loss_pol_surr,EpThisIter,ev_tdlam_before,loss_kl,loss_pol_entpen,TimestepsSoFar,loss_ent,EpRewMean,EpLenMean,loss_vf_loss,EpisodesSoFar,TimeElapsed
-0.0100954,2,-0.0125200748444,0.00592675,0.0,935626,1.37147,909.01,909.01,68.2041,1707,734.4692831039429
-0.0105158,2,-0.00893867015839,0.00833456,0.0,937626,1.38361,909.01,909.01,68.3195,1709,736.078578710556
-0.0106569,2,-0.0116041898727,0.0102869,0.0,939626,1.40196,909.01,909.01,68.1466,1711,737.6814608573914
-0.0118403,2,-0.000226736068726,0.0103749,0.0,941626,1.39145,909.01,909.01,68.246,1713,739.2832610607147
-0.0124873,2,0.000197172164917,0.00521322,0.0,943626,1.37918,909.01,909.01,68.3497,1715,740.8893978595734
-0.0104788,2,-0.000187873840332,0.00789817,0.0,945626,1.40692,909.01,909.01,68.4332,1717,742.5014708042145
-0.0112446,3,0.0430417060852,0.00585325,0.0,947955,1.39508,902.3,902.3,87.5655,1720,744.1023721694946
-0.0181087,3,0.315196990967,0.00792518,0.0,950243,1.40468,897.85,897.85,65.8979,1723,745.7184977531433
-0.0205391,2,0.827160030603,0.00933303,0.0,951331,1.40796,888.73,888.73,7.91443,1725,747.4059956073761
-0.0101369,3,-0.00355410575867,0.0145006,0.0,954331,1.40036,902.19,902.19,95.0296,1728,749.0153629779816
-0.0122087,2,0.000813186168671,0.00706852,0.0,955781,1.40231,898.05,898.05,68.1737,1730,750.642603635788
-0.0105332,2,-0.00268495082855,0.00778873,0.0,957781,1.40001,898.05,898.05,68.9172,1732,752.2654685974121
-0.0085992,2,-0.00191187858582,0.00599006,0.0,959781,1.3966,898.05,898.05,60.6898,1734,753.8904643058777
-0.00937899,2,0.0562407970428,0.00605592,0.0,961781,1.38415,898.05,898.05,65.7772,1736,755.5154597759247
-0.0109335,2,-0.057509303093,0.00808216,0.0,963781,1.37429,898.05,898.05,69.1818,1738,757.1253943443298
-0.00956527,2,0.00204479694366,0.00522249,0.0,965781,1.38551,906.43,906.43,68.4813,1740,758.7282762527466
-0.00711668,2,-0.00425326824188,0.00579827,0.0,967781,1.37984,906.43,906.43,68.6124,1742,760.3535399436951
-0.0116276,2,-0.000411868095398,0.00824207,0.0,969781,1.37278,906.43,906.43,68.6651,1744,761.983035326004
-0.0101808,3,-0.000554442405701,0.00706349,0.0,972781,1.38075,910.27,910.27,100.643,1747,763.586963891983
-0.0105642,2,-0.00049352645874,0.00797341,0.0,974781,1.38427,918.66,918.66,67.8345,1749,765.2265105247498
-0.0102179,2,-0.000267028808594,0.0104146,0.0,976781,1.3878,925.98,925.98,68.0226,1751,766.8449547290802
-0.0109048,2,-0.000677704811096,0.0105395,0.0,978781,1.40024,925.98,925.98,68.172,1753,768.470947265625
-0.00976685,2,4.3511390686e-06,0.00901505,0.0,980781,1.3739,925.98,925.98,67.9742,1755,770.0937559604645
-0.0076428,2,0.000389158725739,0.00411231,0.0,982781,1.36603,925.98,925.98,68.1753,1757,771.7187523841858
-0.00725009,2,-0.00131297111511,0.0096,0.0,984781,1.3818,925.98,925.98,68.3461,1759,773.3437473773956
-0.0115412,2,9.32216644287e-05,0.00838892,0.0,986781,1.38315,931.45,931.45,68.3256,1761,774.9687418937683
-0.0102514,2,-8.96453857422e-05,0.0103162,0.0,988781,1.40149,931.45,931.45,68.4219,1763,776.5873799324036
-0.00928549,2,-0.000259160995483,0.00702482,0.0,990781,1.40667,931.45,931.45,68.5097,1765,778.1969957351685
-0.00695389,2,-0.000166058540344,0.00756293,0.0,992781,1.41053,931.45,931.45,68.5157,1767,779.8308064937592
-0.00564193,2,-0.00123190879822,0.00409832,0.0,994781,1.39638,931.45,931.45,68.4826,1769,781.4420971870422
-0.0110677,2,-2.67028808594e-05,0.00790377,0.0,996781,1.37576,931.45,931.45,68.4883,1771,783.0829749107361
-0.00880998,2,-0.000277161598206,0.00972985,0.0,998781,1.37784,931.45,931.45,68.5323,1773,784.6881289482117
-0.00813532,2,-0.00018322467804,0.00567311,0.0,1000781,1.36926,931.45,931.45,68.5315,1775,786.328629732132
