EpThisIter,loss_pol_entpen,TimeElapsed,TimestepsSoFar,loss_ent,EpisodesSoFar,ev_tdlam_before,loss_pol_surr,loss_vf_loss,EpRewMean,EpLenMean,loss_kl
41,0.0,754.1480538845062,901100,-3.99263,18022,0.95479273051,-0.0165218,0.040797,-6.04579010584,50.0,0.0459156
41,0.0,755.8595173358917,903150,-3.991,18063,0.945815805346,-0.0105485,0.0693647,-5.9732950233,50.0,0.0439082
41,0.0,757.6121089458466,905200,-3.99199,18104,0.965204503387,-0.00469464,0.0388748,-5.99115063296,50.0,0.0574301
41,0.0,759.3283841609955,907250,-3.98373,18145,0.953049108386,0.00806232,0.0654265,-5.74656756149,50.0,0.0579555
41,0.0,761.031281709671,909300,-3.99357,18186,0.936396457255,0.00758498,0.0540795,-5.60830080717,50.0,0.0685188
41,0.0,762.7415418624878,911350,-4.0244,18227,0.937434904277,0.00181871,0.0505422,-5.87337602359,50.0,0.0386576
41,0.0,764.4532306194305,913400,-4.02604,18268,0.942284725606,-0.00507003,0.0793962,-5.94543467094,50.0,0.0328729
41,0.0,766.1878328323364,915450,-4.01887,18309,0.957145679742,-0.0034742,0.0429075,-6.13985394275,50.0,0.046107
41,0.0,767.8834760189056,917500,-4.03841,18350,0.949159003794,-0.00517847,0.0733995,-6.11030558755,50.0,0.042633
41,0.0,769.6009404659271,919550,-4.01771,18391,0.947700887918,-0.00248555,0.0805674,-5.87207408389,50.0,0.042901
41,0.0,771.281804561615,921600,-4.02527,18432,0.933374561369,-0.0101893,0.10101,-5.85506826782,50.0,0.0403877
40,0.0,773.015722990036,923600,-4.03471,18472,0.930418945849,-0.0138626,0.0889838,-5.71394851089,50.0,0.0291941
41,0.0,774.7113780975342,925650,-4.0321,18513,0.942183922976,0.00790231,0.114334,-5.87354234834,50.0,0.0564411
41,0.0,776.4603397846222,927700,-4.04471,18554,0.928251028061,0.00376681,0.0814429,-5.91107296952,50.0,0.0360928
41,0.0,778.1570706367493,929750,-4.01424,18595,0.959142569453,-0.0167647,0.0691971,-6.00250044534,50.0,0.0388759
41,0.0,779.883971452713,931800,-4.01902,18636,0.949242644012,-0.00893951,0.0823319,-6.01557169687,50.0,0.0440064
41,0.0,781.5946991443634,933850,-4.02602,18677,0.940609883517,-0.0140261,0.0776338,-6.05341173567,50.0,0.0451856
41,0.0,783.3154897689819,935900,-4.04468,18718,0.920564055443,-0.0110659,0.111469,-6.41295228399,50.0,0.0576386
41,0.0,785.0332765579224,937950,-4.05634,18759,0.913265831769,-0.000248863,0.103191,-6.35379323651,50.0,0.0421461
41,0.0,786.7293219566345,940000,-4.03769,18800,0.934490628541,-0.0181788,0.0885694,-6.10867351611,50.0,0.0180806
41,0.0,788.4532039165497,942050,-4.02687,18841,0.897815652192,-0.00273111,0.132846,-5.76010557772,50.0,0.0733092
41,0.0,790.1282134056091,944100,-4.05738,18882,0.923128612339,-0.00693216,0.119229,-5.957295936,50.0,0.0342915
41,0.0,791.8602435588837,946150,-4.0572,18923,0.946421384811,-0.00550403,0.0699721,-6.19536913402,50.0,0.040612
41,0.0,793.5558681488037,948200,-4.07426,18964,0.935254611075,0.00688057,0.076684,-6.26833414168,50.0,0.0544312
41,0.0,795.2814619541168,950250,-4.07673,19005,0.949059963226,-0.0116502,0.0807147,-6.2475228302,50.0,0.0459483
41,0.0,796.9614605903625,952300,-4.07152,19046,0.95710189268,0.00408233,0.0993746,-6.36459017601,50.0,0.0544492
41,0.0,798.6945588588715,954350,-4.06475,19087,0.941994875669,-0.00130584,0.107348,-6.60050146883,50.0,0.0461616
41,0.0,800.3683178424835,956400,-4.09886,19128,0.928335316479,-0.0414674,0.0494248,-6.55158577639,50.0,0.283891
41,0.0,802.095582485199,958450,-4.09958,19169,0.936222568154,-0.0103649,0.11692,-6.25498109143,50.0,0.0511508
41,0.0,803.7902028560638,960500,-4.11079,19210,0.941372510046,-0.0144075,0.0479063,-5.86326507777,50.0,0.033751
41,0.0,805.5156261920929,962550,-4.11634,19251,0.953539915383,-0.0108875,0.0629511,-5.82212797058,50.0,0.0363081
41,0.0,807.2121906280518,964600,-4.1119,19292,0.962043229491,-0.017459,0.0610891,-5.82518203797,50.0,0.0324959
41,0.0,808.9463930130005,966650,-4.11051,19333,0.949089903384,-0.0116347,0.102243,-5.90715574857,50.0,0.0366497
41,0.0,810.640620470047,968700,-4.14112,19374,0.957300703973,-0.00741841,0.0598134,-5.80009842075,50.0,0.0460781
41,0.0,812.3606061935425,970750,-4.14436,19415,0.955748472363,-0.0101946,0.0925171,-6.51568496293,50.0,0.0585288
41,0.0,814.0786046981812,972800,-4.18355,19456,0.96792550385,-0.0111157,0.0352986,-6.64048016247,50.0,0.0645428
40,0.0,815.7814302444458,974800,-4.16861,19496,0.946049176157,-0.00108852,0.0588684,-6.1563470961,50.0,0.0429693
41,0.0,817.5005507469177,976850,-4.17023,19537,0.965219058096,0.0139085,0.0644724,-6.02167864032,50.0,0.0741732
41,0.0,819.1920766830444,978900,-4.1439,19578,0.951330024749,-0.0155681,0.074384,-6.04928456563,50.0,0.0426288
41,0.0,820.9224524497986,980950,-4.12472,19619,0.929911129177,-0.00789556,0.0902132,-6.20773132231,50.0,0.0398953
41,0.0,822.6096799373627,983000,-4.13219,19660,0.948913972825,-0.0145311,0.0956686,-6.62891559094,50.0,0.0338182
41,0.0,824.3442342281342,985050,-4.12398,19701,0.951091978699,0.0147004,0.108762,-6.79083439115,50.0,0.0802824
41,0.0,826.0476200580597,987100,-4.14527,19742,0.943721275777,-0.00872059,0.0790505,-6.59754000548,50.0,0.0348925
41,0.0,827.767324924469,989150,-4.15415,19783,0.946991477162,-0.0147523,0.0866313,-6.34848282236,50.0,0.0270625
41,0.0,829.4730188846588,991200,-4.17484,19824,0.937141291797,0.00747657,0.0876562,-5.87382091927,50.0,0.082074
41,0.0,831.1960303783417,993250,-4.17753,19865,0.94639249891,0.018611,0.113917,-6.09409216634,50.0,0.0885415
41,0.0,832.8911309242249,995300,-4.19578,19906,0.956498339772,-0.00786809,0.0848549,-6.4624261748,50.0,0.0571397
41,0.0,834.6256582736969,997350,-4.16351,19947,0.930106692016,-0.0139063,0.12235,-6.38525237286,50.0,0.0448264
41,0.0,836.3288946151733,999400,-4.1442,19988,0.939055573195,-0.0151951,0.107679,-6.27489565687,50.0,0.0341954
41,0.0,838.0626428127289,1001450,-4.15243,20029,0.946422427893,-0.0250787,0.0668923,-6.01364715503,50.0,0.026566
