loss_pol_surr,TimeElapsed,TimestepsSoFar,ev_tdlam_before,EpThisIter,EpRewMean,EpLenMean,loss_kl,loss_pol_entpen,EpisodesSoFar,loss_ent,loss_vf_loss
-0.00954097,741.907105922699,947717,0.0113179087639,2,925.14,925.14,0.00993132,0.0,1783,1.35831,68.6186
-0.00643367,743.5000610351562,949717,0.00320386886597,2,925.14,925.14,0.0109871,0.0,1785,1.37231,69.0479
-0.00616371,745.0931739807129,951726,0.00759559869766,3,915.23,915.23,0.0101044,0.0,1788,1.36463,87.5197
-0.00801557,746.6879892349243,953726,-0.015491604805,2,915.23,915.23,0.00655145,0.0,1790,1.38566,68.9288
-0.00492767,748.311648607254,955726,-0.0240490436554,2,934.34,934.34,0.00676109,0.0,1792,1.38926,68.7536
-0.00632799,749.906082868576,957726,-0.0105528831482,2,952.98,952.98,0.00859252,0.0,1794,1.40558,68.6634
-0.0105872,751.500232219696,959726,-0.00114834308624,2,952.98,952.98,0.0052799,0.0,1796,1.38045,68.6835
-0.00614103,753.1093852519989,961726,-0.000115394592285,2,952.98,952.98,0.00814692,0.0,1798,1.39325,67.4549
-0.0083884,754.70219373703,963726,0.00266081094742,2,952.98,952.98,0.00880552,0.0,1800,1.37977,68.3629
-0.00718268,756.3123922348022,965726,0.00540870428085,2,952.98,952.98,0.00654356,0.0,1802,1.3795,68.4095
-0.0024919,757.9070515632629,968070,0.00213146209717,3,946.42,946.42,0.0130998,0.0,1805,1.35318,100.938
-0.00793177,759.5004284381866,970070,-0.0384601354599,2,946.42,946.42,0.00866138,0.0,1807,1.3654,66.4614
-0.00878225,761.0931980609894,972070,0.000737845897675,2,946.42,946.42,0.0108921,0.0,1809,1.37974,65.7889
-0.00771346,762.7025406360626,974070,0.00327116250992,2,954.41,954.41,0.0167589,0.0,1811,1.38559,67.2225
-0.00842666,764.3132026195526,976070,0.00555890798569,2,954.41,954.41,0.0135098,0.0,1813,1.39027,67.2755
-0.00755787,765.9223556518555,978070,-0.0256021022797,2,954.41,954.41,0.00725141,0.0,1815,1.38057,67.9803
-0.00433484,767.5461549758911,980377,-0.00145983695984,3,947.48,947.48,0.00894419,0.0,1818,1.3824,99.9007
-0.00837142,769.1562254428864,982377,-0.000394105911255,2,947.48,947.48,0.00735644,0.0,1820,1.3845,66.8482
-0.00789199,770.7804639339447,984377,0.00420504808426,2,947.48,947.48,0.0117042,0.0,1822,1.37739,67.1061
-0.00708972,772.3908288478851,986377,0.00408029556274,2,947.48,947.48,0.00925486,0.0,1824,1.37962,67.372
-0.00737826,774.015546798706,988377,-0.0135060548782,2,947.48,947.48,0.00578886,0.0,1826,1.38138,67.9647
-0.00612708,775.6259038448334,990377,-0.00450527667999,2,954.1,954.1,0.0122838,0.0,1828,1.39319,67.8445
-0.00605348,777.2496392726898,992377,0.00488090515137,2,954.1,954.1,0.0207181,0.0,1830,1.37505,67.2705
-0.00958858,778.8655002117157,994377,0.0184188485146,2,954.1,954.1,0.00781376,0.0,1832,1.36321,67.0918
-0.00935956,780.4840633869171,996377,-0.0126119852066,2,954.1,954.1,0.00871527,0.0,1834,1.37435,68.3537
-0.00937984,782.1090281009674,999377,0.0114991664886,3,962.71,962.71,0.00809881,0.0,1837,1.3614,71.1365
-0.0102563,783.719256401062,1000834,-0.0120793581009,2,957.28,957.28,0.00858164,0.0,1839,1.35996,49.9725
