TimestepsSoFar,EpRewMean,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,loss_kl,TimeElapsed,loss_ent,ev_tdlam_before,loss_pol_surr,EpThisIter,EpLenMean
927673,1245.38948214,3312,0.0,9.32454,0.0295828,1021.656840801239,-0.679059,0.9973257042,-0.0348925,7,305.11
929570,1240.27576795,3318,0.0,30.7704,0.0766194,1024.1236643791199,-0.684694,0.989794791676,-0.0254344,6,303.07
931623,1235.01038113,3325,0.0,8.44628,0.039295,1026.652095079422,-0.714611,0.997559176991,-0.0361433,7,301.22
933572,1240.96725397,3331,0.0,7.88288,0.0501005,1029.1966121196747,-0.732985,0.998088133172,-0.0280513,6,302.94
935781,1248.4541219,3338,0.0,7.69203,0.0402837,1031.666902065277,-0.736946,0.998262218316,-0.0407377,7,303.95
937765,1258.52371457,3344,0.0,17.9771,0.0352736,1033.7816557884216,-0.708413,0.99306193972,-0.0435109,6,306.92
939988,1284.54830803,3350,0.0,21.1955,0.0298151,1035.859704732895,-0.678503,0.987627113238,-0.034261,6,313.63
942008,1302.6820239,3356,0.0,15.0804,0.0446813,1037.9923214912415,-0.655542,0.995666849427,-0.0219267,6,317.74
943905,1318.95837721,3361,0.0,10.9356,0.0299455,1040.1235885620117,-0.655298,0.996991286287,-0.0403545,5,322.02
946099,1340.33350297,3367,0.0,9.37266,0.0287697,1042.2206580638885,-0.643236,0.99743202934,-0.0399054,6,327.38
947992,1349.63973775,3373,0.0,7.83075,0.0419857,1044.3061273097992,-0.641545,0.997264189413,-0.0404819,6,329.42
950252,1353.67553609,3380,0.0,6.41539,0.0404079,1046.3824803829193,-0.656942,0.997923177201,-0.0376352,7,329.76
952072,1323.80251742,3388,0.0,495.339,0.139481,1048.5188529491425,-0.673817,0.928623601794,-0.0240449,8,322.24
954071,1315.89779693,3394,0.0,19.0513,0.0410371,1050.664499759674,-0.677177,0.987678438425,-0.0236511,6,320.51
956297,1317.14922625,3401,0.0,296.278,0.0777312,1052.7707993984222,-0.675308,0.960395608097,-0.0087535,7,320.65
958434,1321.08283259,3407,0.0,10.0067,0.0461937,1054.8598811626434,-0.695436,0.995644484647,-0.0224971,6,321.62
959971,1326.31006685,3412,0.0,8.6727,0.0498501,1057.000645160675,-0.68453,0.996974038193,-0.0347849,5,322.98
962310,1344.34133512,3418,0.0,5.47447,0.0391571,1059.1570374965668,-0.682749,0.99835443194,-0.0361167,6,327.4
964529,1347.61510599,3425,0.0,39.0907,0.0308206,1061.4142982959747,-0.668329,0.974530499429,-0.0357521,7,329.06
966370,1342.09078573,3431,0.0,278.338,0.0551682,1063.6658935546875,-0.698131,0.958207439631,-0.0237543,6,327.98
968425,1348.88114391,3437,0.0,24.7198,0.0613848,1065.9334332942963,-0.721251,0.988621681929,-0.033099,6,330.73
970689,1346.6896781,3444,0.0,10.384,0.0390988,1068.1986846923828,-0.73616,0.996393877082,-0.0338249,7,329.24
972660,1338.42097157,3450,0.0,8.69961,0.0368133,1070.550865650177,-0.723022,0.997654582839,-0.0408439,6,326.72
974737,1339.62887989,3456,0.0,8.28479,0.0321236,1073.0231320858002,-0.745487,0.997954361374,-0.0384406,6,327.29
976830,1334.58094697,3462,0.0,5.67776,0.0463123,1075.4913527965546,-0.779538,0.998556095292,-0.0326123,6,325.35
978592,1345.56270487,3466,0.0,7.56179,0.0374332,1077.8871865272522,-0.758206,0.997322116978,-0.0346594,4,328.44
980596,1347.20268541,3472,0.0,6.62167,0.035525,1080.338995218277,-0.773983,0.998006482841,-0.0435857,6,328.78
982989,1355.47915555,3479,0.0,8.20002,0.0376257,1082.8755660057068,-0.784234,0.998111872934,-0.0454617,7,330.99
984782,1365.07896942,3484,0.0,5.95958,0.0300923,1085.4215681552887,-0.795445,0.998080184683,-0.0404508,5,333.64
986917,1398.07119397,3490,0.0,6.30094,0.0441792,1087.7894897460938,-0.813088,0.998198420973,-0.035996,6,341.2
988996,1418.01660151,3496,0.0,6.16168,0.0381746,1089.8703310489655,-0.800492,0.99808816216,-0.0427984,6,346.09
991104,1400.89409558,3503,0.0,8.62144,0.0249343,1091.9839055538177,-0.776318,0.997895870125,-0.0361931,7,341.48
993168,1383.19783241,3510,0.0,10.6804,0.0257965,1094.086086988449,-0.755667,0.994378997944,-0.0394662,7,337.57
995285,1382.14680019,3516,0.0,8.88279,0.0330859,1096.2268254756927,-0.766067,0.997182870051,-0.0398265,6,337.21
997312,1369.37386665,3523,0.0,7.35543,0.0374838,1098.3057272434235,-0.781239,0.997971002711,-0.0407866,7,333.35
999358,1372.91675806,3529,0.0,6.14807,0.0339776,1100.3831815719604,-0.800092,0.998574484838,-0.0345633,6,333.72
1001298,1379.56110486,3535,0.0,6.02158,0.0369341,1102.5079534053802,-0.8321,0.998630070477,-0.0320906,6,334.73
