loss_vf_loss,loss_kl,EpThisIter,EpisodesSoFar,EpLenMean,TimeElapsed,loss_ent,loss_pol_surr,loss_pol_entpen,ev_tdlam_before,EpRewMean,TimestepsSoFar
832.466,0.0479024,2,937,1000.0,822.9700145721436,-2.29836,-0.0417028,0.0,0.178505003452,3220.31946916,937000
1130.45,0.0528817,3,940,1000.0,824.7656860351562,-2.29394,-0.0425455,0.0,0.20307123661,3225.65902485,940000
922.092,0.0669732,2,942,1000.0,826.5477483272552,-2.26253,-0.0419428,0.0,0.205101966858,3226.945237,942000
943.087,0.0660201,2,944,1000.0,828.3439502716064,-2.25637,-0.0372347,0.0,0.277059137821,3240.31856546,944000
912.456,0.0465223,2,946,1000.0,830.1401689052582,-2.25792,-0.0439924,0.0,0.231292963028,3242.64607685,946000
921.28,0.072714,2,948,1000.0,831.906215429306,-2.27173,-0.0329185,0.0,0.192117869854,3251.81952278,948000
846.765,0.0611314,2,950,1000.0,833.7038567066193,-2.24078,-0.0367144,0.0,0.268642425537,3259.7629822,950000
925.033,0.0632424,2,952,1000.0,835.4850964546204,-2.25575,-0.0453275,0.0,0.360465824604,3266.52654577,952000
947.841,0.0469406,2,954,1000.0,837.2653052806854,-2.20611,-0.0408024,0.0,0.197192072868,3269.36221427,954000
970.992,0.0540985,2,956,1000.0,839.0480225086212,-2.20138,-0.0425866,0.0,0.168884038925,3273.66139458,956000
958.634,0.0588244,2,958,1000.0,840.8440577983856,-2.21993,-0.0373338,0.0,0.186728596687,3279.40242104,958000
879.281,0.0394413,2,960,1000.0,842.6418421268463,-2.21136,-0.0476214,0.0,0.259916186333,3279.38989279,960000
886.703,0.037086,2,962,1000.0,844.4376540184021,-2.219,-0.0466478,0.0,0.248842597008,3287.48011182,962000
933.013,0.0456878,2,964,1000.0,846.2112281322479,-2.20838,-0.0447514,0.0,0.184770226479,3295.27654308,964000
733.281,0.0424479,2,966,1000.0,848.0155200958252,-2.23865,-0.0509808,0.0,0.267795741558,3306.73493926,966000
992.995,0.0698778,2,968,1000.0,849.7974262237549,-2.23743,-0.0415257,0.0,0.293683409691,3312.09444578,968000
1026.07,0.0511004,2,970,1000.0,851.5932960510254,-2.22135,-0.0464638,0.0,0.319234669209,3318.87511918,970000
948.811,0.053531,2,972,1000.0,853.3753650188446,-2.24325,-0.0405136,0.0,0.209958076477,3317.76360949,972000
931.96,0.0549916,2,974,1000.0,855.1726868152618,-2.24026,-0.0442125,0.0,0.260893940926,3325.56069481,974000
937.878,0.0438425,2,976,1000.0,856.9527885913849,-2.25597,-0.0441482,0.0,0.180718302727,3328.45068457,976000
941.646,0.0487262,2,978,1000.0,858.7495720386505,-2.24699,-0.0419994,0.0,0.155667722225,3329.03768808,978000
660.76,0.0505638,2,980,1000.0,860.5397937297821,-2.25096,-0.0467808,0.0,0.362680733204,3333.54953504,980000
1227.12,0.0470609,3,983,1000.0,862.3439328670502,-2.26255,-0.0410102,0.0,0.166419744492,3344.57314756,983000
849.205,0.0509074,2,985,1000.0,864.1268813610077,-2.26946,-0.0476639,0.0,0.25651037693,3350.38387653,985000
946.195,0.0776536,2,987,1000.0,865.9215095043182,-2.27688,-0.036409,0.0,0.1868968606,3354.15848606,987000
868.133,0.0461214,2,989,1000.0,867.7038331031799,-2.28666,-0.0484946,0.0,0.23457545042,3351.27272712,989000
949.225,0.0567611,2,991,1000.0,869.4996898174286,-2.30168,-0.0430386,0.0,0.251980364323,3397.98031016,991000
946.912,0.0457847,2,993,1000.0,871.2811441421509,-2.30987,-0.0432037,0.0,0.210349082947,3403.41545366,993000
884.071,0.0557155,2,995,1000.0,873.0780000686646,-2.32201,-0.0479328,0.0,0.410108566284,3429.63521884,995000
973.44,0.0540257,2,997,1000.0,874.8761904239655,-2.31835,-0.0452018,0.0,0.233735144138,3437.88081644,997000
861.392,0.0578717,2,999,1000.0,876.671769618988,-2.33204,-0.049675,0.0,0.439003705978,3439.7931328,999000
803.321,0.0363437,2,1001,1000.0,878.4528381824493,-2.3463,-0.0496152,0.0,0.371770322323,3441.82302171,1001000
