EpThisIter,TimestepsSoFar,loss_pol_surr,loss_ent,TimeElapsed,EpisodesSoFar,loss_kl,EpLenMean,ev_tdlam_before,loss_vf_loss,EpRewMean,loss_pol_entpen
6,925637,-0.044216,-0.449743,941.0945551395416,3203,0.0322598,362.72,0.999037352332,3.31131,1442.29030123,0.0
6,927718,-0.0292008,-0.480326,943.1953082084656,3209,0.034833,366.18,0.997279048432,12.0781,1456.30517539,0.0
5,929516,-0.0402654,-0.496269,945.2577228546143,3214,0.0348494,372.0,0.997263612226,5.96255,1482.87107672,0.0
6,931524,-0.0400742,-0.492763,947.3186824321747,3220,0.0392203,374.89,0.996802200796,6.59392,1493.54978273,0.0
6,933625,-0.0332328,-0.513772,949.398736000061,3226,0.0438281,376.08,0.997814991977,4.58035,1497.60225682,0.0
6,935927,-0.0361975,-0.519514,951.4697313308716,3232,0.0337126,380.94,0.996868408052,10.7089,1517.88523858,0.0
5,937868,-0.0392449,-0.542564,953.5657136440277,3237,0.0340916,382.82,0.993869152851,20.0292,1524.13120866,0.0
6,940021,-0.0389552,-0.569891,955.6330192089081,3243,0.038724,379.68,0.99807188625,5.41846,1512.39146953,0.0
4,941623,-0.0339861,-0.578086,957.6880939006805,3247,0.0505033,380.51,0.998381758574,2.74285,1516.85339839,0.0
6,943968,-0.0405393,-0.569101,959.7967617511749,3253,0.0485165,380.39,0.998310239171,4.63008,1518.37670136,0.0
6,946042,-0.0418066,-0.544047,961.8697366714478,3259,0.0362725,377.56,0.993768034969,14.234,1506.70037767,0.0
5,947866,-0.042513,-0.577428,963.9401526451111,3264,0.042711,376.19,0.997333633713,7.21877,1501.61837014,0.0
6,950170,-0.0330361,-0.602238,966.0406382083893,3270,0.048421,374.09,0.997401450062,6.59413,1494.43777908,0.0
6,951995,-0.0435062,-0.604478,968.0931012630463,3276,0.0386624,367.94,0.997832887806,6.42599,1469.84002246,0.0
6,954068,-0.0365853,-0.618179,970.1434161663055,3282,0.0414994,366.85,0.997583778342,7.8477,1466.78040281,0.0
5,956193,-0.0370433,-0.651755,972.2109904289246,3287,0.034764,368.35,0.997209565481,7.71822,1472.92118563,0.0
5,957977,-0.0440032,-0.654285,974.2736394405365,3292,0.0313036,365.4,0.997660445981,7.61722,1461.40912857,0.0
6,960297,-0.0287374,-0.681852,976.344071149826,3298,0.0456639,365.31,0.999150553718,2.62392,1461.90381148,0.0
6,962332,-0.0427097,-0.677059,978.4059195518494,3304,0.0340699,362.4,0.996757235844,3.63604,1451.2209718,0.0
6,964487,-0.0362419,-0.675524,980.4840588569641,3310,0.0627633,363.09,0.998532862868,3.75533,1454.40120953,0.0
5,966369,-0.0341624,-0.665869,982.5464060306549,3315,0.0364082,365.11,0.998178704875,4.60077,1463.22789148,0.0
7,968588,-0.0343135,-0.65727,984.64057970047,3322,0.0379662,363.5,0.99740038137,6.817,1457.50082934,0.0
5,970404,-0.0289711,-0.644031,986.7051527500153,3327,0.0448042,363.82,0.998698830255,2.16164,1460.50631754,0.0
6,972628,-0.0417025,-0.633719,988.7580919265747,3333,0.0340944,364.05,0.998878705665,2.34845,1464.94387424,0.0
5,974561,-0.0387417,-0.65209,990.8274445533752,3338,0.051261,363.33,0.996916442877,5.96871,1461.50766725,0.0
6,976752,-0.0340547,-0.648199,992.8820934295654,3344,0.045827,363.25,0.995563373435,6.91548,1460.5756096,0.0
6,978848,-0.0427641,-0.664915,994.9469978809357,3350,0.0367292,360.18,0.998431566055,4.23021,1448.55323654,0.0
6,980923,-0.0400119,-0.675561,997.0150871276855,3356,0.0321075,359.57,0.998372026719,4.27291,1447.52842199,0.0
5,982707,-0.0412798,-0.695723,999.0773260593414,3361,0.0376262,361.07,0.998581279302,5.2303,1455.66027698,0.0
7,985046,-0.0387251,-0.700472,1001.1479427814484,3368,0.0413925,357.86,0.997998926323,6.3877,1442.71021775,0.0
5,986734,-0.0395487,-0.73686,1003.2279195785522,3373,0.0390744,358.04,0.997796447016,7.34709,1444.95177623,0.0
6,988989,-0.0438115,-0.73694,1005.2848699092865,3379,0.0482556,358.95,0.998070423491,4.60604,1448.46844395,0.0
6,991171,-0.0402243,-0.751552,1007.3503756523132,3385,0.0476299,358.21,0.998322763829,5.34958,1445.4499936,0.0
6,993125,-0.038134,-0.730632,1009.4142546653748,3391,0.0442683,355.46,0.997896104585,6.74235,1433.46916011,0.0
6,995307,-0.0396219,-0.745806,1011.4695343971252,3397,0.0334639,353.17,0.998335895129,6.33232,1423.72075464,0.0
6,997351,-0.0390477,-0.763729,1013.5468597412109,3403,0.0478201,353.39,0.998469755519,3.57064,1424.72504732,0.0
5,999107,-0.038449,-0.757752,1015.5970356464386,3408,0.0327455,353.16,0.996872843476,8.7168,1422.57217967,0.0
6,1001371,-0.0211303,-0.764761,1017.6799354553223,3414,0.0621486,352.99,0.941876973957,373.289,1420.40479835,0.0
