loss_ent,EpRewMean,TimestepsSoFar,EpLenMean,ev_tdlam_before,loss_pol_surr,loss_vf_loss,EpThisIter,loss_kl,EpisodesSoFar,loss_pol_entpen,TimeElapsed
0.141306,77.7985112717,456000,1000.0,0.982982870191,-0.0151785,0.194921,2,0.0240292,456,0.0,400.1446635723114
0.146683,78.1232947018,458000,1000.0,0.981637796387,-0.000585015,0.180369,2,0.0459853,458,0.0,401.9380919933319
0.152683,78.4401164708,460000,1000.0,0.981079196557,-0.0154642,0.196816,2,0.0184726,460,0.0,403.72027492523193
0.159619,78.6980949733,462000,1000.0,0.981627913192,0.0061963,0.189191,2,0.0709994,462,0.0,405.5152852535248
0.152465,79.018081906,464000,1000.0,0.981773544103,-0.0147663,0.181525,2,0.0230695,464,0.0,407.3029046058655
0.152606,79.354166958,466000,1000.0,0.976901045069,-0.013843,0.283345,2,0.0255142,466,0.0,409.09406042099
0.13752,79.6222258569,468000,1000.0,0.970553912222,-0.0136541,0.336003,2,0.0142679,468,0.0,410.8749985694885
0.107947,80.1538958934,471000,1000.0,0.984458175488,-0.00514432,0.252817,3,0.03432,471,0.0,412.6727468967438
0.127667,80.5494284306,473000,1000.0,0.981973730028,-0.00358614,0.1974,2,0.0240718,473,0.0,414.4530334472656
0.0926615,80.8664243904,475000,1000.0,0.976329153404,-0.015,0.207625,2,0.0277191,475,0.0,416.2343997955322
0.0944594,81.2178053051,477000,1000.0,0.979786269367,-0.0101919,0.191714,2,0.0223644,477,0.0,418.02904510498047
0.0885046,81.5162554109,479000,1000.0,0.949975248426,-0.0123844,0.498963,2,0.0364019,479,0.0,419.81331038475037
0.0894789,81.8755583745,481000,1000.0,0.974527318031,-0.0118107,0.233781,2,0.0261122,481,0.0,421.6012852191925
0.109529,82.2389084068,483000,1000.0,0.972738321871,-0.0148282,0.243905,2,0.026437,483,0.0,423.37489128112793
0.0900417,82.5769863076,485000,1000.0,0.976164536551,-0.014662,0.231531,2,0.0172111,485,0.0,425.1716694831848
0.10263,83.0143449587,487000,1000.0,0.979135507718,-0.0106211,0.195802,2,0.0204758,487,0.0,426.95274686813354
0.117906,83.4043531745,489000,1000.0,0.97941993922,-0.00107779,0.222443,2,0.0408474,489,0.0,428.7506573200226
0.0936662,83.7444791696,491000,1000.0,0.978515829891,-0.00578163,0.219524,2,0.0339069,491,0.0,430.5308654308319
0.0731766,84.059048122,493000,1000.0,0.964182469994,-0.0068083,0.36758,2,0.0278936,493,0.0,432.32790064811707
0.0893846,84.4175838,495000,1000.0,0.972879171371,-0.0148113,0.262171,2,0.0219373,495,0.0,434.1092119216919
0.0790696,84.8136983067,497000,1000.0,0.975795542821,-0.0150433,0.208058,2,0.0179993,497,0.0,435.9067313671112
0.08143,85.1133178187,499000,1000.0,0.977730235085,-0.00750798,0.196073,2,0.0164252,499,0.0,437.6879439353943
0.0901648,85.4088197683,501000,1000.0,0.975620567799,-0.00212242,0.211925,2,0.0467209,501,0.0,439.48415064811707
0.103709,85.6974031887,503000,1000.0,0.947202239186,-0.0089805,0.470081,2,0.0251511,503,0.0,441.2497193813324
0.104251,86.0265809561,505000,1000.0,0.978582600132,-0.0121144,0.176828,2,0.0206071,505,0.0,443.03125739097595
0.106625,86.3256336848,507000,1000.0,0.961376924068,-0.0109067,0.332803,2,0.0326365,507,0.0,444.8438301086426
0.0833272,86.612867688,509000,1000.0,0.968728296459,-0.0115725,0.319056,2,0.0191321,509,0.0,446.64091968536377
0.0711349,87.2216619012,512000,1000.0,0.963296677917,-0.00547562,0.315991,3,0.0298439,512,0.0,448.42190313339233
0.0731058,87.6045808302,514000,1000.0,0.982953729108,-0.0129717,0.197727,2,0.0270523,514,0.0,450.2097272872925
0.0824557,88.012826286,516000,1000.0,0.972300373018,-0.00614963,0.252614,2,0.0281025,516,0.0,452.0035226345062
0.0757015,88.3879513307,518000,1000.0,0.972347946838,-0.0134611,0.242948,2,0.0199578,518,0.0,453.7969400882721
0.0439414,88.6358561857,520000,1000.0,0.964736748487,-0.0118513,0.330854,2,0.0276591,520,0.0,455.57840752601624
0.0527266,88.7962555728,522000,1000.0,0.957291170955,-0.0146548,0.39562,2,0.0181252,522,0.0,457.3747911453247
0.0582818,89.0607126646,524000,1000.0,0.968803843483,-0.00587745,0.263864,2,0.0285145,524,0.0,459.15734219551086
0.0346508,89.3568406714,526000,1000.0,0.973256984726,-0.012446,0.240551,2,0.0210742,526,0.0,460.9533302783966
0.0136822,89.6175836762,528000,1000.0,0.963430970907,-0.0106732,0.318883,2,0.0227603,528,0.0,462.7345190048218
0.0186133,89.9051384075,530000,1000.0,0.973207175732,-0.00564054,0.244806,2,0.0297634,530,0.0,464.5469219684601
0.0221153,90.0217691223,532000,1000.0,0.930455967784,-0.0149018,0.566804,2,0.0367215,532,0.0,466.32950353622437
0.0279889,90.248660352,534000,1000.0,0.971740746871,-0.0187882,0.215509,2,0.0209044,534,0.0,468.0934624671936
0.0406865,90.5290193826,536000,1000.0,0.97345366329,-0.0149336,0.222482,2,0.0209434,536,0.0,469.87537145614624
0.0479841,90.7111288457,538000,1000.0,0.962509471923,-0.0127384,0.319862,2,0.0169023,538,0.0,471.6575074195862
0.0300487,90.880624225,540000,1000.0,0.964370243251,-0.0100024,0.337277,2,0.0276628,540,0.0,473.43710589408875
0.0360209,91.1199008899,542000,1000.0,0.954233460128,-0.00813769,0.436517,2,0.0132395,542,0.0,475.2190098762512
0.011667,91.2163046971,544000,1000.0,0.973685253412,-0.0186195,0.227924,2,0.0371645,544,0.0,476.9995996952057
0.0146933,91.343355525,546000,1000.0,0.968810044229,-0.0127923,0.275116,2,0.017877,546,0.0,478.7654981613159
0.0224282,91.472932145,548000,1000.0,0.961229085922,-0.013807,0.338855,2,0.0250779,548,0.0,480.56309700012207
0.0096271,91.7455015264,550000,1000.0,0.958060082048,-0.0152513,0.379399,2,0.0168622,550,0.0,482.3397328853607
-0.0020721,91.9006378835,552000,1000.0,0.965872492641,-0.00601966,0.319954,2,0.0282972,552,0.0,484.1332542896271
-0.0245935,92.2012661029,555000,1000.0,0.959589462727,-0.00770478,0.435024,3,0.02015,555,0.0,485.90664863586426
-0.0198846,92.4460641524,557000,1000.0,0.976023480296,-0.0142965,0.250169,2,0.0117462,557,0.0,487.69795656204224
0.0107571,92.686743452,559000,1000.0,0.977366153151,-0.0131903,0.200607,2,0.0186886,559,0.0,489.48446702957153
0.00883973,92.8972566222,561000,1000.0,0.957983650267,-0.0139279,0.362824,2,0.0188435,561,0.0,491.26567816734314
0.0179821,93.107948115,563000,1000.0,0.963308025151,-0.0106943,0.30437,2,0.023722,563,0.0,493.06291699409485
0.0416397,93.2589869906,565000,1000.0,0.964706216007,-0.00912555,0.331349,2,0.0192292,565,0.0,494.844199180603
0.0610329,93.4716166389,567000,1000.0,0.969767175615,-0.0136579,0.260976,2,0.0201803,567,0.0,496.6409738063812
0.0490551,93.6222712322,569000,1000.0,0.958001963794,-0.01918,0.332581,2,0.0200144,569,0.0,498.4225549697876
0.0408211,93.8014551807,571000,1000.0,0.966972120106,-0.0125534,0.292922,2,0.0380506,571,0.0,500.21881914138794
0.0549545,93.9043358723,573000,1000.0,0.953558515757,-0.0117736,0.429063,2,0.0173872,573,0.0,502.01564717292786
0.0572876,93.9984846249,575000,1000.0,0.949026357383,-0.0129758,0.434706,2,0.0196319,575,0.0,503.7973005771637
0.0860796,94.0645075714,577000,1000.0,0.969205647707,-0.010684,0.248547,2,0.0108708,577,0.0,505.60907006263733
0.0960144,94.1302261239,579000,1000.0,0.949901469052,-0.0137645,0.434077,2,0.0171225,579,0.0,507.40581226348877
0.109293,94.2055746729,581000,1000.0,0.971708331257,-0.01465,0.237802,2,0.0269314,581,0.0,509.1861255168915
0.0877262,94.2526350944,583000,1000.0,0.968490004539,-4.03356e-05,0.263082,2,0.0449138,583,0.0,510.97520780563354
0.0887077,94.3135995107,585000,1000.0,0.968394801021,-0.0145003,0.272152,2,0.0168294,585,0.0,512.7671184539795
0.0729871,94.3954014445,587000,1000.0,0.972294608131,-0.0156414,0.223879,2,0.0169487,587,0.0,514.5465974807739
0.0640641,94.3897823912,589000,1000.0,0.953838910908,-0.0121659,0.405465,2,0.0285529,589,0.0,516.3286423683167
0.0542928,94.45965143,591000,1000.0,0.95865277946,-0.0138847,0.334715,2,0.034474,591,0.0,518.1094172000885
0.0395395,94.5454578997,593000,1000.0,0.96701426059,-0.013659,0.263601,2,0.0255476,593,0.0,519.8902440071106
0.0428141,94.6193282983,595000,1000.0,0.961823839694,-0.00458038,0.318584,2,0.0263872,595,0.0,521.6722111701965
0.0373309,94.7016550398,598000,1000.0,0.966311078519,-0.0157189,0.39056,3,0.0253393,598,0.0,523.4536473751068
0.0540572,94.7588821875,600000,1000.0,0.9670111835,-0.010241,0.302849,2,0.0297718,600,0.0,525.2347435951233
0.0617394,94.8073654823,602000,1000.0,0.974228251725,-0.0118416,0.160222,2,0.028394,602,0.0,527.0160658359528
0.0495831,94.8974258544,604000,1000.0,0.970886332914,-0.0146313,0.248796,2,0.0156377,604,0.0,528.8125712871552
0.0730139,94.9273691104,606000,1000.0,0.965761866421,-0.0161586,0.277989,2,0.0117511,606,0.0,530.5940747261047
0.100727,94.9649997408,608000,1000.0,0.949522975832,-0.0167906,0.412577,2,0.0181156,608,0.0,532.3752799034119
0.0653645,94.9981265787,610000,1000.0,0.966737963259,-0.0174526,0.258532,2,0.0151765,610,0.0,534.1566116809845
0.0608584,94.9998636566,612000,1000.0,0.970599766821,-0.0166472,0.254218,2,0.0272868,612,0.0,535.9532091617584
0.0462387,95.0810595613,614000,1000.0,0.970888946205,-0.00365184,0.268175,2,0.0385043,614,0.0,537.734210729599
0.02911,95.2229904483,616000,1000.0,0.973886001855,-0.00619354,0.210202,2,0.0264798,616,0.0,539.5321116447449
0.0523547,95.2649640411,618000,1000.0,0.956650998443,-0.0116119,0.405244,2,0.0193623,618,0.0,541.3121683597565
0.0881591,95.4248548525,620000,1000.0,0.97366319038,-0.0112633,0.223347,2,0.0220858,620,0.0,543.1093893051147
0.0869962,95.5816906661,622000,1000.0,0.975742913783,-0.00836014,0.216043,2,0.0225407,622,0.0,544.8822243213654
0.0927377,95.7408623836,624000,1000.0,0.967184886336,-0.0132544,0.29411,2,0.0448328,624,0.0,546.6731495857239
0.103338,95.7600940226,626000,1000.0,0.974315013736,-0.0140158,0.238739,2,0.0283723,626,0.0,548.4533996582031
0.118474,95.8825049459,628000,1000.0,0.970583636314,-0.0136641,0.258438,2,0.0150971,628,0.0,550.2514181137085
0.123848,95.9635700885,630000,1000.0,0.970675313845,-0.0173956,0.261579,2,0.0155942,630,0.0,552.0308060646057
0.0844233,96.1500310096,632000,1000.0,0.970453824848,-0.0106903,0.273937,2,0.035805,632,0.0,553.8127119541168
0.0674924,96.2056999911,634000,1000.0,0.961851358414,-0.0141691,0.310225,2,0.0271488,634,0.0,555.594113111496
0.0615973,96.2557028141,636000,1000.0,0.952161680907,-0.00629421,0.448931,2,0.0232734,636,0.0,557.3914334774017
0.0510985,96.3942088259,638000,1000.0,0.965396612883,-0.0112886,0.285367,2,0.0315502,638,0.0,559.1716933250427
0.0599258,96.5471749575,641000,1000.0,0.963580537587,-0.0171378,0.43646,3,0.0204914,641,0.0,560.98473072052
0.0661333,96.7252909457,643000,1000.0,0.955742530525,-0.0171113,0.37562,2,0.0162894,643,0.0,562.8598477840424
0.0263071,96.8878433218,645000,1000.0,0.963688798249,-0.0129835,0.301127,2,0.0318873,645,0.0,564.7657053470612
0.0231309,97.0045763964,647000,1000.0,0.967230122536,-0.00642998,0.305938,2,0.0625372,647,0.0,566.6404356956482
0.0325625,97.084308578,649000,1000.0,0.964813806117,-0.0137083,0.308647,2,0.0169743,649,0.0,568.5277762413025
0.0674787,97.1158892067,651000,1000.0,0.970905452967,-0.0129189,0.264877,2,0.0168872,651,0.0,570.4068918228149
0.0674484,97.1815778611,653000,1000.0,0.935297422111,-0.0041795,0.569622,2,0.0267741,653,0.0,572.2882988452911
0.0740175,97.2025198487,655000,1000.0,0.965188629925,-0.0114203,0.308692,2,0.0190529,655,0.0,574.1722157001495
0.0531651,97.2251162403,657000,1000.0,0.951569292694,-0.0174643,0.40835,2,0.0195089,657,0.0,576.0469262599945
0.0533255,97.2698119011,659000,1000.0,0.967630848289,-0.0180562,0.264096,2,0.0123907,659,0.0,577.9374752044678
0.0370618,97.3896074885,661000,1000.0,0.969940125942,-0.00722568,0.258174,2,0.0322205,661,0.0,579.8122749328613
0.0481906,97.4674740936,663000,1000.0,0.971399048343,-0.0172233,0.265484,2,0.0205846,663,0.0,581.7033259868622
0.0640513,97.5308984386,665000,1000.0,0.976046159863,-0.0127171,0.219977,2,0.0206551,665,0.0,583.5938274860382
0.0400919,97.6301715227,667000,1000.0,0.964153625071,-0.00787726,0.326912,2,0.0315277,667,0.0,585.4684519767761
0.0477676,97.7456554025,669000,1000.0,0.937783595175,-0.00955334,0.555507,2,0.0329374,669,0.0,587.3643486499786
0.0578561,97.8218872321,671000,1000.0,0.956436891109,-0.00534569,0.377511,2,0.0150056,671,0.0,589.2344660758972
0.0734996,97.9680109935,673000,1000.0,0.965002305806,-0.0103926,0.282084,2,0.0152597,673,0.0,591.1099116802216
0.0468869,98.0911608887,675000,1000.0,0.935768149793,-0.0196689,0.596337,2,0.0212539,675,0.0,592.9690592288971
0.0570613,98.2803249059,677000,1000.0,0.965841058642,-0.0155701,0.300174,2,0.0224974,677,0.0,594.7656981945038
0.0543395,98.4847908087,679000,1000.0,0.922947108746,-0.0143545,0.709913,2,0.0282547,679,0.0,596.5472588539124
0.0365863,98.6604171782,681000,1000.0,0.96216827631,-0.00950432,0.330386,2,0.0143504,681,0.0,598.3276927471161
0.0267329,98.9296156313,684000,1000.0,0.94670689106,-0.0108638,0.66711,3,0.0294528,684,0.0,600.1253952980042
0.0355558,99.150771917,686000,1000.0,0.956233773381,-0.0127143,0.364824,2,0.0175615,686,0.0,601.9384272098541
0.024757,99.4027804848,688000,1000.0,0.965362552553,-0.0125617,0.282936,2,0.0187375,688,0.0,603.7345051765442
0.0220454,99.6480020996,690000,1000.0,0.970940344036,-0.00582083,0.253934,2,0.0287967,690,0.0,605.523845911026
0.0333779,99.9009377409,692000,1000.0,0.965512193739,-0.00875487,0.297494,2,0.0241868,692,0.0,607.3126845359802
0.0280327,100.029378001,694000,1000.0,0.970540221781,0.00817533,0.237362,2,0.0439958,694,0.0,609.0936088562012
0.00245702,100.157071616,696000,1000.0,0.949339851737,-0.0121552,0.429343,2,0.170609,696,0.0,610.8911330699921
-0.0170102,100.191384572,698000,1000.0,0.958046790212,-0.0169297,0.328106,2,0.0132611,698,0.0,612.6719622612
-0.0223975,100.352875005,700000,1000.0,0.953487750143,-0.010074,0.395553,2,0.0202769,700,0.0,614.4539022445679
-0.0134695,100.449169325,702000,1000.0,0.937736745924,-0.0167003,0.578731,2,0.0232161,702,0.0,616.2341396808624
-0.0334201,100.517417001,704000,1000.0,0.957473341376,-0.0112798,0.391029,2,0.0150517,704,0.0,618.0317153930664
-0.0462754,100.695746411,706000,1000.0,0.930647060275,0.000877725,0.601816,2,0.0269036,706,0.0,619.8126194477081
-0.0755742,100.845800798,708000,1000.0,0.964731667191,-0.0134021,0.304014,2,0.0289553,708,0.0,621.6097705364227
-0.088439,101.044596753,710000,1000.0,0.964668836445,-0.0114244,0.306131,2,0.0269392,710,0.0,623.3906815052032
-0.100636,101.175818757,712000,1000.0,0.949987731874,-0.0149453,0.426908,2,0.0260685,712,0.0,625.1739883422852
-0.141188,101.255481771,714000,1000.0,0.964448135346,-0.0147983,0.307213,2,0.0248061,714,0.0,626.9542498588562
-0.167064,101.306033751,716000,1000.0,0.97295370698,-0.00530622,0.239058,2,0.0200977,716,0.0,628.750438451767
-0.190514,101.355791047,718000,1000.0,0.950066488236,-0.0139393,0.402057,2,0.0103221,718,0.0,630.5316798686981
-0.171299,101.442609773,720000,1000.0,0.960849139839,-0.00211708,0.368719,2,0.0503037,720,0.0,632.3283438682556
-0.171923,101.538771805,722000,1000.0,0.969842433929,-0.018475,0.249078,2,0.0204659,722,0.0,634.1098279953003
-0.168027,101.566627015,724000,1000.0,0.958183705807,-0.00717682,0.377248,2,0.0154738,724,0.0,635.9064331054688
-0.162943,101.725448848,727000,1000.0,0.959286414087,-0.0114984,0.530068,3,0.027052,727,0.0,637.6875402927399
-0.210204,101.731062383,729000,1000.0,0.965340211987,-0.0034614,0.32642,2,0.0215203,729,0.0,639.4840908050537
-0.207576,101.875858778,731000,1000.0,0.970278901979,-0.0155202,0.260307,2,0.0286134,731,0.0,641.2667708396912
-0.235473,102.021995637,733000,1000.0,0.956584766507,-0.0101845,0.392747,2,0.0129098,733,0.0,643.0636904239655
-0.239475,102.167292261,735000,1000.0,0.965751282871,-0.00834211,0.305505,2,0.0200869,735,0.0,644.8593618869781
-0.225333,102.29008983,737000,1000.0,0.950316011906,-0.0110331,0.45525,2,0.0308403,737,0.0,646.6568510532379
-0.227849,102.37160465,739000,1000.0,0.945112574846,-0.0155979,0.497542,2,0.0180637,739,0.0,648.437488079071
-0.240622,102.4779524,741000,1000.0,0.954293455929,-0.0100588,0.422709,2,0.0281864,741,0.0,650.2340116500854
-0.222094,102.606624864,743000,1000.0,0.9668055363,-0.0125538,0.295417,2,0.029566,743,0.0,652.0108153820038
-0.208262,102.704182528,745000,1000.0,0.937272317708,-0.0127388,0.586564,2,0.0266952,745,0.0,653.796701669693
-0.214525,102.821615017,747000,1000.0,0.945047535002,-0.0123499,0.459155,2,0.0337931,747,0.0,655.5933082103729
-0.217819,103.027561009,749000,1000.0,0.963728737086,-0.0138035,0.310386,2,0.0348639,749,0.0,657.3752598762512
-0.211588,103.195028877,751000,1000.0,0.951623979956,-0.0187191,0.423547,2,0.0337304,751,0.0,659.1718089580536
-0.212599,103.413110523,753000,1000.0,0.960199080408,-0.0156107,0.338178,2,0.0302055,753,0.0,660.9685044288635
-0.210468,103.532467901,755000,1000.0,0.96322254464,-0.00584009,0.312233,2,0.0245908,755,0.0,662.7500648498535
-0.196215,103.702096813,757000,1000.0,0.950670555234,-0.0122785,0.414777,2,0.0359917,757,0.0,664.5315301418304
-0.174742,103.823384966,759000,1000.0,0.957653943449,-0.00787816,0.380231,2,0.0259959,759,0.0,666.3206944465637
-0.152292,103.9108951,761000,1000.0,0.934257827699,-0.00969886,0.587443,2,0.0368473,761,0.0,668.0936288833618
-0.160636,103.994955105,763000,1000.0,0.940672323108,-0.00821935,0.544531,2,0.0281584,763,0.0,669.8763580322266
-0.155678,104.13241668,765000,1000.0,0.961939066648,-0.00945953,0.343909,2,0.0176594,765,0.0,671.6563746929169
-0.14048,104.269370863,768000,1000.0,0.911052368581,-0.0123074,0.830994,3,0.0279126,768,0.0,673.4535508155823
-0.140024,104.288681253,770000,1000.0,0.950514428318,-0.00766154,0.600675,2,0.0309134,770,0.0,675.234700679779
-0.151825,104.274766724,772000,1000.0,0.958720285445,-0.00628127,0.364738,2,0.0468174,772,0.0,677.0313663482666
-0.152117,104.269202872,774000,1000.0,0.966165672988,-0.0147106,0.278395,2,0.0275625,774,0.0,678.8281650543213
-0.169149,104.288187985,776000,1000.0,0.970990497619,-0.0112927,0.261077,2,0.0233679,776,0.0,680.6248586177826
-0.18729,104.312191129,778000,1000.0,0.947211883962,-0.0137616,0.469958,2,0.0174663,778,0.0,682.4067931175232
-0.190672,104.329921089,780000,1000.0,0.94932930544,-0.0119906,0.456476,2,0.0306379,780,0.0,684.2192277908325
-0.191338,104.390967151,782000,1000.0,0.966271743178,-0.00726218,0.289146,2,0.0181333,782,0.0,686.000147819519
-0.193459,104.434027684,784000,1000.0,0.96667554602,-0.00946086,0.30597,2,0.0327075,784,0.0,687.8127014636993
-0.218547,104.43101905,786000,1000.0,0.956906966865,-0.00836321,0.390486,2,0.0231208,786,0.0,689.5933384895325
-0.211237,104.378755981,788000,1000.0,0.951077636331,-0.00914187,0.430094,2,0.0229741,788,0.0,691.3910593986511
-0.221464,104.352835409,790000,1000.0,0.96338904649,-0.0215196,0.260235,2,0.0151325,790,0.0,693.1836771965027
-0.195256,104.291254394,792000,1000.0,0.964445572346,-0.00778269,0.304757,2,0.0368762,792,0.0,694.9693875312805
-0.216834,104.324870037,794000,1000.0,0.961971726269,0.00549494,0.333447,2,0.0600555,794,0.0,696.7654864788055
-0.216242,104.363193312,796000,1000.0,0.962261714041,-0.0102317,0.340623,2,0.0203316,796,0.0,698.5622365474701
-0.216674,104.52426312,798000,1000.0,0.958421565592,-0.0106594,0.3267,2,0.0215911,798,0.0,700.3444333076477
-0.231766,104.638697306,800000,1000.0,0.959139022976,-0.0125377,0.349092,2,0.0151169,800,0.0,702.1413016319275
-0.247032,104.807760062,802000,1000.0,0.949633315206,-0.0133188,0.452064,2,0.0186633,802,0.0,703.9220383167267
-0.224734,104.969656985,804000,1000.0,0.957943622023,-0.0118093,0.382601,2,0.0217668,804,0.0,705.7032225131989
-0.227901,105.143883581,806000,1000.0,0.959849689156,-0.0124267,0.37642,2,0.0145752,806,0.0,707.4843909740448
-0.222639,105.322276141,808000,1000.0,0.956599052995,-0.00936466,0.408528,2,0.0299298,808,0.0,709.2657923698425
-0.218595,105.545362341,811000,1000.0,0.950645409524,-0.00984858,0.570685,3,0.0207876,811,0.0,711.0470128059387
-0.260014,105.701464491,813000,1000.0,0.95670459047,-0.0225384,0.393409,2,0.0545057,813,0.0,712.8282403945923
-0.297592,105.886623025,815000,1000.0,0.962105896324,-0.0131288,0.31203,2,0.0244546,815,0.0,714.6089315414429
-0.287206,106.039680122,817000,1000.0,0.924480170012,-0.0114229,0.688101,2,0.0234038,817,0.0,716.3902986049652
-0.276729,106.170087545,819000,1000.0,0.93939198181,-0.0145203,0.567616,2,0.0270565,819,0.0,718.1884264945984
-0.248032,106.400433407,821000,1000.0,0.963821154088,-0.0109683,0.313944,2,0.0304753,821,0.0,719.9688322544098
-0.238358,106.629577519,823000,1000.0,0.955788638443,-0.0114436,0.417841,2,0.0167933,823,0.0,721.7658305168152
-0.235515,106.780593582,825000,1000.0,0.935106039047,-0.0141276,0.564466,2,0.0284408,825,0.0,723.5468091964722
-0.199274,106.893343847,827000,1000.0,0.928860321641,-0.0157104,0.623534,2,0.0179416,827,0.0,725.3438529968262
-0.201903,106.985604898,829000,1000.0,0.905926562846,-0.0103583,0.855084,2,0.0518241,829,0.0,727.1254444122314
-0.205151,107.071052,831000,1000.0,0.952332597226,-0.00814011,0.42102,2,0.0265392,831,0.0,728.9219305515289
-0.22413,107.111560558,833000,1000.0,0.957143813372,-0.0118905,0.370877,2,0.0553779,833,0.0,730.7033236026764
-0.245907,107.164369434,835000,1000.0,0.961628299206,-0.0150801,0.32496,2,0.0168259,835,0.0,732.4999284744263
-0.242889,107.202240219,837000,1000.0,0.927879370749,-0.0114607,0.624957,2,0.0224057,837,0.0,734.2812707424164
-0.270188,107.231045133,839000,1000.0,0.949742406607,-0.00640122,0.42164,2,0.0299171,839,0.0,736.0778524875641
-0.293549,107.261158731,841000,1000.0,0.93864203617,-0.0153396,0.539508,2,0.0175277,841,0.0,737.8590199947357
-0.266166,107.326772129,843000,1000.0,0.965267188847,-0.00833466,0.314883,2,0.0180509,843,0.0,739.6564800739288
-0.27233,107.355119257,845000,1000.0,0.947156708688,-0.00795927,0.445689,2,0.0286054,845,0.0,741.4379343986511
-0.278491,107.37993453,847000,1000.0,0.941759891808,-0.0101575,0.52535,2,0.0357965,847,0.0,743.2339429855347
-0.288182,107.360530357,849000,1000.0,0.963428590447,-0.0102193,0.300688,2,0.0165102,849,0.0,745.0473477840424
-0.274791,107.371810327,851000,1000.0,0.937379226089,-0.00791167,0.589028,2,0.0267551,851,0.0,746.8283112049103
-0.290762,107.376930171,854000,1000.0,0.958792146295,-0.00848844,0.483905,3,0.0503797,854,0.0,748.6095905303955
-0.258806,107.397157572,856000,1000.0,0.964707221836,-0.0126777,0.340404,2,0.0161512,856,0.0,750.4070463180542
-0.238256,107.360280418,858000,1000.0,0.962886661291,-0.0166722,0.312756,2,0.0215437,858,0.0,752.1872491836548
-0.212846,107.392842392,860000,1000.0,0.9678966254,-0.00782055,0.265183,2,0.0356519,860,0.0,753.9840846061707
-0.239325,107.37931759,862000,1000.0,0.962473001331,-0.0148422,0.315588,2,0.0209702,862,0.0,755.765251159668
-0.240889,107.307550485,864000,1000.0,0.924248613417,-0.0150199,0.687781,2,0.0291323,864,0.0,757.562075138092
-0.241875,107.275525422,866000,1000.0,0.952736590058,-0.0116397,0.399871,2,0.0226768,866,0.0,759.3744926452637
-0.280381,107.254872626,868000,1000.0,0.966250628233,-0.0187814,0.227798,2,0.0304294,868,0.0,761.1563885211945
-0.278098,107.228454393,870000,1000.0,0.941604595631,-0.0120411,0.509154,2,0.0276557,870,0.0,762.968353509903
-0.280475,107.262608544,872000,1000.0,0.96649967134,-0.0162242,0.282431,2,0.0160591,872,0.0,764.7506711483002
-0.271579,107.31139329,874000,1000.0,0.965657744557,-0.00861334,0.304877,2,0.0176683,874,0.0,766.5473382472992
-0.242579,107.290263159,876000,1000.0,0.961946502328,-0.0135751,0.318657,2,0.0221169,876,0.0,768.3285667896271
-0.248585,107.279603432,878000,1000.0,0.947804644704,-0.00904633,0.482437,2,0.046233,878,0.0,770.1247248649597
-0.26307,107.317948588,880000,1000.0,0.962305236608,-0.00340799,0.314252,2,0.031012,880,0.0,771.9067301750183
-0.258464,107.229809874,882000,1000.0,0.91983486712,-0.014226,0.717582,2,0.0458483,882,0.0,773.7036139965057
-0.250117,107.173801926,884000,1000.0,0.948386516422,-0.0111754,0.403867,2,0.0237868,884,0.0,775.48468708992
-0.262669,107.10747057,886000,1000.0,0.922292158008,-0.0175193,0.668126,2,0.0145693,886,0.0,777.2808983325958
-0.261357,107.143881129,888000,1000.0,0.943252678961,-0.00727133,0.517741,2,0.0348043,888,0.0,779.0625965595245
-0.283198,107.098770535,890000,1000.0,0.968159481883,-0.0135737,0.272211,2,0.0157599,890,0.0,780.8449890613556
-0.28206,107.094070086,892000,1000.0,0.942871510983,-0.0106848,0.53906,2,0.0341022,892,0.0,782.6409010887146
-0.304414,107.107589969,894000,1000.0,0.968268476427,-0.00147772,0.290513,2,0.0174924,894,0.0,784.4225423336029
-0.296573,107.07278932,897000,1000.0,0.938061997294,-0.0167885,0.787973,3,0.0299051,897,0.0,786.203565120697
-0.319396,107.03888917,899000,1000.0,0.951809827238,-0.0168395,0.456749,2,0.0115618,899,0.0,788.0080227851868
-0.336518,106.947826832,901000,1000.0,0.966792471707,-0.0159963,0.290752,2,0.0257899,901,0.0,789.7810463905334
-0.342167,106.836773295,903000,1000.0,0.964979209006,-0.0126741,0.298133,2,0.026725,903,0.0,791.579638004303
-0.314842,106.722528222,905000,1000.0,0.964207727462,-0.0116009,0.311823,2,0.0284171,905,0.0,793.3751957416534
-0.316718,106.52157672,907000,1000.0,0.951552841812,-0.00530658,0.457288,2,0.0282157,907,0.0,795.1717910766602
-0.293904,106.43376769,909000,1000.0,0.960583288223,-0.0116218,0.364624,2,0.0317739,909,0.0,796.9529275894165
-0.298362,106.319437778,911000,1000.0,0.968065828085,-0.00965516,0.289064,2,0.0111548,911,0.0,798.7497019767761
-0.302277,106.215486524,913000,1000.0,0.965208239853,-0.0145747,0.307103,2,0.0441597,913,0.0,800.5311796665192
-0.289123,106.204651771,915000,1000.0,0.962404999882,-0.0119,0.319831,2,0.0231533,915,0.0,802.3280122280121
-0.310381,106.191589962,917000,1000.0,0.961494792253,-0.0129221,0.32379,2,0.0310754,917,0.0,804.1100251674652
-0.320493,106.192108512,919000,1000.0,0.964041177183,-0.003816,0.296626,2,0.0287173,919,0.0,805.9367032051086
