loss_pol_entpen,EpisodesSoFar,loss_pol_surr,EpRewMean,EpThisIter,ev_tdlam_before,TimeElapsed,EpLenMean,loss_kl,TimestepsSoFar,loss_ent,loss_vf_loss
0.0,913,-0.0021068,67.7416225348,2,0.994387247134,793.406735420227,1000.0,0.0289863,913000,-0.747472,0.0497078
0.0,915,-0.0191508,67.8124377966,2,0.99471335765,795.1746695041656,1000.0,0.0233692,915000,-0.7461,0.0460953
0.0,917,-0.0220984,67.9087557073,2,0.994548792485,796.9419078826904,1000.0,0.0273844,917000,-0.745134,0.0498235
0.0,919,-0.016191,67.9864082124,2,0.995590439532,798.7033731937408,1000.0,0.0202593,919000,-0.753399,0.0460839
0.0,921,-0.00974683,67.9955945035,2,0.994282799773,800.469167470932,1000.0,0.0326303,921000,-0.766599,0.0529775
0.0,923,-0.0113822,68.0142978522,2,0.991714788601,802.2344765663147,1000.0,0.0232357,923000,-0.774035,0.0729982
0.0,925,-0.0063792,68.0508884171,2,0.992841904052,804.000102519989,1000.0,0.0353839,925000,-0.771952,0.0673124
0.0,927,-0.0117624,68.1029589284,2,0.988874146715,805.766473531723,1000.0,0.0281502,927000,-0.763448,0.0919077
0.0,929,-0.011519,68.1454214376,2,0.991575727239,807.5630090236664,1000.0,0.0605166,929000,-0.764383,0.0741725
0.0,931,-0.0178655,68.1619466232,2,0.992412560619,809.3282775878906,1000.0,0.0288588,931000,-0.754012,0.070898
0.0,933,-0.016552,68.2320748269,2,0.993879685178,811.0948755741119,1000.0,0.031744,933000,-0.76542,0.0577088
0.0,935,-0.0168402,68.3212228518,2,0.992615476251,812.8455538749695,1000.0,0.0399987,935000,-0.773436,0.0651617
0.0,937,-0.00910461,68.3738651948,2,0.994455577806,814.6100392341614,1000.0,0.0264066,937000,-0.770247,0.0583811
0.0,940,-0.0218561,68.41996106,3,0.991120096296,816.3759315013885,1000.0,0.0281174,940000,-0.759251,0.104654
0.0,942,-0.00430557,68.5104527401,2,0.995537037961,818.1412615776062,1000.0,0.0193394,942000,-0.756816,0.0474838
0.0,944,-0.0117056,68.605181275,2,0.993734761141,819.8908936977386,1000.0,0.0530004,944000,-0.746033,0.0701766
0.0,946,-0.0167756,68.7161069444,2,0.993699168321,821.6561133861542,1000.0,0.0226808,946000,-0.750505,0.0675246
0.0,948,-0.0157719,68.7815130464,2,0.993804253638,823.4229922294617,1000.0,0.0193446,948000,-0.747172,0.065755
0.0,950,-0.0139998,68.8375704441,2,0.993410932366,825.1878323554993,1000.0,0.0279367,950000,-0.726876,0.0631317
0.0,952,-0.0113177,68.9750170616,2,0.993139358237,826.9378197193146,1000.0,0.0400802,952000,-0.702867,0.0690814
0.0,954,-0.0106237,69.0667636723,2,0.993850705214,828.7031166553497,1000.0,0.0305762,954000,-0.725246,0.0657482
0.0,956,-0.0126457,69.1386447209,2,0.991246145219,830.4688181877136,1000.0,0.0360972,956000,-0.694717,0.0822249
0.0,958,-0.0144643,69.2245082907,2,0.993500384968,832.2347588539124,1000.0,0.0281103,958000,-0.699903,0.0711349
0.0,960,-0.0185601,69.2555808862,2,0.994777156506,834.0010840892792,1000.0,0.0142017,960000,-0.712676,0.0556349
0.0,962,-0.0111328,69.2877171721,2,0.99567490723,835.7580635547638,1000.0,0.0332799,962000,-0.721464,0.044933
0.0,964,-0.021324,69.3681365647,2,0.994765639771,837.5155868530273,1000.0,0.019095,964000,-0.700196,0.0545258
0.0,966,-0.0170039,69.414586823,2,0.992418492679,839.2971813678741,1000.0,0.0231294,966000,-0.67173,0.0782118
0.0,968,-0.0182053,69.5335700352,2,0.993322313763,841.0471692085266,1000.0,0.0167107,968000,-0.660265,0.0669179
0.0,970,-0.0175358,69.554786076,2,0.990077194758,842.828360080719,1000.0,0.0251647,970000,-0.649984,0.095629
0.0,972,-0.0187648,69.6065512354,2,0.993224066682,844.5936584472656,1000.0,0.0335239,972000,-0.656357,0.0673909
0.0,974,-0.0159422,69.6063659641,2,0.993776232004,846.3609826564789,1000.0,0.0354388,974000,-0.651931,0.0587637
0.0,976,-0.00921655,69.6539494187,2,0.993581285235,848.1094017028809,1000.0,0.0345379,976000,-0.672251,0.0547701
0.0,978,-0.0125478,69.6224945127,2,0.996829598676,849.8913927078247,1000.0,0.0246021,978000,-0.688779,0.028748
0.0,980,-0.0145499,69.6170509866,2,0.993163526524,851.642037153244,1000.0,0.0302806,980000,-0.684488,0.0685049
0.0,983,-0.0136707,69.5895882483,3,0.99459873559,853.4230263233185,1000.0,0.0345762,983000,-0.692524,0.0710647
0.0,985,-0.0169534,69.5813923881,2,0.993723826949,855.1886420249939,1000.0,0.0213383,985000,-0.66947,0.0576513
0.0,987,-0.0229583,69.5587170749,2,0.963175389916,856.9555721282959,1000.0,0.0208955,987000,-0.670691,0.133913
0.0,989,-0.0173302,69.5465314919,2,0.992533314042,858.7194697856903,1000.0,0.0418836,989000,-0.683005,0.0657325
0.0,991,-0.0185369,69.5775916363,2,0.990724286065,860.4848697185516,1000.0,0.030835,991000,-0.674508,0.0921296
0.0,993,-0.0197778,69.6801101124,2,0.991850196384,862.250364780426,1000.0,0.01924,993000,-0.677146,0.0726048
0.0,995,-0.0104337,69.7123925967,2,0.993941020221,864.0314190387726,1000.0,0.0448036,995000,-0.673643,0.0571542
0.0,997,-0.0139643,69.7985170558,2,0.993836159352,865.7864966392517,1000.0,0.0529364,997000,-0.679035,0.0642417
0.0,999,-0.0294921,69.7643373271,2,0.977502355352,867.562778711319,1000.0,0.0289636,999000,-0.69341,0.0627906
0.0,1001,-0.0162998,69.7436440833,2,0.992400589865,869.3291325569153,1000.0,0.0218429,1001000,-0.668086,0.0672633
