TimeElapsed,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,loss_ent,EpThisIter,loss_pol_entpen,ev_tdlam_before,EpRewMean,EpisodesSoFar,loss_pol_surr
159.28130674362183,182000,0.0233899,1000.0,49.3888,2.56215,2,0.0,0.107840061188,494.037231556,182,-0.0413148
161.062237739563,184000,0.0258691,1000.0,53.666,2.53051,2,0.0,0.0978207588196,511.515176517,184,-0.0382493
162.84370374679565,186000,0.0196824,1000.0,52.1895,2.5056,2,0.0,0.141043484211,529.933191142,186,-0.038597
164.62502455711365,188000,0.0330543,1000.0,54.2096,2.47416,2,0.0,0.102132976055,546.815190766,188,-0.0339617
166.40539717674255,190000,0.0203593,1000.0,56.3091,2.45034,2,0.0,0.241790235043,563.900871298,190,-0.0399989
168.20307517051697,192000,0.0231529,1000.0,58.0028,2.42894,2,0.0,0.42122900486,580.40107598,192,-0.0390992
169.9850709438324,194000,0.0271362,1000.0,67.426,2.44376,2,0.0,0.623387396336,592.98769915,194,-0.0486336
171.76508164405823,196000,0.024194,1000.0,55.1855,2.38802,2,0.0,0.276051044464,608.469037228,196,-0.041646
173.5466742515564,198000,0.0224355,1000.0,58.4765,2.31833,2,0.0,0.303811132908,622.887463953,198,-0.0371916
175.31196641921997,200000,0.0333146,1000.0,68.8058,2.29313,2,0.0,0.447969019413,637.942128808,200,-0.0362226
177.09291982650757,202000,0.0297697,1000.0,65.3657,2.26859,2,0.0,0.435880899429,650.678441928,202,-0.0395915
178.8744912147522,204000,0.0246719,1000.0,68.1891,2.2571,2,0.0,0.600220143795,664.958283693,204,-0.041234
180.6401011943817,206000,0.0233996,1000.0,70.6878,2.18955,2,0.0,0.400253713131,677.107179582,206,-0.0412625
182.43239498138428,208000,0.0276146,1000.0,66.9091,2.17174,2,0.0,0.0669429898262,689.351348225,208,-0.0409557
184.21834421157837,210000,0.0220044,1000.0,68.0131,2.15768,2,0.0,0.341053903103,700.906815721,210,-0.0429346
186.0000410079956,212000,0.0264129,1000.0,68.8504,2.14804,2,0.0,0.119307935238,713.715388102,212,-0.0353303
187.7808895111084,215000,0.02122,1000.0,92.0324,2.0987,3,0.0,0.271567344666,729.676288469,215,-0.0435271
189.57767033576965,217000,0.0220209,1000.0,74.7197,2.04107,2,0.0,0.370433926582,739.539968539,217,-0.0433892
191.3429605960846,219000,0.0221538,1000.0,73.7374,2.02212,2,0.0,0.110851764679,749.976024539,219,-0.0388757
193.12431025505066,221000,0.0213148,1000.0,72.6208,1.97476,2,0.0,0.10249876976,760.023589379,221,-0.0373848
194.90687203407288,223000,0.0283978,1000.0,72.6307,1.97397,2,0.0,0.126272082329,770.848360847,223,-0.0350245
