EpRewMean,TimeElapsed,TimestepsSoFar,loss_kl,EpisodesSoFar,loss_pol_entpen,loss_pol_surr,EpLenMean,loss_vf_loss,EpThisIter,ev_tdlam_before,loss_ent
-8.72766880261,749.6996438503265,899050,0.0559778,17981,0.0,-0.0244521,50.0,0.0143448,41,0.992684082594,-4.205
-8.69309447571,751.4284646511078,901100,0.0459085,18022,0.0,-0.0253717,50.0,0.0126484,41,0.992001548409,-4.20935
-8.86795743363,753.16810131073,903150,0.0549096,18063,0.0,-0.0236062,50.0,0.0234325,41,0.992298264988,-4.21455
-7.77530171412,754.9022047519684,905200,0.0614185,18104,0.0,-0.00832067,50.0,0.0149777,41,0.993382160552,-4.21628
-7.26004114543,756.6529111862183,907250,0.0879536,18145,0.0,-0.0143042,50.0,0.0128047,41,0.986930365674,-4.22898
-7.98881604583,758.3797936439514,909300,0.0642515,18186,0.0,-0.0188045,50.0,0.0106002,41,0.992962477263,-4.21345
-8.53256322152,760.1374027729034,911350,0.0777955,18227,0.0,0.000197298,50.0,0.0169685,41,0.991340462118,-4.23131
-8.67215256893,761.8584551811218,913400,0.0530766,18268,0.0,-0.00999061,50.0,0.01191,41,0.994297516998,-4.24152
-8.298599281,763.605227470398,915450,0.0602632,18309,0.0,-0.0181368,50.0,0.0153132,41,0.993118055165,-4.2505
-7.98682308173,765.3554673194885,917500,0.0989339,18350,0.0,-0.0100998,50.0,0.0185187,41,0.991302152164,-4.23668
-8.33822950713,767.0897374153137,919550,0.101974,18391,0.0,0.0136937,50.0,0.011848,41,0.992387187667,-4.21471
-8.515711649,768.8401341438293,921600,0.032328,18432,0.0,-0.0228653,50.0,0.0167421,41,0.993001962546,-4.23274
-8.44269067466,770.5743200778961,923600,0.0881343,18472,0.0,0.00388807,50.0,0.0144419,40,0.98964858707,-4.2504
-8.74166836549,772.3012037277222,925650,0.0414303,18513,0.0,-0.0161388,50.0,0.0205742,41,0.992519124411,-4.24681
-8.87217603818,774.0500583648682,927700,0.0457228,18554,0.0,-0.0341053,50.0,0.015454,41,0.989784984849,-4.24854
-8.62802642364,775.7862637042999,929750,0.0453372,18595,0.0,-0.0278663,50.0,0.0157004,41,0.992166820914,-4.24319
-8.72172158001,777.5297756195068,931800,0.0616592,18636,0.0,-0.0096997,50.0,0.0237544,41,0.992176487111,-4.25274
-9.11647557413,779.3015480041504,933850,0.0305073,18677,0.0,-0.00858959,50.0,0.0138876,41,0.992648556363,-4.22704
-8.59403573785,781.0277564525604,935900,0.0525243,18718,0.0,-0.0154609,50.0,0.0321685,41,0.989417023025,-4.21859
-8.24654461423,782.7652304172516,937950,0.0832117,18759,0.0,0.0074334,50.0,0.0152385,41,0.993696885649,-4.21918
-8.72479668705,784.4912405014038,940000,0.0375731,18800,0.0,-0.0158691,50.0,0.0165583,41,0.992388354614,-4.21513
-8.12697701379,786.2306258678436,942050,0.0494767,18841,0.0,-0.0222007,50.0,0.021143,41,0.990329280496,-4.21782
-8.28029423196,787.9808180332184,944100,0.0758354,18882,0.0,-0.0143385,50.0,0.0167531,41,0.990724845789,-4.21427
-8.28709767254,789.7153215408325,946150,0.0703327,18923,0.0,-0.00812495,50.0,0.0391669,41,0.98538315855,-4.22213
-8.67310313358,791.4421982765198,948200,0.0414702,18964,0.0,-0.0101218,50.0,0.0176275,41,0.991519021802,-4.22215
-8.8897672101,793.18359541893,950250,0.0564219,19005,0.0,-0.010585,50.0,0.0247372,41,0.988961543888,-4.22317
-8.7322032939,794.9021961688995,952300,0.0413664,19046,0.0,-0.0290326,50.0,0.0229048,41,0.992209770251,-4.20714
-8.40222469192,796.6364409923553,954350,0.0279488,19087,0.0,-0.0223191,50.0,0.0187416,41,0.991674412973,-4.20576
-7.88340993869,798.3623416423798,956400,0.0512336,19128,0.0,-0.0269175,50.0,0.0125132,41,0.993581889663,-4.23064
-8.15309976837,800.1098349094391,958450,0.0493859,19169,0.0,-0.0157436,50.0,0.0126972,41,0.994293694384,-4.25523
-7.95939027239,801.8458652496338,960500,0.0692908,19210,0.0,-0.0204772,50.0,0.0118214,41,0.992380625568,-4.2543
-8.2742013473,803.5741605758667,962550,0.0481167,19251,0.0,-0.0143133,50.0,0.020567,41,0.99066147767,-4.25722
-7.91209530674,805.3083837032318,964600,0.0368814,19292,0.0,-0.0205511,50.0,0.0217913,41,0.988389501348,-4.27528
-7.86160681523,807.0534818172455,966650,0.127537,19333,0.0,-0.0173902,50.0,0.0227405,41,0.986432764679,-4.2975
-8.05842026423,808.7771790027618,968700,0.0472212,19374,0.0,-0.0204914,50.0,0.0234457,41,0.987578177825,-4.30142
-8.17203728175,810.5117638111115,970750,0.0477833,19415,0.0,-0.0244357,50.0,0.0275279,41,0.98643402569,-4.29244
-8.24865009543,812.2532212734222,972800,0.0555982,19456,0.0,-0.0228442,50.0,0.0274704,41,0.992533028126,-4.28372
-8.0572024781,814.0055046081543,974800,0.0598672,19496,0.0,-0.0129902,50.0,0.0176872,40,0.99430662021,-4.30143
-7.32760419406,815.7306957244873,976850,0.032709,19537,0.0,-0.0166252,50.0,0.0154772,41,0.993153275456,-4.28872
-6.65293705989,817.4722170829773,978900,0.0485544,19578,0.0,-0.005084,50.0,0.0123678,41,0.994097256102,-4.26586
-7.11411899359,819.2078354358673,980950,0.0493813,19619,0.0,-0.019337,50.0,0.0203652,41,0.989622083493,-4.25462
-8.07152337591,820.9498171806335,983000,0.0593097,19660,0.0,-0.0299142,50.0,0.0184048,41,0.988888666965,-4.25251
-7.65507510317,822.6710720062256,985050,0.0409395,19701,0.0,-0.0227899,50.0,0.0180916,41,0.993593653664,-4.26896
-7.35623044995,824.4181885719299,987100,0.0601023,19742,0.0,-0.00716773,50.0,0.0193662,41,0.992573689204,-4.26825
-7.1765662563,826.1371235847473,989150,0.0300637,19783,0.0,-0.018519,50.0,0.0142238,41,0.992604060564,-4.30619
-7.13086825925,827.8748126029968,991200,0.0381649,19824,0.0,-0.0247869,50.0,0.0156378,41,0.99319464108,-4.30305
-7.72650485522,829.6058821678162,993250,0.0658244,19865,0.0,-0.0241587,50.0,0.0177977,41,0.991893504746,-4.30445
-7.63218784197,831.3578312397003,995300,0.0432275,19906,0.0,-0.0119064,50.0,0.0170667,41,0.993834052701,-4.29514
-7.60767112092,833.0826981067657,997350,0.0737857,19947,0.0,-0.0245157,50.0,0.015523,41,0.9897538675,-4.29685
-7.37395209482,834.8172688484192,999400,0.129952,19988,0.0,0.0129073,50.0,0.015737,41,0.994527139235,-4.28541
-7.59425053197,836.531231880188,1001450,0.0485732,20029,0.0,-0.0119109,50.0,0.0178742,41,0.992339219432,-4.26779
