loss_pol_entpen,loss_pol_surr,loss_ent,EpLenMean,ev_tdlam_before,TimeElapsed,EpThisIter,loss_vf_loss,EpisodesSoFar,EpRewMean,loss_kl,TimestepsSoFar
0.0,-0.0126892,1.1689,982.02,0.00147420167923,730.6173324584961,2,68.3696,1804,982.02,0.00571817,955425
0.0,-0.00860692,1.1826,985.41,-0.00125014781952,732.20383477211,3,91.1762,1807,985.41,0.0111837,958425
0.0,-0.0126537,1.19192,985.41,1.34110450745e-05,733.7500901222229,2,68.1584,1809,985.41,0.011503,960425
0.0,-0.00760286,1.17484,985.41,-0.000453233718872,735.3255627155304,2,68.2411,1811,985.41,0.00689325,962425
0.0,-0.00675302,1.18172,985.41,-0.000617027282715,736.897846698761,2,68.2826,1813,985.41,0.0172376,964425
0.0,-0.0107849,1.19243,985.41,-0.00460600852966,738.4613738059998,2,68.3236,1815,985.41,0.0151541,966425
0.0,-0.00523967,1.20226,985.41,-0.00018835067749,740.0314590930939,2,68.3699,1817,985.41,0.0114319,968425
0.0,-0.0124653,1.18538,985.41,0.000147879123688,741.5630550384521,2,68.2711,1819,985.41,0.0128731,970425
0.0,-0.00812229,1.18596,985.41,-0.0010176897049,743.1419107913971,2,68.4167,1821,985.41,0.0137331,972425
0.0,-0.00858863,1.18419,985.41,-0.000270128250122,744.6865584850311,2,68.4452,1823,985.41,0.00735689,974425
0.0,-0.00888572,1.19344,985.41,1.09076499939e-05,746.2646777629852,2,68.5255,1825,985.41,0.00753471,976425
0.0,-0.00979294,1.18389,988.27,-0.000275254249573,747.827173948288,2,68.5353,1827,988.27,0.0131011,978425
0.0,-0.00668813,1.19085,988.27,-0.000104665756226,749.4052937030792,2,68.4956,1829,988.27,0.00448949,980425
0.0,-0.0105964,1.18609,988.27,-0.000349164009094,750.9684298038483,2,68.0774,1831,988.27,0.0115293,982425
0.0,-0.00890996,1.17644,988.27,0.00118452310562,752.5309247970581,2,67.8483,1833,988.27,0.00715932,984425
0.0,-0.0136387,1.17414,988.27,-0.00520133972168,754.1090452671051,2,68.6234,1835,988.27,0.015536,986425
0.0,-0.0104291,1.198,988.27,-0.00132751464844,755.6652965545654,2,68.5583,1837,988.27,0.0125777,988425
0.0,-0.00859472,1.21374,988.27,-0.00324296951294,757.2356061935425,2,68.4764,1839,988.27,0.0122612,990425
0.0,-0.00739305,1.22373,988.27,0.00665253400803,758.7868883609772,2,44.5303,1841,988.27,0.00540671,992425
0.0,-0.0120542,1.22193,988.27,-0.0852425098419,760.3521904945374,2,69.3423,1843,988.27,0.00559585,994425
0.0,-0.0106197,1.21892,988.27,-0.0057418346405,761.9216814041138,2,66.2114,1845,988.27,0.00759407,996425
0.0,-0.00812184,1.21528,979.4,-0.010146856308,763.4841771125793,3,95.0392,1848,979.4,0.0100439,998538
0.0,-0.0122498,1.19004,979.4,-0.0564477443695,765.0622978210449,2,67.9195,1850,979.4,0.0114976,1000538
