loss_pol_entpen,loss_vf_loss,EpThisIter,EpLenMean,loss_kl,TimestepsSoFar,TimeElapsed,EpisodesSoFar,ev_tdlam_before,loss_ent,loss_pol_surr,EpRewMean
0.0,0.0292558,41,50.0,0.028637,450550,385.421995639801,9011,0.971141658723,-3.39965,-0.0211737,-6.23353283277
0.0,0.0584839,41,50.0,0.0445271,452600,387.1567039489746,9052,0.945210345089,-3.40416,-0.00149311,-6.19407206665
0.0,0.0430948,41,50.0,0.0349125,454650,388.89946389198303,9093,0.958199869841,-3.43459,-0.0094197,-6.10177034777
0.0,0.0517604,41,50.0,0.0362108,456700,390.6171751022339,9134,0.951952062547,-3.44518,-0.0128227,-5.66115797228
0.0,0.051322,41,50.0,0.0457567,458750,392.36915707588196,9175,0.947835955769,-3.45533,0.00120233,-5.31352546385
0.0,0.0537053,41,50.0,0.0428825,460800,394.0874834060669,9216,0.937405481935,-3.43693,-0.00933754,-5.55288582259
0.0,0.0298572,40,50.0,0.0357833,462800,395.82871294021606,9256,0.967689149082,-3.44697,-0.0155644,-5.78424765749
0.0,0.0449799,41,50.0,0.051462,464850,397.55111503601074,9297,0.964878678322,-3.44386,-0.0011631,-5.78754578712
0.0,0.0383573,41,50.0,0.112533,466900,399.2893178462982,9338,0.949202809483,-3.464,-0.0202545,-5.90804708674
0.0,0.0423277,41,50.0,0.0469698,468950,401.023405790329,9379,0.964742790908,-3.47426,-0.0091685,-6.12268359942
0.0,0.0862818,41,50.0,0.0816876,471000,402.75790905952454,9420,0.901437245309,-3.46382,-0.0160851,-6.2611364336
0.0,0.0481655,41,50.0,0.0305409,473050,404.49312138557434,9461,0.938921499997,-3.47315,-0.0144614,-5.82743215483
0.0,0.03285,41,50.0,0.0345439,475100,406.21933817863464,9502,0.954842749983,-3.47979,-0.0125968,-5.7108289443
0.0,0.0455061,41,50.0,0.0313448,477150,407.9452178478241,9543,0.942497242242,-3.47208,-0.0112725,-5.46836199353
0.0,0.0221047,41,50.0,0.0691474,479200,409.66477155685425,9584,0.969408273697,-3.46764,0.0099537,-5.71373835775
0.0,0.0420802,41,50.0,0.0257634,481250,411.3833541870117,9625,0.952462974936,-3.46367,-0.016864,-6.01889461406
0.0,0.0337069,41,50.0,0.036445,483300,413.125009059906,9666,0.965758252889,-3.49455,-0.00636089,-5.83534902986
0.0,0.0344052,41,50.0,0.0301389,485350,414.85917496681213,9707,0.965519856662,-3.51907,-0.0133548,-5.61085667042
0.0,0.0402912,41,50.0,0.0432248,487400,416.59431886672974,9748,0.965551428497,-3.51815,-0.0107856,-5.43310399564
0.0,0.0303869,41,50.0,0.0351592,489450,418.31521558761597,9789,0.957830116153,-3.55335,-0.0118127,-5.40494432069
0.0,0.0302972,41,50.0,0.0281233,491500,420.0315971374512,9830,0.966357123107,-3.551,-0.0288581,-5.72837211195
0.0,0.0277494,41,50.0,0.0370228,493550,421.766165971756,9871,0.946838125587,-3.57263,-0.0244858,-5.49329827941
0.0,0.0349648,41,50.0,0.0461678,495600,423.48402428627014,9912,0.941453270614,-3.59088,-0.0177183,-5.2909342276
0.0,0.0953726,41,50.0,0.496992,497650,425.21942806243896,9953,0.932719781995,-3.57861,0.0171127,-5.96008591331
0.0,0.135758,41,50.0,0.0569998,499700,426.9462637901306,9994,0.875880345702,-3.57506,-0.00040889,-6.75752362449
0.0,0.0463695,41,50.0,0.0662335,501750,428.6720178127289,10035,0.926338478923,-3.58395,-0.00533958,-6.5052037643
0.0,0.033454,41,50.0,0.0373274,503800,430.4061322212219,10076,0.936969786882,-3.58747,-0.0221141,-5.68632715066
0.0,0.0381092,41,50.0,0.0245843,505850,432.1560115814209,10117,0.942541446537,-3.60332,-0.0219956,-5.41808423037
0.0,0.0296927,41,50.0,0.045178,507900,433.89747762680054,10158,0.941063795239,-3.60316,-0.0123119,-5.32254994053
0.0,0.03534,41,50.0,0.0531535,509950,435.63353395462036,10199,0.916176684201,-3.59956,-0.0184826,-5.78505911294
0.0,0.0203958,41,50.0,0.0477543,512000,437.3520402908325,10240,0.970662431791,-3.58871,-0.0123842,-5.915337463
0.0,0.0271016,40,50.0,0.0284478,514000,439.09404969215393,10280,0.960757695138,-3.59012,-0.0157284,-6.00176686152
0.0,0.0548669,41,50.0,0.0548598,516050,440.8136510848999,10321,0.947888512164,-3.60651,-0.00111892,-6.1988775121
0.0,0.0232609,41,50.0,0.0312108,518100,442.54839992523193,10362,0.963705588132,-3.61011,-0.0244472,-5.94380883208
0.0,0.028853,41,50.0,0.038756,520150,444.2524302005768,10403,0.966269847006,-3.62702,-0.0126942,-6.0121902008
0.0,0.0468942,41,50.0,0.0392621,522200,446.0004653930664,10444,0.95949870348,-3.63054,-0.0128845,-5.84814937313
0.0,0.0265722,41,50.0,0.053246,524250,447.7068703174591,10485,0.95960047096,-3.62315,-0.0145785,-5.73683243992
0.0,0.0390575,41,50.0,0.0293597,526300,449.44611859321594,10526,0.952024634928,-3.64628,-0.0227878,-5.65593777607
0.0,0.0224452,41,50.0,0.0473323,528350,451.15734004974365,10567,0.94636054337,-3.63998,-0.0111099,-5.82257714213
0.0,0.0221838,41,50.0,0.0473501,530400,452.9062294960022,10608,0.966938596219,-3.66105,-0.00452735,-5.52166832556
0.0,0.0322634,41,50.0,0.0433413,532450,454.62487387657166,10649,0.955437999219,-3.67979,-0.0107192,-5.47490865737
0.0,0.0334818,41,50.0,0.0600358,534500,456.3662073612213,10690,0.967233531177,-3.65929,-0.00554509,-5.90881810892
0.0,0.0336582,41,50.0,0.0272721,536550,458.1092138290405,10731,0.954235296696,-3.64428,-0.0175347,-5.8324079003
0.0,0.0299812,41,50.0,0.0556259,538600,459.84372639656067,10772,0.957751061767,-3.63139,-0.0167075,-5.77526086732
0.0,0.0406438,41,50.0,0.0327772,540650,461.56258177757263,10813,0.962292678654,-3.66154,-0.0307011,-5.41135586262
0.0,0.034987,41,50.0,0.0288721,542700,463.29708433151245,10854,0.973973689601,-3.67069,-0.0210772,-5.78932038396
0.0,0.0307481,41,50.0,0.0682077,544750,465.0125801563263,10895,0.966198284179,-3.69319,-0.000583129,-5.73752926877
0.0,0.0324677,41,50.0,0.0376263,546800,466.76537251472473,10936,0.965880293399,-3.72418,-0.0127742,-5.69753193122
0.0,0.0279718,41,50.0,0.0515447,548850,468.4844813346863,10977,0.963238466531,-3.7375,-0.00174145,-5.50419243319
0.0,0.0297305,41,50.0,0.0294668,550900,470.2179250717163,11018,0.958485063165,-3.77169,-0.0139025,-5.67762276292
0.0,0.0251893,41,50.0,0.0443215,552950,471.93790078163147,11059,0.960733044893,-3.7592,-0.0109095,-6.01401916341
0.0,0.0308214,41,50.0,0.0222264,555000,473.71928095817566,11100,0.950146377087,-3.78564,-0.018293,-5.85721951205
0.0,0.0217765,41,50.0,0.0317537,557050,475.453001499176,11141,0.961615558714,-3.78558,-0.0284646,-5.81204320116
0.0,0.0232482,41,50.0,0.0264519,559100,477.18746852874756,11182,0.967636156827,-3.80691,-0.014923,-5.6420544784
0.0,0.0291633,41,50.0,0.135164,561150,478.9143075942993,11223,0.935840256512,-3.82657,-0.0283528,-5.88613607609
0.0,0.0343147,41,50.0,2.97082,563200,480.64887404441833,11264,0.957767251879,-3.82767,0.0705573,-5.98177269029
0.0,0.0527604,40,50.0,0.0476039,565200,482.36778569221497,11304,0.899998493493,-3.82269,-0.0195266,-6.40474833902
0.0,0.0643522,41,50.0,0.038262,567250,484.109797000885,11345,0.923283100128,-3.82227,-0.0201776,-6.40929890691
0.0,0.0535391,41,50.0,0.0285346,569300,485.831022977829,11386,0.935104519129,-3.81101,-0.0159067,-6.71891287288
0.0,0.040921,41,50.0,0.0302563,571350,487.57173013687134,11427,0.947028052062,-3.79401,-0.00748097,-6.30738502477
0.0,0.0496347,41,50.0,0.0319514,573400,489.29161620140076,11468,0.945051901042,-3.78522,-0.0210585,-5.91063178977
0.0,0.0407921,41,50.0,9.99236,575450,491.017982006073,11509,0.950987827033,-3.75318,0.129917,-5.93464066531
0.0,0.176903,41,50.0,0.0497062,577500,492.74190521240234,11550,0.622322291136,-3.75636,-0.0152069,-7.21042654266
0.0,0.156695,41,50.0,0.0515813,579550,494.4774589538574,11591,0.890777252614,-3.75589,-0.0292268,-7.81167910283
0.0,0.137068,41,50.0,0.0392131,581600,496.2497990131378,11632,0.908578902483,-3.74688,-0.0185649,-8.07056011887
0.0,0.168262,41,50.0,0.0388872,583650,498.0079097747803,11673,0.906185410917,-3.72527,-0.0268793,-8.02499730883
0.0,0.095846,41,50.0,0.0384263,585700,499.75875759124756,11714,0.926970295608,-3.73325,-0.0314114,-8.21234965386
0.0,0.0987667,41,50.0,0.0458843,587750,501.4847273826599,11755,0.916916035116,-3.72764,-0.0148297,-7.79468393504
0.0,0.0860582,41,50.0,0.0605193,589800,503.21848797798157,11796,0.93767298013,-3.73161,-0.00602218,-7.76418318435
0.0,0.0936352,41,50.0,0.045758,591850,504.9443607330322,11837,0.94965980947,-3.7503,-0.0170601,-8.01383580068
0.0,0.0851288,41,50.0,0.0437143,593900,506.6788966655731,11878,0.935874156654,-3.77245,-0.026348,-7.76967022192
0.0,0.117994,41,50.0,0.0555055,595950,508.3988153934479,11919,0.90861723572,-3.7682,-0.0321136,-7.80061357475
0.0,0.0945386,41,50.0,0.264969,598000,510.10956358909607,11960,0.939692996442,-3.77877,-0.00525727,-7.64189974919
0.0,0.0943604,41,50.0,0.0453085,600050,511.8470470905304,12001,0.929072603583,-3.78461,-0.0126167,-7.51308924226
0.0,0.126407,41,50.0,0.0442669,602100,513.5696537494659,12042,0.936249516904,-3.8019,-0.019825,-8.13889529535
0.0,0.0719036,41,50.0,0.0504739,604150,515.303875207901,12083,0.932052016258,-3.81612,-0.00751095,-7.88734584575
0.0,0.083975,41,50.0,0.051985,606200,517.0450510978699,12124,0.949001859874,-3.83534,-0.0218763,-7.61379338183
0.0,0.0930853,41,50.0,0.049779,608250,518.7500193119049,12165,0.951531399041,-3.86503,-0.0189965,-7.50295839269
0.0,0.0737297,41,50.0,0.0320196,610300,520.4998874664307,12206,0.912922821939,-3.83306,-0.0126678,-7.73554995285
0.0,0.0904642,41,50.0,0.0473647,612350,522.2190432548523,12247,0.942439593375,-3.83698,-0.022613,-7.88691937565
0.0,0.0746157,41,50.0,0.0326311,614400,523.945916891098,12288,0.955709025264,-3.83621,-0.017813,-7.41965543095
0.0,0.0769655,40,50.0,0.0507742,616400,525.6478526592255,12328,0.960763894022,-3.83383,-0.0188436,-7.79057887916
0.0,0.0808459,41,50.0,0.0473147,618450,527.3987951278687,12369,0.958613377064,-3.8278,-0.0237679,-8.41640386921
0.0,0.107653,41,50.0,0.0316089,620500,529.1092975139618,12410,0.936893172562,-3.82704,-0.0253382,-8.080384087
0.0,0.0778755,41,50.0,0.0586458,622550,530.8598742485046,12451,0.953888949007,-3.82751,-0.0217789,-7.6280809225
0.0,0.0656617,41,50.0,0.0346576,624600,532.596405506134,12492,0.962926097214,-3.82153,-0.0302965,-7.22702930262
0.0,0.0705679,41,50.0,0.0612032,626650,534.3368864059448,12533,0.962525591254,-3.83684,-0.00354711,-7.2187447241
0.0,0.0771001,41,50.0,0.053357,628700,536.0654714107513,12574,0.950183872133,-3.84225,-0.0217936,-7.09292440401
0.0,0.0674989,41,50.0,0.0393441,630750,537.8001968860626,12615,0.95352673158,-3.84148,-0.0245805,-7.44741964417
0.0,0.0633726,41,50.0,0.0545464,632800,539.5245213508606,12656,0.964825794101,-3.85237,-0.0192674,-8.07470380214
0.0,0.07595,41,50.0,0.0378714,634850,541.2653880119324,12697,0.940318074077,-3.86274,-0.02736,-7.91250369371
0.0,0.0808134,41,50.0,0.0504362,636900,542.9912571907043,12738,0.936946175992,-3.86415,-0.0190652,-7.33091244738
0.0,0.104527,41,50.0,0.0699385,638950,544.7343535423279,12779,0.944361492991,-3.84901,-0.013605,-7.55166642974
0.0,0.0558378,41,50.0,0.0400963,641000,546.4619064331055,12820,0.960668742657,-3.84336,-0.0329782,-7.7116107541
0.0,0.0645552,41,50.0,0.0412952,643050,548.2187538146973,12861,0.937697310001,-3.83683,-0.0186023,-7.3902597527
0.0,0.0748185,41,50.0,0.0792114,645100,549.9292423725128,12902,0.935699597001,-3.82962,-0.0154811,-7.65834948539
0.0,0.0710201,41,50.0,0.0719222,647150,551.6790373325348,12943,0.951813753694,-3.84494,-0.00205787,-7.74596329841
0.0,0.0691227,41,50.0,0.0728941,649200,553.3985645771027,12984,0.953410148621,-3.87199,-0.0206614,-7.44982263635
0.0,0.0722239,41,50.0,0.0608096,651250,555.1407477855682,13025,0.931489609182,-3.85403,-0.0181532,-7.62742596553
0.0,0.0637279,41,50.0,0.0608137,653300,556.9141101837158,13066,0.949255947024,-3.84113,-0.0164408,-7.52727942863
0.0,0.061246,41,50.0,0.0475671,655350,558.6592996120453,13107,0.941944438964,-3.84372,-0.0162918,-7.43137064295
0.0,0.0879007,41,50.0,0.0586817,657400,560.3833246231079,13148,0.941244393587,-3.85525,-0.0223347,-8.1467692182
0.0,0.0673751,41,50.0,0.0523335,659450,562.12535572052,13189,0.963437236845,-3.86813,-0.0226362,-8.47952920256
0.0,0.0798676,41,50.0,0.0540568,661500,563.8442540168762,13230,0.946790974587,-3.85911,-0.01243,-8.37731810954
0.0,0.0777087,41,50.0,0.169503,663550,565.5903928279877,13271,0.944641869515,-3.8708,-0.0051071,-7.84626383673
0.0,0.0727161,41,50.0,0.0322652,665600,567.3361954689026,13312,0.956369180232,-3.85002,-0.0284231,-7.94552494118
0.0,0.0883367,40,50.0,0.0605662,667600,569.077910900116,13352,0.912857636809,-3.83849,-0.0166046,-7.82011364292
0.0,0.0707142,41,50.0,0.0554167,669650,570.8127427101135,13393,0.933302558959,-3.8084,-0.0118289,-7.6182948261
0.0,0.0511587,41,50.0,0.0582264,671700,572.5785830020905,13434,0.945124428719,-3.81685,-0.0287465,-7.33065760716
0.0,0.0815172,41,50.0,0.0636418,673750,574.2973389625549,13475,0.945468500257,-3.8367,-0.0202932,-7.39465881178
0.0,0.0782788,41,50.0,0.118526,675800,576.0398457050323,13516,0.951954018325,-3.84664,0.028806,-7.68555872642
0.0,0.0836747,41,50.0,0.0463103,677850,577.7694623470306,13557,0.940349813551,-3.81764,-0.0145157,-7.23112804203
0.0,0.0740661,41,50.0,0.0521842,679900,579.5068140029907,13598,0.935335598886,-3.80783,-0.0225883,-7.43502786607
0.0,0.0730947,41,50.0,0.0720974,681950,581.258710861206,13639,0.947902258486,-3.7848,0.00258832,-7.03514736653
0.0,0.0739312,41,50.0,0.0379982,684000,582.9885430335999,13680,0.954710900784,-3.80234,-0.0295846,-7.27254260326
0.0,0.0711012,41,50.0,0.0465947,686050,584.7104301452637,13721,0.931786797941,-3.82452,-0.0287609,-7.06594113144
0.0,0.066385,41,50.0,0.03486,688100,586.4460377693176,13762,0.936585254967,-3.82915,-0.0287776,-7.26203983306
0.0,0.0728912,41,50.0,0.0507358,690150,588.1721308231354,13803,0.925685726106,-3.83779,-0.00350961,-7.01911258433
0.0,0.058583,41,50.0,0.0355913,692200,589.9145982265472,13844,0.923085741699,-3.86549,-0.0221983,-6.75586203703
0.0,0.0640428,41,50.0,0.0451457,694250,591.6493268013,13885,0.943096634001,-3.88779,-0.0213179,-6.26813757394
0.0,0.0647745,41,50.0,0.031798,696300,593.3598759174347,13926,0.954710796475,-3.86572,-0.0260256,-6.67211263144
0.0,0.0710707,41,50.0,0.0391335,698350,595.116988658905,13967,0.946309477091,-3.87212,-0.0223093,-6.70886661592
0.0,0.0502427,41,50.0,0.0478549,700400,596.8360860347748,14008,0.952996078879,-3.85756,-0.00721798,-6.53283548817
0.0,0.0566469,41,50.0,0.0403203,702450,598.5705506801605,14049,0.946792867035,-3.88808,-0.0259942,-6.82242817188
0.0,0.0527429,41,50.0,0.0901628,704500,600.2884318828583,14090,0.957852464169,-3.8653,-0.00394873,-6.6547922332
0.0,0.0511324,41,50.0,0.0394256,706550,602.0159001350403,14131,0.949602276087,-3.88176,-0.0328661,-6.82675840621
0.0,0.0607588,41,50.0,0.041138,708600,603.7505056858063,14172,0.94285358116,-3.87596,-0.0236402,-7.06853047345
0.0,0.0517183,41,50.0,0.0549965,710650,605.484133720398,14213,0.97023784183,-3.8803,0.0142398,-6.83299854913
0.0,0.0409216,41,50.0,0.0433261,712700,607.2030317783356,14254,0.963858783245,-3.90716,-0.0176629,-6.78346489542
0.0,0.060279,41,50.0,0.0434628,714750,608.9455456733704,14295,0.931583404541,-3.9067,-0.0104338,-6.53559131782
0.0,0.0563986,41,50.0,0.0371627,716800,610.6647913455963,14336,0.953352827579,-3.90723,-0.0196052,-6.4406395031
0.0,0.0533369,40,50.0,0.0454968,718800,612.4113509654999,14376,0.971387352794,-3.92925,-0.00333967,-6.54794428038
0.0,0.0464402,41,50.0,0.0338401,720850,614.157212972641,14417,0.953318778425,-3.9156,-0.0218124,-6.20497699665
0.0,0.0402628,41,50.0,0.0464074,722900,615.8751773834229,14458,0.954293388873,-3.92591,-0.0137516,-6.12394388315
0.0,0.0458228,41,50.0,0.0597034,724950,617.6252975463867,14499,0.978625319898,-3.90334,-0.0253677,-6.45032604648
0.0,0.062817,41,50.0,0.052021,727000,619.3598318099976,14540,0.961566407233,-3.9059,-0.0101551,-6.91431082644
0.0,0.0539673,41,50.0,0.0549605,729050,621.1097960472107,14581,0.951884880662,-3.87868,-0.0130114,-6.93456183959
0.0,0.0365096,41,50.0,0.054339,731100,622.8371477127075,14622,0.967153113335,-3.89292,-0.0126693,-6.66924490165
0.0,0.0479698,41,50.0,0.0435567,733150,624.5659766197205,14663,0.976304417476,-3.91486,-0.0155545,-7.01901640184
0.0,0.033593,41,50.0,0.0572631,735200,626.2898390293121,14704,0.963526252657,-3.91478,-0.00385691,-6.8114788386
0.0,0.0415155,41,50.0,0.0404728,737250,628.01842212677,14745,0.965868785977,-3.92218,-0.0156027,-6.73884966005
0.0,0.0327836,41,50.0,0.0637431,739300,629.7585747241974,14786,0.951569128782,-3.90699,-0.00922451,-6.51292429841
0.0,0.0647432,41,50.0,0.232969,741350,631.4770085811615,14827,0.948447465897,-3.90012,-0.0289455,-7.0259586704
0.0,0.034194,41,50.0,0.0454148,743400,633.2186007499695,14868,0.946367606521,-3.90455,-0.0128712,-6.56873428308
0.0,0.0369886,41,50.0,0.0418867,745450,634.9528572559357,14909,0.970824791119,-3.88312,-0.0253332,-6.25785814919
0.0,0.0491356,41,50.0,0.0593491,747500,636.68812251091,14950,0.95248023048,-3.8765,-0.0214216,-6.66630379021
0.0,0.0409292,41,50.0,0.0352224,749550,638.420786857605,14991,0.963818665594,-3.83481,-0.032233,-6.50954750137
0.0,0.0355871,41,50.0,0.0408133,751600,640.156462430954,15032,0.958678103983,-3.84338,-0.0281634,-6.37003720839
0.0,0.0400826,41,50.0,0.037184,753650,641.8833243846893,15073,0.959230262786,-3.81084,-0.0121712,-6.04038477296
0.0,0.0340872,41,50.0,0.032513,755700,643.6175940036774,15114,0.961132671684,-3.80987,-0.0262802,-6.07924556473
0.0,0.0439747,41,50.0,0.0347933,757750,645.3517985343933,15155,0.95966180414,-3.81037,-0.0266925,-6.44166484607
0.0,0.032956,41,50.0,0.0345906,759800,647.0934751033783,15196,0.970298714936,-3.83649,-0.0200192,-6.44195122488
0.0,0.0285128,41,50.0,0.0329688,761850,648.859569311142,15237,0.976749384776,-3.82991,-0.0208934,-6.39789297541
0.0,0.048844,41,50.0,0.256609,763900,650.6249570846558,15278,0.959633812308,-3.81985,-0.0100175,-6.63634712689
0.0,0.0648987,41,50.0,0.0442587,765950,652.3590657711029,15319,0.972168922424,-3.83298,-0.0259164,-6.81957550337
0.0,0.0314042,41,50.0,0.0423686,768000,654.0849196910858,15360,0.94438881427,-3.82873,-0.0207825,-6.43935556635
0.0,0.0283422,40,50.0,0.0512208,770000,655.8056013584137,15400,0.958533313125,-3.80382,-0.0197522,-6.20108492438
0.0,0.0340984,41,50.0,0.0433467,772050,657.5313007831573,15441,0.922909915447,-3.82278,-0.016344,-6.07755183447
0.0,0.0406061,41,50.0,0.0471265,774100,659.2725644111633,15482,0.962083552033,-3.82778,-0.0185078,-5.93490597394
0.0,0.0396277,41,50.0,0.0354091,776150,660.9848504066467,15523,0.972598124295,-3.83313,-0.0219932,-6.13165146769
0.0,0.0260306,41,50.0,0.038163,778200,662.7212021350861,15564,0.954721350223,-3.8253,-0.0144276,-6.12224308518
0.0,0.0222471,41,50.0,0.0750316,780250,664.430422782898,15605,0.953559674323,-3.81853,-0.0286811,-5.90725089489
0.0,0.0562275,41,50.0,0.0821196,782300,666.1565380096436,15646,0.921052277088,-3.8101,-0.0154439,-6.18373784688
0.0,0.0419058,41,50.0,0.0613192,784350,667.8833949565887,15687,0.936742693186,-3.81381,-0.00849399,-6.52589656082
0.0,0.0302811,41,50.0,0.0642669,786400,669.632269859314,15728,0.949423968792,-3.85124,-0.0170829,-6.45332980985
0.0,0.0244247,41,50.0,0.0995889,788450,671.3835053443909,15769,0.947605084628,-3.84642,0.0123131,-5.86565899425
0.0,0.0343353,41,50.0,0.0306456,790500,673.1101861000061,15810,0.922760806978,-3.86893,-0.0212654,-5.40055290274
0.0,0.0267571,41,50.0,0.0699913,792550,674.846298456192,15851,0.965900249779,-3.87613,-0.0105639,-5.52476525308
0.0,0.0209385,41,50.0,0.0391104,794600,676.586835861206,15892,0.971808489412,-3.86052,-0.0224437,-6.04422531464
0.0,0.0326658,41,50.0,0.0234989,796650,678.3434538841248,15933,0.976707400754,-3.87514,-0.0249879,-6.19881022658
0.0,0.0345119,41,50.0,0.0664046,798700,680.2188582420349,15974,0.956733107567,-3.88613,-0.0108185,-6.27661515493
0.0,0.0383667,41,50.0,0.0758456,800750,681.9456973075867,16015,0.956394333392,-3.89461,-0.0179011,-6.24055846045
0.0,0.0270596,41,50.0,0.0301893,802800,683.6798584461212,16056,0.955308828503,-3.89649,-0.0123508,-5.95432668127
0.0,0.0356058,41,50.0,0.0387363,804850,685.3837265968323,16097,0.965747591108,-3.90308,-0.0227557,-5.97739898863
0.0,0.033869,41,50.0,0.0522127,806900,687.1375138759613,16138,0.941147241741,-3.8834,-0.020152,-6.00937874542
0.0,0.0329596,41,50.0,0.0510058,808950,688.850494146347,16179,0.969228910282,-3.87015,-0.00904004,-6.59755995534
0.0,0.043883,41,50.0,0.195671,811000,690.5776124000549,16220,0.940017249435,-3.86927,-0.00858043,-6.31890566263
0.0,0.0540113,41,50.0,2.80449,813050,692.2981655597687,16261,0.899117231369,-3.87381,-0.000456848,-6.18668295609
0.0,0.0616691,41,50.0,0.0453009,815100,694.0240185260773,16302,0.828438252211,-3.86762,-0.0205521,-6.71652690199
0.0,0.0749145,41,50.0,0.0470545,817150,695.7650933265686,16343,0.926470413804,-3.87102,-0.00904261,-6.56068171181
0.0,0.0565644,41,50.0,0.0474998,819200,697.4884572029114,16384,0.93282237649,-3.8626,-0.0150306,-6.63562813632
0.0,0.030374,40,50.0,0.0779696,821200,699.2184405326843,16424,0.957579601556,-3.88523,0.00802308,-7.17523976728
0.0,0.0621363,41,50.0,0.0313036,823250,700.9813079833984,16465,0.95809070766,-3.8952,-0.0260725,-7.03792751458
0.0,0.0867538,41,50.0,0.127171,825300,702.7186963558197,16506,0.931034520268,-3.88174,-0.0201581,-6.85517969547
0.0,0.069629,41,50.0,0.0447969,827350,704.4373457431793,16547,0.955698896199,-3.90118,-0.0147009,-7.24740616267
0.0,0.0776825,41,50.0,0.0565834,829400,706.1560544967651,16588,0.9626493752,-3.91225,-0.00327287,-7.43648201674
0.0,0.0476869,41,50.0,0.085678,831450,707.8829374313354,16629,0.975829634815,-3.89335,-0.0110992,-7.47421980356
0.0,0.0452618,41,50.0,0.0471251,833500,709.6167495250702,16670,0.964741680771,-3.91807,-0.023229,-7.06469833777
0.0,0.0431892,41,50.0,0.0538486,835550,711.3524603843689,16711,0.967102922499,-3.93193,-0.0115729,-6.5541253236
0.0,0.0573604,41,50.0,0.044117,837600,713.0973567962646,16752,0.952777639031,-3.92615,-0.0206278,-6.90130443087
0.0,0.0658028,41,50.0,0.0352203,839650,714.8193731307983,16793,0.957292720675,-3.9243,-0.0298347,-6.60131652644
0.0,0.0577848,41,50.0,0.0635824,841700,716.554048538208,16834,0.94727762416,-3.93271,-0.00908723,-6.52655108905
0.0,0.0556856,41,50.0,0.0763144,843750,718.2895519733429,16875,0.965691059828,-3.93762,0.000948186,-6.24554779955
0.0,0.0346105,41,50.0,0.0368222,845800,720.0003690719604,16916,0.976603837684,-3.94295,-0.0184476,-6.62755448268
0.0,0.0338983,41,50.0,0.0579699,847850,721.7192559242249,16957,0.966982677579,-3.91184,-0.00919168,-6.60999230192
0.0,0.0633318,41,50.0,0.0551564,849900,723.4560348987579,16998,0.954899698496,-3.88296,-0.00438931,-6.72855005809
0.0,0.0549853,41,50.0,0.0354644,851950,725.1719489097595,17039,0.94633693248,-3.88292,-0.0148294,-6.50918530999
0.0,0.0498376,41,50.0,0.0564032,854000,726.9144310951233,17080,0.933653995395,-3.90204,-0.00897551,-6.36470512188
0.0,0.0670819,41,50.0,0.0349783,856050,728.6333348751068,17121,0.937072083354,-3.89613,-0.0261659,-6.43860408438
0.0,0.0603903,41,50.0,0.0534311,858100,730.3678641319275,17162,0.940199393779,-3.90872,-0.0237871,-6.71677890445
0.0,0.0556699,41,50.0,0.0557737,860150,732.0786125659943,17203,0.929732456803,-3.91784,-0.000250721,-6.23232559711
0.0,0.0479164,41,50.0,0.0367743,862200,733.8437769412994,17244,0.956754595041,-3.93662,-0.0267066,-6.41333440379
0.0,0.0775524,41,50.0,0.0787066,864250,735.5686445236206,17285,0.926204286516,-3.94113,-0.013252,-6.2482843728
0.0,0.0716942,41,50.0,0.166523,866300,737.3203978538513,17326,0.952832333744,-3.93674,-0.00971642,-6.58238792122
0.0,0.0533623,41,50.0,0.041095,868350,739.0465352535248,17367,0.942316070199,-3.96529,-0.0245227,-6.36357343625
0.0,0.0440147,41,50.0,0.0646633,870400,740.7817902565002,17408,0.948166415095,-3.97807,-0.0224993,-6.33776861498
0.0,0.0554941,40,50.0,0.0558993,872400,742.503520488739,17448,0.944086972624,-3.96891,-0.005557,-6.47021689819
0.0,0.0643957,41,50.0,0.0446505,874450,744.2430016994476,17489,0.954744338989,-3.97005,-0.0153913,-6.61253437203
0.0,0.072344,41,50.0,0.0443007,876500,745.955983877182,17530,0.948942895979,-3.97167,-0.00561755,-6.64294957743
0.0,0.0509289,41,50.0,0.0385907,878550,747.696197271347,17571,0.94625049457,-3.99082,-0.0187307,-6.81462264921
0.0,0.0561652,41,50.0,0.0354746,880600,749.4376168251038,17612,0.953278653324,-3.98286,-0.0175236,-6.4315019347
0.0,0.054265,41,50.0,0.0321036,882650,751.1719877719879,17653,0.944452472031,-3.9882,-0.0239415,-6.47902250066
0.0,0.0521396,41,50.0,0.0410502,884700,752.9300873279572,17694,0.960000500083,-3.99701,-0.00853047,-6.38839239655
0.0,0.0506063,41,50.0,0.0514949,886750,754.6489450931549,17735,0.968387581408,-3.98438,-0.0120613,-6.55673048074
0.0,0.0384857,41,50.0,0.0367854,888800,756.3834264278412,17776,0.971871670336,-3.973,-0.0213479,-6.8369882045
0.0,0.052071,41,50.0,0.0602546,890850,758.1261882781982,17817,0.963733553886,-3.98126,-0.013961,-6.52664258094
0.0,0.0504632,41,50.0,0.0439482,892900,759.8442034721375,17858,0.954773832113,-3.97979,-0.0195016,-6.31026423979
0.0,0.04417,41,50.0,0.054778,894950,761.5966913700104,17899,0.951646871865,-3.9738,-0.0118447,-6.01698295774
0.0,0.0622069,41,50.0,0.0418064,897000,763.3674440383911,17940,0.953071203083,-3.98063,-0.0149667,-6.0920310625
