TimestepsSoFar,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,loss_pol_surr,EpisodesSoFar,ev_tdlam_before,EpRewMean,TimeElapsed,EpThisIter,loss_ent
910528,0.0106272,0.0,3997.88,813.11,-0.0129088,5242,0.326982200146,7586.04011329,799.978066444397,2,-0.532343
912528,0.012907,0.0,6231.12,822.82,-0.0123674,5244,-0.155549049377,7676.46983741,801.7524440288544,2,-0.538975
915185,0.0417215,0.0,8848.21,833.22,0.00215789,5248,0.363804578781,7773.22418214,803.5651972293854,4,-0.528752
917502,0.0225304,0.0,7470.41,850.62,-0.00880386,5251,0.181739330292,7935.41515776,805.3457579612732,3,-0.535881
919545,0.0231046,0.0,6751.27,849.65,-0.0127261,5254,0.390817761421,7926.05972801,807.1581509113312,3,-0.559515
921545,0.022548,0.0,5823.91,861.1,-0.00744139,5256,-0.0110615491867,8032.74107013,808.9406244754791,2,-0.550851
923545,0.0105129,0.0,5848.29,861.1,-0.0104661,5258,-0.00604915618896,8032.50891772,810.7446360588074,2,-0.544228
925545,0.0170856,0.0,6168.43,861.1,-0.00804786,5260,-0.175464868546,8032.2614239,812.5262036323547,2,-0.551949
927545,0.0107496,0.0,3559.56,861.1,-0.0114876,5262,0.0638209581375,8032.11295559,814.3244576454163,2,-0.537422
929545,0.0107929,0.0,6018.94,861.1,-0.00614076,5264,-0.0796545743942,8031.97311466,816.1255488395691,2,-0.529974
930886,0.013428,0.0,5116.78,862.88,-0.012731,5266,0.247374475002,8048.5344236,817.9294159412384,2,-0.536696
933296,0.00722255,0.0,7330.0,876.0,-0.0126351,5269,0.297934055328,8170.96386998,819.7187354564667,3,-0.541855
935296,0.0176921,0.0,5876.43,876.0,-0.00846642,5271,-0.00346350669861,8170.84797346,821.5146734714508,2,-0.54545
937296,0.0175588,0.0,5888.48,883.99,-0.0103787,5273,-0.0323520898819,8245.3524869,823.2970314025879,2,-0.554115
939296,0.0150131,0.0,5890.79,883.99,-0.00881622,5275,-0.00078558921814,8245.2483896,825.1028542518616,2,-0.561337
941296,0.00912191,0.0,4970.64,893.82,-0.0108767,5277,-0.00104558467865,8336.89988711,826.8936624526978,2,-0.561448
943296,0.0230741,0.0,6186.3,902.34,-0.0118978,5279,-0.0373065471649,8416.3134084,828.6896357536316,2,-0.564411
945296,0.0413444,0.0,5908.51,902.34,-0.0073551,5281,-0.000146508216858,8416.18481308,830.4871191978455,2,-0.565628
947868,0.0175743,0.0,5285.51,898.06,-0.015246,5284,0.466882109642,8376.04755218,832.3053538799286,3,-0.560707
950075,0.0136252,0.0,6078.98,893.45,-0.0185695,5287,0.39061319828,8332.85131629,834.3847391605377,3,-0.566693
952075,0.0108142,0.0,4321.16,893.45,-0.0144644,5289,-0.106454014778,8332.76243249,836.1984667778015,2,-0.572561
954075,0.0306627,0.0,6569.1,893.45,-0.00981018,5291,-0.0434345006943,8332.78604322,837.9694964885712,2,-0.577317
956075,0.00747467,0.0,5880.08,902.25,-0.0116238,5293,-0.00155115127563,8414.95262882,839.7744822502136,2,-0.579832
958075,0.0271985,0.0,5881.81,904.8,-0.0108465,5295,-0.0197969675064,8438.80948034,841.564689874649,2,-0.581544
960075,0.0110478,0.0,5890.13,904.8,-0.00754088,5297,-0.000779390335083,8438.85524339,843.3776986598969,2,-0.60113
962075,0.0265468,0.0,5902.26,904.8,-0.00174082,5299,-0.0158911943436,8438.86220319,845.1580719947815,2,-0.61583
964075,0.00838651,0.0,5898.91,904.8,-0.00799189,5301,-0.00128126144409,8438.81571278,846.9562640190125,2,-0.601011
966075,0.0159186,0.0,5904.34,907.83,-0.00906585,5303,-0.000481605529785,8467.00939519,848.7410583496094,2,-0.575475
968616,0.0205678,0.0,6804.57,903.24,-0.0130936,5306,0.261194229126,8424.10913606,850.5384991168976,3,-0.572841
970150,0.0102106,0.0,5115.34,888.58,-0.0175326,5309,0.535556912422,8287.16953583,852.3199088573456,3,-0.579376
972150,0.0161347,0.0,5862.16,888.58,-0.013799,5311,-0.0372916460037,8287.17202353,854.132538318634,2,-0.58633
974150,0.0137449,0.0,5949.63,888.58,-0.0131343,5313,-0.0241519212723,8287.12375559,855.9139111042023,2,-0.576546
976150,0.018255,0.0,5917.72,888.58,-0.00826065,5315,-0.0119757652283,8287.1738641,857.7194645404816,2,-0.576507
978444,0.0128991,0.0,5988.26,871.52,-0.0171946,5319,0.623335361481,8127.86788238,859.4999432563782,4,-0.565188
980444,0.011665,0.0,5899.82,871.52,-0.0120058,5321,-0.010937333107,8127.86043214,861.3135771751404,2,-0.550348
982695,0.011366,0.0,4207.45,864.03,-0.0169016,5324,0.552063316107,8057.92168328,863.081444978714,3,-0.563171
984695,0.0142253,0.0,6412.58,865.42,-0.00603402,5326,0.0179051756859,8070.88292941,864.891265630722,2,-0.558263
986695,0.0117606,0.0,5897.68,865.42,-0.0134316,5328,-0.0510308742523,8070.86050923,866.6806020736694,2,-0.564043
988695,0.0204427,0.0,5836.04,865.42,-0.0142871,5330,-0.00792181491852,8070.89386266,868.4851086139679,2,-0.559169
990736,0.0160849,0.0,6624.43,865.73,-0.0174805,5333,0.231272876263,8073.80644512,870.2683613300323,3,-0.543825
993160,0.0121624,0.0,5865.79,868.29,-0.0100168,5336,0.492101788521,8097.73546836,872.0652987957001,3,-0.56151
995160,0.0209804,0.0,5870.43,876.97,-0.00763137,5338,-0.0455294847488,8178.80746988,873.8440361022949,2,-0.561271
997291,0.015559,0.0,3743.94,877.63,-0.0156224,5341,0.67017903924,8185.00689005,875.6502046585083,3,-0.571428
999291,0.0224475,0.0,5905.31,877.63,-0.0134362,5343,-0.000577211380005,8185.07216259,877.4315302371979,2,-0.577204
1001121,0.00892448,0.0,4255.64,872.93,-0.00951409,5346,0.512272685766,8141.34577609,879.2450535297394,3,-0.549427
