loss_ent,loss_vf_loss,EpThisIter,TimestepsSoFar,EpisodesSoFar,EpRewMean,ev_tdlam_before,loss_pol_surr,TimeElapsed,loss_kl,loss_pol_entpen,EpLenMean
-0.526673,4674.66,4,896663,5363,7672.21326575,0.646297723055,-0.0143011,769.0095603466034,0.012764,0.0,821.73
-0.531794,4101.78,3,898400,5366,7625.48616389,0.706523805857,-0.0117213,770.7596974372864,0.0133051,0.0,816.74
-0.549299,5973.72,2,900400,5368,7625.31741911,-0.038464307785,-0.00751938,772.5251471996307,0.0101596,0.0,816.74
-0.552882,5843.95,2,902400,5370,7625.16910727,-0.063539147377,-0.012645,774.275285243988,0.0174347,0.0,816.74
-0.56736,4155.34,2,904311,5372,7616.74115707,0.320474207401,-0.0119482,776.0293052196503,0.0159181,0.0,815.85
-0.567363,7593.23,4,906494,5376,7551.84065478,0.577357530594,-0.0081291,777.7750804424286,0.017631,0.0,808.91
-0.567556,4665.02,3,908740,5379,7481.32934809,0.544619381428,-0.0136044,779.5563266277313,0.0149994,0.0,801.37
-0.558041,5722.36,3,910784,5382,7391.95988616,0.492761552334,-0.014232,781.2922444343567,0.0154397,0.0,791.81
-0.569943,5289.68,3,913161,5385,7393.50863357,0.510830610991,-0.00985953,783.0569562911987,0.0147347,0.0,791.99
-0.572828,3892.17,2,914559,5387,7425.41465566,0.549934715033,-0.010322,784.8077404499054,0.0159321,0.0,795.42
-0.582632,6487.03,3,916587,5390,7334.50319127,0.41215223074,0.00156065,786.5567364692688,0.0218356,0.0,785.7
-0.581975,6228.46,2,918587,5392,7334.37218232,-0.249611735344,-0.0083739,788.3061408996582,0.0122587,0.0,785.7
-0.578833,8395.21,3,921587,5395,7453.33753026,0.0252509117126,-0.00519626,790.0717606544495,0.0179958,0.0,798.46
-0.596514,4794.11,3,922716,5398,7384.38161858,0.607340633869,-0.0124435,791.8217554092407,0.015903,0.0,791.09
-0.595858,5744.83,2,924716,5400,7443.6839305,-0.0361051559448,-0.0122257,793.5873749256134,0.0137726,0.0,797.46
-0.609744,8459.58,3,927716,5403,7452.0390162,-0.00343954563141,0.0016278,795.3373694419861,0.0305943,0.0,798.39
-0.612091,5768.87,2,929716,5405,7531.49450205,0.0130193829536,-0.00556905,797.0873644351959,0.0162954,0.0,806.91
-0.611915,5877.64,2,931716,5407,7531.3162386,-0.0132676362991,-0.00914992,798.8373591899872,0.0223881,0.0,806.91
-0.613674,4859.96,2,932902,5409,7455.19097863,0.269046127796,-0.00822754,800.5873539447784,0.0206016,0.0,798.77
-0.629481,7992.42,3,935902,5412,7454.86695395,0.0220652222633,-0.00709426,802.3217236995697,0.0430732,0.0,798.77
-0.607671,6111.83,2,937902,5414,7454.59486484,-0.201604247093,-0.00903436,804.102968454361,0.00940725,0.0,798.77
-0.615198,5865.53,2,939902,5416,7454.34154792,-0.010179400444,-0.0166536,805.8529627323151,0.0198695,0.0,798.77
-0.606725,3171.29,2,941404,5418,7498.46188335,0.317078769207,-0.0174052,807.5876204967499,0.0160925,0.0,803.51
-0.598428,5501.9,2,943404,5420,7498.23299741,0.00620096921921,-0.007893,809.3376152515411,0.0210379,0.0,803.51
-0.59575,6562.43,3,945906,5423,7474.25808483,0.421004295349,-0.0096191,811.0876100063324,0.0244899,0.0,800.97
-0.610608,5993.96,2,947906,5425,7473.92848991,-0.00408291816711,-0.0108375,812.8376047611237,0.0198502,0.0,800.97
-0.610716,1807.74,2,949678,5427,7521.6623928,0.679395318031,-0.013275,814.588164806366,0.0232653,0.0,806.11
-0.610177,6002.24,2,951678,5429,7609.67989134,-0.0518312454224,-0.0096183,816.3421678543091,0.0160721,0.0,815.56
-0.602235,6001.58,2,953678,5431,7662.53380371,-0.0577759742737,-0.0116274,818.103196144104,0.0146214,0.0,821.25
-0.591499,5958.67,2,955678,5433,7662.29149068,-0.039999961853,-0.0060844,819.8531911373138,0.0185606,0.0,821.25
-0.595284,5062.87,2,957678,5435,7662.05976674,0.0360260605812,-0.0114245,821.6031856536865,0.00964078,0.0,821.25
-0.609536,5954.21,2,959678,5437,7772.90671669,-0.0481570959091,-0.007406,823.3688068389893,0.0246793,0.0,833.14
-0.602844,6132.08,3,961709,5440,7862.82706192,0.405871391296,-0.0108329,825.1265969276428,0.0142032,0.0,842.79
-0.61491,6192.11,2,963709,5442,7862.61521593,-0.0915099382401,-0.0100506,826.8849611282349,0.0214665,0.0,842.79
-0.595364,5919.47,2,965709,5444,7862.36960988,-0.00388610363007,-0.00660058,828.6343033313751,0.0374003,0.0,842.79
-0.592405,5929.27,2,967709,5446,7862.08098066,-0.00518178939819,-0.00694527,830.3842997550964,0.0189695,0.0,842.79
-0.587425,7278.22,3,970709,5449,7861.62064273,-0.00459885597229,-0.0133547,832.1186678409576,0.00991121,0.0,842.79
-0.555314,5922.91,2,972709,5451,7953.04730597,-0.000255465507507,-0.00855736,833.8842885494232,0.0176235,0.0,852.61
-0.547177,5940.65,2,974709,5453,7952.75398872,-0.0794377326965,0.00175137,835.6342821121216,0.0332118,0.0,852.61
-0.554344,5236.44,2,976319,5455,7916.16265245,0.259010434151,-0.00858179,837.3999044895172,0.0199647,0.0,848.71
-0.560998,5921.84,2,978319,5457,8010.15440963,-0.0061674118042,-0.00264537,839.1584949493408,0.0307642,0.0,858.79
-0.565254,5924.6,2,980319,5459,8010.05545238,-0.00431084632874,-0.0127468,840.9002771377563,0.0179257,0.0,858.79
-0.552488,6298.64,3,982614,5462,8060.18167458,0.260495185852,-0.0160728,842.6661965847015,0.0168931,0.0,864.17
-0.556927,5920.48,2,984614,5464,8109.94564841,-0.00124454498291,-0.0055165,844.415491104126,0.020486,0.0,869.51
-0.530256,5980.2,2,986614,5466,8227.72896253,-0.0488133430481,-0.0112772,846.1811094284058,0.0163155,0.0,882.14
-0.514708,5597.96,2,988614,5468,8227.64915249,-0.00997006893158,-0.0110492,847.9623551368713,0.0122692,0.0,882.14
-0.514339,5926.32,2,990614,5470,8227.49937178,-0.0890371799469,-0.0103889,849.7123489379883,0.0226084,0.0,882.14
-0.52236,7399.09,3,992874,5473,8166.60858288,0.143011868,-0.0157467,851.4623444080353,0.0138592,0.0,875.63
-0.511021,3938.38,2,994585,5475,8309.07607503,0.412530124187,-0.0114947,853.2362058162689,0.0145249,0.0,890.91
-0.504204,5841.13,2,996585,5477,8308.94731433,-0.0453313589096,-0.0105192,855.0257029533386,0.0199042,0.0,890.91
-0.49382,5831.66,2,998585,5479,8379.29374985,-0.00205707550049,-0.0085938,856.8224329948425,0.017238,0.0,898.45
-0.489586,5926.78,2,1000585,5481,8379.23478867,-0.0307600498199,-0.0135929,858.5724499225616,0.0137126,0.0,898.45
