EpRewMean,TimestepsSoFar,EpLenMean,EpisodesSoFar,ev_tdlam_before,EpThisIter,loss_pol_surr,loss_ent,loss_kl,loss_pol_entpen,loss_vf_loss,TimeElapsed
50.5589843399,4743129,97.47,42920,0.916195511818,21,-0.107178,-0.215903,0.90146,0.0,0.800166,8114.666203737259
51.5097879608,4745188,99.24,42941,0.908645473421,21,-0.0637333,-0.242797,1.97462,0.0,0.767799,8118.166589260101
50.9974532259,4747210,98.55,42963,0.943839594722,22,-0.115562,-0.253738,1.0391,0.0,0.748474,8121.650493621826
50.1171550384,4749258,97.05,42985,0.940827380866,22,-0.099048,-0.241215,1.31099,0.0,0.724286,8125.150591373444
49.7568802862,4751287,97.07,43005,0.93535708636,20,-0.0864972,-0.28032,1.4994,0.0,0.586454,8128.665671110153
47.9225256301,4753347,93.73,43029,0.915953233838,24,-0.128674,-0.277722,0.87262,0.0,1.07105,8132.151688814163
47.1529916094,4755386,92.52,43051,0.91219522059,22,-0.0916732,-0.263623,1.34719,0.0,0.981076,8135.66614818573
46.6129849412,4757464,90.53,43076,0.877583250403,25,-0.112704,-0.264962,0.93983,0.0,1.44871,8139.165546655655
46.6129959093,4759472,90.0,43096,0.914185486734,20,-0.114927,-0.29433,1.05743,0.0,0.846357,8142.666221380234
47.8239764669,4761587,92.16,43118,0.914486907423,22,-0.113587,-0.293924,0.815428,0.0,1.619,8146.168082475662
47.6617738736,4763518,91.68,43139,0.94114330411,21,-0.0544833,-0.308234,2.30982,0.0,0.655881,8149.681805849075
48.1930337719,4765662,92.94,43162,0.950484737754,23,-0.0315102,-0.280704,2.46862,0.0,0.6523,8153.198084354401
48.9583372922,4767719,94.91,43184,0.906966067851,22,-0.112972,-0.273026,0.748633,0.0,0.950034,8156.697696208954
46.4326668655,4769788,90.43,43208,0.895806647837,24,-0.125559,-0.272097,0.636571,0.0,1.59619,8160.197432756424
47.950449091,4771740,93.26,43227,0.919361166656,19,-0.13137,-0.286956,0.692171,0.0,1.16008,8163.698450565338
47.9487431651,4773844,92.59,43250,0.911685660481,23,-0.116958,-0.292637,0.892834,0.0,1.29125,8167.197961568832
49.2279235842,4775847,94.88,43270,0.927507996559,20,-0.112313,-0.32501,1.05844,0.0,0.84524,8170.712562561035
49.9532944012,4777956,96.36,43291,0.918170705438,21,-0.121105,-0.3245,0.844602,0.0,1.06201,8174.227925777435
50.2316515886,4780020,96.45,43313,0.934633746743,22,-0.0547119,-0.308436,1.87047,0.0,0.79203,8177.728065252304
49.4331245747,4781938,95.25,43334,0.902399353683,21,-0.0813793,-0.298904,1.27883,0.0,0.982398,8181.259597063065
49.7021759625,4784087,96.15,43356,0.903779037297,22,-0.108266,-0.309751,0.989075,0.0,0.833537,8184.7759511470795
49.4195066284,4786084,95.5,43377,0.953002225608,21,-0.13511,-0.279734,0.840755,0.0,0.750405,8188.29074883461
50.3658697634,4788220,97.29,43397,0.952610336244,20,-0.139514,-0.28195,0.811738,0.0,0.695098,8191.806885242462
50.3853734926,4790237,97.48,43418,0.92005866766,21,-0.108124,-0.277069,0.945637,0.0,0.93953,8195.306048154831
50.6493708015,4792239,97.68,43439,0.960460871458,21,-0.0544147,-0.266035,2.60992,0.0,0.520726,8198.85293507576
50.3984001236,4794306,96.93,43461,0.945648852736,22,-0.10578,-0.266076,0.834073,0.0,0.78345,8202.370469331741
50.1810681864,4796275,96.8,43482,0.945488005877,21,-0.111946,-0.29579,1.11001,0.0,0.603239,8205.900720596313
50.1157859425,4798424,96.41,43503,0.944661829621,21,0.00241379,-0.317671,4.86599,0.0,0.715821,8209.420788049698
50.2003181923,4800438,96.24,43524,0.938299126923,21,-0.1228,-0.347208,0.678301,0.0,0.668456,8212.946977615356
50.2817386975,4802558,96.37,43547,0.907550610602,23,-0.124584,-0.35613,0.582618,0.0,0.986015,8216.479555606842
49.8809824568,4804576,95.87,43568,0.928840063512,21,0.148777,-0.372427,11.2927,0.0,1.10528,8219.97981595993
50.1856670565,4806582,96.69,43588,0.921779759228,20,-0.137352,-0.383727,0.555938,0.0,0.755665,8223.587549686432
49.0019963021,4808635,94.71,43610,0.935605555773,22,-0.143962,-0.381693,0.615563,0.0,0.847691,8227.228002548218
49.6575642529,4810735,96.48,43632,0.923768803477,22,-0.131819,-0.391057,0.565674,0.0,0.981402,8230.900353431702
47.3936573726,4812771,92.67,43657,0.902399487793,25,-0.117564,-0.40613,0.731255,0.0,1.22195,8234.55574631691
46.664406151,4814831,91.0,43680,0.906360700727,23,-0.134899,-0.408905,0.504751,0.0,1.27583,8238.197007417679
46.6449841425,4816862,90.7,43701,0.937493182719,21,-0.135586,-0.392997,0.568929,0.0,1.06748,8241.775651454926
46.7086086792,4818929,90.95,43722,0.937404565513,21,-0.138449,-0.390845,0.572946,0.0,0.964555,8245.291447401047
47.4098005833,4820941,91.94,43743,0.93572178483,21,-0.110904,-0.372782,0.937309,0.0,1.00336,8248.806264400482
49.2989013563,4823003,96.18,43763,0.888468578458,20,-0.130763,-0.393502,0.632432,0.0,1.03221,8252.313461065292
50.2562734997,4825064,98.03,43784,0.94739555195,21,-0.134988,-0.405631,0.883059,0.0,0.745913,8255.837937116623
49.2105491236,4827072,96.38,43807,0.868504554033,23,-0.107902,-0.406372,0.87682,0.0,0.970791,8259.33754491806
48.6986986516,4829143,95.64,43829,0.938807208091,22,-0.129555,-0.418808,0.501137,0.0,1.32556,8262.869037866592
47.1056975684,4831154,92.34,43853,0.916915014386,24,-0.120839,-0.438829,0.82333,0.0,1.40909,8266.369092226028
45.1732553496,4833195,87.79,43877,0.923648051918,24,-0.125992,-0.455505,0.743681,0.0,1.08077,8269.865043640137
45.2528072046,4835301,87.66,43900,0.944223944098,23,-0.137284,-0.476515,0.614388,0.0,0.90018,8273.369190216064
45.4156099939,4837320,87.8,43923,0.944094702601,23,-0.103163,-0.448511,1.57997,0.0,0.862619,8276.868542432785
45.4683005078,4839384,88.09,43945,0.928711131215,22,-0.0736402,-0.44842,1.91425,0.0,0.829091,8280.417203426361
46.5689954643,4841454,90.05,43968,0.910464286804,23,0.0587705,-0.375586,5.00611,0.0,0.923185,8283.915493011475
47.4120810479,4843442,91.87,43989,0.907903142273,21,-0.119105,-0.360112,0.688045,0.0,1.09823,8287.431520938873
47.6583368018,4845504,92.42,44011,0.939633242786,22,-0.116381,-0.380924,0.847619,0.0,0.97845,8290.93192577362
47.4051897249,4847594,91.74,44034,0.900663539767,23,-0.0915727,-0.354275,1.14134,0.0,1.072,8294.447402000427
46.0212539985,4849639,89.35,44058,0.916694879532,24,-0.0702792,-0.33063,1.74664,0.0,1.09558,8297.94857263565
46.619869075,4851646,90.61,44080,0.902518600225,22,-0.12238,-0.330118,0.674372,0.0,1.35432,8301.446607351303
46.5611525571,4853722,90.92,44103,0.922018647194,23,-0.131532,-0.347743,0.697919,0.0,0.952557,8304.9623503685
46.2001197541,4855713,89.77,44125,0.935117028654,22,-0.0829868,-0.387418,1.89307,0.0,0.968236,8308.465513944626
45.8668240237,4857808,88.82,44151,0.893837243319,26,-0.10699,-0.365879,0.78135,0.0,1.54739,8311.962698698044
46.2183827772,4859871,88.82,44173,0.942109595984,22,-0.0983866,-0.342595,1.42376,0.0,1.00577,8315.494024276733
46.589853955,4861872,89.56,44194,0.931856021285,21,-0.136169,-0.349911,0.698558,0.0,1.10875,8318.994351863861
47.1652780333,4863987,91.07,44216,0.947512265295,22,-0.114771,-0.35778,1.1425,0.0,0.701474,8322.50929236412
47.2760851434,4866031,90.96,44240,0.895166620612,24,-0.10269,-0.366091,0.699941,0.0,1.13589,8326.024787187576
47.6152111474,4868050,92.03,44262,0.905592575669,22,-0.0288809,-0.322226,2.92451,0.0,1.14074,8329.559138059616
47.6305882068,4870106,91.63,44284,0.924649760127,22,-0.129588,-0.287842,0.830863,0.0,0.894866,8333.072290182114
47.1168300681,4872094,90.69,44306,0.938669189811,22,-0.120061,-0.309321,0.825938,0.0,0.665154,8336.571964263916
48.1217201614,4874239,92.56,44327,0.955099601299,21,-0.0778581,-0.321428,1.95924,0.0,0.57438,8340.135271072388
49.7803876254,4876278,95.85,44347,0.939248953015,20,-0.121589,-0.310726,0.710211,0.0,1.04447,8343.649904251099
49.6006046618,4878310,95.44,44369,0.898383833468,22,-0.103043,-0.322936,1.01878,0.0,1.21467,8347.167142152786
49.7697455339,4880328,95.96,44392,0.908100754023,23,-0.0970631,-0.296064,1.2783,0.0,1.17198,8350.696951627731
49.593714865,4882338,95.37,44413,0.946413055062,21,-0.132476,-0.29897,0.884242,0.0,0.865677,8354.228840112686
49.8033729677,4884421,95.94,44434,0.941585879773,21,-0.132795,-0.313934,0.853348,0.0,0.760186,8357.744340658188
48.775750412,4886448,94.26,44456,0.926602244377,22,-0.124537,-0.340859,0.892823,0.0,0.753461,8361.275599002838
49.2260801995,4888524,95.36,44477,0.945418734103,21,-0.0686779,-0.355224,2.02748,0.0,0.712329,8364.806605577469
49.1808764636,4890609,95.43,44500,0.96189147979,23,-0.127036,-0.344039,0.965923,0.0,0.596778,8368.322261095047
47.8285252493,4892622,92.12,44523,0.926957495511,23,-0.0574227,-0.338864,2.3085,0.0,0.731605,8371.837983131409
47.1557294983,4894712,90.44,44548,0.880942374468,25,-0.0104717,-0.310245,3.01637,0.0,1.1483,8375.384313821793
46.889172949,4896717,90.13,44569,0.936447732151,21,-0.125805,-0.293884,0.971026,0.0,0.719174,8378.931759595871
46.905764123,4898732,90.45,44590,0.942182984203,21,-0.120442,-0.297437,1.08496,0.0,0.692689,8382.447695732117
48.7001312741,4900755,93.77,44609,0.950080052018,19,-0.13733,-0.295588,0.92117,0.0,0.603619,8385.993559122086
49.9163240089,4902880,96.82,44631,0.929103471339,22,-0.0696447,-0.32303,1.61497,0.0,0.735829,8389.525625944138
51.3939748367,4904867,99.88,44650,0.944954633713,19,-0.129474,-0.304365,0.885451,0.0,0.524874,8393.057110071182
51.1658567195,4906974,99.48,44672,0.938591625541,22,-0.0940565,-0.28828,1.08606,0.0,0.803253,8396.603740930557
51.614225066,4909014,100.54,44692,0.951955307275,20,-0.139036,-0.279636,1.00419,0.0,0.593626,8400.212252378464
50.2278990983,4911079,98.26,44714,0.93719612062,22,-0.132716,-0.287949,0.805349,0.0,0.694828,8403.743736028671
50.0879968146,4913111,98.02,44736,0.950330596417,22,0.0347523,-0.268626,5.9259,0.0,0.64533,8407.274933099747
49.354577122,4915195,96.75,44757,0.950332287699,21,-0.0797811,-0.271629,1.44134,0.0,0.572392,8410.82274723053
48.1050488971,4917231,94.32,44780,0.931166440248,23,-0.11076,-0.257989,0.979252,0.0,0.959635,8414.337961673737
47.1804323638,4919289,92.73,44803,0.918754249811,23,-0.115325,-0.286503,0.757994,0.0,1.4862,8417.868733167648
46.8482660225,4921239,92.02,44824,0.954146977514,21,-0.0590964,-0.290893,2.19471,0.0,0.889965,8421.399852275848
45.9634300962,4923330,90.56,44848,0.925317078829,24,-0.0994217,-0.291841,1.14768,0.0,1.20719,8424.904997348785
45.9639568898,4925423,90.33,44871,0.944808222353,23,-0.144469,-0.335933,0.817936,0.0,0.716268,8428.447571754456
45.2879946612,4927473,88.88,44894,0.94899808988,23,-0.0823292,-0.340182,1.48118,0.0,0.699015,8431.979442596436
45.6696647823,4929506,89.59,44916,0.923981010914,22,-0.114224,-0.345349,0.796795,0.0,0.918365,8435.52561211586
45.4860642784,4931507,89.39,44938,0.945114310831,22,-0.124254,-0.37094,0.954786,0.0,0.642643,8439.071798563004
45.8809940364,4933578,90.05,44961,0.923852987587,23,-0.0969792,-0.366858,1.54925,0.0,0.724696,8442.603830814362
46.5432615246,4935627,91.87,44982,0.952294062823,21,-0.0614973,-0.335728,1.9139,0.0,0.470785,8446.13488483429
47.9735854647,4937667,94.42,45002,0.953512363136,20,-0.123222,-0.347571,1.52755,0.0,0.421706,8449.681374549866
49.108503056,4939735,96.33,45022,0.956017803401,20,-0.121214,-0.345675,1.17252,0.0,0.518798,8453.223555088043
49.6260198805,4941798,97.55,45043,0.935928151011,21,-0.124766,-0.351824,0.914868,0.0,0.612425,8456.790903568268
50.1215435787,4943868,98.04,45066,0.954522337765,23,-0.123162,-0.356143,1.05356,0.0,0.653036,8460.338530302048
50.3050214638,4945889,98.6,45086,0.950374543667,20,-0.132302,-0.396188,0.711387,0.0,0.650551,8463.869001865387
49.6812366804,4947957,97.62,45107,0.938082937151,21,-0.102643,-0.365646,1.39632,0.0,0.636614,8467.384142875671
49.5313064215,4949995,97.32,45128,0.933483019471,21,-0.118742,-0.358005,0.864428,0.0,0.510638,8470.915678024292
50.2984059994,4951982,99.33,45146,0.924504958093,18,-0.134881,-0.373522,0.861632,0.0,0.492446,8474.467851161957
50.6757115905,4954061,100.09,45168,0.931291766465,22,-0.121098,-0.384777,1.06821,0.0,0.983672,8478.010060548782
49.3417746151,4956144,97.54,45191,0.91113434732,23,-0.0851292,-0.407989,1.69039,0.0,0.995331,8481.563543081284
49.1496519211,4958092,97.59,45211,0.926086828113,20,-0.126291,-0.46058,0.977554,0.0,0.754706,8485.119072675705
48.9468843655,4960173,96.94,45233,0.933559589088,22,-0.0894669,-0.448228,1.44027,0.0,0.740288,8488.650563955307
47.0955879088,4962221,92.49,45256,0.915290653706,23,-0.0360145,-0.430224,2.42012,0.0,1.05458,8492.191135883331
47.1918946507,4964278,92.72,45278,0.910661287606,22,-0.133145,-0.415179,0.74856,0.0,1.0258,8495.729044437408
47.9952015818,4966336,94.35,45299,0.921355746686,21,-0.130835,-0.419016,0.916604,0.0,0.644248,8499.275886774063
47.1881133324,4968430,92.87,45321,0.911441236734,22,-0.0895334,-0.41869,1.53832,0.0,0.696507,8502.82251572609
48.4729402567,4970456,95.85,45341,0.936986230314,20,-0.132496,-0.403329,0.867692,0.0,0.605653,8506.370161056519
49.6979454756,4972537,98.42,45361,0.945911385119,20,-0.0815271,-0.347088,1.57873,0.0,0.541863,8509.900402545929
49.6819333102,4974562,98.82,45382,0.926288366318,21,-0.114265,-0.337862,0.900594,0.0,0.737177,8513.447328805923
50.2868518687,4976600,99.92,45402,0.941949740052,20,-0.143573,-0.372836,0.963791,0.0,0.487728,8516.977927684784
50.9466868964,4978688,100.38,45423,0.955596592277,21,-0.0209082,-0.348828,3.03656,0.0,0.46728,8520.57175707817
51.3161532768,4980679,100.26,45443,0.944936629385,20,-0.118751,-0.343441,1.31408,0.0,0.624523,8524.103578805923
50.5219164256,4982770,98.88,45465,0.959190059453,22,-0.0925692,-0.332762,1.89612,0.0,0.505771,8527.649892807007
51.6901163649,4984810,100.94,45484,0.924972817302,19,-0.132166,-0.376247,0.738975,0.0,0.514835,8531.197365045547
51.034202128,4986832,99.88,45505,0.939500913024,21,-0.122486,-0.374906,0.875832,0.0,0.515513,8534.727988481522
50.344163095,4988861,98.56,45526,0.945178408176,21,-0.137366,-0.367902,0.683065,0.0,0.759843,8538.259280920029
50.2661371113,4990946,98.34,45548,0.958655204624,22,-0.12696,-0.350467,0.991098,0.0,0.612926,8541.822529792786
49.2273439977,4993014,96.23,45570,0.929462268949,22,-0.0286623,-0.304824,2.20194,0.0,1.23734,8545.338356733322
47.6613237785,4995011,92.88,45594,0.912302270532,24,-0.0960029,-0.291011,1.07428,0.0,1.44365,8548.86880517006
48.2600618674,4997040,94.03,45614,0.95611128211,20,-0.127813,-0.340348,0.939188,0.0,0.600652,8552.384426116943
47.9751497241,4999105,93.78,45635,0.896579429507,21,-0.0567628,-0.341142,2.07414,0.0,1.49115,8555.947511434555
47.5690617985,5001192,92.9,45658,0.933938704431,23,-0.0921003,-0.365168,1.64022,0.0,0.744249,8559.451422214508
47.9287743355,5003210,93.84,45679,0.939043462276,21,0.0745361,-0.3377,6.57441,0.0,0.745375,8562.978268146515
48.7825981033,5005227,95.06,45702,0.910435944796,23,-0.111575,-0.329472,0.765933,0.0,1.13616,8566.524957895279
47.4745054136,5007360,91.88,45725,0.942249819636,23,-0.115411,-0.35708,1.13703,0.0,0.845349,8570.057890176773
46.9538283926,5009385,90.54,45748,0.940693873912,23,-0.106935,-0.351788,0.76728,0.0,1.12077,8573.588427066803
47.424357437,5011438,91.02,45770,0.944302201271,22,-0.133709,-0.368458,0.529077,0.0,0.696431,8577.11938047409
48.0658971591,5013449,92.54,45791,0.951596848667,21,-0.121009,-0.338938,1.10627,0.0,0.5995,8580.665858507156
48.2762095441,5015443,92.96,45811,0.936658784747,20,-0.132105,-0.338461,0.687176,0.0,0.730605,8584.19666838646
49.7391196909,5017528,96.09,45832,0.951914478093,21,-0.114251,-0.324504,0.984802,0.0,0.670517,8587.74407672882
49.9234794823,5019634,96.45,45855,0.952502664179,23,-0.135947,-0.330293,0.841892,0.0,0.632489,8591.276056051254
49.7282096393,5021573,95.89,45875,0.934497095644,20,-0.110657,-0.355121,1.32769,0.0,0.829898,8594.837839365005
51.0370699566,5023706,98.34,45896,0.967091850936,21,-0.125487,-0.365289,0.907936,0.0,0.627099,8598.416676044464
50.2897229052,5025701,96.74,45917,0.954885259271,21,-0.0907598,-0.372753,1.24452,0.0,0.5165,8602.009588956833
49.9898383727,5027786,96.63,45938,0.964213170111,21,-0.116106,-0.348875,1.3505,0.0,0.472583,8605.571889162064
50.804317189,5029803,98.82,45958,0.938159208745,20,-0.126078,-0.352437,0.781043,0.0,0.581052,8609.110813856125
50.9551421075,5031823,99.33,45978,0.939855605364,20,-0.100004,-0.366975,1.31914,0.0,0.504811,8612.697332382202
50.2496050285,5033937,98.31,46000,0.960424892604,22,-0.123522,-0.399919,1.04477,0.0,0.461048,8616.244056463242
50.0290673094,5036011,98.22,46022,0.921057455242,22,-0.106002,-0.400469,0.729323,0.0,0.700952,8619.807667970657
50.7787163717,5038077,99.46,46042,0.965834010392,20,-0.11708,-0.391999,1.12968,0.0,0.464398,8623.385043859482
49.7109295634,5040082,97.67,46063,0.958875350654,21,-0.104825,-0.361877,1.31378,0.0,0.453281,8626.931366682053
50.3356880486,5042128,99.03,46082,0.949126813561,19,-0.0745949,-0.305691,1.47956,0.0,0.442637,8630.493965625763
50.649781622,5044219,99.61,46103,0.934197545052,21,-0.120738,-0.313569,0.867772,0.0,0.56741,8634.04096031189
52.0623693923,5046247,102.36,46122,0.878589458764,19,0.0285158,-0.335224,3.83168,0.0,0.88977,8637.604053497314
51.9105053261,5048272,101.95,46142,0.925917215645,20,-0.131875,-0.33812,0.784964,0.0,0.649838,8641.18650841713
52.3543235541,5050318,102.36,46163,0.911993481219,21,-0.123557,-0.391636,1.1916,0.0,0.762285,8644.712768793106
52.0005051676,5052381,101.61,46183,0.93416891247,20,-0.0400689,-0.39352,2.77771,0.0,0.630604,8648.275136947632
52.3824907307,5054370,101.51,46203,0.95666429773,20,-0.131356,-0.416962,0.800987,0.0,0.57723,8651.8227725029
51.8681934172,5056475,100.73,46224,0.944858584553,21,-0.132683,-0.384054,0.810003,0.0,0.550889,8655.447134256363
52.3123487475,5058535,100.9,46244,0.945005550981,20,-0.128431,-0.375783,0.883608,0.0,0.56247,8659.010297775269
51.9206169376,5060587,100.07,46265,0.936323963106,21,0.0297739,-0.323003,3.92538,0.0,0.591048,8662.5718126297
51.4305461931,5062556,98.78,46286,0.954890388995,21,-0.137701,-0.32678,0.600374,0.0,0.622879,8666.134142875671
51.0239270042,5064621,98.18,46307,0.960238125175,21,-0.126444,-0.311973,0.742395,0.0,0.608833,8669.690291404724
51.0444789157,5066679,97.61,46328,0.965461526066,21,-0.123859,-0.32285,0.859736,0.0,0.568359,8673.245927333832
50.2484723082,5068671,96.06,46349,0.96129058674,21,-0.135929,-0.33535,0.679049,0.0,0.465806,8676.806887626648
50.6503992962,5070826,96.83,46371,0.955093149096,22,-0.117695,-0.363462,1.06734,0.0,0.502291,8680.3693151474
50.5847052011,5072830,96.77,46392,0.949040327221,21,-0.125483,-0.369789,0.953905,0.0,0.631267,8683.932091712952
49.8590772589,5074897,95.76,46414,0.954780995846,22,-0.139515,-0.406242,0.693572,0.0,0.553667,8687.49532032013
49.3547609735,5076922,94.94,46436,0.943344119936,22,-0.125829,-0.396597,0.761697,0.0,0.634022,8691.041772603989
48.4211215924,5078877,93.02,46457,0.94308706373,21,-0.0569612,-0.399564,2.05476,0.0,0.778724,8694.603375673294
48.8787679628,5081023,94.16,46479,0.945058144629,22,-0.115865,-0.423648,0.75748,0.0,0.625577,8698.166038751602
48.7401806511,5083029,94.14,46501,0.961547818035,22,-0.0895517,-0.424109,1.60058,0.0,0.481769,8701.748434782028
48.9872014591,5085086,94.18,46522,0.966036912054,21,-0.12981,-0.472764,1.1964,0.0,0.519076,8705.30617904663
48.8077644742,5087150,93.68,46545,0.922725707293,23,-0.0855927,-0.445845,1.2647,0.0,0.85847,8708.869727373123
48.2528659332,5089254,92.61,46568,0.94527612254,23,-0.128381,-0.480603,0.884993,0.0,0.641714,8712.443136692047
49.3170824467,5091248,94.71,46587,0.95712351054,19,-0.134069,-0.485866,1.10753,0.0,0.408993,8716.009176254272
49.6242120794,5093356,95.2,46609,0.964663114399,22,-0.118398,-0.477774,0.955792,0.0,0.497687,8719.565838098526
49.6297892607,5095421,95.69,46630,0.952281735837,21,-0.109276,-0.450291,1.23354,0.0,0.562872,8723.103516817093
51.4187175393,5097441,99.08,46649,0.934775471687,19,-0.114615,-0.464438,1.09121,0.0,0.652968,8726.666137456894
52.5172723122,5099437,101.02,46669,0.954060174525,20,0.0481338,-0.452371,5.88028,0.0,0.53338,8730.220981359482
51.554038174,5101497,98.29,46691,0.95549222827,22,-0.0937315,-0.453842,1.06286,0.0,0.761088,8733.775040626526
51.8754096708,5103576,99.02,46713,0.942258834839,22,-0.1284,-0.49748,0.794324,0.0,0.649303,8737.322980165482
51.2828875833,5105639,97.92,46734,0.945575784892,21,-0.128724,-0.54079,0.757549,0.0,0.766779,8740.86929655075
49.9503223964,5107609,95.86,46755,0.924555905163,21,-0.0776753,-0.58122,2.12187,0.0,0.816752,8744.446639537811
50.0211979168,5109692,96.0,46776,0.955114725977,21,-0.131297,-0.594178,0.913302,0.0,0.469439,8748.00954914093
50.8776385498,5111758,97.4,46797,0.959511917084,21,-0.102149,-0.596584,1.20921,0.0,0.433491,8751.567507982254
50.1265274861,5113769,95.56,46819,0.937140867114,22,-0.121026,-0.610052,0.784948,0.0,0.576742,8755.10464644432
51.1434477803,5115903,96.88,46840,0.948570031673,21,-0.137916,-0.627631,1.0702,0.0,0.617843,8758.66591835022
51.0524893545,5117888,97.01,46861,0.962032437325,21,-0.125123,-0.626982,1.04153,0.0,0.486878,8762.22803068161
50.4897895515,5119928,96.11,46882,0.959163364023,21,0.043639,-0.608379,5.22091,0.0,0.425411,8765.775508880615
51.0081052146,5121957,97.47,46902,0.960788369179,20,-0.0864226,-0.592206,1.40086,0.0,0.477876,8769.321895599365
51.5744057883,5124093,98.83,46924,0.944073736668,22,-0.126814,-0.602476,0.656184,0.0,0.49427,8772.884379386902
50.9104886935,5126122,97.24,46945,0.958626784384,21,-0.122928,-0.614044,1.0169,0.0,0.48661,8776.447829008102
50.7017286771,5128106,97.06,46966,0.959852688015,21,-0.139669,-0.612411,0.696455,0.0,0.445469,8779.994390010834
51.0244330863,5130204,97.84,46987,0.956827573478,21,-0.121491,-0.620133,0.932887,0.0,0.358703,8783.571872711182
51.107902969,5132238,97.72,47007,0.951479442418,20,-0.136238,-0.632643,0.70901,0.0,0.496506,8787.118795156479
51.8523302493,5134239,99.36,47026,0.941762842238,19,-0.123367,-0.627949,0.815093,0.0,0.414905,8790.666408538818
52.8808654355,5136355,101.29,47046,0.954656999558,20,-0.0299313,-0.618218,3.21767,0.0,0.431224,8794.213834762573
53.1814025496,5138367,101.62,47067,0.954016439617,21,-0.134413,-0.606884,0.658418,0.0,0.459335,8797.77559351921
52.7799447455,5140468,100.97,47089,0.937548089772,22,-0.115593,-0.626861,1.30301,0.0,0.428957,8801.302013874054
52.0777905335,5142506,99.71,47110,0.933978885412,21,-0.102411,-0.632787,1.14453,0.0,0.534932,8804.852893352509
51.2280578772,5144570,98.11,47131,0.962780091912,21,-0.133191,-0.604504,0.892889,0.0,0.38141,8808.415692329407
51.1522695733,5146558,97.79,47151,0.963022779673,20,-0.0681469,-0.565659,2.24706,0.0,0.419564,8811.947938203812
51.2571563088,5148591,98.49,47171,0.947693429887,20,-0.106819,-0.56036,0.927805,0.0,0.545966,8815.509243488312
52.5863142055,5150710,100.6,47191,0.948325350881,20,-0.128615,-0.555561,0.981986,0.0,0.43543,8819.081692695618
52.6443794031,5152687,100.68,47211,0.956664074212,20,-0.117786,-0.537969,1.28745,0.0,0.468622,8822.619435071945
53.0973402151,5154722,101.52,47231,0.961788654327,20,-0.122611,-0.573992,1.24425,0.0,0.52893,8826.166746616364
51.4735681048,5156827,98.7,47255,0.955733150244,24,-0.0575055,-0.506018,2.09986,0.0,0.515459,8829.712585687637
51.6316225553,5158850,99.13,47275,0.940189890563,20,-0.125502,-0.510943,1.00873,0.0,0.522854,8833.259919166565
50.2169263859,5160933,97.12,47296,0.936319895089,21,-0.115029,-0.547047,1.06752,0.0,0.520642,8836.825510501862
50.3540338315,5162961,97.75,47316,0.96309363842,20,-0.00391971,-0.526355,3.05395,0.0,0.429745,8840.36920118332
48.9134831947,5165052,95.44,47339,0.957587156445,23,-0.108609,-0.534351,1.34409,0.0,0.518752,8843.915867328644
49.1785862183,5167061,96.35,47361,0.926923729479,22,-0.105525,-0.557145,1.32214,0.0,0.622616,8847.447455644608
48.97049413,5169102,96.12,47382,0.959764443338,21,-0.132703,-0.544186,0.905677,0.0,0.456838,8850.99380993843
49.8427994946,5171137,96.97,47401,0.931315563619,19,-0.0877316,-0.54143,1.86992,0.0,0.496933,8854.525678634644
49.9872369486,5173232,97.06,47422,0.940353870392,21,-0.130371,-0.551931,0.828505,0.0,0.495226,8858.04041147232
50.051864848,5175295,96.77,47444,0.951556541026,22,-0.084469,-0.561261,1.62201,0.0,0.47454,8861.57337474823
51.5330149684,5177297,99.2,47464,0.943314414471,20,-0.0159357,-0.55409,4.29597,0.0,0.574033,8865.103831768036
52.2252859303,5179322,100.57,47484,0.93408882618,20,-0.127745,-0.514172,0.970374,0.0,0.502404,8868.63484954834
50.992425214,5181400,98.3,47505,0.953084670007,21,-0.126342,-0.544256,0.934156,0.0,0.383514,8872.19755601883
51.7083090261,5183457,99.5,47525,0.95259719342,20,-0.0890603,-0.547058,1.30578,0.0,0.404939,8875.774934530258
51.7207728946,5185530,99.33,47547,0.96599394083,22,-0.128048,-0.566538,0.944602,0.0,0.415535,8879.369027137756
52.2717642117,5187527,100.45,47566,0.956786151975,19,-0.0328332,-0.614814,2.40868,0.0,0.354153,8882.962799072266
53.0986759864,5189605,102.0,47585,0.949406225234,19,-0.09584,-0.611036,1.46047,0.0,0.4001,8886.526220083237
52.1146445193,5191600,100.06,47607,0.945908214897,22,-0.0791026,-0.639208,1.3037,0.0,0.590571,8890.080075740814
51.6643229102,5193687,99.49,47628,0.953217063099,21,-0.115259,-0.63361,0.987422,0.0,0.44842,8893.681552648544
52.2495541035,5195776,101.1,47648,0.947752382606,20,0.0691869,-0.572194,5.71927,0.0,0.385447,8897.244621992111
51.4111566489,5197772,99.55,47669,0.945089977235,21,-0.12303,-0.592467,0.892999,0.0,0.564808,8900.806359291077
51.163983936,5199840,98.84,47689,0.959630817175,20,-0.121641,-0.60385,0.785656,0.0,0.419761,8904.369583845139
52.4855675277,5201868,101.68,47708,0.936227440834,19,-0.136282,-0.624298,0.818295,0.0,0.444119,8907.946761131287
52.3925111331,5203909,101.07,47729,0.95310235396,21,-0.0861377,-0.594343,1.70703,0.0,0.555117,8911.510010242462
51.9262442062,5205968,99.75,47750,0.947488564998,21,-0.0468228,-0.533329,2.30284,0.0,0.463809,8915.087275981903
