loss_vf_loss,EpLenMean,ev_tdlam_before,EpisodesSoFar,loss_kl,loss_ent,loss_pol_surr,EpThisIter,TimeElapsed,loss_pol_entpen,EpRewMean,TimestepsSoFar
0.0854368,1000.0,0.990856315009,458,1.32036,-0.0315957,0.0144206,2,407.048597574234,0.0,62.0294939391,458000
0.0228032,1000.0,0.990981088951,460,0.0133304,-0.0301584,-0.0188893,2,408.861154794693,0.0,61.916294307,460000
0.0271078,1000.0,0.995907803532,462,0.0181035,-0.0742309,-0.00852404,2,410.6876516342163,0.0,61.5949963051,462000
0.0191454,1000.0,0.99779530894,464,0.0260095,-0.0693169,-0.00597596,2,412.51560854911804,0.0,61.2393721981,464000
0.0146505,1000.0,0.998780639376,466,0.0113483,-0.0784311,-0.0130527,2,414.3446912765503,0.0,60.9272480812,466000
0.012457,1000.0,0.998696315335,468,0.0275142,-0.0822437,-0.0110332,2,416.1560823917389,0.0,60.56728373,468000
0.0135688,1000.0,0.998848914634,471,0.0391479,-0.0882716,-0.0214462,3,417.9688820838928,0.0,60.1015382587,471000
0.0104316,1000.0,0.99862703192,473,0.0434015,-0.0950483,-0.0178663,2,419.7811896800995,0.0,59.7693553127,473000
0.00645968,1000.0,0.999196322344,475,0.0211641,-0.110482,-0.00786422,2,421.60896253585815,0.0,59.4672535784,475000
0.00463343,1000.0,0.99953673585,477,0.0155306,-0.134746,-0.0123646,2,423.42229771614075,0.0,59.1910815037,477000
0.00391355,1000.0,0.999599216564,479,0.0194358,-0.172826,-0.0154211,2,425.24328446388245,0.0,58.9183176198,479000
0.00530041,1000.0,0.999489281501,481,0.017863,-0.183147,-0.0138681,2,427.05978441238403,0.0,58.6871422896,481000
0.00350399,1000.0,0.999638721551,483,0.0260342,-0.17686,-0.0103041,2,428.9083592891693,0.0,58.4335011852,483000
0.003026,1000.0,0.999392485188,485,0.150866,-0.201585,-0.0179238,2,430.73422837257385,0.0,58.2404806569,485000
0.00360354,1000.0,0.999353478604,487,0.0151126,-0.225691,-0.0159516,2,432.5467143058777,0.0,58.0998649299,487000
0.00265201,1000.0,0.9995780272,489,0.0173529,-0.230187,-0.0161731,2,434.3602123260498,0.0,57.9482840352,489000
0.00178743,1000.0,0.99937222118,491,0.0191265,-0.25741,0.00384511,2,436.1870424747467,0.0,57.8543373079,491000
0.00328905,1000.0,0.999193821452,493,0.0169235,-0.255084,-0.0153769,2,438.00022768974304,0.0,57.7380643766,493000
0.00288105,1000.0,0.999073830375,495,0.0361413,-0.246637,-0.0147394,2,439.8130075931549,0.0,57.7084482957,495000
0.00185279,1000.0,0.999024093326,497,0.0123611,-0.222261,-0.0171239,2,441.6406943798065,0.0,57.6505465116,497000
0.0109454,1000.0,0.9989951842,499,0.0233303,-0.227976,-0.0150274,2,443.45255851745605,0.0,57.6561542974,499000
0.00121943,1000.0,0.999724641151,501,0.0511475,-0.250004,-0.0241879,2,445.2724606990814,0.0,57.5747013178,501000
0.0021003,1000.0,0.999581969838,503,0.0127347,-0.257185,-0.0175427,2,447.0784513950348,0.0,57.5410196866,503000
0.00542255,1000.0,0.999325133569,505,0.101987,-0.244968,0.0216449,2,448.8916711807251,0.0,57.5652762414,505000
0.0154611,1000.0,0.998241079622,507,0.0189255,-0.24564,-0.0103233,2,450.7039484977722,0.0,57.5775669443,507000
0.00895904,1000.0,0.998921559076,509,0.0294817,-0.234964,-0.0163852,2,452.53075981140137,0.0,57.5680176423,509000
0.0484297,1000.0,0.995510438457,512,0.0356272,-0.213604,-0.00908132,3,454.34502267837524,0.0,57.5445080715,512000
0.0414128,1000.0,0.99712599651,514,0.0161043,-0.225136,-0.0116512,2,456.17190647125244,0.0,57.5907339634,514000
0.0725042,1000.0,0.992923702113,516,0.0285124,-0.190551,-0.00752393,2,457.9782702922821,0.0,57.5963088059,516000
0.0619836,1000.0,0.994208568707,518,0.0162156,-0.189924,-0.010863,2,459.79688477516174,0.0,57.619278378,518000
0.0717808,1000.0,0.99288574839,520,0.0222951,-0.193678,-0.00932505,2,461.6248986721039,0.0,57.6171147659,520000
0.0600289,1000.0,0.993854124099,522,0.0127697,-0.180555,-0.0120165,2,463.4370412826538,0.0,57.6074596334,522000
0.0488597,1000.0,0.995342176408,524,0.0204892,-0.172359,-0.0101393,2,465.24961590766907,0.0,57.6254625001,524000
0.0386144,1000.0,0.996323966421,526,0.0149358,-0.198311,-0.0071784,2,467.0790464878082,0.0,57.6554251456,526000
0.0452235,1000.0,0.995731102768,528,0.0176008,-0.200065,-0.00933527,2,468.8912663459778,0.0,57.6175780945,528000
0.055242,1000.0,0.994445080869,530,0.016005,-0.191806,-0.0074229,2,470.71878814697266,0.0,57.559025238,530000
0.0545197,1000.0,0.994422767777,532,0.0322993,-0.236144,-0.00485985,2,472.53206872940063,0.0,57.5337823748,532000
0.0731957,1000.0,0.99299398018,534,0.018429,-0.273883,-0.00938636,2,474.34325909614563,0.0,57.5107517524,534000
0.0374575,1000.0,0.996247342555,536,0.0182748,-0.279325,-0.0118819,2,476.1564350128174,0.0,57.4269431815,536000
0.0123551,1000.0,0.998604971915,538,0.0248105,-0.288914,-0.00123255,2,477.98435068130493,0.0,57.3606350912,538000
0.0375514,1000.0,0.995757146738,540,0.0240048,-0.290725,-0.0089507,2,479.79721117019653,0.0,57.3267148892,540000
0.0716346,1000.0,0.993619620334,542,0.0272039,-0.297145,-0.0120798,2,481.62599301338196,0.0,57.2818668464,542000
0.067277,1000.0,0.993214508984,544,0.0217762,-0.285669,-0.0121262,2,483.4527425765991,0.0,57.2037496046,544000
0.0695524,1000.0,0.99341427628,546,0.0277199,-0.29791,-0.00925259,2,485.28008008003235,0.0,57.140833835,546000
0.0501183,1000.0,0.995272353757,548,0.00927969,-0.296754,-0.00872147,2,487.0943875312805,0.0,57.1043747859,548000
0.0500762,1000.0,0.995246197563,550,0.0123275,-0.30471,-0.0113523,2,488.9219899177551,0.0,57.0526241184,550000
0.0499297,1000.0,0.995387861039,552,0.0158951,-0.29419,-0.00856852,2,490.7494034767151,0.0,57.0554325022,552000
0.0673832,1000.0,0.994634377304,555,0.0327943,-0.273073,-0.00846202,3,492.5778877735138,0.0,57.0123027413,555000
0.0478031,1000.0,0.995614084415,557,0.0569043,-0.256209,-0.00812395,2,494.39160108566284,0.0,56.9553661943,557000
0.0472173,1000.0,0.99550380744,559,0.0182298,-0.274026,-1.52923e-06,2,496.22467398643494,0.0,56.9473483162,559000
0.0399357,1000.0,0.996161135146,561,0.024232,-0.260885,-0.0136683,2,498.04711842536926,0.0,57.301124597,561000
0.0605184,1000.0,0.994318881538,563,0.034894,-0.245878,-0.0171033,2,499.87495136260986,0.0,57.7045814904,563000
0.0531809,1000.0,0.994236533996,565,0.0425188,-0.234602,-0.00296437,2,501.6871325969696,0.0,58.0720664334,565000
0.0817966,1000.0,0.991660541855,567,0.0218642,-0.236901,-0.0128145,2,503.5155186653137,0.0,58.4448829992,567000
0.0555689,1000.0,0.993500609882,569,0.00924189,-0.228818,-0.00954441,2,505.3451392650604,0.0,58.8376330507,569000
0.0470882,1000.0,0.995035117026,571,0.0200773,-0.222424,-0.00740468,2,507.1878445148468,0.0,59.2766912911,571000
0.0605754,1000.0,0.993780808058,573,0.0291722,-0.219658,-0.0139766,2,508.99977231025696,0.0,59.7123441048,573000
0.0304752,1000.0,0.99078586325,575,0.0234264,-0.222327,-0.019911,2,510.8149313926697,0.0,60.1635672417,575000
0.0659901,1000.0,0.988885490224,577,0.019975,-0.214398,-0.0175063,2,512.6407454013824,0.0,60.5674260241,577000
0.0532655,1000.0,0.994939928874,579,0.0123569,-0.227106,-0.0174072,2,514.4685289859772,0.0,61.022534441,579000
0.0610993,1000.0,0.993744300678,581,0.0117001,-0.212493,-0.0109627,2,516.2814629077911,0.0,61.4496293988,581000
0.275915,1000.0,0.90703971684,583,0.296698,-0.224538,-0.0310685,2,518.1103541851044,0.0,61.8584509278,583000
0.0520562,1000.0,0.980774708092,585,0.0269893,-0.221497,-0.0107758,2,519.9218277931213,0.0,62.0543513148,585000
0.0332202,1000.0,0.996387258405,587,0.0106234,-0.236587,-0.00658275,2,521.7501547336578,0.0,62.3849942294,587000
0.0442276,1000.0,0.99586273171,589,0.0212095,-0.243079,-0.000418896,2,523.5623829364777,0.0,62.7028343454,589000
0.0335035,1000.0,0.995462950785,591,0.0234543,-0.240191,-0.0147502,2,525.391438961029,0.0,62.9732099145,591000
0.0615665,1000.0,0.986038141884,593,0.186578,-0.235726,-0.0158744,2,527.2029182910919,0.0,63.2109563112,593000
0.083491,1000.0,0.988981974311,595,0.0170163,-0.210683,-0.0182703,2,529.0307037830353,0.0,63.3577467031,595000
0.0399501,1000.0,0.995465771761,598,0.0184856,-0.22827,-0.010369,3,530.8435082435608,0.0,63.5548842714,598000
0.0348191,1000.0,0.993580536451,600,0.0224799,-0.222687,-0.0187056,2,532.6715178489685,0.0,63.6811163002,600000
0.029281,1000.0,0.996270098258,602,0.0256575,-0.2443,-0.0074873,2,534.4846181869507,0.0,63.8624589285,602000
0.868431,1000.0,0.920531354845,604,0.0302781,-0.253805,-0.0248126,2,536.2979986667633,0.0,63.9206767037,604000
0.0344408,1000.0,0.986337542534,606,0.0140903,-0.256665,-0.0115911,2,538.1154568195343,0.0,64.0942714981,606000
0.0541189,1000.0,0.992930325214,608,0.0190724,-0.242959,-0.0115956,2,539.9373605251312,0.0,64.1681987388,608000
0.0322298,1000.0,0.99541345425,610,0.023111,-0.227844,-0.0115428,2,541.7495741844177,0.0,64.2651571751,610000
0.0515117,1000.0,0.994247442111,612,0.0197463,-0.247887,-0.0186997,2,543.5778143405914,0.0,64.3923973168,612000
0.0390898,1000.0,0.994958550204,614,0.0129547,-0.233945,-0.00925708,2,545.3906886577606,0.0,64.4636379832,614000
0.0315014,1000.0,0.995955786202,616,0.0468855,-0.198641,-0.0188181,2,547.2078173160553,0.0,64.5674560914,616000
0.030097,1000.0,0.995216113981,618,0.0120584,-0.196445,-0.0157828,2,549.0464856624603,0.0,64.5986780027,618000
0.0163396,1000.0,0.996956627117,620,0.0342935,-0.20427,-0.0142413,2,550.8754026889801,0.0,64.6433548079,620000
0.047462,1000.0,0.99449188821,622,0.0172068,-0.203352,-0.0157763,2,552.6878876686096,0.0,64.6551724872,622000
0.0455758,1000.0,0.993655052036,624,0.0178024,-0.173855,-0.00759139,2,554.515792131424,0.0,64.6191853232,624000
0.0462277,1000.0,0.993411921896,626,0.0508008,-0.16569,-0.00414984,2,556.3447735309601,0.0,64.6245569476,626000
0.0582052,1000.0,0.991785947233,628,0.0072394,-0.175188,-0.0135159,2,558.1732330322266,0.0,64.6566651947,628000
0.0861184,1000.0,0.989065703936,630,0.0416694,-0.185632,-0.0131157,2,559.9840400218964,0.0,64.7185324494,630000
0.0772801,1000.0,0.989752950147,632,0.0226016,-0.189309,-0.0107824,2,561.8122293949127,0.0,64.6981732921,632000
0.0749024,1000.0,0.989534145221,634,0.028388,-0.173232,-0.0114324,2,563.6250340938568,0.0,64.6961198185,634000
0.041395,1000.0,0.994872090407,636,0.0331618,-0.192663,-0.0125884,2,565.4372515678406,0.0,64.753828041,636000
0.0766195,1000.0,0.991977447644,638,0.0378123,-0.200664,-0.00340053,2,567.2510302066803,0.0,64.8191030176,638000
0.0880265,1000.0,0.993747151457,641,0.0297313,-0.202964,-0.00981888,3,569.1088759899139,0.0,64.8786749295,641000
0.0548818,1000.0,0.994649131782,643,0.0323283,-0.215967,-0.00997921,2,571.0070264339447,0.0,64.8815869181,643000
0.0432783,1000.0,0.995302626397,645,0.0244238,-0.198422,-0.00665244,2,572.9184567928314,0.0,64.9004901342,645000
0.0441036,1000.0,0.995169210248,647,0.0166633,-0.211916,-0.00697006,2,574.8284094333649,0.0,64.9106054412,647000
0.0500233,1000.0,0.995160664897,649,0.0134511,-0.217988,-0.0116392,2,576.7343981266022,0.0,64.926550158,649000
0.0962209,1000.0,0.985317763872,651,0.0418676,-0.191174,-0.0164716,2,578.6563618183136,0.0,64.8778912077,651000
0.0501022,1000.0,0.993537964299,653,0.0268983,-0.204781,-0.0111862,2,580.5850670337677,0.0,64.8096294221,653000
0.057437,1000.0,0.993395928293,655,0.0149655,-0.212722,-0.00910162,2,582.5005490779877,0.0,64.8270320543,655000
0.0497354,1000.0,0.994807221927,657,0.0226957,-0.235104,-0.00682491,2,584.4217360019684,0.0,64.8675546398,657000
0.0543474,1000.0,0.993922677822,659,0.0185218,-0.235246,-0.00928279,2,586.3437073230743,0.0,64.9045054033,659000
0.0629267,1000.0,0.992784134112,661,0.0256326,-0.255026,-0.0129433,2,588.2497107982635,0.0,64.9378039814,661000
0.0383292,1000.0,0.995748354588,663,0.0303246,-0.241101,-0.0100719,2,590.171284198761,0.0,64.9813912494,663000
0.0432037,1000.0,0.988586669788,665,0.0202462,-0.238062,-0.0199442,2,592.0623209476471,0.0,65.0628357212,665000
0.0575138,1000.0,0.993259843439,667,0.012182,-0.23052,-0.0151635,2,593.9840710163116,0.0,65.1431144368,667000
0.0703561,1000.0,0.991291999817,669,0.0159952,-0.217975,-0.0144915,2,595.8912892341614,0.0,65.1825179135,669000
0.0630608,1000.0,0.991564324126,671,0.0206033,-0.223259,-0.0141487,2,597.7965042591095,0.0,65.1454210651,671000
0.0477987,1000.0,0.994113305584,673,0.0194164,-0.262402,-0.0106056,2,599.6873378753662,0.0,65.2061410174,673000
0.0428034,1000.0,0.995403332636,675,0.0493857,-0.273197,0.0101662,2,601.5784010887146,0.0,65.1570816828,675000
0.0447447,1000.0,0.994640116114,677,0.0104192,-0.271687,-0.0154184,2,603.4068450927734,0.0,65.1568773092,677000
0.0284885,1000.0,0.996317296289,679,0.0228335,-0.281691,-0.0109621,2,605.2184357643127,0.0,65.1050904965,679000
0.0475416,1000.0,0.995147324167,681,0.0400124,-0.277652,-0.00684628,2,607.0313024520874,0.0,65.1267418634,681000
0.0985425,1000.0,0.991563104093,684,0.0349981,-0.267156,-0.014639,3,608.8593552112579,0.0,65.2705685433,684000
0.0398422,1000.0,0.995113407727,686,0.0132079,-0.273149,-0.0148807,2,610.671799659729,0.0,65.3030683113,686000
0.0506541,1000.0,0.990462793037,688,0.151645,-0.280421,-0.0229024,2,612.4840340614319,0.0,65.2828329575,688000
0.0802455,1000.0,0.989435338415,690,0.0273602,-0.258484,-0.0107881,2,614.3121364116669,0.0,65.1759328848,690000
0.0372662,1000.0,0.995383707806,692,0.0254432,-0.274367,-0.0120272,2,616.1245083808899,0.0,65.1636298944,692000
0.0471587,1000.0,0.994395561051,694,0.018448,-0.271911,-0.0150127,2,617.9527499675751,0.0,65.2615972972,694000
0.067955,1000.0,0.993246397469,696,0.0178719,-0.254642,-0.0103465,2,619.7652418613434,0.0,65.3444525515,696000
0.0402324,1000.0,0.995943510905,698,0.0118598,-0.275698,-0.0111497,2,621.5941476821899,0.0,65.3828868347,698000
0.0423247,1000.0,0.995562393218,700,0.01761,-0.287937,-0.0126718,2,623.4063880443573,0.0,65.3817648975,700000
0.0608336,1000.0,0.993696756195,702,0.0177265,-0.262489,-0.0139221,2,625.234744310379,0.0,65.3953413623,702000
0.0838241,1000.0,0.990034411661,704,0.019307,-0.293233,-0.0112337,2,627.0465772151947,0.0,65.5657570705,704000
0.0405497,1000.0,0.99560754979,706,0.023411,-0.324009,-0.00364152,2,628.8761336803436,0.0,65.5949609289,706000
0.0489903,1000.0,0.993911765516,708,0.0696167,-0.321712,-0.0145272,2,630.6878614425659,0.0,65.6819913758,708000
0.154292,1000.0,0.984917892143,710,0.0375779,-0.322473,-0.000842639,2,632.5157234668732,0.0,65.7730672853,710000
0.110947,1000.0,0.986843864433,712,0.0169705,-0.340261,-0.017015,2,634.3290002346039,0.0,65.8357073787,712000
0.0765867,1000.0,0.99112128932,714,0.0198881,-0.310482,-0.0203193,2,636.155935049057,0.0,65.9786798886,714000
0.114011,1000.0,0.988420194946,716,0.0305658,-0.30004,0.000802534,2,637.9684810638428,0.0,66.0501245951,716000
0.142435,1000.0,0.983051942661,718,0.0259906,-0.330501,-0.0180151,2,639.783394575119,0.0,66.2863312473,718000
0.162303,1000.0,0.979322215542,720,0.032694,-0.337915,-0.0209018,2,641.6016907691956,0.0,66.5537966767,720000
0.154189,1000.0,0.980951726437,722,0.0191271,-0.339259,-0.0135086,2,643.4230756759644,0.0,66.9965674918,722000
0.122883,1000.0,0.985793856904,724,0.0136946,-0.336499,-0.0130674,2,645.2360944747925,0.0,67.4932199281,724000
0.222624,1000.0,0.978464722633,727,0.0253643,-0.327294,-0.0186258,3,647.0485923290253,0.0,68.0864893694,727000
0.167982,1000.0,0.981752941385,729,0.016888,-0.358183,-0.0110746,2,648.8590409755707,0.0,68.5265206953,729000
0.201419,1000.0,0.976974062622,731,0.0358109,-0.344097,-0.01481,2,650.6716485023499,0.0,69.0191378578,731000
0.10215,1000.0,0.98642433621,733,0.0164871,-0.342167,-0.0191398,2,652.4693987369537,0.0,69.5852952543,733000
0.268424,1000.0,0.966061197221,735,0.0222608,-0.351045,-0.0129217,2,654.2807421684265,0.0,70.2486624228,735000
0.189799,1000.0,0.975929124281,737,0.0164093,-0.374561,-0.0244696,2,656.077871799469,0.0,70.8823955661,737000
0.552168,1000.0,0.93795819208,739,0.0342568,-0.381791,-0.0144117,2,657.89004945755,0.0,71.3282968162,739000
0.188913,1000.0,0.975750835612,741,0.0176805,-0.421366,-0.0163324,2,659.6877324581146,0.0,72.0223807498,741000
0.151402,1000.0,0.979306384921,743,0.0251566,-0.433036,-0.0158401,2,661.500118970871,0.0,72.7610256678,743000
0.424342,1000.0,0.951482214034,745,0.0216083,-0.4272,-0.0114299,2,663.2968907356262,0.0,73.4295378389,745000
0.294217,1000.0,0.965149767697,747,0.0338155,-0.421656,-0.00819295,2,665.1103866100311,0.0,74.2530179468,747000
0.207455,1000.0,0.975691303611,749,0.025154,-0.438459,-0.00405797,2,666.9075427055359,0.0,75.0423173331,749000
0.219349,1000.0,0.972694216296,751,0.0424392,-0.447689,0.00327133,2,668.7425043582916,0.0,75.8102189308,751000
0.229456,1000.0,0.972898142412,753,0.0344034,-0.458168,0.00359265,2,670.5472385883331,0.0,76.5650973308,753000
0.183121,1000.0,0.975956674665,755,0.0149442,-0.432525,-0.0157595,2,672.3597323894501,0.0,77.1828891655,755000
0.269572,1000.0,0.968615468591,757,0.0108526,-0.440933,-0.0113314,2,674.1730387210846,0.0,77.8150623383,757000
0.377937,1000.0,0.95704357326,759,0.0150936,-0.443173,-0.0113037,2,675.9842953681946,0.0,78.4679733318,759000
0.230429,1000.0,0.968445859849,761,0.0281407,-0.480662,-0.0139917,2,677.7810487747192,0.0,79.1413249219,761000
0.256993,1000.0,0.969953473657,763,0.0616786,-0.483897,0.00659269,2,679.5939264297485,0.0,79.8229914968,763000
0.251244,1000.0,0.971822595224,765,0.0275305,-0.488857,-0.00273079,2,681.4098026752472,0.0,80.3967084772,765000
0.270965,1000.0,0.959748797119,768,0.0168849,-0.468574,-0.00875583,3,683.2196340560913,0.0,81.2180635042,768000
0.250587,1000.0,0.977655215189,770,0.0183757,-0.494682,-0.0134818,2,685.0307626724243,0.0,81.8862118032,770000
0.202224,1000.0,0.975958436728,772,0.0223363,-0.477714,-0.0120212,2,686.8448283672333,0.0,82.5110904784,772000
0.214809,1000.0,0.972698088735,774,0.0231542,-0.464942,-0.0153684,2,688.6559836864471,0.0,83.2530018736,774000
0.297814,1000.0,0.965153582394,776,0.0179364,-0.438967,-0.0103559,2,690.4694066047668,0.0,83.8584135845,776000
0.222284,1000.0,0.975799852982,778,0.013053,-0.437498,-0.0111178,2,692.2796909809113,0.0,84.4824998125,778000
0.255514,1000.0,0.968773527071,780,0.0199955,-0.432771,-0.0156068,2,694.0939674377441,0.0,85.1674581913,780000
0.369665,1000.0,0.956978619099,782,0.0658107,-0.440701,-0.00803431,2,695.8863852024078,0.0,85.8738650707,782000
0.19518,1000.0,0.975942267105,784,0.0458352,-0.442913,-0.00808735,2,697.7028434276581,0.0,86.6590115579,784000
0.340564,1000.0,0.958308205009,786,0.0319606,-0.439675,-0.0110193,2,699.5009076595306,0.0,87.4236687613,786000
0.44273,1000.0,0.949862297624,788,0.0239594,-0.431048,-0.0100834,2,701.3125636577606,0.0,88.1784136975,788000
0.695229,1000.0,0.925788082182,790,0.0197001,-0.442417,-0.0169709,2,703.1175787448883,0.0,88.981748253,790000
0.311901,1000.0,0.961456712335,792,0.0428507,-0.448025,0.00810859,2,704.9376132488251,0.0,89.8517437976,792000
0.490453,1000.0,0.941833976656,794,0.0139327,-0.447136,-0.0130351,2,706.734804391861,0.0,90.604154358,794000
0.288225,1000.0,0.966435875744,796,0.0517919,-0.465385,0.00594895,2,708.5470113754272,0.0,91.4643177564,796000
0.501524,1000.0,0.940303042531,798,0.0341916,-0.470469,-0.0177318,2,710.3431758880615,0.0,92.1975005255,798000
0.296569,1000.0,0.967407591641,800,0.0248196,-0.460441,-0.0183943,2,712.1408116817474,0.0,93.0120267624,800000
0.466634,1000.0,0.948735754937,802,0.0268555,-0.469708,-0.0130721,2,713.9384541511536,0.0,93.7574035777,802000
0.429175,1000.0,0.956496365368,804,0.0470777,-0.464483,-0.00646687,2,715.7497189044952,0.0,94.4275830249,804000
0.284099,1000.0,0.968213796616,806,0.022622,-0.479223,-0.0144435,2,717.5475132465363,0.0,95.1242937362,806000
0.273185,1000.0,0.970431068912,808,0.0513951,-0.507025,0.00269724,2,719.3593709468842,0.0,95.8536357637,808000
0.430682,1000.0,0.961419388652,811,0.0187461,-0.520762,-0.00988519,3,721.156336069107,0.0,97.0279145326,811000
0.447263,1000.0,0.955404907465,813,0.0192754,-0.503845,-0.0156843,2,722.9684541225433,0.0,97.8248018978,813000
0.388423,1000.0,0.955073647201,815,0.028671,-0.500954,-0.00922671,2,724.7650511264801,0.0,98.5354116822,815000
0.328609,1000.0,0.955960266292,817,0.0236756,-0.5011,-0.0136769,2,726.5770306587219,0.0,99.2887510821,817000
0.695871,1000.0,0.9232371822,819,0.0169405,-0.489101,-0.0147292,2,728.3745536804199,0.0,99.9007262024,819000
0.310185,1000.0,0.960532449186,821,0.0241373,-0.442457,-0.0135099,2,730.1968739032745,0.0,100.555696846,821000
0.339038,1000.0,0.959103479981,823,0.0585267,-0.458488,0.000102403,2,732.0406315326691,0.0,100.998171929,823000
0.485744,1000.0,0.946285765618,825,0.0483511,-0.482299,-0.00480087,2,733.852283000946,0.0,101.387121554,825000
0.377513,1000.0,0.956661954522,827,0.0326749,-0.497575,-0.00975992,2,735.663667678833,0.0,101.779394933,827000
0.476802,1000.0,0.948163654655,829,0.0245139,-0.474125,-0.00705587,2,737.4657034873962,0.0,102.141591996,829000
0.71261,1000.0,0.918218299747,831,0.0233001,-0.477976,-0.00878235,2,739.2704179286957,0.0,102.497371309,831000
0.585252,1000.0,0.93716455251,833,0.0154945,-0.477839,-0.0138535,2,741.067768573761,0.0,102.813752063,833000
0.396804,1000.0,0.956469383091,835,0.0377421,-0.458742,-0.0124467,2,742.8623390197754,0.0,103.032865836,835000
0.34457,1000.0,0.961500704288,837,0.0157938,-0.493652,-0.0133848,2,744.6849131584167,0.0,103.3405444,837000
0.372963,1000.0,0.959242615849,839,0.0380566,-0.490343,-0.0130857,2,746.4826371669769,0.0,103.805856326,839000
0.363604,1000.0,0.961424991488,841,0.0303647,-0.470294,-0.00681823,2,748.2934837341309,0.0,104.096016279,841000
0.369976,1000.0,0.9571608603,843,0.0218987,-0.472348,-0.0130432,2,750.0915625095367,0.0,104.300480733,843000
0.359601,1000.0,0.961839508265,845,0.0172464,-0.478287,-0.00719564,2,751.903505563736,0.0,104.600423252,845000
0.328759,1000.0,0.964214731008,847,0.0296457,-0.505511,-0.00596223,2,753.699681520462,0.0,104.663954106,847000
0.274725,1000.0,0.967355683446,849,0.0131889,-0.539206,-0.0106317,2,755.5123250484467,0.0,104.740447228,849000
0.395637,1000.0,0.95472497493,851,0.0339938,-0.557242,-0.00557961,2,757.3103957176208,0.0,104.860073368,851000
0.789717,1000.0,0.933191038668,854,0.0442411,-0.577356,-0.0106944,3,759.1390390396118,0.0,105.020739312,854000
0.443549,1000.0,0.957137495279,856,0.041305,-0.576265,-0.00902119,2,760.9361548423767,0.0,105.153752364,856000
0.462703,1000.0,0.953071258962,858,0.0224361,-0.558182,-0.0101829,2,762.739200592041,0.0,105.435633405,858000
0.330874,1000.0,0.964133761823,860,0.0537637,-0.551178,0.00873992,2,764.5440356731415,0.0,105.67557646,860000
0.475889,1000.0,0.952143166214,862,0.0189303,-0.53962,-0.0115457,2,766.3559482097626,0.0,105.801806287,862000
0.215695,1000.0,0.966306280345,864,0.0193875,-0.533071,-0.0187537,2,768.1529262065887,0.0,105.887641047,864000
0.535135,1000.0,0.949666038156,866,0.0302726,-0.532773,-0.0138808,2,769.9657399654388,0.0,106.138689854,866000
0.266237,1000.0,0.972137356177,868,0.0115413,-0.511168,-0.00515062,2,771.7797682285309,0.0,106.241125546,868000
0.351779,1000.0,0.961574506015,870,0.0141082,-0.512248,-0.00993853,2,773.590517282486,0.0,106.393718218,870000
0.519274,1000.0,0.938828572631,872,0.0355081,-0.512299,-0.0134001,2,775.3913795948029,0.0,106.491156088,872000
0.352195,1000.0,0.960780393332,874,0.0169272,-0.524994,-0.0164375,2,777.231840133667,0.0,106.563175734,874000
0.572386,1000.0,0.939091902226,876,0.0265571,-0.521621,-0.0124539,2,779.0436005592346,0.0,106.685961821,876000
0.322493,1000.0,0.964934803545,878,0.0140111,-0.528219,-0.0073812,2,780.856531381607,0.0,106.868133166,878000
0.326509,1000.0,0.964700996876,880,0.0171936,-0.524779,-0.00632028,2,782.6547758579254,0.0,106.929104427,880000
0.297273,1000.0,0.966604758054,882,0.025692,-0.564161,-0.0025784,2,784.4652907848358,0.0,106.994321834,882000
0.263497,1000.0,0.968483548611,884,0.0181449,-0.561572,-0.00743918,2,786.268016576767,0.0,106.902868322,884000
0.330621,1000.0,0.963712301105,886,0.0248401,-0.579709,-0.00960959,2,788.0750858783722,0.0,106.959766349,886000
0.339785,1000.0,0.959565851837,888,0.0341728,-0.566606,-0.0121858,2,789.8880732059479,0.0,106.993847952,888000
0.430628,1000.0,0.952418867499,890,0.0225759,-0.545039,-0.0145156,2,791.6997263431549,0.0,106.972486167,890000
0.309522,1000.0,0.965211965144,892,0.0342252,-0.578201,-0.00913059,2,793.5129406452179,0.0,106.812330217,892000
0.332599,1000.0,0.96305315569,894,0.0324985,-0.59708,-0.0137339,2,795.3248152732849,0.0,106.708318114,894000
0.428403,1000.0,0.964241098613,897,0.0230113,-0.589766,-0.00820539,3,797.1378781795502,0.0,106.563837715,897000
0.317432,1000.0,0.968807406723,899,0.0230407,-0.599604,-0.00880229,2,798.9671947956085,0.0,106.477854857,899000
0.337371,1000.0,0.961801424623,901,0.0267652,-0.599905,-0.0149694,2,800.7627866268158,0.0,106.535305345,901000
0.457538,1000.0,0.950759667903,903,0.0511689,-0.601267,0.00167101,2,802.5764896869659,0.0,106.467571805,903000
0.263172,1000.0,0.970721216872,905,0.0144667,-0.613736,-0.00785835,2,804.388548374176,0.0,106.472567271,905000
0.439056,1000.0,0.954559922218,907,0.0651895,-0.58076,-0.004628,2,806.2157926559448,0.0,106.454114819,907000
0.364424,1000.0,0.958114638925,909,0.0630471,-0.567187,0.00525144,2,808.0082783699036,0.0,106.45568455,909000
0.35307,1000.0,0.959272697568,911,0.038317,-0.556436,-0.00849706,2,809.8248019218445,0.0,106.43027469,911000
0.438124,1000.0,0.948158364743,913,0.0680569,-0.555023,-0.0107281,2,811.6217460632324,0.0,106.371138167,913000
0.710729,1000.0,0.925565741956,915,0.0293788,-0.583817,-0.0114115,2,813.4343101978302,0.0,106.244081563,915000
