loss_kl,EpLenMean,EpRewMean,ev_tdlam_before,loss_pol_surr,EpThisIter,TimeElapsed,EpisodesSoFar,loss_pol_entpen,TimestepsSoFar,loss_ent,loss_vf_loss
0.0238253,1000.0,107.857736422,0.957443039864,-0.00966532,2,813.9377162456512,935,0.0,935000,0.474613,0.358685
0.019897,1000.0,107.858157136,0.955073099583,-0.0127723,2,815.71839427948,937,0.0,937000,0.472937,0.428016
0.0236566,1000.0,107.914142409,0.95901138708,-0.012576,3,817.492903470993,940,0.0,940000,0.458086,0.458505
0.0369095,1000.0,107.935018827,0.956219371408,-0.013778,2,819.2809057235718,942,0.0,942000,0.460584,0.389015
0.0213307,1000.0,107.794450377,0.91613239795,-0.0140932,2,821.0560867786407,944,0.0,944000,0.468208,0.753237
0.0395266,1000.0,107.759557577,0.952755283564,-0.00856633,2,822.8818550109863,946,0.0,946000,0.469623,0.413112
0.0159374,1000.0,107.640824056,0.968433115631,-0.0141146,2,824.6617953777313,948,0.0,948000,0.487005,0.315426
0.0187311,1000.0,107.63125754,0.961030576378,-0.0116239,2,826.4450597763062,950,0.0,950000,0.483868,0.347896
0.0194332,1000.0,107.674124358,0.94987616688,-0.0125315,2,828.2182993888855,952,0.0,952000,0.463362,0.431073
0.0169226,1000.0,107.665427127,0.926855958998,-0.0173312,2,829.9997179508209,954,0.0,954000,0.468266,0.692258
0.0208457,1000.0,107.699271481,0.919767603278,-0.0192,2,831.7814610004425,956,0.0,956000,0.455535,0.776134
0.0174589,1000.0,107.801645671,0.928018651903,-0.0188995,2,833.5624866485596,958,0.0,958000,0.47327,0.807749
0.0256177,1000.0,107.969981054,0.969739064574,-0.0112281,2,835.3434932231903,960,0.0,960000,0.453696,0.26171
0.0327128,1000.0,108.055479998,0.942971017212,-0.0168913,2,837.1094529628754,962,0.0,962000,0.442652,0.568977
0.060648,1000.0,108.207779225,0.964170146734,-0.00942392,2,838.8903152942657,964,0.0,964000,0.44375,0.291905
0.0288941,1000.0,108.343234388,0.947880256921,-0.0139412,2,840.6743004322052,966,0.0,966000,0.439959,0.442964
0.0135608,1000.0,108.447563819,0.952165663242,-0.015162,2,842.4530589580536,968,0.0,968000,0.445719,0.456492
0.0224937,1000.0,108.537554971,0.950831614435,-0.0148748,2,844.2209830284119,970,0.0,970000,0.452665,0.420851
0.0253332,1000.0,108.596456939,0.967588245869,-0.0122115,2,846.0022480487823,972,0.0,972000,0.428178,0.300634
0.029386,1000.0,108.691112597,0.946449819952,-0.0131867,2,847.7811040878296,974,0.0,974000,0.435472,0.518839
0.027794,1000.0,108.775913185,0.950961213559,-0.0182694,2,849.5639359951019,976,0.0,976000,0.413137,0.33719
0.0260947,1000.0,108.913057992,0.949811276048,-0.0224263,2,851.3439044952393,978,0.0,978000,0.423643,0.411202
0.0177524,1000.0,109.170639866,0.956330820918,-0.0186666,2,853.1249792575836,980,0.0,980000,0.408654,0.358459
0.0246853,1000.0,109.539489247,0.954523921013,-0.0164502,3,854.8903141021729,983,0.0,983000,0.417207,0.520157
0.0286982,1000.0,109.743506277,0.895686462522,-0.0212941,2,856.6719150543213,985,0.0,985000,0.407314,0.937475
0.018982,1000.0,110.031640095,0.952850624919,-0.0212205,2,858.4373474121094,987,0.0,987000,0.436765,0.418234
0.024406,1000.0,110.307149947,0.952291570604,-0.0178667,2,860.2186036109924,989,0.0,989000,0.445621,0.422306
0.0141391,1000.0,110.471151242,0.965219464153,-0.0181206,2,861.9841091632843,991,0.0,991000,0.417425,0.319734
0.0221085,1000.0,110.63201409,0.929865591228,-0.0193261,2,863.7809081077576,993,0.0,993000,0.432338,0.673742
0.0213849,1000.0,110.798147051,0.946308650076,-0.0186226,2,865.547070980072,995,0.0,995000,0.436028,0.508911
0.0189003,1000.0,110.832563116,0.916114807129,-0.0210572,2,867.3283030986786,997,0.0,997000,0.454532,0.743211
0.024538,1000.0,110.934812638,0.888506345451,-0.0199944,2,869.0936419963837,999,0.0,999000,0.434056,1.17688
0.0271233,1000.0,111.104445432,0.935024529696,-0.0121591,2,870.9068102836609,1001,0.0,1001000,0.432962,0.621308
