EpRewMean,ev_tdlam_before,loss_pol_surr,TimeElapsed,loss_pol_entpen,loss_ent,TimestepsSoFar,EpLenMean,EpisodesSoFar,loss_kl,loss_vf_loss,EpThisIter
7532.82681162,-0.0390831232071,-0.00294872,386.15633821487427,0.0,-0.406409,444247,807.6,4768,0.0200227,5812.71,2
7564.66537863,-0.00825679302216,-0.0024561,387.9227590560913,0.0,-0.404323,446247,811.0,4770,0.0196501,5829.92,2
7564.75684381,-0.109499335289,-0.00782095,389.6877279281616,0.0,-0.400041,448247,811.0,4772,0.0103583,5985.98,2
7579.08947554,-0.00577116012573,0.00173856,391.4533476829529,0.0,-0.399431,450247,812.52,4774,0.040882,5847.46,2
7579.12574248,-0.0661556720734,0.000241402,393.23459219932556,0.0,-0.376507,452247,812.52,4776,0.0201971,5844.55,2
7381.14327057,0.552361935377,-0.00995049,395.0002119541168,0.0,-0.382475,454124,791.29,4780,0.0123492,4335.21,4
7243.53225525,0.551599651575,-0.00965122,396.7658314704895,0.0,-0.38255,456650,776.55,4784,0.0205877,6860.05,4
7152.13512008,0.19331163168,-0.0109485,398.53145265579224,0.0,-0.376109,458669,766.74,4787,0.0108,7118.03,3
7149.76734468,0.432083189487,-0.00230777,400.312695980072,0.0,-0.386841,460643,766.48,4789,0.0382118,4469.72,2
7220.16385389,-0.0434612035751,-0.0078313,402.0786190032959,0.0,-0.385513,462643,774.02,4791,0.0115994,5859.82,2
7220.24958349,-0.016429066658,-0.00961079,403.8593125343323,0.0,-0.388137,464643,774.02,4793,0.0213024,5836.19,2
7276.36307631,0.385023415089,-0.0093958,405.6405575275421,0.0,-0.384039,466921,780.02,4796,0.00825417,6121.86,3
7242.7624602,0.442106664181,-0.00994445,407.40617752075195,0.0,-0.386243,468819,776.4,4799,0.00869899,5288.72,3
7242.48077168,0.328660845757,-0.0139005,409.1717972755432,0.0,-0.379621,470850,776.36,4802,0.0186469,3907.73,3
7304.94699117,-0.0627255439758,-0.00858658,410.9530420303345,0.0,-0.389845,472850,783.05,4804,0.00779653,5872.82,2
7323.43793931,0.28442722559,-0.00724785,412.71866154670715,0.0,-0.399615,474700,785.03,4806,0.00969469,5331.41,2
7323.48641966,0.00985968112946,-0.0117456,414.5005249977112,0.0,-0.410462,476700,785.03,4808,0.0137822,5769.66,2
7323.50673677,-0.0262142419815,-0.0103202,416.2669048309326,0.0,-0.400909,478700,785.03,4810,0.0152091,5904.35,2
7323.53527061,-0.0017466545105,-0.00548565,418.0468997955322,0.0,-0.394309,480700,785.03,4812,0.0148302,5897.95,2
7311.34832302,0.440929174423,-0.0117837,419.81252002716064,0.0,-0.396037,482570,783.73,4814,0.0075183,3626.07,2
7201.93625366,0.330039441586,-0.0101437,421.59376430511475,0.0,-0.39503,485038,772.01,4818,0.0109644,8478.77,4
7246.96213065,-0.059463262558,-0.0103761,423.35938334465027,0.0,-0.404591,487038,776.83,4820,0.00796403,5922.46,2
7417.96654558,-0.0278943777084,-0.00758793,425.1406297683716,0.0,-0.394635,489038,795.15,4822,0.0344604,5902.82,2
7264.69409426,0.470515489578,-0.0151842,426.9062478542328,0.0,-0.390745,491472,778.75,4827,0.00934368,8507.17,5
7168.97822415,0.428996562958,-0.00710032,428.6874942779541,0.0,-0.397242,492737,768.51,4830,0.0242882,4324.81,3
7085.02991617,0.499430775642,-0.00688135,430.45311307907104,0.0,-0.413104,494840,759.54,4833,0.0169612,5984.9,3
7084.88927387,-0.122015714645,-0.010254,432.2343575954437,0.0,-0.414717,496840,759.54,4835,0.0115881,5869.69,2
7107.42954208,-0.00487673282623,-0.00790366,433.9999761581421,0.0,-0.40466,498840,761.97,4837,0.00889372,5854.11,2
7107.29040418,-0.022518157959,-0.00720828,435.79444766044617,0.0,-0.385562,500840,761.97,4839,0.0136318,5876.57,2
7107.22655157,-0.071391582489,-0.00688106,437.5624701976776,0.0,-0.394667,502840,761.97,4841,0.0171123,5986.39,2
7107.13059337,-0.0109652280807,-0.0079883,439.32951402664185,0.0,-0.374363,505840,761.97,4844,0.00786126,8635.62,3
7061.06258506,0.48606723547,-0.00652627,441.0939607620239,0.0,-0.371378,507734,757.03,4848,0.0245372,7287.61,4
7146.80280287,0.207420349121,-0.0137598,442.8912432193756,0.0,-0.401286,509539,766.22,4850,0.0102994,5397.92,2
7240.3936356,-0.0014556646347,-0.0116506,444.6566684246063,0.0,-0.39744,511539,776.25,4852,0.012047,5826.53,2
7357.42436301,0.398361265659,-0.00476235,446.4380609989166,0.0,-0.407379,513533,788.8,4854,0.0216534,4462.8,2
7464.1543545,-0.166300654411,-0.00771946,448.2040436267853,0.0,-0.411721,515533,800.24,4856,0.0075871,6002.03,2
7504.12386942,0.509213030338,-0.0117726,449.9843490123749,0.0,-0.39057,517387,804.52,4858,0.0102535,3281.51,2
7623.2695454,0.000860095024109,-0.00770714,451.7499670982361,0.0,-0.403127,519387,817.28,4860,0.0130119,5874.35,2
7623.31388496,-0.00310885906219,-0.00723522,453.5312132835388,0.0,-0.4061,521387,817.28,4862,0.00929483,5892.44,2
7675.57104926,8.21352005005e-05,-0.00511288,455.29683113098145,0.0,-0.400929,523387,822.88,4864,0.0146036,5885.04,2
7755.142248,0.0517268776894,-0.0110668,457.06245136260986,0.0,-0.409617,525387,831.4,4866,0.0124542,4670.84,2
7755.17854859,-0.0401173830032,-0.00694301,458.8280725479126,0.0,-0.406582,527387,831.4,4868,0.0188796,5912.63,2
7755.20167428,-0.000701785087585,-0.00799625,460.610196352005,0.0,-0.398701,530387,831.4,4871,0.00880589,6830.15,3
7550.67492529,0.690986007452,-0.0178614,462.37564730644226,0.0,-0.419783,532197,809.5,4875,0.00578603,3759.69,4
7481.52858321,0.552036374807,-0.0129212,464.1572208404541,0.0,-0.434192,533988,802.08,4878,0.0145555,6376.67,3
7636.11204565,-0.0110795497894,-0.0080157,465.921795129776,0.0,-0.440854,535988,818.64,4880,0.00861289,5903.63,2
7685.56813024,0.0074200630188,-0.01127,467.68741512298584,0.0,-0.450165,537988,823.92,4882,0.009682,5752.67,2
7697.15680883,0.423273205757,-0.00613556,469.4530358314514,0.0,-0.459935,540165,825.15,4885,0.0146664,6007.14,3
7482.12770558,0.615428864956,-0.0130159,471.2203109264374,0.0,-0.466762,541852,802.09,4890,0.0307205,7500.04,5
7482.14723029,-0.0388306379318,-0.0101034,473.0001816749573,0.0,-0.453178,543852,802.09,4892,0.0127555,5874.03,2
7482.07421654,-0.201508045197,-0.0126477,474.7700848579407,0.0,-0.456749,545852,802.09,4894,0.0163362,5932.7,2
7496.12596225,0.287999808788,-0.0107592,476.5351753234863,0.0,-0.465907,548282,803.61,4897,0.0139107,7478.06,3
7598.89819657,-0.0567245483398,-0.0136396,478.29748487472534,0.0,-0.472574,550282,814.63,4899,0.0153558,5860.18,2
7621.20421805,0.497502267361,-0.00488481,480.06247878074646,0.0,-0.474666,552553,817.03,4902,0.0197743,3241.12,3
7621.13703441,-0.0786309242249,-0.00763788,481.8280973434448,0.0,-0.478431,554553,817.03,4904,0.0100304,5899.64,2
7635.07584779,-0.056410908699,-0.00715621,483.60934138298035,0.0,-0.48422,556553,818.53,4906,0.0173594,5973.25,2
7619.74258561,0.336423933506,-0.00986878,485.37496161460876,0.0,-0.486235,558390,816.9,4908,0.0113861,3620.85,2
7561.87238219,0.288140714169,-0.0168964,487.1405816078186,0.0,-0.483909,560771,810.71,4911,0.0160258,5993.95,3
7574.00566537,-0.0762364864349,-0.011794,488.9062006473541,0.0,-0.475379,562771,812.01,4913,0.0165558,5885.69,2
7573.97099607,-0.00672018527985,-0.0148078,490.68744564056396,0.0,-0.468666,564771,812.01,4915,0.0133899,5895.37,2
7649.5790294,0.29434877634,-0.0117633,492.4530658721924,0.0,-0.478612,566633,820.12,4917,0.00957971,5162.23,2
7613.35294309,0.389279127121,-0.0119023,494.21868443489075,0.0,-0.461749,568663,816.25,4920,0.0140133,6034.31,3
7613.22901052,0.0749019980431,-0.0105474,495.9843044281006,0.0,-0.471906,570663,816.25,4922,0.0133759,4520.78,2
7688.88760563,-0.0122935771942,-0.00693992,497.76554894447327,0.0,-0.468431,572663,824.36,4924,0.0043493,5917.56,2
7771.77982187,-0.0393409729004,-0.0110722,499.5311698913574,0.0,-0.478816,574663,833.25,4926,0.0195374,5801.83,2
7940.80484831,-0.00215625762939,-0.00711397,501.29678869247437,0.0,-0.472601,576663,851.37,4928,0.0164516,5918.7,2
8014.42135291,-0.0597182512283,-0.008718,503.0794823169708,0.0,-0.496886,578663,859.26,4930,0.0262548,5933.05,2
8039.95889609,-0.00585293769836,-0.00904167,504.87689781188965,0.0,-0.467707,580663,862.0,4932,0.0127994,5924.56,2
8098.10230431,-0.00100815296173,-0.0096682,506.6414089202881,0.0,-0.465625,583663,868.23,4935,0.0111294,8730.33,3
8098.11681738,-0.0010507106781,-0.0104702,508.4221110343933,0.0,-0.473954,585663,868.23,4937,0.0130828,5872.84,2
8098.12122111,-0.00116837024689,-0.00659901,510.1877317428589,0.0,-0.451917,587663,868.23,4939,0.0192587,5904.31,2
8038.37187424,0.355465769768,-0.014835,511.96154284477234,0.0,-0.437064,589023,861.83,4941,0.0133573,4401.56,2
8038.32906551,-0.0169258117676,-0.00906591,513.735508441925,0.0,-0.427119,591023,861.83,4943,0.0165522,5927.87,2
8096.3699138,-0.000309824943542,-0.00656922,515.5158603191376,0.0,-0.423463,593023,868.05,4945,0.0135386,5928.39,2
8165.50902059,-0.00534236431122,-0.0130497,517.2814795970917,0.0,-0.405764,595023,875.46,4947,0.0231316,5837.59,2
8234.76344869,-0.00460088253021,-0.00992073,519.0627262592316,0.0,-0.392347,597023,882.89,4949,0.00523972,5930.15,2
8152.96331007,0.344464063644,-0.0161147,520.8439707756042,0.0,-0.380699,599946,874.13,4953,0.0107475,5251.37,4
8139.45663092,0.397724628448,-0.0142709,522.6252167224884,0.0,-0.381031,601802,872.69,4955,0.0147693,3530.62,2
8139.40237834,-0.0207139253616,-0.00775029,524.3950531482697,0.0,-0.380589,603802,872.69,4957,0.0105007,5966.77,2
8075.12691852,0.196650624275,-0.0111494,526.1720657348633,0.0,-0.377974,605969,865.82,4960,0.014507,7835.68,3
8075.03349576,-0.0065541267395,-0.00892372,527.9376847743988,0.0,-0.373885,607969,865.82,4962,0.0147092,5932.35,2
8058.70345921,0.45887440443,-0.0146529,529.7189309597015,0.0,-0.377967,609795,864.08,4964,0.0114789,3310.24,2
8046.33931413,0.077743947506,-0.0196855,531.5157990455627,0.0,-0.397883,611664,862.77,4966,0.0132307,4747.07,2
8046.32234847,-0.0136702060699,-0.00360867,533.2814190387726,0.0,-0.393524,613664,862.77,4968,0.01101,5951.02,2
7999.33877411,0.360927283764,-0.0151902,535.0470383167267,0.0,-0.393368,616283,857.74,4972,0.0124162,7992.45,4
8081.55698752,-0.10084438324,-0.00938551,536.8444902896881,0.0,-0.398348,618283,866.55,4974,0.00765689,6065.57,2
8098.24164383,0.191091120243,-0.0105911,538.597906589508,0.0,-0.401904,620485,868.33,4977,0.0170504,5844.52,3
7952.23899778,0.519739985466,-0.0161123,540.3756783008575,0.0,-0.412647,622257,852.69,4981,0.00871619,5938.81,4
7955.61049765,0.397881448269,-0.011474,542.1410071849823,0.0,-0.409492,624471,853.06,4984,0.0161064,6308.73,3
7925.25434521,0.447298169136,-0.0129762,543.9376294612885,0.0,-0.411446,626560,849.81,4987,0.0101236,6166.64,3
8092.86515478,-0.0723284482956,-0.00856769,545.7270691394806,0.0,-0.393675,628560,867.77,4989,0.00940144,5892.56,2
8179.6819817,-0.151465058327,-0.00996478,547.5000257492065,0.0,-0.403545,630560,877.08,4991,0.0167621,6023.08,2
8179.7385996,0.000606894493103,-0.00644366,549.2657170295715,0.0,-0.38625,632560,877.08,4993,0.00854969,5850.95,2
7815.23376057,0.711512982845,-0.0154753,551.046959400177,0.0,-0.387871,634083,838.01,4999,0.00602759,5258.76,6
7864.55843666,0.419391334057,-0.00661931,552.8125796318054,0.0,-0.381981,636882,843.29,5002,0.0107474,6645.3,3
7864.57516297,-0.125045657158,-0.0129921,554.5938227176666,0.0,-0.38867,638882,843.29,5004,0.0147812,5946.0,2
7864.6265116,-0.0108959674835,-0.0101113,556.3594441413879,0.0,-0.391351,640882,843.29,5006,0.0107324,5870.54,2
7797.5245163,0.444450497627,-0.00912318,558.1469752788544,0.0,-0.38792,642999,836.09,5009,0.0141761,4677.85,3
7855.29431304,-0.0516570806503,-0.00861911,559.9065654277802,0.0,-0.401167,644999,842.28,5011,0.00948709,5893.55,2
7813.4001144,0.490530669689,-0.0131321,561.6880972385406,0.0,-0.411308,646550,837.79,5013,0.00578599,4147.99,2
7738.70947523,0.0980190038681,-0.0122036,563.4538769721985,0.0,-0.401058,648749,829.78,5016,0.0141156,7219.91,3
7751.77137028,-0.00454902648926,-0.00582897,565.2256832122803,0.0,-0.404717,650749,831.16,5018,0.010864,5869.24,2
7842.33216154,-0.0507706403732,-0.00500681,566.9999222755432,0.0,-0.399975,652749,840.86,5020,0.0181896,5882.24,2
7772.36536903,0.431587934494,-0.0159938,568.7811667919159,0.0,-0.393302,654998,833.35,5023,0.01505,5301.73,3
7772.48323605,0.519533127546,-0.00493377,570.5467851161957,0.0,-0.385955,656998,833.35,5025,0.0271628,4004.59,2
7772.60214593,-0.0381072759628,-0.00796848,572.312406539917,0.0,-0.386574,658998,833.35,5027,0.0104433,5914.9,2
7772.69723113,0.434852838516,-0.00853453,574.0932812690735,0.0,-0.382753,660998,833.35,5029,0.00693331,3997.57,2
7772.84569854,0.0344232916832,-0.0117747,575.8589005470276,0.0,-0.369451,662998,833.35,5031,0.00892792,4499.92,2
7772.90847401,-0.0586711168289,-0.0123248,577.624520778656,0.0,-0.367674,664998,833.35,5033,0.0203103,5892.69,2
7737.17979234,0.156980335712,-0.0103328,579.3901402950287,0.0,-0.367923,667614,829.51,5036,0.0178288,7241.44,3
7717.43325308,0.423463344574,-0.00673113,581.1713852882385,0.0,-0.361184,669402,827.39,5038,0.014126,4251.79,2
7717.43336791,-0.043069601059,-0.0106225,582.9370048046112,0.0,-0.384159,671402,827.39,5040,0.0106582,5901.78,2
7718.99281984,0.545799285173,-0.0119071,584.7026238441467,0.0,-0.383081,673778,827.55,5043,0.0114768,4115.95,3
7719.02881111,-0.0282915830612,-0.00858067,586.468243598938,0.0,-0.398176,675778,827.55,5045,0.00874728,5971.68,2
7642.65430315,0.618938565254,-0.0108809,588.2509310245514,0.0,-0.397745,676959,819.36,5047,0.0130494,3797.67,2
7469.35147014,0.72678822279,-0.00818698,590.0163471698761,0.0,-0.399308,679871,800.77,5052,0.00988311,6587.59,5
7488.51271984,0.642185688019,-0.0140799,591.781528711319,0.0,-0.394006,681228,802.82,5054,0.0177014,4628.0,2
7482.16009674,0.445686876774,-0.0100856,593.5483298301697,0.0,-0.389971,684015,802.13,5057,0.00756504,6516.19,3
7532.66584166,0.628104329109,0.00144823,595.3129613399506,0.0,-0.386593,685723,807.54,5059,0.0202844,3751.36,2
7532.72866671,-0.010272026062,-0.0072105,597.0787537097931,0.0,-0.38812,687723,807.54,5061,0.0268752,5992.5,2
7549.0912115,-0.000837206840515,-0.00834965,598.8460099697113,0.0,-0.375707,689723,809.28,5063,0.0139595,5992.69,2
7549.21726575,-0.0010529756546,-0.00746968,600.6258914470673,0.0,-0.384956,691723,809.28,5065,0.00929616,5992.23,2
7471.05275735,0.221350908279,-0.00904174,602.391313791275,0.0,-0.380785,693754,800.9,5068,0.0148756,6487.79,3
7508.39325847,0.0212282538414,-0.0105162,604.1568040847778,0.0,-0.397134,695754,804.89,5070,0.0172561,4669.56,2
7600.06012313,-0.144420146942,-0.00672068,605.9378824234009,0.0,-0.398921,697754,814.71,5072,0.0149602,6062.71,2
7429.84675327,0.41561037302,-0.0128955,607.7035448551178,0.0,-0.417589,699929,796.46,5076,0.0123153,8150.82,4
7492.63647639,0.301299035549,-0.008345,609.4857964515686,0.0,-0.431269,702097,803.18,5079,0.0114137,7139.67,3
7634.76620567,-0.142620682716,-0.00675048,611.2506005764008,0.0,-0.435962,704097,818.4,5081,0.00691766,5903.65,2
7708.27866284,-0.0104748010635,-0.00758839,613.0160183906555,0.0,-0.420847,706097,826.26,5083,0.0149816,5888.9,2
7620.92385695,0.31087321043,-0.00871252,614.7813334465027,0.0,-0.414057,708159,816.88,5086,0.0109592,7188.79,3
7691.74359903,0.296367168427,-0.011956,616.5625791549683,0.0,-0.415279,710006,824.46,5088,0.0150728,4532.81,2
7515.77117502,0.503701895475,-0.0116012,618.3281986713409,0.0,-0.427344,712119,805.59,5092,0.0150043,8395.58,4
7556.77242709,-0.46165907383,-0.0117871,620.1094419956207,0.0,-0.457666,714119,809.97,5094,0.00821581,6307.87,2
7694.99145785,0.00175964832306,-0.00590919,621.875061750412,0.0,-0.437555,716119,824.77,5096,0.0118007,5820.29,2
7862.69247096,-0.00322365760803,-0.00720523,623.6563081741333,0.0,-0.428773,718119,842.73,5098,0.0264216,5853.6,2
7934.01361539,-0.0284509658813,-0.0119695,625.4336407184601,0.0,-0.425184,720119,850.36,5100,0.0090334,5754.6,2
7952.78095463,0.14137750864,-0.0126615,627.2059979438782,0.0,-0.417403,722119,852.37,5102,0.0171637,3070.98,2
7883.04598811,0.230672121048,-0.0088289,628.9771614074707,0.0,-0.437088,724371,844.89,5105,0.0129227,7898.64,3
7883.05760049,-0.00453460216522,-0.00587644,630.7427659034729,0.0,-0.417273,726371,844.89,5107,0.0100015,5875.59,2
7965.53860835,-0.0375708341599,-0.00769791,632.5171248912811,0.0,-0.424973,728371,853.72,5109,0.00744072,5884.82,2
7965.63813637,-0.0116655826569,-0.00525599,634.297215461731,0.0,-0.42916,730371,853.72,5111,0.0124529,5875.49,2
8007.61887706,-0.000789999961853,-0.00383911,636.0628838539124,0.0,-0.43281,732371,858.21,5113,0.0260226,5891.85,2
7975.41849973,0.317457854748,-0.0107413,637.843843460083,0.0,-0.416934,735224,854.75,5117,0.0142578,6795.57,4
7928.33480267,0.603523522615,-0.00777439,639.6094627380371,0.0,-0.408411,736720,849.71,5119,0.0075876,3347.78,2
7928.30930077,0.0149112939835,-0.0090061,641.3907108306885,0.0,-0.409169,738720,849.71,5121,0.0225774,5639.59,2
7881.74817908,0.710691034794,-0.0123029,643.1568870544434,0.0,-0.410527,740470,844.72,5124,0.0121524,4003.7,3
7881.70359242,-0.155789136887,-0.00919186,644.9458613395691,0.0,-0.435901,742470,844.72,5126,0.0258233,6081.81,2
7841.92922601,0.373250305653,-0.0123339,646.7213892936707,0.0,-0.433054,745045,840.47,5129,0.00938926,6062.71,3
7841.86491439,0.149791836739,-0.008483,648.5003535747528,0.0,-0.428778,747045,840.47,5131,0.0164506,6617.88,2
7841.87370876,-0.000164389610291,-0.00786291,650.2574644088745,0.0,-0.414555,749045,840.47,5133,0.0144968,5842.04,2
7877.72776521,-0.0806800127029,-0.00874541,652.0487809181213,0.0,-0.411594,751045,844.31,5135,0.00821692,5972.58,2
7819.64496881,0.363062083721,-0.0150248,653.8286709785461,0.0,-0.420937,753210,838.08,5138,0.0112192,4508.89,3
7819.71886383,-0.0543265342712,-0.00925439,655.5944106578827,0.0,-0.41203,755210,838.08,5140,0.00907945,5929.96,2
7832.85342642,0.25580739975,-0.00845465,657.3750500679016,0.0,-0.400061,757726,839.48,5143,0.0185782,7424.81,3
7832.88987586,-0.148329615593,-0.00614774,659.1475472450256,0.0,-0.392894,759726,839.48,5145,0.0103111,5953.22,2
7909.3781691,-0.00960969924927,-0.0108058,660.914651632309,0.0,-0.373953,761726,847.67,5147,0.0123523,5862.98,2
7950.69019278,-0.0016485452652,-0.00981647,662.6896646022797,0.0,-0.359818,763726,852.09,5149,0.0208681,5878.54,2
7953.11567256,0.464825868607,-0.0154397,664.4530394077301,0.0,-0.363707,765462,852.34,5153,0.011899,5688.75,4
7926.01795269,0.516221553087,-0.0132897,666.2342851161957,0.0,-0.390024,767958,849.43,5156,0.0142001,6784.93,3
7949.91877637,0.500106543303,-0.013319,667.9999041557312,0.0,-0.400811,769921,851.98,5158,0.0144898,4121.68,2
7950.06185396,-0.0509347915649,-0.0105487,669.7655229568481,0.0,-0.405367,771921,851.98,5160,0.00698977,5875.83,2
7950.18848893,-0.00196123123169,-0.00751756,671.5311431884766,0.0,-0.414723,773921,851.98,5162,0.0138541,5876.68,2
7950.28519293,0.149699747562,-0.00676692,673.2967655658722,0.0,-0.409064,775921,851.98,5164,0.00688158,3888.41,2
7864.91161263,0.802341133356,-0.0175478,675.0623841285706,0.0,-0.420568,778036,842.82,5168,0.0128167,3287.67,4
7850.94474387,0.299628078938,-0.0128973,676.835960149765,0.0,-0.419728,779886,841.32,5170,0.013595,4968.98,2
7851.07154043,-0.00332951545715,-0.00883157,678.6101005077362,0.0,-0.431711,781886,841.32,5172,0.0119889,5968.43,2
7930.10578172,0.20137411356,-0.0111225,680.3758020401001,0.0,-0.420009,783886,849.78,5174,0.0188719,6317.39,2
8021.55545553,-0.000776290893555,-0.00694634,682.1405463218689,0.0,-0.423408,785886,859.57,5176,0.0107475,5957.64,2
8099.27872259,-0.00202596187592,-0.0104564,683.906167268753,0.0,-0.413142,787886,867.89,5178,0.0124721,6110.52,2
8099.30453024,-0.00811886787415,-0.00795999,685.6933200359344,0.0,-0.418619,789886,867.89,5180,0.016219,5945.04,2
8099.31603145,-0.00156736373901,-0.00687998,687.4532594680786,0.0,-0.41531,791886,867.89,5182,0.0134417,5946.98,2
8099.23383365,-0.00509977340698,-0.0101675,689.2188792228699,0.0,-0.398752,793886,867.89,5184,0.0184492,5952.7,2
8186.82509323,-0.000128626823425,-0.00312467,690.9844999313354,0.0,-0.382496,795886,877.27,5186,0.0264982,5951.44,2
8201.13162581,-0.0245033502579,-0.00887972,692.7501187324524,0.0,-0.399863,797886,878.8,5188,0.0107696,5981.61,2
8218.16788271,-2.28881835938e-05,-0.0111406,694.5157382488251,0.0,-0.402453,799886,880.62,5190,0.0159631,5949.15,2
8349.07026904,0.229726135731,-0.0123807,696.2969830036163,0.0,-0.412554,802582,894.63,5193,0.0114995,7815.57,3
8331.08721888,0.389380931854,-0.0139203,698.0626037120819,0.0,-0.414174,804389,892.7,5195,0.0112884,3109.94,2
8258.686454,0.537573128939,-0.0122634,699.8438475131989,0.0,-0.417759,806613,884.94,5198,0.0125027,6521.96,3
8258.71018458,-0.0124872922897,-0.0124716,701.6094670295715,0.0,-0.416462,808613,884.94,5200,0.012962,5940.67,2
8258.87241933,-0.0462272167206,-0.0144884,703.3750865459442,0.0,-0.417981,810613,884.94,5202,0.0148098,5863.57,2
8236.64304024,0.313055992126,-0.00631352,705.1664471626282,0.0,-0.424258,812625,882.54,5205,0.018227,6249.32,3
8236.77255666,-0.0276952981949,-0.00884556,706.9422945976257,0.0,-0.431617,814625,882.54,5207,0.00953427,5930.84,2
8236.82134547,-0.0031806230545,-0.0120596,708.7045769691467,0.0,-0.433226,816625,882.54,5209,0.0102646,5938.87,2
8236.8988241,-0.000494599342346,-0.00748729,710.4845058917999,0.0,-0.441137,818625,882.54,5211,0.0161796,5941.41,2
8188.95663506,0.502141267061,-0.0116014,712.2623362541199,0.0,-0.44381,820963,877.39,5215,0.0201795,4099.26,4
8189.08819555,-0.0258145332336,-0.00631345,714.0365905761719,0.0,-0.464796,822963,877.39,5217,0.0197143,5865.27,2
8236.33078211,-0.00259709358215,-0.0109027,715.8136763572693,0.0,-0.455476,824963,882.43,5219,0.0113684,5943.84,2
8236.54837318,-0.0188391208649,-0.00857841,717.5786046981812,0.0,-0.459323,826963,882.43,5221,0.0132305,5933.94,2
8267.07188408,-0.0785527229309,-0.0120896,719.3452954292297,0.0,-0.462635,828963,885.68,5223,0.0106091,5982.52,2
8300.14805785,0.351276814938,-0.00935763,721.125424861908,0.0,-0.472573,831390,889.2,5226,0.0110512,6289.34,3
8190.96490383,0.604641437531,-0.015882,722.8907878398895,0.0,-0.482989,832794,877.49,5229,0.0157643,3415.03,3
8191.17058044,-0.0301939249039,-0.00951702,724.6720352172852,0.0,-0.475862,834794,877.49,5231,0.0180175,5816.73,2
8191.33458762,-0.0230319499969,-0.00761053,726.4376530647278,0.0,-0.468796,836794,877.49,5233,0.0237151,5953.55,2
8179.42585964,0.210774898529,-0.00742848,728.2188971042633,0.0,-0.462922,839664,876.19,5236,0.0271866,7859.42,3
8257.53029172,0.0263909697533,-0.0096154,729.9845235347748,0.0,-0.454119,841664,884.54,5238,0.0166415,5078.69,2
8257.70296603,-0.0780309438705,-0.00681377,731.7667739391327,0.0,-0.436876,843664,884.54,5240,0.0108148,5950.25,2
8303.04548889,-0.0399659872055,-0.00624091,733.5386483669281,0.0,-0.414279,845664,889.38,5242,0.0133658,5947.03,2
8303.187684,-0.0297694206238,-0.00935424,735.312962770462,0.0,-0.406729,847664,889.38,5244,0.0162456,5927.48,2
8257.48653893,0.29921746254,-0.0121856,737.0745739936829,0.0,-0.410012,849173,884.47,5246,0.0245656,4328.75,2
8257.61309157,-0.00158822536469,-0.00240994,738.8601756095886,0.0,-0.388572,851173,884.47,5248,0.0154996,5953.99,2
8312.00296062,0.209015607834,-0.0140336,740.625569820404,0.0,-0.378569,853846,890.28,5251,0.012391,7835.21,3
8371.58719617,0.360388040543,-0.00937005,742.4066212177277,0.0,-0.383614,855127,896.65,5253,0.00871083,5009.83,2
8418.82571073,-0.026663184166,-0.00831991,744.1639132499695,0.0,-0.373059,857127,901.69,5255,0.0188277,5942.02,2
8363.64568153,0.146365523338,-0.0166932,745.9537813663483,0.0,-0.382487,859497,895.76,5258,0.00957422,7686.93,3
8363.68254479,-0.00353741645813,-0.0082186,747.7221021652222,0.0,-0.381536,861497,895.76,5260,0.0227081,5917.98,2
8363.69864763,-0.0031543970108,-0.010093,749.5030517578125,0.0,-0.384897,863497,895.76,5262,0.0132986,5920.8,2
8363.71530275,-0.00467157363892,-0.00841949,751.2666375637054,0.0,-0.389587,865497,895.76,5264,0.0134741,5878.8,2
8387.43110779,0.260866224766,-0.00904287,753.0477147102356,0.0,-0.40099,867865,898.29,5268,0.00496345,7900.67,4
8401.52036698,-0.0514948368073,-0.00738101,754.8130996227264,0.0,-0.404838,869865,899.79,5270,0.00957656,5907.69,2
8401.59589914,-0.00750720500946,-0.00862148,756.5781111717224,0.0,-0.403789,871865,899.79,5272,0.0170034,5907.68,2
8401.70664376,-0.00834429264069,-0.00551004,758.3437309265137,0.0,-0.383568,873865,899.79,5274,0.00620129,5910.56,2
8401.79537521,-0.000362038612366,-0.012214,760.1249766349792,0.0,-0.41304,875865,899.79,5276,0.00729027,5913.47,2
8401.91120779,-0.016543507576,-0.00529599,761.890594959259,0.0,-0.393307,877865,899.79,5278,0.00910449,5927.15,2
8402.01542672,-0.00469100475311,-0.0143312,763.6718418598175,0.0,-0.422303,879865,899.79,5280,0.0114506,5923.06,2
8274.20988,0.278184890747,-0.0123528,765.4374611377716,0.0,-0.41748,882494,886.08,5284,0.00996352,7922.63,4
8183.80457192,0.473962426186,-0.0133917,767.2187068462372,0.0,-0.430559,884525,876.39,5287,0.0158793,4488.42,3
8148.76440628,0.478992700577,-0.0140354,768.9686999320984,0.0,-0.433806,886149,872.63,5289,0.00943647,3609.11,2
8148.84458897,-0.0461937189102,-0.011717,770.7499444484711,0.0,-0.449139,888149,872.63,5291,0.0112545,5624.97,2
8177.31520523,-0.0338184833527,-0.00894987,772.4999384880066,0.0,-0.449365,890149,875.67,5293,0.0259763,5938.52,2
8169.51065877,0.289460122585,-0.0131593,774.2655582427979,0.0,-0.439082,892871,874.82,5296,0.0132924,6799.21,3
8242.07818119,0.0331993699074,-0.0103953,776.048910856247,0.0,-0.455482,894871,882.58,5298,0.00840314,5667.46,2
