loss_ent,EpLenMean,loss_pol_surr,loss_kl,ev_tdlam_before,loss_vf_loss,EpThisIter,TimestepsSoFar,EpRewMean,loss_pol_entpen,TimeElapsed,EpisodesSoFar
0.247796,393.66,-0.0594294,0.0539307,0.984669730067,30.9293,4,925450,1475.78355004,0.0,931.3749585151672,3454
0.218199,398.47,-0.0510793,0.0591314,0.985364204273,33.8234,5,927562,1496.98922717,0.0,933.4225471019745,3459
0.239224,394.93,-0.0633683,0.0438638,0.971405925229,69.1746,7,929436,1484.28882507,0.0,935.4695122241974,3466
0.227802,393.32,-0.0689635,0.0500717,0.986975543201,50.237,6,931778,1477.32801473,0.0,937.5337390899658,3472
0.218079,391.13,0.0404854,1.92889,0.981717776507,73.5896,6,933647,1467.63441404,0.0,939.5784821510315,3478
0.204044,369.24,-0.0654622,0.0370717,0.921022169292,120.201,12,935891,1371.03948028,0.0,941.6413865089417,3490
0.184127,344.4,-0.069059,0.0365081,0.936594456434,76.569,13,937891,1260.50060645,0.0,943.7069811820984,3503
0.15231,313.6,-0.0665507,0.0422519,0.962111514062,56.9569,13,939867,1124.0313696,0.0,945.7892472743988,3516
0.134354,284.23,-0.0640705,0.0410783,0.969806378707,46.2124,14,942027,995.945994177,0.0,947.8508894443512,3530
0.152138,244.52,-0.0557401,0.0450078,0.958893518895,47.4565,12,944002,826.444871414,0.0,949.9302334785461,3542
0.149017,196.5,-0.0608262,0.0587929,0.901989586651,125.154,14,946058,625.034357002,0.0,951.992981672287,3556
0.13677,179.61,-0.0511995,0.0430696,0.974744936451,34.3612,12,948216,544.513823146,0.0,954.0712268352509,3568
0.132532,159.56,-0.0608338,0.0461783,0.984300043434,36.2608,12,950264,454.301298754,0.0,956.1494293212891,3580
0.14328,159.86,-0.0539519,0.0537311,0.949885781854,84.3512,12,952186,457.363544056,0.0,958.1956691741943,3592
0.114984,163.89,-0.0584847,0.0524611,0.980971574783,20.0408,11,954280,474.381434276,0.0,960.2816653251648,3603
0.119646,173.65,-0.0753551,0.0649967,0.945436097682,59.1545,7,956336,511.223267326,0.0,962.3282506465912,3610
0.0978219,179.44,-0.0541107,0.062591,0.963179219514,69.4446,10,958358,534.972366507,0.0,964.3915109634399,3620
0.0627156,180.35,-0.0651497,0.0436409,0.98094400391,34.6872,12,960393,539.516193496,0.0,966.4414203166962,3632
0.0649815,182.38,-0.0654287,0.0585819,0.981279389933,47.5392,11,962427,552.457899514,0.0,968.5005609989166,3643
0.0597013,186.44,-0.067436,0.0487111,0.988328726031,26.4628,12,964561,570.502862771,0.0,970.5633547306061,3655
0.0784092,189.61,-0.0670931,0.0443643,0.98377581127,38.0189,10,966644,588.692093357,0.0,972.6134557723999,3665
0.119807,192.0,-0.0692526,0.0481019,0.970682185143,71.6186,10,968582,604.680433173,0.0,974.6761431694031,3675
0.114688,197.66,-0.0769731,0.0548522,0.962993260473,87.3431,8,970506,627.515718951,0.0,976.7221202850342,3683
0.0924198,205.19,-0.0694916,0.0522376,0.975634498522,71.1578,9,972705,661.617423058,0.0,978.8213541507721,3692
0.0607466,210.88,-0.0794972,0.0466486,0.944165252149,96.4047,8,974800,681.057140802,0.0,980.8781139850616,3700
0.0601166,219.14,-0.0757226,0.0456934,0.957853157073,104.671,6,976688,711.600969893,0.0,982.9456729888916,3706
0.0661007,214.57,-0.0787709,0.0585587,0.967952694744,89.3446,9,978930,697.199121314,0.0,984.9933607578278,3715
0.0584809,217.52,-0.0601353,0.058599,0.970060549676,86.3578,8,980625,711.232684689,0.0,987.047308921814,3723
0.0511493,224.18,-0.0757448,0.0498607,0.964175704867,84.9848,9,982811,738.750895698,0.0,989.1112184524536,3732
0.0386673,233.44,-0.0706432,0.0652976,0.93572281301,91.4552,5,984773,767.18370197,0.0,991.1754064559937,3737
0.0131534,240.75,-0.0749286,0.0510964,0.962438482791,106.197,9,987048,797.90641964,0.0,993.2380573749542,3746
0.00252229,245.52,-0.0744262,0.0554933,0.978110216558,80.591,8,988940,818.844611465,0.0,995.2888922691345,3754
0.0200974,252.86,-0.07144,0.0613281,0.963279612362,112.779,7,991091,850.461013003,0.0,997.3366086483002,3761
0.0304908,259.69,-0.0640682,0.0680933,0.945735547692,100.887,5,992740,877.603107625,0.0,999.3840005397797,3766
0.0459519,269.46,-0.0695808,0.0627763,0.973936231807,91.9544,7,995183,914.509871837,0.0,1001.4382402896881,3773
0.038196,278.18,-0.0597551,0.0549574,0.964126262814,130.685,6,997203,953.899026879,0.0,1003.5008163452148,3779
0.0147732,280.98,-0.0718255,0.0501095,0.982947114855,58.0614,7,999383,966.350635008,0.0,1005.547473192215,3786
-0.00855571,286.88,-0.0654485,0.0466502,0.983522754163,59.7214,5,1001197,988.915159104,0.0,1007.6101968288422,3791
