loss_kl,EpThisIter,ev_tdlam_before,EpisodesSoFar,TimeElapsed,loss_vf_loss,loss_pol_entpen,loss_pol_surr,EpLenMean,EpRewMean,loss_ent,TimestepsSoFar
0.0288152,41,0.878934539855,18145,773.6716437339783,0.386293,0.0,-0.0018837,50.0,-7.39568960881,-4.13079,907250
0.0564019,41,0.872263640165,18186,775.4131774902344,0.302604,0.0,0.0135362,50.0,-7.38203680752,-4.1464,909300
0.0565027,41,0.904716663063,18227,777.1650121212006,0.18986,0.0,-0.00328452,50.0,-7.1183650673,-4.13052,911350
0.0421571,41,0.887373909354,18268,778.9066812992096,0.151402,0.0,-0.0027471,50.0,-7.05860842143,-4.12652,913400
0.0212561,41,0.867463871837,18309,780.641176700592,0.249064,0.0,-0.0107748,50.0,-6.84121566962,-4.10631,915450
0.104166,41,0.835356160998,18350,782.3993246555328,0.231991,0.0,0.0156937,50.0,-6.75775145922,-4.09159,917500
0.0663581,41,0.89634077251,18391,784.14115858078,0.159494,0.0,-0.0115257,50.0,-7.02299238909,-4.10922,919550
0.0301559,41,0.837536245584,18432,785.879077911377,0.346916,0.0,-0.0112541,50.0,-7.17372043417,-4.11952,921600
0.0523579,40,0.905093662441,18472,787.6175861358643,0.145987,0.0,-0.000995148,50.0,-7.09593159874,-4.14722,923600
0.0357576,41,0.873967722058,18513,789.3597073554993,0.241539,0.0,-0.0133026,50.0,-7.11145872402,-4.17212,925650
0.0579331,41,0.928707510233,18554,791.0942239761353,0.121256,0.0,-0.00322563,50.0,-6.91980520471,-4.1787,927700
0.0313373,41,0.897756680846,18595,792.8442935943604,0.217242,0.0,-0.0130994,50.0,-6.72077824041,-4.21526,929750
0.0869131,41,0.892572261393,18636,794.5786530971527,0.164592,0.0,-0.00273155,50.0,-6.99169119785,-4.21434,931800
0.0355606,41,0.900027364492,18677,796.3211524486542,0.159376,0.0,-0.00481371,50.0,-7.10468865165,-4.22009,933850
0.0364026,41,0.921815492213,18718,798.0575470924377,0.163009,0.0,-0.00252328,50.0,-7.13213436654,-4.20214,935900
0.0372683,41,0.874647974968,18759,799.8130326271057,0.265062,0.0,-0.0111239,50.0,-7.26517794072,-4.21027,937950
0.0819783,41,0.886927530169,18800,801.5467936992645,0.186574,0.0,0.00928521,50.0,-7.28960560175,-4.20811,940000
0.0365039,41,0.925307929516,18841,803.3039553165436,0.110744,0.0,-0.0211117,50.0,-7.15479353811,-4.16664,942050
0.0331404,41,0.894664093852,18882,805.0401756763458,0.180243,0.0,-0.00169521,50.0,-6.90483761441,-4.19727,944100
0.0575073,41,0.924461692572,18923,806.7967214584351,0.0843534,0.0,-0.00361163,50.0,-6.91206728059,-4.20411,946150
0.0448113,41,0.878243580461,18964,808.5312340259552,0.193148,0.0,-0.00895129,50.0,-6.822710724,-4.16596,948200
0.0421871,41,0.893934085965,19005,810.303995847702,0.133305,0.0,-0.0159042,50.0,-6.89605048214,-4.15762,950250
0.0360827,41,0.898593850434,19046,812.0470252037048,0.132168,0.0,-0.00814951,50.0,-6.58722175974,-4.13275,952300
0.0404961,41,0.908518344164,19087,813.8195848464966,0.11379,0.0,-0.0167863,50.0,-6.83556202377,-4.14064,954350
0.056874,41,0.856159940362,19128,815.5625801086426,0.220132,0.0,-0.00098733,50.0,-6.71834422442,-4.152,956400
0.0220623,41,0.871902868152,19169,817.3127293586731,0.173634,0.0,-0.0115683,50.0,-6.49755497951,-4.1418,958450
0.0503573,41,0.8821381405,19210,819.0474197864532,0.237933,0.0,-0.0108043,50.0,-6.50302934524,-4.13357,960500
0.0525114,41,0.860911309719,19251,820.7998023033142,0.258699,0.0,-0.0104116,50.0,-6.50988151392,-4.13033,962550
0.0304211,41,0.888024173677,19292,822.531923532486,0.204129,0.0,-0.0130211,50.0,-6.55434311965,-4.10252,964600
0.0388742,41,0.896789193153,19333,824.2848722934723,0.204862,0.0,-0.00402951,50.0,-6.75438998715,-4.12519,966650
0.0552581,41,0.911371268332,19374,826.0219466686249,0.15559,0.0,-0.00854509,50.0,-6.79710112996,-4.11815,968700
0.0289581,41,0.874374493957,19415,827.7730901241302,0.174663,0.0,-0.0120702,50.0,-6.76640739475,-4.09306,970750
0.0343314,41,0.887137129903,19456,829.5004646778107,0.227004,0.0,0.00735719,50.0,-6.40470831655,-4.11408,972800
0.0471362,40,0.894351683557,19496,831.2662937641144,0.212522,0.0,0.00475255,50.0,-6.38487851163,-4.13621,974800
0.036972,41,0.858197659254,19537,832.9885392189026,0.197332,0.0,-0.00268007,50.0,-6.11215928817,-4.13263,976850
0.0328123,41,0.853088155389,19578,834.7425775527954,0.230304,0.0,-0.0200512,50.0,-6.3881231172,-4.14106,978900
0.0214027,41,0.841048538685,19619,836.4842367172241,0.17656,0.0,-0.00654501,50.0,-6.33173825808,-4.15278,980950
0.0299812,41,0.904225371778,19660,838.2356514930725,0.177398,0.0,0.00464358,50.0,-6.44979980093,-4.14564,983000
0.0372625,41,0.904294885695,19701,839.968811750412,0.182308,0.0,0.000738065,50.0,-6.5272043428,-4.14509,985050
0.0403357,41,0.914813160896,19742,841.7189328670502,0.131517,0.0,-0.00204598,50.0,-6.65060285941,-4.1399,987100
0.0516279,41,0.883023142815,19783,843.4614243507385,0.213575,0.0,-0.00637056,50.0,-6.39977335271,-4.11887,989150
0.0263646,41,0.862747102976,19824,845.2112772464752,0.213257,0.0,-0.0150242,50.0,-6.6777145646,-4.13124,991200
0.0478569,41,0.868985414505,19865,846.9552879333496,0.25559,0.0,-0.00334654,50.0,-6.87697061232,-4.14721,993250
0.0429182,41,0.900529354811,19906,848.6909956932068,0.125262,0.0,-0.00325793,50.0,-6.86763683946,-4.14426,995300
0.0231474,41,0.890332296491,19947,850.437616109848,0.212687,0.0,-0.0107146,50.0,-6.74906925916,-4.14998,997350
0.0468167,41,0.789952859282,19988,852.1885411739349,0.310259,0.0,0.00149623,50.0,-6.57151330515,-4.12141,999400
0.0631972,41,0.869024321437,20029,853.9310202598572,0.185084,0.0,0.000946913,50.0,-6.47018404773,-4.08893,1001450
