TimestepsSoFar,EpisodesSoFar,ev_tdlam_before,loss_pol_entpen,EpThisIter,loss_vf_loss,loss_pol_surr,EpRewMean,loss_kl,TimeElapsed,loss_ent,EpLenMean
899050,17981,0.938238829374,0.0,41,0.0990156,-0.0133143,-6.14017931455,0.0355883,769.1010048389435,-3.97231,50.0
901100,18022,0.938474867493,0.0,41,0.0670885,-0.0144964,-5.72946508365,0.0259871,770.8434937000275,-4.00428,50.0
903150,18063,0.967348862439,0.0,41,0.0324445,-0.0154625,-5.51688108428,0.0676894,772.6010432243347,-4.01156,50.0
905200,18104,0.938008360565,0.0,41,0.0756555,-0.00561048,-5.6582160134,0.0370908,774.335551738739,-4.01549,50.0
907250,18145,0.960341624916,0.0,41,0.0498754,-0.0146223,-6.09283512764,0.0752714,776.0857253074646,-4.03343,50.0
909300,18186,0.955137439072,0.0,41,0.0620795,-0.0064163,-5.93521138985,0.0468862,777.8438413143158,-4.04581,50.0
911350,18227,0.954193308949,0.0,41,0.0545976,-0.0203922,-6.0120919997,0.0360082,779.5868113040924,-4.05917,50.0
913400,18268,0.946986868978,0.0,41,0.0715878,-0.0114564,-6.06304024335,0.0280292,781.3377087116241,-4.04723,50.0
915450,18309,0.956951342523,0.0,41,0.049376,-0.0145295,-6.19336696679,0.0395174,783.0938658714294,-4.03188,50.0
917500,18350,0.908008389175,0.0,41,0.112058,-0.00912222,-6.06626833904,0.0205143,784.8380012512207,-4.04579,50.0
919550,18391,0.905761428177,0.0,41,0.107466,-0.016925,-5.60624587222,0.0318535,786.5781915187836,-4.05698,50.0
921600,18432,0.941310089082,0.0,41,0.102893,-0.016897,-5.8021763197,0.0304519,788.3349962234497,-4.08167,50.0
923600,18472,0.94634835422,0.0,40,0.0594214,0.00134042,-6.00448989025,0.0601196,790.0852115154266,-4.0619,50.0
925650,18513,0.961961802095,0.0,41,0.0421432,0.000483247,-6.04620481675,0.0578952,791.8423464298248,-4.05455,50.0
927700,18554,0.926291398704,0.0,41,0.0620694,-0.00867728,-5.89422729052,0.0383876,793.5771899223328,-4.02451,50.0
929750,18595,0.917182311416,0.0,41,0.0574901,-0.0133509,-5.91945564114,0.0376382,795.3401291370392,-4.0259,50.0
931800,18636,0.946874540299,0.0,41,0.0678203,-0.00869732,-5.9596040644,0.0363039,797.0807583332062,-4.02714,50.0
933850,18677,0.932543493807,0.0,41,0.0465951,-0.0157646,-5.90958333871,0.0361242,798.8386363983154,-4.00215,50.0
935900,18718,0.931801564991,0.0,41,0.0981759,-0.00671211,-5.83380876198,0.0499658,800.592527627945,-3.98917,50.0
937950,18759,0.941392041743,0.0,41,0.0592786,0.00663172,-6.08957571612,0.0508653,802.3432512283325,-3.99985,50.0
940000,18800,0.973665157333,0.0,41,0.0307499,-0.0225926,-6.27043319139,0.0302345,804.0774717330933,-4.00668,50.0
942050,18841,0.949517898262,0.0,41,0.0436177,-0.0227653,-6.05333555967,0.0287735,805.8350522518158,-4.01708,50.0
944100,18882,0.961997792125,0.0,41,0.0304001,0.00327484,-5.57312315973,0.0481033,807.5849366188049,-4.01723,50.0
946150,18923,0.96326970309,0.0,41,0.0486604,-0.003811,-5.69453605362,0.0345777,809.3389203548431,-4.02275,50.0
948200,18964,0.966166269034,0.0,41,0.0335539,-0.0156759,-6.09713416287,0.037237,811.0764162540436,-4.00677,50.0
950250,19005,0.947844654322,0.0,41,0.0505445,-0.0205608,-6.35914385137,0.030258,812.835042476654,-3.99354,50.0
952300,19046,0.943607069552,0.0,41,0.0839001,-0.0174701,-6.17994137368,0.0297226,814.5705645084381,-4.03141,50.0
954350,19087,0.945294484496,0.0,41,0.0334945,-0.0122001,-6.00631624568,0.0331223,816.3518469333649,-4.02608,50.0
956400,19128,0.934459641576,0.0,41,0.085395,-0.0146278,-5.83320092582,0.0543713,818.1166319847107,-4.0268,50.0
958450,19169,0.953297972679,0.0,41,0.0438721,-0.0058164,-5.93877819852,0.0535409,819.866931438446,-4.0129,50.0
960500,19210,0.90335509181,0.0,41,0.0780338,-0.0120668,-5.91232401607,0.0425671,821.6084442138672,-4.00144,50.0
962550,19251,0.939361840487,0.0,41,0.0719363,-0.0188978,-6.16565968026,0.033132,823.3576080799103,-4.0132,50.0
964600,19292,0.960802357644,0.0,41,0.0524859,-0.00553667,-6.26778488584,0.0392213,825.1013572216034,-3.99661,50.0
966650,19333,0.955512851477,0.0,41,0.0465888,-0.0135352,-6.26447287307,0.0480208,826.8658299446106,-3.98816,50.0
968700,19374,0.972220975906,0.0,41,0.0379917,-0.0146484,-5.98478282221,0.0282821,828.6125900745392,-3.98275,50.0
970750,19415,0.921102963388,0.0,41,0.0565681,-0.00776945,-5.80491686117,0.0497208,830.3513708114624,-3.99236,50.0
972800,19456,0.960015427321,0.0,41,0.0489316,-0.0068358,-5.63330160844,0.0404967,832.1012642383575,-3.98817,50.0
974800,19496,0.964995458722,0.0,40,0.0258256,-0.0229522,-5.88651336732,0.0815153,833.8427510261536,-3.97788,50.0
976850,19537,0.913833387196,0.0,41,0.0456902,-0.0248462,-5.84952588527,0.0405419,835.5929644107819,-3.98988,50.0
978900,19578,0.852853268385,0.0,41,0.0825631,-0.0237694,-5.84413441796,0.107533,837.342095375061,-3.98812,50.0
980950,19619,0.944998085499,0.0,41,0.0731294,-0.0124097,-5.98914039309,0.0315679,839.0932183265686,-3.97853,50.0
983000,19660,0.926440380514,0.0,41,0.0527001,-0.0104513,-5.75186410498,0.0508251,840.8353176116943,-3.97745,50.0
985050,19701,0.95734706521,0.0,41,0.0450944,0.00425221,-5.74791075912,0.0473045,842.5854768753052,-3.97343,50.0
987100,19742,0.952592596412,0.0,41,0.0561784,-0.0228538,-6.23622480524,0.0317807,844.3356013298035,-3.94531,50.0
989150,19783,0.94155998528,0.0,41,0.0541796,0.00734988,-6.30670461405,0.0569225,846.0889136791229,-3.94534,50.0
991200,19824,0.955523088574,0.0,41,0.0501111,-0.0136063,-6.506983344,0.0354941,847.8357727527618,-3.91164,50.0
993250,19865,0.94109268114,0.0,41,0.0473278,-0.0179597,-6.42720802635,0.0358992,849.5887022018433,-3.89721,50.0
995300,19906,0.926934882998,0.0,41,0.0478938,-0.023225,-6.02815611245,0.0809349,851.343811750412,-3.88262,50.0
997350,19947,0.94450385496,0.0,41,0.0572207,-0.00752651,-6.26745912059,0.0663409,853.0856277942657,-3.88528,50.0
999400,19988,0.961710181087,0.0,41,0.0539298,-0.014561,-6.33046288043,0.0436136,854.8281190395355,-3.90928,50.0
1001450,20029,0.933138601482,0.0,41,0.0698111,0.000973613,-6.15944251225,0.0516121,856.5851309299469,-3.91874,50.0
