loss_pol_entpen,EpThisIter,EpRewMean,loss_vf_loss,TimestepsSoFar,loss_kl,ev_tdlam_before,EpisodesSoFar,TimeElapsed,loss_ent,loss_pol_surr,EpLenMean
0.0,2,719.779119406,59.2626,245000,0.022205,0.396143317223,245,216.67473769187927,1.60832,-0.0467503,1000.0
0.0,2,726.4555242,57.6986,247000,0.0254119,0.236129581928,247,218.48817110061646,1.57581,-0.0427586,1000.0
0.0,2,734.445176266,59.8222,249000,0.025832,0.0832340717316,249,220.27844882011414,1.53546,-0.0391581,1000.0
0.0,2,741.57425844,60.8105,251000,0.0277593,0.208223164082,251,222.08244514465332,1.50183,-0.0405685,1000.0
0.0,2,748.986900955,60.101,253000,0.0231415,0.194514036179,253,223.87864708900452,1.44165,-0.041484,1000.0
0.0,3,758.241276302,85.6078,256000,0.0282717,0.162352919579,256,225.6756935119629,1.46326,-0.0406834,1000.0
0.0,2,764.028635076,62.8685,258000,0.0250899,0.319817841053,258,227.4769732952118,1.43877,-0.038596,1000.0
0.0,2,769.972483535,63.2932,260000,0.0285783,0.20235234499,260,229.26078724861145,1.421,-0.0421831,1000.0
0.0,2,775.960515573,59.3979,262000,0.0249598,0.104691147804,262,231.06853532791138,1.37839,-0.03737,1000.0
0.0,2,782.159737757,64.5413,264000,0.0272054,0.105455458164,264,232.87079548835754,1.34117,-0.0428597,1000.0
0.0,2,788.114757589,64.9566,266000,0.0387991,0.210641086102,266,234.6826536655426,1.30517,-0.0360384,1000.0
0.0,2,794.415037645,65.263,268000,0.0301195,0.144180893898,268,236.47982954978943,1.27868,-0.0347094,1000.0
0.0,2,800.201013779,66.76,270000,0.0230392,0.084330201149,270,238.27682542800903,1.24674,-0.0408594,1000.0
0.0,2,806.177404871,66.375,272000,0.0276218,0.090940952301,272,240.04957580566406,1.22328,-0.0371291,1000.0
0.0,2,812.502469356,67.6456,274000,0.0250279,0.145808517933,274,241.8475832939148,1.23752,-0.0373819,1000.0
0.0,2,817.403063116,67.9796,276000,0.0285962,0.286564290524,276,243.6429533958435,1.24446,-0.0378536,1000.0
0.0,2,823.669302978,72.6671,278000,0.0305918,0.112824082375,278,245.4557523727417,1.19249,-0.0376614,1000.0
0.0,2,830.009572833,71.7641,280000,0.0282432,0.408041119576,280,247.23001194000244,1.18434,-0.0441302,1000.0
0.0,2,835.362233283,73.6256,282000,0.0306753,0.41571855545,282,249.01136827468872,1.15064,-0.044118,1000.0
0.0,2,838.540549385,75.2564,284000,0.0284728,0.584942400455,284,250.80746245384216,1.16518,-0.0417741,1000.0
0.0,2,844.365797935,70.4966,286000,0.0234673,0.226759374142,286,252.6043303012848,1.13799,-0.0411149,1000.0
0.0,2,849.638369265,73.6191,288000,0.0236806,0.257908821106,288,254.39344787597656,1.12297,-0.0401148,1000.0
0.0,2,856.05685076,70.8529,290000,0.0235597,0.066825568676,290,256.1840777397156,1.0816,-0.041586,1000.0
0.0,2,860.393093036,71.5432,292000,0.0266005,0.274989187717,292,257.9933428764343,1.05084,-0.0430445,1000.0
0.0,2,863.749097082,73.7459,294000,0.0238583,0.435445785522,294,259.7923924922943,1.00162,-0.0442615,1000.0
0.0,2,867.550449069,72.9311,296000,0.0256912,0.160157084465,296,261.58912110328674,0.965412,-0.0405703,1000.0
0.0,3,874.982666568,103.55,299000,0.028831,0.0992074608803,299,263.40139746665955,0.927778,-0.0378634,1000.0
0.0,2,879.6950979,74.7007,301000,0.022657,0.323204636574,301,265.2183063030243,0.935595,-0.0419223,1000.0
0.0,2,882.355521106,75.7639,303000,0.0307514,0.374190151691,303,267.0154414176941,0.94197,-0.0454562,1000.0
0.0,2,886.787604281,72.4374,305000,0.0319798,0.171193301678,305,268.8074541091919,0.936776,-0.0379285,1000.0
0.0,2,892.659192005,76.3604,307000,0.0370933,0.234845161438,307,270.61994791030884,0.901566,-0.0380319,1000.0
0.0,2,896.852680671,71.1889,309000,0.0326264,0.0920084118843,309,272.4324440956116,0.873989,-0.0354984,1000.0
0.0,2,899.895620334,77.1887,311000,0.0298032,0.196035206318,311,274.2293117046356,0.902893,-0.0376024,1000.0
0.0,2,904.177964933,76.1252,313000,0.030809,0.25508248806,313,276.0418074131012,0.874564,-0.0357015,1000.0
0.0,2,907.381188751,74.4501,315000,0.0244641,0.137171447277,315,277.8389678001404,0.87332,-0.0374866,1000.0
0.0,2,912.504023727,76.6979,317000,0.0349115,0.116062104702,317,279.636353969574,0.862389,-0.0347057,1000.0
0.0,2,916.679275781,78.8704,319000,0.0231335,0.128310024738,319,281.4486336708069,0.833494,-0.0411116,1000.0
0.0,2,921.777533712,74.9242,321000,0.0311006,0.172754585743,321,283.2610104084015,0.847273,-0.0342546,1000.0
0.0,2,922.976145334,81.3462,323000,0.0343126,0.552955240011,323,285.03477215766907,0.886163,-0.0487879,1000.0
0.0,2,926.360269126,85.3755,325000,0.0245243,0.588420182467,325,286.8467047214508,0.877698,-0.0463756,1000.0
0.0,2,928.534607168,83.0031,327000,0.0394534,0.277433753014,327,288.6528558731079,0.844131,-0.0324281,1000.0
0.0,2,933.262689623,79.1037,329000,0.037038,0.353926360607,329,290.4531829357147,0.82822,-0.0383057,1000.0
0.0,2,936.426912038,72.4497,331000,0.0319452,0.13201636076,331,292.2619345188141,0.826768,-0.0397912,1000.0
0.0,2,938.838150091,83.3967,333000,0.028773,0.126793086529,333,294.05335545539856,0.802455,-0.0426211,1000.0
0.0,2,942.360234806,78.437,335000,0.0273033,0.113863706589,335,295.8494851589203,0.789587,-0.0379696,1000.0
0.0,2,945.462863153,77.7255,337000,0.0311728,0.141654849052,337,297.6466736793518,0.791416,-0.0317157,1000.0
0.0,2,951.396111873,81.5374,339000,0.0315627,0.24771386385,339,299.44384598731995,0.767113,-0.0377189,1000.0
0.0,3,956.637032586,117.127,342000,0.0215598,0.166489422321,342,301.2495172023773,0.752377,-0.0472335,1000.0
0.0,2,959.398871314,88.0585,344000,0.0307156,0.210730433464,344,303.0144443511963,0.722322,-0.0421989,1000.0
0.0,2,962.955714325,79.1817,346000,0.0330562,0.350369215012,346,304.8252806663513,0.731558,-0.0435811,1000.0
0.0,2,964.288308813,79.5724,348000,0.0344774,0.0991887450218,348,306.63714504241943,0.689254,-0.0394036,1000.0
0.0,2,967.463335905,77.1376,350000,0.0254901,0.15754121542,350,308.4325301647186,0.651422,-0.0385137,1000.0
0.0,2,970.738220693,85.8771,352000,0.0336546,0.121073782444,352,310.2170720100403,0.611214,-0.0379574,1000.0
0.0,2,972.892367134,83.7476,354000,0.0281775,0.288353741169,354,312.0306270122528,0.617099,-0.0397939,1000.0
0.0,2,975.791276114,87.0807,356000,0.0294248,0.283854305744,356,313.8264515399933,0.613705,-0.0398455,1000.0
0.0,2,978.589959644,86.0739,358000,0.0255414,0.270743250847,358,315.62503814697266,0.641566,-0.041947,1000.0
0.0,2,980.730285412,87.1652,360000,0.0285757,0.174927890301,360,317.4208233356476,0.599587,-0.0364678,1000.0
0.0,2,982.359018929,95.6117,362000,0.0286259,0.486183047295,362,319.23029923439026,0.609867,-0.0504771,1000.0
0.0,2,984.757408664,86.9372,364000,0.0303152,0.221790313721,364,321.0322787761688,0.599985,-0.0375662,1000.0
0.0,2,986.364550813,96.3161,366000,0.0307597,0.503442287445,366,322.845107793808,0.576559,-0.0490536,1000.0
0.0,2,988.689904577,86.9373,368000,0.0272587,0.192187190056,368,324.62783002853394,0.553232,-0.0406069,1000.0
0.0,2,991.154073208,89.5118,370000,0.0334894,0.29988181591,370,326.4256868362427,0.538139,-0.0423355,1000.0
0.0,2,993.932848699,90.1429,372000,0.0315774,0.19820535183,372,328.19872426986694,0.492329,-0.0374805,1000.0
0.0,2,996.1512233,88.4883,374000,0.0264913,0.0743225216866,374,329.9954717159271,0.477701,-0.0390473,1000.0
0.0,2,987.883493553,55.1726,376000,0.0391608,0.885616563261,376,331.85441970825195,0.44338,-0.0601091,1000.0
0.0,2,990.180884021,92.1209,378000,0.0284529,0.312321007252,378,333.63650393486023,0.429565,-0.0419891,1000.0
0.0,2,992.028776792,95.3372,380000,0.0279076,0.532185554504,380,335.43655252456665,0.418666,-0.0484783,1000.0
0.0,2,993.639965121,90.8308,382000,0.0289504,0.270621359348,382,337.2259180545807,0.373518,-0.037531,1000.0
0.0,3,999.674370559,132.153,385000,0.0393189,0.260601222515,385,339.03002977371216,0.371488,-0.0386483,1000.0
0.0,2,1000.23977021,94.7313,387000,0.0314828,0.52621370554,387,340.80452251434326,0.365512,-0.0468505,1000.0
0.0,2,1000.58367697,87.6325,389000,0.0282132,0.233781337738,389,342.6043553352356,0.332358,-0.0451276,1000.0
0.0,2,1002.24308156,90.0922,391000,0.0337934,0.358851671219,391,344.4013707637787,0.333118,-0.0396906,1000.0
0.0,2,1002.54353021,99.4746,393000,0.0368372,0.49173694849,393,346.2140109539032,0.291556,-0.0469524,1000.0
0.0,2,1006.1663981,90.206,395000,0.0348761,0.541636109352,395,348.0034132003784,0.278669,-0.0471417,1000.0
0.0,2,1006.15840106,92.0161,397000,0.0436707,0.376852214336,397,349.7839231491089,0.275205,-0.0388069,1000.0
0.0,2,1009.13282687,90.832,399000,0.0303676,0.17946267128,399,351.580931186676,0.227153,-0.0398079,1000.0
0.0,2,1010.97389339,96.4327,401000,0.0328579,0.530582994223,401,353.3799753189087,0.183005,-0.0483726,1000.0
0.0,2,1014.25599053,90.049,403000,0.0384452,0.111909270287,403,355.1977171897888,0.180078,-0.0350458,1000.0
0.0,2,1017.23008655,92.108,405000,0.0320843,0.063235104084,405,356.994588136673,0.19704,-0.0338215,1000.0
0.0,2,1016.77849925,100.598,407000,0.034215,0.36393147707,407,358.79145646095276,0.189012,-0.0502729,1000.0
0.0,2,1019.23108075,97.6409,409000,0.0252954,0.411603569984,409,360.588326215744,0.173064,-0.0481628,1000.0
0.0,2,1019.98724533,92.6625,411000,0.026274,0.31358486414,411,362.3851957321167,0.187847,-0.0388517,1000.0
0.0,2,1019.76980907,96.8118,413000,0.0263829,0.539735019207,413,364.19768953323364,0.179287,-0.0463178,1000.0
0.0,2,1022.7797614,94.1926,415000,0.028475,0.351217806339,415,366.11709094047546,0.136583,-0.0452976,1000.0
0.0,2,1024.5052061,95.3978,417000,0.026869,0.185574710369,417,367.91738200187683,0.126248,-0.0383569,1000.0
0.0,2,1025.82167523,93.4091,419000,0.0417958,0.149732649326,419,369.71419882774353,0.0943617,-0.0304158,1000.0
0.0,2,1027.25953066,92.435,421000,0.0279135,0.13584536314,421,371.5109112262726,0.0639509,-0.0386647,1000.0
0.0,2,1031.68596332,96.4454,423000,0.0275157,0.151144623756,423,373.307710647583,0.0569087,-0.0400933,1000.0
0.0,2,1033.54469948,96.4865,425000,0.0299156,0.250293970108,425,375.09607887268066,0.0331771,-0.0419627,1000.0
0.0,3,1037.95000137,132.748,428000,0.0312423,0.198144495487,428,376.8945577144623,0.0115913,-0.0407289,1000.0
0.0,2,1039.83053662,94.0048,430000,0.0390629,0.233894944191,430,378.691260099411,-0.0108806,-0.0358257,1000.0
0.0,2,1042.0336993,93.242,432000,0.046862,0.2165325284,432,380.4724476337433,-0.0548915,-0.0293343,1000.0
0.0,2,1042.84461485,94.7724,434000,0.0447559,0.335142970085,434,382.2689073085785,-0.0766157,-0.0353601,1000.0
0.0,2,1044.26374261,96.7485,436000,0.0259989,0.209914267063,436,384.0607829093933,-0.102302,-0.0399596,1000.0
0.0,2,1045.93151168,91.836,438000,0.0284433,0.250424325466,438,385.8588192462921,-0.0902542,-0.0402436,1000.0
0.0,2,1046.76092054,94.5982,440000,0.0358886,0.292394697666,440,387.6713709831238,-0.136606,-0.0343804,1000.0
0.0,2,1049.90096566,96.1521,442000,0.0330609,0.16604244709,442,389.47601199150085,-0.178808,-0.0425481,1000.0
0.0,2,1051.11775703,95.5384,444000,0.0413669,0.390891909599,444,391.2732412815094,-0.196326,-0.044307,1000.0
0.0,2,1053.40088868,100.132,446000,0.0543593,0.273056745529,446,393.0808889865875,-0.209649,-0.0380125,1000.0
0.0,2,1057.16924664,98.6462,448000,0.0303626,0.169917106628,448,394.87857460975647,-0.223952,-0.0375837,1000.0
0.0,2,1058.55652547,105.866,450000,0.0375904,0.395548045635,450,396.6909010410309,-0.228462,-0.0383797,1000.0
0.0,2,1059.5353905,99.417,452000,0.0451447,0.303873181343,452,398.4951946735382,-0.260025,-0.0321536,1000.0
0.0,2,1062.02020358,96.1514,454000,0.0386043,0.335454404354,454,400.29216980934143,-0.225793,-0.0338522,1000.0
0.0,2,1063.00865749,98.277,456000,0.0314029,0.414130926132,456,402.0815393924713,-0.210806,-0.036773,1000.0
0.0,2,1063.32866577,107.78,458000,0.0337433,0.439020395279,458,403.8941924571991,-0.210983,-0.0441418,1000.0
0.0,2,1065.62238668,104.08,460000,0.0358677,0.300939023495,460,405.6923089027405,-0.255624,-0.0433366,1000.0
0.0,2,1068.49990138,98.4282,462000,0.0369983,0.134623169899,462,407.4910218715668,-0.268919,-0.0325101,1000.0
0.0,2,1071.02358732,100.24,464000,0.0372092,0.141966938972,464,409.30291223526,-0.299347,-0.0350037,1000.0
