EpLenMean,loss_pol_entpen,TimestepsSoFar,EpRewMean,loss_pol_surr,loss_ent,EpisodesSoFar,EpThisIter,loss_vf_loss,loss_kl,TimeElapsed,ev_tdlam_before
1000.0,0.0,913000,59.0741150359,-0.0137193,-1.19269,913,2,0.146742,0.0394637,805.8323757648468,0.991127778776
1000.0,0.0,915000,58.5412268615,0.00554571,-1.19204,915,2,0.162184,0.0641083,807.6257748603821,0.990846862085
1000.0,0.0,917000,58.0467212192,-0.00715379,-1.19712,917,2,0.0828104,0.0359608,809.437230348587,0.995288708247
1000.0,0.0,919000,57.4684584586,-0.0156836,-1.20399,919,2,0.0407725,0.0712904,811.2342219352722,0.994968806393
1000.0,0.0,921000,56.8374094919,-0.0128772,-1.20709,921,2,0.0445375,0.0324685,813.047536611557,0.997360841604
1000.0,0.0,923000,56.216737534,-0.00325483,-1.23118,923,2,0.152029,0.252847,814.8448326587677,0.992462086957
1000.0,0.0,925000,55.660246343,-0.0199901,-1.23311,925,2,0.0730414,0.0353662,816.667528629303,0.996108060936
1000.0,0.0,927000,55.2550654804,-0.0144301,-1.25712,927,2,0.114323,0.0312063,818.468151807785,0.991162273102
1000.0,0.0,929000,54.8457126916,-0.00951227,-1.26717,929,2,0.0937743,0.0717035,820.2804822921753,0.993856153451
1000.0,0.0,931000,54.4664256803,0.0171085,-1.29623,931,2,0.156824,0.0899657,822.0773277282715,0.99099756591
1000.0,0.0,933000,53.9054681145,-0.0118839,-1.3106,933,2,0.104731,0.0338817,823.8754785060883,0.986263161525
1000.0,0.0,935000,53.3783805112,-0.0131946,-1.29737,935,2,0.0351971,0.119244,825.6870763301849,0.995829689782
1000.0,0.0,937000,52.849077473,-0.0141084,-1.28962,937,2,0.115967,0.0276219,827.4846222400665,0.992796125822
1000.0,0.0,940000,52.279323002,-0.0117501,-1.29055,940,3,0.119374,0.0354853,829.286283493042,0.992129512131
1000.0,0.0,942000,51.9751602263,0.00362739,-1.28512,942,2,0.178165,0.0590029,831.093786239624,0.988645515405
1000.0,0.0,944000,51.64795037,-0.00257728,-1.28063,944,2,0.076352,0.0633718,832.9029126167297,0.995550813619
1000.0,0.0,946000,51.5633950432,-0.00167559,-1.29004,946,2,0.154796,0.0633956,834.7027733325958,0.988146946765
1000.0,0.0,948000,51.3688844878,-0.0177545,-1.29479,948,2,0.0400933,0.0246783,836.4995291233063,0.996615244308
1000.0,0.0,950000,50.9777526959,0.00471725,-1.28825,950,2,0.0575267,0.0612628,838.2960586547852,0.995471320581
1000.0,0.0,952000,50.8701836036,-0.0175023,-1.28748,952,2,0.0359127,0.0402172,840.0932514667511,0.995507927611
1000.0,0.0,954000,50.9100871603,-0.0132503,-1.26661,954,2,0.0283634,0.0317368,841.9063148498535,0.997588565107
1000.0,0.0,956000,50.9482105742,-0.00618388,-1.27298,956,2,0.0423691,0.034957,843.7023572921753,0.995710191783
1000.0,0.0,958000,50.9239219598,-0.0167141,-1.2813,958,2,0.0403168,0.235278,845.5001695156097,0.995881703217
1000.0,0.0,960000,50.9639049596,-0.00462371,-1.28526,960,2,0.0418686,0.0299972,847.3117995262146,0.995915121865
1000.0,0.0,962000,50.9861891617,-0.0195406,-1.2771,962,2,0.078527,0.0350453,849.101104259491,0.992242990527
1000.0,0.0,964000,50.9946246315,0.0175621,-1.31196,964,2,0.074051,0.104075,850.9054770469666,0.992237037048
1000.0,0.0,966000,51.1451626822,-0.00826543,-1.31968,966,2,0.0716316,0.0307742,852.7030594348907,0.993377813138
1000.0,0.0,968000,51.1512617861,0.0117652,-1.31812,968,2,0.0478384,0.0610908,854.499270439148,0.995464248583
1000.0,0.0,970000,51.1379846141,-0.00523319,-1.31041,970,2,0.0476393,0.0180493,856.2961053848267,0.995635208674
1000.0,0.0,972000,51.0414595814,-0.005732,-1.32227,972,2,0.0680908,0.0204123,858.0943388938904,0.993212216068
1000.0,0.0,974000,51.0332023914,-0.00829673,-1.33159,974,2,0.0550694,0.0408259,859.9064717292786,0.994836543221
1000.0,0.0,976000,51.0769698432,-0.00720827,-1.29751,976,2,0.0506613,0.0363861,861.7027354240417,0.995189275127
1000.0,0.0,978000,51.4571467788,-0.00418945,-1.27885,978,2,0.0657406,0.0400888,863.5079298019409,0.994220458437
1000.0,0.0,980000,51.8720668448,-0.0150111,-1.28935,980,2,0.0482449,0.765174,865.2966830730438,0.995059650391
1000.0,0.0,983000,52.4275342459,-0.00515778,-1.31462,983,3,0.0698688,0.0244001,867.0929107666016,0.994863827247
1000.0,0.0,985000,52.7457046092,0.00632132,-1.28979,985,2,0.0733708,0.038605,868.9218182563782,0.99334876379
1000.0,0.0,987000,53.0130185637,-0.011675,-1.32557,987,2,0.054491,0.0158743,870.7179970741272,0.995378739201
1000.0,0.0,989000,53.5646303993,0.00304829,-1.3155,989,2,0.0644408,0.0425498,872.5310862064362,0.994566911366
1000.0,0.0,991000,53.9991191162,-0.0131049,-1.28409,991,2,0.0226946,0.115643,874.3586657047272,0.997524295701
1000.0,0.0,993000,54.4055673334,-0.00245512,-1.30989,993,2,0.0261893,0.0569326,876.1561527252197,0.996897666482
1000.0,0.0,995000,54.5220681407,-0.000813617,-1.298,995,2,0.0384895,0.0380828,877.968504190445,0.99625754403
1000.0,0.0,997000,54.7428820448,-0.000822774,-1.28557,997,2,0.0323842,0.050301,879.7811281681061,0.996608034475
1000.0,0.0,999000,54.7361914805,-0.00987675,-1.27345,999,2,0.0203421,0.0268618,881.5622432231903,0.99640074838
1000.0,0.0,1001000,54.9796315987,-0.0111124,-1.26453,1001,2,0.0425742,0.0219876,883.3744349479675,0.995563073549
