loss_pol_entpen,loss_pol_surr,TimestepsSoFar,ev_tdlam_before,EpLenMean,TimeElapsed,EpisodesSoFar,EpThisIter,loss_kl,loss_vf_loss,EpRewMean,loss_ent
0.0,-0.0100727,919000,0.951606828719,1000.0,791.2035267353058,919,2,0.0205103,0.384863,109.788229641,-0.571018
0.0,-0.0104094,921000,0.931887961924,1000.0,792.9378821849823,921,2,0.0192355,0.561514,109.862781336,-0.597564
0.0,-0.00950138,923000,0.923118330538,1000.0,794.6869421005249,923,2,0.0196935,0.617919,109.940617992,-0.594703
0.0,-0.0160088,925000,0.916914530098,1000.0,796.4368784427643,925,2,0.0444587,0.59612,109.843708166,-0.582406
0.0,-0.00487347,927000,0.89735917002,1000.0,798.1870446205139,927,2,0.0239049,0.879609,109.840072783,-0.600044
0.0,-0.00899694,929000,0.951049439609,1000.0,799.9377467632294,929,2,0.0310115,0.349336,109.894384382,-0.599222
0.0,-0.0127647,931000,0.955929860473,1000.0,801.6878364086151,931,2,0.0149371,0.36745,109.965480428,-0.622522
0.0,-0.0139406,933000,0.92391525954,1000.0,803.4227991104126,933,2,0.026262,0.641468,110.00533938,-0.613169
0.0,-0.0124926,935000,0.954524360597,1000.0,805.1714277267456,935,2,0.0171535,0.369547,109.998508029,-0.614212
0.0,-0.0128757,937000,0.957046058029,1000.0,806.9215180873871,937,2,0.023549,0.350784,110.026580377,-0.620019
0.0,-0.0168684,940000,0.920692749321,1000.0,808.6715013980865,940,3,0.0329999,0.881462,110.005331334,-0.63604
0.0,-0.0154807,942000,0.945823255926,1000.0,810.4212529659271,942,2,0.0228893,0.42008,109.989687891,-0.657871
0.0,-0.0187506,944000,0.93659093231,1000.0,812.1554429531097,944,2,0.0239572,0.481269,110.003551585,-0.647894
0.0,-0.0122962,946000,0.922877557576,1000.0,813.9370386600494,946,2,0.0316863,0.571883,110.048708393,-0.63829
0.0,-0.0144958,948000,0.944586031139,1000.0,815.6564359664917,948,2,0.032909,0.468177,110.187721121,-0.636644
0.0,-0.012875,950000,0.916075892746,1000.0,817.4207212924957,950,2,0.0214383,0.724092,110.115768099,-0.633504
0.0,-0.0119604,952000,0.950655031949,1000.0,819.155993938446,952,2,0.0150831,0.385377,110.199222135,-0.648864
0.0,-0.00942372,954000,0.938275411725,1000.0,820.9172966480255,954,2,0.0528388,0.431372,110.266495141,-0.646539
0.0,-0.0141492,956000,0.94570563361,1000.0,822.7035713195801,956,2,0.0205954,0.391695,110.189325892,-0.642717
0.0,-0.00247116,958000,0.965581722558,1000.0,824.4682257175446,958,2,0.0470429,0.290321,110.193231717,-0.669182
0.0,-0.00644024,960000,0.905625246465,1000.0,826.2028670310974,960,2,0.0506001,0.776737,110.104845743,-0.696199
0.0,-0.00703744,962000,0.951710440218,1000.0,827.9682564735413,962,2,0.0110656,0.314365,109.944993243,-0.675905
0.0,-0.010838,964000,0.929916396737,1000.0,829.7154810428619,964,2,0.0556121,0.534627,109.79447038,-0.661945
0.0,-0.00985174,966000,0.961942352355,1000.0,831.4824419021606,966,2,0.025981,0.293584,109.693359511,-0.67009
0.0,-0.00601198,968000,0.960432432592,1000.0,833.2233393192291,968,2,0.0191384,0.287254,109.557555493,-0.657887
0.0,-0.00164233,970000,0.957211636007,1000.0,834.9842710494995,970,2,0.0264713,0.332565,109.403758656,-0.653743
0.0,-0.00822182,972000,0.958083000034,1000.0,836.7344214916229,972,2,0.022764,0.334143,109.231681531,-0.645926
0.0,-0.0112743,974000,0.960097439587,1000.0,838.4840950965881,974,2,0.0238823,0.243823,108.991000419,-0.668833
0.0,-0.00245379,976000,0.961010169238,1000.0,840.2494156360626,976,2,0.0365951,0.319521,108.767782682,-0.647828
0.0,-0.0134398,978000,0.958217326552,1000.0,842.0000009536743,978,2,0.0198959,0.374917,108.475056565,-0.647396
0.0,-0.0176141,980000,0.958223372698,1000.0,843.7497696876526,980,2,0.0405901,0.334451,108.365297423,-0.651286
0.0,-0.0112076,983000,0.949650350958,1000.0,845.5005533695221,983,3,0.0166534,0.477612,108.062678391,-0.671121
0.0,-0.00904711,985000,0.960291795433,1000.0,847.2509329319,985,2,0.0185398,0.318302,107.977532762,-0.689154
0.0,-0.0055301,987000,0.938947819173,1000.0,849.0151438713074,987,2,0.03442,0.47725,107.854261242,-0.676148
0.0,-0.015977,989000,0.934951357543,1000.0,850.7584495544434,989,2,0.0440177,0.45683,107.708759645,-0.683209
0.0,-0.00927816,991000,0.9189042449,1000.0,852.5057156085968,991,2,0.00866253,0.665884,107.449848578,-0.675384
0.0,-0.0202249,993000,0.939727805555,1000.0,854.2651400566101,993,2,0.025853,0.373284,107.412125928,-0.683368
0.0,-0.0153932,995000,0.925865545869,1000.0,856.0003802776337,995,2,0.0296665,0.640903,107.390173329,-0.663613
0.0,-0.0115313,997000,0.931917674839,1000.0,857.7502827644348,997,2,0.0266933,0.488318,107.307618703,-0.679003
0.0,-0.0107588,999000,0.944550897926,1000.0,859.4840116500854,999,2,0.0262053,0.472824,107.272049946,-0.681032
0.0,-0.00998217,1001000,0.893247894943,1000.0,861.2495503425598,1001,2,0.0931427,0.841859,107.080572499,-0.679634
