TimestepsSoFar,EpisodesSoFar,EpThisIter,TimeElapsed,loss_vf_loss,EpLenMean,loss_pol_entpen,loss_kl,loss_ent,loss_pol_surr,ev_tdlam_before,EpRewMean
944113,2859,3,989.5464367866516,1594.83,680.86,0.0,0.0519071,1.69104,-0.0372465,0.731784552336,2959.37877383
945318,2861,2,991.6875078678131,34.6666,684.52,0.0,0.0490267,1.66892,-0.0657575,0.982595806941,2976.77992942
947637,2864,3,993.8432967662811,714.172,692.77,0.0,0.0526766,1.68069,-0.0264729,0.878301091492,3015.19011484
949595,2866,2,995.9919273853302,665.78,700.53,0.0,0.0504687,1.65983,-0.0345371,0.796995505691,3051.64912321
951595,2868,2,998.1169648170471,1456.86,710.35,0.0,0.0460553,1.66296,-0.0324179,0.405483007431,3096.9547739
953574,2870,2,1000.2419381141663,758.977,719.7,0.0,0.0456233,1.6684,-0.0362356,0.764896526933,3141.69611871
956240,2873,3,1002.3823273181915,733.703,733.06,0.0,0.0399322,1.68999,-0.0356099,0.866152539849,3206.02195439
958240,2875,2,1004.5136694908142,758.823,743.43,0.0,0.0444367,1.64953,-0.0409662,0.784797519445,3254.59043179
960240,2877,2,1006.6624991893768,1491.15,752.78,0.0,0.0348025,1.62306,-0.0351579,0.380913376808,3296.69970195
962161,2879,2,1008.7808222770691,714.263,760.94,0.0,0.057283,1.60493,-0.0320974,0.823401540518,3334.25587798
964161,2881,2,1010.9297456741333,1494.55,769.71,0.0,0.0466549,1.63895,-0.0355243,0.373173713684,3375.30045436
966161,2883,2,1013.070033788681,1529.71,780.08,0.0,0.0821364,1.64604,-0.0245897,0.374986052513,3423.75116687
968161,2885,2,1015.2119715213776,1450.28,789.3,0.0,0.0477327,1.62697,-0.0288155,0.405351340771,3467.71919314
970161,2887,2,1017.343522310257,1347.84,798.12,0.0,0.0495321,1.59325,-0.036674,0.451159954071,3508.50179947
972161,2889,2,1019.4761219024658,1447.98,804.76,0.0,0.0394282,1.57609,-0.0385572,0.404977500439,3537.27978324
974161,2891,2,1021.6117513179779,1381.54,813.21,0.0,0.0487996,1.5891,-0.036063,0.421026349068,3576.44984813
976161,2893,2,1023.7564404010773,1312.79,825.11,0.0,0.0510313,1.55279,-0.0396692,0.384426534176,3634.78533355
978114,2895,2,1025.892567396164,503.021,836.86,0.0,0.0467885,1.54432,-0.0432167,0.761106476188,3689.52736035
980114,2897,2,1027.9758908748627,675.113,844.01,0.0,0.0342918,1.53109,-0.0438521,0.655564308167,3722.9561312
982608,2900,3,1030.1171836853027,835.37,853.33,0.0,0.0476665,1.54198,-0.0498121,0.876189827919,3767.28787889
984221,2903,3,1032.2408657073975,107.526,850.75,0.0,0.0591079,1.50595,-0.0667748,0.966486942023,3752.73749572
986221,2905,2,1034.3990461826324,1381.49,856.55,0.0,0.0459085,1.50872,-0.0315746,0.56131541729,3776.83233911
988221,2907,2,1036.54643368721,1230.35,864.36,0.0,0.0505332,1.47523,-0.0335624,0.409926474094,3814.0539925
991221,2910,3,1038.6560108661652,2041.45,871.11,0.0,0.0485437,1.47725,-0.0381878,0.313959300518,3841.78377677
993045,2912,2,1040.7965669631958,715.958,876.18,0.0,0.0326731,1.45334,-0.038948,0.816483214498,3864.69263629
994994,2914,2,1042.9453682899475,605.337,879.89,0.0,0.312256,1.45244,-0.017427,0.838091671467,3880.13249633
996994,2916,2,1045.1028633117676,1420.02,886.83,0.0,0.0375454,1.44368,-0.0345255,0.377098202705,3909.82211134
998994,2918,2,1047.266751050949,1173.82,886.83,0.0,0.0343991,1.43853,-0.0366821,0.423298954964,3906.87106623
1000994,2920,2,1049.3933997154236,1532.21,889.86,0.0,0.0390222,1.44543,-0.0348331,0.334899604321,3919.5912174
