loss_pol_surr,EpRewMean,TimestepsSoFar,loss_pol_entpen,loss_vf_loss,TimeElapsed,loss_ent,EpisodesSoFar,EpThisIter,loss_kl,ev_tdlam_before,EpLenMean
-0.0123976,68.4972949551,913000,0.0,0.0579764,796.233983039856,-0.610301,913,2,0.0371821,0.995219238568,1000.0
-0.0199062,68.5833206965,915000,0.0,0.0596039,797.9993271827698,-0.608481,915,2,0.0291167,0.994713800959,1000.0
0.0136498,68.674394167,917000,0.0,0.0488007,799.7813963890076,-0.625419,917,2,0.0593131,0.995292096864,1000.0
-0.0112671,68.7529648825,919000,0.0,0.0298981,801.5464653968811,-0.641277,919,2,0.0398823,0.997166932561,1000.0
-0.00411971,68.8592581993,921000,0.0,0.0183647,803.3273911476135,-0.670746,921,2,0.0342545,0.998272913625,1000.0
-0.0225332,68.9744851613,923000,0.0,0.0107374,805.0930230617523,-0.659169,923,2,0.0190673,0.998730129795,1000.0
-0.0223508,69.0502371662,925000,0.0,0.0195245,806.8749711513519,-0.648369,925,2,0.0174442,0.998399385833,1000.0
-0.0172847,69.1359226055,927000,0.0,0.016511,808.6411845684052,-0.652774,927,2,0.0232182,0.998542189831,1000.0
-0.0158711,69.2771106175,929000,0.0,0.0218143,810.4221994876862,-0.654766,929,2,0.0156491,0.998487527133,1000.0
-0.0303004,69.3490927491,931000,0.0,0.0243117,812.1867413520813,-0.660036,931,2,0.0455797,0.997300975956,1000.0
0.00142991,69.4603575622,933000,0.0,0.0365951,813.9687743186951,-0.645233,933,2,0.0582336,0.996759937378,1000.0
-0.0032547,69.5699241384,935000,0.0,0.0310354,815.7497737407684,-0.647668,935,2,0.0410566,0.997456072597,1000.0
-0.00963362,69.6982676369,937000,0.0,0.0515357,817.5305073261261,-0.64517,937,2,0.0462378,0.996130601037,1000.0
6.29611e-05,69.8469044899,940000,0.0,0.0475509,819.2964217662811,-0.661776,940,3,0.052237,0.997293428518,1000.0
-0.00455772,69.9389114147,942000,0.0,0.045678,821.0620262622833,-0.688692,942,2,0.046463,0.996944736456,1000.0
-0.0174868,69.9827548858,944000,0.0,0.023647,822.8279693126678,-0.720398,944,2,0.0253147,0.997932726517,1000.0
-0.0129073,70.0576744501,946000,0.0,0.0249142,824.6087141036987,-0.735137,946,2,0.0591567,0.997749031056,1000.0
-0.00794785,70.1552127475,948000,0.0,0.0417025,826.3752067089081,-0.714739,948,2,0.0481594,0.996806098381,1000.0
-0.00883066,70.2002700061,950000,0.0,0.0643923,828.1408710479736,-0.724725,950,2,0.064082,0.995069994591,1000.0
0.00211217,70.2334922359,952000,0.0,0.0293185,829.9061796665192,-0.730732,952,2,0.0766643,0.997925604228,1000.0
-0.0217004,70.3069858081,954000,0.0,0.0319298,831.702972650528,-0.679957,954,2,0.0242271,0.997393722646,1000.0
-0.0103552,70.416334253,956000,0.0,0.022284,833.4836943149567,-0.659323,956,2,0.198667,0.998255846673,1000.0
-0.0162369,70.524097568,958000,0.0,0.0289665,835.2659232616425,-0.642911,958,2,0.0254267,0.997904121177,1000.0
-0.0105659,70.6063368447,960000,0.0,0.0370844,837.0336782932281,-0.624307,960,2,0.0362358,0.997394047678,1000.0
-0.0145237,70.7350224099,962000,0.0,0.0490021,838.8076598644257,-0.622429,962,2,0.0335656,0.996513507562,1000.0
-0.00577454,70.8906508043,964000,0.0,0.0388372,840.5775396823883,-0.625759,964,2,0.034228,0.997017424786,1000.0
-0.0164247,70.9852383782,966000,0.0,0.0360077,842.3429703712463,-0.604885,966,2,0.0274573,0.997401667526,1000.0
-0.016825,71.102232305,968000,0.0,0.0383496,844.1103482246399,-0.624992,968,2,0.0238492,0.996856606798,1000.0
-0.019807,71.2237076903,970000,0.0,0.0415557,845.8903238773346,-0.631752,970,2,0.0254016,0.996711661108,1000.0
-0.0163775,71.2952535665,972000,0.0,0.0357584,847.6552855968475,-0.64017,972,2,0.0312268,0.997677289182,1000.0
-0.0204075,71.381976445,974000,0.0,0.0283141,849.4376134872437,-0.633915,974,2,0.0212965,0.998156630318,1000.0
-0.0166212,71.4598077393,976000,0.0,0.0235495,851.2024204730988,-0.642106,976,2,0.0411049,0.99829258502,1000.0
-0.0146795,71.5207321263,978000,0.0,0.0308349,852.9841225147247,-0.636558,978,2,0.0463685,0.997576790862,1000.0
-0.0183959,71.6485701361,980000,0.0,0.0412248,854.7803761959076,-0.650238,980,2,0.0240019,0.996989418287,1000.0
-0.0131268,71.8480376606,983000,0.0,0.0405171,856.5778820514679,-0.632706,983,3,0.0324234,0.997824826976,1000.0
-0.0152779,71.9303601146,985000,0.0,0.0386345,858.3589985370636,-0.615656,985,2,0.0234484,0.997423890745,1000.0
0.00726565,71.9439248023,987000,0.0,0.0419089,860.1249852180481,-0.604298,987,2,0.0846546,0.997318004491,1000.0
-0.0116,72.066285471,989000,0.0,0.0228032,861.897944688797,-0.597657,989,2,0.0390024,0.998442529934,1000.0
-0.0157629,72.0982034245,991000,0.0,0.0255934,863.674610376358,-0.593366,991,2,0.0236871,0.998075135285,1000.0
-0.00967853,72.1350606747,993000,0.0,0.0650386,865.4527637958527,-0.583473,993,2,0.0360716,0.995289700571,1000.0
-0.0148076,72.189059481,995000,0.0,0.0569975,867.2197093963623,-0.585897,995,2,0.0352188,0.995910049882,1000.0
-0.0103574,72.2880105449,997000,0.0,0.0255874,869.015055179596,-0.595963,997,2,0.023924,0.998063167324,1000.0
-0.0149595,72.3179092538,999000,0.0,0.0381609,870.7809607982635,-0.583044,999,2,0.030401,0.997298958711,1000.0
0.0439049,72.3870412185,1001000,0.0,0.0453364,872.5619938373566,-0.590845,1001,2,1.73236,0.996647874126,1000.0
