loss_pol_surr,loss_kl,loss_ent,TimestepsSoFar,EpRewMean,EpisodesSoFar,ev_tdlam_before,TimeElapsed,EpThisIter,loss_vf_loss,loss_pol_entpen,EpLenMean
-0.0176315,0.0112058,-0.407705,894586,8043.21733679,5509,0.177072703838,743.47190284729,2,3954.38,0.0,861.52
-0.00174903,0.0401176,-0.419953,896586,8084.10501137,5511,-0.00439834594727,745.1709201335907,2,5917.56,0.0,865.89
-0.0133183,0.00803741,-0.420295,898586,8093.9278864,5513,-0.0252789258957,746.8573184013367,2,5900.67,0.0,866.93
-0.00840442,0.0105423,-0.399272,900586,8093.99133688,5515,-0.00385499000549,748.5603239536285,2,5928.02,0.0,866.93
-0.0138487,0.00772114,-0.412436,902921,8031.98120149,5518,0.22841578722,750.248556137085,3,7458.28,0.0,860.28
-0.0161358,0.0106977,-0.417716,904543,8084.50738795,5520,0.568468689919,751.9441463947296,2,3930.44,0.0,865.9
-0.0103622,0.0266678,-0.424372,906543,8084.56666805,5522,-0.00606977939606,753.6462216377258,2,5903.65,0.0,865.9
-0.00704219,0.0134912,-0.427449,908543,8084.60805622,5524,-0.00403380393982,755.3357436656952,2,5917.45,0.0,865.9
-0.00356538,0.0294419,-0.444224,911352,8066.73370676,5527,0.386029005051,757.0133528709412,3,6184.69,0.0,863.99
-0.00691695,0.00933284,-0.444217,913352,8066.8032311,5529,-0.0547314882278,758.7100913524628,2,5996.54,0.0,863.99
-0.00628782,0.00847724,-0.426731,915352,8066.81323368,5531,-0.00840282440186,760.412495136261,2,5923.44,0.0,863.99
-0.00994343,0.0140903,-0.414278,917352,8066.86229399,5533,-0.00452852249146,762.1085064411163,2,5870.05,0.0,863.99
-0.00428959,0.00652352,-0.402255,919352,8066.84906248,5535,-0.0037282705307,763.8351566791534,2,5925.72,0.0,863.99
-0.0128746,0.012217,-0.403375,921352,8066.80934592,5537,0.171999633312,765.5215785503387,2,4583.97,0.0,863.99
-0.01336,0.012759,-0.391632,922770,8012.44451074,5539,0.450187504292,767.2239310741425,2,4316.65,0.0,858.17
-0.00983955,0.0144415,-0.392735,924817,7923.48245966,5542,0.31588768959,768.9166557788849,3,6554.09,0.0,848.64
-0.00613435,0.0268628,-0.395615,926817,7960.94308759,5544,-0.0644792318344,770.6237902641296,2,5940.16,0.0,852.65
-0.00170794,0.0164807,-0.389722,928817,7968.63993453,5546,-0.00230395793915,772.310201883316,2,5935.05,0.0,853.47
-0.00674524,0.0150155,-0.387337,931455,7934.79441437,5549,0.450369417667,774.0133235454559,3,6497.27,0.0,849.85
-0.0138658,0.0149318,-0.381071,933455,7934.71915988,5551,-0.055128455162,775.70081782341,2,5949.28,0.0,849.85
-0.0136694,0.0187385,-0.402723,935570,7852.01825871,5554,0.179361045361,777.4039371013641,3,7687.14,0.0,841.0
-0.00813184,0.0186182,-0.39167,937570,8019.3769091,5556,-0.0139051675797,779.107058763504,2,5891.29,0.0,858.92
-0.00638169,0.0174084,-0.391144,939129,7965.17365089,5559,0.424196004868,780.8260447978973,3,4489.89,0.0,853.12
-0.0178839,0.0112682,-0.397049,941974,8041.06622211,5562,0.610434859991,782.5213763713837,3,4341.4,0.0,861.25
-0.0084661,0.0136273,-0.393349,943974,8041.07432173,5564,-0.00502920150757,784.2099585533142,2,5950.09,0.0,861.25
-0.00821149,0.00766274,-0.372648,945974,8126.6764274,5566,-0.00686883926392,785.908572435379,2,5952.77,0.0,870.41
-0.0101001,0.0178878,-0.363037,947974,8126.63768461,5568,-0.00321114063263,787.582691192627,2,5953.72,0.0,870.41
-0.015342,0.01723,-0.368678,950107,7858.62432983,5573,0.536966741085,789.2870345115662,5,6754.62,0.0,841.74
-0.00858495,0.0107493,-0.373625,952255,7837.09838755,5576,0.550559163094,790.9821078777313,3,6183.79,0.0,839.44
-0.00938197,0.0135254,-0.366193,954255,7837.08121311,5578,-0.193181872368,792.6853256225586,2,5986.31,0.0,839.44
-0.0140473,0.0113095,-0.372295,956200,7580.35085039,5583,0.542942643166,794.3904385566711,5,4177.45,0.0,811.96
-0.0108857,0.026611,-0.391817,957988,7560.47429186,5585,0.378911375999,796.0917866230011,2,4907.23,0.0,809.84
-0.00682104,0.0162737,-0.387469,959988,7602.45390675,5587,0.0649581551552,797.7749326229095,2,3818.22,0.0,814.33
-0.00983348,0.0297814,-0.401413,961988,7691.64285301,5589,-0.0553348064423,799.4947962760925,2,6039.66,0.0,823.88
-0.0115815,0.0124378,-0.393404,963988,7768.51796708,5591,-0.0445135831833,801.1849541664124,2,5921.44,0.0,832.11
-0.0101862,0.0184927,-0.390975,965988,7821.71934495,5593,-0.0636562108994,802.8856310844421,2,5896.08,0.0,837.81
-0.0117191,0.0182356,-0.387395,968505,7866.61186818,5596,0.360853016376,804.5602030754089,3,6921.62,0.0,842.62
-0.00742148,0.0217522,-0.420037,970505,7866.58886133,5598,-0.0413749217987,806.4039466381073,2,5791.7,0.0,842.62
-0.0105533,0.0143927,-0.441105,972534,7775.87557275,5601,0.194623291492,808.0914423465729,3,7956.16,0.0,832.91
-0.0111287,0.0080177,-0.447826,973926,7719.03604738,5603,0.50453966856,809.7789371013641,2,4507.43,0.0,826.83
-0.0081421,0.019979,-0.451779,975926,7787.01350429,5605,-0.000949263572693,811.4508068561554,2,5897.92,0.0,834.11
-0.0097264,0.0150456,-0.450768,978179,7866.60155407,5608,0.200694918633,813.1539256572723,3,7566.4,0.0,842.63
-0.0124321,0.0135618,-0.458813,980179,7897.41253099,5610,-0.0659843683243,814.8414218425751,2,5665.52,0.0,845.93
-0.0091454,0.00827813,-0.459612,982179,7897.32925965,5612,-0.0232080221176,816.5289165973663,2,4614.53,0.0,845.93
-0.00932895,0.0147183,-0.454949,984766,7858.63884825,5615,0.301410675049,818.2164118289948,3,7912.23,0.0,841.8
-0.0102369,0.0239322,-0.468054,986766,7920.6807233,5617,-0.0656510591507,819.9096462726593,2,5876.71,0.0,848.45
-0.0102045,0.0112757,-0.4539,988766,7920.67349672,5619,-0.00793361663818,821.6225271224976,2,5879.1,0.0,848.45
-0.00630914,0.00725172,-0.44636,990766,7955.93675473,5621,-0.0289417505264,823.310022354126,2,5885.83,0.0,852.23
-0.00590426,0.0214417,-0.44023,993104,7894.08806063,5624,0.204065203667,825.0287671089172,3,7214.68,0.0,845.61
-0.0103161,0.0160106,-0.430542,995104,7911.99938208,5626,-0.00118112564087,826.7214949131012,2,5896.27,0.0,847.52
-0.0144249,0.014048,-0.428157,997127,7820.64796891,5629,0.51489418745,828.4198589324951,3,4487.6,0.0,837.75
-0.0145519,0.0165853,-0.420962,998746,7784.98003656,5631,0.498945593834,830.1082046031952,2,3934.67,0.0,833.94
-0.00648356,0.00823644,-0.389737,1000746,7784.92111708,5633,-0.03879737854,831.8188328742981,2,5962.8,0.0,833.94
