loss_kl,EpLenMean,TimestepsSoFar,EpisodesSoFar,loss_pol_entpen,ev_tdlam_before,loss_pol_surr,loss_ent,TimeElapsed,loss_vf_loss,EpThisIter,EpRewMean
0.05004,676.59,931705,2932,0.0,0.961795438081,-0.0652732,1.52472,925.0502121448517,176.394,4,3252.75226324
0.0422127,673.85,933389,2935,0.0,0.845409750938,-0.0484098,1.5041,927.0680255889893,973.252,3,3235.98015319
0.0730255,667.04,935860,2939,0.0,0.957589298487,-0.066913,1.50828,929.0899982452393,193.72,4,3203.92513417
0.0434651,638.46,937979,2945,0.0,0.950083564967,-0.0682083,1.4683,931.1213939189911,354.146,6,3054.20450627
0.0503678,635.51,939684,2947,0.0,0.958627231419,-0.0721974,1.4467,933.1369094848633,124.88,2,3039.16204411
0.0369723,628.13,941889,2950,0.0,0.890821635723,-0.0399027,1.38293,935.1527576446533,565.11,3,3000.7549481
0.0386993,637.12,943889,2952,0.0,0.385161876678,-0.0432094,1.39255,937.1841053962708,1747.73,2,3048.38556918
0.0395327,641.92,945889,2954,0.0,0.438795268536,-0.0438878,1.3659,939.1842277050018,882.68,2,3075.28198329
0.0716292,635.63,947849,2958,0.0,0.937669027597,-0.0615182,1.30575,941.1999800205231,212.611,4,3044.30225146
0.0420369,638.88,949280,2960,0.0,0.839732915163,-0.0358735,1.29795,943.2314040660858,1087.33,2,3061.92056261
0.0387966,642.37,952162,2964,0.0,0.797467723489,-0.0432944,1.24879,945.2492723464966,1655.53,4,3078.89050789
0.0644096,643.25,953385,2966,0.0,0.749815493822,-0.0481867,1.20067,947.270260810852,1078.96,2,3086.40599962
0.0550797,655.12,956385,2969,0.0,0.230680406094,-0.045473,1.21561,949.2858664989471,2320.28,3,3151.11229449
0.0557298,650.15,957888,2971,0.0,0.820994719863,-0.0401288,1.19588,951.3169615268707,620.305,2,3126.72363867
0.0579218,656.64,959707,2973,0.0,0.810755416751,-0.0309086,1.23213,953.3305547237396,873.211,2,3161.47274599
0.0561076,648.34,962332,2977,0.0,0.890333220363,-0.0503678,1.19319,955.3486089706421,1045.34,4,3122.74819008
0.0434131,657.4,964165,2979,0.0,0.829693570733,-0.0431397,1.21149,957.3695919513702,224.023,2,3172.70677921
0.0536662,665.09,966472,2982,0.0,0.84866027534,-0.0503532,1.15252,959.3869383335114,909.168,3,3215.10480157
0.0523171,665.09,968472,2984,0.0,0.441456019878,-0.0358067,1.13945,961.4030458927155,1989.64,2,3219.00062571
0.0519281,658.05,970047,2987,0.0,0.868550181389,-0.0502234,1.13794,963.4183735847473,694.941,3,3186.46352705
0.0605984,667.96,972047,2989,0.0,0.409838140011,-0.0362158,1.11624,965.4341917037964,1938.08,2,3240.26702655
0.050421,663.81,974618,2993,0.0,0.793825909495,-0.0498014,1.1002,967.4516084194183,1797.34,4,3220.00669617
0.0547165,675.24,976618,2995,0.0,0.372499108315,-0.0430958,1.10323,969.4688138961792,960.601,2,3281.4985361
0.280214,681.33,978618,2997,0.0,0.336280941963,-0.0325639,1.09854,971.4889268875122,1924.09,2,3317.55161609
0.0626102,684.5,980257,2999,0.0,0.962123852223,-0.0596411,1.11256,973.5026361942291,105.039,2,3337.18629322
0.0412757,688.63,982809,3002,0.0,0.705871075392,-0.0362053,1.14851,975.5203623771667,1866.13,3,3363.9281512
0.0612043,693.12,985061,3005,0.0,0.843231469393,-0.0394296,1.12481,977.5357396602631,687.817,3,3391.0506128
0.0831094,684.46,986195,3007,0.0,0.821205183864,-0.0389634,1.09991,979.5514698028564,987.296,2,3347.50508615
0.0468686,691.7,988727,3010,0.0,0.7154763937,-0.0328716,1.10207,981.581784248352,1866.86,3,3388.90856736
0.069676,688.48,990277,3012,0.0,0.789492741227,-0.0378092,1.07602,983.597559928894,984.785,2,3374.68102552
0.0798419,700.36,993183,3016,0.0,0.881108000875,-0.0371682,1.06532,985.6142706871033,1080.16,4,3441.33729989
0.059996,695.83,994943,3022,0.0,0.936148360372,-0.0541634,1.0795,987.6448683738708,535.175,6,3417.9209224
7.8344,696.88,996831,3025,0.0,0.8774677068,0.0397365,1.12802,989.6596052646637,1048.48,3,3428.3135846
0.0435991,666.62,999367,3033,0.0,0.79514425993,-0.080315,1.1118,991.6925895214081,385.284,8,3250.15822578
0.0394726,647.19,1001293,3041,0.0,0.918654672801,-0.0772546,1.08608,993.7188951969147,429.698,8,3127.44857441
