loss_pol_surr,loss_pol_entpen,EpRewMean,EpThisIter,EpLenMean,TimestepsSoFar,loss_kl,loss_ent,TimeElapsed,loss_vf_loss,EpisodesSoFar,ev_tdlam_before
-0.0343815,0.0,1268.26706655,6,333.65,659151,0.0260835,0.655272,727.1398243904114,95.7972,2828,0.975708000362
-0.0355659,0.0,1268.08868205,7,334.29,661317,0.0261305,0.675913,729.634161233902,68.845,2835,0.982256760821
-0.0350042,0.0,1279.15348629,6,336.75,663289,0.0318365,0.681978,732.1866726875305,23.7173,2841,0.989030378871
-0.0450847,0.0,1284.12597634,6,337.71,665391,0.0267691,0.653173,734.3902254104614,16.5308,2847,0.989582411014
-0.0377061,0.0,1267.46341973,7,332.0,667644,0.0264659,0.646081,736.46861577034,15.6063,2854,0.993238048162
-0.0342435,0.0,1266.96362749,5,331.27,669390,0.0240164,0.614446,738.5782012939453,15.5128,2859,0.991834776476
-0.0498098,0.0,1260.50509328,7,328.99,671565,0.0257554,0.564173,740.6870927810669,19.8506,2866,0.99295647908
-0.0275486,0.0,1258.27510005,6,327.79,673640,0.0404661,0.563974,742.8159968852997,17.734,2872,0.987638491206
-0.0399888,0.0,1247.14836278,7,324.62,675757,0.0219564,0.555643,744.8805813789368,23.1785,2879,0.979431716725
-0.0351042,0.0,1230.3051673,7,320.5,677823,0.028886,0.545973,746.9607810974121,34.6121,2886,0.983616361395
-0.0314962,0.0,1224.03734209,6,318.13,679753,0.0297715,0.532665,749.0556397438049,21.483,2892,0.980173209682
-0.0324013,0.0,1217.15887834,6,315.89,681712,0.0282788,0.478029,751.1881835460663,23.8122,2898,0.987382126972
-0.0457513,0.0,1222.64833787,7,317.41,683963,0.0260687,0.45148,753.2841124534607,22.5353,2905,0.990255780518
-0.034397,0.0,1241.72567385,5,322.11,685797,0.0389157,0.453422,755.3810467720032,15.452,2910,0.98102757521
-0.0362038,0.0,1239.09495665,7,321.89,688006,0.0259131,0.46209,757.4472534656525,21.9768,2917,0.987191268243
-0.0421291,0.0,1251.246333,5,324.98,689859,0.0285249,0.437048,759.5775454044342,12.223,2922,0.993019849993
-0.0324849,0.0,1273.36920589,6,329.57,692108,0.0317011,0.442991,761.6956417560577,15.1568,2928,0.98960345611
-0.0384391,0.0,1282.95558466,5,332.55,693980,0.0309729,0.478566,763.7968935966492,24.4541,2933,0.984766994603
-0.0308838,0.0,1286.94564973,6,333.49,695980,0.023423,0.471688,765.9084749221802,95.4598,2939,0.91492112726
-0.0346798,0.0,1275.29651358,7,331.09,698203,0.0333422,0.493027,768.0240876674652,37.8717,2946,0.943053856492
-0.0386831,0.0,1267.97958115,7,330.06,700324,0.0278603,0.492528,770.2182381153107,121.664,2953,0.957701247185
-0.0414714,0.0,1259.55704601,6,328.52,702242,0.029229,0.485889,772.431830406189,24.9873,2959,0.981595300138
-0.0454538,0.0,1268.23175423,6,330.28,704305,0.0297829,0.465652,774.7095005512238,13.9498,2965,0.99250771571
-0.0398597,0.0,1274.16342494,6,331.35,706407,0.0293834,0.456204,776.9140288829803,14.4697,2971,0.994177406188
-0.0444413,0.0,1285.51791214,6,333.86,708516,0.0299413,0.470734,779.1957786083221,18.1968,2977,0.99277612986
-0.0275875,0.0,1306.70567273,5,338.28,710415,0.0459096,0.462393,781.7575583457947,12.0263,2982,0.993599570356
-0.037183,0.0,1320.83173817,6,341.52,712601,0.033042,0.451515,784.3747022151947,15.576,2988,0.984328052029
-0.0393329,0.0,1324.86969201,6,342.21,714507,0.0387095,0.409765,787.0948796272278,10.3102,2994,0.993827425875
-0.0407357,0.0,1324.409599,7,341.29,716755,0.0307176,0.423656,789.875953912735,13.4595,3001,0.99425619049
-0.0468685,0.0,1318.08895772,6,339.16,718604,0.0312746,0.378805,792.6242227554321,13.0848,3007,0.99444357492
-0.0464833,0.0,1317.82296883,6,338.39,720664,0.0277732,0.399305,795.4139392375946,10.2003,3013,0.996845916379
-0.0375079,0.0,1310.32778839,7,336.54,722760,0.0231469,0.387871,797.846105337143,58.638,3020,0.978152431548
-0.0420278,0.0,1299.62831705,6,333.0,724667,0.0311642,0.388741,800.3207049369812,10.2831,3026,0.995169814676
-0.0278759,0.0,1280.44613192,7,327.37,726717,0.0346587,0.378647,802.845703125,71.761,3033,0.968498818576
-0.0400382,0.0,1275.7880564,7,325.2,728859,0.0341883,0.36941,805.3356726169586,30.0432,3040,0.975289130583
-0.04481,0.0,1270.11990314,7,323.51,730954,0.0319414,0.399757,807.9088454246521,18.7471,3047,0.988417949528
-0.0362525,0.0,1279.92823226,7,324.74,733067,0.0315983,0.405888,810.0620777606964,12.6501,3054,0.991604637355
-0.0384754,0.0,1278.67961583,6,323.93,734940,0.0436797,0.402487,812.140554189682,14.8473,3060,0.991233233362
-0.0475971,0.0,1267.2667897,7,321.62,737121,0.0273935,0.389457,814.2119324207306,13.4665,3067,0.992885978892
-0.0314662,0.0,1243.0394576,7,315.88,739170,0.0430374,0.370873,816.3441863059998,107.402,3074,0.973384769633
-0.0313472,0.0,1225.41731938,7,312.13,741286,0.0228441,0.357612,818.4526674747467,244.061,3081,0.905581913888
-0.0323892,0.0,1219.76787976,6,310.43,743280,0.0362594,0.328693,820.5186800956726,34.4156,3087,0.981833199039
-0.0333529,0.0,1212.88230149,7,308.97,745404,0.0228135,0.33829,822.5969257354736,146.163,3094,0.912073329091
-0.027598,0.0,1199.14474578,7,306.46,747401,0.0379461,0.331499,824.7041854858398,199.766,3101,0.943822994828
-0.0312846,0.0,1186.75854017,7,304.04,749376,0.0334182,0.340624,826.828182220459,110.324,3108,0.96202840656
-0.0330351,0.0,1178.12014479,7,301.8,751446,0.0286717,0.318888,828.9252021312714,294.1,3115,0.924941055477
-0.0311608,0.0,1179.02589826,7,301.27,753533,0.0388974,0.326025,831.0066685676575,62.3454,3122,0.9702294413
-0.0380721,0.0,1168.37619637,7,299.1,755410,0.0240987,0.327744,833.0693604946136,237.589,3129,0.907109044492
-0.032907,0.0,1164.13614157,7,298.26,757490,0.030136,0.319155,835.179493188858,359.987,3136,0.909808523953
-0.0339202,0.0,1146.95823895,8,293.8,759466,0.0239671,0.335066,837.289080619812,105.241,3144,0.958209339529
-0.0327294,0.0,1140.77125148,8,291.97,761670,0.0348885,0.320693,839.4454214572906,205.924,3152,0.94847048074
-0.0373949,0.0,1139.54022187,7,291.06,763707,0.0352262,0.307831,841.5148656368256,73.0731,3159,0.910341523588
-0.0339508,0.0,1125.26723887,8,286.53,765774,0.0365267,0.333729,843.6342308521271,18.7332,3167,0.991087586619
-0.0295982,0.0,1122.02424954,8,284.46,767982,0.0339577,0.315082,845.7970750331879,35.7055,3175,0.975818358362
-0.0347054,0.0,1117.7071295,7,282.15,769819,0.0350801,0.324021,848.0349946022034,26.8307,3182,0.987314973958
-0.0433578,0.0,1101.64759779,8,277.84,771961,0.0303646,0.303917,850.383142709732,30.65,3190,0.983587723225
-0.0443254,0.0,1090.20579686,8,273.75,773961,0.0276503,0.26005,852.616977930069,15.5837,3198,0.992857934907
-0.0520364,0.0,1101.68426487,7,275.08,776067,0.0347221,0.248853,854.8987970352173,18.1072,3205,0.99282801291
-0.0382246,0.0,1098.83999981,8,273.28,778079,0.0299538,0.242053,857.1562826633453,17.0889,3213,0.989143087529
-0.028136,0.0,1080.30631566,8,268.6,780106,0.0205015,0.242279,859.6367342472076,21.3647,3221,0.932493723929
-0.0398936,0.0,1085.19504557,8,268.12,782222,0.0282419,0.244635,862.0863890647888,12.3516,3229,0.99620315386
-0.034332,0.0,1078.56334518,8,265.93,784375,0.0400462,0.2168,864.5144698619843,25.0325,3237,0.959076859057
-0.0276482,0.0,1085.64634177,7,267.03,786169,0.0291444,0.201653,866.8832874298096,130.706,3244,0.933852657676
-0.037679,0.0,1093.13581639,8,268.1,788480,0.0337651,0.197578,869.297286272049,33.8085,3252,0.977708546445
-0.0338204,0.0,1078.33155562,7,265.43,790250,0.027512,0.178825,871.7653119564056,69.7127,3259,0.936604402959
-0.0350799,0.0,1084.37003868,8,266.93,792467,0.0270553,0.203246,874.327577829361,38.2088,3267,0.978661449626
-0.0245799,0.0,1081.94214895,7,266.4,794363,0.0342741,0.198861,876.7906804084778,20.3931,3274,0.98439240735
-0.0394956,0.0,1081.99002047,8,266.94,796513,0.0363937,0.207492,879.2747128009796,31.0342,3282,0.988865943626
-0.0359301,0.0,1083.71239677,7,267.61,798493,0.0324986,0.188384,881.6101005077362,26.6761,3289,0.985067911446
-0.0465829,0.0,1091.21687739,8,269.57,800664,0.0303041,0.186301,883.7342612743378,15.9896,3297,0.993733997922
-0.0455548,0.0,1077.9122016,8,266.96,802763,0.0287346,0.184467,885.8625836372375,47.6098,3305,0.984456175938
-0.0384655,0.0,1082.262857,8,267.59,804838,0.0434236,0.159277,887.9446654319763,15.9122,3313,0.993191178888
-0.0369867,0.0,1086.02933559,7,268.31,806665,0.0274763,0.165819,890.0231275558472,23.9607,3320,0.992691025604
-0.0438259,0.0,1090.5517605,8,269.39,808905,0.0328856,0.202155,892.1056847572327,16.0727,3328,0.995665237308
-0.038547,0.0,1086.98462946,7,268.68,810773,0.0338332,0.204176,894.2399661540985,14.8133,3335,0.986246253364
-0.0427108,0.0,1095.56232615,8,270.85,812978,0.0327436,0.184253,896.3527581691742,67.7626,3343,0.982914431021
-0.0291704,0.0,1084.17302023,7,268.76,814813,0.0873879,0.181898,898.4479105472565,103.42,3350,0.934200637043
-0.0403522,0.0,1088.15799221,8,269.66,817023,0.0389009,0.159608,900.516499042511,30.0464,3358,0.981071485206
-0.0476259,0.0,1084.23485421,8,268.84,819087,0.0367721,0.153549,902.6091830730438,21.6181,3366,0.993216979783
-0.0524292,0.0,1073.45318014,8,266.94,821057,0.027199,0.148131,904.7341394424438,27.6455,3374,0.987709075212
-0.0516344,0.0,1070.78596359,8,265.84,823097,0.0293573,0.13648,906.8616552352905,18.7139,3382,0.993264927063
-0.0357613,0.0,1060.75889165,8,263.34,825102,0.0237391,0.136554,908.929233789444,54.1407,3390,0.98216759041
-0.033865,0.0,1057.1083096,9,261.87,827351,0.0291347,0.142566,911.0089523792267,30.1191,3399,0.99025115557
-0.0432273,0.0,1054.80308906,8,261.82,829434,0.0311965,0.151317,913.1402621269226,14.4037,3407,0.994318262674
-0.0469536,0.0,1059.86405458,7,263.12,831402,0.0343632,0.11755,915.261402130127,14.3783,3414,0.992647751234
-0.0412744,0.0,1063.01012419,7,264.35,833404,0.0409375,0.121316,917.4332709312439,20.0539,3421,0.987059529871
-0.0428068,0.0,1054.81183696,8,262.76,835415,0.0336754,0.128285,919.5937395095825,26.9656,3429,0.990933784284
-0.0273087,0.0,1043.2285637,9,260.0,837601,0.0255779,0.134644,921.8438401222229,21.4344,3438,0.941091515124
-0.0333487,0.0,1044.4216947,7,259.62,839503,0.0321627,0.0803498,924.1120026111603,22.0851,3445,0.953336630017
-0.0322185,0.0,1046.1026526,8,259.4,841604,0.0333127,0.089292,926.4289636611938,38.1308,3453,0.955498170108
-0.0348312,0.0,1048.04433825,8,259.27,843761,0.0349859,0.0662082,928.734367609024,18.2414,3461,0.971476091072
-0.0286105,0.0,1047.1870351,8,258.83,845754,0.0342368,0.0617979,930.9715738296509,35.1295,3469,0.955612428486
-0.0261363,0.0,1063.19463847,7,262.24,847767,0.0305143,0.0227896,933.3201625347137,39.1328,3476,0.942850865424
-0.0405865,0.0,1067.93910582,7,263.07,849676,0.0379284,0.0236288,935.751142501831,10.1359,3483,0.996341178194
-0.0144457,0.0,1082.67531764,8,266.1,851955,0.048609,0.00518858,938.2067828178406,18.6564,3491,0.979405576363
-0.0401404,0.0,1088.20077217,7,267.27,853802,0.0317805,0.025249,940.6711540222168,18.9553,3498,0.994866992813
-0.0434121,0.0,1088.61991772,8,267.06,855883,0.0266628,0.0238488,943.0618126392365,21.0505,3506,0.99366952898
-0.0437558,0.0,1084.45472551,8,266.23,858025,0.0386032,0.00260055,945.533707857132,24.1007,3514,0.988150594756
-0.0351373,0.0,1075.2133312,8,263.44,860048,0.0329197,0.00674975,948.0493128299713,13.2356,3522,0.991648520343
-0.0412893,0.0,1083.44261814,8,265.17,862175,0.0314859,-0.0082854,950.5633199214935,15.9541,3530,0.993992527947
-0.0299153,0.0,1077.01515537,8,264.37,864038,0.0256253,0.00187159,953.1476771831512,54.4226,3538,0.875046931207
-0.0499805,0.0,1068.69018864,9,262.35,866293,0.050806,0.00334513,955.4339962005615,23.5021,3547,0.994099208154
-0.0331093,0.0,1069.33097182,7,262.69,868179,0.04055,-0.0350986,957.5308322906494,23.7458,3554,0.991344970651
-0.032775,0.0,1075.35954763,7,264.41,870202,0.0311593,-0.0533646,959.6248066425323,24.8458,3561,0.977680554613
-0.0401322,0.0,1084.27749948,7,266.64,872155,0.0286413,-0.0693591,961.73765873909,24.0529,3568,0.986407091841
-0.0455525,0.0,1084.72731875,8,267.11,874478,0.0335048,-0.0749477,963.8507664203644,18.3354,3576,0.989267194644
-0.0431102,0.0,1084.76606796,7,267.91,876467,0.039074,-0.096175,965.914023399353,26.1845,3583,0.990041387267
-0.0496846,0.0,1080.13437745,7,267.28,878412,0.03226,-0.123986,967.9913015365601,22.4025,3590,0.992304584011
-0.0460291,0.0,1084.07284759,7,268.12,880363,0.0369432,-0.131289,970.0848317146301,12.9073,3597,0.995971094351
-0.0424869,0.0,1092.28821297,8,270.02,882619,0.0318118,-0.126614,972.2107646465302,11.4914,3605,0.995572475251
-0.0418355,0.0,1089.26393319,7,269.78,884493,0.0354682,-0.131017,974.3050689697266,11.8946,3612,0.995043533389
-0.0408119,0.0,1100.55907073,8,272.18,886754,0.0351905,-0.125187,976.3905398845673,11.999,3620,0.994711271022
-0.033401,0.0,1108.01776001,7,273.97,888753,0.0380337,-0.13502,978.4845502376556,15.6539,3627,0.994841104839
-0.0395473,0.0,1112.69957684,8,274.78,890844,0.0301827,-0.0969034,980.5930416584015,10.4444,3635,0.996348807123
-0.0482685,0.0,1128.10350019,7,278.33,892837,0.0365154,-0.121406,982.7099261283875,12.0624,3642,0.994391196873
-0.0416633,0.0,1136.64140521,7,280.1,894835,0.0429078,-0.132559,984.8360805511475,8.43379,3649,0.997387859505
-0.0451928,0.0,1139.72468106,7,280.77,896882,0.0403865,-0.159781,986.8813490867615,13.2062,3656,0.995306227356
-0.0444041,0.0,1141.61716048,7,280.79,898870,0.0377044,-0.157696,989.0082333087921,10.4473,3663,0.997263082536
-0.0396388,0.0,1146.48815162,7,281.24,900861,0.0323028,-0.155744,991.1410093307495,9.37414,3670,0.997734127333
-0.0405144,0.0,1150.05888544,7,281.21,902873,0.0327443,-0.157217,993.3457796573639,7.37347,3677,0.9976021701
-0.046098,0.0,1150.25089266,8,280.54,905066,0.0369392,-0.168242,995.5932126045227,8.01269,3685,0.998171812156
-0.0361046,0.0,1147.02976301,8,279.37,907173,0.0350324,-0.16373,997.8346691131592,10.1403,3693,0.995085611008
-0.0393202,0.0,1151.94400856,6,280.4,908966,0.0300412,-0.190618,1000.115916967392,8.71717,3699,0.996093489695
-0.0358426,0.0,1154.35148131,8,280.62,911238,0.0396252,-0.188147,1002.3988537788391,7.60198,3707,0.997698280727
-0.040338,0.0,1159.36774126,7,281.63,913232,0.0328928,-0.212067,1004.7107031345367,12.9078,3714,0.996329708956
-0.0385804,0.0,1162.30551132,7,282.33,915262,0.0408236,-0.212711,1007.0552678108215,10.0523,3721,0.995783108287
-0.0361792,0.0,1167.09274078,7,283.58,917366,0.0436881,-0.208473,1009.4519345760345,10.3861,3728,0.996338780038
-0.0346466,0.0,1175.74120434,7,285.5,919394,0.0344533,-0.221194,1011.8360433578491,12.5915,3735,0.996226776624
-0.0342047,0.0,1178.64375968,7,285.79,921416,0.0523179,-0.222798,1014.2883286476135,10.734,3742,0.997250179993
-0.0470367,0.0,1179.1577077,7,285.86,923421,0.0424013,-0.258421,1016.7105095386505,9.22947,3749,0.996757471235
-0.0395553,0.0,1180.47398492,7,285.95,925477,0.047091,-0.25409,1019.2106618881226,8.21691,3756,0.997151916148
-0.0335455,0.0,1187.01752582,7,287.36,927606,0.0442526,-0.236402,1021.6309471130371,10.2179,3763,0.996174168773
-0.0431534,0.0,1185.66996609,7,288.01,929662,0.0378187,-0.219484,1024.117938041687,17.9359,3770,0.991504345089
-0.0336153,0.0,1191.80882375,6,289.55,931537,0.0387891,-0.236018,1026.6151564121246,13.3604,3776,0.992232998833
-0.0428625,0.0,1199.73088874,7,291.78,933710,0.0424043,-0.244541,1029.1016385555267,12.1972,3783,0.995014088228
-0.0210518,0.0,1210.25318583,7,294.48,935851,0.0828337,-0.244094,1031.2256979942322,44.0509,3790,0.977363966405
-0.0238535,0.0,1220.48897787,6,296.92,937776,0.0413566,-0.262017,1033.2966752052307,11.1905,3796,0.991670624353
-0.0448071,0.0,1221.19282322,7,297.6,939892,0.0351702,-0.314428,1035.3907208442688,11.7434,3803,0.993602395989
-0.0372861,0.0,1226.25910127,7,299.19,942048,0.0355285,-0.328787,1037.4865806102753,13.1525,3810,0.99152549915
0.0320905,0.0,1224.93229669,7,299.02,944081,1.49539,-0.343517,1039.6558475494385,217.881,3817,0.932981789112
-0.0235774,0.0,1207.48866589,8,295.13,945964,0.0263781,-0.350271,1041.7351458072662,233.865,3825,0.959569908679
-0.040141,0.0,1199.76006924,8,292.8,948098,0.0262614,-0.377152,1043.844390153885,14.8029,3833,0.993802844547
-0.0304141,0.0,1185.83277347,8,289.91,950083,0.0254435,-0.380866,1045.9060804843903,29.7198,3841,0.954060088843
-0.0197654,0.0,1189.41983315,7,290.32,952109,0.0352318,-0.385917,1048.0189645290375,10.9255,3848,0.987462708727
-0.0350178,0.0,1184.65663569,7,289.42,954090,0.0347418,-0.415572,1050.1325964927673,19.337,3855,0.988242325373
-0.0352784,0.0,1180.65310155,7,288.33,956133,0.0328257,-0.421841,1052.2265770435333,11.8155,3862,0.996514362749
-0.0375646,0.0,1183.35391859,8,288.02,958464,0.0377812,-0.463462,1054.3048906326294,16.2385,3870,0.996193030151
-0.0324328,0.0,1176.93066396,6,286.63,960200,0.0394013,-0.465928,1056.3811905384064,20.9995,3876,0.990877714939
-0.0329538,0.0,1176.64067844,7,286.31,962341,0.0451959,-0.454316,1058.508240699768,13.7968,3883,0.994276046287
-0.0331326,0.0,1168.74234123,8,283.97,964562,0.0415883,-0.478278,1060.6334948539734,13.1039,3891,0.997151870513
-0.0332023,0.0,1162.72940464,7,282.44,966587,0.039193,-0.478207,1062.7648749351501,6.22857,3898,0.996988966363
-0.0419751,0.0,1157.39270653,7,280.41,968543,0.0383411,-0.478543,1064.858640909195,8.04117,3905,0.997566891136
-0.0375079,0.0,1168.09255991,7,282.04,970727,0.0404897,-0.454936,1067.046849489212,10.1445,3912,0.996221038513
-0.0351314,0.0,1166.11569751,7,281.37,972754,0.0316751,-0.466304,1069.252076625824,17.6502,3919,0.994332627859
-0.0272192,0.0,1184.5164177,6,286.51,974615,0.0372416,-0.481378,1071.5937054157257,56.4285,3925,0.982988009229
-0.0313181,0.0,1177.72005009,8,286.62,976760,0.0276273,-0.481938,1073.8618590831757,114.33,3933,0.95677112788
-0.0362422,0.0,1187.82400083,7,289.63,978848,0.0381184,-0.485594,1076.147859096527,48.4003,3940,0.989717119373
-0.0346895,0.0,1200.42408243,6,292.4,980725,0.0488135,-0.480991,1078.382152080536,12.8284,3946,0.995473791845
-0.0282574,0.0,1203.04223551,7,293.22,982866,0.0382454,-0.489281,1080.686662197113,25.9089,3953,0.994141569361
-0.0431929,0.0,1200.25390114,7,293.63,984930,0.0339217,-0.523225,1083.1462914943695,42.5561,3960,0.983096657321
-0.0328461,0.0,1204.24951765,7,295.34,987123,0.0420695,-0.540115,1085.5625131130219,18.6209,3967,0.98867455218
-0.0445586,0.0,1203.8277559,6,295.7,988853,0.0433956,-0.557645,1087.941097021103,14.0104,3973,0.993771449197
-0.0355453,0.0,1202.08517037,7,296.4,991053,0.0357687,-0.612011,1090.3531923294067,35.7155,3980,0.988630233333
-0.0440802,0.0,1207.32391907,6,297.96,992990,0.0435041,-0.619332,1092.7895069122314,17.4126,3986,0.99292815011
-0.0310186,0.0,1214.67815755,7,300.41,995163,0.0493375,-0.641734,1095.343142747879,30.6128,3993,0.990344186313
-0.0353164,0.0,1226.26781444,6,303.31,997171,0.0368964,-0.632301,1097.8592581748962,16.6184,3999,0.986229929142
-0.0393052,0.0,1228.2780629,7,303.9,999231,0.0566569,-0.627199,1100.3122296333313,10.7553,4006,0.996448231861
-0.0365245,0.0,1226.60171777,7,303.37,1001335,0.0442543,-0.609457,1102.8359169960022,8.18621,4013,0.996770159807
