loss_pol_entpen,loss_pol_surr,EpLenMean,EpRewMean,TimeElapsed,ev_tdlam_before,loss_kl,loss_ent,EpThisIter,TimestepsSoFar,EpisodesSoFar,loss_vf_loss
0.0,-0.0145782,782.51,7299.78213026,392.57741498947144,0.474271655083,0.0109702,-0.360236,3,451946,4937,5074.39
0.0,-0.00966673,782.51,7299.63960789,394.34303402900696,-0.0637891292572,0.0178977,-0.35394,2,453946,4939,5852.85
0.0,-0.00340849,782.51,7299.53540264,396.1058280467987,-0.00396227836609,0.0213007,-0.354973,2,455946,4941,5846.74
0.0,-0.00830157,782.51,7299.46331642,397.86555552482605,-0.0100305080414,0.0140614,-0.360301,2,457946,4943,5842.21
0.0,-0.00933934,789.61,7365.60227644,399.6554560661316,-0.00365233421326,0.0122129,-0.360312,2,459946,4945,5775.25
0.0,-0.0102378,797.16,7435.77549929,401.42107248306274,0.293025553226,0.00973333,-0.359407,3,462797,4948,6942.9
0.0,-0.0107889,804.67,7505.73581694,403.18669271469116,-0.0356744527817,0.0150543,-0.379397,2,464797,4950,5814.22
0.0,-0.00503512,795.53,7420.28771952,404.95231223106384,0.546583294868,0.0183143,-0.380919,4,466740,4954,4697.16
0.0,-0.00856391,791.33,7380.95143679,406.73355746269226,0.489745378494,0.0197561,-0.373948,2,468320,4956,4036.08
0.0,-0.0096493,791.33,7380.71414489,408.4991760253906,-0.0508702993393,0.0220674,-0.384869,2,470320,4958,5890.47
0.0,-0.0107213,795.88,7423.01527088,410.2647969722748,-0.0278782844543,0.00966656,-0.389265,2,472320,4960,5925.0
0.0,-0.00639661,800.15,7462.78826651,412.03042793273926,0.123559951782,0.0146221,-0.3917,2,474320,4962,4356.35
0.0,-0.00213058,812.21,7575.16796227,413.79603576660156,0.326821863651,0.0322964,-0.401112,3,476669,4965,6857.06
0.0,0.00293326,802.67,7485.98644587,415.56165528297424,0.0534062385559,0.0220537,-0.392891,3,478715,4968,7693.45
0.0,-0.0136903,796.39,7427.06572251,417.3429002761841,0.312836229801,0.0181299,-0.39461,3,481087,4971,6367.03
0.0,-0.00939861,788.65,7354.59517893,419.1085367202759,0.163595199585,0.00831721,-0.409576,3,483313,4974,7606.28
0.0,-0.00716752,783.68,7308.06298808,420.87416982650757,0.589196145535,0.0193988,-0.409819,3,484926,4977,4296.23
0.0,-0.0134412,773.99,7217.40394115,422.62739777565,0.586555719376,0.00975578,-0.418062,3,486761,4980,5379.26
0.0,-0.0107842,779.12,7265.11667705,424.3898947238922,0.532094925642,0.0219246,-0.420481,2,488727,4982,4356.29
0.0,-0.013821,788.84,7355.59797075,426.15551352500916,0.501516312361,0.0100999,-0.420974,2,490725,4984,4042.29
0.0,-0.0091016,797.79,7438.89739101,427.905508518219,-0.0429577827454,0.0236821,-0.408989,2,492725,4986,5890.22
0.0,-0.0125671,812.11,7572.30462385,429.74925231933594,0.463766098022,0.00907249,-0.39753,3,495069,4989,6105.79
0.0,-0.00285368,826.73,7708.55927866,431.5309019088745,-0.0144577026367,0.0179733,-0.404601,2,497069,4991,5845.07
0.0,-0.00900734,833.86,7774.90499133,433.29648423194885,-0.00848126411438,0.016286,-0.430923,2,499069,4993,5854.93
0.0,-0.00817316,836.86,7802.71215438,435.046865940094,-0.0303082466125,0.0116706,-0.421661,2,501069,4995,5869.62
0.0,-0.00845527,842.75,7857.4647365,436.81212306022644,0.384811401367,0.014321,-0.410065,3,503742,4998,6846.03
0.0,-0.0125615,854.5,7966.90972413,438.577472448349,-0.00525546073914,0.0150861,-0.412574,2,505742,5000,5838.75
0.0,-0.00967275,854.5,7966.76248895,440.3430917263031,-0.0138322114944,0.0170948,-0.396079,2,507742,5002,5856.47
0.0,-0.0109895,855.62,7977.02866303,442.0931463241577,0.700863093138,0.0188012,-0.421338,2,509425,5004,1526.41
0.0,-0.00482983,865.46,8068.6176938,443.85870575904846,-0.0421438217163,0.0209007,-0.420159,2,511425,5006,5857.68
0.0,-0.0101095,874.04,8148.4871741,445.6243805885315,-0.0379545688629,0.0166153,-0.412478,2,513425,5008,5914.77
0.0,-0.012098,882.18,8224.25444959,447.374320268631,-0.00322651863098,0.018862,-0.407042,2,515425,5010,3892.43
0.0,-0.00407979,882.18,8224.04602788,449.1399402618408,-0.149365067482,0.0177649,-0.409381,2,517425,5012,5963.35
0.0,-0.00938769,875.92,8165.44291754,450.92115020751953,0.479479789734,0.00659837,-0.40972,3,519799,5015,6712.29
0.0,-0.00940872,882.58,8227.45934143,452.6867697238922,-0.0374894142151,0.012469,-0.406238,2,521799,5017,5845.11
0.0,-0.0104515,882.58,8227.28343871,454.4523894786835,-0.105091333389,0.0101022,-0.395127,2,523799,5019,6238.8
0.0,-0.00714896,882.58,8227.103078,456.22645115852356,-0.00591230392456,0.031479,-0.396529,2,525799,5021,5874.57
0.0,-0.0107787,882.58,8226.91735602,457.9993488788605,-0.0885518789291,0.0226627,-0.39128,2,527799,5023,5912.23
0.0,-0.014327,878.29,8186.48194517,459.7649681568146,0.258661806583,0.0082794,-0.380009,3,530370,5026,6349.38
0.0,0.000414891,872.55,8132.6959785,461.5305886268616,0.387431323528,0.0192388,-0.367902,2,531796,5028,4514.5
0.0,-0.013168,870.99,8117.84177908,463.2805826663971,0.58125680685,0.0228795,-0.381306,2,533640,5030,3559.35
0.0,-0.00694436,870.99,8117.68414204,465.06205201148987,-0.0433033704758,0.0141454,-0.370773,2,535640,5032,5917.73
0.0,-0.0124486,870.99,8117.54536231,466.81215500831604,-0.00765812397003,0.0178509,-0.370012,2,537640,5034,5925.31
0.0,-0.00929531,878.36,8186.23768611,468.59322118759155,0.356078445911,0.0196653,-0.371398,3,539782,5037,5617.39
0.0,-0.00828714,871.08,8118.32932649,470.3503141403198,0.35888171196,0.0188735,-0.37996,3,542054,5040,6842.18
0.0,-0.014176,867.15,8081.57152482,472.12432765960693,0.610983103514,0.0110333,-0.377869,3,544661,5043,5215.28
0.0,-0.0117633,867.15,8081.52826641,473.8904881477356,-0.229260802269,0.0116715,-0.38592,2,546661,5045,6110.07
0.0,-0.0127099,854.43,7962.89718165,475.65549206733704,0.572826087475,0.00898376,-0.391553,3,548240,5048,3952.52
0.0,-0.0146428,846.3,7886.94587071,477.4054841995239,0.464191615582,0.0115619,-0.377029,4,550673,5052,7805.93
0.0,-0.0109681,846.14,7885.33539952,479.17110538482666,0.31828969717,0.0116387,-0.385521,4,552934,5056,9556.64
0.0,-0.0151119,834.41,7775.86597886,480.936723947525,0.483584046364,0.0131224,-0.392036,3,554761,5059,4366.78
0.0,-0.013505,830.19,7736.50556479,482.70234394073486,0.354973852634,0.0117231,-0.403285,2,556339,5061,4493.16
0.0,-0.0133051,828.28,7718.65489013,484.4687979221344,0.245500802994,0.0116981,-0.404357,3,558497,5064,7321.18
0.0,-0.00932332,823.1,7670.38206923,486.2648630142212,0.315054953098,0.00868453,-0.419338,3,560979,5067,6441.09
0.0,-0.0125819,817.65,7619.65284988,488.0304696559906,0.506348341703,0.0104505,-0.446829,3,562480,5070,6086.96
0.0,-0.00767968,823.93,7678.34791392,489.7960901260376,-0.0178446769714,0.0144278,-0.444509,2,564480,5072,5802.47
0.0,-0.00863986,831.67,7750.60921464,491.5617091655731,-0.033322930336,0.00811879,-0.434842,2,566480,5074,5832.28
0.0,-0.0128115,841.59,7843.12964746,493.3429594039917,0.186378240585,0.0135263,-0.438818,3,569085,5077,7616.97
0.0,-0.0132049,850.94,7930.37207878,495.1085731983185,0.683424025774,0.00914443,-0.455457,2,570855,5079,2348.62
0.0,-0.00476048,842.77,7854.31247762,496.874712228775,0.399868607521,0.0161537,-0.478002,3,573004,5082,6728.85
0.0,-0.0134119,842.79,7854.681892,498.6401598453522,-0.242463946342,0.00760051,-0.48505,2,575004,5084,6084.85
0.0,-0.00704629,833.07,7764.17080104,500.40724635124207,0.358956038952,0.0203853,-0.490694,3,577032,5087,6382.09
0.0,-0.00913345,826.18,7700.05782887,502.17186856269836,0.71163213253,0.00730297,-0.519304,3,578687,5090,4356.42
0.0,-0.0059384,826.18,7700.20866355,503.94368267059326,0.137125790119,0.0119229,-0.525964,2,580687,5092,4883.93
0.0,-0.00628958,826.18,7700.40659315,505.7187819480896,-0.0166418552399,0.0147999,-0.509504,2,582687,5094,5870.97
0.0,-0.00983359,819.64,7639.76480309,507.4841990470886,0.325613260269,0.0135372,-0.500978,4,585706,5098,7586.74
0.0,-0.011282,819.64,7639.94263173,509.2656931877136,-0.0173525810242,0.013801,-0.498684,2,587706,5100,5873.2
0.0,-0.010044,814.71,7594.09056572,511.0624701976776,0.416516661644,0.00937709,-0.487988,2,589213,5102,4509.51
0.0,-0.00310143,817.88,7623.8773778,512.8278303146362,-0.0187476873398,0.0222306,-0.49419,2,591213,5104,5889.0
0.0,-0.0112242,817.88,7624.09100489,514.5932335853577,-0.00744080543518,0.0229518,-0.491935,2,593213,5106,5895.72
0.0,-0.0110029,815.82,7604.98933196,516.3718845844269,0.568748027086,0.00915357,-0.50904,2,595007,5108,3129.18
0.0,-0.00294637,815.82,7605.24289164,518.1330850124359,0.0438017845154,0.0172967,-0.515018,3,598007,5111,8170.38
0.0,-0.0130035,815.82,7605.38492702,519.8905737400055,-0.0387927293777,0.0140539,-0.525701,2,600007,5113,5896.67
0.0,-0.00598558,822.08,7663.88685307,521.6717884540558,-0.00530791282654,0.0285395,-0.530486,2,602007,5115,5906.37
0.0,-0.00452046,822.08,7663.97988464,523.4216647148132,-0.00744259357452,0.0263031,-0.524016,2,604007,5117,5909.91
0.0,-0.00984291,822.08,7664.10942916,525.2025232315063,-0.0907777547836,0.0292646,-0.531151,2,606007,5119,5955.05
0.0,-0.00736121,822.08,7664.2536803,526.9681417942047,-0.00762808322906,0.0259241,-0.530685,2,608007,5121,5912.23
0.0,-0.0111851,822.08,7664.39970149,528.7337625026703,-0.000439882278442,0.00931051,-0.533183,2,610007,5123,5917.74
0.0,-0.00908298,826.37,7704.6932567,530.4993810653687,-0.00332987308502,0.0154657,-0.510424,2,612007,5125,5920.08
0.0,-0.0103377,832.11,7758.42769288,532.2650134563446,-0.00120115280151,0.0112576,-0.508614,2,614007,5127,5905.41
0.0,-0.00851146,832.11,7758.60434816,534.0306205749512,-0.046110868454,0.0167115,-0.501016,2,616007,5129,5503.88
0.0,-0.00933812,826.7,7708.36960009,535.7968208789825,0.431600153446,0.0102348,-0.518597,3,618310,5132,7016.25
0.0,-0.0072724,826.7,7708.49467618,537.5624306201935,-0.0198973417282,0.0133799,-0.512604,2,620310,5134,5883.02
0.0,-0.0127259,827.1,7712.31953854,539.318555355072,-0.0175899267197,0.0130727,-0.505837,2,622310,5136,5772.03
0.0,-0.00987496,832.18,7759.62206322,541.08438539505,0.537318468094,0.015646,-0.494999,2,624000,5138,3769.17
0.0,-0.012768,839.46,7827.40367131,542.8503768444061,0.0857743024826,0.011773,-0.48099,2,626000,5140,4048.94
0.0,-0.00991067,827.15,7712.38378361,544.6093230247498,0.643248826265,0.0145707,-0.492541,4,628376,5144,5047.88
0.0,-0.011506,827.15,7712.32452635,546.3756878376007,-0.154589056969,0.0232014,-0.481592,2,630376,5146,5983.37
0.0,-0.000412486,841.36,7844.69555917,548.1406686306,-0.0339950323105,0.0239617,-0.480306,2,632376,5148,5932.03
0.0,-0.0135344,840.78,7839.16323141,549.9054143428802,0.445786118507,0.0101704,-0.457909,4,634751,5152,7723.22
0.0,-0.018754,822.22,7665.96384601,551.6866590976715,0.729265093803,0.00797332,-0.456742,6,636685,5158,6460.35
0.0,-0.00960481,824.72,7689.11715301,553.4522786140442,0.577937096357,0.0108744,-0.473704,2,638233,5160,4315.01
0.0,-0.010276,810.1,7552.56946098,555.2178983688354,0.547199785709,0.013844,-0.465512,5,640507,5165,7650.88
0.0,-0.0132424,804.26,7497.80063748,556.9835176467896,0.395196080208,0.0125806,-0.471463,4,642734,5169,8890.01
0.0,-0.0131894,808.16,7533.88029592,558.7491376399994,0.457152247429,0.0249813,-0.491426,2,644296,5171,4578.91
0.0,-0.00897002,808.16,7533.55533687,560.5147573947906,-0.103623509407,0.0232275,-0.474768,2,646296,5173,5845.19
0.0,-0.0112843,808.16,7533.37975621,562.2960023880005,-0.0489192008972,0.0115987,-0.464458,2,648296,5175,5835.22
0.0,-0.00836669,812.11,7570.11906334,564.0464997291565,-0.00871098041534,0.0292225,-0.445404,2,650296,5177,5830.0
0.0,-0.0139349,810.38,7553.80503974,565.8275198936462,0.307420134544,0.0121725,-0.443888,4,653042,5181,8734.58
0.0,-0.0138376,810.38,7553.61026648,567.5931394100189,0.0512963533401,0.0134403,-0.434395,2,655042,5183,4090.47
0.0,-0.0156012,804.0,7494.00033338,569.3587596416473,0.155689835548,0.0184206,-0.427419,3,657404,5186,7947.73
0.0,-0.00951624,811.83,7567.02118075,571.118353843689,0.438159823418,0.0231814,-0.41345,2,658978,5188,3444.09
0.0,-0.0101359,822.91,7670.32975891,572.9061589241028,-0.00912845134735,0.0289654,-0.39233,2,660978,5190,5837.56
0.0,-0.00952634,804.81,7501.31562272,574.671637058258,0.306026220322,0.0179964,-0.393399,4,663168,5194,9503.25
0.0,-0.0129521,813.97,7586.55969032,576.4526746273041,0.267943918705,0.0209534,-0.394112,2,665103,5196,3693.3
0.0,-0.0109586,805.84,7510.41263516,578.2182726860046,0.53756070137,0.0170769,-0.40774,3,667290,5199,5403.06
0.0,-0.0200832,806.83,7519.502643,579.9837989807129,0.414563894272,0.0191469,-0.417291,2,668896,5201,4290.59
0.0,-0.00789826,806.83,7519.23602151,581.7494447231293,-0.0202203989029,0.0209061,-0.421086,2,670896,5203,5837.08
0.0,-0.0118007,806.83,7519.09403121,583.5150370597839,-0.022349357605,0.0245723,-0.419477,2,672896,5205,5853.59
0.0,-0.0153563,800.61,7460.8787979,585.2806568145752,0.507902771235,0.0170222,-0.440352,3,675068,5208,4904.58
0.0,-0.016323,784.37,7309.08184433,587.0462770462036,0.409436702728,0.0169498,-0.451865,4,677444,5212,8174.5
0.0,-0.0019019,784.37,7308.98511756,588.8118960857391,-0.0930055379868,0.0247244,-0.453481,2,679444,5214,6288.87
0.0,-0.0108735,784.37,7308.96528335,590.5931420326233,-0.0107487440109,0.0159531,-0.437403,2,681444,5216,5818.75
0.0,-0.00946016,784.37,7308.89272872,592.3431351184845,-0.00204110145569,0.0101428,-0.4345,2,683444,5218,5840.81
0.0,-0.0116782,784.37,7308.82259916,594.1243808269501,-0.00039279460907,0.0122794,-0.450025,2,685444,5220,5737.48
0.0,-0.000190567,784.37,7308.6967526,595.8899998664856,-0.0102583169937,0.0239674,-0.473242,2,687444,5222,5841.91
0.0,-0.00877905,784.37,7308.547914,597.655620098114,-0.0281345844269,0.0105945,-0.462394,2,689444,5224,5893.19
0.0,-0.0120413,784.37,7308.47642678,599.4212391376495,-0.00116586685181,0.0111593,-0.464289,2,691444,5226,5865.22
0.0,-0.0103438,780.94,7276.31207631,601.1868591308594,0.257142782211,0.0181071,-0.465659,3,694101,5229,6103.68
0.0,-0.016094,778.18,7250.5871399,602.952478647232,0.27739751339,0.0201415,-0.480804,3,696128,5232,7362.54
0.0,-0.0112709,778.18,7250.55339237,604.7337248325348,-0.0667790174484,0.0151583,-0.497317,2,698128,5234,5889.58
0.0,-0.0129148,778.18,7250.57465044,606.4809300899506,-0.00323534011841,0.0215148,-0.472912,2,700128,5236,5860.65
0.0,-0.0152943,779.17,7259.85424036,608.2562801837921,0.356568992138,0.0164062,-0.458479,2,701917,5238,3449.92
0.0,-0.0109504,779.17,7259.92025769,610.0156314373016,-0.109845042229,0.0159669,-0.472847,2,703917,5240,5906.13
0.0,-0.0148932,768.32,7159.0070778,611.7979686260223,0.507847428322,0.0135575,-0.495214,5,706208,5245,6400.52
0.0,-0.00758809,760.74,7088.43233663,613.5691001415253,0.300032198429,0.0143107,-0.503556,3,708450,5248,7395.02
0.0,-0.0143872,765.45,7132.4277656,615.3327741622925,0.702878445387,0.0185227,-0.496019,2,710165,5250,2205.62
0.0,-0.0144321,774.14,7213.60014026,617.1088969707489,0.00956660509109,0.0160345,-0.504391,2,712165,5252,5368.51
0.0,-0.011966,788.7,7349.50084321,618.875513792038,-0.0242072343826,0.0166178,-0.482747,2,714165,5254,5907.66
0.0,-0.0115421,808.31,7532.4631298,620.6244306564331,0.291934490204,0.0128417,-0.493383,3,716516,5257,7535.95
0.0,-0.0128375,812.83,7574.83093307,622.3900651931763,-0.077975153923,0.0114207,-0.504825,2,718516,5259,5879.15
0.0,-0.0127279,811.81,7565.52196536,624.1569468975067,0.277337372303,0.00915676,-0.476184,3,720602,5262,6362.54
0.0,-0.0167294,815.87,7603.52129139,625.9211673736572,0.235086321831,0.0172656,-0.475717,2,722053,5264,3457.05
0.0,-0.013084,825.46,7693.12625366,627.703542470932,-0.0169904232025,0.0131484,-0.457722,2,724053,5266,5668.87
0.0,-0.0124483,843.19,7858.57010696,629.4728543758392,-0.0490239858627,0.0183448,-0.464816,2,726053,5268,5940.33
0.0,-0.0149691,847.57,7899.93392735,631.2343211174011,-0.00134062767029,0.0121633,-0.457219,3,729053,5271,8178.15
0.0,-0.0130934,839.92,7828.88115492,632.9995896816254,0.328013956547,0.00957158,-0.479956,2,730288,5273,3732.45
0.0,-0.0098726,839.92,7829.04212459,634.7615501880646,-0.00874388217926,0.011943,-0.461437,2,732288,5275,5905.3
0.0,-0.00728748,834.0,7774.02832222,636.5320830345154,0.278258264065,0.0230117,-0.468188,3,734696,5278,7077.71
0.0,-0.0119662,834.71,7780.77403069,638.2971274852753,0.508938759565,0.0110055,-0.468834,2,736327,5280,3982.48
0.0,-0.0113247,842.85,7856.94645988,640.0544209480286,-0.00706219673157,0.0138738,-0.446274,3,739327,5283,8752.53
0.0,-0.0122905,842.85,7857.02623835,641.827226638794,-0.0335847139359,0.0181225,-0.445185,2,741327,5285,5859.18
0.0,-0.0102055,849.23,7916.64449644,643.5928454399109,-0.0304729938507,0.0195497,-0.446694,2,743327,5287,5911.15
0.0,-0.0177484,846.09,7887.40937319,645.374089717865,0.480280637741,0.0136701,-0.456479,2,744587,5289,3665.06
0.0,-0.0122535,846.09,7887.51499158,647.1240847110748,-0.00304317474365,0.016017,-0.450364,2,746587,5291,5869.77
0.0,-0.0109363,854.43,7965.4130408,648.9209544658661,0.346008658409,0.0174187,-0.445576,3,748611,5294,5840.07
0.0,-0.0158894,850.57,7929.65536357,650.6709492206573,0.380787909031,0.0134672,-0.431173,3,751160,5297,6753.07
0.0,-0.0100101,858.7,8005.7153587,652.45219373703,-0.00501441955566,0.00790097,-0.416364,2,753160,5299,5904.31
0.0,-0.015269,862.64,8042.62617176,654.2021882534027,-0.023699760437,0.0196336,-0.417268,2,755160,5301,5899.22
0.0,-0.00941467,862.64,8042.89198286,655.9990582466125,-0.00877213478088,0.00797484,-0.410276,2,757160,5303,5906.32
0.0,-0.00969227,862.64,8043.13182591,657.7646782398224,-0.000487565994263,0.0275974,-0.408023,2,759160,5305,5913.17
0.0,-0.0148678,863.99,8055.98039413,659.5459227561951,-0.0318154096603,0.009931,-0.407474,2,761160,5307,5923.17
0.0,-0.0106524,870.92,8120.82517222,661.2959175109863,-0.0360256433487,0.0122828,-0.403818,2,763160,5309,5938.3
0.0,-0.0141908,879.38,8199.90614319,663.077162027359,-0.0108482837677,0.0247223,-0.398688,2,765160,5311,5472.74
0.0,-0.0105838,879.37,8200.0014237,664.8427822589874,0.328478872776,0.00580389,-0.395005,3,767381,5314,6768.91
0.0,-0.0102333,877.25,8180.34177427,666.6240267753601,0.463641405106,0.0340158,-0.39427,2,769169,5316,4223.54
0.0,-0.00877252,877.25,8180.48086941,668.3740208148956,-0.00541424751282,0.0136477,-0.395527,2,771169,5318,5924.95
0.0,-0.00984044,877.25,8180.64694487,670.155267238617,-1.37090682983e-05,0.0114945,-0.387079,2,773169,5320,5934.14
0.0,-0.0148926,870.1,8114.17599561,671.920884847641,0.171020686626,0.0147892,-0.401114,3,775454,5323,8146.12
0.0,-0.00772656,870.1,8114.40698565,673.7021322250366,-0.0213186740875,0.0214518,-0.395041,2,777454,5325,5900.36
0.0,-0.00604001,870.1,8114.56319155,675.4522387981415,-0.000308275222778,0.0132749,-0.386153,2,779454,5327,5913.58
0.0,-0.0111485,873.53,8146.75471819,677.233861207962,-0.0163260698318,0.0102371,-0.368902,2,781454,5329,5919.05
0.0,-0.0173215,882.03,8226.05912542,679.0002388954163,0.211656868458,0.0137169,-0.367472,3,784331,5332,6772.72
0.0,-0.0150215,873.76,8149.01562549,680.7805078029633,0.376671493053,0.00997016,-0.376613,2,785504,5334,5133.45
0.0,-0.00383327,859.16,8012.99645749,682.5305013656616,0.456426382065,0.0206705,-0.371131,4,787833,5338,4555.84
0.0,-0.0133915,854.43,7969.07917791,684.311749458313,0.442664265633,0.00870303,-0.368688,3,790017,5341,5406.03
0.0,-0.0161422,856.61,7989.58041169,686.0617408752441,0.532199770212,0.0141505,-0.374095,3,791861,5344,5797.3
0.0,-0.00742151,860.02,8021.6371472,687.8586115837097,0.217188060284,0.0105999,-0.387021,3,794210,5347,7730.92
0.0,-0.00671193,859.14,8013.5700269,689.6129760742188,0.484362840652,0.0162013,-0.400288,3,796079,5350,6225.38
0.0,-0.0105062,859.14,8013.75572128,691.3899664878845,0.00302988290787,0.0213145,-0.407906,2,798079,5352,5775.18
0.0,-0.0127689,858.75,8010.256645,693.1555836200714,0.521444946527,0.00900425,-0.422394,2,800040,5354,3191.07
0.0,-0.0132481,858.75,8010.46618002,694.9212064743042,-0.00942099094391,0.00979473,-0.406837,2,802040,5356,5708.55
0.0,-0.0151211,865.24,8071.22259999,696.6868228912354,-0.0894422531128,0.014557,-0.395394,2,804040,5358,5930.05
0.0,-0.0120949,865.24,8071.45713867,698.4680693149567,-0.00359129905701,0.0114214,-0.403718,2,806040,5360,5891.23
0.0,-0.0164536,874.12,8154.44202545,700.2265610694885,0.420808792114,0.0188028,-0.436225,2,808014,5362,3774.68
0.0,-0.00962466,879.61,8205.82689264,701.9910202026367,0.0177589654922,0.00620766,-0.43448,2,810014,5364,5671.13
0.0,-0.00731261,879.61,8206.09248766,703.7495784759521,-0.0543031692505,0.00724942,-0.425388,3,813014,5367,7482.58
0.0,-0.00735136,879.61,8206.22947717,705.5156962871552,-0.00224375724792,0.0171057,-0.433883,2,815014,5369,5917.04
0.0,-0.0138473,879.61,8206.34048085,707.2804534435272,-0.152745962143,0.010721,-0.452599,2,817014,5371,5384.61
0.0,-0.0119196,887.26,8277.88528468,709.0512981414795,-0.0390471220016,0.00964244,-0.469864,2,819014,5373,5928.6
0.0,-0.0124575,887.26,8278.11288289,710.8130247592926,-0.00136280059814,0.00837761,-0.47911,2,821014,5375,5928.44
0.0,-0.0159871,887.26,8278.34362889,712.5774233341217,-0.0452451705933,0.0182572,-0.483071,2,823014,5377,5229.39
0.0,-0.0128301,896.87,8368.24645064,714.321049451828,0.00671696662903,0.0157173,-0.505857,2,825014,5379,5862.51
0.0,-0.0112231,896.87,8368.42148714,716.0944316387177,-0.0241174697876,0.0101221,-0.481405,2,827014,5381,5918.52
0.0,-0.011285,893.67,8338.69452294,717.851401090622,0.322136044502,0.00886165,-0.44576,2,828694,5383,3763.79
0.0,-0.00758916,893.67,8338.85021423,719.6087152957916,-0.00552046298981,0.0182491,-0.439322,2,830694,5385,5800.54
0.0,-0.00730949,893.67,8338.94745864,721.3587100505829,-0.0201978683472,0.0110205,-0.433478,2,832694,5387,5947.64
0.0,-0.0106251,901.07,8408.09362749,723.1087048053741,0.00542807579041,0.0107648,-0.456986,2,834694,5389,5829.36
0.0,-0.0125426,901.07,8408.16924254,724.8743243217468,-0.017884850502,0.0201574,-0.468876,2,836694,5391,5963.23
0.0,-0.00889489,901.07,8408.23800257,726.6399435997009,-0.00931751728058,0.00871147,-0.459478,2,838694,5393,5950.27
0.0,-0.0100714,910.83,8499.40727842,728.4065444469452,-0.00414311885834,0.0153127,-0.444365,3,841694,5396,8352.06
0.0,-0.0078522,915.34,8541.5844617,730.1557803153992,-0.00230884552002,0.00880778,-0.41955,2,843694,5398,5935.2
0.0,-0.0150937,907.36,8467.15794767,731.9542479515076,0.232371985912,0.0127315,-0.426418,2,844896,5400,4578.81
0.0,-0.0156775,899.19,8390.90998108,733.7183971405029,0.558792799711,0.0180404,-0.432928,3,847079,5403,4023.21
0.0,-0.00915587,899.19,8390.88924635,735.4837663173676,-0.00416004657745,0.0126304,-0.44592,2,849079,5405,5819.64
0.0,-0.0045898,899.19,8390.91527396,737.2493851184845,-0.114645838737,0.0148391,-0.433668,2,851079,5407,6073.2
0.0,-0.0096602,885.71,8265.24444657,739.0306308269501,0.285527348518,0.0176937,-0.434851,4,853731,5411,8892.12
0.0,-0.00606818,893.5,8338.00253995,740.7810547351837,-0.0714597702026,0.0122081,-0.446205,2,855731,5413,5861.83
0.0,-0.0113221,883.99,8249.20643909,742.5475330352783,0.535950273275,0.0250807,-0.464548,3,857568,5416,3664.17
0.0,-0.013473,883.99,8249.20041711,744.2965612411499,-0.0189673900604,0.0112797,-0.46517,2,859568,5418,5569.85
0.0,-0.0110291,876.32,8177.53367696,746.0775518417358,0.328924715519,0.0138666,-0.489182,3,861801,5421,6173.89
0.0,-0.0125856,883.47,8244.31012648,747.8438041210175,-0.0296146869659,0.0148805,-0.506329,2,863801,5423,6084.22
0.0,-0.00667536,883.47,8244.33615046,749.6087522506714,-0.0441935062408,0.013211,-0.505138,2,865801,5425,5899.76
0.0,-0.0087015,883.47,8244.37728387,751.3743708133698,-0.0244477987289,0.0123872,-0.510583,2,867801,5427,5860.52
0.0,-0.00939103,883.47,8244.43933464,753.1399915218353,-0.018492102623,0.00689734,-0.511006,2,869801,5429,5912.72
0.0,-0.00585299,883.47,8244.63951281,754.9056103229523,-0.00715720653534,0.01307,-0.500858,2,871801,5431,5918.88
0.0,-0.0132086,884.46,8253.92992671,756.6712310314178,0.629063993692,0.0151636,-0.489001,2,873777,5433,3509.1
0.0,-0.0111862,892.73,8331.2101349,758.4367566108704,-0.00430512428284,0.0125448,-0.487712,2,875777,5435,5950.42
0.0,-0.0153344,905.97,8454.83937577,760.2056066989899,0.221993744373,0.0174413,-0.489701,3,878430,5438,5206.38
0.0,-0.0119482,905.97,8454.90531894,761.9758422374725,-0.0168033838272,0.0192822,-0.499623,2,880430,5440,5742.08
0.0,-0.00864653,914.13,8531.12839659,763.749841928482,-0.0747509002686,0.0121861,-0.495044,2,882430,5442,5942.3
0.0,-0.0080377,925.69,8639.06886136,765.4998533725739,-0.00334537029266,0.00597473,-0.476409,2,884430,5444,5941.92
0.0,-0.0112012,928.2,8662.51899523,767.2808320522308,0.553753584623,0.0206648,-0.485591,2,886030,5446,3489.62
0.0,-0.0161648,929.61,8675.72514467,769.0463373661041,0.258091151714,0.00958971,-0.514499,3,888040,5449,6236.6
0.0,-0.00743067,929.61,8675.67917711,770.8129396438599,-0.0193125009537,0.0126987,-0.500581,2,890040,5451,5958.68
0.0,-0.0142816,930.0,8679.27693058,772.5775718688965,-0.000858187675476,0.0110211,-0.494181,2,892040,5453,5967.24
0.0,-0.0115198,930.0,8679.24886563,774.3502900600433,-0.00853085517883,0.009333,-0.488002,2,894040,5455,5958.45
0.0,-0.0123401,930.0,8679.20390345,776.1003842353821,-0.0327134132385,0.0125619,-0.479051,2,896040,5457,5972.76
0.0,-0.0109626,930.0,8679.20376688,777.8659574985504,-0.000282049179077,0.0128099,-0.456125,3,899040,5460,8473.86
0.0,-0.00622336,930.26,8681.66371941,779.6411309242249,-0.000333428382874,0.013863,-0.445117,2,901040,5462,5940.88
0.0,-0.00910435,930.26,8681.64068545,781.3906574249268,-0.000596642494202,0.0101134,-0.451239,2,903040,5464,5940.67
