loss_pol_entpen,loss_vf_loss,TimestepsSoFar,loss_kl,EpRewMean,EpLenMean,EpisodesSoFar,TimeElapsed,EpThisIter,ev_tdlam_before,loss_pol_surr,loss_ent
0.0,18.8223,276230,0.0178268,914.160915843,278.49,1662,273.1581275463104,7,0.984743303619,-0.0519758,5.18857
0.0,20.3719,278387,0.0189376,919.036048313,278.92,1669,275.15274381637573,7,0.992804344278,-0.0531736,5.1724
0.0,12.007,280458,0.0166046,917.089055447,278.4,1676,277.1578049659729,7,0.994324785192,-0.0550499,5.17179
0.0,24.7241,282502,0.0233898,912.824340206,278.1,1683,279.14232635498047,7,0.99077618774,-0.058176,5.15896
0.0,28.6589,284424,0.0225573,908.496426235,276.76,1690,281.1503448486328,7,0.989354481921,-0.0542102,5.14117
0.0,38.6434,286355,0.0217169,913.027477819,277.26,1697,283.16887378692627,7,0.984722415917,-0.0572152,5.12707
0.0,22.6157,288701,0.0185282,912.930840395,277.36,1705,285.18864154815674,8,0.991314985789,-0.055755,5.11919
0.0,20.7114,290598,0.0201382,919.774970511,279.55,1711,287.1887238025665,6,0.991965980269,-0.0563859,5.09491
0.0,26.4683,292838,0.0197805,920.872618148,279.63,1719,289.1990315914154,8,0.987916352227,-0.0546313,5.08682
0.0,74.2694,294816,0.028786,935.995216558,283.41,1726,291.1875114440918,7,0.969314876944,-0.0427822,5.07316
0.0,26.0699,296834,0.0224012,946.382930756,286.51,1732,293.20524430274963,6,0.982801960781,-0.0491743,5.06052
0.0,42.9726,298910,0.0202697,951.698924281,289.38,1739,295.2115275859833,7,0.973943054676,-0.0509649,5.01381
0.0,30.9304,300925,0.0204045,982.016066745,297.68,1744,297.24318051338196,5,0.986926561221,-0.057737,4.97734
0.0,28.7516,302695,0.0203129,993.414560038,301.46,1749,299.2430019378662,5,0.989732942544,-0.0588509,4.93134
0.0,35.9899,304953,0.0227166,1005.98503011,305.06,1756,301.2593548297882,7,0.986303945072,-0.052575,4.93011
0.0,32.5516,307182,0.0202391,1033.17073017,312.62,1761,303.261278629303,5,0.988090829924,-0.0566644,4.92449
0.0,29.392,309148,0.0240266,1026.59668007,310.95,1768,305.281121969223,7,0.983391517773,-0.0578569,4.929
0.0,47.3933,311275,0.025751,1037.86297233,314.43,1774,307.2822403907776,6,0.980570117012,-0.0587523,4.89967
0.0,21.88,313032,0.0259068,1043.77663191,315.77,1779,309.2970883846283,5,0.989457179792,-0.0528752,4.93891
0.0,31.0282,315310,0.0237793,1071.33174602,323.46,1785,311.298219203949,6,0.989625886083,-0.0588467,4.94285
0.0,39.7207,317223,0.0206117,1087.99179115,327.99,1790,313.2985556125641,5,0.987313332036,-0.0519549,4.93143
0.0,64.5834,319247,0.0183759,1098.68130457,331.6,1796,315.30602288246155,6,0.970325760543,-0.0528436,4.92357
0.0,34.7844,321485,0.0261401,1097.08964727,330.56,1804,317.3058662414551,8,0.984987553209,-0.0577483,4.91616
0.0,16.2457,323356,0.0227576,1098.44550336,329.86,1810,319.3056128025055,6,0.991512977518,-0.0559763,4.9228
0.0,47.9879,325431,0.0196838,1104.30573368,331.46,1817,321.2904272079468,7,0.975639386103,-0.0536491,4.93879
0.0,21.0629,327271,0.0207021,1119.87125083,335.32,1822,323.3089053630829,5,0.983501708135,-0.050505,4.88798
0.0,28.6819,329692,0.0199234,1133.1481084,338.93,1829,325.29927372932434,7,0.989118561149,-0.055774,4.87424
0.0,35.7096,331307,0.0270221,1154.75842031,344.73,1832,327.3057487010956,3,0.978244161233,-0.050687,4.8381
0.0,26.7056,333528,0.0248875,1164.03968918,346.18,1839,329.28990626335144,7,0.989773372188,-0.0615238,4.80822
0.0,21.6058,335871,0.0244899,1151.03546573,341.04,1847,331.30524730682373,8,0.993257700466,-0.0554491,4.76934
0.0,30.3061,337770,0.0194223,1132.06002477,335.59,1853,333.2901704311371,6,0.988352973014,-0.0450422,4.8284
0.0,31.2412,339932,0.0208873,1099.49433384,325.35,1862,335.3158164024353,9,0.985976151191,-0.0576077,4.82491
0.0,30.0695,341790,0.0278759,1102.82720121,326.42,1868,337.3231267929077,6,0.987711413763,-0.0600925,4.78873
0.0,27.214,344029,0.025437,1095.99029732,323.77,1875,339.344114780426,7,0.989921726286,-0.0586813,4.75806
0.0,30.7499,346035,0.0233216,1078.61104365,318.34,1882,341.3452033996582,7,0.988202807494,-0.060383,4.7254
0.0,18.5671,347804,0.0262548,1067.78971859,314.77,1888,343.36105465888977,6,0.992382472847,-0.0589642,4.69077
0.0,17.6937,350002,0.0292363,1075.49287804,315.92,1894,345.37596011161804,6,0.990902566351,-0.055904,4.68835
0.0,13.4143,351702,0.0279885,1094.22557875,320.39,1898,347.393221616745,4,0.995243579149,-0.0454105,4.67605
0.0,20.9308,354084,0.0261128,1113.50083883,325.99,1904,349.4020104408264,6,0.993478772696,-0.0550404,4.69492
0.0,12.9779,356270,0.0196038,1145.75946841,335.35,1908,351.4229452610016,4,0.993594551925,-0.0567627,4.65525
0.0,18.7914,358373,0.0218627,1161.4099013,340.06,1913,353.4232614040375,5,0.987647842616,-0.0549308,4.63928
0.0,33.8091,360180,0.0222323,1185.18618341,347.49,1917,355.42341136932373,4,0.981029761955,-0.0481034,4.6123
0.0,22.0827,362021,0.0256093,1182.54068207,347.5,1922,357.42382049560547,5,0.989760294557,-0.0572174,4.63163
0.0,11.6994,363889,0.0248295,1201.88085353,352.89,1925,359.4302432537079,3,0.989773775451,-0.0541945,4.62568
0.0,43.728,366430,0.0246481,1226.95387991,360.52,1930,361.43115282058716,5,0.983481964096,-0.050958,4.6201
0.0,77.0615,368629,0.0253762,1239.02238224,363.69,1934,363.4176490306854,4,0.97249250859,-0.04179,4.60554
0.0,107.643,370537,0.0276795,1258.46524635,370.09,1939,365.40636563301086,5,0.971700297669,-0.0466331,4.56458
0.0,33.5543,372422,0.0281263,1281.76300615,377.74,1943,367.4085261821747,4,0.981367286295,-0.0463836,4.58365
0.0,18.4746,374678,0.0293003,1316.77036457,388.07,1947,369.4149167537689,4,0.991840831935,-0.0519741,4.57436
0.0,19.3205,376767,0.0220001,1323.56512996,389.97,1953,371.3989944458008,6,0.989593697712,-0.0565018,4.56994
0.0,32.9065,378632,0.0252975,1338.22787546,394.63,1959,373.3996500968933,6,0.977903751656,-0.0579363,4.54555
0.0,41.7078,380928,0.0205376,1327.18110953,391.38,1968,375.39944672584534,9,0.986301587895,-0.0630925,4.5372
0.0,22.1535,382858,0.022251,1343.38399032,395.58,1973,377.39923429489136,5,0.989857262,-0.0630849,4.52976
0.0,21.6959,384740,0.0236011,1349.09368255,397.06,1978,379.399929523468,5,0.991583181545,-0.0628435,4.48582
0.0,21.2363,387033,0.0220514,1376.17879069,404.23,1984,381.4184398651123,6,0.992600301746,-0.0548879,4.47546
0.0,57.5404,389008,0.0243291,1365.09534573,401.9,1990,383.45597195625305,6,0.973257232457,-0.0604641,4.49268
0.0,24.6519,390963,0.0216174,1364.47033199,401.94,1996,385.5090961456299,6,0.991147721186,-0.0606231,4.44994
0.0,28.2332,392887,0.0249333,1355.78884475,398.74,2001,387.55729699134827,5,0.991246500984,-0.0624404,4.43179
0.0,40.3588,395080,0.0192898,1345.08190458,395.93,2007,389.5932238101959,6,0.982133194804,-0.0494428,4.42294
0.0,394.634,397152,0.0354287,1347.55383196,395.87,2011,391.59461641311646,4,0.889882266521,-0.0235599,4.43916
0.0,56.6481,399319,0.0230578,1302.3373186,382.24,2019,393.58666920661926,8,0.977265236899,-0.0579684,4.4341
0.0,28.9511,401392,0.0247019,1309.96834306,384.39,2024,395.5900008678436,5,0.985639598221,-0.0566278,4.41614
0.0,44.702,403178,0.0203386,1274.19480781,373.26,2029,397.6126661300659,5,0.970033589751,-0.0530803,4.41628
0.0,28.8398,405434,0.0261944,1247.32818006,365.21,2035,399.6492841243744,6,0.989151892252,-0.0537126,4.39955
0.0,20.877,407442,0.0220367,1249.05439825,364.31,2040,401.63389778137207,5,0.99357576482,-0.0572335,4.3764
0.0,35.9583,409340,0.0248419,1231.06010635,358.59,2045,403.6492476463318,5,0.986337531358,-0.0620501,4.33145
0.0,19.2497,411447,0.0243434,1230.48528533,358.4,2050,405.64902901649475,5,0.993495589122,-0.0574108,4.29995
0.0,44.4174,413258,0.0254093,1233.96578707,358.7,2055,407.6653838157654,5,0.982006225735,-0.0547499,4.30249
0.0,22.8191,415166,0.0259882,1259.08544682,365.34,2059,409.6489243507385,4,0.990025145933,-0.0605487,4.30993
0.0,32.6359,417545,0.0297811,1288.2147495,373.77,2065,411.6767427921295,6,0.990637612529,-0.059627,4.25291
0.0,39.4609,419632,0.027434,1298.24300441,376.2,2071,413.6655304431915,6,0.986684899777,-0.0639212,4.261
0.0,20.4064,421811,0.0271647,1310.85956956,379.83,2076,415.68088030815125,5,0.993279371876,-0.0590676,4.24211
0.0,42.2831,423167,0.0272145,1308.23169025,379.18,2079,417.6848006248474,3,0.979173216969,-0.0466444,4.25221
0.0,19.2831,425634,0.029813,1331.32493605,386.01,2084,419.7118511199951,5,0.987663708627,-0.0660527,4.21475
0.0,19.8382,428021,0.0278206,1355.72215183,393.04,2089,421.7138240337372,5,0.990096718073,-0.0556425,4.18921
