ev_tdlam_before,EpRewMean,loss_kl,EpisodesSoFar,EpThisIter,TimeElapsed,EpLenMean,loss_ent,loss_pol_surr,TimestepsSoFar,loss_pol_entpen,loss_vf_loss
0.997973161051,38.7122528028,0.00449279,133,2,118.07752418518066,1000.0,1.69159,-0.0129823,133000,0.0,0.0062875
0.998559255269,38.8678291234,0.0101274,135,2,119.88995361328125,1000.0,1.66982,-0.0171433,135000,0.0,0.00671692
0.998405075632,38.996899273,0.0178036,137,2,121.70321106910706,1000.0,1.6467,-0.0185197,137000,0.0,0.00619757
0.999006299418,39.1183406721,0.00953563,139,2,123.51560473442078,1000.0,1.62741,-0.0115369,139000,0.0,0.00575178
0.998979000258,39.278934549,0.00738246,141,2,125.3276047706604,1000.0,1.61142,-0.0189344,141000,0.0,0.00352026
0.9977895068,39.3719252573,0.0106226,143,2,127.15596270561218,1000.0,1.58664,-0.0112993,143000,0.0,0.00562608
0.998337748693,39.4899658429,0.0104427,145,2,128.97584080696106,1000.0,1.57216,-0.014916,145000,0.0,0.0106565
0.9978408569,39.6280441677,0.010773,147,2,130.78147959709167,1000.0,1.58504,-0.0162167,147000,0.0,0.00438044
0.998629701673,39.7654844101,0.00762975,149,2,132.59362053871155,1000.0,1.56095,-0.0149392,149000,0.0,0.00566805
0.999394962797,39.919835615,0.0139337,151,2,134.42141604423523,1000.0,1.52504,-0.0178548,151000,0.0,0.00368249
0.999318526767,40.0807063129,0.0107739,153,2,136.23416686058044,1000.0,1.50097,-0.01849,153000,0.0,0.00459634
0.999179524893,40.2069368342,0.0104086,155,2,138.04653429985046,1000.0,1.49977,-0.0140261,155000,0.0,0.00462222
0.984517425299,40.2897064912,0.00469076,157,2,139.87505507469177,1000.0,1.53786,-0.0189843,157000,0.0,0.0169442
0.998074850999,40.2948252099,0.00566936,159,2,141.7028694152832,1000.0,1.52166,-0.0179407,159000,0.0,0.00999582
0.898193039,39.9282293466,0.00773535,161,2,143.51494240760803,1000.0,1.53231,-0.00809626,161000,0.0,0.4292
0.988770153373,39.8814128498,0.00576186,163,2,145.34387183189392,1000.0,1.55291,-0.0132708,163000,0.0,0.0447895
0.996745440643,39.9284263433,0.0102881,165,2,147.1556270122528,1000.0,1.53107,-0.0151371,165000,0.0,0.0151828
0.998980528675,40.0481806236,0.0140089,167,2,148.96873807907104,1000.0,1.52378,-0.0116876,167000,0.0,0.00720526
0.997174121905,40.158990561,0.00978184,169,2,150.78135800361633,1000.0,1.53538,-0.0148873,169000,0.0,0.0100453
0.994195177685,40.3878412207,0.00822813,172,3,152.5959815979004,1000.0,1.5298,-0.0207456,172000,0.0,0.0192921
0.992790043354,40.3000233052,0.018649,174,2,154.40752935409546,1000.0,1.53206,-0.00636846,174000,0.0,0.0177568
0.998274132144,40.4644690524,0.00542664,176,2,156.22411489486694,1000.0,1.52797,-0.0170349,176000,0.0,0.0140927
0.99854025105,40.6543324823,0.00828071,178,2,158.0459852218628,1000.0,1.51727,-0.0121211,178000,0.0,0.0138567
0.998399442062,40.8059206443,0.0105062,180,2,159.85901141166687,1000.0,1.49052,-0.020421,180000,0.0,0.0158131
0.940774165094,40.8197059725,0.00961004,182,2,161.6400020122528,1000.0,1.49395,-0.018551,182000,0.0,0.0987085
0.99759020051,40.9696482096,0.00471153,184,2,163.4531271457672,1000.0,1.45522,-0.0168134,184000,0.0,0.0113001
0.97670032084,41.1721862621,0.0136932,186,2,165.28120923042297,1000.0,1.45502,-0.0175724,186000,0.0,0.0216327
0.992314096075,41.03051074,0.0119099,188,2,167.10876274108887,1000.0,1.47284,-0.0141704,188000,0.0,0.027953
0.994915171526,41.1187719023,0.0154361,190,2,168.90638494491577,1000.0,1.48547,-0.015919,190000,0.0,0.0187813
0.994494653307,41.2046867116,0.0123702,192,2,170.71887111663818,1000.0,1.48405,-0.0172851,192000,0.0,0.0331535
0.998442669399,41.3403122253,0.0088329,194,2,172.531099319458,1000.0,1.46136,-0.0171319,194000,0.0,0.0127719
0.995524768252,41.3642502357,0.0113909,196,2,174.34333968162537,1000.0,1.44849,-0.0222608,196000,0.0,0.0245053
0.99669938744,41.5039420391,0.0142111,198,2,176.15642976760864,1000.0,1.40564,-0.0129666,198000,0.0,0.011943
0.99831809965,41.5889567723,0.0161864,200,2,177.96845293045044,1000.0,1.37629,-0.017308,200000,0.0,0.0121123
0.998168196995,41.6600888768,0.00856914,202,2,179.78069019317627,1000.0,1.35068,-0.0217328,202000,0.0,0.0112621
0.99923332734,41.7234934023,0.0114038,204,2,181.59401655197144,1000.0,1.34801,-0.0128234,204000,0.0,0.00533899
0.997857846087,41.797014834,0.0109746,206,2,183.4057846069336,1000.0,1.33934,-0.0190169,206000,0.0,0.00977686
0.998684175778,41.9096664494,0.0156662,208,2,185.21879410743713,1000.0,1.32966,-0.0154396,208000,0.0,0.0101156
0.999176112236,42.0316363106,0.0154131,210,2,187.04646182060242,1000.0,1.2872,-0.0146735,210000,0.0,0.00499291
0.999246949272,42.1525577225,0.0156383,212,2,188.87524390220642,1000.0,1.26319,-0.0105409,212000,0.0,0.00687035
0.99937698507,42.4576945498,0.0118743,215,3,190.6796863079071,1000.0,1.23392,-0.0155277,215000,0.0,0.00742122
0.997883627191,42.6505320706,0.0191019,217,2,192.4993360042572,1000.0,1.23277,-0.020295,217000,0.0,0.00846124
0.998482458992,42.6665784576,0.013236,219,2,194.32775402069092,1000.0,1.23243,-0.0061008,219000,0.0,0.00865899
0.998898591963,42.9048061501,0.0139727,221,2,196.14108800888062,1000.0,1.22044,-0.00605442,221000,0.0,0.0118742
0.997858306393,43.0839720674,0.00995288,223,2,197.96850323677063,1000.0,1.22355,-0.0169655,223000,0.0,0.0132185
0.998223926057,43.1544349069,0.0150939,225,2,199.78334593772888,1000.0,1.20234,-0.0149647,225000,0.0,0.00965071
0.998337464873,43.350165289,0.0118873,227,2,201.57796788215637,1000.0,1.22514,-0.0208278,227000,0.0,0.0109223
0.998617801815,43.5945235379,0.00705757,229,2,203.4059271812439,1000.0,1.21956,-0.015099,229000,0.0,0.0104374
0.996423092671,43.7516742093,0.0120305,231,2,205.20336890220642,1000.0,1.2155,-0.0217848,231000,0.0,0.02068
0.99479279248,43.8229219925,0.017329,233,2,207.0155692100525,1000.0,1.20292,-0.0187964,233000,0.0,0.0328698
0.997955472674,43.9248054033,0.0109791,235,2,208.81220602989197,1000.0,1.17723,-0.0206665,235000,0.0,0.0174484
0.997457479127,44.0131165086,0.012717,237,2,210.62473487854004,1000.0,1.16584,-0.0188986,237000,0.0,0.0128663
0.995693709701,44.0559247777,0.0295197,239,2,212.4381766319275,1000.0,1.14061,-0.0191895,239000,0.0,0.0150248
0.997236072086,44.0105422315,0.0132297,241,2,214.249498128891,1000.0,1.12157,-0.0204072,241000,0.0,0.0174612
0.998787257588,44.1942965583,0.00761101,243,2,216.06256294250488,1000.0,1.12043,-0.0180651,243000,0.0,0.00879981
0.998727564467,44.3859031889,0.0120727,245,2,217.89008116722107,1000.0,1.11069,-0.0156796,245000,0.0,0.00809945
0.998935084441,44.4251675649,0.00874463,247,2,219.69387769699097,1000.0,1.08471,-0.0172499,247000,0.0,0.00811991
0.998675870826,44.6109972334,0.0100721,249,2,221.5156855583191,1000.0,1.069,-0.019176,249000,0.0,0.00789357
0.998931230162,44.6979095203,0.00806031,251,2,223.32788729667664,1000.0,1.05224,-0.0195457,251000,0.0,0.00830313
0.997076043626,44.866578761,0.0175552,253,2,225.1404995918274,1000.0,1.03434,-0.0190702,253000,0.0,0.0166243
0.998085313244,44.9243597523,0.0174398,256,3,226.93776059150696,1000.0,0.99822,-0.0181165,256000,0.0,0.0127269
0.998652038747,45.1531545233,0.014198,258,2,228.74940824508667,1000.0,0.976887,-0.0206221,258000,0.0,0.0149834
0.998839088483,45.3366546472,0.0135653,260,2,230.56203389167786,1000.0,1.00451,-0.0149435,260000,0.0,0.0101151
0.999232744274,46.2317142943,0.0108965,262,2,232.39055395126343,1000.0,0.972994,-0.0191111,262000,0.0,0.0071197
0.997616142035,46.3098285997,0.0657319,264,2,234.18755531311035,1000.0,0.971049,-0.0022915,264000,0.0,0.010922
0.996442041127,46.4600250108,0.0104457,266,2,235.99964785575867,1000.0,0.967788,-0.0181938,266000,0.0,0.0162504
0.998193565174,46.6008817429,0.011895,268,2,237.8082616329193,1000.0,0.955948,-0.0146157,268000,0.0,0.0168779
0.998986085877,46.7402021299,0.0102103,270,2,239.60886073112488,1000.0,0.97703,-0.0136954,270000,0.0,0.00679742
0.998082958162,46.8497326207,0.0179322,272,2,241.42369747161865,1000.0,0.981205,-0.0100413,272000,0.0,0.0146983
0.998475317843,47.1829127445,0.00822034,274,2,243.2340531349182,1000.0,0.9529,-0.0179686,274000,0.0,0.0111514
0.999262650323,47.3440084729,0.0213617,276,2,245.04650473594666,1000.0,0.930538,-0.01893,276000,0.0,0.00610621
0.99900140008,47.4027734927,0.0377595,278,2,246.87437987327576,1000.0,0.888565,0.00654149,278000,0.0,0.00822394
0.999265701219,47.4952151818,0.0132931,280,2,248.70688772201538,1000.0,0.882353,-0.0137985,280000,0.0,0.0083653
0.999274668808,47.7450414805,0.0100677,282,2,250.5070197582245,1000.0,0.868692,-0.0145404,282000,0.0,0.00739213
0.997117807157,47.8121209419,0.0276086,284,2,252.31420636177063,1000.0,0.87121,-0.00553211,284000,0.0,0.0134285
0.998679229291,47.9384573213,0.0148415,286,2,254.12436532974243,1000.0,0.866728,-0.0120785,286000,0.0,0.0133328
0.991792764515,48.2009349218,0.0181681,288,2,255.93690943717957,1000.0,0.84738,-0.016919,288000,0.0,0.0177333
0.997185705928,48.2206714327,0.0120997,290,2,257.7384765148163,1000.0,0.855234,-0.0217701,290000,0.0,0.0160539
0.998489690013,48.3317294107,0.0137508,292,2,259.54693269729614,1000.0,0.830338,-0.0169687,292000,0.0,0.00560941
0.998135173577,48.3473285171,0.014057,294,2,261.35927534103394,1000.0,0.819532,-0.012187,294000,0.0,0.00902745
0.998828654294,48.3516591822,0.0253203,296,2,263.1879816055298,1000.0,0.802216,-0.00224944,296000,0.0,0.00921295
0.998457536451,48.253800699,0.015952,299,3,264.9939181804657,1000.0,0.793914,-0.0154785,299000,0.0,0.0155919
0.996509144315,48.2906670901,0.00928558,301,2,266.81266736984253,1000.0,0.790163,-0.0169984,301000,0.0,0.00841454
0.998792992323,48.4913176471,0.0101369,303,2,268.611891746521,1000.0,0.777801,-0.019638,303000,0.0,0.00815914
0.997495184187,48.4422248186,0.00965451,305,2,270.42210149765015,1000.0,0.771442,-0.0145241,305000,0.0,0.0108281
0.997447751695,48.6976696458,0.00961451,307,2,272.21893334388733,1000.0,0.783066,-0.0164986,307000,0.0,0.0127408
0.9986830079,48.7914007949,0.0137802,309,2,274.0314350128174,1000.0,0.762911,-0.0195844,309000,0.0,0.00785242
0.998679543147,48.8257403607,0.0251467,311,2,275.8439202308655,1000.0,0.771516,-0.0148199,311000,0.0,0.00996934
0.998551436467,48.816939527,0.0132268,313,2,277.65630078315735,1000.0,0.772655,-0.0189997,313000,0.0,0.0121942
0.99853621982,48.8345573973,0.0130159,315,2,279.456374168396,1000.0,0.761248,-0.0209157,315000,0.0,0.0118214
0.999044728698,48.7080978045,0.0156058,317,2,281.2656865119934,1000.0,0.736212,-0.0191761,317000,0.0,0.0085256
0.998654273571,48.9946125225,0.0145726,319,2,283.07799553871155,1000.0,0.707332,-0.0153159,319000,0.0,0.00988574
0.99925615266,49.0304646846,0.0155594,321,2,284.89035081863403,1000.0,0.711853,-0.0150123,321000,0.0,0.00983474
0.999235787662,49.1331641449,0.0161075,323,2,286.7028217315674,1000.0,0.700435,-0.0137854,323000,0.0,0.00594419
0.998771318235,49.1906560278,0.0146957,325,2,288.5163609981537,1000.0,0.693489,-0.0234667,325000,0.0,0.00818961
0.998539558263,49.2210821681,0.00817762,327,2,290.3284046649933,1000.0,0.66294,-0.0184713,327000,0.0,0.0167188
0.999091392616,49.1523550783,0.0316276,329,2,292.14090275764465,1000.0,0.666863,-0.0114125,329000,0.0,0.00822197
0.999363375537,49.2465578985,0.0328233,331,2,293.93769359588623,1000.0,0.675566,-0.00168697,331000,0.0,0.00516698
0.998217299231,49.2529882861,0.0288393,333,2,295.7493522167206,1000.0,0.673945,-0.0195066,333000,0.0,0.00769214
0.998037367361,49.2785325088,0.0191745,335,2,297.56352376937866,1000.0,0.675976,-0.0127141,335000,0.0,0.0146024
0.998544490198,49.2994676919,0.0173992,337,2,299.37436866760254,1000.0,0.65439,-0.0230577,337000,0.0,0.00931158
0.998984394246,49.448400056,0.0216415,339,2,301.1873605251312,1000.0,0.619917,-0.016593,339000,0.0,0.00757553
0.997276877984,49.6456011103,0.00900957,342,3,302.99974966049194,1000.0,0.607535,-0.0160973,342000,0.0,0.0242691
0.997281806078,49.6117767714,0.0134914,344,2,304.8122923374176,1000.0,0.589586,-0.0147769,344000,0.0,0.0129106
0.998341887374,49.7365765621,0.0196578,346,2,306.6247766017914,1000.0,0.578947,-0.0218198,346000,0.0,0.0110405
0.998610754614,49.684424323,0.0168033,348,2,308.43699836730957,1000.0,0.573295,-0.0116134,348000,0.0,0.0101939
0.998037318001,49.6628406819,0.0223256,350,2,310.2498097419739,1000.0,0.593678,-0.0195663,350000,0.0,0.00799737
0.998542913236,49.6050092759,0.0113784,352,2,312.0542585849762,1000.0,0.610278,-0.0173996,352000,0.0,0.00936367
0.997324574273,49.6381328463,0.0177738,354,2,313.87471199035645,1000.0,0.595952,-0.0213123,354000,0.0,0.0126126
0.997774998192,49.5779067004,0.0195243,356,2,315.6776113510132,1000.0,0.628096,-0.0162401,356000,0.0,0.00882663
0.998362066108,49.5476736005,0.0286684,358,2,317.4997866153717,1000.0,0.623306,-0.0107592,358000,0.0,0.00775771
0.997976347106,49.4261845503,0.0173625,360,2,319.29651951789856,1000.0,0.625313,-0.0170217,360000,0.0,0.0110949
0.997409387492,49.2870633329,0.0189409,362,2,321.1251404285431,1000.0,0.581929,-0.0114728,362000,0.0,0.0132374
0.997873211978,49.3333187368,0.0133568,364,2,322.9218695163727,1000.0,0.555193,-0.0122169,364000,0.0,0.0129499
0.997919118032,49.2973171243,0.0168577,366,2,324.7500832080841,1000.0,0.54304,-0.0147978,366000,0.0,0.0128696
0.998185233213,49.3226348784,0.0138386,368,2,326.5490617752075,1000.0,0.531429,-0.0151607,368000,0.0,0.0108651
0.998768085148,49.2107081314,0.00771728,370,2,328.37435603141785,1000.0,0.512682,-0.0134356,370000,0.0,0.0111274
0.998546781135,49.1438651106,0.0164493,372,2,330.17158603668213,1000.0,0.511087,-0.0113755,372000,0.0,0.0121109
0.998988942709,49.0972944382,0.0111476,374,2,331.99973607063293,1000.0,0.49251,-0.0132197,374000,0.0,0.00903823
0.99769041664,49.0397329258,0.0155543,376,2,333.80516958236694,1000.0,0.479166,-0.0183029,376000,0.0,0.00832929
0.998503247625,48.9447542712,0.0130259,378,2,335.62449955940247,1000.0,0.483184,-0.0102906,378000,0.0,0.0131912
0.998661340098,48.9014565608,0.00937165,380,2,337.4218201637268,1000.0,0.463988,-0.020721,380000,0.0,0.0102967
0.998827353236,48.8715263017,0.0340149,382,2,339.23243260383606,1000.0,0.424025,-0.0107071,382000,0.0,0.0111907
0.998748115264,48.8594499949,0.0173667,385,3,341.04636907577515,1000.0,0.396987,-0.0137171,385000,0.0,0.0157112
0.998573243152,48.843925874,0.0225235,387,2,342.8606014251709,1000.0,0.372369,-0.0146203,387000,0.0,0.00807529
0.997472290182,49.0055204914,0.031951,389,2,344.65644812583923,1000.0,0.364281,0.00590384,389000,0.0,0.0137714
0.998918214464,48.8779729103,0.0192263,391,2,346.48462414741516,1000.0,0.34578,-0.0126194,391000,0.0,0.00998351
0.998580930987,48.9226746895,0.0430852,393,2,348.2809751033783,1000.0,0.336091,-0.0111712,393000,0.0,0.0102978
0.998289884301,49.0962163881,0.0118993,395,2,350.1089856624603,1000.0,0.337795,-0.0149497,395000,0.0,0.0150004
0.998359413701,49.3157975055,0.00930596,397,2,351.9215922355652,1000.0,0.315425,-0.0152557,397000,0.0,0.00965446
0.998911912087,49.5434154501,0.0355832,399,2,353.7345530986786,1000.0,0.294514,-0.0039649,399000,0.0,0.00997208
0.997902186355,49.5567124476,0.0124319,401,2,355.54700446128845,1000.0,0.301444,-0.0204573,401000,0.0,0.0106759
0.998701883247,49.5295636397,0.0155066,403,2,357.35949206352234,1000.0,0.288975,-0.0152303,403000,0.0,0.00933829
0.998945364729,49.6837568045,0.0592527,405,2,359.1558268070221,1000.0,0.25603,0.00874132,405000,0.0,0.00928734
0.998527997173,49.5937232043,0.018822,407,2,360.9631233215332,1000.0,0.248919,-0.0239643,407000,0.0,0.00968934
0.99750320008,49.717819578,0.0176193,409,2,362.7649745941162,1000.0,0.250049,-0.0183632,409000,0.0,0.0186047
0.997532750713,49.790159778,0.0233814,411,2,364.5626771450043,1000.0,0.230414,-0.0227158,411000,0.0,0.0140366
0.998014401412,49.9311049975,0.0221149,413,2,366.3746380805969,1000.0,0.221341,-0.0090901,413000,0.0,0.015858
0.996819711756,49.9103503298,0.0151191,415,2,368.1712625026703,1000.0,0.20604,-0.0219722,415000,0.0,0.0174379
0.998047302361,50.0723776295,0.0245541,417,2,369.9684889316559,1000.0,0.181376,-0.0200104,417000,0.0,0.0177193
0.997847577091,49.9678615678,0.032216,419,2,371.7808041572571,1000.0,0.174731,-0.0159912,419000,0.0,0.00833333
0.998761836905,49.9480665707,0.0129418,421,2,373.5780813694,1000.0,0.206152,-0.0125011,421000,0.0,0.0108591
0.997885816731,49.9178280595,0.0276587,423,2,375.39021039009094,1000.0,0.160571,-0.015787,423000,0.0,0.0182817
0.998560796608,50.0569567304,0.0119635,425,2,377.1877806186676,1000.0,0.145406,-0.0251337,425000,0.0,0.010237
0.997809526045,50.1613357407,0.0153373,428,3,379.0000112056732,1000.0,0.14393,-0.0176206,428000,0.0,0.0260984
0.995027769823,50.1809663454,0.0267471,430,2,380.8032829761505,1000.0,0.158817,-0.0248607,430000,0.0,0.0144802
0.997810466914,50.1970808925,0.020074,432,2,382.5942049026489,1000.0,0.145017,-0.0211996,432000,0.0,0.00952486
0.9973964768,50.236669395,0.0465033,434,2,384.4067175388336,1000.0,0.14704,-0.0198972,434000,0.0,0.0130747
0.998396160081,50.3867797517,0.0108823,436,2,386.218323469162,1000.0,0.128903,-0.0134256,436000,0.0,0.013148
0.99637816567,50.3998810867,0.0207101,438,2,388.0307550430298,1000.0,0.116631,-0.0113219,438000,0.0,0.00971499
0.997498449637,50.3939314523,0.0181431,440,2,389.8279469013214,1000.0,0.114056,-0.0203869,440000,0.0,0.0102408
0.998812050442,50.4465258847,0.0203502,442,2,391.62454652786255,1000.0,0.0850066,-0.0173217,442000,0.0,0.0100696
0.998424275662,50.5230065843,0.0154191,444,2,393.4376573562622,1000.0,0.0621252,-0.025717,444000,0.0,0.00750328
0.998781893635,50.5223126447,0.0237403,446,2,395.23423171043396,1000.0,0.0524772,-0.0230168,446000,0.0,0.00901385
0.998480496462,50.5485430589,0.017372,448,2,397.0313501358032,1000.0,0.0103523,-0.0233636,448000,0.0,0.00864354
0.997588921338,50.6821019729,0.0275496,450,2,398.84307646751404,1000.0,0.0265588,-0.0125392,450000,0.0,0.0181244
0.99840639683,50.7862567682,0.0259616,452,2,400.6448082923889,1000.0,0.024581,-0.0233321,452000,0.0,0.0128613
0.998398915282,50.8494631635,0.0739109,454,2,402.4527750015259,1000.0,0.0187683,-0.0227073,454000,0.0,0.013946
0.996914196061,51.0542125541,0.0135503,456,2,404.24960470199585,1000.0,0.0148121,-0.0142139,456000,0.0,0.0229453
0.997229472036,51.1981059982,0.0278827,458,2,406.0619168281555,1000.0,0.00729799,-0.0124949,458000,0.0,0.019835
