TimestepsSoFar,loss_vf_loss,EpLenMean,EpRewMean,loss_pol_entpen,loss_ent,loss_pol_surr,loss_kl,EpThisIter,TimeElapsed,EpisodesSoFar,ev_tdlam_before
913000,0.0102575,1000.0,54.9027673402,0.0,-1.49475,0.0203502,0.0890399,2,800.28209233284,913,0.99912530341
915000,0.0179357,1000.0,54.8940123234,0.0,-1.50089,-0.00812631,0.881631,2,802.0781223773956,915,0.998315665754
917000,0.00101658,1000.0,54.7922383694,0.0,-1.49813,0.00281065,0.240796,2,803.8607397079468,917,0.999667568103
919000,0.000490509,1000.0,54.6008472407,0.0,-1.51728,-0.0019215,0.0236651,2,805.6728525161743,919,0.999738062499
921000,0.000910074,1000.0,54.420264292,0.0,-1.50784,-0.0133248,0.0169536,2,807.4539349079132,921,0.999734981538
923000,0.00147578,1000.0,54.2031790664,0.0,-1.51391,0.00294992,0.0359905,2,809.2505068778992,923,0.999668786855
925000,0.00239893,1000.0,53.9939171275,0.0,-1.52094,-0.017423,0.0498726,2,811.032066822052,925,0.999419980799
927000,0.00214432,1000.0,53.7136287412,0.0,-1.53058,0.00667219,0.10886,2,812.8293371200562,927,0.999703447334
929000,0.00102582,1000.0,53.5250457506,0.0,-1.54506,-0.0211072,0.0189626,2,814.6093463897705,929,0.999835328272
931000,0.00097143,1000.0,53.3139454946,0.0,-1.54384,-0.00904032,0.075901,2,816.4061145782471,931,0.999849326472
933000,0.000593823,1000.0,53.1346346243,0.0,-1.54315,-0.0237761,0.112023,2,818.203394651413,933,0.999805276791
935000,0.00065443,1000.0,53.1013518239,0.0,-1.54961,-0.0200314,0.0495492,2,820.000580072403,935,0.999906903518
937000,0.00176692,1000.0,52.9385251656,0.0,-1.57212,-0.00758952,0.151934,2,821.7814495563507,937,0.999730300886
940000,0.0016074,1000.0,52.7380218133,0.0,-1.57253,-0.0145206,0.0547184,3,823.5788588523865,940,0.999786333399
942000,0.00277478,1000.0,52.6060447574,0.0,-1.58802,0.0182507,0.0584983,2,825.3597626686096,942,0.999734195299
944000,0.000869044,1000.0,52.4915835503,0.0,-1.61603,-0.00906099,0.0255402,2,827.1579627990723,944,0.999881501579
946000,0.00126837,1000.0,52.3111142642,0.0,-1.61777,-0.00047444,0.036528,2,828.9378583431244,946,0.999783901963
948000,0.000501004,1000.0,52.0978699826,0.0,-1.65664,0.00513211,0.136164,2,830.7357904911041,948,0.999877899914
950000,0.00166988,1000.0,51.8800215876,0.0,-1.66531,-0.00574369,0.0410184,2,832.5312731266022,950,0.999591762433
952000,0.000812951,1000.0,51.6821311001,0.0,-1.6515,-0.0157267,0.215704,2,834.3340153694153,952,0.999851927365
954000,0.00167352,1000.0,51.4463558712,0.0,-1.65326,0.00677453,0.0336484,2,836.1106412410736,954,0.999673640705
956000,0.00319239,1000.0,51.2610040146,0.0,-1.63443,-0.000545573,0.109687,2,837.8919191360474,956,0.999756033474
958000,0.00189391,1000.0,51.0427786044,0.0,-1.63553,-0.00913821,0.0512904,2,839.6885743141174,958,0.999771508825
960000,0.000882743,1000.0,50.7974646513,0.0,-1.65199,-0.0143362,0.11362,2,841.4697360992432,960,0.999781470717
962000,0.0015294,1000.0,50.5794466527,0.0,-1.65912,-0.0038216,0.0236608,2,843.2518901824951,962,0.999732552562
964000,0.000603695,1000.0,50.3394325163,0.0,-1.67759,-0.0232218,0.0380989,2,845.0320436954498,964,0.999780069484
966000,0.000622185,1000.0,50.1027071424,0.0,-1.6959,-0.00496962,0.0124534,2,846.8137516975403,966,0.999770899041
968000,0.000746404,1000.0,49.8840940557,0.0,-1.72916,-0.00741302,0.297697,2,848.6094398498535,968,0.999874614077
970000,0.00154566,1000.0,49.7150437499,0.0,-1.74412,0.0281073,0.89618,2,850.4069786071777,970,0.99974625124
972000,0.00150089,1000.0,49.5675735408,0.0,-1.74072,-0.0271281,0.0885919,2,852.1891944408417,972,0.994724032003
974000,0.00260563,1000.0,49.5750161711,0.0,-1.73225,-0.00549894,0.0889114,2,853.9699873924255,974,0.999394025246
976000,0.00318433,1000.0,49.6195607934,0.0,-1.73358,-0.0023463,0.0212683,2,855.7817802429199,976,0.999348899932
978000,0.00315658,1000.0,49.726802758,0.0,-1.72733,-0.0123332,0.0200794,2,857.5793550014496,978,0.999700595625
980000,0.00662234,1000.0,49.8711712075,0.0,-1.73867,-0.00959013,0.020053,2,859.3609068393707,980,0.999100090994
983000,0.00905792,1000.0,50.0103349869,0.0,-1.71991,-0.00947704,0.0341834,3,861.1418137550354,983,0.999358237139
985000,0.00457711,1000.0,50.0693807698,0.0,-1.6992,-0.0174137,0.0235819,2,862.937922000885,985,0.999399608525
987000,0.0200414,1000.0,50.1479689443,0.0,-1.69392,-0.00704051,0.0414856,2,864.7188878059387,987,0.997679656139
989000,0.0382947,1000.0,50.1263896172,0.0,-1.70638,-0.0113173,0.741272,2,866.516580581665,989,0.996087473817
991000,0.00261041,1000.0,49.9855252625,0.0,-1.68983,-0.00517233,0.323356,2,868.3444542884827,991,0.999126493058
993000,0.0427017,1000.0,50.1231694864,0.0,-1.704,0.013532,0.066649,2,870.1256544589996,993,0.995377732441
995000,0.0333457,1000.0,50.2350194709,0.0,-1.69102,-0.00568406,0.0428214,2,871.92196393013,995,0.996237251209
997000,0.0399524,1000.0,50.3222485849,0.0,-1.72196,0.00273912,0.0900591,2,873.7031395435333,997,0.996455324348
999000,0.0197265,1000.0,50.46475977,0.0,-1.75418,0.00105458,0.0345598,2,875.5082492828369,999,0.998028365429
1001000,0.0188788,1000.0,50.5848689845,0.0,-1.73975,-0.0114029,0.0245357,2,877.3139936923981,1001,0.998245155439
