EpThisIter,loss_vf_loss,EpLenMean,EpisodesSoFar,TimestepsSoFar,loss_pol_surr,EpRewMean,loss_ent,ev_tdlam_before,TimeElapsed,loss_pol_entpen,loss_kl
41,0.189969,50.0,3686,184300,-0.0235706,-9.14266874329,-1.76286,0.901713192463,155.64881300926208,0.0,0.0239039
41,0.180789,50.0,3727,186350,-0.029821,-8.79600396232,-1.82058,0.905672967434,157.38238739967346,0.0,0.0141712
41,0.207837,50.0,3768,188400,-0.0221487,-9.31208899848,-1.85289,0.916621260345,159.19534540176392,0.0,0.0263225
41,0.171894,50.0,3809,190450,-0.0290244,-8.88865579053,-1.88565,0.882241606712,160.91381788253784,0.0,0.0161784
41,0.152737,50.0,3850,192500,-0.0217348,-8.8429212653,-1.91308,0.899507440627,162.63262128829956,0.0,0.0224155
41,0.167577,50.0,3891,194550,-0.0177796,-8.68737843729,-1.94325,0.89941611141,164.3438322544098,0.0,0.0169179
41,0.158097,50.0,3932,196600,-0.0223974,-8.54260567893,-1.95076,0.856033802032,166.06345391273499,0.0,0.0241221
41,0.173023,50.0,3973,198650,-0.00986966,-8.37135407014,-1.95856,0.855543076992,167.7730314731598,0.0,0.0213241
41,0.127158,50.0,4014,200700,-0.0220704,-8.33090401987,-1.98756,0.899755835533,169.49197125434875,0.0,0.0182574
41,0.120739,50.0,4055,202750,-0.0169448,-8.19199455619,-1.9983,0.901893727481,171.21050572395325,0.0,0.0286036
41,0.166737,50.0,4096,204800,-0.0263991,-8.28296534438,-2.0451,0.881500482559,172.92970728874207,0.0,0.0188664
40,0.151491,50.0,4136,206800,-0.0163853,-8.06791255512,-2.0704,0.894037015736,174.6170139312744,0.0,0.0182951
41,0.203505,50.0,4177,208850,-0.0209476,-7.95005586903,-2.10545,0.889871202409,176.34401750564575,0.0,0.0189666
41,0.165625,50.0,4218,210900,-0.0238615,-7.93470205487,-2.09849,0.882273539901,178.0431251525879,0.0,0.0215589
41,0.159662,50.0,4259,212950,-0.0204993,-7.72947350892,-2.14408,0.874578163028,179.7656807899475,0.0,0.0194352
41,0.2186,50.0,4300,215000,-0.0211489,-7.84295193071,-2.18153,0.883573547006,181.47680020332336,0.0,0.0225102
41,0.123323,50.0,4341,217050,-0.0185264,-8.10730077663,-2.20046,0.909523278475,183.20404052734375,0.0,0.0245338
41,0.159002,50.0,4382,219100,-0.0144315,-7.97024503495,-2.21986,0.880426339805,184.92945313453674,0.0,0.0290514
41,0.164256,50.0,4423,221150,-0.0219261,-7.7569609545,-2.25919,0.894132912159,186.72615933418274,0.0,0.0195967
41,0.142481,50.0,4464,223200,-0.0155778,-7.73959208892,-2.27992,0.932111889124,188.44490838050842,0.0,0.0279418
41,0.0998848,50.0,4505,225250,-0.00895215,-7.63089087595,-2.3042,0.927714265883,190.1415605545044,0.0,0.0285785
41,0.111162,50.0,4546,227300,-0.0180766,-7.32487065836,-2.31834,0.841572538018,191.86683082580566,0.0,0.0360065
41,0.0991973,50.0,4587,229350,-0.0195695,-7.15056661153,-2.33442,0.923778690398,193.55470848083496,0.0,0.0247051
41,0.06846,50.0,4628,231400,-0.00113426,-7.11529524775,-2.35969,0.821384742856,195.26923060417175,0.0,0.0234605
41,0.101474,50.0,4669,233450,-0.0218774,-7.16084052571,-2.38323,0.897008284926,196.97126293182373,0.0,0.0369855
41,0.0995703,50.0,4710,235500,-0.0214112,-7.04207603394,-2.40601,0.882639653981,198.69927287101746,0.0,0.0177326
41,0.0691706,50.0,4751,237550,-0.0144642,-7.05117186787,-2.43422,0.923051074147,200.39856386184692,0.0,0.024582
41,0.0803991,50.0,4792,239600,-0.0222137,-6.93243983883,-2.48103,0.923773281276,202.13320112228394,0.0,0.0190947
41,0.0577993,50.0,4833,241650,-0.0220128,-6.4767255792,-2.48998,0.911088958383,203.8239688873291,0.0,0.0162715
41,0.125729,50.0,4874,243700,-0.00809901,-6.45218469551,-2.50405,0.855534747243,205.5481436252594,0.0,0.0476921
41,0.0614769,50.0,4915,245750,-0.0198101,-6.51434342656,-2.52164,0.897493340075,207.2615909576416,0.0,0.0169472
41,0.0532364,50.0,4956,247800,-0.0143326,-6.29117485309,-2.55279,0.936455838382,208.96885299682617,0.0,0.0294432
41,0.0679685,50.0,4997,249850,-0.00998612,-6.59016301323,-2.57565,0.93244304508,210.68779921531677,0.0,0.0344856
41,0.0544705,50.0,5038,251900,-0.0136289,-6.84437664082,-2.58877,0.947520464659,212.6410653591156,0.0,0.027806
41,0.0527023,50.0,5079,253950,-0.0208957,-6.75747242161,-2.57678,0.904286764562,214.3362317085266,0.0,0.0179548
41,0.0686699,50.0,5120,256000,-0.0260253,-6.6411678316,-2.59809,0.914649181068,216.07075309753418,0.0,0.0201759
40,0.0452726,50.0,5160,258000,-0.0243,-6.95029760689,-2.62119,0.957173984498,217.77714776992798,0.0,0.0162061
41,0.0519593,50.0,5201,260050,-0.0150114,-6.78725118203,-2.66093,0.944111630321,219.48505783081055,0.0,0.0329425
41,0.0504257,50.0,5242,262100,-0.0183676,-6.77336711696,-2.6697,0.940310880542,221.21333122253418,0.0,0.0259436
41,0.0418846,50.0,5283,264150,-0.00951307,-6.60959304392,-2.66608,0.905548103154,222.92253994941711,0.0,0.036535
41,0.0476898,50.0,5324,266200,-0.0120692,-6.4507323153,-2.67219,0.949794698507,224.66392946243286,0.0,0.0375567
41,0.0785462,50.0,5365,268250,-0.011711,-6.40150977094,-2.66765,0.857318103313,226.35953664779663,0.0,0.0226551
41,0.0663101,50.0,5406,270300,-0.0103107,-6.62610465032,-2.67607,0.899063892663,228.09386658668518,0.0,0.0254725
41,0.0325225,50.0,5447,272350,-0.0208904,-6.23688858221,-2.69919,0.945689827204,229.78022623062134,0.0,0.0277599
41,0.0374053,50.0,5488,274400,-0.00739447,-6.00923722236,-2.72318,0.943041816354,231.51637840270996,0.0,0.0283215
41,0.0412262,50.0,5529,276450,-0.0273477,-6.11471853557,-2.76337,0.96286547929,233.20253801345825,0.0,0.0187587
41,0.0345576,50.0,5570,278500,-0.0175003,-6.21474276579,-2.76994,0.958686091006,234.93808579444885,0.0,0.0206648
41,0.0425633,50.0,5611,280550,-0.0121351,-6.25944116549,-2.77776,0.956636473536,236.64165782928467,0.0,0.0311333
41,0.0488725,50.0,5652,282600,-0.0233026,-6.35655827626,-2.78655,0.946034509689,238.35559058189392,0.0,0.0138172
41,0.0459294,50.0,5693,284650,-0.00292182,-6.21100894471,-2.82359,0.916360624135,240.06197261810303,0.0,0.0344884
41,0.034282,50.0,5734,286700,-0.0216063,-5.93551472542,-2.83193,0.948817241937,241.78084659576416,0.0,0.0174342
41,0.0379566,50.0,5775,288750,-0.00444019,-6.14564238446,-2.848,0.961693838239,243.50036025047302,0.0,0.0460288
41,0.0726921,50.0,5816,290800,-0.015009,-6.55979858098,-2.8629,0.896694414318,245.2263925075531,0.0,0.0310793
41,0.0642754,50.0,5857,292850,-0.0133476,-6.60993645784,-2.86383,0.924948014319,246.93844079971313,0.0,0.0291738
41,0.094916,50.0,5898,294900,-0.00311812,-6.63241756941,-2.87223,0.892552986741,248.65477585792542,0.0,0.0540032
41,0.063169,50.0,5939,296950,-0.00886701,-6.26236564491,-2.87521,0.922267757356,250.376207113266,0.0,0.0374293
41,0.0699731,50.0,5980,299000,-0.00766888,-5.96067691677,-2.89381,0.932886570692,252.06054973602295,0.0,0.0313297
41,0.0683667,50.0,6021,301050,-0.006854,-5.90436578128,-2.91509,0.929000064731,253.781254529953,0.0,0.0280025
41,0.0829323,50.0,6062,303100,-0.00279065,-5.96920666938,-2.91568,0.872368097305,255.51644921302795,0.0,0.0364761
41,0.0733483,50.0,6103,305150,-0.0146225,-6.06961845416,-2.9334,0.899223566055,257.24453926086426,0.0,0.0246248
41,0.0682817,50.0,6144,307200,-0.00738208,-6.31322521491,-2.92272,0.882708787918,258.9382469654083,0.0,0.0469498
40,0.0481429,50.0,6184,309200,-0.0203477,-6.27799159035,-2.94654,0.920379936695,260.6645634174347,0.0,0.0331536
41,0.0616085,50.0,6225,311250,-0.0182137,-6.36535581426,-2.951,0.960353109986,262.3757929801941,0.0,0.0339752
41,0.0502466,50.0,6266,313300,-0.018636,-6.37665518835,-2.9439,0.938303947449,264.1012773513794,0.0,0.0282626
41,0.0603111,50.0,6307,315350,-0.00316947,-6.05836234331,-2.94535,0.898486994207,265.80492663383484,0.0,0.0506988
41,0.0503117,50.0,6348,317400,-0.0115388,-6.14956406116,-2.96342,0.947381850332,267.5259220600128,0.0,0.0336738
41,0.0743291,50.0,6389,319450,-0.00951904,-6.29085027827,-2.94633,0.895531602204,269.2263813018799,0.0,0.042721
41,0.0998749,50.0,6430,321500,-0.0107269,-6.43057802928,-2.95439,0.870394989848,270.952130317688,0.0,0.0332824
41,0.0653857,50.0,6471,323550,-0.0181451,-6.659833457,-2.94681,0.918129570782,272.6797411441803,0.0,0.0377801
41,0.0920167,50.0,6512,325600,-0.0188427,-6.70080852792,-2.94823,0.888167232275,274.3820343017578,0.0,0.0227765
41,0.0795251,50.0,6553,327650,-0.0249664,-6.33816428623,-2.93329,0.940182048827,276.09435296058655,0.0,0.0253224
41,0.0566096,50.0,6594,329700,-0.0186714,-6.15818184697,-2.93285,0.882679119706,277.7972996234894,0.0,0.0199384
41,0.0550445,50.0,6635,331750,-0.00912148,-6.1200090507,-2.9394,0.899358004332,279.51587414741516,0.0,0.0525439
41,0.0638844,50.0,6676,333800,-0.0181742,-6.15207430979,-2.93983,0.922736473382,281.2107377052307,0.0,0.0299721
41,0.130407,50.0,6717,335850,0.0154144,-5.92925638795,-2.96164,0.746044158936,282.9449944496155,0.0,0.0576645
41,0.0810246,50.0,6758,337900,-0.0194193,-5.80205276219,-2.97219,0.887133717537,284.63299012184143,0.0,0.0216904
41,0.0831543,50.0,6799,339950,-0.0148073,-5.94739094567,-2.96656,0.88017783314,286.35989594459534,0.0,0.0302155
41,0.0427974,50.0,6840,342000,-0.0234613,-6.13516986391,-2.95482,0.939686458558,288.06187200546265,0.0,0.0225046
41,0.0692312,50.0,6881,344050,-0.00776908,-5.97710101448,-2.94945,0.879568986595,289.7974650859833,0.0,0.029973
41,0.0678919,50.0,6922,346100,-0.0197886,-5.74865042099,-2.96449,0.8972511217,291.48479437828064,0.0,0.0234478
41,0.0851036,50.0,6963,348150,-0.0110582,-5.72235974553,-2.97446,0.894453771412,293.2093827724457,0.0,0.031195
41,0.0360372,50.0,7004,350200,-0.00790921,-6.0352224929,-2.98056,0.935881823301,294.92963314056396,0.0,0.0426958
41,0.04453,50.0,7045,352250,-0.0219802,-6.06115982287,-3.02281,0.94468287006,296.64822793006897,0.0,0.0233777
41,0.0458139,50.0,7086,354300,-0.0191168,-5.67174216528,-2.99329,0.891361236572,298.3594422340393,0.0,0.0250806
41,0.0461534,50.0,7127,356350,-0.0201439,-5.65045665582,-3.0046,0.929090827703,300.06286573410034,0.0,0.0316714
41,0.0460757,50.0,7168,358400,-0.00388057,-5.4339079882,-3.00659,0.91737767309,301.78202962875366,0.0,0.0351946
40,0.0414699,50.0,7208,360400,-0.0202849,-5.44219928759,-3.02123,0.939582720399,303.47685503959656,0.0,0.0223453
41,0.0437243,50.0,7249,362450,-0.0238829,-5.65933676616,-2.99959,0.896835274994,305.2037205696106,0.0,0.0300391
41,0.0453003,50.0,7290,364500,-0.0034615,-5.95693606164,-3.00832,0.938991159201,306.9062740802765,0.0,0.0229668
41,0.03899,50.0,7331,366550,-0.00960111,-5.73856201516,-3.01886,0.929048210382,308.6253468990326,0.0,0.029557
41,0.0466379,50.0,7372,368600,0.00351981,-5.8987045403,-3.04483,0.941808287054,310.32049083709717,0.0,0.0489399
41,0.0375224,50.0,7413,370650,-0.0107021,-5.75547869676,-3.0416,0.953160423785,312.0551824569702,0.0,0.0251394
41,0.060464,50.0,7454,372700,-0.00863518,-5.67906472694,-3.05708,0.956140179187,313.74591422080994,0.0,0.0357345
41,0.0386964,50.0,7495,374750,-0.0188878,-5.64889631209,-3.06654,0.94622227177,315.46126914024353,0.0,0.0321051
41,0.0390355,50.0,7536,376800,-0.0150883,-5.88707085472,-3.09307,0.960505247116,317.16704273223877,0.0,0.0233261
41,0.0572101,50.0,7577,378850,-0.00558001,-5.71929984105,-3.13936,0.934131853282,318.8909022808075,0.0,0.0317911
41,0.0456303,50.0,7618,380900,-0.0147426,-5.67942636513,-3.16403,0.945336665958,320.5942339897156,0.0,0.037097
41,0.0482337,50.0,7659,382950,-0.0170058,-5.70667795378,-3.18323,0.958709202707,322.3123936653137,0.0,0.0303449
41,0.0565085,50.0,7700,385000,-0.0133096,-5.92287386287,-3.19005,0.901181690395,324.016232252121,0.0,0.0576439
41,0.035339,50.0,7741,387050,-0.00978282,-5.99363986646,-3.19458,0.949518349022,325.7187623977661,0.0,0.0425063
41,0.0414194,50.0,7782,389100,-0.0117007,-5.75957268035,-3.19083,0.951043058187,327.4452862739563,0.0,0.0384529
41,0.0507433,50.0,7823,391150,-0.0155087,-5.5348305346,-3.20403,0.944761261344,329.14806032180786,0.0,0.014283
41,0.0448507,50.0,7864,393200,0.00569093,-5.72912187293,-3.2171,0.94984780997,330.884343624115,0.0,0.0451074
41,0.0442983,50.0,7905,395250,-0.0114916,-5.76195317254,-3.2248,0.940920263529,332.57286977767944,0.0,0.0360027
41,0.0306624,50.0,7946,397300,-0.00957345,-5.7440007951,-3.23159,0.967589672655,334.3044641017914,0.0,0.0369133
41,0.0404711,50.0,7987,399350,0.0014386,-5.90038745661,-3.23803,0.968595817685,335.9922761917114,0.0,0.0302399
41,0.0606965,50.0,8028,401400,-0.0076179,-6.04493829597,-3.25913,0.921973414719,337.7111463546753,0.0,0.0375961
41,0.0688604,50.0,8069,403450,-0.0209589,-6.42637772455,-3.25977,0.922404550016,339.41434359550476,0.0,0.0271228
41,0.0551767,50.0,8110,405500,-0.0130438,-5.9419356453,-3.261,0.941277876496,341.1569547653198,0.0,0.0310437
41,0.0651664,50.0,8151,407550,-0.0154958,-5.80934354224,-3.25832,0.92276416719,342.87247920036316,0.0,0.0276916
41,0.0586459,50.0,8192,409600,-0.0134557,-5.42379973007,-3.26711,0.92840051651,344.59433221817017,0.0,0.0200346
40,0.051117,50.0,8232,411600,-0.0136014,-5.44325989337,-3.28339,0.952114850283,346.30505537986755,0.0,0.0273173
41,0.0660184,50.0,8273,413650,-0.0204722,-5.47060613916,-3.29086,0.938197471201,348.01627802848816,0.0,0.0257289
41,0.0491064,50.0,8314,415700,-0.0121883,-5.91955412324,-3.31579,0.955871623009,349.72813868522644,0.0,0.0383013
41,0.0390533,50.0,8355,417750,0.000686947,-5.96631351562,-3.3375,0.955390036106,351.44511699676514,0.0,0.0381897
41,0.0482737,50.0,8396,419800,-0.0128248,-5.52770289875,-3.35233,0.942050088197,353.1696116924286,0.0,0.0305137
41,0.047356,50.0,8437,421850,-0.0253957,-5.91087843387,-3.36227,0.947017736733,354.84459495544434,0.0,0.0389934
41,0.0544991,50.0,8478,423900,-0.0150008,-6.16684742097,-3.38411,0.935504905879,356.5727753639221,0.0,0.0258887
41,0.0289977,50.0,8519,425950,-0.00871505,-5.96822635876,-3.38349,0.963170718402,358.25821113586426,0.0,0.0264602
41,0.0446527,50.0,8560,428000,0.0107667,-5.92490315839,-3.36892,0.956267803907,359.99582839012146,0.0,0.0701336
41,0.0499291,50.0,8601,430050,-0.0068655,-5.78959338369,-3.36368,0.932444639504,361.6839437484741,0.0,0.0402841
41,0.0466302,50.0,8642,432100,-0.00615531,-5.8462247206,-3.37112,0.937455072999,363.4179744720459,0.0,0.0398623
41,0.0549214,50.0,8683,434150,-0.0128081,-6.0136219154,-3.39038,0.921077087522,365.11688566207886,0.0,0.0262982
41,0.0464085,50.0,8724,436200,-0.0106492,-5.89082689161,-3.36119,0.901261068881,366.8364462852478,0.0,0.0433863
41,0.0330481,50.0,8765,438250,-0.0210216,-5.57170544054,-3.36267,0.952712047845,368.5421359539032,0.0,0.021039
41,0.0338331,50.0,8806,440300,-0.0113905,-5.57907694925,-3.37609,0.955222245306,370.25793623924255,0.0,0.0399292
41,0.0296539,50.0,8847,442350,-0.0141112,-5.51797337532,-3.39826,0.953081887215,371.9768371582031,0.0,0.0230185
41,0.0475117,50.0,8888,444400,0.00709738,-5.51141040539,-3.42219,0.948723010719,373.69572830200195,0.0,0.0486847
41,0.0436057,50.0,8929,446450,-0.00949672,-5.62765621751,-3.4169,0.949865687639,375.41364789009094,0.0,0.0275389
41,0.0550335,50.0,8970,448500,-0.00993961,-5.38511842969,-3.42821,0.930647991598,377.12091732025146,0.0,0.0258896
