EpThisIter,TimestepsSoFar,loss_kl,EpisodesSoFar,loss_pol_entpen,EpLenMean,loss_pol_surr,TimeElapsed,ev_tdlam_before,EpRewMean,loss_ent,loss_vf_loss
41,452600,0.035501,9052,0.0,50.0,-0.0169078,387.0204358100891,0.910115398467,-8.89240806986,-3.5754,0.12049
41,454650,0.0454111,9093,0.0,50.0,-0.0120949,388.7736027240753,0.929944694042,-8.18323517164,-3.59845,0.15619
41,456700,0.0395309,9134,0.0,50.0,-0.0192357,390.4922184944153,0.934009596705,-8.1163634672,-3.57998,0.111378
41,458750,0.0461285,9175,0.0,50.0,-0.00895487,392.23429226875305,0.959475755692,-8.49627845753,-3.57904,0.10201
41,460800,0.167235,9216,0.0,50.0,-0.0212423,394.01569724082947,0.871849790215,-9.43998417264,-3.56965,0.127956
40,462800,0.0372679,9256,0.0,50.0,-0.0120183,395.75237369537354,0.913268648088,-9.32665711106,-3.58797,0.175608
41,464850,0.0345839,9297,0.0,50.0,-0.0185545,397.539431810379,0.959459830076,-9.48670500671,-3.58885,0.136536
41,466900,0.0361711,9338,0.0,50.0,-0.0146417,399.26858401298523,0.957550119609,-8.87278592911,-3.56363,0.112505
41,468950,0.0348676,9379,0.0,50.0,-0.0204738,401.054927110672,0.941372558475,-8.26647664762,-3.53938,0.152372
41,471000,0.0517046,9420,0.0,50.0,-0.0119699,402.7905261516571,0.955891348422,-8.43934261447,-3.5334,0.093665
41,473050,0.0423253,9461,0.0,50.0,-0.0187738,404.54623532295227,0.968565307558,-9.09747462454,-3.55302,0.0841273
41,475100,0.043192,9502,0.0,50.0,-0.012815,406.2876937389374,0.903751410544,-9.26092575651,-3.57938,0.223925
41,477150,0.0351917,9543,0.0,50.0,-0.0190049,408.05423188209534,0.925555698574,-8.84000832643,-3.61074,0.187789
41,479200,0.0577919,9584,0.0,50.0,-0.0148338,409.80507493019104,0.966914854944,-9.02430566516,-3.61774,0.13987
41,481250,0.0265482,9625,0.0,50.0,-0.0241369,411.56214690208435,0.923390299082,-8.51181985231,-3.62835,0.194113
41,483300,0.0245707,9666,0.0,50.0,-0.0207481,413.3046317100525,0.912135846913,-7.95185259439,-3.63064,0.193029
41,485350,0.0287737,9707,0.0,50.0,-0.0218349,415.07038736343384,0.9256214872,-7.83998086805,-3.62743,0.200171
41,487400,0.0370711,9748,0.0,50.0,-0.0147586,416.8209602832794,0.947571467608,-8.31489468832,-3.61417,0.103471
41,489450,0.056469,9789,0.0,50.0,-0.00369277,418.5618748664856,0.967995453626,-8.71117762507,-3.59544,0.0911098
41,491500,0.0638808,9830,0.0,50.0,-0.00358204,420.2893741130829,0.961450509727,-8.74015575395,-3.5946,0.101691
41,493550,0.0474391,9871,0.0,50.0,-0.00657399,422.0548222064972,0.952210765332,-8.46981158516,-3.59207,0.115419
41,495600,0.0446126,9912,0.0,50.0,-0.0183097,423.78900170326233,0.970759157091,-8.72366531989,-3.59607,0.0765651
41,497650,0.0368414,9953,0.0,50.0,-0.00959146,425.53894329071045,0.960324194282,-8.33597298782,-3.60977,0.103826
41,499700,0.0334307,9994,0.0,50.0,-0.0216327,427.28077125549316,0.964526582509,-8.7334792793,-3.61739,0.0950981
41,501750,0.0449708,10035,0.0,50.0,-0.0104204,429.0471613407135,0.970290886238,-9.0524306492,-3.62838,0.103595
41,503800,0.0325269,10076,0.0,50.0,-0.0126374,430.78446316719055,0.959780726582,-8.74476756698,-3.62732,0.0946186
41,505850,0.0281544,10117,0.0,50.0,-0.0220907,432.53961849212646,0.973276956007,-8.52856488714,-3.62575,0.0943368
41,507900,0.0363616,10158,0.0,50.0,-0.0202931,434.284348487854,0.974294586107,-8.97121426034,-3.64391,0.085085
41,509950,0.0517151,10199,0.0,50.0,0.0092484,436.03824186325073,0.96971033141,-8.64161663682,-3.65198,0.0914117
41,512000,0.0288975,10240,0.0,50.0,-0.0194613,437.7736346721649,0.967002760619,-8.39707272035,-3.62176,0.110729
40,514000,0.047201,10280,0.0,50.0,-0.0177107,439.5235059261322,0.96579669416,-8.13368771656,-3.60513,0.0794301
41,516050,0.0401168,10321,0.0,50.0,-0.0232775,441.2565085887909,0.944915808737,-8.33782099608,-3.62026,0.129976
41,518100,0.048167,10362,0.0,50.0,-0.00842299,443.00792121887207,0.964000415057,-8.36245922359,-3.61562,0.0978302
41,520150,0.0337981,10403,0.0,50.0,-0.0212697,444.7497191429138,0.959855534136,-8.90805969629,-3.5946,0.105416
41,522200,0.0295739,10444,0.0,50.0,-0.0232467,446.5058889389038,0.96550411731,-8.95963535719,-3.59999,0.115706
41,524250,0.0405342,10485,0.0,50.0,-0.0150731,448.2269790172577,0.969496537,-8.81629383241,-3.60843,0.0851244
41,526300,0.0412192,10526,0.0,50.0,-0.026468,449.9844915866852,0.9758692123,-8.63887949643,-3.60353,0.0811142
41,528350,0.0392001,10567,0.0,50.0,-0.0289482,451.7211239337921,0.985401378945,-9.11267070614,-3.61056,0.054175
41,530400,0.035232,10608,0.0,50.0,-0.0282179,453.4613583087921,0.959361869842,-8.85162706621,-3.63355,0.0873405
41,532450,0.0486201,10649,0.0,50.0,-0.00798769,455.19026494026184,0.968204002827,-8.23997155761,-3.65635,0.0777044
41,534500,0.0710271,10690,0.0,50.0,0.0109054,456.945431470871,0.95289240405,-7.78408691762,-3.65717,0.0841064
41,536550,0.0264167,10731,0.0,50.0,-0.0197306,458.6789331436157,0.955190796405,-7.46921331092,-3.64658,0.0866325
41,538600,0.0406532,10772,0.0,50.0,-0.0111366,460.421977519989,0.964318472892,-7.99851537106,-3.65859,0.0846043
41,540650,0.0412747,10813,0.0,50.0,-0.00857559,462.26493668556213,0.955138746649,-8.03203498828,-3.66903,0.105609
41,542700,0.0534829,10854,0.0,50.0,-0.00345432,464.0025854110718,0.960360340774,-8.1328018032,-3.68199,0.0960378
41,544750,0.141681,10895,0.0,50.0,-0.026083,465.74079942703247,0.937443777919,-8.06472733608,-3.6759,0.0897508
41,546800,0.028939,10936,0.0,50.0,-0.0206885,467.4754421710968,0.955638471991,-7.90093604348,-3.67777,0.0897433
41,548850,0.0759594,10977,0.0,50.0,0.00585292,469.20251512527466,0.954354427755,-7.99415857657,-3.68642,0.0573666
41,550900,0.0439474,11018,0.0,50.0,-0.0229559,470.9533312320709,0.969346931204,-8.6448227927,-3.67639,0.0854964
41,552950,0.037322,11059,0.0,50.0,-0.020739,472.6909370422363,0.972212720662,-9.14888921554,-3.68241,0.0653656
41,555000,0.0338347,11100,0.0,50.0,-0.0207436,474.46895384788513,0.950586572289,-8.67415130808,-3.67673,0.102127
41,557050,0.0569274,11141,0.0,50.0,-0.00600988,476.1988730430603,0.960269190371,-8.70120441712,-3.68553,0.0707786
41,559100,0.0387804,11182,0.0,50.0,-0.025792,477.93695425987244,0.93466539681,-8.38197468304,-3.69769,0.0999249
41,561150,0.0487798,11223,0.0,50.0,-0.0203339,479.65604543685913,0.957559227943,-8.82829336333,-3.70935,0.0939863
41,563200,0.0401378,11264,0.0,50.0,-0.00598738,481.40735030174255,0.95915170759,-8.75030815693,-3.69514,0.133572
40,565200,0.0358639,11304,0.0,50.0,-0.0246688,483.1249129772186,0.974900323898,-8.18713894542,-3.69022,0.0843952
41,567250,0.0428671,11345,0.0,50.0,-0.0252164,484.86806774139404,0.961936697364,-8.91125539444,-3.70011,0.0683546
41,569300,0.0362868,11386,0.0,50.0,-0.0319652,486.6261923313141,0.967642515898,-9.14203183831,-3.70802,0.0722877
41,571350,0.0367211,11427,0.0,50.0,-0.0109591,488.3760998249054,0.947921779007,-9.04971726151,-3.71629,0.0969967
41,573400,0.0394668,11468,0.0,50.0,-0.0209196,490.1399519443512,0.965193405747,-9.03916750693,-3.72166,0.0972629
41,575450,0.0306423,11509,0.0,50.0,-0.0242857,491.89028882980347,0.960518214852,-9.11664904715,-3.70884,0.0836701
41,577500,0.0618621,11550,0.0,50.0,-0.00201589,493.6724286079407,0.932944558561,-8.96846187965,-3.72311,0.110132
41,579550,0.0378502,11591,0.0,50.0,-0.0222139,495.4215507507324,0.974722320214,-8.58981941638,-3.7055,0.079193
41,581600,0.0381271,11632,0.0,50.0,-0.0249814,497.1796736717224,0.97092393972,-8.41429252198,-3.72025,0.0764041
41,583650,0.0518703,11673,0.0,50.0,-0.0188127,498.9141061306,0.97482147254,-8.50648639258,-3.72051,0.0781223
41,585700,0.0573193,11714,0.0,50.0,-0.0158747,500.679899930954,0.978113099933,-9.36296346648,-3.72805,0.0622427
41,587750,0.0331131,11755,0.0,50.0,-0.0142926,502.42158102989197,0.9708696343,-8.86189038699,-3.73149,0.0700903
41,589800,0.0410408,11796,0.0,50.0,-0.0126084,504.19436502456665,0.961062446237,-8.17228232719,-3.7606,0.0819702
41,591850,0.0566918,11837,0.0,50.0,0.000705092,505.92979288101196,0.957710385323,-8.2191665285,-3.78205,0.102644
41,593900,0.0255439,11878,0.0,50.0,-0.0171968,507.6640748977661,0.958281483501,-8.16438825506,-3.80093,0.097267
41,595950,0.0499526,11919,0.0,50.0,-0.0154762,509.405898809433,0.965816237032,-8.0400753382,-3.81491,0.095177
41,598000,0.0301393,11960,0.0,50.0,-0.0234738,511.1714208126068,0.9639483504,-7.76424139476,-3.81789,0.0593946
41,600050,0.0499563,12001,0.0,50.0,-0.0121993,512.9060275554657,0.931582190096,-7.78414475678,-3.80246,0.076584
41,602100,0.0383557,12042,0.0,50.0,-0.0285608,514.671480178833,0.967742998153,-7.64364838323,-3.80505,0.0808203
41,604150,0.0444226,12083,0.0,50.0,-0.0117445,516.4057681560516,0.963078599423,-7.89468828664,-3.81502,0.0761219
41,606200,0.0680354,12124,0.0,50.0,-0.0153694,518.1638796329498,0.96958488971,-8.05364710631,-3.82345,0.10094
41,608250,0.0599678,12165,0.0,50.0,-0.00835069,519.9127626419067,0.971473295242,-8.63577276294,-3.83688,0.0704715
41,610300,0.0387637,12206,0.0,50.0,-0.0186902,521.6802649497986,0.971465915442,-8.67400911087,-3.83675,0.0697831
41,612350,0.0261961,12247,0.0,50.0,-0.019978,523.4211299419403,0.974589746445,-8.53649180377,-3.82388,0.070165
41,614400,0.0670927,12288,0.0,50.0,-0.00135084,525.1740782260895,0.971741108224,-8.31315044857,-3.81933,0.113156
40,616400,0.0547594,12328,0.0,50.0,-0.0226035,526.9146239757538,0.954257588834,-8.39236103717,-3.81899,0.0985327
41,618450,0.0426167,12369,0.0,50.0,-0.0184693,528.6730906963348,0.973491627723,-8.38396878928,-3.83549,0.0638054
41,620500,0.0358798,12410,0.0,50.0,-0.0203137,530.4061534404755,0.972764238715,-8.47147771697,-3.85951,0.0787239
41,622550,0.0586924,12451,0.0,50.0,-0.0126532,532.17209815979,0.957712698728,-8.31678804917,-3.8771,0.0851989
41,624600,0.0361569,12492,0.0,50.0,-0.0124269,533.9242541790009,0.965619232506,-7.46647485046,-3.86698,0.0553579
41,626650,0.0370296,12533,0.0,50.0,-0.00736112,535.6635134220123,0.966465529054,-7.81170391383,-3.8501,0.0891829
41,628700,0.0459717,12574,0.0,50.0,-0.000794495,537.4213869571686,0.954257257283,-7.67406638771,-3.87384,0.0879279
41,630750,0.0557981,12615,0.0,50.0,-0.0177403,539.1714174747467,0.970318023115,-7.47938244171,-3.87515,0.0691134
41,632800,0.0513011,12656,0.0,50.0,-0.0144141,540.9082639217377,0.965684060007,-7.83976692717,-3.86752,0.0602845
41,634850,0.0353626,12697,0.0,50.0,-0.0200103,542.6634271144867,0.960575912148,-7.74539253476,-3.87817,0.0866712
41,636900,0.0264129,12738,0.0,50.0,-0.0252487,544.4064426422119,0.966754294932,-7.49713503666,-3.87586,0.0901913
41,638950,0.0355121,12779,0.0,50.0,-0.0192906,546.1430945396423,0.975232644007,-7.83612136496,-3.87509,0.0687333
41,641000,0.0480954,12820,0.0,50.0,-0.0116681,547.8832559585571,0.972755568102,-7.95144311807,-3.88137,0.0553039
41,643050,0.0379996,12861,0.0,50.0,-0.0184964,549.6262323856354,0.974362390116,-8.34340668321,-3.89772,0.0578853
41,645100,0.0425824,12902,0.0,50.0,-0.0241715,551.3586890697479,0.967582654208,-7.67877843701,-3.90964,0.0660727
41,647150,0.0467889,12943,0.0,50.0,-0.0251992,553.1118257045746,0.97317654267,-8.12483770342,-3.897,0.080943
41,649200,0.0417035,12984,0.0,50.0,-0.0232688,554.834858417511,0.970666501671,-8.2604573181,-3.89745,0.0646494
41,651250,0.0336231,13025,0.0,50.0,-0.0217802,556.5860860347748,0.936501644552,-8.10063510428,-3.89438,0.0903271
41,653300,0.0611129,13066,0.0,50.0,-0.00598465,558.3125324249268,0.955067772418,-7.53673664611,-3.90328,0.0762626
41,655350,0.0464346,13107,0.0,50.0,-0.0124863,560.062730550766,0.950490817428,-7.10400372487,-3.91578,0.0721042
41,657400,0.17423,13148,0.0,50.0,-0.00791452,561.7962503433228,0.979279901832,-7.67608271047,-3.89764,0.0513504
41,659450,0.0392338,13189,0.0,50.0,-0.0167882,563.5372655391693,0.972554747015,-7.83842350229,-3.89733,0.0578822
41,661500,0.0568243,13230,0.0,50.0,-0.00789217,565.2653107643127,0.96147833392,-7.79636842566,-3.90717,0.0896254
41,663550,0.0988214,13271,0.0,50.0,-0.0243823,567.019300699234,0.935506507754,-7.96346774529,-3.901,0.0740743
41,665600,0.0346778,13312,0.0,50.0,-0.0281268,568.7422020435333,0.962663743645,-8.24710991663,-3.91196,0.105972
40,667600,0.0347846,13352,0.0,50.0,-0.0189473,570.4914309978485,0.967002257705,-8.18158214723,-3.93082,0.0970767
41,669650,0.0834388,13393,0.0,50.0,0.00753043,572.218834400177,0.947351004928,-7.81938110308,-3.94984,0.125639
41,671700,0.0386878,13434,0.0,50.0,-0.0218546,573.9605414867401,0.954801768064,-7.4209004556,-3.97827,0.0737139
41,673750,0.0541331,13475,0.0,50.0,-0.0176002,575.7266154289246,0.970786286518,-7.54824709319,-3.97971,0.0542851
41,675800,0.0496755,13516,0.0,50.0,-0.0185855,577.4837033748627,0.95578783378,-7.7424075952,-4.00185,0.0804648
41,677850,0.0562017,13557,0.0,50.0,-0.0117479,579.2106177806854,0.9475752078,-7.52402882207,-4.0006,0.0922117
41,679900,0.06853,13598,0.0,50.0,-0.00750388,580.945130109787,0.953296307474,-7.48548778225,-4.00698,0.0835217
41,681950,0.0415617,13639,0.0,50.0,-0.0203461,582.6481935977936,0.950573638082,-7.3016605727,-4.00429,0.0910781
41,684000,0.074533,13680,0.0,50.0,-0.0105768,584.3902509212494,0.98244664818,-8.10301436568,-4.03758,0.0595124
41,686050,0.0675761,13721,0.0,50.0,-0.0110456,586.1091511249542,0.95804143697,-8.13899716287,-4.06449,0.0726129
41,688100,0.0581413,13762,0.0,50.0,-0.00865133,587.8437511920929,0.967009980232,-7.81166168215,-4.06034,0.0732871
41,690150,0.0779262,13803,0.0,50.0,-0.03703,589.5810091495514,0.968051165342,-7.59790825698,-4.02919,0.0595354
41,692200,0.033419,13844,0.0,50.0,-0.0231067,591.3278033733368,0.95696053654,-7.67513690316,-4.05151,0.0905379
41,694250,0.0581716,13885,0.0,50.0,-0.0193586,593.0777785778046,0.968542333692,-8.0236485887,-4.00962,0.0856704
41,696300,0.138865,13926,0.0,50.0,-0.0220089,594.8276097774506,0.942935869098,-8.14422789059,-4.01989,0.0894042
41,698350,0.0568053,13967,0.0,50.0,-0.0130547,596.5943987369537,0.971780171618,-8.08105393356,-4.03322,0.0720814
41,700400,0.0571367,14008,0.0,50.0,-0.016683,598.3368945121765,0.934367544949,-7.45141060206,-4.02615,0.0677635
41,702450,0.0533035,14049,0.0,50.0,-0.0212575,600.1001591682434,0.942218668759,-7.37990527808,-4.04793,0.104114
41,704500,0.0589393,14090,0.0,50.0,-0.0201308,601.8307135105133,0.964428119361,-7.62072786992,-4.01531,0.123474
41,706550,0.042677,14131,0.0,50.0,-0.0198768,603.5707421302795,0.948846153915,-7.55462197698,-4.02016,0.0811557
41,708600,0.0352253,14172,0.0,50.0,-0.0230125,605.3057577610016,0.954702157527,-7.47152399525,-3.99894,0.0953566
41,710650,0.0544067,14213,0.0,50.0,-0.00152078,607.0623369216919,0.970960678533,-6.97537006881,-4.01331,0.062191
41,712700,0.0544459,14254,0.0,50.0,-0.0194,608.8122918605804,0.980159150437,-7.73178518083,-3.98643,0.0727783
41,714750,0.0368011,14295,0.0,50.0,-0.0085065,610.5627117156982,0.960407096893,-7.88431930508,-3.97691,0.0821525
41,716800,0.0327461,14336,0.0,50.0,-0.0184255,612.3051955699921,0.949585836381,-7.58030181723,-3.98888,0.0734975
40,718800,0.0309715,14376,0.0,50.0,-0.0218849,614.0622763633728,0.970744099468,-6.80823894885,-3.98567,0.0575994
41,720850,0.0332464,14417,0.0,50.0,-0.00868235,615.8007023334503,0.944304034114,-6.77810465028,-3.98612,0.0816239
41,722900,0.0320016,14458,0.0,50.0,-0.0228637,617.5544848442078,0.952396366745,-7.01399330195,-3.97238,0.0806722
41,724950,0.0468783,14499,0.0,50.0,-0.025364,619.2963638305664,0.967435982078,-7.10806449633,-3.98934,0.0877931
41,727000,0.0474908,14540,0.0,50.0,-0.0153728,621.0469589233398,0.969314601272,-7.29778911961,-4.00464,0.0756842
41,729050,0.0580382,14581,0.0,50.0,-0.0258645,622.7811093330383,0.959693919867,-7.443716034,-4.02769,0.0630562
41,731100,0.057608,14622,0.0,50.0,-0.0161374,624.5387351512909,0.970933862031,-7.49024526224,-4.05054,0.0453964
41,733150,0.0602711,14663,0.0,50.0,-0.0113499,626.3589022159576,0.974429551512,-7.77791379143,-4.04677,0.060059
41,735200,0.0575441,14704,0.0,50.0,0.0114051,628.1122062206268,0.955372277647,-7.52812080387,-4.04625,0.0771518
41,737250,0.0399711,14745,0.0,50.0,-0.014263,629.8513309955597,0.965402685106,-6.95726610422,-4.03886,0.0610567
41,739300,0.0375458,14786,0.0,50.0,-0.0150555,631.6117875576019,0.965767972171,-6.65206374372,-4.06144,0.0500176
41,741350,0.0482818,14827,0.0,50.0,-0.0210092,633.3434932231903,0.970288168639,-6.90162864077,-4.07557,0.0553137
41,743400,0.0447548,14868,0.0,50.0,-0.0176978,635.0932800769806,0.968047257513,-7.0195362894,-4.04054,0.0421204
41,745450,0.0423034,14909,0.0,50.0,-0.0219632,636.8275356292725,0.977271420881,-7.37902728457,-4.05543,0.0394401
41,747500,0.0389505,14950,0.0,50.0,-0.0213883,638.578263759613,0.966273829341,-7.08755965732,-4.07114,0.0474908
41,749550,0.0440283,14991,0.0,50.0,-0.00921065,640.305095911026,0.959907706827,-6.87018003975,-4.07149,0.0583812
41,751600,0.0521804,15032,0.0,50.0,-0.0344318,642.0467064380646,0.975081201643,-6.98254698359,-4.07289,0.0538559
41,753650,0.0679161,15073,0.0,50.0,-0.00437548,643.7812631130219,0.942570082843,-6.76889371975,-4.0611,0.0777548
41,755700,0.0691881,15114,0.0,50.0,-0.0107995,645.5157279968262,0.945109780878,-6.92383161433,-4.04643,0.0828155
41,757750,0.862896,15155,0.0,50.0,0.00591119,647.2572281360626,0.978894151747,-7.12795126149,-4.03107,0.0495342
41,759800,0.042547,15196,0.0,50.0,-0.0255774,648.9927089214325,0.927638292313,-7.36818461135,-4.02701,0.0985645
41,761850,0.044715,15237,0.0,50.0,-0.0288084,650.718878030777,0.969163421541,-8.27267884891,-4.02073,0.0523889
41,763900,0.03739,15278,0.0,50.0,-0.0236715,652.4687049388885,0.967189028859,-8.17119565946,-4.03344,0.0573806
41,765950,0.05724,15319,0.0,50.0,-0.00910451,654.1956076622009,0.958440981805,-7.17128538005,-4.04852,0.0440305
41,768000,0.0579379,15360,0.0,50.0,-0.0223932,655.9450941085815,0.972362939268,-6.88591482557,-4.05536,0.0490238
40,770000,0.0341851,15400,0.0,50.0,-0.0197461,657.6645314693451,0.961238354445,-7.2542784182,-4.05565,0.0650694
41,772050,0.0535221,15441,0.0,50.0,-0.00961082,659.4055180549622,0.964383814484,-6.89930496829,-4.05757,0.0525786
41,774100,0.0470995,15482,0.0,50.0,-0.0154816,661.1282911300659,0.981285840273,-7.52281005605,-4.06815,0.0583202
41,776150,0.038671,15523,0.0,50.0,-0.0209735,662.8658246994019,0.979820594192,-7.22116811584,-4.06044,0.0424106
41,778200,0.0530652,15564,0.0,50.0,-0.0078881,664.6315789222717,0.972118230537,-7.87127567085,-4.0488,0.0455343
41,780250,0.0308597,15605,0.0,50.0,-0.0300588,666.3746781349182,0.982601663098,-7.95057480137,-4.03594,0.053761
41,782300,0.0597679,15646,0.0,50.0,-0.00819652,668.156037569046,0.972665892914,-8.10546568505,-4.04119,0.059311
41,784350,0.116136,15687,0.0,50.0,-0.00374093,669.8906965255737,0.947595998645,-7.54290011524,-4.04604,0.0819925
41,786400,0.0768958,15728,0.0,50.0,0.0178208,671.6742630004883,0.943632703274,-7.94884366596,-4.05714,0.0886572
41,788450,0.0355416,15769,0.0,50.0,-0.0176521,673.4054968357086,0.96412204206,-7.75540924311,-4.06387,0.0732276
41,790500,0.0424745,15810,0.0,50.0,-0.0122001,675.1615543365479,0.980238251388,-7.76330574369,-4.05738,0.0546361
41,792550,0.0485064,15851,0.0,50.0,-0.0168076,676.9055335521698,0.966271623969,-7.17825555814,-4.067,0.0473905
41,794600,0.0545847,15892,0.0,50.0,-0.0147029,678.6644239425659,0.978230819106,-7.46861760583,-4.07257,0.0451768
41,796650,0.076575,15933,0.0,50.0,0.00942469,680.404109954834,0.972180848941,-7.31578027618,-4.07327,0.0584917
41,798700,0.0338134,15974,0.0,50.0,-0.0299071,682.1562235355377,0.970403078943,-7.85665029833,-4.04688,0.0745465
41,800750,0.0673687,16015,0.0,50.0,-0.00376892,683.9049706459045,0.977434525266,-7.64838152383,-4.0652,0.0505145
41,802800,0.0608324,16056,0.0,50.0,-0.0136128,685.6559262275696,0.981162495911,-8.14189165111,-4.06765,0.0464889
41,804850,0.0386095,16097,0.0,50.0,-0.00422981,687.4058291912079,0.966696210206,-7.62870572091,-4.06756,0.0644306
41,806900,0.0498883,16138,0.0,50.0,-0.0150531,689.1563456058502,0.96217148751,-7.48637823603,-4.08444,0.0528657
41,808950,0.0322069,16179,0.0,50.0,-0.0230268,690.8936734199524,0.977387737483,-7.56475198813,-4.0816,0.060466
41,811000,0.0597474,16220,0.0,50.0,-0.00585911,692.6644308567047,0.963576879352,-7.46543045076,-4.07985,0.0740624
41,813050,0.0386545,16261,0.0,50.0,-0.0137192,694.4061772823334,0.967935916036,-7.39411644658,-4.09022,0.0810924
41,815100,0.0426067,16302,0.0,50.0,-0.0221427,696.1642777919769,0.979747749865,-7.8391167708,-4.10167,0.071231
41,817150,0.0545105,16343,0.0,50.0,-0.0248594,697.8991420269012,0.971897285432,-8.19083334995,-4.10954,0.0491303
41,819200,0.054803,16384,0.0,50.0,-0.0112849,699.6555190086365,0.962466929108,-7.98292135351,-4.10046,0.0638166
40,821200,0.0525208,16424,0.0,50.0,-0.0137858,701.3907356262207,0.9689355921,-7.50525790119,-4.11672,0.048194
41,823250,0.042762,16465,0.0,50.0,-0.0187969,703.1488394737244,0.966129560024,-7.29100549332,-4.09821,0.0485762
41,825300,0.0353579,16506,0.0,50.0,-0.0254708,704.8902802467346,0.969005256891,-7.16063689253,-4.12493,0.0622503
41,827350,0.0523648,16547,0.0,50.0,-0.00593855,706.6245758533478,0.965849906206,-7.43799285147,-4.14443,0.075832
41,829400,0.0490143,16588,0.0,50.0,-0.0220531,708.3743169307709,0.982571795583,-7.82376346873,-4.15182,0.0551055
41,831450,0.0338242,16629,0.0,50.0,-0.012216,710.1314392089844,0.973754579201,-8.02004816045,-4.16672,0.0779573
41,833500,0.0553338,16670,0.0,50.0,-0.00931238,711.8832676410675,0.975276809186,-8.26572235897,-4.17532,0.105424
41,835550,0.0733995,16711,0.0,50.0,-0.0116305,713.6562361717224,0.972256073728,-8.37858135282,-4.20394,0.0561611
41,837600,0.0500781,16752,0.0,50.0,-0.00380119,715.4063305854797,0.949542149901,-7.63708252173,-4.21827,0.10534
41,839650,0.0591083,16793,0.0,50.0,-0.0162653,717.1488444805145,0.957508482039,-6.95294887271,-4.22423,0.0571377
41,841700,0.0583051,16834,0.0,50.0,-0.00392732,718.9056098461151,0.960296347737,-6.57981140092,-4.21757,0.0603965
41,843750,0.0506003,16875,0.0,50.0,-0.0240215,720.6558609008789,0.977546459064,-6.88214142612,-4.23617,0.0592318
41,845800,0.0596721,16916,0.0,50.0,-0.00136744,722.3900170326233,0.967602390796,-7.31620499092,-4.22697,0.0521578
41,847850,0.0477648,16957,0.0,50.0,-0.00865807,724.1325843334198,0.963314000517,-7.30666991762,-4.2208,0.0718488
41,849900,0.065364,16998,0.0,50.0,-0.00865605,725.8676691055298,0.963521700352,-7.72351378074,-4.20261,0.0618553
41,851950,0.0590839,17039,0.0,50.0,-0.00736337,727.6251697540283,0.958830412477,-7.5721342371,-4.22667,0.0732952
41,854000,0.0467767,17080,0.0,50.0,-0.0127318,729.3587155342102,0.975594565272,-7.48390856931,-4.26504,0.0711154
41,856050,0.0523543,17121,0.0,50.0,-0.00780161,731.0939176082611,0.954954814166,-7.58531151159,-4.30113,0.101191
41,858100,0.107022,17162,0.0,50.0,0.0228029,732.8280780315399,0.972867105156,-8.08325589306,-4.29552,0.0784016
41,860150,0.0574106,17203,0.0,50.0,-0.0114515,734.5778586864471,0.942028593272,-8.32474632245,-4.28953,0.0710132
41,862200,0.0449538,17244,0.0,50.0,-0.0096595,736.3203363418579,0.917237326503,-7.92028204134,-4.31377,0.0959235
41,864250,0.103876,17285,0.0,50.0,0.00309196,738.0552041530609,0.946532864124,-7.700448882,-4.30691,0.11798
41,866300,0.0787586,17326,0.0,50.0,-0.0190696,739.7814011573792,0.950632270426,-7.83387275583,-4.31993,0.0999667
41,868350,0.0877219,17367,0.0,50.0,0.0124913,741.5337114334106,0.926054015756,-8.09159412823,-4.30893,0.149047
41,870400,0.0366017,17408,0.0,50.0,-0.0226671,743.2500231266022,0.956119097769,-8.38791244443,-4.2949,0.162233
40,872400,0.0557452,17448,0.0,50.0,-0.0186754,744.991132736206,0.96175128594,-8.24427615328,-4.30132,0.075515
41,874450,0.0395345,17489,0.0,50.0,-0.00166149,746.7268099784851,0.926363117993,-7.69415813581,-4.32533,0.187935
41,876500,0.0439224,17530,0.0,50.0,-0.0131701,748.4623255729675,0.953735589981,-7.17225282666,-4.33115,0.142312
41,878550,0.04116,17571,0.0,50.0,-0.00299942,750.1898622512817,0.940922357142,-6.92996232454,-4.31437,0.123049
41,880600,0.0524422,17612,0.0,50.0,-0.00488377,751.9395041465759,0.941969975829,-7.21990490913,-4.28821,0.124779
41,882650,0.0335315,17653,0.0,50.0,-0.0248105,753.6687154769897,0.96432922408,-7.43010625853,-4.30327,0.089404
41,884700,0.0719058,17694,0.0,50.0,-0.0170454,755.4086384773254,0.962383907288,-7.60203577031,-4.307,0.0957458
41,886750,0.0502005,17735,0.0,50.0,-0.0116824,757.1247284412384,0.971855260432,-7.48391481925,-4.28528,0.064142
41,888800,0.0530418,17776,0.0,50.0,-0.0226216,758.8745205402374,0.966227300465,-7.38848265316,-4.27849,0.0578357
41,890850,0.0336416,17817,0.0,50.0,-0.0181497,760.5930533409119,0.948183286935,-7.43866399235,-4.27863,0.131859
41,892900,0.0667318,17858,0.0,50.0,-0.0137407,762.3345193862915,0.961559124291,-7.31114087796,-4.29275,0.0726068
41,894950,0.0373522,17899,0.0,50.0,-0.0215883,764.0532846450806,0.935177899897,-6.99492104338,-4.29326,0.104104
41,897000,0.0517088,17940,0.0,50.0,-0.0091873,765.7813198566437,0.954426988959,-7.43152715837,-4.2726,0.0835108
41,899050,0.071766,17981,0.0,50.0,0.00631413,767.5682146549225,0.932493396103,-7.34185923129,-4.2897,0.114508
