TimestepsSoFar,EpThisIter,loss_ent,loss_pol_entpen,ev_tdlam_before,loss_pol_surr,EpRewMean,loss_kl,EpisodesSoFar,loss_vf_loss,TimeElapsed,EpLenMean
905202,3,-0.409488,0.0,0.186689972878,-0.0146171,7666.97383108,0.0102387,5535,7603.56,774.3903427124023,822.27
907202,2,-0.42312,0.0,-0.0409996509552,-0.00864675,7667.00168238,0.0204465,5537,5809.23,776.1403362751007,822.27
909202,2,-0.428539,0.0,-0.000182628631592,-0.0102122,7667.05271599,0.0249981,5539,5914.73,777.8903334140778,822.27
911202,2,-0.42272,0.0,-0.018532037735,-0.0122297,7667.09763902,0.00900677,5541,5912.48,779.6272656917572,822.27
912950,2,-0.420675,0.0,0.288721501827,-0.0144908,7695.92163361,0.0104185,5543,4212.16,781.3750443458557,825.36
915366,3,-0.43336,0.0,0.376367509365,-0.0138431,7714.93435406,0.011867,5546,6278.69,783.1250369548798,827.4
917366,2,-0.438356,0.0,-0.0656400918961,-0.012382,7801.03689182,0.0102998,5548,5956.09,784.8750324249268,836.63
919366,2,-0.432617,0.0,-0.0243541002274,-0.00964394,7942.6189837,0.0134124,5550,5914.27,786.6094017028809,851.81
920836,2,-0.420398,0.0,0.426761269569,-0.0142694,8001.42499671,0.0141417,5552,3067.13,788.3593974113464,858.11
922716,2,-0.402049,0.0,0.347786128521,-0.010822,8046.96059834,0.0206846,5554,3695.43,790.1093912124634,862.99
924716,2,-0.399722,0.0,-0.0070104598999,-0.00994697,8191.65648342,0.014962,5556,5982.95,791.843761920929,878.5
927713,3,-0.398484,0.0,0.234953463078,-0.0116443,8383.14870892,0.0267533,5559,6937.27,793.5937557220459,899.02
929692,2,-0.429713,0.0,0.0629206895828,-0.0126065,8401.86978897,0.00868102,5561,5313.32,795.328127861023,901.02
930897,2,-0.433289,0.0,0.39195638895,-0.0129699,8327.75292154,0.0116655,5563,4363.73,797.0781202316284,893.07
933253,3,-0.43271,0.0,0.343661665916,-0.012515,8267.66122913,0.0118647,5566,7059.32,798.8124897480011,886.63
935541,4,-0.426086,0.0,0.584119200706,-0.0149055,8222.1439626,0.0114044,5570,4623.07,800.5624845027924,881.74
937541,2,-0.4482,0.0,-0.0281153917313,-0.0102205,8263.16561737,0.0112798,5572,5454.15,802.2971150875092,886.13
939541,2,-0.437153,0.0,0.0168711543083,-0.0123404,8274.36919086,0.0200829,5574,5829.09,804.0471377372742,887.32
941668,3,-0.441114,0.0,0.719339519739,-0.0124593,8193.02541865,0.0169213,5577,3551.16,805.7818014621735,878.59
943668,2,-0.429089,0.0,-0.0386295318604,-0.00736238,8193.08323926,0.0191394,5579,6031.46,807.5352790355682,878.59
945668,2,-0.438999,0.0,-0.0466972589493,-0.0120623,8193.09676445,0.0129762,5581,5968.97,809.2809810638428,878.59
947668,2,-0.427612,0.0,-0.0015960931778,-0.0105378,8193.05316876,0.00931507,5583,5953.15,811.0309751033783,878.59
949668,2,-0.411072,0.0,-0.000360131263733,-0.00713411,8193.07677114,0.0091555,5585,5952.58,812.7812225818634,878.59
951668,2,-0.396835,0.0,0.00443178415298,-0.0111769,8202.45610253,0.0133275,5587,5368.48,814.5312204360962,879.59
953945,3,-0.398569,0.0,0.418951749802,-0.00895267,8134.99296846,0.0142785,5590,7224.4,816.2655870914459,872.36
955931,2,-0.395982,0.0,0.647696942091,-0.0115212,8289.16765572,0.0119443,5592,3580.61,818.0312080383301,888.89
957931,2,-0.413746,0.0,-0.0164539813995,-0.00811501,8329.16040046,0.00867695,5594,5955.98,819.7655827999115,893.18
959931,2,-0.415934,0.0,-0.000363707542419,-0.0131797,8387.08792312,0.0167355,5596,5752.85,821.5155718326569,899.39
961931,2,-0.427371,0.0,0.0155035257339,-0.0141061,8448.55611437,0.0109337,5598,4632.24,823.2655656337738,905.98
963863,3,-0.456527,0.0,0.363149821758,-0.01643,8406.33596387,0.0120926,5601,6921.04,825.015563249588,901.45
966621,3,-0.451686,0.0,0.337670326233,-0.0112405,8484.74549852,0.0107107,5604,5900.79,826.749938249588,909.84
968621,2,-0.441034,0.0,-0.0468367338181,-0.0118708,8484.79330962,0.0105604,5606,5704.8,828.4999251365662,909.84
970083,2,-0.439881,0.0,0.268571853638,-0.0115993,8434.59010688,0.00756181,5608,5236.01,830.2655446529388,904.46
972422,3,-0.431746,0.0,0.296029806137,-0.0128297,8386.49239456,0.0192695,5611,7458.17,832.0144309997559,899.3
974422,2,-0.440058,0.0,-0.0309716463089,-0.0140265,8386.52979838,0.0176493,5613,5840.27,833.7654249668121,899.3
976422,2,-0.41598,0.0,0.0748006105423,-0.00650635,8386.54035155,0.0152254,5615,5958.5,835.5154211521149,899.3
978905,3,-0.415865,0.0,0.303837537766,-0.0119492,8343.97965547,0.0113214,5618,5900.32,837.2497892379761,894.73
980905,2,-0.420669,0.0,-0.0643765926361,-0.0117506,8379.35501248,0.0118918,5620,5933.15,838.9841606616974,898.52
982388,2,-0.426156,0.0,0.438292086124,-0.0131808,8385.65247371,0.00916754,5622,3290.63,840.7333166599274,899.19
984388,2,-0.417525,0.0,-0.0101011991501,-0.0122745,8385.71276848,0.0141854,5624,5927.67,842.4691123962402,899.19
986388,2,-0.418358,0.0,-0.0472868680954,-0.00824125,8385.76997973,0.0125598,5626,5935.61,844.2048211097717,899.19
988388,2,-0.398792,0.0,-0.000395774841309,-0.00708101,8385.86186101,0.0147838,5628,5930.46,845.9527554512024,899.19
991170,3,-0.389876,0.0,0.209868490696,-0.0137302,8365.7031119,0.0100531,5631,6587.06,847.687126159668,897.01
992876,4,-0.409581,0.0,0.728583663702,-0.0170092,8176.83331463,0.00752167,5635,4359.12,849.4371201992035,876.74
995040,3,-0.413241,0.0,0.122096180916,-0.0151968,8099.01811259,0.019912,5638,9084.25,851.1871147155762,868.38
996576,2,-0.398245,0.0,0.558579862118,-0.0132482,8055.84688621,0.00997115,5640,3975.26,852.9214839935303,863.74
999252,6,-0.401784,0.0,0.710702598095,-0.013542,7824.03163905,0.0207494,5646,3768.43,854.6714789867401,838.86
1001129,3,-0.401135,0.0,0.683553814888,-0.0145614,7719.42194784,0.0114319,5649,4766.72,856.4135193824768,827.63
