loss_kl,loss_pol_surr,TimeElapsed,ev_tdlam_before,EpThisIter,EpisodesSoFar,EpLenMean,loss_ent,TimestepsSoFar,loss_pol_entpen,EpRewMean,loss_vf_loss
0.027092,-0.012734,770.6916518211365,-0.0166308879852,2,5551,769.06,-0.612704,884577,0.0,7161.67675027,5802.95
0.037225,0.000444727,772.4668552875519,0.329703807831,2,5553,764.02,-0.61489,886073,0.0,7114.77943591,3515.13
0.0150445,-0.0107828,774.245836019516,0.670925706625,5,5558,743.74,-0.599835,888788,0.0,6925.84925125,6098.55
0.0243594,-0.00378447,776.0156488418579,0.494717955589,2,5560,736.22,-0.596935,890036,0.0,6855.78727968,4702.74
0.031901,-0.010227,777.7968955039978,0.39213424921,3,5563,730.98,-0.573786,892512,0.0,6806.97767568,6701.17
0.0288879,-0.0124136,779.5781383514404,-0.0119487047195,2,5565,738.47,-0.561908,894512,0.0,6876.68030308,5781.25
0.0248463,-0.0139855,781.3448791503906,-0.0135308504105,2,5567,738.47,-0.56188,896512,0.0,6876.7109685,6162.36
0.0129266,-0.0154955,783.1093065738678,0.365171015263,2,5569,738.2,-0.560232,898485,0.0,6874.21603276,4313.41
0.0218789,-0.00674632,784.890552520752,0.247499108315,2,5571,735.04,-0.547709,900169,0.0,6844.77944081,4979.33
0.0178217,-0.0121689,786.6717960834503,0.242705404758,3,5574,737.82,-0.551264,902886,0.0,6870.58712927,6422.94
0.0175152,-0.0108829,788.4530415534973,0.482068300247,3,5577,741.49,-0.568241,905009,0.0,6904.84631299,6072.49
0.0165995,-0.013409,790.2186605930328,-0.075999379158,2,5579,747.02,-0.578636,907009,0.0,6956.53260366,6213.59
0.0128309,-0.00894511,792.0001397132874,-0.00501179695129,2,5581,747.02,-0.580107,909009,0.0,6956.6915187,5774.46
0.0188782,-0.0113726,793.765905380249,0.397747278214,2,5583,744.3,-0.578028,910737,0.0,6931.41116852,3610.32
0.0224094,-0.00800706,795.5471465587616,-0.150033473969,2,5585,744.3,-0.586013,912737,0.0,6931.47708186,5968.06
0.0231834,-0.00662817,797.3283185958862,-0.0355798006058,2,5587,752.41,-0.575748,914737,0.0,7007.15180948,5805.15
0.0196905,-0.0144178,799.094080209732,-0.0099196434021,2,5589,759.07,-0.579476,916737,0.0,7069.27622225,5831.23
0.0137411,-0.00913995,800.8753612041473,-0.00180315971375,2,5591,762.74,-0.559863,918737,0.0,7103.61706411,5849.77
0.0567059,0.00662601,802.6566231250763,-0.0552263259888,2,5593,762.74,-0.552206,920737,0.0,7103.70558955,5869.71
0.00976472,-0.0111112,804.4368114471436,0.554954618216,10,5603,711.94,-0.568826,923544,0.0,6630.76275856,3336.37
0.0272264,-0.0057531,806.2197484970093,0.825186118484,5,5608,690.92,-0.558424,925624,0.0,6435.2279322,4217.95
0.0193373,-0.0168013,807.9844064712524,0.377799034119,2,5610,690.87,-0.558576,927265,0.0,6434.90678165,3572.3
0.0339596,-0.0130031,809.7655260562897,0.176346957684,3,5613,698.58,-0.575159,929672,0.0,6506.93490786,7862.56
0.0284154,-0.00360839,811.5311453342438,0.295141518116,2,5615,693.2,-0.592319,931134,0.0,6456.90155526,4622.93
0.0166885,-0.0172965,813.313066482544,0.564569592476,4,5619,696.27,-0.591726,933844,0.0,6485.77467214,4627.41
0.0230018,-0.0139256,815.0938398838043,0.458659946918,2,5621,696.59,-0.589611,935713,0.0,6488.87630224,4184.67
0.017229,-0.0146891,816.8750853538513,0.384486019611,2,5623,708.05,-0.583891,937107,0.0,6595.72090293,3981.12
0.0110069,-0.01285,818.6563293933868,0.417248249054,3,5626,729.25,-0.587358,940005,0.0,6793.51301829,5745.2
0.0219623,-0.0115705,820.4219496250153,-0.0304620265961,2,5628,740.95,-0.59421,942005,0.0,6902.70224189,5730.16
0.020874,-0.00869264,822.2031941413879,0.195082783699,2,5630,757.84,-0.599175,944005,0.0,7060.20525463,5317.68
0.0208473,-0.0149068,823.9688150882721,0.368931531906,2,5632,757.62,-0.61391,945983,0.0,7058.32476848,5056.1
0.0169584,-0.00648652,825.7500586509705,0.000156342983246,2,5634,762.97,-0.618132,947983,0.0,7108.42368767,5884.18
0.0320626,-0.0126935,827.5156774520874,0.706233024597,2,5636,776.7,-0.622064,949934,0.0,7236.43133122,3262.09
0.0323529,-0.00551548,829.3072361946106,-0.033603310585,2,5638,782.07,-0.629544,951934,0.0,7286.60270376,5922.74
0.00926203,-0.0135497,831.0783805847168,0.690152823925,2,5640,787.43,-0.631375,953676,0.0,7336.63107348,3631.49
0.0236763,-0.0104862,832.8592822551727,-0.052014708519,2,5642,787.43,-0.622862,955676,0.0,7336.7354388,6158.78
0.0101622,-0.0100846,834.640527009964,0.569156467915,2,5644,792.92,-0.612194,957502,0.0,7387.94751306,4208.75
0.0186257,-0.0094406,836.4126963615417,-0.021928191185,3,5647,799.25,-0.618734,960502,0.0,7447.01063966,8752.75
0.0146331,-0.0123983,838.1720814704895,0.629643946886,2,5649,793.06,-0.608845,961883,0.0,7389.35375588,3466.03
0.0125765,-0.0102349,839.9534103870392,-0.00941979885101,2,5651,793.06,-0.594724,963883,0.0,7389.3948737,5911.08
0.0254894,-0.00786506,841.7187247276306,-0.00808775424957,2,5653,798.1,-0.567396,965883,0.0,7436.38303179,5872.46
0.0152536,-0.00946262,843.4999694824219,0.473530590534,3,5656,809.63,-0.568991,968476,0.0,7543.84397753,6905.14
0.0210077,-0.0116318,845.2655889987946,0.671933501959,2,5658,810.87,-0.586421,969875,0.0,7555.33990948,3568.63
0.0177343,-0.00683346,847.0468332767487,0.239501595497,3,5661,816.06,-0.579007,972642,0.0,7603.65886645,7351.88
0.0112183,-0.0106504,848.8124535083771,-0.0192655324936,2,5663,821.3,-0.56208,974642,0.0,7652.5872569,5888.08
0.0564578,-0.000138543,850.5936987400055,0.395126402378,2,5665,819.04,-0.547652,976416,0.0,7631.61742983,4679.14
0.0147346,-0.0122126,852.3593184947968,-0.00153756141663,2,5667,819.04,-0.539007,978416,0.0,7631.66666854,5923.75
0.0130183,-0.0127952,854.1405622959137,-0.00159072875977,2,5669,819.31,-0.532168,980416,0.0,7634.228845,5928.28
0.0136314,-0.00954094,855.9061830043793,-0.00159704685211,2,5671,822.47,-0.54746,982416,0.0,7663.76359512,5929.48
0.0188337,-0.0103424,857.6874268054962,-0.0502138137817,2,5673,825.3,-0.5423,984416,0.0,7690.31118464,5957.1
0.0575106,-0.000720758,859.4686715602875,0.392724096775,2,5675,823.24,-0.546889,986210,0.0,7671.24654207,3142.64
0.0134592,-0.0144096,861.2499160766602,0.499744713306,3,5678,822.64,-0.550564,988273,0.0,7665.66968081,6246.11
0.00993847,-0.00942657,863.0155353546143,-0.107259750366,2,5680,822.64,-0.541652,990273,0.0,7665.69073162,6052.6
0.0114327,-0.0131957,864.7974355220795,-9.70363616943e-05,3,5683,825.36,-0.519975,993273,0.0,7691.14366884,6778.84
0.0188386,-0.0138973,866.5631122589111,0.21621376276,2,5685,825.36,-0.521261,995273,0.0,7691.26550036,4698.35
0.0174559,-0.0153909,868.3440012931824,0.154047966003,2,5687,820.18,-0.538158,996755,0.0,7643.00981794,4867.84
0.018335,-0.0148979,870.1251926422119,0.788860589266,2,5689,817.08,-0.522042,998445,0.0,7614.17952619,3299.97
0.0214108,-0.0119288,871.9022448062897,0.507380455732,3,5692,808.96,-0.527122,1000633,0.0,7538.65109993,6305.96
