loss_ent,ev_tdlam_before,EpThisIter,loss_pol_entpen,TimeElapsed,loss_vf_loss,loss_kl,EpisodesSoFar,EpLenMean,loss_pol_surr,TimestepsSoFar,EpRewMean
-0.433083,-0.0518951416016,2,0.0,384.93796396255493,5857.64,0.0115069,4672,750.53,-0.00713898,441459,6991.27643693
-0.445203,0.386891663074,3,0.0,386.71903109550476,6418.84,0.018297,4675,756.11,-0.00995129,443687,7043.31888675
-0.443918,-0.0812046527863,2,0.0,388.4856081008911,5903.22,0.0136979,4677,769.97,-0.00999849,445687,7172.45507746
-0.440979,0.174205541611,3,0.0,390.25941014289856,6794.58,0.0190083,4680,779.53,-0.0137352,448441,7261.58845233
-0.436541,0.519670456648,2,0.0,392.03167510032654,3877.75,0.0158133,4682,788.8,-0.0132138,449815,7347.98188942
-0.418276,0.544096261263,3,0.0,393.8138008117676,4604.56,0.012946,4685,790.49,-0.0188481,452079,7363.79861909
-0.409373,-0.0249588489532,2,0.0,395.5784168243408,5631.46,0.0174345,4687,796.04,-0.00852931,454079,7415.58890024
-0.423154,0.48555713892,3,0.0,397.35978412628174,6027.05,0.0168772,4690,795.43,-0.0114118,456131,7410.01444875
-0.429294,-0.0177429914474,2,0.0,399.125864982605,5859.96,0.0298514,4692,804.6,-0.00379105,458131,7495.60359661
-0.420278,0.236131727695,2,0.0,400.94507360458374,5236.44,0.0335562,4694,802.66,-0.00182673,459937,7477.63926331
-0.435095,0.607670873404,3,0.0,402.71865797042847,4416.9,0.0125181,4697,797.42,-0.0130585,462413,7428.92384667
-0.426481,-0.00791490077972,2,0.0,404.5007975101471,5884.18,0.0186689,4699,803.04,-0.00438225,464413,7481.49111089
-0.419475,-0.0429728031158,2,0.0,406.25902223587036,5912.16,0.0163341,4701,803.04,-0.00642514,466413,7481.66013954
-0.439666,0.266790151596,2,0.0,408.0313398838043,5366.14,0.00978614,4703,806.6,-0.00750666,468043,7514.90423761
-0.439211,0.169954657555,3,0.0,409.7968888282776,7652.27,0.0165428,4706,800.63,-0.00845944,470446,7459.35272205
-0.43513,-0.157646179199,2,0.0,411.579692363739,5898.87,0.00641677,4708,800.63,-0.00628803,472446,7459.4374506
-0.437018,0.589341968298,3,0.0,413.33652091026306,4046.9,0.0122277,4711,788.29,-0.00965226,474212,7344.50008345
-0.430497,-0.118990302086,2,0.0,415.1095416545868,5873.44,0.021938,4713,792.77,-0.00933269,476212,7386.31955857
-0.433193,-0.0218932628632,3,0.0,416.8907859325409,8632.89,0.00921771,4716,807.87,-0.00700133,479212,7527.21300147
-0.424715,0.341497898102,2,0.0,418.65640568733215,3205.43,0.0142979,4718,807.79,-0.0150525,481204,7526.55550959
-0.441997,0.321318864822,2,0.0,420.4263000488281,4913.17,0.0182297,4720,805.94,-0.0100648,482830,7509.46035608
-0.435232,0.547673195601,3,0.0,422.18777894973755,4208.5,0.0161933,4723,791.92,-0.0123906,484428,7378.88909725
-0.434059,0.203491330147,3,0.0,423.9690661430359,7638.6,0.0540985,4726,787.53,-0.0014844,486574,7338.26877671
-0.454328,-0.10662317276,2,0.0,425.73512625694275,6131.82,0.0160939,4728,794.71,-0.00968095,488574,7405.49762976
-0.456615,0.411116302013,3,0.0,427.50175857543945,6632.32,0.0165536,4731,785.31,-0.00552478,490634,7318.17008542
-0.442214,-0.00549709796906,2,0.0,429.281831741333,5873.7,0.0192123,4733,785.31,-0.000772092,492634,7318.40336749
-0.461554,0.00807762145996,2,0.0,431.0396466255188,4838.29,0.015377,4735,793.16,-0.00652086,494634,7391.80240983
-0.470659,0.191841483116,3,0.0,432.8128457069397,7696.01,0.00927553,4738,793.31,-0.00738923,496693,7393.45378918
-0.467126,-0.0709109306335,3,0.0,434.57880663871765,8737.5,0.0211864,4741,793.31,-0.00288584,499693,7393.73452152
-0.455833,-0.00457835197449,2,0.0,436.34434819221497,5837.52,0.00818095,4743,793.31,-0.00889996,501693,7393.85905009
-0.44339,-0.0124207735062,2,0.0,438.10943818092346,5846.42,0.0216226,4745,797.17,-0.00289117,503693,7430.0613403
-0.458976,-0.0139510631561,2,0.0,439.88298773765564,5849.29,0.0122775,4747,797.17,-0.00337655,505693,7430.18117953
-0.446468,0.422074437141,2,0.0,441.65684700012207,3175.95,0.0205704,4749,796.08,-0.010882,507584,7420.13323906
-0.423837,-0.0155861377716,2,0.0,443.40669107437134,5903.18,0.00799445,4751,796.08,-0.00918036,509584,7420.30942269
-0.428534,0.0275438427925,2,0.0,445.1717598438263,6441.73,0.0158196,4753,796.08,-0.00911102,511584,7420.52930372
-0.409825,0.41287791729,3,0.0,446.9373788833618,5896.07,0.012098,4756,796.08,-0.00821606,514020,7420.80543781
-0.403619,0.0579139590263,2,0.0,448.7186245918274,5583.86,0.0177132,4758,810.07,-0.00736055,516020,7551.35440921
-0.402392,0.00103324651718,2,0.0,450.4842441082001,5857.77,0.00982177,4760,827.17,-0.0106104,518020,7710.96523958
-0.418168,0.390656769276,2,0.0,452.2548761367798,4712.84,0.0165612,4762,839.83,-0.0119102,519643,7829.04486768
-0.428479,-0.0401221513748,2,0.0,454.03312039375305,5903.48,0.0146378,4764,857.81,-0.00540064,521643,7996.76471723
-0.427453,-0.00225162506104,2,0.0,455.81295013427734,5922.29,0.0134499,4766,872.55,-0.0108209,523643,8134.30093264
-0.422128,-0.00426292419434,2,0.0,457.5782699584961,5922.9,0.0125844,4768,881.84,-0.00620362,525643,8221.07183835
-0.418079,0.00149255990982,2,0.0,459.35951375961304,4630.11,0.00879871,4770,881.84,-0.00760836,527643,8221.268857
-0.430063,-0.136583209038,2,0.0,461.14075779914856,6005.06,0.0206807,4772,881.84,-0.0106752,529643,8221.47785822
-0.42034,-0.0112773180008,2,0.0,462.922003030777,5919.99,0.00864367,4774,881.84,-0.00895491,531643,8221.71085827
-0.435125,-0.00455105304718,2,0.0,464.6876223087311,5910.18,0.0119274,4776,889.56,-0.00927451,533643,8293.86209967
-0.453378,0.382442831993,4,0.0,466.4688687324524,9031.28,0.0172153,4780,879.76,-0.0127043,536417,8202.7847196
-0.446677,-0.036611199379,2,0.0,468.24939489364624,5884.7,0.0139375,4782,886.02,-0.0102834,538417,8261.29784142
-0.443304,-0.01442527771,2,0.0,470.03064227104187,5880.84,0.0106061,4784,886.91,-0.00711478,540417,8269.79313414
-0.420917,0.477035582066,2,0.0,471.7962591648102,3297.82,0.0097746,4786,891.65,-0.0151072,542244,8314.08366621
-0.406237,0.00624424219131,2,0.0,473.5775053501129,5236.75,0.0222306,4788,892.6,-0.00593019,544244,8323.07331471
-0.418487,0.492250323296,2,0.0,475.3431239128113,4443.12,0.0119869,4790,900.74,-0.00991349,546205,8398.9844708
-0.417519,0.60858464241,6,0.0,477.12436866760254,9359.89,0.0118221,4796,869.82,-0.0193745,548523,8110.52436079
-0.422215,0.40039896965,3,0.0,478.9212386608124,4812.08,0.0192562,4799,863.75,-0.0114606,550788,8053.84616815
-0.435004,-0.00569593906403,2,0.0,480.72030806541443,5913.09,0.0117942,4801,863.75,-0.010029,552788,8053.85599191
-0.44615,0.449069023132,2,0.0,482.5002646446228,4255.58,0.0122992,4803,861.93,-0.0127253,554236,8036.86267135
-0.447581,-0.0202174186707,2,0.0,484.278404712677,5905.48,0.040439,4805,867.9,-0.00356871,556236,8092.60532494
-0.449975,0.603500813246,4,0.0,486.03203201293945,6504.95,0.0102644,4809,849.46,-0.0130535,558392,7920.57510559
-0.462075,0.439634740353,6,0.0,487.82885360717773,10050.0,0.012335,4815,828.96,-0.0123765,561108,7729.30837268
-0.467314,-0.0699492692947,2,0.0,489.59447026252747,5904.02,0.0384474,4817,828.96,0.00404029,563108,7729.22522241
-0.490524,0.482060372829,2,0.0,491.3763463497162,4051.18,0.0121391,4819,832.72,-0.0117207,565102,7764.23508264
-0.483523,-0.0128110647202,2,0.0,493.1257209777832,5781.46,0.0122589,4821,832.72,-0.011143,567102,7764.06680388
-0.476448,-0.046222448349,2,0.0,494.90668749809265,5901.12,0.0140701,4823,846.74,-0.0134993,569102,7894.74846023
-0.482631,-0.00690245628357,2,0.0,496.6722695827484,5880.81,0.0198855,4825,855.28,-0.00818212,571102,7974.34211406
-0.482164,-0.0142587423325,2,0.0,498.4531981945038,5887.45,0.017581,4827,855.28,-0.00632243,573102,7974.16225186
-0.471987,-0.00083327293396,2,0.0,500.21881914138794,5889.21,0.024074,4829,855.28,-0.00907064,575102,7973.97808419
-0.44842,-0.000257253646851,2,0.0,502.01625514030457,5896.37,0.0185229,4831,864.68,-0.00688532,577102,8061.57784725
-0.450973,-0.0112156867981,2,0.0,503.783554315567,5900.02,0.0170305,4833,864.68,-0.00637126,579102,8061.3945016
-0.449869,-0.000277280807495,2,0.0,505.5628123283386,5906.93,0.0341526,4835,864.68,-0.0025887,581102,8061.31791461
-0.440207,3.31997871399e-05,2,0.0,507.3280301094055,5910.94,0.0119691,4837,864.68,-0.0112163,583102,8061.25168392
-0.445713,0.246873557568,3,0.0,509.0936493873596,6626.96,0.0159152,4840,867.63,-0.00807029,585456,8088.70987306
-0.453498,-0.00819253921509,2,0.0,510.8592691421509,5886.68,0.0156219,4842,867.63,-0.00676579,587456,8088.74068212
-0.435,0.0289616584778,2,0.0,512.6405141353607,5750.96,0.0133997,4844,867.63,-0.0122884,589456,8088.79507911
-0.431146,-0.00947630405426,2,0.0,514.4061348438263,5905.49,0.0145879,4846,867.63,-0.00930222,591456,8088.93065214
-0.424353,-0.000528931617737,2,0.0,516.1726863384247,5912.68,0.0317664,4848,867.63,0.00267256,593456,8089.08239119
-0.423352,-0.0071085691452,2,0.0,517.95361495018,5911.44,0.0145805,4850,868.72,-0.00876459,595456,8099.37637359
-0.405832,-0.00944292545319,2,0.0,519.7199747562408,5915.82,0.0143361,4852,868.72,-0.00643428,597456,8099.38301963
-0.394401,9.14931297302e-05,2,0.0,521.4855501651764,5921.12,0.00686141,4854,874.36,-0.00687474,599456,8152.06263806
-0.397812,-0.102625250816,2,0.0,523.2656753063202,6038.09,0.0101182,4856,874.36,-0.0129565,601456,8152.04264432
-0.384438,-0.000860571861267,2,0.0,525.0312950611115,5920.04,0.0121852,4858,874.36,-0.0112577,603456,8152.09489029
-0.39341,-0.000171184539795,2,0.0,526.8041527271271,5923.02,0.0162964,4860,874.36,-0.0109255,605456,8152.07715288
-0.389858,-0.0005042552948,2,0.0,528.578467130661,5925.94,0.0153822,4862,878.13,-0.00847049,607456,8187.3334367
-0.370318,-0.000254034996033,2,0.0,530.3303544521332,5927.92,0.00533264,4864,878.13,-0.00628937,609456,8187.36764117
-0.380747,0.377105653286,3,0.0,532.1177666187286,4217.65,0.0122287,4867,868.51,-0.0109949,611494,8097.59618463
-0.40998,0.20422321558,4,0.0,533.8906435966492,8561.1,0.011612,4871,857.15,-0.0143714,614358,7991.59944382
-0.426987,0.476166427135,2,0.0,535.6718902587891,3670.27,0.0189786,4873,850.72,-0.01129,615715,7931.56590505
-0.436559,0.0116105675697,2,0.0,537.4375081062317,5674.09,0.0195093,4875,850.72,-0.00643735,617715,7931.56686671
-0.448683,0.187600016594,3,0.0,539.2187533378601,7652.27,0.00989225,4878,851.32,-0.00817119,619817,7937.18566156
-0.457962,-0.00690233707428,2,0.0,540.9843723773956,5865.94,0.0108611,4880,854.0,-0.00933994,621817,7962.30508385
-0.46903,0.225165843964,3,0.0,542.7656178474426,6319.71,0.0124385,4883,848.24,-0.0110221,624241,7908.66883675
-0.488018,0.338480472565,2,0.0,544.5312366485596,4981.15,0.0214958,4885,846.61,-0.00617301,626078,7893.43004731
-0.498108,0.254541933537,3,0.0,546.3124825954437,7174.35,0.0184219,4888,844.07,-0.0107712,628651,7869.80230861
-0.508279,-0.213351011276,2,0.0,548.0624761581421,5856.58,0.0202275,4890,844.46,-0.00733942,630651,7873.54464131
-0.490866,-0.00603151321411,2,0.0,549.8437211513519,5845.18,0.0147601,4892,853.61,-0.00872583,632651,7959.05153528
-0.516896,-0.010253071785,2,0.0,551.619964838028,5857.3,0.020751,4894,868.02,-0.0121136,634651,8093.582025
-0.533884,0.455295860767,2,0.0,553.4067783355713,3959.34,0.0123013,4896,875.11,-0.0123724,636034,8159.73968284
-0.53188,-0.00308167934418,2,0.0,555.1718194484711,5878.98,0.0210282,4898,881.68,-0.00989708,638034,8221.07184797
-0.545237,0.323833823204,3,0.0,556.9530656337738,6699.5,0.0113376,4901,877.83,-0.0114954,640571,8185.158953
-0.54621,-0.0288319587708,2,0.0,558.7186841964722,5847.33,0.0324655,4903,883.35,-0.00328379,642571,8236.67753154
-0.539321,-0.00829446315765,2,0.0,560.4999289512634,5859.63,0.0189746,4905,883.35,-0.00491556,644571,8236.56995222
-0.548599,0.18028652668,3,0.0,562.2663862705231,7856.28,0.0114484,4908,884.81,-0.0115368,646673,8250.10598606
-0.541953,-0.0165276527405,2,0.0,564.0651421546936,5844.32,0.0204497,4910,892.81,-0.0136535,648673,8324.73408829
-0.524697,-0.000440835952759,2,0.0,565.8284516334534,5853.14,0.00889572,4912,909.36,-0.00793946,650673,8479.03175046
-0.508017,-0.000478744506836,2,0.0,567.6097230911255,5862.47,0.0133572,4914,919.1,-0.00886225,652673,8569.82642967
-0.516411,-0.00464820861816,2,0.0,569.3750736713409,5825.78,0.0270902,4916,925.65,-0.00446528,654673,8630.90817418
-0.509345,0.00194388628006,2,0.0,571.1563184261322,5282.54,0.0124297,4918,925.71,-0.0126548,656673,8631.46568864
-0.513052,-0.0159357786179,2,0.0,572.9219379425049,5873.95,0.0129847,4920,925.71,-0.0115752,658673,8631.46177982
-0.506869,0.183916926384,3,0.0,574.7031829357147,7364.92,0.0208923,4923,919.76,-0.00785069,661078,8575.92999302
-0.522193,-0.013839840889,2,0.0,576.4688024520874,5862.38,0.0148539,4925,919.76,-0.0122868,663078,8575.85694829
-0.53654,-0.0103880167007,2,0.0,578.2344222068787,5865.93,0.014572,4927,919.76,-0.00246375,665078,8575.85228559
-0.532513,-0.0150454044342,2,0.0,580.0156667232513,5877.49,0.0314684,4929,919.76,-0.00430624,667078,8575.79875621
-0.518272,-0.00253641605377,2,0.0,581.8125369548798,5884.93,0.00740408,4931,919.76,-0.00906799,669078,8575.76187707
-0.520445,-0.000139236450195,2,0.0,583.5781562328339,5892.71,0.011105,4933,919.76,-0.0115374,671078,8575.77146543
-0.532673,-7.02142715454e-05,2,0.0,585.3594007492065,5900.06,0.0296338,4935,919.76,-0.00404521,673078,8575.69260178
-0.536167,-0.000513672828674,2,0.0,587.1226053237915,5903.38,0.0522104,4937,919.76,-0.00319002,675078,8575.59890787
-0.519333,-5.11407852173e-05,2,0.0,588.892338514328,5910.1,0.0172815,4939,926.22,-0.00996966,677078,8635.88196022
-0.507007,-3.32593917847e-05,2,0.0,590.6567370891571,5915.23,0.014692,4941,926.22,-0.0105878,679078,8635.89578189
-0.500901,-0.0183476209641,2,0.0,592.437695980072,5913.58,0.0294237,4943,926.22,-0.0027503,681078,8635.86969585
-0.508295,0.529401063919,8,0.0,594.2041680812836,6772.34,0.00780482,4951,875.23,-0.0160264,683979,8159.82386905
-0.497063,0.746364533901,5,0.0,595.9687719345093,3113.63,0.0100357,4956,840.16,-0.0191681,685472,7832.60321898
-0.486283,0.439021885395,2,0.0,597.7500174045563,4116.71,0.0199094,4958,839.5,-0.0117266,687406,7826.38605162
-0.485575,0.38173532486,3,0.0,599.5156359672546,7084.75,0.0281039,4961,831.57,-0.00672758,689613,7752.39463546
-0.489925,-0.0910271406174,2,0.0,601.2812566757202,5883.32,0.0192738,4963,831.57,-0.0108779,691613,7752.33609877
-0.480424,-0.00886869430542,2,0.0,603.0468754768372,5889.45,0.0363724,4965,831.57,-0.00755232,693613,7752.32946695
-0.484896,-0.00800406932831,2,0.0,604.8124959468842,5897.91,0.0137521,4967,841.19,-0.00993052,695613,7842.11890992
-0.489605,-0.0736501216888,2,0.0,606.5781147480011,5958.56,0.00853838,4969,844.96,-0.00848682,697613,7877.32864718
-0.485527,-0.0032707452774,2,0.0,608.3437349796295,5906.25,0.00980094,4971,852.55,-0.00411275,699613,7948.20863654
-0.459265,-0.0103853940964,2,0.0,610.1249785423279,5906.72,0.0139852,4973,858.98,-0.0107374,701613,8008.28230211
-0.450423,-0.00220656394958,2,0.0,611.9062254428864,5913.75,0.0250672,4975,858.98,-0.00966148,703613,8008.30621475
-0.432827,0.355427443981,3,0.0,613.6720407009125,6414.38,0.0137827,4978,859.96,-0.0107405,705813,8017.4322531
-0.431707,0.426877737045,3,0.0,615.46155834198,6806.4,0.0135958,4981,853.22,-0.00981674,708139,7954.47980079
-0.426812,-0.071813583374,2,0.0,617.2318410873413,5909.38,0.0161328,4983,858.98,-0.0134441,710139,8008.15910537
-0.430449,-0.00100600719452,2,0.0,619.0001678466797,5882.42,0.0135702,4985,860.61,-0.0121006,712139,8023.40656944
-0.431766,-0.000102996826172,2,0.0,620.7657859325409,5896.0,0.0149045,4987,864.88,-0.00647807,714139,8063.3131138
-0.435433,0.0169125199318,2,0.0,622.5470316410065,3580.57,0.0168673,4989,864.88,-0.0131587,716139,8063.39126387
-0.436959,-0.11691069603,2,0.0,624.3320317268372,6035.69,0.0110904,4991,864.88,-0.00760018,718139,8063.46393424
-0.445411,-0.00085186958313,2,0.0,626.110063791275,5917.95,0.0182511,4993,864.88,-0.00755941,720139,8063.52972753
-0.436005,-0.000605583190918,2,0.0,627.87513422966,5921.87,0.00764884,4995,871.05,-0.00747477,722139,8121.25802279
-0.445765,-2.38418579102e-07,2,0.0,629.6407561302185,5927.48,0.0137474,4997,871.05,-0.00892426,724139,8121.43812783
-0.469061,0.00450962781906,2,0.0,631.4063737392426,6428.79,0.00957635,4999,871.05,-0.0128343,726139,8121.58035837
-0.469358,0.219729483128,3,0.0,633.1876194477081,5973.66,0.0214157,5002,874.76,-0.0108419,729047,8156.40951924
-0.491637,0.248591184616,2,0.0,634.9532375335693,4558.7,0.0109567,5004,866.68,-0.0160445,730239,8081.15012783
-0.483044,-0.251538515091,2,0.0,636.7344851493835,6003.68,0.0137944,5006,866.68,-0.0101577,732239,8081.36217712
-0.465403,-0.00420415401459,2,0.0,638.5313522815704,5922.33,0.0146442,5008,875.66,-0.00669927,734239,8165.26734454
-0.476274,0.326748788357,3,0.0,640.3125977516174,5410.59,0.0211607,5011,872.05,-0.0132298,736878,8131.89535934
-0.469805,-0.00047779083252,2,0.0,642.0782160758972,5934.56,0.0120062,5013,872.05,-0.00588932,738878,8132.09145971
-0.476096,-0.000152707099915,2,0.0,643.8594629764557,5934.23,0.0130367,5015,872.05,-0.00955776,740878,8132.33966672
-0.480099,-0.015718460083,2,0.0,645.6407079696655,5937.62,0.0122072,5017,872.05,-0.00876912,742878,8132.59491166
-0.485741,0.424336791039,3,0.0,647.406476020813,5395.52,0.007502,5020,861.36,-0.0140311,744809,8033.17278559
-0.469406,-0.0706615447998,2,0.0,649.189445734024,5951.88,0.0265303,5022,867.31,-0.00452847,746809,8088.96620141
-0.44403,0.214338898659,3,0.0,650.9610183238983,6390.51,0.0157899,5025,861.86,-0.0091401,749264,8038.54869914
-0.442666,-0.0860555171967,2,0.0,652.7350454330444,5312.72,0.0210446,5027,861.86,-0.0110268,751264,8038.86700086
-0.434503,-0.00596070289612,2,0.0,654.5004227161407,5890.65,0.00981383,5029,861.86,-0.00849101,753264,8039.13554832
-0.428918,0.475511789322,2,0.0,656.2661657333374,3988.4,0.0145228,5031,857.97,-0.010161,754875,8002.98471495
-0.428868,0.23964369297,3,0.0,658.0660452842712,7881.86,0.00849324,5034,848.75,-0.00965967,756953,7917.22896532
-0.435034,-0.0179370641708,2,0.0,659.8441932201385,5892.17,0.0068245,5036,848.75,-0.00819704,758953,7917.41007717
-0.425271,-0.00787377357483,2,0.0,661.6264786720276,5892.33,0.0105366,5038,848.75,-0.00584664,760953,7917.63068965
-0.44559,-0.00835204124451,2,0.0,663.3833980560303,5899.72,0.00939063,5040,848.75,-0.00654796,762953,7917.7353436
-0.442827,-0.0138621330261,2,0.0,665.1579229831696,5912.17,0.0105006,5042,848.75,-0.00810906,764953,7917.78160139
-0.46362,0.4197229743,3,0.0,666.9379622936249,4916.44,0.0105775,5045,854.69,-0.00912864,767628,7973.30012991
-0.465306,-0.031179189682,2,0.0,668.7034611701965,5707.87,0.0114493,5047,868.56,-0.0100692,769628,8102.83009071
-0.4662,-0.0278131961823,2,0.0,670.4688138961792,5881.2,0.0116984,5049,885.02,-0.0106287,771628,8256.523669
-0.472686,-0.00701582431793,2,0.0,672.2500586509705,5553.97,0.00685879,5051,896.49,-0.00948187,773628,8363.84250187
-0.465837,-0.0311342477798,2,0.0,674.0156781673431,5916.16,0.00630665,5053,910.67,-0.00546328,775628,8496.35796807
-0.458683,0.00138735771179,2,0.0,675.781298160553,5589.2,0.00947786,5055,925.54,-0.00707204,777628,8635.29988836
-0.454286,-0.0341725349426,2,0.0,677.5469181537628,5902.9,0.017993,5057,932.22,-0.0100447,779628,8697.85583533
-0.457884,0.342498600483,3,0.0,679.3281626701355,6619.67,0.0132278,5060,936.89,-0.0120762,782302,8741.56349427
-0.4468,0.544669568539,3,0.0,681.0937833786011,3968.74,0.00980163,5063,920.02,-0.0128985,783615,8584.27105387
-0.440361,0.566658973694,2,0.0,682.8537669181824,3501.36,0.0170418,5065,919.74,-0.0109081,785587,8581.68314276
-0.448804,0.288377285004,3,0.0,684.6251096725464,7582.66,0.0175826,5068,916.61,-0.00582492,788274,8552.54963393
-0.45424,-0.100781321526,2,0.0,686.3907277584076,5999.63,0.0137593,5070,916.61,-0.0132534,790274,8552.69184969
-0.470421,0.304224252701,3,0.0,688.1719739437103,6483.7,0.0170155,5073,909.3,-0.0111952,792543,8484.51663145
-0.468534,-0.0731419324875,2,0.0,689.9375922679901,5852.24,0.0091993,5075,909.3,-0.00988899,794543,8484.56407722
-0.496078,0.563147246838,2,0.0,691.7032124996185,3797.99,0.0227104,5077,912.88,-0.00765339,796101,8517.9871919
-0.503815,0.246503472328,3,0.0,693.4844570159912,4966.51,0.0074453,5080,911.98,-0.0126209,798337,8509.74916845
-0.503858,-0.167359232903,2,0.0,695.2507393360138,6007.6,0.0236345,5082,911.98,-0.0130252,800337,8509.89729533
-0.50968,-0.0134768486023,2,0.0,697.0159313678741,5953.95,0.0113583,5084,911.98,-0.00845409,802337,8510.07198295
-0.498424,0.0163252353668,2,0.0,698.7993810176849,5831.84,0.0148754,5086,911.98,-0.00666488,804337,8510.21937108
-0.489774,-0.0250109434128,2,0.0,700.6041152477264,5975.78,0.0231284,5088,911.98,-0.00653779,806337,8510.34194404
-0.49477,0.574711740017,4,0.0,702.3786971569061,4433.09,0.0139446,5092,891.81,-0.0149832,808320,8322.28874721
-0.50861,0.367398500443,3,0.0,704.1412751674652,7287.32,0.0319278,5095,886.33,-0.00571736,810772,8271.23832427
-0.509256,0.0187174677849,2,0.0,705.9222600460052,5834.83,0.0117235,5097,886.33,-0.00934871,812772,8271.27097413
-0.509486,-0.110743284225,2,0.0,707.7031373977661,6101.27,0.0256294,5099,886.33,0.00276978,814772,8271.38751356
-0.496963,0.774788424373,5,0.0,709.4687588214874,3816.67,0.0111141,5104,866.55,-0.0170046,816894,8086.9203991
-0.509507,0.837012305856,2,0.0,711.2538468837738,1598.87,0.0183412,5106,862.06,-0.0149026,818445,8045.11439781
-0.509572,-0.0213545560837,2,0.0,713.0318143367767,5980.64,0.00971859,5108,862.06,-0.0131062,820445,8045.31845249
-0.508212,0.420356988907,2,0.0,714.813793182373,4680.13,0.00776957,5110,865.22,-0.0078309,822400,8074.9857745
-0.498771,-0.0133168697357,2,0.0,716.5938639640808,6008.34,0.021229,5112,865.22,-0.00733969,824400,8075.17815088
-0.484771,0.0445300340652,2,0.0,718.359482049942,5407.01,0.046457,5114,865.22,-0.00525854,826400,8075.29672254
-0.480734,0.0118186473846,3,0.0,720.140727519989,7771.57,0.0130639,5117,865.22,-0.00917418,829400,8075.37921683
-0.497543,0.595774829388,6,0.0,721.9219193458557,7301.17,0.0113222,5123,834.99,-0.019786,831308,7792.93622946
-0.490409,0.676020741463,2,0.0,723.6875388622284,2578.57,0.011152,5125,834.08,-0.0195073,832672,7784.36173502
-0.483917,0.444145083427,3,0.0,725.4531581401825,6792.56,0.00820503,5128,828.66,-0.010255,835130,7733.6263515
-0.49549,-0.0494303703308,2,0.0,727.2344038486481,6127.65,0.0195069,5130,828.66,-0.0144507,837130,7733.6766959
-0.492488,-0.00893616676331,2,0.0,729.0000228881836,6048.35,0.00858491,5132,832.55,-0.00945789,839130,7770.13096961
-0.486691,-0.0029935836792,2,0.0,730.78191614151,6032.4,0.0149724,5134,841.77,-0.0081728,841130,7856.29694972
-0.481851,-0.000420808792114,2,0.0,732.5472242832184,6018.22,0.00949092,5136,841.77,-0.0110763,843130,7856.40449672
-0.492591,0.512034952641,3,0.0,734.3287916183472,6647.28,0.0126739,5139,834.04,-0.0107355,845357,7784.25672597
-0.498446,0.324526667595,2,0.0,736.1097061634064,5024.63,0.0182865,5141,834.04,-0.00776547,847357,7784.32136084
-0.48847,0.0268130898476,2,0.0,737.8824036121368,5293.49,0.023295,5143,834.04,-0.0139118,849357,7784.39428627
-0.493523,-0.0236961841583,2,0.0,739.6563372612,6041.79,0.0107565,5145,837.29,-0.00690885,851357,7814.88720632
-0.494404,-0.0277668237686,2,0.0,741.4375834465027,6018.61,0.013407,5147,837.29,-0.00756744,853357,7814.94198604
-0.490268,0.486895978451,4,0.0,743.2032015323639,7827.63,0.0107583,5151,819.94,-0.0152512,855622,7652.96247207
-0.480918,-0.00814127922058,2,0.0,744.9845378398895,5976.9,0.0235788,5153,819.94,-0.00961285,857622,7652.95059083
-0.488224,0.571342438459,4,0.0,746.7433054447174,4232.1,0.00913008,5157,803.9,-0.0170673,860018,7503.07381926
-0.504727,0.636779099703,3,0.0,748.5371599197388,2665.88,0.0063284,5160,793.6,-0.0167002,861662,7407.01325628
-0.500841,0.0393717288971,2,0.0,750.2968153953552,5918.0,0.011765,5162,802.15,-0.00693793,863662,7486.94257658
-0.486628,0.77432975173,4,0.0,752.0780603885651,3955.08,0.0121386,5166,795.63,-0.0135943,866150,7426.3921324
-0.506375,0.55919072032,2,0.0,753.8436796665192,3786.24,0.0241194,5168,796.06,-0.0107255,867880,7430.54625046
-0.501995,-0.00393855571747,2,0.0,755.6249244213104,6057.78,0.0120191,5170,796.06,-0.00671926,869880,7430.62856084
-0.484906,-0.0328760147095,2,0.0,757.390543460846,6055.79,0.0200172,5172,796.06,-0.00652984,871880,7430.75009858
-0.45991,-0.00161051750183,2,0.0,759.1717884540558,6033.77,0.0157358,5174,803.37,-0.00652697,873880,7499.09528457
-0.454858,0.370354175568,3,0.0,760.9530334472656,6471.23,0.008151,5177,802.9,-0.0130798,876391,7494.79838652
-0.437627,0.149980604649,2,0.0,762.7342777252197,4558.88,0.0115811,5179,810.54,-0.0107105,878391,7566.09303067
-0.43683,-0.00208044052124,2,0.0,764.4998970031738,6020.63,0.0119287,5181,810.54,-0.00830096,880391,7566.00749863
-0.430533,0.410232961178,2,0.0,766.2811417579651,1471.55,0.0183915,5183,807.23,-0.0102501,882060,7535.02336034
-0.447368,-0.0449838638306,2,0.0,768.0471751689911,6042.89,0.0147194,5185,807.23,-0.00916219,884060,7534.89648114
-0.45223,-0.00173246860504,2,0.0,769.8283944129944,6049.64,0.011816,5187,807.23,-0.0080594,886060,7534.78899365
-0.464271,-0.0658527612686,2,0.0,771.602128982544,6068.98,0.0153091,5189,807.23,-0.0087875,888060,7534.63431105
-0.464377,0.689477175474,3,0.0,773.3754935264587,5200.41,0.0124947,5192,818.55,-0.0136012,890175,7640.13124406
-0.468491,0.575822651386,3,0.0,775.1489827632904,7136.26,0.0141623,5195,821.08,-0.0139031,892880,7663.47279591
