loss_pol_entpen,EpRewMean,TimestepsSoFar,loss_kl,EpLenMean,loss_vf_loss,EpThisIter,EpisodesSoFar,loss_pol_surr,TimeElapsed,loss_ent,ev_tdlam_before
0.0,-7.38239424981,901100,0.067463,50.0,0.0917529,41,18022,0.0141222,757.7403426170349,-4.32684,0.95418573916
0.0,-7.62837052191,903150,0.0915407,50.0,0.0933105,41,18063,0.027848,759.4446356296539,-4.33765,0.956177998334
0.0,-7.25972481947,905200,0.0967507,50.0,0.0781498,41,18104,0.0212178,761.1791892051697,-4.35388,0.950207196176
0.0,-7.13761897832,907250,0.0347274,50.0,0.10526,41,18145,-0.0141148,762.8742806911469,-4.35061,0.919765524566
0.0,-7.6578905457,909300,0.0483018,50.0,0.0606107,41,18186,-0.0274137,764.6089015007019,-4.37121,0.965546075255
0.0,-8.14683790308,911350,0.0300445,50.0,0.0781591,41,18227,-0.016577,766.315313577652,-4.37308,0.964385550469
0.0,-7.82415803264,913400,0.06506,50.0,0.0626667,41,18268,0.00722323,768.0463447570801,-4.3823,0.959854565561
0.0,-7.43104730877,915450,0.0565749,50.0,0.0986911,41,18309,0.000248763,769.7514183521271,-4.37703,0.946491409093
0.0,-7.28146989998,917500,0.0410225,50.0,0.0718805,41,18350,-0.0188791,771.4763011932373,-4.38232,0.9613815099
0.0,-7.21690210319,919550,0.0423427,50.0,0.0740553,41,18391,-0.0133031,773.1864533424377,-4.40231,0.954260151833
0.0,-7.2005024637,921600,0.0294453,50.0,0.0836654,41,18432,-0.00640299,774.9289438724518,-4.40297,0.965008065104
0.0,-6.84346176982,923600,0.0492924,50.0,0.0861864,40,18472,-0.0156646,776.6478595733643,-4.41982,0.945628996938
0.0,-6.97954980184,925650,0.0419887,50.0,0.142528,41,18513,-0.0140377,778.3664774894714,-4.43508,0.933287061751
0.0,-6.83551343057,927700,0.276538,50.0,0.143202,41,18554,-0.0103356,780.1087038516998,-4.41514,0.930761002004
0.0,-6.6184939293,929750,0.041142,50.0,0.1155,41,18595,-0.00948352,781.8043255805969,-4.41648,0.927664101124
0.0,-6.65138767448,931800,0.0487418,50.0,0.153911,41,18636,-0.00803004,783.5389122962952,-4.39436,0.923784792423
0.0,-7.20408153198,933850,0.0375371,50.0,0.0956541,41,18677,-0.0204751,785.2338738441467,-4.3973,0.946946829557
0.0,-7.4584152482,935900,0.0506376,50.0,0.0822852,41,18718,-0.0127506,786.960774898529,-4.40762,0.955084484071
0.0,-7.36321079701,937950,0.0503905,50.0,0.130265,41,18759,-0.00726177,788.6714062690735,-4.40628,0.922841109335
0.0,-7.20951114942,940000,0.0717866,50.0,0.0746223,41,18800,0.00565858,790.3934845924377,-4.40775,0.9585830383
0.0,-7.12980195706,942050,0.0536404,50.0,0.0697319,41,18841,0.00143396,792.1089220046997,-4.414,0.957138296217
0.0,-7.50155327132,944100,0.0509673,50.0,0.0487796,41,18882,-0.0107277,793.8296914100647,-4.40446,0.964045289904
0.0,-7.3577855587,946150,0.0581038,50.0,0.0462763,41,18923,-0.00316142,795.5369837284088,-4.38995,0.967648420483
0.0,-7.34464850503,948200,0.048035,50.0,0.103046,41,18964,-0.0234989,797.2725296020508,-4.40596,0.960659574717
0.0,-7.12887026813,950250,0.0651724,50.0,0.0374462,41,19005,-0.00784248,798.9752085208893,-4.40713,0.97722595185
0.0,-7.20015676745,952300,0.0517383,50.0,0.0430373,41,19046,-0.0198526,800.6949050426483,-4.39783,0.971718767658
0.0,-7.12890823802,954350,0.0561447,50.0,0.0874997,41,19087,0.00332196,802.4134573936462,-4.39009,0.949491277337
0.0,-6.83733804196,956400,0.054818,50.0,0.0640106,41,19128,-0.00798805,804.1240568161011,-4.37266,0.95829770714
0.0,-7.02839925277,958450,0.036567,50.0,0.0643553,41,19169,-0.0191385,805.8549556732178,-4.39757,0.967488083988
0.0,-7.16755472402,960500,0.0541323,50.0,0.124662,41,19210,0.00476988,807.5773410797119,-4.39711,0.939344052225
0.0,-7.75613616784,962550,0.0350535,50.0,0.0493908,41,19251,-0.0170039,809.295652627945,-4.38188,0.974194480106
0.0,-7.65759039139,964600,0.0646662,50.0,0.107356,41,19292,0.0140548,810.9967794418335,-4.38241,0.936343587935
0.0,-7.25466063126,966650,0.0351098,50.0,0.0947096,41,19333,-0.028008,812.7225773334503,-4.38408,0.937009066343
0.0,-6.99497517007,968700,0.0632581,50.0,0.137357,41,19374,0.0122912,814.4587512016296,-4.39197,0.920368298888
0.0,-7.0065497917,970750,0.0444453,50.0,0.142937,41,19415,-0.00154086,816.2090349197388,-4.38874,0.942588858306
0.0,-7.50249915123,972800,0.0643523,50.0,0.10381,41,19456,0.00357173,817.9053297042847,-4.41011,0.941759321839
0.0,-7.8796611364,974800,0.0444517,50.0,0.070601,40,19496,-0.0133917,819.6241657733917,-4.38583,0.957765288651
0.0,-7.45315450889,976850,0.0454592,50.0,0.0770055,41,19537,-0.0146553,821.3280394077301,-4.38927,0.957903448492
0.0,-7.43386893773,978900,0.0635229,50.0,0.0524192,41,19578,-0.0145565,823.0611877441406,-4.38207,0.972417710349
0.0,-7.4138067209,980950,0.0549629,50.0,0.0754934,41,19619,-0.00863095,824.7493073940277,-4.36556,0.958735629916
0.0,-7.53409679919,983000,0.0456995,50.0,0.0714236,41,19660,-0.0135623,826.4994723796844,-4.38251,0.964361786842
0.0,-7.77166801201,985050,0.0500328,50.0,0.0911825,41,19701,-0.0163629,828.1902108192444,-4.36826,0.959101777524
0.0,-7.68554082192,987100,0.0286754,50.0,0.108944,41,19742,-0.0129047,829.9368877410889,-4.365,0.957034751773
0.0,-7.70245667839,989150,0.043104,50.0,0.0746374,41,19783,-0.0200407,831.6397585868835,-4.36904,0.963832456619
0.0,-7.61400667323,991200,0.0391164,50.0,0.0734666,41,19824,-0.00987581,833.3666272163391,-4.39196,0.965566150844
0.0,-7.43990888381,993250,0.0885893,50.0,0.106645,41,19865,-0.00954935,835.0775654315948,-4.39207,0.953694615513
0.0,-7.50045710549,995300,0.0688878,50.0,0.0795145,41,19906,-0.00505897,836.7985966205597,-4.35427,0.958207327873
0.0,-7.75462213608,997350,0.0777152,50.0,0.125093,41,19947,0.00229832,838.5489490032196,-4.34991,0.947966780514
0.0,-7.49658993403,999400,0.0528622,50.0,0.110809,41,19988,-0.00527087,840.2724220752716,-4.32484,0.94722173363
0.0,-7.17947967174,1001450,0.0353902,50.0,0.161309,41,20029,0.00212819,841.9838287830353,-4.29899,0.920619800687
