loss_kl,loss_pol_entpen,loss_ent,ev_tdlam_before,loss_vf_loss,EpThisIter,TimestepsSoFar,EpLenMean,EpisodesSoFar,loss_pol_surr,EpRewMean,TimeElapsed
0.0246829,0.0,1.44112,0.991598418914,11.8197,4,472638,524.64,2083,-0.0348069,1816.88422274,520.9138779640198
0.0195173,0.0,1.40758,0.969521250576,60.0051,7,475135,524.12,2090,-0.0285531,1813.24521578,523.1017482280731
0.0597185,0.0,1.39457,0.914021119475,328.514,4,476911,523.77,2094,-0.0233564,1811.06405915,525.2345023155212
0.0243878,0.0,1.3896,0.993620712776,17.6456,5,478739,524.72,2099,-0.0408341,1814.18415289,527.3284521102905
0.0227266,0.0,1.39741,0.995686126407,11.214,4,480900,529.84,2103,-0.0332184,1832.59211699,529.4374549388885
0.0230351,0.0,1.37714,0.99597644154,6.24042,3,483006,536.02,2106,-0.0361654,1855.14963821,531.530928850174
0.0224833,0.0,1.36714,0.996529283002,6.92728,4,485058,535.5,2110,-0.0366512,1854.69397037,533.6407532691956
0.0229891,0.0,1.37168,0.996865393128,4.22651,3,487110,542.82,2113,-0.0359324,1880.27197545,535.7188034057617
0.0197584,0.0,1.34769,0.996912963688,6.85381,4,489388,538.33,2117,-0.0383317,1864.01702297,537.8602056503296
0.017357,0.0,1.32471,0.996422844706,7.4086,4,490978,536.68,2121,-0.0417508,1858.66320675,539.9395787715912
0.0249385,0.0,1.30301,0.997733572731,4.96747,4,493258,532.42,2125,-0.0320569,1846.02679418,542.0707483291626
0.0275161,0.0,1.3029,0.837817311287,447.68,3,495388,531.42,2128,-0.0196782,1843.03715602,544.1556172370911
0.0257781,0.0,1.30622,0.987642587163,7.84776,3,497147,536.92,2131,-0.0277153,1861.26381826,546.2496407032013
0.028428,0.0,1.36231,0.996411747998,5.77717,5,499513,528.95,2136,-0.0301201,1834.21194033,548.3750030994415
0.0165614,0.0,1.36583,0.99551088782,8.54602,4,501440,526.06,2140,-0.0361052,1825.1052317,550.5305886268616
0.0188777,0.0,1.35387,0.997389811324,6.71169,4,503515,529.27,2144,-0.03555,1836.54450273,552.7656419277191
0.0230452,0.0,1.36912,0.996191370534,7.12351,5,505727,527.3,2149,-0.0395413,1829.63796374,554.9370543956757
0.025057,0.0,1.34424,0.983576944098,7.42344,3,507655,535.14,2152,-0.0283103,1856.68596251,557.2272865772247
0.023657,0.0,1.32736,0.995275223628,6.77021,6,509744,518.54,2158,-0.0317403,1797.76475541,559.4841010570526
0.0191012,0.0,1.3153,0.994811841287,9.54322,5,511805,500.94,2163,-0.036698,1738.74656406,561.798089504242
0.0240904,0.0,1.3067,0.994507340249,10.0427,4,513315,496.79,2167,-0.0363687,1725.00620452,564.0973789691925
0.0228863,0.0,1.30747,0.996355291223,6.09509,4,515640,499.39,2171,-0.0402851,1737.52679071,566.3970649242401
0.0158508,0.0,1.29203,0.961834970862,10.3077,4,517842,494.6,2175,-0.0223826,1720.83751135,568.7531414031982
0.0250611,0.0,1.25513,0.995428390335,5.09729,5,520055,482.5,2180,-0.0336171,1680.16565628,571.1846668720245
0.0180244,0.0,1.26584,0.986845943145,3.66099,3,521621,489.83,2183,-0.0282863,1705.7013151,573.6079730987549
0.0192761,0.0,1.26523,0.984655597247,30.718,5,524134,495.06,2188,-0.0281845,1725.39892875,576.0707926750183
0.0164977,0.0,1.27212,0.980678774416,14.2571,4,526031,503.76,2192,-0.0250577,1755.29041238,578.4527037143707
0.0278258,0.0,1.25763,0.991496915929,3.5835,3,527678,504.45,2195,-0.0131653,1759.72407097,580.9151239395142
0.100925,0.0,1.25142,0.881033077836,444.438,4,530333,515.94,2199,-0.0195601,1800.01364045,583.4056620597839
0.0480112,0.0,1.23255,0.887004457414,163.06,4,531550,506.5,2203,-0.0225773,1765.99002195,585.9139215946198
0.0260337,0.0,1.25242,0.887072585523,425.472,4,534057,503.87,2207,-0.0165676,1755.02936426,588.4616174697876
0.0211502,0.0,1.33419,0.651192188263,504.491,4,536378,505.44,2211,-0.0197824,1755.33600009,590.8905766010284
0.0219026,0.0,1.35271,0.994365581777,10.4309,4,538241,503.97,2215,-0.0318904,1749.62288202,593.0157101154327
0.0213867,0.0,1.30721,0.988736570813,12.0299,5,540571,500.7,2220,-0.0340727,1737.90166751,595.0965187549591
0.041399,0.0,1.32065,0.904273487628,122.389,4,542533,497.9,2224,-0.0228502,1725.97470237,597.2422389984131
0.0265647,0.0,1.27061,0.985649006441,27.1347,5,544622,488.14,2229,-0.0312872,1693.85519754,599.3187754154205
0.0231913,0.0,1.27295,0.991359810345,20.5294,3,546376,485.84,2232,-0.0372463,1686.42426755,601.4133057594299
0.0209418,0.0,1.29072,0.992632525973,14.5145,5,548605,487.58,2237,-0.0384511,1691.45956098,603.4923684597015
0.0165648,0.0,1.27357,0.992939108983,18.0491,4,550318,483.31,2241,-0.0375384,1676.75529817,605.5938820838928
0.0240126,0.0,1.27808,0.99543000292,10.7266,4,552251,481.15,2245,-0.0249162,1669.11962288,607.7051982879639
0.0241295,0.0,1.27734,0.996249463176,8.85582,5,554798,486.74,2250,-0.0374378,1688.35600802,609.8034200668335
0.0283682,0.0,1.28017,0.990005847067,14.6426,5,556785,481.09,2255,-0.0282729,1668.24717842,611.8815941810608
0.0247417,0.0,1.2308,0.991977394558,11.6882,5,559059,483.51,2260,-0.0339915,1676.3914656,613.9605920314789
0.0278673,0.0,1.22241,0.968941692263,9.23243,3,560991,491.86,2263,-0.023103,1704.86145698,616.1001713275909
0.0314806,0.0,1.18765,0.997184803244,6.04786,4,562674,493.59,2267,-0.036081,1711.80331239,618.1955490112305
0.0288229,0.0,1.18378,0.887261815369,466.23,4,564829,491.89,2271,-0.0233234,1704.30986645,620.3199334144592
0.0220393,0.0,1.1812,0.974724065512,19.274,4,566732,488.9,2275,-0.0246427,1693.74619693,622.3827893733978
0.0296616,0.0,1.18107,0.990779299289,6.07346,3,568694,497.3,2278,-0.0288986,1723.32068333,624.5068867206573
0.0258385,0.0,1.17522,0.991517391056,6.38722,5,571148,495.27,2283,-0.0288839,1717.64843372,626.6089961528778
0.0309819,0.0,1.17679,0.994741540868,7.10645,3,572800,495.36,2286,-0.0334252,1718.82423094,628.7819871902466
0.0259372,0.0,1.15028,0.991876763292,8.77122,5,575196,496.93,2291,-0.029686,1726.598101,630.9401750564575
0.027132,0.0,1.1514,0.995309741702,5.88964,3,577082,500.81,2294,-0.0308093,1741.49075807,633.1428656578064
0.0235008,0.0,1.12857,0.964351903647,28.4043,6,579453,488.31,2300,-0.0287663,1698.88515949,635.3981249332428
0.0368,0.0,1.11526,0.739173740149,455.749,2,581065,499.59,2302,-0.0217694,1739.18862838,637.6921331882477
0.0292447,0.0,1.09994,0.89564075321,160.038,4,583186,495.07,2306,-0.0238327,1724.72872942,640.0734221935272
0.0298491,0.0,1.07976,0.983979193494,20.2331,4,585545,497.29,2310,-0.0354916,1737.0598909,642.3430781364441
0.0340533,0.0,1.08202,0.920669101179,58.8399,4,587718,500.0,2314,-0.0186926,1747.33891139,644.6244206428528
0.0207698,0.0,1.09111,0.971712799743,51.9957,5,589276,491.29,2319,-0.0376111,1715.75790917,647.0000252723694
0.0188341,0.0,1.10434,0.972800353542,60.9285,6,591804,488.0,2325,-0.0308635,1707.24215351,649.4478359222412
0.0207133,0.0,1.11342,0.987972799689,11.6271,4,593890,492.68,2329,-0.0312825,1724.40867141,651.8591012954712
0.0238106,0.0,1.08773,0.975993674248,31.2954,4,595569,487.12,2333,-0.0375839,1706.80660973,654.2967553138733
0.0278044,0.0,1.09387,0.992089840584,12.5731,5,597500,485.29,2338,-0.0350674,1702.78475058,656.6490023136139
0.0210309,0.0,1.06684,0.962279204279,9.15473,3,599577,492.59,2341,-0.0177332,1729.66338767,659.1201608181
0.0162998,0.0,1.08956,0.970878154039,13.9016,4,601769,495.18,2345,-0.0273655,1739.43327637,661.6314718723297
0.0207528,0.0,1.0844,0.995375299826,5.96806,4,604089,497.09,2349,-0.0363742,1747.3436583,664.1792252063751
0.0234675,0.0,1.05605,0.989381878637,7.77472,3,605911,504.15,2352,-0.0344684,1772.9964224,666.659735918045
0.0778169,0.0,1.09483,0.769523322582,317.872,2,607586,511.11,2354,-0.0180193,1797.65587633,669.1031498908997
0.0276093,0.0,1.12578,0.922733001411,48.4584,5,610106,516.27,2359,-0.0338972,1816.15036962,671.2347292900085
0.0225472,0.0,1.11209,0.974391097203,24.3697,5,612229,506.88,2364,-0.0301341,1786.14303957,673.3320739269257
0.0226915,0.0,1.10179,0.989887202159,9.46637,5,614101,499.81,2369,-0.0343579,1765.72437132,675.4768297672272
0.0221801,0.0,1.07666,0.993049386889,19.2968,5,616421,499.85,2374,-0.037909,1767.06199788,677.5466315746307
0.0190495,0.0,1.07296,0.989480006509,19.2469,5,618343,487.79,2379,-0.0349252,1727.10857313,679.6630711555481
0.0181082,0.0,1.06691,0.988771194592,9.29013,2,620185,498.69,2381,-0.0306322,1765.26174277,681.75767827034
0.0224896,0.0,1.06065,0.987032591365,28.1076,5,622390,495.9,2386,-0.0402051,1755.63385441,683.8658323287964
0.0453258,0.0,1.05573,0.890940465033,367.666,4,624294,494.85,2390,-0.0154881,1751.18360622,685.9757413864136
0.0215794,0.0,1.05396,0.987505675294,11.4981,4,626380,492.98,2394,-0.0310746,1745.2685559,688.0232439041138
0.0269972,0.0,1.03877,0.992355433293,11.1196,5,628389,492.88,2399,-0.037902,1746.87642804,690.1161177158356
0.157441,0.0,1.01039,0.866755574942,460.339,4,630416,483.51,2403,-0.0174835,1715.90142839,692.2196757793427
0.0208226,0.0,0.992636,0.994346820284,7.04945,4,632556,488.65,2407,-0.0302978,1736.43712612,694.3142297267914
0.0190158,0.0,1.00351,0.985233369283,34.9026,6,634660,473.93,2413,-0.0333559,1685.52395354,696.439546585083
0.0276465,0.0,0.975102,0.996612092014,5.58283,6,636764,474.88,2419,-0.0428714,1691.95441181,698.5328199863434
0.0278071,0.0,0.951174,0.99374322826,13.7729,6,638969,471.65,2425,-0.0434299,1681.32265642,700.6246962547302
0.0202338,0.0,0.927918,0.99551713746,5.35514,5,640586,463.72,2430,-0.0342734,1655.46824752,702.7498843669891
0.0255789,0.0,0.92247,0.992232808843,12.5697,5,642737,463.87,2435,-0.0365024,1654.44523501,704.8595712184906
0.0294526,0.0,0.924841,0.992852275725,17.922,7,645041,448.09,2442,-0.0363653,1600.11289747,707.0308065414429
0.0231269,0.0,0.90951,0.862458020449,461.163,4,647026,448.84,2446,-0.0211527,1603.98066461,709.1645319461823
0.0228653,0.0,0.898734,0.991490351968,9.52937,3,648719,446.3,2449,-0.037235,1595.16108203,711.3600332736969
0.0261003,0.0,0.906713,0.992592745926,10.2239,4,650964,443.78,2453,-0.0328322,1587.0921608,713.5775215625763
0.0218915,0.0,0.904642,0.994633149821,6.82107,5,652751,429.6,2458,-0.0406349,1540.22594056,715.868232011795
0.021445,0.0,0.91535,0.997226267122,3.8543,4,655033,435.79,2462,-0.0375332,1562.66816549,718.1415238380432
0.0190094,0.0,0.911331,0.992995216511,10.106,4,657262,442.66,2466,-0.0373392,1584.18941887,720.3954293727875
0.0236649,0.0,0.916302,0.996312512551,5.47763,4,659309,447.62,2470,-0.0358234,1601.32697161,722.6562547683716
0.019529,0.0,0.907549,0.994919665158,10.9381,6,661457,444.14,2476,-0.0353303,1590.62428071,724.9395778179169
0.0277539,0.0,0.890234,0.992863334715,10.8902,5,663295,431.1,2481,-0.039447,1543.86523299,727.3874621391296
0.0283674,0.0,0.90074,0.988051973283,39.8119,7,665517,425.18,2488,-0.04029,1522.92883699,729.8049812316895
0.0206973,0.0,0.889916,0.995649191551,7.47255,4,667315,420.73,2492,-0.0393293,1509.19904529,732.2057723999023
0.0205644,0.0,0.901485,0.995891785715,4.26829,5,669367,416.18,2497,-0.030241,1494.54665509,734.5633249282837
0.0210262,0.0,0.872704,0.995760795195,4.90277,5,671378,412.58,2502,-0.0417744,1482.70316709,736.9866557121277
0.023434,0.0,0.892773,0.995297662914,5.75065,4,673394,412.73,2506,-0.0354048,1483.11576107,739.4449274539948
0.0190632,0.0,0.904213,0.99676817609,6.45276,5,675548,414.8,2511,-0.0376095,1491.80915023,741.961544752121
0.0259272,0.0,0.882509,0.99153915979,17.3853,6,677689,415.71,2517,-0.0348248,1495.02525568,744.3983933925629
0.02206,0.0,0.886202,0.995279319584,7.14284,5,679672,418.05,2522,-0.0365438,1502.58638757,746.8767378330231
0.024226,0.0,0.887734,0.99051977694,27.4679,4,681684,424.09,2526,-0.0340866,1524.4734862,749.347683429718
0.026983,0.0,0.893815,0.994098505937,9.59788,6,683882,423.12,2532,-0.0405576,1521.90344587,751.630176782608
0.0341732,0.0,0.858993,0.997301903786,3.34632,3,685296,425.59,2535,-0.0385652,1530.52632621,753.7355828285217
0.0212853,0.0,0.852684,0.891975432634,283.319,4,688044,439.38,2539,-0.021976,1578.15707219,755.7987630367279
0.0308962,0.0,0.827709,0.983435383067,6.72973,3,690126,450.85,2542,-0.0300903,1619.98246542,757.9285135269165
0.0255702,0.0,0.827047,0.992693058681,8.02678,4,691992,449.66,2546,-0.0372106,1615.98376251,760.0545616149902
0.0356672,0.0,0.804439,0.974517660215,18.3354,5,694205,445.9,2551,-0.0293272,1601.82602452,762.2252056598663
0.0270481,0.0,0.764448,0.994093834423,4.97867,2,695819,448.55,2553,-0.0371129,1611.41496201,764.351404428482
0.0308672,0.0,0.737642,0.996160347946,7.42478,4,697906,455.06,2557,-0.0462343,1635.80180868,766.4444115161896
0.0303162,0.0,0.746544,0.848373875022,491.579,3,700200,459.9,2560,-0.0145785,1651.08966114,768.5292413234711
0.0288654,0.0,0.713004,0.992818298284,4.48654,2,701559,465.26,2562,-0.0291033,1670.20288588,770.633291721344
0.0248873,0.0,0.724443,0.993077842984,8.00257,5,704306,465.09,2567,-0.0401611,1671.54953852,772.7182381153107
0.0316029,0.0,0.675337,0.995897188783,8.80132,6,706552,460.97,2573,-0.0304956,1657.91773968,774.8126769065857
0.03026,0.0,0.669027,0.997317048954,4.05776,3,707979,465.22,2576,-0.0417835,1673.28365851,776.9059522151947
0.0308085,0.0,0.632888,0.99733179505,5.28718,5,710203,469.08,2581,-0.0344323,1687.27614191,778.9844636917114
0.0261515,0.0,0.624483,0.993615019601,9.26617,5,712442,475.06,2586,-0.0392609,1709.49326935,781.1136431694031
0.0728803,0.0,0.627409,0.901880070567,194.992,5,714668,476.39,2591,-0.0194058,1709.93635918,783.2421805858612
0.0352309,0.0,0.643583,0.982401706278,12.8922,6,716683,473.16,2597,-0.0341262,1696.51342725,785.3674895763397
0.0273233,0.0,0.612969,0.990377615206,11.291,5,718592,472.14,2602,-0.043084,1693.16894269,787.4371509552002
0.0331723,0.0,0.619876,0.995766706299,13.3637,6,720761,461.69,2608,-0.0398646,1655.70614292,789.6089296340942
0.0337866,0.0,0.574175,0.996749012498,7.75693,6,722879,461.56,2614,-0.0443375,1654.83698342,791.7888646125793
0.0296862,0.0,0.57767,0.996646181913,6.93363,5,724854,463.58,2619,-0.0396137,1664.32028465,794.0608997344971
0.0283403,0.0,0.569576,0.986431998201,14.8183,5,726655,459.68,2624,-0.0314714,1650.34305269,796.312073469162
0.0273909,0.0,0.550727,0.99475905858,8.06662,5,728736,460.2,2629,-0.0427582,1653.12488611,798.5778319835663
0.0243243,0.0,0.530578,0.997697066749,4.51842,6,731080,457.84,2635,-0.0370615,1648.46385492,800.8202188014984
0.0235108,0.0,0.529571,0.992882583756,9.35295,5,733106,445.63,2640,-0.0386141,1605.36541678,803.1175789833069
0.0277524,0.0,0.548162,0.995901305228,6.75008,5,735010,433.33,2645,-0.0451965,1563.1620605,805.4373958110809
0.0251322,0.0,0.562483,0.996753005078,5.34513,5,736848,430.99,2650,-0.0403174,1557.79104676,807.851268529892
0.0273924,0.0,0.545498,0.982857193798,19.7453,7,739291,413.85,2657,-0.0278112,1497.88938219,810.2383048534393
0.03467,0.0,0.512787,0.994703498669,8.40205,5,741019,394.6,2662,-0.0268391,1433.11967859,812.6086704730988
0.033583,0.0,0.500488,0.996199123096,4.51569,5,743302,389.96,2667,-0.0363636,1418.27818471,815.0406336784363
0.0310183,0.0,0.47962,0.993797892705,6.91875,5,745286,391.49,2672,-0.0344783,1423.35788373,817.4838325977325
0.021199,0.0,0.491688,0.950938355178,35.264,4,747404,394.25,2676,-0.0236871,1432.93400008,820.0236902236938
0.0274579,0.0,0.508001,0.99501782842,8.18545,5,749419,392.16,2681,-0.0378473,1426.54331198,822.4525156021118
0.0257256,0.0,0.531047,0.997233639238,5.68085,4,751268,391.91,2685,-0.0368238,1426.63516592,824.9933469295502
0.0318026,0.0,0.550784,0.9949453054,8.35905,5,753362,390.86,2690,-0.0334928,1427.04897953,827.4710052013397
0.0232511,0.0,0.575361,0.994229302276,10.468,6,755562,391.97,2696,-0.0417104,1432.50409778,829.9559710025787
0.0315898,0.0,0.580169,0.994895700365,17.5226,7,757747,387.71,2703,-0.0298189,1418.02052026,832.0546152591705
0.0264323,0.0,0.559935,0.995978523977,4.63349,5,759534,387.73,2708,-0.0404666,1419.86772492,834.1170427799225
0.0313946,0.0,0.542088,0.994965595193,6.43583,6,761628,387.49,2714,-0.0341427,1419.79422958,836.2125132083893
0.0273882,0.0,0.586192,0.990483389236,22.78,7,763898,384.43,2721,-0.0326283,1410.76480289,838.3123898506165
0.0310534,0.0,0.569483,0.996487810044,5.90074,6,765841,378.63,2727,-0.0404994,1392.22701499,840.4240067005157
0.0292235,0.0,0.58514,0.969467252493,16.2779,7,767982,372.86,2734,-0.0308337,1368.91944008,842.5109450817108
0.0257297,0.0,0.585855,0.995355360676,6.98638,6,769945,368.39,2740,-0.0401756,1353.67906496,844.6097671985626
0.0321909,0.0,0.562071,0.991744783707,7.28302,6,771919,366.23,2746,-0.0386376,1345.4776125,846.6872611045837
0.0241292,0.0,0.576187,0.994867223781,10.7629,7,774127,361.11,2753,-0.0357819,1327.59285027,848.8123552799225
0.0259976,0.0,0.54519,0.996129616164,5.50564,6,776184,362.06,2759,-0.0411125,1331.67454853,850.9059798717499
0.0344156,0.0,0.54209,0.998149135616,4.45252,5,777949,360.51,2764,-0.0386263,1325.62609592,852.9840602874756
0.0349503,0.0,0.53409,0.98513280414,50.6098,7,780057,352.4,2771,-0.0337747,1293.95894238,855.0625755786896
0.0249381,0.0,0.508711,0.995223663282,7.09282,5,781908,345.04,2776,-0.0414869,1268.45862093,857.1444442272186
0.0242672,0.0,0.524915,0.997430151328,5.75722,7,784292,339.35,2783,-0.0417648,1247.16111232,859.2423868179321
0.0188259,0.0,0.548158,0.996395234251,6.07624,6,786277,335.27,2789,-0.0372549,1231.04298968,861.3520352840424
0.0259469,0.0,0.532282,0.992568787187,14.0125,7,788461,328.99,2796,-0.0354814,1211.01493968,863.4527986049652
0.0281063,0.0,0.534416,0.993934993166,7.43535,6,790355,329.23,2802,-0.0406184,1212.3081877,865.5461301803589
0.0247164,0.0,0.517745,0.966203644872,19.4503,6,792451,329.17,2808,-0.0278762,1211.60916589,867.6800358295441
0.030097,0.0,0.49262,0.984104050323,15.3092,6,794581,329.53,2814,-0.0289016,1212.50685061,869.8125314712524
0.0234333,0.0,0.470975,0.994332511909,4.20906,4,796425,334.7,2818,-0.0332069,1231.15511054,872.0487923622131
0.0287001,0.0,0.444854,0.996903612278,4.97062,6,798430,335.2,2824,-0.0403405,1231.27824004,874.24196600914
0.0295649,0.0,0.434958,0.995102787856,5.81609,5,800465,340.18,2829,-0.0355111,1249.22628153,876.5088481903076
0.0408859,0.0,0.398829,0.998924775049,2.1622,4,802348,346.83,2833,-0.0320814,1273.90724649,878.7610867023468
0.0298403,0.0,0.395191,0.98891773168,7.2632,5,804680,353.57,2838,-0.0322897,1298.20726089,881.0506436824799
0.0375239,0.0,0.408221,0.996416580863,4.38056,5,806801,358.77,2843,-0.038414,1318.15382731,883.3508188724518
0.0266482,0.0,0.41117,0.99587878678,4.43974,5,808762,362.12,2848,-0.0411267,1330.14647375,885.5775375366211
0.0367747,0.0,0.404478,0.997858527116,3.21912,4,810692,368.68,2852,-0.034498,1354.12451154,887.8903946876526
0.0252665,0.0,0.3979,0.998403701931,2.33395,4,812907,376.58,2856,-0.0305964,1383.96583898,890.2938899993896
0.0295396,0.0,0.381046,0.955321017653,197.102,6,815050,377.91,2862,-0.0238723,1388.22361705,892.7035553455353
0.0288143,0.0,0.396628,0.992375251371,6.71114,5,817028,380.78,2867,-0.0377536,1398.31181417,895.1593120098114
0.0344633,0.0,0.388506,0.995316745713,6.88109,6,819168,383.19,2873,-0.0483327,1410.28941119,897.5468616485596
0.0360863,0.0,0.393288,0.997615351574,5.54897,4,820715,383.26,2877,-0.0389954,1411.11476737,899.9077677726746
0.0328673,0.0,0.394047,0.98724538926,29.5608,6,823144,388.52,2883,-0.0380735,1430.98887301,902.423828125
0.0433116,0.0,0.39084,0.990014751442,10.2403,4,825145,395.19,2887,-0.0249452,1456.45653805,904.883603811264
0.0370229,0.0,0.398901,0.996805880219,4.03543,4,826906,400.52,2891,-0.0443373,1476.44612376,907.4371995925903
0.040362,0.0,0.396538,0.993480201345,5.47774,5,829371,409.1,2896,-0.0298767,1507.0056695,909.8842234611511
0.0415324,0.0,0.396579,0.991453912109,7.56039,5,831342,412.94,2901,-0.0372722,1521.83490655,912.2909741401672
0.025824,0.0,0.420405,0.960332494229,63.8377,7,833536,410.85,2908,-0.0353112,1515.81983903,914.3937773704529
0.0313683,0.0,0.3892,0.989071685821,8.79519,4,835297,413.22,2912,-0.032172,1525.97441601,916.483969449997
0.0289803,0.0,0.380692,0.993704776745,12.3714,6,837612,411.87,2918,-0.0402701,1522.45196318,918.6090812683105
0.0240698,0.0,0.368312,0.993465084117,7.85511,4,839255,414.85,2922,-0.0364873,1534.23334275,920.6801300048828
0.031194,0.0,0.35588,0.974605817348,58.6002,6,841539,417.05,2928,-0.0396832,1542.91160606,922.780487537384
0.0278132,0.0,0.3424,0.992128882557,12.8558,6,843769,409.34,2934,-0.0360909,1516.53602869,924.8595495223999
0.0265154,0.0,0.324356,0.991235233843,16.215,6,845601,398.18,2940,-0.0435139,1476.90812316,926.983648777008
0.02269,0.0,0.312582,0.975745212287,23.4288,5,847366,397.56,2945,-0.0372556,1473.34303158,929.093546628952
0.0340825,0.0,0.34523,0.990815239027,9.61477,6,849790,398.63,2951,-0.036972,1479.93940162,931.1716668605804
0.0256703,0.0,0.345647,0.972128432244,36.2567,6,851967,383.63,2957,-0.0301601,1424.44651527,933.2501289844513
0.0470754,0.0,0.353114,0.994786227588,7.1126,5,853743,386.93,2962,-0.0289598,1436.66326274,935.3462972640991
0.0321189,0.0,0.325027,0.990300050937,14.7953,6,855825,383.14,2968,-0.0378498,1425.16626417,937.4399583339691
0.0315868,0.0,0.319073,0.959600791335,116.859,6,857900,383.37,2974,-0.0330117,1424.43223575,939.6278405189514
0.0325388,0.0,0.336209,0.988354519941,15.4384,6,859933,378.55,2980,-0.0363525,1405.1566956,941.7060110569
0.0746303,0.0,0.339533,0.906652726233,113.87,5,862040,376.0,2985,-0.0289741,1392.9693809,943.8050312995911
0.0416528,0.0,0.350375,0.982418829575,14.665,6,864236,373.3,2991,-0.0261659,1382.72393051,945.937774181366
0.0301426,0.0,0.337595,0.992446138989,9.53065,5,866213,368.42,2996,-0.0410351,1364.5662285,948.0637965202332
0.0280323,0.0,0.323826,0.995319667272,10.1907,5,868163,368.21,3001,-0.0437408,1362.24855388,950.2031579017639
0.0285902,0.0,0.327391,0.993490712717,15.3198,6,870393,371.9,3007,-0.0411797,1375.91502891,952.3006250858307
0.0351748,0.0,0.306575,0.995967237279,4.71442,4,872042,374.49,3011,-0.0378035,1384.16644395,954.5080609321594
0.0410861,0.0,0.281147,0.994596231263,13.3929,6,874378,372.89,3017,-0.0440336,1377.08390621,956.7215747833252
0.0344772,0.0,0.282028,0.994048765395,8.53175,5,876461,372.06,3022,-0.0396027,1371.98761214,959.0387206077576
0.0288608,0.0,0.304039,0.996456780238,10.4736,5,878373,371.99,3027,-0.0430302,1371.13294017,961.2892735004425
0.0340082,0.0,0.275898,0.995557878632,8.24525,5,880543,373.91,3032,-0.0420992,1377.57465222,963.5619165897369
0.0276663,0.0,0.275069,0.995996599551,6.60819,5,882517,378.71,3037,-0.0402485,1393.16075797,965.8004043102264
0.031024,0.0,0.25076,0.993357304484,14.7829,6,884606,378.77,3043,-0.0440391,1391.75285548,968.069863319397
0.0310451,0.0,0.241629,0.990861326456,16.7933,5,886469,377.28,3048,-0.0346375,1385.271208,970.4919109344482
0.0284839,0.0,0.239706,0.995518472511,6.52793,5,888386,378.51,3053,-0.0417196,1388.28516767,972.9253172874451
0.0319416,0.0,0.236176,0.989657714963,21.5607,6,890716,381.13,3059,-0.0360705,1395.86806508,975.3036575317383
0.0370765,0.0,0.258615,0.995977893937,7.7955,6,892866,381.77,3065,-0.0516174,1398.09505182,977.6944637298584
0.0314795,0.0,0.286211,0.995585156139,7.37547,5,894606,379.85,3070,-0.0446986,1391.10679418,980.1164710521698
0.0319729,0.0,0.298029,0.981770016253,31.2141,6,896818,382.87,3076,-0.0428886,1401.4944913,982.5770275592804
0.0317254,0.0,0.302637,0.985458578914,16.632,6,898906,382.31,3082,-0.0400976,1402.66637363,985.1191277503967
0.039035,0.0,0.314667,0.975385645404,24.4294,6,900724,376.3,3088,-0.0446107,1382.3684441,987.5470490455627
0.0368161,0.0,0.311961,0.992175341584,8.5151,6,902917,375.75,3094,-0.0460056,1381.7774025,990.0309212207794
0.0314086,0.0,0.288881,0.993850359693,9.51633,6,905173,374.04,3100,-0.0502746,1376.84218764,992.4999477863312
0.0293369,0.0,0.266433,0.988660475239,31.7543,6,907068,369.94,3106,-0.0328169,1361.59253151,994.7656669616699
0.0549397,0.0,0.235386,0.988122253679,25.5361,5,908821,367.79,3111,-0.027176,1353.55840459,996.8621599674225
0.0325654,0.0,0.267216,0.99542354187,5.33062,5,911092,370.42,3116,-0.0456299,1363.63447104,998.9244039058685
0.0367892,0.0,0.255256,0.990726570599,7.38188,4,912746,371.78,3120,-0.0357966,1369.45995183,1001.0076611042023
0.0311606,0.0,0.27477,0.994250128046,10.1653,6,915347,373.29,3126,-0.0462674,1375.97745131,1003.085949420929
0.0312255,0.0,0.265261,0.990671601146,11.155,5,917165,370.77,3131,-0.0410587,1368.06924828,1005.2101156711578
0.0444863,0.0,0.256326,0.996097831288,5.72907,6,919251,367.34,3137,-0.0349496,1356.97325425,1007.3039903640747
0.0320644,0.0,0.244947,0.990203606896,18.7818,6,921361,367.55,3143,-0.0440007,1359.76990922,1009.398820400238
0.0342689,0.0,0.225113,0.995098813437,9.44036,6,923577,367.15,3149,-0.0445569,1357.09788366,1011.4684643745422
0.0338229,0.0,0.202263,0.997023701668,5.15542,6,925643,364.61,3155,-0.0394737,1348.59567834,1013.5778346061707
0.0432637,0.0,0.194602,0.992587206885,11.5929,6,927650,362.3,3161,-0.0367602,1342.43540003,1015.6645514965057
0.038315,0.0,0.155561,0.992564693559,18.0517,6,929697,361.06,3167,-0.0433361,1336.64206896,1017.7752585411072
0.0463113,0.0,0.170934,0.995296984911,12.0491,6,931734,360.72,3173,-0.0292942,1340.30154971,1019.8342866897583
0.0232124,0.0,0.160753,0.981044387445,27.0453,6,933726,358.1,3179,-0.0355679,1332.32912354,1021.9138617515564
0.0367282,0.0,0.153852,0.987631037831,18.6098,6,935916,360.75,3185,-0.0392507,1345.63877689,1024.023649930954
0.0335741,0.0,0.141505,0.989543261006,22.3793,6,937982,361.7,3191,-0.0454026,1350.22916029,1026.141523361206
0.0276134,0.0,0.117694,0.988692606799,20.6749,7,939965,354.86,3198,-0.0393284,1323.82768316,1028.2691042423248
