loss_ent,EpisodesSoFar,TimeElapsed,EpThisIter,loss_vf_loss,ev_tdlam_before,loss_kl,EpLenMean,loss_pol_surr,EpRewMean,TimestepsSoFar,loss_pol_entpen
0.769468,2645,933.5770666599274,3,696.49,0.834354788065,0.078229,767.78,-0.0510468,3308.05307909,937797,0.0
0.755203,2647,935.6248614788055,2,1321.09,0.362573385239,0.0371152,774.74,-0.0452274,3338.32878659,939797,0.0
0.720557,2649,937.6567966938019,2,70.1113,0.930296093225,0.0703196,783.97,-0.0602289,3383.72664431,941612,0.0
0.694281,2652,939.6791467666626,3,760.094,0.866460740566,0.0802879,794.42,-0.0634738,3429.79146487,944032,0.0
0.666274,2654,941.7266297340393,2,1205.79,0.489120364189,0.0522778,802.3,-0.0443776,3463.0805883,946032,0.0
0.64289,2656,943.7587249279022,2,1258.85,0.390159606934,0.0609231,809.92,-0.0416812,3497.09927793,948032,0.0
0.626903,2660,945.791880607605,4,347.393,0.874025851488,0.0552047,805.07,-0.0581455,3475.47491599,950233,0.0
0.606986,2663,947.8434908390045,3,860.306,0.829251438379,0.0682602,805.62,-0.050417,3477.30705733,952200,0.0
0.591245,2665,949.858918428421,2,793.869,0.809381812811,0.0570858,806.22,-0.0501561,3474.10654701,954089,0.0
0.581765,2667,951.9055166244507,2,1405.39,0.427612602711,0.0675749,806.22,-0.0357349,3474.10090798,956089,0.0
0.617298,2670,953.9116141796112,3,80.7857,0.961595635861,0.0838703,807.79,-0.0683817,3483.47883105,957977,0.0
0.607098,2673,955.9252200126648,3,777.969,0.839041396976,0.0518366,810.27,-0.055707,3494.57377256,960453,0.0
0.581449,2675,957.9495253562927,2,787.005,0.736024051905,0.0757256,808.64,-0.0504586,3492.24238483,962019,0.0
0.532482,2677,959.9756577014923,2,214.625,0.80931904912,1.24925,807.21,-0.0114394,3486.26692271,963876,0.0
0.497256,2679,962.0168590545654,2,159.725,0.879511319101,0.0570591,806.42,-0.0655307,3481.65986031,965797,0.0
0.472838,2682,964.0368180274963,3,774.577,0.832452774048,0.0420741,809.7,-0.059671,3491.50115476,968180,0.0
0.452466,2685,966.0723764896393,3,61.1258,0.946740541607,0.0549742,806.02,-0.0687855,3475.82140609,970263,0.0
0.478829,2687,968.0937016010284,2,805.531,0.785196483135,0.0475112,806.37,-0.0464676,3476.65340856,971933,0.0
0.457986,2690,970.1166779994965,3,1492.87,0.65229460597,0.0369217,807.08,-0.0414559,3486.36330396,974423,0.0
0.468005,2693,972.1323432922363,3,104.494,0.944618429989,0.151389,799.89,-0.0719793,3452.05948631,976086,0.0
0.466586,2696,974.164311170578,3,257.477,0.87850368768,0.0521485,799.15,-0.0461518,3445.72928082,978258,0.0
0.460794,2699,976.210205078125,3,1101.41,0.600100129843,0.0495526,800.0,-0.0631032,3446.82307854,980545,0.0
0.421807,2701,978.2263157367706,2,342.773,0.765445068479,0.0608239,799.68,-0.0574986,3445.41325619,982153,0.0
0.447661,2703,980.2612805366516,2,1337.24,0.383419156075,0.475515,803.39,-0.0212854,3462.88958387,984153,0.0
0.412492,2706,982.2966244220734,3,1061.56,0.689547091722,0.0539537,810.4,-0.0452986,3494.31999472,986727,0.0
0.404849,2708,984.312518119812,2,887.295,0.581283569336,0.0590938,809.33,-0.0596003,3490.42030201,988620,0.0
0.375925,2710,986.3521554470062,2,406.091,0.784363329411,0.0472438,808.19,-0.0430537,3484.63032777,990403,0.0
0.368454,2713,988.3816924095154,3,1380.02,0.625759989023,0.195217,807.27,-0.0355407,3480.19854799,992841,0.0
0.354137,2716,990.3980956077576,3,132.937,0.896529875696,0.0733046,808.6,-0.0603091,3492.2086471,994991,0.0
0.329654,2718,992.4482998847961,2,1491.74,0.28838300705,0.0481575,812.37,-0.0458088,3510.69927119,996991,0.0
0.270921,2720,994.5310063362122,2,839.944,0.731196820736,0.0655422,813.52,-0.0486142,3518.94748235,998782,0.0
0.266885,2722,996.5466749668121,2,1325.31,0.395478129387,0.162879,817.24,-0.0261947,3536.57510651,1000782,0.0
