EpRewMean,EpisodesSoFar,EpThisIter,loss_ent,loss_vf_loss,EpLenMean,ev_tdlam_before,loss_pol_surr,TimeElapsed,loss_kl,TimestepsSoFar,loss_pol_entpen
-6.26682917746,18022,41,-4.18323,0.0192497,50.0,0.981257885695,-0.0143576,767.9929504394531,0.0416965,901100,0.0
-6.04506232699,18063,41,-4.18965,0.022187,50.0,0.968455065042,0.0213792,769.7261717319489,0.0955285,903150,0.0
-5.79121101838,18104,41,-4.18781,0.0206744,50.0,0.973657753319,-0.018792,771.4791603088379,0.0447311,905200,0.0
-5.84739727621,18145,41,-4.20508,0.0195639,50.0,0.971170702949,-0.0182118,773.2186493873596,0.0367728,907250,0.0
-5.95405959664,18186,41,-4.1932,0.0275935,50.0,0.975517319515,-0.0152713,774.9606976509094,0.0374508,909300,0.0
-6.07311149196,18227,41,-4.17072,0.0181203,50.0,0.970952132717,-0.0111016,776.7129099369049,0.0471127,911350,0.0
-6.1836311763,18268,41,-4.16694,0.020178,50.0,0.974841676652,-0.00739183,778.4470121860504,0.0478716,913400,0.0
-6.17941287725,18309,41,-4.1842,0.0166274,50.0,0.980631906539,-0.0188966,780.1872696876526,0.0364654,915450,0.0
-5.97982145632,18350,41,-4.1852,0.0213097,50.0,0.975371580571,-0.016378,781.9285035133362,0.0370288,917500,0.0
-5.74993087534,18391,41,-4.19386,0.0204422,50.0,0.973707839847,-0.012071,783.6670181751251,0.03776,919550,0.0
-5.80008794546,18432,41,-4.19096,0.0192501,50.0,0.970226354897,-0.0228313,785.4044942855835,0.0536811,921600,0.0
-5.76882291745,18472,40,-4.17715,0.0189601,50.0,0.980489905924,-0.00807113,787.1399776935577,0.0602021,923600,0.0
-5.86230066853,18513,41,-4.18594,0.0184091,50.0,0.967930931598,0.00232017,788.881941318512,0.0590569,925650,0.0
-5.96832247259,18554,41,-4.1823,0.0201512,50.0,0.965850580484,-0.00922377,790.6478950977325,0.0447,927700,0.0
-6.09009276548,18595,41,-4.21189,0.0150598,50.0,0.968838503584,0.0125938,792.3823666572571,0.0629519,929750,0.0
-6.16456340888,18636,41,-4.22217,0.0284545,50.0,0.958837464452,0.00619934,794.1325330734253,0.0924231,931800,0.0
-6.51098554126,18677,41,-4.23431,0.0149772,50.0,0.979042880237,-0.0102587,795.8951807022095,0.0534068,933850,0.0
-6.13018342854,18718,41,-4.24357,0.0136607,50.0,0.97946277447,-0.0201275,797.6324617862701,0.0356052,935900,0.0
-5.65083874267,18759,41,-4.2539,0.0233985,50.0,0.965466637164,-0.0160467,799.369277715683,0.0376307,937950,0.0
-5.76040676788,18800,41,-4.26981,0.0133897,50.0,0.978896556422,-0.0108663,801.1088364124298,0.0448686,940000,0.0
-5.76918494419,18841,41,-4.26441,0.0212333,50.0,0.979053769261,0.0130282,802.8352336883545,0.0578242,942050,0.0
-5.71536259267,18882,41,-4.2662,0.0154539,50.0,0.978686960414,0.0101142,804.5885858535767,0.0891415,944100,0.0
-5.83495476465,18923,41,-4.24188,0.0207632,50.0,0.970971766859,-0.0195495,806.3121845722198,0.0440189,946150,0.0
-5.74220265964,18964,41,-4.24484,0.0163557,50.0,0.965889528394,-0.0165417,808.0724194049835,0.226242,948200,0.0
-5.48724651878,19005,41,-4.24167,0.0170324,50.0,0.966764196754,0.194119,809.805499792099,71.6713,950250,0.0
-8.24569405813,19046,41,-4.23418,0.103106,50.0,0.505120545626,-0.0101172,811.5579006671906,0.0707453,952300,0.0
-10.5057309432,19087,41,-4.21754,0.0831176,50.0,0.904323324561,-0.0208249,813.2963728904724,0.0525865,954350,0.0
-11.5065766395,19128,41,-4.21668,0.0804514,50.0,0.923838682473,0.00250858,815.0472912788391,0.0697196,956400,0.0
-11.975053522,19169,41,-4.22629,0.109805,50.0,0.949690967798,-0.0147505,816.7757902145386,0.039632,958450,0.0
-12.3461367319,19210,41,-4.22077,0.0897183,50.0,0.966756932437,-0.0170136,818.5308036804199,0.0391504,960500,0.0
-12.5500488937,19251,41,-4.24455,0.0730057,50.0,0.974756656215,-0.0227463,820.2649457454681,0.0512427,962550,0.0
-12.3075537876,19292,41,-4.23048,0.0797176,50.0,0.978991221637,-0.00693376,822.046231508255,0.0564236,964600,0.0
-12.5721710234,19333,41,-4.22564,0.0867544,50.0,0.980823444203,-0.0174792,823.8035066127777,0.0600125,966650,0.0
-12.837608424,19374,41,-4.21717,0.0769454,50.0,0.977079404518,-0.00448094,825.554358959198,0.0713381,968700,0.0
-12.6715871584,19415,41,-4.2226,0.0519187,50.0,0.981969550252,-0.0166168,827.3063247203827,0.0476609,970750,0.0
-11.8082275691,19456,41,-4.21525,0.0645419,50.0,0.981213316321,-0.0105266,829.0624215602875,0.0453783,972800,0.0
-11.7267506817,19496,40,-4.20335,0.0388678,50.0,0.988672710024,0.00388586,830.8209536075592,0.0449323,974800,0.0
-11.8788023689,19537,41,-4.19414,0.0508547,50.0,0.986808246002,-0.0110509,832.7598285675049,0.0516588,976850,0.0
-12.0234885771,19578,41,-4.18225,0.0597274,50.0,0.965338081121,-0.0220466,834.4942598342896,0.0573372,978900,0.0
-12.0842839005,19619,41,-4.1722,0.0671954,50.0,0.968197248876,-0.0136058,836.2411875724792,0.0478271,980950,0.0
-12.4667556247,19660,41,-4.17676,0.142023,50.0,0.960480634123,-0.0210996,837.9769859313965,0.0735498,983000,0.0
-12.632647104,19701,41,-4.1694,0.076773,50.0,0.975972807035,-0.00250323,839.7273666858673,0.0601975,985050,0.0
-12.5049859403,19742,41,-4.19897,0.078187,50.0,0.981878818944,0.00319305,841.4484407901764,0.0503729,987100,0.0
-12.0021808839,19783,41,-4.21986,0.0739524,50.0,0.983375038952,-0.0192641,843.2026124000549,0.0399557,989150,0.0
-12.4716273046,19824,41,-4.22736,0.044115,50.0,0.987129178829,-0.017353,844.9446551799774,0.0757556,991200,0.0
-12.3269470546,19865,41,-4.22081,0.106901,50.0,0.970685113221,-0.0135562,846.6791825294495,0.0548327,993250,0.0
-12.2932258458,19906,41,-4.21089,0.0621706,50.0,0.983792446554,-0.0104183,848.4136514663696,0.0594417,995300,0.0
-12.4370147855,19947,41,-4.19007,0.0516725,50.0,0.9849334592,-0.0132629,850.1335027217865,0.061775,997350,0.0
-12.8231264701,19988,41,-4.21249,0.0600827,50.0,0.983947504312,-0.0274078,851.8749680519104,0.0415919,999400,0.0
-12.5421763102,20029,41,-4.21919,0.0494414,50.0,0.987409163266,-0.0194578,853.5856039524078,0.0674522,1001450,0.0
