loss_pol_surr,loss_pol_entpen,EpisodesSoFar,EpThisIter,EpRewMean,loss_ent,TimestepsSoFar,loss_kl,TimeElapsed,ev_tdlam_before,loss_vf_loss,EpLenMean
-0.0125746,0.0,18022,41,-7.79232539136,-3.99114,901100,0.0387998,767.36758852005,0.925476022065,0.162127,50.0
-0.0117087,0.0,18063,41,-8.22906036196,-4.00143,903150,0.0332472,769.0861353874207,0.948898006231,0.0875847,50.0
0.00741745,0.0,18104,41,-8.35541397095,-3.99933,905200,1.12386,770.8288469314575,0.928337715566,0.0693901,50.0
0.00258831,0.0,18145,41,-8.23808882306,-3.98985,907250,0.0583365,772.577686548233,0.946867279708,0.0568108,50.0
0.00540898,0.0,18186,41,-7.74729287823,-3.97791,909300,0.0422634,774.3125102519989,0.926229849458,0.0863886,50.0
-0.0201009,0.0,18227,41,-8.13868983889,-3.99031,911350,0.0287366,776.0622911453247,0.950584430248,0.0976299,50.0
-0.0267546,0.0,18268,41,-7.97491559915,-4.00738,913400,0.0325646,777.79652094841,0.944232903421,0.0702824,50.0
-0.0154692,0.0,18309,41,-8.26368051984,-4.00419,915450,0.0417579,779.5536170005798,0.957155406475,0.056986,50.0
-0.0128641,0.0,18350,41,-8.08656689716,-3.98224,917500,0.0470363,781.2888255119324,0.970535743982,0.0811221,50.0
-0.0158824,0.0,18391,41,-8.38525869269,-3.98826,919550,0.036171,783.0310225486755,0.974578721449,0.067796,50.0
0.00429411,0.0,18432,41,-8.29460196414,-3.99605,921600,0.106338,784.7821071147919,0.956464525312,0.0752373,50.0
-0.0187974,0.0,18472,40,-8.18165426055,-3.99271,923600,0.0344779,786.5246033668518,0.955713011324,0.0850173,50.0
-0.00693531,0.0,18513,41,-8.07565340123,-3.97668,925650,0.0417729,788.2498550415039,0.968428846449,0.073238,50.0
-0.0148744,0.0,18554,41,-7.93598697157,-3.96698,927700,0.0386849,790.0006082057953,0.94622284919,0.077798,50.0
-0.0244463,0.0,18595,41,-7.58905388038,-3.97363,929750,0.0474105,791.733719587326,0.951302129775,0.059639,50.0
-0.017307,0.0,18636,41,-7.41062114521,-3.97838,931800,0.0361377,793.4724335670471,0.958508238196,0.085607,50.0
-0.0159609,0.0,18677,41,-7.75478775032,-3.97534,933850,0.0437315,795.211893081665,0.9537746571,0.0558657,50.0
-0.00495923,0.0,18718,41,-7.71143406678,-3.97308,935900,0.0432064,796.9996981620789,0.960925966501,0.0600728,50.0
-0.0131792,0.0,18759,41,-7.64682196522,-3.97237,937950,0.0484534,798.7651069164276,0.943279553205,0.0753334,50.0
-0.00364589,0.0,18800,41,-7.22756317602,-3.99188,940000,0.0625873,800.5086908340454,0.929901890457,0.102374,50.0
-0.0283578,0.0,18841,41,-7.34064506864,-4.01815,942050,0.0413474,802.2496182918549,0.964565072209,0.0612797,50.0
-0.00865089,0.0,18882,41,-7.74601522613,-3.99479,944100,0.108732,803.9848320484161,0.947477333248,0.0855396,50.0
-0.0136202,0.0,18923,41,-7.73446359879,-4.00319,946150,0.0517275,805.7273063659668,0.953815147281,0.0953449,50.0
-0.00404053,0.0,18964,41,-7.87898090011,-3.99024,948200,0.0677072,807.4909551143646,0.955400809646,0.0809015,50.0
-0.015108,0.0,19005,41,-7.66415646419,-3.98705,950250,0.0444241,809.2419023513794,0.939768478274,0.0854662,50.0
-0.0206754,0.0,19046,41,-7.36462638133,-4.00026,952300,0.0340042,810.9916467666626,0.963723469526,0.0675516,50.0
-0.00651003,0.0,19087,41,-7.08633548058,-4.0073,954350,0.0452454,812.7186982631683,0.957952968776,0.0518781,50.0
-0.00855859,0.0,19128,41,-6.7562208679,-4.02662,956400,0.0448216,814.4532723426819,0.943656120449,0.0948557,50.0
-0.0206227,0.0,19169,41,-7.0563075748,-4.009,958450,0.0243574,816.203351020813,0.942269481719,0.0812218,50.0
-0.0132361,0.0,19210,41,-7.33465282149,-3.99839,960500,0.0395982,817.9376111030579,0.948283903301,0.0850562,50.0
-0.0230511,0.0,19251,41,-6.99825839041,-4.00533,962550,0.0320379,819.6854813098907,0.95337222144,0.0559383,50.0
-0.0134849,0.0,19292,41,-7.1207406203,-4.01163,964600,0.0362698,821.4220893383026,0.941791236401,0.0651375,50.0
-0.0233478,0.0,19333,41,-6.96406715236,-4.0032,966650,0.345005,823.156619310379,0.956990987062,0.0376646,50.0
-0.017385,0.0,19374,41,-7.08845606067,-3.99665,968700,0.0466419,824.9083602428436,0.948418751359,0.0654063,50.0
-0.00758951,0.0,19415,41,-6.8230739771,-3.98972,970750,0.0559831,826.6414196491241,0.946932554245,0.0696068,50.0
-0.0120543,0.0,19456,41,-6.95937687492,-3.99974,972800,0.0459489,828.3987500667572,0.952152952552,0.080007,50.0
-0.0210881,0.0,19496,40,-7.09224565958,-3.97308,974800,0.0353186,830.1479604244232,0.920850709081,0.0687494,50.0
-0.0265565,0.0,19537,41,-6.99869560088,-3.97427,976850,0.0356346,831.9146749973297,0.947770543396,0.0454544,50.0
-0.0172997,0.0,19578,41,-6.6624563834,-3.98434,978900,0.0422535,833.641047000885,0.908189415932,0.0925783,50.0
-0.00826247,0.0,19619,41,-6.73411108127,-3.98824,980950,0.0431801,835.3934967517853,0.957969531417,0.0647038,50.0
-0.0124203,0.0,19660,41,-6.61491061653,-3.9875,983000,0.0361515,837.1317317485809,0.951706051826,0.0552668,50.0
-0.0146583,0.0,19701,41,-6.6080966087,-3.982,985050,0.0421941,838.882509469986,0.963560689241,0.0492313,50.0
0.000493194,0.0,19742,41,-6.61569520286,-3.98486,987100,0.0504,840.6408557891846,0.950434509665,0.0539448,50.0
-0.000565995,0.0,19783,41,-6.8771020861,-3.99189,989150,0.0564699,842.3904888629913,0.945396583527,0.0613652,50.0
0.0128214,0.0,19824,41,-6.91388928676,-3.98959,991200,0.0713556,844.1570107936859,0.936998039484,0.0558271,50.0
-0.0115903,0.0,19865,41,-7.08108364722,-4.00483,993250,0.0345426,845.8902616500854,0.94303034991,0.0607205,50.0
-0.017295,0.0,19906,41,-7.25731686879,-4.02153,995300,0.0472222,847.6327483654022,0.948932688683,0.0544668,50.0
-0.0198644,0.0,19947,41,-6.86994566553,-4.03784,997350,0.0261341,849.3679308891296,0.95400640741,0.052994,50.0
-0.012321,0.0,19988,41,-6.73653481834,-4.0238,999400,0.026706,851.109646320343,0.93298214674,0.0969819,50.0
-0.0103945,0.0,20029,41,-6.49652755988,-4.037,1001450,0.0372547,852.8526601791382,0.953880637884,0.0276942,50.0
