EpRewMean,loss_ent,loss_kl,EpThisIter,ev_tdlam_before,TimeElapsed,TimestepsSoFar,EpLenMean,loss_pol_entpen,loss_vf_loss,EpisodesSoFar,loss_pol_surr
66.1587012981,-0.11942,0.0127941,2,0.994717662223,395.8581726551056,458000,1000.0,0.0,0.0537665,458,-0.0179103
66.2186674346,-0.107415,0.0184964,2,0.994970640633,397.60908555984497,460000,1000.0,0.0,0.0423365,460,-0.0206353
66.2338060585,-0.08637,0.0210072,2,0.994819324464,399.37868547439575,462000,1000.0,0.0,0.0408775,462,-0.0146058
66.5708272826,-0.074512,0.032102,2,0.995472040493,401.12372279167175,464000,1000.0,0.0,0.0516207,464,-0.00277629
66.5816038414,-0.0710486,0.0180737,2,0.997439145343,402.88902616500854,466000,1000.0,0.0,0.0252911,466,-0.0220291
66.5885141096,-0.0675411,0.0117642,2,0.997172719333,404.65436816215515,468000,1000.0,0.0,0.0311554,468,-0.0145136
66.7040134124,-0.0588652,0.0206415,3,0.997956747189,406.4058666229248,471000,1000.0,0.0,0.0322469,471,-0.017994
66.7179541663,-0.0777432,0.0208493,2,0.997780199395,408.15457224845886,473000,1000.0,0.0,0.0223476,473,-0.0128258
67.0159117772,-0.072009,0.0220662,2,0.996388957836,409.9204924106598,475000,1000.0,0.0,0.0436538,475,-0.0152802
67.0354921463,-0.092184,0.0200076,2,0.994457417168,411.67110085487366,477000,1000.0,0.0,0.0655268,477,-0.0187365
67.0626805637,-0.0817977,0.0150078,2,0.994368790183,413.42158126831055,479000,1000.0,0.0,0.0689287,479,-0.0165248
67.12668589,-0.0573053,0.0205836,2,0.996720206924,415.2012565135956,481000,1000.0,0.0,0.0381532,481,-0.0182313
67.1693580041,-0.084605,0.0281386,2,0.997268724488,416.9520106315613,483000,1000.0,0.0,0.0342752,483,-0.00763113
67.2178305296,-0.0750394,0.0206504,2,0.997589933919,418.7027666568756,485000,1000.0,0.0,0.0302056,485,-0.0105427
67.2897133004,-0.0886255,0.0299752,2,0.996364326915,420.47557497024536,487000,1000.0,0.0,0.0452028,487,-0.0090936
67.3597987404,-0.118603,0.0312121,2,0.997643326409,422.2324569225311,489000,1000.0,0.0,0.0246522,489,-0.0182023
67.4761736049,-0.128803,0.0211565,2,0.997089983895,423.9981107711792,491000,1000.0,0.0,0.0394329,491,-0.0132684
67.7094654436,-0.155227,0.0199885,2,0.997791809961,425.74916315078735,493000,1000.0,0.0,0.0281405,493,-0.0175468
67.780708462,-0.15198,0.0152808,2,0.997369993012,427.5141861438751,495000,1000.0,0.0,0.0364591,495,-0.0164843
67.8241591011,-0.149655,0.028623,2,0.995250925422,429.2639071941376,497000,1000.0,0.0,0.037456,497,-0.0155058
67.8574690564,-0.179883,0.0162791,2,0.995968173258,431.02991008758545,499000,1000.0,0.0,0.0408298,499,-0.0179699
67.8845661065,-0.182099,0.0157724,2,0.995098461397,432.79633808135986,501000,1000.0,0.0,0.0628407,501,-0.0206367
67.9783812267,-0.164807,0.012631,2,0.994799152948,434.5453541278839,503000,1000.0,0.0,0.0466902,503,-0.0123296
68.0202873968,-0.191689,0.0192901,2,0.997709369287,436.3268790245056,505000,1000.0,0.0,0.0273788,505,-0.0180421
68.0586404565,-0.195857,0.0341635,2,0.996837133542,438.07668805122375,507000,1000.0,0.0,0.0367362,507,-0.0133761
68.1339386139,-0.174019,0.01998,2,0.997934974497,439.8487665653229,509000,1000.0,0.0,0.0232754,509,-0.0152461
68.2687201866,-0.161716,0.0649236,3,0.995121471118,441.6082344055176,512000,1000.0,0.0,0.0681075,512,0.002702
68.3035521794,-0.16645,0.020259,2,0.997382348403,443.3582844734192,514000,1000.0,0.0,0.0458326,514,-0.0141532
68.4162592926,-0.158322,0.0307368,2,0.99668026669,445.11639046669006,516000,1000.0,0.0,0.0425048,516,-0.0209101
68.4638678525,-0.143838,0.0398239,2,0.995792720467,446.8964259624481,518000,1000.0,0.0,0.0442174,518,-0.00431365
68.3067618491,-0.140172,0.013971,2,0.977742701769,448.65475368499756,520000,1000.0,0.0,0.189283,520,-0.020899
68.5700383872,-0.142015,0.0359459,2,0.995772766881,450.42118430137634,522000,1000.0,0.0,0.0304039,522,-0.00237464
67.7029088607,-0.131107,0.0249405,2,0.899649992585,452.18655157089233,524000,1000.0,0.0,0.344111,524,-5.43008e-06
67.6979051904,-0.131769,0.0174569,2,0.993618411012,453.9521622657776,526000,1000.0,0.0,0.0366003,526,-0.0147749
68.1522065235,-0.12582,0.0138333,2,0.988412418403,455.7015607357025,528000,1000.0,0.0,0.0834225,528,-0.0162346
68.0828698863,-0.111054,0.0219646,2,0.991749122739,457.48285937309265,530000,1000.0,0.0,0.10192,530,-0.0167235
68.370360284,-0.116722,0.0219193,2,0.993094287813,459.23307490348816,532000,1000.0,0.0,0.0812062,532,-0.0172833
68.6559642002,-0.112983,0.033958,2,0.995450086426,461.01570081710815,534000,1000.0,0.0,0.0462899,534,-0.00758615
68.4310160535,-0.0827723,0.0222808,2,0.994542613626,462.7645206451416,536000,1000.0,0.0,0.0605045,536,-0.0154995
68.30359857,-0.0750918,0.0232635,2,0.994899289217,464.56138610839844,538000,1000.0,0.0,0.0482717,538,-0.01561
68.1425231555,-0.0652916,0.0128454,2,0.932780399919,466.3268549442291,540000,1000.0,0.0,0.110712,540,-0.0262618
68.0783638874,-0.0741336,0.0280274,2,0.991879792884,468.07755851745605,542000,1000.0,0.0,0.05567,542,-0.0148961
68.0232632116,-0.0869194,0.0144727,2,0.975863741711,469.84216952323914,544000,1000.0,0.0,0.0904406,544,-0.0244194
67.9142191671,-0.093766,0.0252292,2,0.992584483232,471.5976405143738,546000,1000.0,0.0,0.0724658,546,-0.00819862
67.8583237658,-0.112341,0.0144514,2,0.995259721298,473.3611762523651,548000,1000.0,0.0,0.0465743,548,-0.0170786
67.8524237107,-0.126919,0.03451,2,0.99169365596,475.12345480918884,550000,1000.0,0.0,0.0851693,550,-0.00586706
67.7945755325,-0.128673,0.0211379,2,0.995420555118,476.8887994289398,552000,1000.0,0.0,0.04614,552,-0.0151745
68.2280086832,-0.138201,0.0254988,3,0.994736405555,478.63915491104126,555000,1000.0,0.0,0.0765592,555,-0.0121445
68.4472242645,-0.121943,0.0180715,2,0.995412780903,480.4050464630127,557000,1000.0,0.0,0.0490979,557,-0.0218978
68.3802928525,-0.152578,0.0104995,2,0.995907532051,482.17141103744507,559000,1000.0,0.0,0.0496301,559,-0.0157679
68.4070940936,-0.183506,0.0183495,2,0.996951945592,483.93577218055725,561000,1000.0,0.0,0.0351099,561,-0.0196349
68.5117352349,-0.187544,0.0181929,2,0.997601598734,485.6863262653351,563000,1000.0,0.0,0.027506,563,-0.0203577
68.572512396,-0.208587,0.0129705,2,0.997304462362,487.46694445610046,565000,1000.0,0.0,0.0318927,565,-0.0151756
68.6002686894,-0.210694,0.016066,2,0.996935211821,489.21780800819397,567000,1000.0,0.0,0.0318256,567,-0.0152807
68.6212742568,-0.201298,0.0397366,2,0.996553422417,490.98311614990234,569000,1000.0,0.0,0.045598,569,-0.0182973
68.6315355022,-0.195802,0.0286635,2,0.996615039418,492.73300862312317,571000,1000.0,0.0,0.0403031,571,-0.00440484
68.6705545766,-0.190801,0.0141222,2,0.916565187275,494.4989421367645,573000,1000.0,0.0,0.0950348,573,-0.0168638
67.8705350077,-0.167345,0.0181236,2,0.899260118604,496.2653238773346,575000,1000.0,0.0,0.438332,575,0.00639559
67.8984683961,-0.148185,0.0222159,2,0.995155988261,498.029577255249,577000,1000.0,0.0,0.0552677,577,-0.01879
67.8389589096,-0.125048,0.0205637,2,0.992460340261,499.77957558631897,579000,1000.0,0.0,0.0838021,579,-0.0171187
67.8084141906,-0.131078,0.0140727,2,0.992692649364,501.5453610420227,581000,1000.0,0.0,0.0804664,581,-0.0135456
67.766160764,-0.120725,0.0321622,2,0.9936501435,503.3112123012543,583000,1000.0,0.0,0.069438,583,-0.0119915
67.7216359082,-0.136215,0.0167316,2,0.996266879141,505.06086468696594,585000,1000.0,0.0,0.045388,585,-0.0123928
67.7084427054,-0.157903,0.0191054,2,0.995585189667,506.826819896698,587000,1000.0,0.0,0.0521621,587,-0.0144521
67.7080848135,-0.168782,0.0320242,2,0.996205823729,508.577609539032,589000,1000.0,0.0,0.0446778,589,-0.00167559
67.7022697275,-0.172417,0.0156325,2,0.997026997153,510.3430435657501,591000,1000.0,0.0,0.0320868,591,-0.0175195
67.6483818152,-0.21595,0.0264756,2,0.995837724768,512.0938296318054,593000,1000.0,0.0,0.0386281,593,-0.00785588
67.6263794573,-0.210643,0.0210367,2,0.993988662958,513.8584675788879,595000,1000.0,0.0,0.0435007,595,-0.0171171
67.5750742314,-0.200896,0.0392705,3,0.994582217652,515.6077783107758,598000,1000.0,0.0,0.082064,598,-0.00848612
67.6178275345,-0.19688,0.0187003,2,0.99496337818,517.3731107711792,600000,1000.0,0.0,0.0524824,600,-0.0137446
67.4820481093,-0.194471,0.0186103,2,0.995186859742,519.1238751411438,602000,1000.0,0.0,0.0498801,602,-0.0210659
67.4466356342,-0.205173,0.0149416,2,0.994945067912,520.889173746109,604000,1000.0,0.0,0.059299,604,-0.0200067
67.4831396874,-0.221045,0.0511898,2,0.995990253985,522.6404869556427,606000,1000.0,0.0,0.0432137,606,0.00374397
67.5311833405,-0.224254,0.0220452,2,0.994758782908,524.4059998989105,608000,1000.0,0.0,0.0511534,608,-0.0174246
67.5298968108,-0.219335,0.0109585,2,0.995041613933,526.1864337921143,610000,1000.0,0.0,0.0550885,610,-0.0139084
67.526263371,-0.180898,0.0182436,2,0.993454084266,527.937860250473,612000,1000.0,0.0,0.0814722,612,-0.0199869
67.5065305352,-0.178968,0.0150811,2,0.995965457056,529.6856579780579,614000,1000.0,0.0,0.0450665,614,-0.0140218
67.5009749281,-0.174526,0.0156334,2,0.997719561681,531.4671325683594,616000,1000.0,0.0,0.0271717,616,-0.0149903
67.5413735156,-0.171195,0.0204091,2,0.995899597649,533.22545337677,618000,1000.0,0.0,0.0536641,618,-0.0144075
67.7813652646,-0.176557,0.0215197,2,0.995592074469,534.9840750694275,620000,1000.0,0.0,0.0488199,620,-0.0142314
67.8398103834,-0.234673,0.021732,2,0.997084190371,536.7484879493713,622000,1000.0,0.0,0.0335202,622,-0.0126454
68.6673723829,-0.239484,0.022452,2,0.99354750663,538.5144548416138,624000,1000.0,0.0,0.078589,624,-0.0182335
68.7571420888,-0.24891,0.0182221,2,0.996383309131,540.2802996635437,626000,1000.0,0.0,0.0432749,626,-0.0131974
69.0241141462,-0.259519,0.0128933,2,0.995171821211,542.0456759929657,628000,1000.0,0.0,0.0586991,628,-0.0151946
69.1902766419,-0.277235,0.0306077,2,0.997180410894,543.811309337616,630000,1000.0,0.0,0.030521,630,-0.0204583
69.3543754724,-0.260886,0.02244,2,0.995587501675,545.5611002445221,632000,1000.0,0.0,0.0552948,632,-0.0126034
69.4277154466,-0.258299,0.0261855,2,0.994502314366,547.3262312412262,634000,1000.0,0.0,0.0615744,634,-0.0131594
69.7012869373,-0.259625,0.0195017,2,0.996951796114,549.077719449997,636000,1000.0,0.0,0.0387287,636,-0.0123302
69.890030077,-0.273176,0.0232208,2,0.99588848697,550.8578362464905,638000,1000.0,0.0,0.0531957,638,-0.0119158
70.5437561378,-0.25964,0.0338819,3,0.995717397425,552.6394984722137,641000,1000.0,0.0,0.0721471,641,-0.00753384
70.6218371586,-0.262108,0.0257242,2,0.995474054012,554.498566865921,643000,1000.0,0.0,0.0578566,643,-0.0119227
71.158407558,-0.266567,0.0130424,2,0.996002471074,556.343184709549,645000,1000.0,0.0,0.0497305,645,-0.0129973
71.312315021,-0.244782,0.0211578,2,0.996465887409,558.2012665271759,647000,1000.0,0.0,0.041299,647,-0.0165805
71.4376955368,-0.261796,0.0224644,2,0.994891881943,560.0457181930542,649000,1000.0,0.0,0.0668218,649,-0.0169452
71.5725504535,-0.273175,0.0228311,2,0.995330576785,561.9077713489532,651000,1000.0,0.0,0.0488081,651,-0.0180145
71.6215544821,-0.289582,0.0427678,2,0.996111801127,563.7645039558411,653000,1000.0,0.0,0.0439471,653,-0.00598964
71.6379105257,-0.311894,0.0352026,2,0.99698045291,565.6085383892059,655000,1000.0,0.0,0.0303976,655,-0.00970981
71.7558509069,-0.318297,0.020115,2,0.994879167527,567.4676382541656,657000,1000.0,0.0,0.0699581,657,-0.0161993
71.7966886428,-0.344712,0.0258249,2,0.995071618818,569.3106033802032,659000,1000.0,0.0,0.0577878,659,-0.0210044
71.8223066451,-0.366483,0.0157342,2,0.996532717021,571.154453754425,661000,1000.0,0.0,0.0420538,661,-0.01657
71.7829897142,-0.390904,0.017805,2,0.952131554484,572.9982304573059,663000,1000.0,0.0,0.265265,663,-0.0281726
71.7147088713,-0.389993,0.0270399,2,0.948250815272,574.8578751087189,665000,1000.0,0.0,0.38994,665,-0.00686473
71.7337582462,-0.390199,0.0362771,2,0.996136040427,576.7013053894043,667000,1000.0,0.0,0.045587,667,-0.0139039
71.8306589834,-0.369685,0.0149777,2,0.996007774025,578.5607359409332,669000,1000.0,0.0,0.0461414,669,-0.0145226
71.9021959294,-0.38237,0.0234326,2,0.995182895567,580.4045071601868,671000,1000.0,0.0,0.0650153,671,-0.0115845
71.8957973909,-0.386372,0.0237293,2,0.932516857982,582.2482271194458,673000,1000.0,0.0,0.591469,673,-0.0179562
72.7590890801,-0.383389,0.0118802,2,0.996318126796,584.0926611423492,675000,1000.0,0.0,0.0467574,675,-0.0162097
72.8006331639,-0.387945,0.028856,2,0.996371971443,585.842643737793,677000,1000.0,0.0,0.0465713,677,-0.0160891
72.9578113939,-0.363749,0.0310666,2,0.996037960984,587.6083548069,679000,1000.0,0.0,0.0516209,679,-0.0107176
73.0710643092,-0.395764,0.0275016,2,0.996221524198,589.4044811725616,681000,1000.0,0.0,0.0451633,681,-0.0120892
73.2661133944,-0.396871,0.026074,3,0.994866259396,591.1394560337067,684000,1000.0,0.0,0.0763315,684,-0.0127871
73.330519372,-0.389467,0.0160076,2,0.996998196468,592.9060499668121,686000,1000.0,0.0,0.0382837,686,-0.0153821
73.3979045848,-0.398108,0.0180938,2,0.996339707403,594.6700415611267,688000,1000.0,0.0,0.0456577,688,-0.0159779
73.389309352,-0.406083,0.0238313,2,0.997437908547,596.4364304542542,690000,1000.0,0.0,0.0284245,690,-0.0179492
73.488359654,-0.404423,0.0158093,2,0.996796766762,598.1860947608948,692000,1000.0,0.0,0.040573,692,-0.0131773
73.4947164432,-0.412351,0.0288379,2,0.99706228869,599.9528803825378,694000,1000.0,0.0,0.0327965,694,-0.0122483
73.6287670087,-0.42726,0.0343047,2,0.996142663527,601.7179443836212,696000,1000.0,0.0,0.0465622,696,-0.0151548
73.6666637862,-0.421641,0.0189671,2,0.995327656157,603.4838311672211,698000,1000.0,0.0,0.046151,698,-0.0217183
73.7120676194,-0.419685,0.018809,2,0.994508414064,605.2483885288239,700000,1000.0,0.0,0.0652598,700,-0.0129198
73.6309004893,-0.408432,0.0243077,2,0.924995668232,607.0148344039917,702000,1000.0,0.0,0.519311,702,-0.0208007
73.7378173474,-0.429575,0.0435708,2,0.995307773352,608.7539043426514,704000,1000.0,0.0,0.0518449,704,-0.015535
73.7231047106,-0.463829,0.0313061,2,0.995501252357,610.5149765014648,706000,1000.0,0.0,0.0535063,706,-0.0167162
73.759828644,-0.459163,0.0273352,2,0.996454594191,612.2798962593079,708000,1000.0,0.0,0.043861,708,-0.00509833
73.7332463949,-0.48949,0.0356654,2,0.992300976068,614.0295510292053,710000,1000.0,0.0,0.0844703,710,-0.0185544
73.8034174007,-0.487801,0.0294658,2,0.994415757712,615.7961661815643,712000,1000.0,0.0,0.0695351,712,-0.0147997
73.8672195449,-0.491288,0.028286,2,0.969981232658,617.5452086925507,714000,1000.0,0.0,0.232551,714,-0.0133741
73.91600397,-0.507038,0.0253819,2,0.992041327991,619.3109023571014,716000,1000.0,0.0,0.0739307,716,-0.0221367
73.9655023903,-0.50817,0.0467247,2,0.995943505317,621.0608763694763,718000,1000.0,0.0,0.0515038,718,-0.00573439
74.0115591242,-0.504544,0.0228094,2,0.99681068724,622.8299248218536,720000,1000.0,0.0,0.0403807,720,-0.0117167
73.9875077655,-0.51893,0.0389476,2,0.988063619472,624.6082675457001,722000,1000.0,0.0,0.144482,722,-0.0112619
74.0347801151,-0.517118,0.0186133,2,0.995969310869,626.3898339271545,724000,1000.0,0.0,0.0480115,724,-0.0104768
74.1646788986,-0.521296,0.0658399,3,0.996266651666,628.1390438079834,727000,1000.0,0.0,0.0673817,727,-0.00299918
74.155556497,-0.507176,0.0301983,2,0.994766984601,629.904773235321,729000,1000.0,0.0,0.0665533,729,-0.0184512
73.927000217,-0.505208,0.0453428,2,0.928224347532,631.6546068191528,731000,1000.0,0.0,0.7722,731,-0.0124746
73.9578233733,-0.512105,0.0360942,2,0.993977269158,633.4158341884613,733000,1000.0,0.0,0.0700251,733,-0.0110565
73.8984664782,-0.487731,0.0168117,2,0.993637404405,635.1705570220947,735000,1000.0,0.0,0.0769481,735,-0.0171789
73.868769464,-0.489489,0.0213337,2,0.993810302578,636.9375545978546,737000,1000.0,0.0,0.0761913,737,-0.0147737
73.82645429,-0.490259,0.0376538,2,0.99596493179,638.702996969223,739000,1000.0,0.0,0.0550043,739,-0.0146927
73.8362169001,-0.480116,0.0369108,2,0.97853082791,640.4676086902618,741000,1000.0,0.0,0.0585346,741,-0.0177802
73.5697071763,-0.487056,0.0238948,2,0.920235559344,642.2331638336182,743000,1000.0,0.0,0.536171,743,-0.0243462
73.5055187357,-0.501492,0.0309514,2,0.995062877424,643.9988565444946,745000,1000.0,0.0,0.0512147,745,-0.0198072
73.4518046018,-0.496634,0.0141891,2,0.997113895137,645.7966015338898,747000,1000.0,0.0,0.0324099,747,-0.0196264
73.5104115566,-0.539215,0.0289017,2,0.997114422498,647.561989068985,749000,1000.0,0.0,0.0372101,749,-0.0223533
73.4633510807,-0.580028,0.0155822,2,0.997142411768,649.3576200008392,751000,1000.0,0.0,0.0337934,751,-0.0165673
73.4843307305,-0.570789,0.0347211,2,0.997163505759,651.1090731620789,753000,1000.0,0.0,0.0266912,753,-0.0128136
73.4981179741,-0.57554,0.0178416,2,0.995883952361,652.8579571247101,755000,1000.0,0.0,0.0525204,755,-0.0136602
73.6034005411,-0.574451,0.025191,2,0.996410302818,654.6404674053192,757000,1000.0,0.0,0.0462206,757,-0.019636
73.6669339934,-0.587617,0.025996,2,0.997323664138,656.443606376648,759000,1000.0,0.0,0.0296647,759,-0.0157211
73.7070871641,-0.608852,0.0298691,2,0.996453172527,658.2330198287964,761000,1000.0,0.0,0.0490839,761,-0.00850949
73.7503241344,-0.597483,0.0309341,2,0.996603775071,659.9995892047882,763000,1000.0,0.0,0.0408774,763,-0.00579335
73.8877606357,-0.588909,0.0451071,2,0.957597352564,661.7495157718658,765000,1000.0,0.0,0.247755,765,-0.00748427
73.5745215628,-0.599217,0.0313219,3,0.992630061693,663.4984047412872,768000,1000.0,0.0,0.0586624,768,-0.0166254
73.5215616989,-0.609251,0.0274037,2,0.986435510218,665.2639451026917,770000,1000.0,0.0,0.0741566,770,-0.0234357
73.340380548,-0.607984,0.0250358,2,0.974795078859,667.0282554626465,772000,1000.0,0.0,0.195627,772,-0.0139105
73.3915631518,-0.604208,0.0369711,2,0.996533485828,668.7800068855286,774000,1000.0,0.0,0.0483467,774,-0.00873257
73.1520019984,-0.611431,0.0277944,2,0.979109128937,670.5297260284424,776000,1000.0,0.0,0.26711,776,-0.0239093
73.22229721,-0.611247,0.0120688,2,0.995610657148,672.2951092720032,778000,1000.0,0.0,0.0416814,778,-0.0160496
73.2526465005,-0.62648,0.126928,2,0.99530715961,674.062032699585,780000,1000.0,0.0,0.0602314,780,0.0115507
73.2721274463,-0.624193,0.042011,2,0.994324227329,675.82665848732,782000,1000.0,0.0,0.0675386,782,-0.0101396
73.3036047238,-0.642443,0.0185723,2,0.99415318761,677.5763947963715,784000,1000.0,0.0,0.0674365,784,-0.0165201
73.3479624953,-0.627609,0.0266776,2,0.995177038014,679.3437979221344,786000,1000.0,0.0,0.0621536,786,-0.0163086
73.3733700917,-0.622749,0.0483861,2,0.995145110879,681.108199596405,788000,1000.0,0.0,0.054867,788,-0.0149356
73.4009237141,-0.612681,0.0261906,2,0.99395703245,682.873820066452,790000,1000.0,0.0,0.0781713,790,-0.013276
73.4539290976,-0.619676,0.0205685,2,0.996160178911,684.6238212585449,792000,1000.0,0.0,0.0490471,792,-0.0151648
73.488527303,-0.603419,0.0279903,2,0.995607072022,686.3902904987335,794000,1000.0,0.0,0.0628027,794,-0.0125284
73.5371794849,-0.628952,0.023274,2,0.993620460853,688.1551129817963,796000,1000.0,0.0,0.0855253,796,-0.0167869
73.5860456132,-0.632273,0.0221861,2,0.994315884542,689.9207770824432,798000,1000.0,0.0,0.0789072,798,-0.0204396
73.6432309229,-0.623871,0.0283633,2,0.996085951105,691.6867785453796,800000,1000.0,0.0,0.0483179,800,-0.0134223
73.954751542,-0.614135,0.0354083,2,0.996981882956,693.4528641700745,802000,1000.0,0.0,0.042551,802,-0.0126346
73.9567526773,-0.604716,0.018725,2,0.991407616064,695.2178633213043,804000,1000.0,0.0,0.120867,804,-0.0153556
74.0139332672,-0.63021,0.0881576,2,0.996441434836,696.9833705425262,806000,1000.0,0.0,0.037881,806,-0.0149552
74.0035386929,-0.618107,0.0486384,2,0.994620721322,698.7488622665405,808000,1000.0,0.0,0.0601377,808,-0.0121026
74.0494217886,-0.647245,0.0323925,3,0.992078596726,700.4996328353882,811000,1000.0,0.0,0.0994879,811,-0.0102295
74.0242803986,-0.633434,0.027848,2,0.995690924581,702.2645938396454,813000,1000.0,0.0,0.0508873,813,-0.021796
74.0667742119,-0.62862,0.0388974,2,0.994765507523,704.0247521400452,815000,1000.0,0.0,0.0627357,815,-0.0126893
74.0307633923,-0.631457,0.0233833,2,0.993584990501,705.7821297645569,817000,1000.0,0.0,0.0741201,817,-0.0155245
74.0105693209,-0.658207,0.102116,2,0.996849872638,707.5456807613373,819000,1000.0,0.0,0.0317083,819,-0.0213411
74.0382645057,-0.670469,0.0639001,2,0.996267081238,709.3108260631561,821000,1000.0,0.0,0.0451464,821,-0.00380108
74.1640500476,-0.662148,0.0143809,2,0.996526524192,711.0612363815308,823000,1000.0,0.0,0.0346604,823,-0.0216617
74.1198996474,-0.670326,0.0174332,2,0.981912635267,712.8378219604492,825000,1000.0,0.0,0.0740306,825,-0.0278774
74.1462908788,-0.654814,0.0202262,2,0.994117881171,714.5928990840912,827000,1000.0,0.0,0.061583,827,-0.0144799
74.222330659,-0.639999,0.0198963,2,0.996583536966,716.3583028316498,829000,1000.0,0.0,0.0395077,829,-0.0137307
74.4746664813,-0.641513,0.0224111,2,0.995757273864,718.1237909793854,831000,1000.0,0.0,0.0531936,831,-0.0195781
74.5589296109,-0.648213,0.0391607,2,0.995847916231,719.9062612056732,833000,1000.0,0.0,0.0598122,833,-0.0127471
74.7075866976,-0.63467,0.0640499,2,0.995631648228,721.6863074302673,835000,1000.0,0.0,0.0586804,835,0.0066723
74.7776227537,-0.61089,0.0283877,2,0.990957856178,723.4518988132477,837000,1000.0,0.0,0.110741,837,-0.0144258
74.8824324964,-0.609293,0.0337428,2,0.993964738678,725.2172532081604,839000,1000.0,0.0,0.0688915,839,-0.0118447
74.8774015328,-0.557622,0.0223443,2,0.993456812575,726.9827151298523,841000,1000.0,0.0,0.0825711,841,-0.0165345
75.2166458526,-0.545046,0.0304212,2,0.992504816968,728.7647914886475,843000,1000.0,0.0,0.0767196,843,-0.0155232
75.3220574157,-0.555435,0.0229862,2,0.993783764541,730.5156824588776,845000,1000.0,0.0,0.0832425,845,-0.0141739
75.384766569,-0.57312,0.0643441,2,0.995315415785,732.281240940094,847000,1000.0,0.0,0.0519001,847,-0.0144724
75.396900246,-0.587093,0.0379104,2,0.993612736464,734.0614800453186,849000,1000.0,0.0,0.0698141,849,-0.0145018
75.4337601869,-0.581281,0.0275994,2,0.994896204676,735.8311564922333,851000,1000.0,0.0,0.0590031,851,-0.0162673
75.3740604424,-0.600361,0.0358942,3,0.987573979422,737.6261398792267,854000,1000.0,0.0,0.205935,854,-0.0133597
75.3562453376,-0.614215,0.0144934,2,0.993168253452,739.3906924724579,856000,1000.0,0.0,0.0908601,856,-0.012367
75.3749349322,-0.592571,0.0292853,2,0.994463725481,741.1404860019684,858000,1000.0,0.0,0.0821095,858,-0.0151174
75.4475704077,-0.577407,0.0161176,2,0.99598227907,742.9044859409332,860000,1000.0,0.0,0.0498464,860,-0.0159529
75.4231464392,-0.568294,0.0162098,2,0.992675967515,744.6488461494446,862000,1000.0,0.0,0.108734,862,-0.0139444
75.430242173,-0.563944,0.0170382,2,0.993154412135,746.4207441806793,864000,1000.0,0.0,0.097791,864,-0.0160458
75.8284089275,-0.565752,0.0432833,2,0.995516343508,748.1870884895325,866000,1000.0,0.0,0.0588159,866,-0.00825087
75.8933612283,-0.600541,0.0265018,2,0.996131798718,749.9527134895325,868000,1000.0,0.0,0.0500683,868,-0.0139717
75.9288706207,-0.599272,0.0254496,2,0.994784574024,751.7182948589325,870000,1000.0,0.0,0.0711124,870,-0.0139696
76.2074150628,-0.580948,0.0306302,2,0.996751493542,753.4828462600708,872000,1000.0,0.0,0.0461394,872,-0.00776492
76.1992795891,-0.606747,0.030205,2,0.994117689319,755.2480797767639,874000,1000.0,0.0,0.0877855,874,-0.013852
76.5070094213,-0.62987,0.0315432,2,0.993619035929,757.0291812419891,876000,1000.0,0.0,0.0865375,876,-0.0157831
76.504963989,-0.630859,0.0264487,2,0.995299148373,758.7801065444946,878000,1000.0,0.0,0.0561316,878,-0.014309
76.5490034893,-0.611642,0.0549372,2,0.995731745381,760.5464911460876,880000,1000.0,0.0,0.0554988,880,-0.0122811
76.5901501175,-0.626565,0.0234659,2,0.9954745383,762.3114244937897,882000,1000.0,0.0,0.0593604,882,-0.022794
76.5987980537,-0.63746,0.0231663,2,0.997420157306,764.1240439414978,884000,1000.0,0.0,0.034457,884,-0.00853827
76.6561665673,-0.642011,0.0159128,2,0.996414026478,765.8984429836273,886000,1000.0,0.0,0.0535107,886,-0.0156499
76.6787017054,-0.636795,0.0286228,2,0.994573583361,767.6393325328827,888000,1000.0,0.0,0.07299,888,-0.0175979
76.7685138929,-0.660959,0.027983,2,0.993748208974,769.4047336578369,890000,1000.0,0.0,0.0878633,890,-0.0128599
76.7855962145,-0.666048,0.0311402,2,0.995941048488,771.1862857341766,892000,1000.0,0.0,0.0478478,892,-0.0126394
76.8247308087,-0.672253,0.014884,2,0.996246399358,772.9594650268555,894000,1000.0,0.0,0.0498713,894,-0.017405
76.8945823778,-0.645836,0.0452055,3,0.991098951548,774.718142747879,897000,1000.0,0.0,0.141253,897,-0.0149386
76.9476481062,-0.660168,0.0707282,2,0.990963566117,776.4833238124847,899000,1000.0,0.0,0.0978944,899,-0.0126569
76.9962725761,-0.647378,0.0144223,2,0.994934825227,778.2490031719208,901000,1000.0,0.0,0.0603253,901,-0.0138905
77.0309631982,-0.672832,0.0184633,2,0.997015463654,780.0283257961273,903000,1000.0,0.0,0.03361,903,-0.0170729
77.0848476202,-0.677835,0.035333,2,0.995707939379,781.8116981983185,905000,1000.0,0.0,0.0503902,905,-0.0208515
77.1547384437,-0.693304,0.026069,2,0.996457301546,783.6700415611267,907000,1000.0,0.0,0.0451184,907,-0.0126602
77.2375180853,-0.693737,0.0519935,2,0.997184437234,785.4203443527222,909000,1000.0,0.0,0.040016,909,0.00282069
77.3255392674,-0.694339,0.0337942,2,0.994037561584,787.1864953041077,911000,1000.0,0.0,0.0602569,911,-0.0179455
