loss_pol_entpen,loss_vf_loss,EpThisIter,loss_ent,ev_tdlam_before,EpRewMean,EpisodesSoFar,TimeElapsed,loss_pol_surr,TimestepsSoFar,loss_kl,EpLenMean
0.0,13.0723,3,0.664217,0.987414073199,1580.99691276,2979,1039.8276982307434,-0.0324271,945661,0.0330601,456.96
0.0,7.86328,5,0.650283,0.993775493931,1578.1382301,2984,1041.9398159980774,-0.0485849,947342,0.0336707,456.38
0.0,798.027,3,0.67493,0.629473000765,1612.91216193,2987,1044.1479773521423,-0.0227502,949569,0.0303821,467.29
0.0,815.216,3,0.699678,0.60157173872,1660.70837277,2990,1046.4147381782532,-0.0245888,951914,0.0269317,481.71
0.0,360.482,5,0.683574,0.910469651222,1672.01844882,2995,1048.7120780944824,-0.0266641,954309,0.0214803,485.33
0.0,5.83682,5,0.696535,0.995786976535,1663.22076313,3000,1051.1565330028534,-0.041856,956189,0.0449959,482.81
0.0,4.69679,5,0.691594,0.995155010372,1673.3941366,3005,1053.5623650550842,-0.0459461,958263,0.0323803,485.73
0.0,4.34891,6,0.667858,0.997625820804,1664.14079171,3011,1055.9605555534363,-0.0504119,960263,0.0277525,483.06
0.0,260.163,3,0.663197,0.872485429049,1680.0467799,3014,1058.499900341034,-0.019383,962210,0.0253393,487.97
0.0,10.0183,3,0.690715,0.995463947766,1684.80361687,3017,1060.9926776885986,-0.0447618,963755,0.0283851,489.41
0.0,428.121,4,0.688682,0.885795146227,1719.3376339,3021,1063.1888556480408,-0.0215397,966451,0.024912,499.31
0.0,7.10243,4,0.675704,0.99488251796,1699.8235123,3025,1065.2524755001068,-0.0437164,968504,0.0345097,493.6
0.0,7.0408,4,0.649624,0.996215097839,1703.00236496,3029,1067.3438215255737,-0.0510017,970731,0.0273722,494.56
0.0,430.714,2,0.666153,0.775548249483,1718.53584634,3031,1069.4215912818909,-0.0204478,972280,0.0222619,499.44
0.0,424.874,4,0.684986,0.884875975549,1721.97016301,3035,1071.5391993522644,-0.0221025,974636,0.0212144,500.71
0.0,5.25849,3,0.658163,0.995724826586,1720.26723089,3038,1073.640480518341,-0.04466,976093,0.0376833,500.26
0.0,5.55235,4,0.658237,0.996278504841,1759.71869244,3042,1075.6954565048218,-0.0470012,978635,0.0356496,511.68
0.0,2.93938,2,0.624172,0.997731701937,1779.74129051,3044,1077.8041670322418,-0.0422818,980016,0.0343612,517.46
0.0,414.524,3,0.634527,0.801329940557,1825.06453205,3047,1079.8975052833557,-0.0232634,982939,0.0250298,531.08
0.0,4.48889,2,0.631561,0.982141496614,1832.7087639,3049,1082.0715532302856,-0.0263482,984132,0.0259738,533.23
0.0,396.883,4,0.629503,0.899859912694,1860.90836293,3053,1084.2810084819794,-0.0217284,986726,0.0259548,541.55
0.0,6.44975,6,0.625237,0.994567256887,1856.80239966,3059,1086.5469720363617,-0.038189,988880,0.0337689,540.26
0.0,446.686,3,0.64002,0.843609526753,1869.82505545,3062,1088.7708177566528,-0.0207831,990666,0.027553,544.36
0.0,162.157,5,0.641904,0.947018254548,1873.68801147,3067,1091.2156200408936,-0.0270719,993238,0.0286582,545.73
0.0,4.92462,3,0.61181,0.996558080427,1881.57343154,3070,1093.6485848426819,-0.0457705,995137,0.0408125,547.78
0.0,372.878,2,0.60877,0.752694576979,1889.99884624,3072,1096.0864701271057,-0.0202147,996601,0.0468407,550.61
0.0,247.436,3,0.630813,0.864131450653,1920.65500382,3075,1098.5472600460052,-0.0232805,999012,0.0265958,559.59
0.0,12.8202,3,0.636215,0.981890711933,1903.95723759,3078,1101.039342880249,-0.0451998,1000759,0.0393229,554.48
