ev_tdlam_before,EpisodesSoFar,loss_ent,loss_pol_entpen,EpLenMean,TimestepsSoFar,loss_pol_surr,EpRewMean,EpThisIter,loss_kl,TimeElapsed,loss_vf_loss
-0.00840222835541,1755,1.28361,0.0,949.3,951673,-0.00749868,949.3,2,0.00610692,729.6261444091797,68.799
0.0373005867004,1757,1.28946,0.0,956.25,953631,-0.0127773,956.25,2,0.00681664,731.188384771347,45.4815
0.603173524141,1760,1.2778,0.0,946.93,955699,-0.0154083,946.93,3,0.00686064,732.766190290451,41.1687
-0.0199776887894,1762,1.27811,0.0,946.93,957699,-0.00965595,946.93,2,0.00789804,734.328676700592,69.7842
-0.058696269989,1764,1.29126,0.0,946.93,959699,-0.00734194,946.93,2,0.00541721,735.9304783344269,69.8831
-0.00743567943573,1766,1.28609,0.0,946.93,961699,-0.00824581,946.93,2,0.00590488,737.4847967624664,68.9829
-0.000472664833069,1768,1.29273,0.0,946.93,963699,-0.00862087,946.93,2,0.00947171,739.0181038379669,68.9545
-0.00397753715515,1770,1.28954,0.0,946.93,965699,-0.0108861,946.93,2,0.00846722,740.5793073177338,68.6523
-0.0106906890869,1773,1.29519,0.0,946.93,968699,-0.00588749,946.93,3,0.00504456,742.1408019065857,101.619
-0.000612735748291,1775,1.29775,0.0,952.7,970699,-0.00729077,952.7,2,0.00892939,743.7188336849213,67.8357
-0.000335931777954,1777,1.29491,0.0,960.95,972699,-0.00904408,960.95,2,0.00728206,745.2855548858643,67.9097
0.000435590744019,1779,1.30135,0.0,952.89,973893,-0.00863282,952.89,2,0.0062967,746.8603050708771,65.2975
-0.0151636600494,1782,1.30786,0.0,961.41,976893,-0.00945677,961.41,3,0.00494812,748.4225814342499,100.485
0.0136396288872,1784,1.291,0.0,952.45,977997,-0.0110998,952.45,2,0.00553229,750.0007021427155,55.004
0.0297269821167,1787,1.27457,0.0,952.17,980825,-0.0140306,952.17,3,0.0123389,751.5639595985413,91.0477
-0.0356295108795,1789,1.26623,0.0,952.17,982825,-0.0083673,952.17,2,0.00924721,753.125580072403,67.916
0.0142000317574,1791,1.27239,0.0,949.34,984542,-0.0072204,949.34,2,0.00526216,754.6878457069397,62.8633
-0.0308904647827,1793,1.28357,0.0,949.34,986542,-0.00821581,949.34,2,0.00593866,756.2511446475983,68.2308
-0.00141727924347,1795,1.27702,0.0,949.34,988542,-0.0120138,949.34,2,0.0138931,757.8136959075928,68.3151
-0.00397622585297,1797,1.27274,0.0,949.34,990542,-0.0085599,949.34,2,0.00930343,759.3806428909302,68.3312
0.0341976881027,1799,1.29068,0.0,946.9,992298,-0.00901381,946.9,2,0.00556067,760.9377207756042,57.9442
0.00209361314774,1802,1.2892,0.0,946.9,995298,-0.00557473,946.9,3,0.00887084,762.5124998092651,97.8425
0.0072717666626,1804,1.27609,0.0,946.9,997298,-0.0111309,946.9,2,0.00660368,764.0799791812897,66.5231
-0.0399186611176,1806,1.29125,0.0,954.84,999298,-0.0125917,954.84,2,0.00510769,765.6267104148865,52.2076
-0.0409964323044,1808,1.27863,0.0,954.84,1001298,-0.00926649,954.84,2,0.0115446,767.1733133792877,68.2399
