loss_pol_surr,EpThisIter,TimestepsSoFar,EpLenMean,loss_ent,EpisodesSoFar,loss_kl,ev_tdlam_before,TimeElapsed,loss_pol_entpen,loss_vf_loss,EpRewMean
-0.123519,18,1742806,118.23,4.86156,16300,0.61369,0.944777131081,2995.460093021393,0.0,0.329883,62.2930091251
-0.134992,17,1744839,119.4,4.86551,16317,0.47048,0.932675048709,2999.0483717918396,0.0,0.434967,62.745568722
-0.142014,17,1746858,119.16,4.85401,16334,0.447778,0.953261829913,3002.569055080414,0.0,0.358606,62.5701364804
-0.136368,16,1748974,122.24,4.83606,16350,0.411112,0.953379809856,3006.1015548706055,0.0,0.331551,64.3189838828
-0.13685,14,1750971,124.96,4.8149,16364,0.502514,0.939426418394,3009.6632356643677,0.0,0.265519,65.7529524575
-0.139508,18,1753071,123.79,4.7959,16382,0.464791,0.971885979176,3013.1944346427917,0.0,0.303114,65.3802618722
-0.135948,17,1755088,123.83,4.79697,16399,0.505222,0.959594026208,3016.7494728565216,0.0,0.317543,65.3266241635
-0.10979,18,1757161,123.22,4.82273,16417,0.932706,0.964852001518,3020.2805013656616,0.0,0.330095,64.9029037756
-0.129887,16,1759222,125.46,4.81809,16433,0.445792,0.937497727573,3023.8194930553436,0.0,0.36843,66.0246609569
-0.134037,16,1761126,122.62,4.76855,16449,0.505544,0.952681202441,3027.3661992549896,0.0,0.389598,64.5113467182
-0.129819,17,1763195,120.02,4.77861,16466,0.496502,0.925252430141,3030.9056372642517,0.0,0.474487,63.2070302136
-0.137902,17,1765290,121.32,4.72152,16483,0.547423,0.941242303699,3034.436985015869,0.0,0.428737,63.703461571
-0.131785,17,1767423,122.35,4.72106,16500,0.851455,0.957713995129,3037.962516307831,0.0,0.376617,64.1188140816
-0.144011,18,1769431,121.41,4.72697,16518,0.454684,0.966613657773,3041.530262231827,0.0,0.425044,63.5527156073
-0.140689,17,1771502,120.59,4.69996,16535,0.390271,0.950409140438,3045.0536272525787,0.0,0.393883,63.0582009745
-0.132508,16,1773532,120.47,4.66652,16551,0.649469,0.929079174995,3048.585101366043,0.0,0.434,63.22480327
-0.12309,16,1775550,122.19,4.65627,16567,0.697736,0.956976607442,3052.1158306598663,0.0,0.430719,64.1071943662
-0.14193,16,1777592,123.02,4.63634,16583,0.601564,0.948519323021,3055.6505529880524,0.0,0.38718,64.5425463005
-0.135842,18,1779647,121.02,4.63399,16601,0.501969,0.93644925952,3059.2253897190094,0.0,0.46248,63.7247910126
-0.143451,17,1781705,122.74,4.60147,16618,0.406178,0.950341552496,3062.7566092014313,0.0,0.445412,64.5769113458
-0.132468,18,1783802,121.8,4.57559,16636,0.486495,0.950133327395,3066.2912135124207,0.0,0.575774,63.7436872612
-0.132056,16,1785811,121.71,4.58952,16652,0.556344,0.956099878997,3069.819146633148,0.0,0.475331,63.4905417134
-0.145518,16,1787819,121.72,4.54457,16668,0.475808,0.952788516879,3073.343150138855,0.0,0.38994,63.6509532081
-0.106612,18,1789832,119.29,4.56163,16686,0.986746,0.964668426663,3076.8821156024933,0.0,0.389307,62.5018731396
-0.139955,18,1791964,119.46,4.51482,16704,0.505511,0.965789925307,3080.4322757720947,0.0,0.318973,62.5835340318
-0.143907,17,1793996,119.78,4.49063,16721,0.629417,0.957673452795,3083.978833913803,0.0,0.355035,62.9886552778
-0.141359,17,1795955,118.86,4.54298,16738,0.429076,0.954918827862,3087.522898197174,0.0,0.356094,63.0807776155
-0.141241,16,1798043,120.18,4.52339,16754,0.636405,0.927713237703,3091.0447392463684,0.0,0.445715,63.7709714691
-0.134478,19,1800136,118.1,4.52882,16773,0.439677,0.951903436333,3094.6164166927338,0.0,0.516503,62.7181155676
-0.135397,17,1802137,118.16,4.53578,16790,0.565315,0.954136196524,3098.147887945175,0.0,0.458363,62.8072902876
-0.13856,16,1804213,119.18,4.51851,16806,0.651756,0.945835579187,3101.6981389522552,0.0,0.323569,63.0849320873
-0.142009,18,1806328,120.23,4.51036,16824,0.544303,0.960336580873,3105.233135700226,0.0,0.477179,63.454635513
-0.139221,17,1808383,120.38,4.52367,16841,0.649932,0.957030706108,3108.757196187973,0.0,0.346676,63.3375451723
-0.133788,17,1810384,118.87,4.50005,16858,0.474046,0.930065460503,3112.2960000038147,0.0,0.412418,62.5989362106
-0.143059,17,1812323,119.53,4.47192,16875,0.449731,0.957628268749,3115.8260409832,0.0,0.332556,62.9267411661
-0.131064,16,1814424,121.55,4.43119,16891,0.723398,0.950747806579,3119.390196084976,0.0,0.400647,64.0720774405
-0.13812,15,1816469,122.56,4.42775,16906,0.639105,0.936400637031,3122.9480850696564,0.0,0.276129,64.8412134254
-0.147316,16,1818552,124.5,4.41327,16922,0.493261,0.948024321347,3126.4909365177155,0.0,0.39897,65.7695950296
-0.138292,17,1820549,124.58,4.40432,16939,0.55728,0.953458230942,3130.040744304657,0.0,0.401347,65.7225932364
-0.120208,18,1822593,123.09,4.43259,16957,0.699823,0.962691437453,3133.5696938037872,0.0,0.5007,64.8893809315
-0.140392,17,1824759,125.45,4.41226,16974,0.5136,0.952656958252,3137.131650209427,0.0,0.358886,66.1143654028
-0.10398,18,1826716,120.81,4.48517,16992,0.812239,0.910481505096,3140.701488494873,0.0,0.426269,63.6787506021
-0.13295,18,1828832,119.06,4.46882,17010,0.728352,0.947269260883,3144.2661876678467,0.0,0.411118,62.7247099553
-0.120315,18,1830875,116.43,4.48967,17028,0.538649,0.94239070639,3147.812111854553,0.0,0.415008,61.5200722625
-0.144965,17,1832863,117.1,4.50076,17045,0.462397,0.958123344928,3151.3855907917023,0.0,0.363398,61.8819977116
-0.133403,17,1834945,117.02,4.51118,17062,0.49485,0.954782474786,3154.9597375392914,0.0,0.359363,61.6889821065
-0.123546,20,1836983,113.34,4.52438,17082,0.551318,0.944187857211,3158.5224199295044,0.0,0.399254,60.0325401193
-0.116784,17,1839049,114.44,4.53652,17099,0.953521,0.950261220336,3162.1022384166718,0.0,0.36507,60.4333125306
-0.137703,16,1841052,116.58,4.53892,17115,0.465381,0.953642793,3165.63857793808,0.0,0.27655,61.6237984197
-0.135048,18,1843150,116.06,4.56948,17133,0.525962,0.962266076356,3169.201919555664,0.0,0.319098,61.3916022395
-0.136848,18,1845161,114.95,4.54902,17151,0.492337,0.962313812226,3172.742043018341,0.0,0.309219,61.1030518948
-0.122375,18,1847171,115.02,4.5163,17169,0.672965,0.959558539093,3176.288151741028,0.0,0.284416,60.9599307734
-0.133339,18,1849338,117.19,4.50295,17187,0.504987,0.961683399975,3179.859007358551,0.0,0.206612,61.9362304702
-0.128411,18,1851389,115.89,4.45685,17205,0.58562,0.945767618716,3183.4126908779144,0.0,0.339654,61.3811342001
-0.129915,17,1853405,115.68,4.45886,17222,0.538447,0.952866341919,3186.982347726822,0.0,0.29882,60.9098331584
-0.129494,16,1855362,116.43,4.47777,17238,0.661817,0.946123212576,3190.5296227931976,0.0,0.29214,61.234185756
-0.130073,18,1857456,117.58,4.42999,17256,0.597281,0.951134394854,3194.0538206100464,0.0,0.306195,61.7452063051
-0.134174,17,1859489,118.46,4.4218,17273,0.561792,0.917776361108,3197.634667158127,0.0,0.344135,62.2130783004
-0.138499,17,1861566,119.2,4.42178,17290,0.49383,0.920938976109,3201.1868340969086,0.0,0.458725,62.651263559
-0.137626,16,1863608,121.18,4.46241,17306,0.521382,0.937976889312,3204.730925798416,0.0,0.399976,63.6748601967
-0.116266,18,1865671,120.3,4.42743,17324,0.947649,0.939394813031,3208.26478433609,0.0,0.513316,63.338942406
-0.136643,16,1867763,120.84,4.42708,17340,0.463332,0.93447829783,3211.825902938843,0.0,0.39477,63.6071157111
-0.142709,18,1869751,121.13,4.42848,17358,0.485314,0.9468524158,3215.3740017414093,0.0,0.524285,63.9273526137
-0.114891,17,1871845,121.09,4.4092,17375,1.08713,0.936579741538,3218.898093700409,0.0,0.360054,63.8574498356
-0.141784,16,1873842,121.8,4.34479,17391,0.540641,0.947516743094,3222.468636751175,0.0,0.451931,63.9715053061
-0.135785,18,1875892,119.68,4.34,17409,0.583818,0.939294673502,3226.030757188797,0.0,0.4921,62.9161957393
-0.140628,18,1877930,117.34,4.27872,17427,0.449381,0.942144595087,3229.5533282756805,0.0,0.431558,61.5699596347
-0.106579,18,1879971,116.8,4.26904,17445,0.910714,0.940268520266,3233.100999355316,0.0,0.411575,61.1502425856
-0.129803,20,1882094,113.73,4.28203,17465,0.472,0.947409786284,3236.6239895820618,0.0,0.546291,59.6479396941
-0.122422,18,1884159,113.28,4.27906,17483,0.805429,0.955589640886,3240.1939883232117,0.0,0.303102,59.522067432
-0.134147,17,1886207,113.48,4.24705,17500,0.378862,0.962480988353,3243.7178823947906,0.0,0.290592,59.72727188
-0.132389,17,1888166,114.18,4.22469,17517,0.54109,0.95644293353,3247.2603838443756,0.0,0.270998,60.1630644303
-0.139497,17,1890182,114.37,4.20827,17534,0.622212,0.951071716845,3250.7724092006683,0.0,0.318278,60.4914459944
-0.123679,19,1892314,115.57,4.16539,17553,0.668835,0.961286339909,3254.303816795349,0.0,0.325266,61.13954062
-0.133201,16,1894325,117.64,4.18109,17569,0.63724,0.967268876731,3257.8392448425293,0.0,0.287945,62.1992789623
-0.14122,18,1896359,117.03,4.15702,17587,0.466311,0.967611327767,3261.3746399879456,0.0,0.349884,61.9845700573
-0.111102,17,1898361,116.75,4.15122,17604,0.816561,0.948249340057,3264.92098736763,0.0,0.276334,61.5511460185
-0.137554,17,1900453,118.9,4.09848,17621,0.407441,0.951457835734,3268.4683537483215,0.0,0.296308,62.5337927475
-0.134437,18,1902529,117.34,4.10204,17639,0.462446,0.967420510948,3271.9994838237762,0.0,0.255882,61.554601351
-0.134118,17,1904518,117.78,4.10116,17656,0.771596,0.961608581245,3275.5309398174286,0.0,0.315828,61.9537970958
-0.134809,17,1906660,118.42,4.08104,17673,0.462326,0.940072301775,3279.083669900894,0.0,0.349788,62.0089318747
-0.134909,16,1908677,120.87,4.08192,17689,0.707276,0.94213328138,3282.635136127472,0.0,0.370069,63.2892913435
-0.125988,18,1910746,120.21,4.08133,17707,0.479174,0.934670619667,3286.1702122688293,0.0,0.565556,62.8025107361
-0.144138,17,1912791,119.85,4.10188,17724,0.533034,0.948722410947,3289.6867203712463,0.0,0.336895,62.7697696126
-0.135164,17,1914816,120.29,4.08124,17741,0.576663,0.962479509413,3293.233750104904,0.0,0.461662,62.5192143376
-0.137141,14,1916816,123.93,4.07927,17755,0.672903,0.959718607366,3296.7726871967316,0.0,0.258451,64.2220242676
-0.135965,18,1918909,122.49,4.04467,17773,0.624025,0.968521803617,3300.342151403427,0.0,0.30757,63.4329767077
-0.132048,18,1920972,121.08,4.058,17791,0.665211,0.941130243242,3303.872938632965,0.0,0.366968,62.6328172339
-0.128902,16,1922833,120.87,4.05753,17807,0.728949,0.952068481594,3307.4157071113586,0.0,0.319818,62.7200235423
-0.136287,16,1925063,123.77,4.06171,17823,0.508682,0.935642108321,3310.951626062393,0.0,0.352761,64.0674782855
-0.115238,18,1927103,122.87,4.09271,17841,0.63389,0.941751662642,3314.4989972114563,0.0,0.402814,64.2284033147
-0.142399,17,1929149,119.93,4.04794,17858,0.601567,0.956716839224,3318.0535769462585,0.0,0.546325,62.7982772833
-0.139911,17,1931150,120.54,4.02534,17875,0.508954,0.959080565721,3321.600131034851,0.0,0.54751,63.1709997892
-0.143968,18,1933276,120.43,4.04382,17893,0.492135,0.956666707993,3325.163107395172,0.0,0.403992,63.1409495392
-0.127387,16,1935272,119.74,4.01421,17909,0.668427,0.939994774759,3328.6866261959076,0.0,0.354149,62.7974077775
-0.140222,16,1937306,120.37,4.01424,17925,0.609887,0.9498061575,3332.233939409256,0.0,0.416,63.2065204783
-0.141071,17,1939451,122.13,4.00671,17942,0.515533,0.960481975228,3335.7566668987274,0.0,0.311528,63.834777114
-0.138473,18,1941345,119.35,3.9849,17960,0.511356,0.955151315778,3339.291265964508,0.0,0.629896,62.1173217219
-0.0617086,17,1943502,121.13,3.97831,17977,1.61201,0.954204276204,3342.82023024559,0.0,0.429116,63.1246815894
-0.136037,17,1945567,121.97,3.93367,17994,0.451789,0.951613578945,3346.3818616867065,0.0,0.408059,63.3984449871
-0.141783,17,1947588,119.72,3.91846,18011,0.571259,0.952011577785,3349.9215199947357,0.0,0.497399,62.288837263
-0.135054,18,1949614,117.83,3.90227,18029,0.379259,0.948156688362,3353.481781244278,0.0,0.50218,61.2547497818
-0.129526,18,1951692,117.1,3.89321,18047,0.477694,0.944377757609,3357.0469563007355,0.0,0.561655,61.0048932011
-0.139109,15,1953717,120.64,3.87357,18062,0.574826,0.93626319617,3360.5848236083984,0.0,0.466031,63.0780395024
-0.130668,18,1955747,117.82,3.86233,18080,0.814065,0.929747700691,3364.1320300102234,0.0,0.479331,61.7409494763
-0.137608,17,1957813,118.9,3.88644,18097,0.518116,0.958047736436,3367.6724808216095,0.0,0.409461,62.3375348325
-0.142273,18,1959876,118.54,3.88069,18115,0.546193,0.953555744141,3371.2095007896423,0.0,0.5429,62.1039105963
-0.129657,17,1961964,119.79,3.8452,18132,0.968746,0.958371464163,3374.765268802643,0.0,0.444679,62.6799499505
-0.140791,17,1963929,119.69,3.79294,18149,0.414088,0.940597392619,3378.303817510605,0.0,0.406215,62.8360006788
-0.146737,18,1966019,117.6,3.81665,18167,0.51641,0.951108213514,3381.8399345874786,0.0,0.534334,61.6661267793
-0.121667,18,1968123,117.66,3.80194,18185,0.669945,0.935317113996,3385.3741636276245,0.0,0.514312,61.5043598221
-0.123678,18,1970171,117.19,3.81612,18203,0.910743,0.94961939007,3388.913237810135,0.0,0.604721,61.4218833761
-0.140691,17,1972214,117.77,3.82108,18220,0.48021,0.964461196214,3392.444789648056,0.0,0.519016,61.3942261749
-0.129271,16,1974173,117.49,3.82968,18236,0.826673,0.958040997386,3395.982221841812,0.0,0.399536,61.2501471018
-0.137093,17,1976258,118.77,3.81456,18253,0.558527,0.952000416815,3399.5291719436646,0.0,0.56668,61.6669542453
-0.131583,17,1978254,118.91,3.80598,18270,0.45956,0.945185802877,3403.0851633548737,0.0,0.441004,61.6478666673
-0.135353,17,1980298,119.68,3.82265,18287,0.551868,0.949860826135,3406.623361825943,0.0,0.664405,61.8489152408
-0.136428,19,1982414,118.1,3.78148,18306,0.544016,0.933848232031,3410.1628756523132,0.0,0.562058,61.066596723
-0.133593,18,1984492,117.76,3.77389,18324,0.628026,0.95566758886,3413.6867237091064,0.0,0.493636,61.0370545633
-0.145724,15,1986477,119.5,3.76371,18339,0.547275,0.950428377837,3417.2339746952057,0.0,0.46774,61.7348021151
-0.137377,18,1988585,119.59,3.75444,18357,0.662346,0.956537276506,3420.7911517620087,0.0,0.494773,61.9380061903
0.0136606,15,1990581,121.51,3.87671,18372,3.29518,0.933653466403,3424.3276393413544,0.0,0.410541,62.9120322405
-0.14817,17,1992703,121.61,3.85866,18389,0.344926,0.95186483115,3427.8741393089294,0.0,0.479048,62.903877805
-0.145416,17,1994717,123.03,3.83318,18406,0.284981,0.961281374097,3431.416478872299,0.0,0.482497,63.4432112525
-0.144145,17,1996746,123.65,3.79812,18423,0.313872,0.95670684427,3434.9439294338226,0.0,0.487771,63.7666768925
-0.127521,17,1998809,122.23,3.77695,18440,0.495786,0.933601744473,3438.491528272629,0.0,0.805655,63.1666516408
-0.143459,16,2000811,123.67,3.72424,18456,0.406553,0.960051827133,3442.0143580436707,0.0,0.499607,63.8613030697
-0.137055,16,2002885,123.04,3.71291,18472,0.54285,0.943192489445,3445.5773208141327,0.0,0.473329,63.4907748066
-0.122206,17,2004951,122.48,3.7129,18489,0.904164,0.949162080884,3449.1166837215424,0.0,0.339212,63.284355587
-0.133632,17,2006982,122.65,3.70545,18506,0.474157,0.96375894919,3452.726640224457,0.0,0.49688,63.4138121133
-0.139019,16,2009066,125.25,3.68451,18522,0.437018,0.959823895246,3456.2751002311707,0.0,0.505688,64.8266496819
-0.148148,17,2011088,124.32,3.68246,18539,0.410462,0.970183705911,3459.8378596305847,0.0,0.326483,64.2706532385
-0.141029,17,2013109,122.98,3.69409,18556,0.536914,0.957152292132,3463.381609916687,0.0,0.448701,63.5995918661
-0.140856,15,2015179,123.95,3.69967,18571,0.434515,0.962764821947,3466.9217586517334,0.0,0.3177,64.0138749901
-0.118794,16,2017270,125.78,3.68535,18587,0.725518,0.96090260148,3470.4523141384125,0.0,0.395041,64.9134517653
-0.132093,14,2019256,129.04,3.64257,18601,0.933881,0.95750759542,3473.975260257721,0.0,0.331012,66.3485406596
-0.141185,17,2021318,127.68,3.62346,18618,0.400527,0.951477918774,3477.5254395008087,0.0,0.318681,65.8153461783
-0.138186,19,2023410,126.72,3.59254,18637,0.445306,0.956929512322,3481.0851979255676,0.0,0.400095,65.435971659
-0.131223,18,2025427,124.48,3.58938,18655,0.558544,0.948419444263,3484.649915933609,0.0,0.487791,64.3659110056
-0.13322,16,2027500,123.21,3.578,18671,0.458396,0.932168826461,3488.187112092972,0.0,0.31605,63.9584243075
-0.129176,16,2029531,122.61,3.56291,18687,0.512318,0.94724933058,3491.7379541397095,0.0,0.373546,63.8467119405
-0.142234,17,2031589,119.65,3.52194,18704,0.594086,0.966261066496,3495.2809624671936,0.0,0.385259,62.3730540947
-0.136463,16,2033643,121.06,3.51259,18720,0.473255,0.954177513719,3498.811618566513,0.0,0.35785,62.9304473321
-0.123793,16,2035667,124.32,3.52013,18736,0.82125,0.95308354497,3502.346346139908,0.0,0.412584,64.5310423642
-0.14122,17,2037694,125.36,3.54186,18753,0.513356,0.961970500648,3505.883278608322,0.0,0.35867,65.1038992606
-0.125361,16,2039714,124.8,3.54754,18769,0.652159,0.960663516074,3509.4453225135803,0.0,0.306936,64.8764961171
-0.116525,18,2041821,122.9,3.5671,18787,0.920669,0.958559382707,3513.006962776184,0.0,0.409877,63.7244938358
-0.131141,17,2043840,122.51,3.56934,18804,0.491368,0.946568705142,3516.553944826126,0.0,0.667653,63.6181699966
-0.136872,16,2045843,122.0,3.53616,18820,0.473975,0.953170601279,3520.1314187049866,0.0,0.400173,63.2648065756
-0.106126,18,2047959,119.91,3.55957,18838,0.762444,0.947338800877,3523.696701526642,0.0,0.392234,62.1738262818
-0.132572,16,2050039,122.31,3.54112,18854,0.755163,0.950138028711,3527.2421131134033,0.0,0.380498,63.3942234963
-0.141893,16,2052086,122.43,3.53756,18870,0.503532,0.966636296362,3530.7793276309967,0.0,0.443059,63.4511300621
-0.139003,13,2054024,126.96,3.56282,18883,0.58141,0.945538565516,3534.326879501343,0.0,0.33563,65.8004035847
-0.131409,17,2056116,128.1,3.56785,18900,0.592408,0.963848844171,3537.8666772842407,0.0,0.472992,66.5009204674
-0.135815,17,2058209,127.56,3.54225,18917,0.583785,0.956597208977,3541.421694755554,0.0,0.41012,66.4148069324
-0.134529,15,2060243,129.99,3.57572,18932,0.69515,0.965264871716,3544.9214363098145,0.0,0.349184,67.7655066771
-0.142992,16,2062272,132.15,3.56493,18948,0.485304,0.954153358936,3548.4521639347076,0.0,0.434445,68.9983297109
-0.134702,18,2064350,127.75,3.56969,18966,0.643084,0.959781169891,3551.9840545654297,0.0,0.45469,66.6071133916
-0.132658,16,2066342,125.65,3.6006,18982,0.492227,0.955154441297,3555.5223660469055,0.0,0.494711,65.5968409066
-0.136983,18,2068380,122.64,3.60791,19000,0.650227,0.956680905074,3559.060446023941,0.0,0.487667,64.0524628646
-0.132984,16,2070506,124.0,3.60705,19016,0.512143,0.953340027481,3562.585334777832,0.0,0.304572,64.8013221252
-0.134528,16,2072502,122.59,3.55363,19032,0.646919,0.961122043431,3566.1009092330933,0.0,0.477533,63.894448527
-0.140761,19,2074612,119.45,3.5284,19051,0.507431,0.953522834927,3569.624757528305,0.0,0.534017,62.273302038
-0.147482,16,2076549,120.21,3.53954,19067,0.568316,0.946432013065,3573.1784632205963,0.0,0.424167,62.6489709596
-0.137897,16,2078650,121.85,3.53665,19083,0.780965,0.963612873107,3576.7613615989685,0.0,0.334916,63.5342026599
-0.124942,15,2080726,125.67,3.52456,19098,0.833071,0.950778618455,3580.3067150115967,0.0,0.39533,65.6078019035
-0.14095,14,2082673,127.55,3.53656,19112,0.554421,0.963590998203,3583.8666491508484,0.0,0.266553,66.4407091579
-0.129493,19,2084849,125.02,3.53274,19131,0.751324,0.960499934852,3587.4145159721375,0.0,0.489792,65.3136555875
-0.123179,15,2086830,127.94,3.51866,19146,0.728835,0.955852776766,3590.959926843643,0.0,0.3698,66.8555847344
-0.124492,19,2088954,127.05,3.50236,19165,0.701623,0.959561485797,3594.507170200348,0.0,0.53146,66.415412719
-0.139359,16,2090975,126.31,3.50545,19181,0.528757,0.965974099934,3598.069843530655,0.0,0.419635,66.0560937962
-0.133521,15,2092937,124.98,3.49166,19196,0.433644,0.93882695958,3601.62988114357,0.0,0.381763,65.0936776556
-0.132872,16,2094926,122.53,3.46941,19212,0.610434,0.956974245608,3605.17045211792,0.0,0.344103,64.2213071571
-0.129436,16,2097138,126.03,3.47391,19228,0.640042,0.960130069405,3608.717027425766,0.0,0.322487,65.7846188367
-0.135417,17,2099136,124.17,3.44463,19245,0.588373,0.939481295645,3612.2678418159485,0.0,0.621121,64.7868299389
-0.129181,15,2101137,127.0,3.43497,19260,0.55263,0.944896202534,3615.835037469864,0.0,0.360507,66.3017539629
-0.12347,16,2103257,129.03,3.40524,19276,1.29593,0.955589283258,3619.4127905368805,0.0,0.453493,67.1018941651
-0.140267,17,2105331,127.87,3.38625,19293,0.532214,0.965680956841,3622.9685814380646,0.0,0.316587,66.5893942608
-0.133939,16,2107315,128.0,3.35858,19309,0.495937,0.957438893616,3626.507070541382,0.0,0.281346,66.4918337083
-0.135829,16,2109310,125.04,3.32921,19325,0.886118,0.959604129195,3630.0310649871826,0.0,0.314955,65.2143395321
-0.120751,19,2111476,124.53,3.28912,19344,0.642512,0.956560671329,3633.5845816135406,0.0,0.580507,65.1329185621
-0.124571,16,2113455,123.18,3.30555,19360,0.717471,0.957714613527,3637.1477670669556,0.0,0.287096,64.5904505062
-0.13014,18,2115551,120.64,3.25004,19378,0.746098,0.943603612483,3640.7021012306213,0.0,0.533779,63.3891077941
-0.108861,17,2117603,120.69,3.26505,19395,0.671244,0.927353806794,3644.240992307663,0.0,0.350947,63.4437843088
-0.0878384,15,2119587,121.58,3.31778,19410,1.42267,0.959107935429,3647.8115890026093,0.0,0.269523,63.7403333233
-0.134266,19,2121628,118.16,3.34049,19429,0.494956,0.960330333561,3651.3741071224213,0.0,0.694305,62.1043931557
-0.142111,15,2123678,122.02,3.3182,19444,0.549799,0.965847745538,3654.9445040225983,0.0,0.255205,63.8227760462
-0.124756,19,2125791,120.02,3.28809,19463,0.676693,0.934469267726,3658.5105221271515,0.0,0.388354,62.8363673152
-0.143587,16,2127731,120.61,3.26772,19479,0.568416,0.947630286217,3662.0414214134216,0.0,0.446434,63.2674216885
-0.125194,18,2129913,120.09,3.28157,19497,0.76113,0.958990838379,3665.585269212723,0.0,0.424831,62.9915002311
-0.144016,15,2131894,120.92,3.25822,19512,0.485601,0.957087378949,3669.100822210312,0.0,0.352529,63.3761557065
-0.139291,16,2133904,123.8,3.26709,19528,0.63542,0.968949532136,3672.63343834877,0.0,0.317758,64.8164239552
-0.10317,16,2136012,123.34,3.24799,19544,1.01266,0.951466731727,3676.165773630142,0.0,0.478523,64.6884098354
-0.14264,17,2137966,123.23,3.21973,19561,0.523646,0.959580179304,3679.7122445106506,0.0,0.601067,64.633903099
-0.143915,16,2140098,125.8,3.19104,19577,0.512912,0.959683798254,3683.2653183937073,0.0,0.419393,65.7704503199
-0.136238,16,2142165,126.37,3.15095,19593,0.712171,0.967353947461,3686.796038389206,0.0,0.272025,66.1530250042
-0.125384,16,2144212,127.49,3.13738,19609,0.871099,0.95410752669,3690.3433566093445,0.0,0.39295,66.6205786818
-0.135261,18,2146246,124.6,3.13895,19627,0.516169,0.961029149592,3693.8821709156036,0.0,0.45772,65.265054151
-0.119914,17,2148187,121.75,3.10363,19644,0.926114,0.941987872124,3697.3970839977264,0.0,0.446234,63.9277911287
-0.141206,17,2150386,124.2,3.09475,19661,0.576008,0.968174342066,3700.9372918605804,0.0,0.350597,65.0042983263
-0.137463,17,2152388,121.97,3.08982,19678,0.66369,0.957397986203,3704.490884065628,0.0,0.416419,64.0791153451
-0.141268,17,2154408,120.27,3.05737,19695,0.512622,0.951107338071,3708.0145695209503,0.0,0.387455,62.9304240642
-0.140959,17,2156469,119.14,3.03634,19712,0.65832,0.955883331597,3711.545978307724,0.0,0.39643,62.6576064974
-0.114317,18,2158580,119.86,3.03739,19730,0.993362,0.960521019995,3715.1006574630737,0.0,0.430785,62.8725457176
-0.138191,17,2160563,119.02,3.04304,19747,0.598667,0.956728760153,3718.6489107608795,0.0,0.388475,62.4581541952
-0.125424,17,2162608,119.25,3.05125,19764,0.781345,0.959839396179,3722.204871416092,0.0,0.33468,62.5374297637
-0.0750086,18,2164633,118.6,3.03812,19782,2.21982,0.934044867754,3725.7733628749847,0.0,0.43081,62.2143654411
-0.133932,16,2166648,118.66,3.04358,19798,0.628013,0.944985520095,3729.3122708797455,0.0,0.426329,62.2782054598
-0.145979,16,2168744,120.51,3.03932,19814,0.577834,0.953709740192,3732.859050512314,0.0,0.349979,62.9967310848
-0.143416,19,2170865,119.28,3.0245,19833,0.489115,0.97089873068,3736.428349018097,0.0,0.38266,62.3714845323
-0.125522,15,2172874,122.12,2.98935,19848,0.49746,0.931168623269,3739.9835801124573,0.0,0.286284,63.7762187748
-0.0783526,17,2174893,121.24,2.98937,19865,1.5804,0.962288655341,3743.537672996521,0.0,0.473086,63.2126495787
-0.146452,17,2176877,122.44,2.9618,19882,0.540416,0.959887519479,3747.062552690506,0.0,0.40197,63.9812990774
-0.144187,17,2179005,121.89,2.9527,19899,0.475674,0.964897368103,3750.632197856903,0.0,0.327388,63.8612603168
-0.140674,17,2181051,120.76,2.918,19916,0.54941,0.963023927063,3754.2027740478516,0.0,0.353283,63.303661955
-0.129413,18,2183142,121.63,2.86736,19934,0.64356,0.958441372961,3757.7178292274475,0.0,0.358209,63.7941413231
-0.132779,16,2185191,120.87,2.81784,19950,0.618456,0.96206503734,3761.2596023082733,0.0,0.328634,63.4767315387
-0.147044,15,2187151,122.58,2.79433,19965,0.494054,0.961953040212,3764.8189175128937,0.0,0.322014,64.4430792932
-0.134024,15,2189207,125.72,2.79188,19980,0.642934,0.952903371304,3768.35063290596,0.0,0.307579,65.8943337542
-0.13769,17,2191279,125.26,2.74018,19997,0.709403,0.957268808037,3771.897994041443,0.0,0.401574,65.6643838605
-0.138929,17,2193348,125.16,2.70712,20014,0.681266,0.964813165367,3775.4538173675537,0.0,0.257896,65.7683738726
-0.121201,16,2195382,126.62,2.74534,20030,0.890476,0.962085559964,3779.015355825424,0.0,0.263634,66.5276757547
-0.14162,17,2197424,125.41,2.73187,20047,0.599062,0.968326307833,3782.57008433342,0.0,0.342407,66.0202252793
-0.139538,18,2199541,123.9,2.69262,20065,0.504473,0.966141682118,3786.100257873535,0.0,0.431639,65.5246064526
-0.0967129,17,2201548,121.34,2.6824,20082,0.900989,0.948907714337,3789.6352598667145,0.0,0.336332,64.3557904337
-0.138454,15,2203550,122.71,2.70198,20097,0.626425,0.965546540916,3793.1634678840637,0.0,0.247558,65.0334340054
-0.135084,17,2205678,123.3,2.705,20114,0.603719,0.961424645036,3796.7012372016907,0.0,0.336217,64.9910969292
-0.139172,16,2207639,122.57,2.69073,20130,0.576768,0.971496323124,3800.232946395874,0.0,0.277216,64.6365006371
-0.13615,17,2209651,122.27,2.70316,20147,0.77263,0.973507979885,3803.7879927158356,0.0,0.262911,64.3625725038
