TimeElapsed,loss_pol_entpen,EpLenMean,loss_kl,EpThisIter,TimestepsSoFar,EpisodesSoFar,loss_vf_loss,loss_pol_surr,EpRewMean,ev_tdlam_before,loss_ent
370.95913195610046,0.0,937.35,0.00738463,2,473026,1204,51.3335,-0.0115358,937.35,0.00264519453049,1.02267
372.5621426105499,0.0,940.09,0.00571704,2,475026,1206,68.7731,-0.00626191,940.09,-0.0338355302811,1.03402
374.1606197357178,0.0,940.09,0.00636465,2,477026,1208,68.4406,-0.00721301,940.09,0.0101664662361,1.03723
375.76999044418335,0.0,940.09,0.0088889,2,479026,1210,69.0825,-0.00409733,940.09,-0.0207108259201,1.04154
377.36373496055603,0.0,940.09,0.00326563,2,481026,1212,68.7799,-0.00538635,940.09,0.0207523703575,1.04008
378.9731059074402,0.0,940.09,0.0104717,2,483026,1214,69.6038,-0.00797263,940.09,0.192765593529,1.04446
380.5668520927429,0.0,940.09,0.0180648,2,485026,1216,66.6873,-0.010668,940.09,0.00518971681595,1.06039
382.1762206554413,0.0,940.09,0.00994038,2,487026,1218,67.1761,-0.00918328,940.09,-0.00455760955811,1.05127
383.7699673175812,0.0,940.09,0.0117299,2,489026,1220,44.768,-0.0131084,940.09,-0.0128290653229,1.05643
385.36371207237244,0.0,940.09,0.00518823,2,491026,1222,69.2216,-0.00865383,940.09,-0.0331585407257,1.05322
386.97308111190796,0.0,940.09,0.0122567,2,493026,1224,69.2197,-0.0097027,940.09,-0.12072789669,1.04469
388.56682658195496,0.0,940.09,0.00492711,2,495026,1226,66.4246,-0.00565777,940.09,0.00484746694565,1.04299
390.17619729042053,0.0,940.09,0.0058773,2,497026,1228,58.2468,-0.0100102,940.09,-0.0104379653931,1.04071
391.7855668067932,0.0,940.09,0.00909323,2,499026,1230,64.6605,-0.00779298,940.09,-0.0296276807785,1.03606
393.3949372768402,0.0,940.09,0.00639162,2,501026,1232,67.6041,-0.00917281,940.09,-0.0417332649231,1.02141
394.98868322372437,0.0,940.09,0.0128555,2,503026,1234,66.5222,-0.0088595,940.09,-0.000131011009216,1.02472
396.5808882713318,0.0,940.09,0.00674039,2,505026,1236,68.0892,-0.00576244,940.09,-0.011127948761,1.0258
398.176815032959,0.0,948.86,0.00764814,2,507026,1238,62.3825,-0.00561112,948.86,-0.00463771820068,1.0201
399.79429721832275,0.0,960.23,0.00583767,2,509026,1240,65.7816,-0.00638435,960.23,-0.0109523534775,0.996061
401.4350697994232,0.0,960.23,0.00807932,2,511026,1242,63.2404,-0.00950285,960.23,0.0279832482338,1.00638
403.07611107826233,0.0,969.73,0.00611942,3,514026,1245,98.3803,-0.00778657,969.73,-0.00150215625763,1.00943
404.70880007743835,0.0,969.73,0.00688762,2,516026,1247,64.8163,-0.0095378,969.73,-0.027494430542,1.00617
406.31742119789124,0.0,969.73,0.0082817,2,518026,1249,67.5347,-0.00792327,969.73,-0.0206714868546,1.02399
407.926953792572,0.0,969.73,0.0118456,2,520026,1251,66.967,-0.0113331,969.73,0.0134331583977,1.00559
409.5278015136719,0.0,967.44,0.00770599,2,521797,1253,34.7141,-0.00717123,967.44,0.708148419857,1.01228
411.13848090171814,0.0,967.44,0.00801953,2,523797,1255,67.789,-0.00809893,967.44,-0.0316367149353,1.01868
412.7357544898987,0.0,967.44,0.00597261,2,525797,1257,68.2785,-0.00758322,967.44,-0.00762343406677,1.01473
414.3491699695587,0.0,967.44,0.0101402,2,527797,1259,64.3323,-0.0109243,967.44,-0.0087673664093,1.01438
415.94206619262695,0.0,967.44,0.00663045,2,529797,1261,67.3049,-0.00729663,967.44,-0.0322630405426,1.03197
417.53581142425537,0.0,967.44,0.0105135,2,531797,1263,67.0593,-0.00953204,967.44,-0.0199584960938,1.04661
419.1451823711395,0.0,969.92,0.00942046,2,533797,1265,68.2591,-0.00663188,969.92,-0.0379958152771,1.0476
420.7389278411865,0.0,970.91,0.00717373,2,535797,1267,67.0211,-0.00640621,970.91,-0.00521147251129,1.05801
422.34829783439636,0.0,976.33,0.0068911,2,537797,1269,61.9341,-0.00897111,976.33,-0.00362122058868,1.08651
423.94204354286194,0.0,979.77,0.010625,2,539797,1271,66.445,-0.00882453,979.77,-0.00913143157959,1.07439
425.5514123439789,0.0,979.77,0.00523564,2,541797,1273,67.9215,-0.00676605,979.77,-0.0142555236816,1.08255
427.1672215461731,0.0,979.77,0.00667448,2,543797,1275,67.5143,-0.0044217,979.77,0.00613462924957,1.11574
428.77053594589233,0.0,974.67,0.00711917,3,546287,1278,54.2083,-0.00962241,974.67,0.365346133709,1.12158
430.3799297809601,0.0,974.67,0.00849255,2,548287,1280,68.1367,-0.00491028,974.67,-0.0103594064713,1.14787
431.9870066642761,0.0,974.67,0.00887722,2,550287,1282,69.9271,-0.00929603,974.67,-0.00662732124329,1.15647
433.58879017829895,0.0,970.14,0.011359,3,552834,1285,97.2985,-0.013713,970.14,0.00783812999725,1.12228
435.16944909095764,0.0,970.14,0.00779748,2,554834,1287,67.7566,-0.00815517,970.14,-0.00242018699646,1.12066
436.786470413208,0.0,977.03,0.00886695,2,556834,1289,69.1854,-0.00841348,977.03,0.236555039883,1.12264
438.38037753105164,0.0,967.0,0.00637657,3,558831,1292,76.0268,-0.0086701,967.0,0.497154057026,1.10456
439.98991990089417,0.0,967.0,0.00681487,2,560831,1294,65.5744,-0.00821923,967.0,0.00458210706711,1.11831
441.5761892795563,0.0,971.03,0.0054263,2,562831,1296,64.1031,-0.00674054,971.03,0.0535075068474,1.10733
443.1852512359619,0.0,978.05,0.013809,2,564831,1298,68.2802,-0.0077181,978.05,0.0116056203842,1.09003
444.78652906417847,0.0,978.05,0.0137022,2,566831,1300,67.094,-0.0109049,978.05,0.0346808433533,1.07413
446.3982753753662,0.0,978.05,0.00677904,2,568831,1302,68.6038,-0.00758422,978.05,-0.00262260437012,1.07688
448.0017092227936,0.0,978.05,0.00884006,2,570831,1304,68.8108,-0.00959612,978.05,-0.0136677026749,1.08859
449.58877968788147,0.0,978.05,0.00523934,2,572831,1306,69.0322,-0.00677095,978.05,0.000583469867706,1.09449
451.19182205200195,0.0,978.05,0.0061248,2,574831,1308,67.1059,-0.00883621,978.05,0.0208737254143,1.09358
452.8011920452118,0.0,978.05,0.00694182,2,576831,1310,67.8565,-0.0117795,978.05,-0.00378215312958,1.08502
454.39493775367737,0.0,978.05,0.00480812,2,578831,1312,66.833,-0.00624488,978.05,0.0465952157974,1.08199
455.98868107795715,0.0,978.05,0.00676384,2,580831,1314,67.3765,-0.00861471,978.05,-0.0286897420883,1.09844
457.6015512943268,0.0,978.05,0.0116121,2,582831,1316,68.1496,-0.00767791,978.05,0.0110858678818,1.11523
459.20756483078003,0.0,978.05,0.00514972,2,584831,1318,67.6294,-0.0067323,978.05,-0.00967681407928,1.11813
460.80130910873413,0.0,978.05,0.00505793,2,586831,1320,67.3838,-0.00914925,978.05,0.00467264652252,1.11636
462.39505410194397,0.0,978.05,0.0114329,2,588831,1322,69.3044,-0.00855678,978.05,-0.011284828186,1.12312
464.0044243335724,0.0,978.05,0.00274455,3,591831,1325,88.6517,-0.00541905,978.05,0.000446438789368,1.10865
465.5825448036194,0.0,978.05,0.00803086,2,593831,1327,68.8861,-0.00646794,978.05,-0.0054395198822,1.12853
467.1919164657593,0.0,978.05,0.00957787,2,595831,1329,68.4479,-0.00620324,978.05,-0.00801587104797,1.1139
468.7856607437134,0.0,978.05,0.00422818,2,597831,1331,68.7498,-0.00384175,978.05,-0.0020524263382,1.12783
470.3794047832489,0.0,978.05,0.00620534,2,599831,1333,68.0102,-0.00383263,978.05,-0.000571250915527,1.13958
471.9887764453888,0.0,978.05,0.00642888,2,601831,1335,67.7386,-0.0105335,978.05,-0.0119961500168,1.13848
473.5668957233429,0.0,978.05,0.00555589,2,603831,1337,68.1121,-0.00539435,978.05,-0.00679314136505,1.12441
475.1762659549713,0.0,978.05,0.0107972,2,605831,1339,67.9295,-0.00992811,978.05,-0.000200867652893,1.10566
476.7856357097626,0.0,978.05,0.00937775,2,607831,1341,62.532,-0.00930604,978.05,0.000841856002808,1.11807
478.39500641822815,0.0,978.05,0.00749596,2,609831,1343,68.1503,-0.0053936,978.05,-0.0303453207016,1.11612
479.98875069618225,0.0,978.05,0.00992262,2,611831,1345,67.0347,-0.0092897,978.05,-0.0074645280838,1.11785
481.5981214046478,0.0,978.05,0.0125667,2,613831,1347,66.6372,-0.00610082,978.05,-0.00127947330475,1.13858
483.176242351532,0.0,978.05,0.0058999,2,615831,1349,66.6468,-0.00646917,978.05,0.0294123888016,1.15765
484.7699875831604,0.0,972.28,0.0063893,3,618254,1352,93.67,-0.0126371,972.28,0.0212557911873,1.1319
486.3637328147888,0.0,974.57,0.00792335,2,620254,1354,67.6643,-0.00879893,974.57,-0.0295302867889,1.15451
487.974081993103,0.0,974.57,0.00773602,2,622254,1356,56.143,-0.0111714,974.57,0.0263988375664,1.15823
489.5993187427521,0.0,974.57,0.00680779,2,624254,1358,61.025,-0.011309,974.57,0.00674414634705,1.16049
491.19267678260803,0.0,974.57,0.00768341,2,626254,1360,66.658,-0.00863884,974.57,-0.00432562828064,1.17024
492.79454469680786,0.0,974.57,0.0111354,2,628254,1362,68.9193,-0.00887114,974.57,-0.0330405235291,1.15362
494.3949112892151,0.0,974.57,0.00743708,2,630254,1364,48.6033,-0.00802683,974.57,0.0920532345772,1.12674
496.006404876709,0.0,974.57,0.00868171,2,632254,1366,70.0643,-0.00835799,974.57,-0.0247489213943,1.1236
497.60951471328735,0.0,974.57,0.00750622,2,634254,1368,68.9815,-0.0120853,974.57,-0.00663626194,1.10385
499.2112650871277,0.0,974.57,0.0122749,2,636254,1370,68.81,-0.00630192,974.57,-0.0109356641769,1.13386
500.8121030330658,0.0,974.57,0.0034723,2,638254,1372,68.2306,-0.00459447,974.57,0.000347316265106,1.13645
502.41066336631775,0.0,974.57,0.00987774,2,640254,1374,66.9234,-0.00974389,974.57,-0.00736594200134,1.14454
504.0200345516205,0.0,974.57,0.00900449,2,642254,1376,68.8566,-0.00934513,974.57,0.0106848478317,1.14721
505.5981547832489,0.0,979.67,0.00532129,2,644254,1378,67.6178,-0.00509317,979.67,-0.00937557220459,1.15509
507.2387731075287,0.0,979.67,0.00528894,2,646254,1380,67.8502,-0.00951417,979.67,0.00475859642029,1.1578
508.8325197696686,0.0,979.67,0.00886047,2,648254,1382,66.4944,-0.00936015,979.67,-0.0134710073471,1.15052
510.44188833236694,0.0,983.08,0.00966795,3,651142,1385,93.5452,-0.00861794,983.08,0.0164049267769,1.12698
512.0356349945068,0.0,983.08,0.0128269,2,653142,1387,64.4479,-0.00825015,983.08,0.0411007404327,1.10349
513.6450049877167,0.0,978.05,0.00513863,2,654639,1389,37.2403,-0.00891585,978.05,0.395190298557,1.09692
515.2231240272522,0.0,987.14,0.0064526,2,656545,1391,35.5471,-0.00822618,987.14,0.627516359091,1.10509
516.8324964046478,0.0,987.14,0.0105174,2,658545,1393,65.3599,-0.0114745,987.14,-0.0210739374161,1.12009
518.4132688045502,0.0,987.14,0.00421636,2,660545,1395,49.5512,-0.00703865,987.14,0.0821542143822,1.13707
520.0238251686096,0.0,987.14,0.00713878,3,663545,1398,78.4508,-0.0120419,987.14,0.0476973056793,1.14168
521.6256880760193,0.0,986.87,0.00904494,2,665518,1400,36.0327,-0.00808265,986.87,0.757611647248,1.14209
523.2195193767548,0.0,975.04,0.0128432,3,667335,1403,14.9115,-0.0101529,975.04,0.894299328327,1.14311
524.8288881778717,0.0,968.54,0.0110704,3,669685,1406,72.3601,-0.0115915,968.54,0.566615819931,1.13905
526.4265606403351,0.0,968.54,0.0102745,2,671685,1408,68.7986,-0.00924224,968.54,0.0221552848816,1.11969
528.0359311103821,0.0,963.66,0.013465,2,673197,1410,20.0929,-0.00237611,963.66,0.796976178885,1.12739
529.6222569942474,0.0,963.66,0.00931799,2,675197,1412,73.1838,-0.00945331,963.66,0.000330567359924,1.14866
531.2316257953644,0.0,963.66,0.0098561,2,677197,1414,72.456,-0.00696708,963.66,-0.00704085826874,1.13497
532.8180341720581,0.0,963.66,0.00449752,2,679197,1416,62.9341,-0.00830342,963.66,0.0249708294868,1.1434
534.4276075363159,0.0,963.66,0.0116316,2,681197,1418,69.5244,-0.00765657,963.66,-0.0611590147018,1.15728
536.0361905097961,0.0,963.66,0.00754778,2,683197,1420,69.9475,-0.0080762,963.66,-0.0143892765045,1.17449
537.6380472183228,0.0,956.4,0.00569667,3,685471,1423,100.467,-0.00837309,956.4,-0.00668597221375,1.15674
539.2318992614746,0.0,956.4,0.0083998,2,687471,1425,68.5179,-0.00774995,956.4,-0.00505304336548,1.17453
540.8328413963318,0.0,956.4,0.00582014,2,689471,1427,58.0885,-0.0112465,956.4,0.0391709804535,1.17733
542.4266374111176,0.0,956.4,0.0137517,2,691471,1429,69.5459,-0.0111121,956.4,-0.00414955615997,1.17191
544.0203983783722,0.0,956.4,0.00847398,2,693471,1431,66.9204,-0.00820714,956.4,-0.00667214393616,1.17942
545.6368985176086,0.0,956.4,0.00766227,2,695471,1433,68.6314,-0.00824563,956.4,-0.00534451007843,1.19933
547.2325484752655,0.0,956.4,0.0133744,2,697471,1435,67.785,-0.00828866,956.4,0.00563830137253,1.20056
548.8487062454224,0.0,956.4,0.0057927,2,699471,1437,67.0191,-0.00504209,956.4,-6.30617141724e-05,1.20109
550.4585244655609,0.0,956.4,0.00895415,2,701471,1439,67.2442,-0.00727466,956.4,-0.000556349754333,1.2017
552.0538971424103,0.0,956.4,0.0083034,3,704471,1442,86.6217,-0.00855507,956.4,0.0057418346405,1.19904
553.6547424793243,0.0,946.8,0.0180619,3,706511,1445,91.2224,-0.0138318,946.8,0.0175721049309,1.18401
555.2504816055298,0.0,946.8,0.00836217,2,708511,1447,65.5382,-0.00875047,946.8,-0.00263428688049,1.1864
556.8442256450653,0.0,946.8,0.0111538,2,710511,1449,66.6905,-0.00766345,946.8,-0.0206011533737,1.18776
558.4417695999146,0.0,946.8,0.0108721,2,712511,1451,67.1412,-0.00756622,946.8,-0.0156831741333,1.17262
560.0511412620544,0.0,952.57,0.00667508,2,714511,1453,67.6214,-0.00678104,952.57,-0.00335872173309,1.17097
561.64488697052,0.0,952.57,0.0101899,2,716511,1455,67.8491,-0.00852003,952.57,-0.00121963024139,1.18544
563.2386310100555,0.0,946.16,0.00960981,2,717870,1457,59.1814,-0.0118393,946.16,-0.00968241691589,1.18848
564.8480024337769,0.0,946.16,0.0108174,3,720870,1460,98.9298,-0.00500719,946.16,-0.0133862495422,1.18941
566.4417464733124,0.0,946.16,0.00519622,2,722870,1462,67.5581,-0.00763585,946.16,-0.00243735313416,1.18597
568.0511162281036,0.0,946.09,0.0112304,2,724863,1464,61.2091,-0.0127601,946.09,0.00455635786057,1.18379
569.6448619365692,0.0,946.09,0.0101602,2,726863,1466,68.1661,-0.00909087,946.09,-0.0197743177414,1.18693
571.2542316913605,0.0,946.09,0.0106389,2,728863,1468,66.7949,-0.0116284,946.09,0.0019559264183,1.19935
572.8479771614075,0.0,946.09,0.00486227,2,730863,1470,65.9457,-0.00944625,946.09,0.00299739837646,1.20851
574.4573483467102,0.0,946.09,0.0129931,2,732863,1472,67.9897,-0.0100872,946.09,-0.0249733924866,1.19632
576.05109167099,0.0,946.09,0.00798143,2,734863,1474,67.3942,-0.00878031,946.09,0.000346779823303,1.19995
577.6604619026184,0.0,946.09,0.00984148,2,736863,1476,60.5803,-0.0122868,946.09,0.0515844225883,1.16407
579.2595887184143,0.0,946.09,0.00763396,2,738863,1478,67.7694,-0.00402995,946.09,-0.0292483568192,1.18587
580.8652305603027,0.0,946.09,0.0127608,2,740863,1480,67.7744,-0.012428,946.09,-0.0290219783783,1.1825
582.4593074321747,0.0,946.09,0.00884585,2,742863,1482,68.1721,-0.00803364,946.09,-0.000764131546021,1.19039
584.0676503181458,0.0,946.09,0.00584064,2,744863,1484,64.2722,-0.00679905,946.09,-0.0395776033401,1.18676
585.6538848876953,0.0,947.21,0.0109469,2,746863,1486,68.6188,-0.0129667,947.21,-0.0137482881546,1.19709
587.2636868953705,0.0,946.33,0.00853486,3,749272,1489,90.7823,-0.010793,946.33,0.0108821988106,1.19517
588.8636448383331,0.0,947.27,0.00974244,2,751272,1491,65.3299,-0.0110449,947.27,0.0904960632324,1.21307
590.4573926925659,0.0,938.68,0.00603746,3,753413,1494,97.4316,-0.00770089,938.68,-0.0143184661865,1.20419
592.0667593479156,0.0,938.68,0.00711483,2,755413,1496,66.957,-0.00622487,938.68,-0.0420204401016,1.21
593.6605041027069,0.0,938.68,0.00852457,2,757413,1498,66.2865,-0.00902493,938.68,-0.0109680891037,1.20914
595.2698752880096,0.0,938.95,0.0116049,2,759413,1500,66.3388,-0.00879351,938.95,-0.0314389467239,1.21669
596.8636207580566,0.0,947.62,0.00760334,2,761413,1502,62.1843,-0.0130232,947.62,0.0117651224136,1.22463
598.4729902744293,0.0,957.28,0.00961289,2,763413,1504,67.0103,-0.00885185,957.28,-0.00410544872284,1.23265
600.066734790802,0.0,957.28,0.00827118,2,765413,1506,67.1398,-0.00825023,957.28,0.0166691541672,1.22631
601.6761057376862,0.0,957.28,0.0132211,2,767413,1508,65.7074,-0.0113473,957.28,-0.0444564819336,1.2407
603.2698516845703,0.0,962.16,0.00928321,2,769413,1510,59.4546,-0.00922743,962.16,-0.0145025253296,1.24671
604.8792204856873,0.0,962.16,0.0130612,2,771413,1512,68.8247,-0.0134719,962.16,-0.0326001644135,1.21703
606.4729652404785,0.0,962.16,0.00784741,2,773413,1514,67.7352,-0.00837641,962.16,-0.00641798973083,1.22404
608.0942213535309,0.0,962.16,0.00700965,2,775413,1516,47.4978,-0.00924111,962.16,0.0928154587746,1.24108
609.7015783786774,0.0,962.16,0.0103541,2,777413,1518,68.6499,-0.00846261,962.16,4.89354133606e-05,1.23379
611.3013982772827,0.0,962.16,0.0137302,2,779413,1520,66.7482,-0.0119303,962.16,-0.0260682106018,1.24796
612.9114005565643,0.0,969.42,0.00661325,2,781413,1522,66.1269,-0.00740479,969.42,0.0386550426483,1.26494
614.4989025592804,0.0,969.42,0.00679471,2,783413,1524,67.2044,-0.00692721,969.42,0.0291108489037,1.27219
616.114914894104,0.0,969.42,0.0052423,3,786413,1527,101.357,-0.00930274,969.42,-0.00610816478729,1.28592
617.7167446613312,0.0,969.42,0.0101641,2,788413,1529,69.352,-0.0042105,969.42,-0.01378262043,1.26961
619.3254501819611,0.0,969.42,0.0105742,2,790413,1531,66.8578,-0.008732,969.42,-0.028759598732,1.27251
620.9270963668823,0.0,969.42,0.0099115,2,792413,1533,67.3813,-0.0120527,969.42,-0.00271105766296,1.27582
622.5211007595062,0.0,969.42,0.0096364,2,794413,1535,67.6232,-0.00832473,969.42,-0.0201939344406,1.26067
624.1302392482758,0.0,969.42,0.00999488,2,796413,1537,57.0795,-0.00898048,969.42,0.00832277536392,1.26178
625.7310960292816,0.0,969.42,0.0144226,2,798413,1539,69.3494,-0.0128908,969.42,-0.0205031633377,1.27355
627.3418292999268,0.0,969.42,0.00550832,2,800413,1541,68.2103,-0.0058721,969.42,-0.0035959482193,1.27786
628.9266874790192,0.0,969.42,0.00992696,2,802413,1543,68.2911,-0.00982695,969.42,-0.00890827178955,1.28563
630.5362360477448,0.0,979.02,0.00521903,2,804413,1545,65.0127,-0.00793129,979.02,0.00930815935135,1.3004
632.1311936378479,0.0,979.02,0.0069608,2,806413,1547,68.1226,-0.00905411,979.02,-0.0339648723602,1.30193
633.7320644855499,0.0,979.02,0.0137822,2,808413,1549,68.4637,-0.00780396,979.02,0.00480961799622,1.32171
635.3260118961334,0.0,979.02,0.0104601,2,810413,1551,67.7438,-0.0112928,979.02,0.0257584452629,1.34271
636.9275331497192,0.0,979.02,0.0116832,2,812413,1553,68.9873,-0.0133622,979.02,0.0109491348267,1.32481
638.5358099937439,0.0,979.02,0.00615325,2,814413,1555,69.8167,-0.00728262,979.02,0.0110751986504,1.30469
640.1394371986389,0.0,982.68,0.00826039,3,817138,1558,98.2406,-0.00826578,982.68,-0.025520324707,1.29621
641.7390835285187,0.0,982.68,0.0091055,2,819138,1560,68.1841,-0.00876522,982.68,-0.00140404701233,1.31283
643.3328282833099,0.0,982.68,0.00824695,2,821138,1562,67.5535,-0.00935237,982.68,-0.0077919960022,1.3126
644.9426724910736,0.0,962.32,0.0104354,4,823095,1566,43.0494,-0.00312722,962.32,0.597763717175,1.31962
646.5466766357422,0.0,924.58,0.00476576,6,825321,1572,37.5531,-0.00912381,924.58,0.820234254003,1.31836
648.1605467796326,0.0,882.94,0.00621934,6,827157,1578,73.0152,-0.0154209,882.94,0.79582516849,1.33517
649.7542912960052,0.0,872.25,0.00811694,3,829088,1581,76.5217,-0.0108415,872.25,0.49227398634,1.33086
651.3636622428894,0.0,863.57,0.00538184,3,831220,1584,45.3339,-0.0108886,863.57,0.756713196635,1.33789
652.9730331897736,0.0,859.14,0.00701822,2,832777,1586,49.2532,-0.0107507,859.14,0.0894383192062,1.34263
654.5667777061462,0.0,851.79,0.0122508,4,835451,1590,100.14,-0.0135337,851.79,0.628756821156,1.33348
656.176148891449,0.0,851.79,0.00557641,2,837451,1592,68.7473,-0.0108468,851.79,0.125021219254,1.33768
657.7698934078217,0.0,860.38,0.0108002,2,839451,1594,67.4072,-0.0101388,860.38,-0.0438591241837,1.34073
659.3792626857758,0.0,860.38,0.00750595,2,841451,1596,62.1571,-0.0111366,860.38,0.00751680135727,1.33656
660.9752488136292,0.0,860.38,0.0113589,2,843451,1598,66.1222,-0.00961383,860.38,-0.0328893661499,1.34762
662.571236371994,0.0,860.38,0.00733953,2,845451,1600,67.5062,-0.00843229,860.38,-0.0155583620071,1.34633
664.1730873584747,0.0,860.38,0.0131058,2,847451,1602,67.9977,-0.00933902,860.38,-0.00449907779694,1.36339
665.7780108451843,0.0,860.38,0.00687105,2,849451,1604,63.3877,-0.0112301,860.38,0.0277238488197,1.38022
667.3713045120239,0.0,860.38,0.00576559,2,851451,1606,59.5667,-0.00770915,860.38,0.0282987952232,1.39452
668.9776628017426,0.0,860.38,0.00659914,2,853451,1608,66.621,-0.0109995,860.38,-0.0825037956238,1.40923
670.5718162059784,0.0,860.12,0.00743305,2,855425,1610,62.2092,-0.00974887,860.12,0.0534145832062,1.40953
672.1761481761932,0.0,860.12,0.00977753,2,857425,1612,66.5461,-0.0120697,860.12,0.0482345223427,1.41062
673.777449131012,0.0,860.12,0.0115877,2,859425,1614,68.9174,-0.0080349,860.12,-0.0410766601563,1.41362
675.3728837966919,0.0,860.12,0.00515483,2,861425,1616,66.7981,-0.00650485,860.12,0.00597035884857,1.42848
676.9735214710236,0.0,860.12,0.00729314,2,863425,1618,67.7781,-0.00750517,860.12,-0.0107470750809,1.43014
678.5743954181671,0.0,860.12,0.00997045,2,865425,1620,62.1084,-0.0133925,860.12,0.0148957967758,1.41824
680.1693866252899,0.0,860.12,0.00653412,2,867425,1622,65.6654,-0.0105451,860.12,0.0714197158813,1.41069
681.7562205791473,0.0,852.94,0.0103694,3,869707,1625,98.4988,-0.0128146,852.94,0.070317029953,1.4009
683.3638877868652,0.0,852.94,0.0121071,2,871707,1627,69.0523,-0.0105449,852.94,0.0162622332573,1.41996
684.9576330184937,0.0,843.48,0.0106076,3,873761,1630,67.3522,-0.0157307,843.48,0.141278147697,1.42134
686.5670037269592,0.0,843.48,0.0161212,2,875761,1632,68.2588,-0.00973258,843.48,-0.0300508737564,1.40574
688.1919994354248,0.0,838.76,0.00672283,3,878289,1635,75.0688,-0.0100193,838.76,0.2231580019,1.39603
689.7857434749603,0.0,838.76,0.00890073,2,880289,1637,68.963,-0.00894935,838.76,0.00122594833374,1.40138
691.395112991333,0.0,838.76,0.0137101,2,882289,1639,66.5701,-0.0123809,838.76,0.0261941552162,1.40445
692.9732336997986,0.0,838.76,0.0115334,2,884289,1641,69.1319,-0.0101835,838.76,-0.0336422920227,1.41572
694.5669808387756,0.0,838.76,0.00837184,2,886289,1643,69.8289,-0.00729792,838.76,-0.00940346717834,1.43652
696.1607251167297,0.0,838.76,0.00643066,2,888289,1645,64.0696,-0.0108777,838.76,0.0160529017448,1.41915
697.777069568634,0.0,838.76,0.00705749,2,890289,1647,69.8584,-0.00986606,838.76,-0.0148252248764,1.41892
699.388623714447,0.0,838.76,0.013775,2,892289,1649,68.4245,-0.0114602,838.76,0.0176891684532,1.42831
701.0044655799866,0.0,838.76,0.00939006,2,894289,1651,69.0734,-0.00977335,838.76,0.00530970096588,1.43522
702.5963735580444,0.0,838.76,0.0113294,2,896289,1653,68.2913,-0.0113757,838.76,-0.026177406311,1.44919
704.1860649585724,0.0,838.76,0.00957014,2,898289,1655,68.9567,-0.00830606,838.76,0.00884371995926,1.46207
705.7855658531189,0.0,841.51,0.00787021,2,900289,1657,69.3362,-0.00945693,841.51,0.00321048498154,1.4696
707.3793122768402,0.0,835.96,0.00479712,3,902734,1660,98.3336,-0.00794063,835.96,-0.0151100158691,1.47763
708.9730565547943,0.0,835.96,0.00677278,2,904734,1662,68.1604,-0.00833257,835.96,-0.00697231292725,1.48394
710.5668015480042,0.0,847.18,0.0100867,2,906734,1664,68.1235,-0.00897648,847.18,-0.00594186782837,1.48608
712.176173210144,0.0,856.39,0.0100043,2,908734,1666,67.4266,-0.00839832,856.39,0.00267159938812,1.49423
713.7542934417725,0.0,862.38,0.0122407,2,910364,1668,66.7155,-0.00893733,862.38,0.00910848379135,1.48675
715.368949174881,0.0,880.58,0.00701878,4,913379,1672,107.07,-0.00908797,880.58,0.0291226506233,1.49586
716.9733214378357,0.0,895.26,0.00548062,2,915379,1674,67.0546,-0.00742097,895.26,9.81688499451e-05,1.51178
718.5670659542084,0.0,908.12,0.0102015,2,917379,1676,67.0789,-0.0100806,908.12,0.0171112418175,1.52009
720.1764364242554,0.0,920.84,0.0103249,2,919241,1678,59.3367,-0.0126848,920.84,0.00720530748367,1.50494
721.7701811790466,0.0,923.81,0.00385784,2,921241,1680,65.3158,-0.00856341,923.81,-0.024560213089,1.49199
723.3795518875122,0.0,929.7,0.00706397,3,923465,1683,97.1743,-0.0120078,929.7,0.0157737731934,1.4932
724.9576723575592,0.0,932.45,0.0070358,2,925465,1685,68.4838,-0.00897281,932.45,0.0143819451332,1.50264
726.5670421123505,0.0,936.88,0.00747226,2,927465,1687,68.4919,-0.00855617,936.88,-0.0384010076523,1.52821
728.1607873439789,0.0,950.14,0.00798819,2,929465,1689,68.9345,-0.00826496,950.14,0.00247240066528,1.53881
729.7701559066772,0.0,950.14,0.00783084,2,931465,1691,68.7494,-0.0102495,950.14,0.00274378061295,1.53985
731.3647029399872,0.0,947.98,0.00675173,2,933249,1693,64.8385,-0.0103273,947.98,-0.00690734386444,1.54175
732.9733278751373,0.0,947.98,0.00529381,2,935249,1695,68.8771,-0.00926667,947.98,-0.0242520570755,1.53217
734.5755808353424,0.0,938.09,0.00580583,3,937260,1698,91.1121,-0.00930104,938.09,0.00227457284927,1.53211
736.185206413269,0.0,933.56,0.00739033,3,939807,1701,89.095,-0.0133236,933.56,0.0236684679985,1.51262
737.7751424312592,0.0,933.56,0.0079949,2,941807,1703,67.8458,-0.00974558,933.56,-0.0644538402557,1.52724
739.3883037567139,0.0,933.56,0.0107161,2,943807,1705,67.9757,-0.00736827,933.56,-0.00425636768341,1.5266
740.9886848926544,0.0,933.56,0.00867465,2,945807,1707,67.1273,-0.0142729,933.56,0.0160150527954,1.50709
742.5824289321899,0.0,933.82,0.0114932,2,947807,1709,68.0493,-0.00891865,933.82,-0.0205702781677,1.5112
744.1761744022369,0.0,933.82,0.00844671,2,949807,1711,67.0767,-0.00952298,933.82,0.0103216171265,1.50947
