TimeElapsed,loss_pol_surr,EpRewMean,loss_pol_entpen,ev_tdlam_before,loss_vf_loss,TimestepsSoFar,EpLenMean,loss_ent,EpisodesSoFar,EpThisIter,loss_kl
379.9992263317108,0.000193085,-6.11888690267,0.0,0.967471230775,0.0250921,452600,50.0,-3.38766,9052,41,0.0640774
381.7030670642853,-0.00598698,-6.18518381246,0.0,0.973818443716,0.0249365,454650,50.0,-3.38765,9093,41,0.0527007
383.431432723999,-0.0125496,-6.03383228071,0.0,0.974279573187,0.018673,456700,50.0,-3.40519,9134,41,0.0406234
385.1393072605133,-0.0294341,-6.19434324673,0.0,0.961019504815,0.0324416,458750,50.0,-3.40734,9175,41,0.0293417
386.8582193851471,-0.0182437,-6.21818818152,0.0,0.969079077244,0.0263443,460800,50.0,-3.40917,9216,41,0.0461382
388.56995487213135,-0.0104248,-6.46307281637,0.0,0.973544638604,0.0225546,462800,50.0,-3.42596,9256,40,0.0512735
390.2919406890869,-0.00917789,-6.28637104127,0.0,0.97616523318,0.0241313,464850,50.0,-3.42918,9297,41,0.0592278
392.01448154449463,-0.00452247,-6.31527951589,0.0,0.975139735267,0.0253782,466900,50.0,-3.43996,9338,41,0.0500892
393.7184212207794,-0.0165398,-6.21722897006,0.0,0.951264861971,0.0340815,468950,50.0,-3.45481,9379,41,0.0260491
395.4443016052246,-0.0203311,-6.31960894867,0.0,0.95975189656,0.0272256,471000,50.0,-3.45422,9420,41,0.052853
397.14818596839905,-0.0196189,-6.46423567544,0.0,0.955328255892,0.02789,473050,50.0,-3.4979,9461,41,0.0473251
398.88348174095154,-0.0141966,-6.38061921297,0.0,0.954584911466,0.0219906,475100,50.0,-3.52925,9502,41,0.0442001
400.5634751319885,-0.00802139,-5.95670226765,0.0,0.957636650652,0.0230705,477150,50.0,-3.54453,9543,41,0.0550898
402.29055404663086,-0.0186603,-6.02792215685,0.0,0.959991220385,0.0341239,479200,50.0,-3.53792,9584,41,0.034579
403.9838876724243,-0.00610325,-6.34209473051,0.0,0.959576930851,0.0281987,481250,50.0,-3.54269,9625,41,0.0626189
405.7181627750397,-0.0120881,-6.35760500408,0.0,0.965193763375,0.0292353,483300,50.0,-3.58079,9666,41,0.048165
407.4135196208954,-0.0205227,-5.97304313661,0.0,0.963248230517,0.0182144,485350,50.0,-3.56136,9707,41,0.0392031
409.15085554122925,-0.0157933,-6.01444792543,0.0,0.978928649798,0.0193424,487400,50.0,-3.55623,9748,41,0.0448915
410.8424623012543,-0.0144773,-6.20531669966,0.0,0.977959157899,0.0210123,489450,50.0,-3.5563,9789,41,0.0528513
412.56989073753357,-0.0154501,-6.53441440327,0.0,0.973951555789,0.0318185,491500,50.0,-3.55616,9830,41,0.0513857
414.2722079753876,-0.00947106,-6.50887921358,0.0,0.964514181018,0.0292062,493550,50.0,-3.5687,9871,41,0.0509595
415.9911060333252,0.00276508,-5.99934200204,0.0,0.957239296287,0.0273354,495600,50.0,-3.58571,9912,41,0.0647644
417.6945126056671,-0.00824887,-6.12173657554,0.0,0.968487083912,0.0203311,497650,50.0,-3.57818,9953,41,0.0430487
419.42038917541504,-0.0133183,-5.99420127045,0.0,0.977172479033,0.020094,499700,50.0,-3.60429,9994,41,0.037642
421.1247088909149,-0.00438751,-6.1789230347,0.0,0.963423937559,0.0273456,501750,50.0,-3.65907,10035,41,0.0643023
422.858234167099,-0.0162637,-6.30110173552,0.0,0.968582317233,0.022135,503800,50.0,-3.68893,10076,41,0.0372171
424.56915640830994,-0.0189537,-6.24641873588,0.0,0.971144886687,0.0305571,505850,50.0,-3.67972,10117,41,0.0381683
426.2880551815033,-0.00327899,-6.57345650952,0.0,0.978086946532,0.0365498,507900,50.0,-3.64182,10158,41,0.0461896
428.0225582122803,-0.0188003,-6.60643568852,0.0,0.955283917487,0.0389881,509950,50.0,-3.6246,10199,41,0.0305637
429.7258610725403,-0.00442231,-6.8280687721,0.0,0.964323341846,0.038312,512000,50.0,-3.62706,10240,41,0.0548609
431.45274209976196,-0.0189668,-6.55765373647,0.0,0.948538422585,0.0490848,514000,50.0,-3.61317,10280,40,0.0308473
433.1557080745697,0.00188874,-6.33353962806,0.0,0.953530203551,0.0345439,516050,50.0,-3.62528,10321,41,0.0613671
434.8817343711853,-0.0160871,-5.9121708808,0.0,0.949208192527,0.0352192,518100,50.0,-3.61008,10362,41,0.0396809
436.5735676288605,-0.00800651,-6.41701272854,0.0,0.924826689065,0.0389582,520150,50.0,-3.6081,10403,41,0.115059
438.3109242916107,-0.00736775,-6.78254259975,0.0,0.959972552955,0.0385652,522200,50.0,-3.60742,10444,41,0.0547562
439.9992322921753,-0.0178166,-6.35872485755,0.0,0.906088523567,0.0844233,524250,50.0,-3.61734,10485,41,0.0407798
441.7336826324463,-0.0127278,-6.4475466875,0.0,0.940694279969,0.0478151,526300,50.0,-3.64372,10526,41,0.0395237
443.4292166233063,-0.0142686,-6.48760262238,0.0,0.944694455713,0.0543189,528350,50.0,-3.64058,10567,41,0.0383159
445.1668016910553,-0.0229511,-6.36174145952,0.0,0.953745044768,0.0366459,530400,50.0,-3.63074,10608,41,0.0356206
446.8576605319977,-0.0044507,-5.83665300031,0.0,0.947046492249,0.0362695,532450,50.0,-3.62958,10649,41,0.0604991
448.58475160598755,0.00339357,-5.83082079631,0.0,0.941998567432,0.0490435,534500,50.0,-3.65192,10690,41,0.0672792
450.2890422344208,0.000357557,-6.11292770571,0.0,0.946118731052,0.0692367,536550,50.0,-3.6544,10731,41,0.0457208
452.0257568359375,-0.0198051,-6.15261710392,0.0,0.959436807781,0.0384575,538600,50.0,-3.6694,10772,41,0.0378841
453.71799302101135,-0.025781,-5.9883475731,0.0,0.962727595121,0.0283677,540650,50.0,-3.66249,10813,41,0.033789
455.4441659450531,-0.0161386,-5.71869868155,0.0,0.956031046808,0.0282833,542700,50.0,-3.66814,10854,41,0.0413964
457.16586661338806,0.00237815,-5.56663303858,0.0,0.938794568181,0.0302344,544750,50.0,-3.6664,10895,41,0.108432
458.89092350006104,-0.0104478,-5.55360303533,0.0,0.947073508054,0.0326523,546800,50.0,-3.65754,10936,41,0.0396492
460.6006474494934,-0.0250077,-5.56261169401,0.0,0.97328001447,0.0292195,548850,50.0,-3.6594,10977,41,0.0335934
462.3103835582733,-0.0260344,-5.79660965287,0.0,0.952803935856,0.0423572,550900,50.0,-3.67076,11018,41,0.0283294
464.12472653388977,-0.0096581,-5.99347691443,0.0,0.938255868852,0.0410917,552950,50.0,-3.67023,11059,41,0.044368
465.8293426036835,-0.0085901,-5.96207394381,0.0,0.968343868852,0.0265868,555000,50.0,-3.66049,11100,41,0.0503312
467.5561261177063,-0.0167193,-5.84453510949,0.0,0.967562057078,0.0212784,557050,50.0,-3.65592,11141,41,0.0349345
469.24997639656067,-0.012708,-5.84560353197,0.0,0.972940348089,0.0319135,559100,50.0,-3.64005,11182,41,0.0442999
470.97612714767456,-0.00121823,-6.1549490693,0.0,0.979454707354,0.0209648,561150,50.0,-3.63193,11223,41,0.0506744
472.66345834732056,-0.012778,-6.0177118869,0.0,0.930904470384,0.0312076,563200,50.0,-3.61396,11264,41,0.108918
474.39453506469727,-0.0196256,-5.81643690997,0.0,0.962763655931,0.0322441,565200,50.0,-3.61784,11304,40,0.034268
476.0918779373169,-0.0236377,-5.967873211,0.0,0.968472901732,0.0205205,567250,50.0,-3.61268,11345,41,0.0315391
477.8116264343262,-0.0044339,-6.09537520681,0.0,0.980981819332,0.0234099,569300,50.0,-3.63975,11386,41,0.0570448
479.5075192451477,-0.0257191,-6.11706742426,0.0,0.971075341105,0.0285819,571350,50.0,-3.6455,11427,41,0.0275554
481.2285165786743,0.000730168,-5.87613597577,0.0,0.972118292004,0.0289113,573400,50.0,-3.65018,11468,41,0.0742957
482.92120695114136,-0.018409,-6.17665596637,0.0,0.973448447883,0.027372,575450,50.0,-3.64194,11509,41,0.0448084
484.6476664543152,-0.0255244,-6.07924362876,0.0,0.968297384679,0.0181852,577500,50.0,-3.63828,11550,41,0.0294776
486.35103011131287,-0.0105957,-6.12127288842,0.0,0.964757714421,0.0341549,579550,50.0,-3.62672,11591,41,0.0387862
488.0721733570099,-0.0241555,-6.27291564823,0.0,0.967780888081,0.0289773,581600,50.0,-3.65584,11632,41,0.0352258
489.7810616493225,-0.0231208,-6.04317140693,0.0,0.980517057702,0.0137612,583650,50.0,-3.64955,11673,41,0.0379104
491.4951832294464,-0.0205187,-5.98564176688,0.0,0.968128625304,0.0391843,585700,50.0,-3.65752,11714,41,0.0352989
493.2180607318878,-0.0206157,-5.95044963827,0.0,0.971980156377,0.02167,587750,50.0,-3.63597,11755,41,0.0383431
494.92080664634705,-0.0182008,-6.27235320059,0.0,0.979951934889,0.0239031,589800,50.0,-3.63433,11796,41,0.0417962
496.648225069046,-0.0192387,-5.99995621514,0.0,0.973851962015,0.021805,591850,50.0,-3.63277,11837,41,0.0387253
498.3398246765137,-0.0214482,-5.82289162563,0.0,0.975668605417,0.0209834,593900,50.0,-3.67392,11878,41,0.0290057
500.06730937957764,-0.00618291,-5.94241086918,0.0,0.975988648832,0.0225448,595950,50.0,-3.68755,11919,41,0.053047
501.75694274902344,-0.00461875,-6.12380469896,0.0,0.978940274566,0.0174096,598000,50.0,-3.69467,11960,41,0.0640307
503.4682068824768,-0.0083547,-5.69009784355,0.0,0.959942497313,0.0220667,600050,50.0,-3.70056,12001,41,0.0606291
505.17247462272644,-0.0168657,-5.76402766533,0.0,0.945624303073,0.0371086,602100,50.0,-3.70216,12042,41,0.0355133
506.8882746696472,0.00468276,-6.05803750652,0.0,0.980908604339,0.0207731,604150,50.0,-3.69676,12083,41,0.0775324
508.58504247665405,0.0001032,-6.16355548409,0.0,0.96223892644,0.0320044,606200,50.0,-3.7007,12124,41,0.0614664
510.30411291122437,-0.0147835,-5.7005080826,0.0,0.956393837929,0.0248105,608250,50.0,-3.67593,12165,41,0.0278093
511.9917151927948,-0.0275896,-5.85065108605,0.0,0.981105607003,0.023839,610300,50.0,-3.64394,12206,41,0.0581899
513.7272324562073,-0.0182595,-6.15512801404,0.0,0.975869262591,0.0177825,612350,50.0,-3.6325,12247,41,0.0289092
515.4218375682831,-0.0154359,-6.06617461761,0.0,0.954508569092,0.0260543,614400,50.0,-3.66335,12288,41,0.0983551
517.1480703353882,-0.018526,-6.01395140922,0.0,0.953476045281,0.0429768,616400,50.0,-3.67253,12328,40,0.0361925
518.8530452251434,0.000438265,-6.30044586056,0.0,0.973781621084,0.0236971,618450,50.0,-3.67452,12369,41,0.0506097
520.5697901248932,-0.0091788,-6.17079649478,0.0,0.971722152084,0.018529,620500,50.0,-3.69915,12410,41,0.0430554
522.2730429172516,-0.0060205,-6.10939982539,0.0,0.976526094601,0.0202201,622550,50.0,-3.7282,12451,41,0.0417848
523.9916279315948,-0.0233809,-6.02024410316,0.0,0.975095268339,0.0169201,624600,50.0,-3.71983,12492,41,0.0415628
525.6970565319061,-0.00745513,-6.15006572719,0.0,0.95901844278,0.0219576,626650,50.0,-3.70998,12533,41,0.0594392
527.4130344390869,-0.0200676,-5.88483239598,0.0,0.970487430692,0.0229599,628700,50.0,-3.71446,12574,41,0.041889
529.1316380500793,-0.0257781,-5.90935103098,0.0,0.947303328663,0.0279269,630750,50.0,-3.71574,12615,41,0.054839
530.834804058075,-0.00954479,-5.8010741482,0.0,0.964754093438,0.0210556,632800,50.0,-3.73846,12656,41,0.0531673
532.5607154369354,-0.0180086,-6.06671606825,0.0,0.96090131253,0.0255425,634850,50.0,-3.75293,12697,41,0.0255122
534.2489960193634,-0.0241214,-6.33680799103,0.0,0.91990313679,0.0304473,636900,50.0,-3.7412,12738,41,0.0618139
535.9755766391754,-0.0188703,-6.08063751452,0.0,0.970651499927,0.0192373,638950,50.0,-3.74941,12779,41,0.0489184
537.678998708725,0.000715012,-5.64909078346,0.0,0.964226387441,0.0257093,641000,50.0,-3.73748,12820,41,0.0718196
539.4048774242401,-0.011546,-5.47527532208,0.0,0.97634953633,0.0174328,643050,50.0,-3.73807,12861,41,0.0439154
541.1011383533478,-0.0128329,-5.67829193925,0.0,0.981678841636,0.0174216,645100,50.0,-3.74825,12902,41,0.0460644
542.8388679027557,-0.0072693,-5.88292474263,0.0,0.979888252914,0.0191234,647150,50.0,-3.74776,12943,41,0.0503232
544.5229752063751,-0.0217369,-6.14578039115,0.0,0.983117451891,0.0197053,649200,50.0,-3.77154,12984,41,0.0456743
546.2607798576355,-0.0225628,-6.15319305234,0.0,0.981855874881,0.0110027,651250,50.0,-3.81157,13025,41,0.0337921
547.9571251869202,-0.0196595,-5.84206378593,0.0,0.981264231727,0.0156564,653300,50.0,-3.81415,13066,41,0.0508501
549.6786062717438,-0.00272203,-5.90523646997,0.0,0.982125345618,0.0117821,655350,50.0,-3.84933,13107,41,0.0491192
551.3860013484955,-0.0190395,-5.66146005525,0.0,0.981163147837,0.014497,657400,50.0,-3.84844,13148,41,0.04421
553.1076409816742,-0.0216598,-5.67753369767,0.0,0.984840383753,0.0126413,659450,50.0,-3.84316,13189,41,0.0325732
554.8118970394135,-0.0188737,-5.60702407056,0.0,0.985690607689,0.0114802,661500,50.0,-3.86295,13230,41,0.0273564
556.5381853580475,-0.00860686,-5.6808691984,0.0,0.977168967947,0.0191933,663550,50.0,-3.8701,13271,41,0.0425208
558.2613754272461,-0.0105156,-5.78036531417,0.0,0.981825044379,0.0154,665600,50.0,-3.89083,13312,41,0.0519854
559.9825694561005,-0.00248754,-6.06317643926,0.0,0.979384435341,0.0193513,667600,50.0,-3.88312,13352,40,0.058648
561.7001719474792,-0.0182479,-5.95117413584,0.0,0.983051193878,0.0157072,669650,50.0,-3.90217,13393,41,0.0378809
563.413188457489,-0.00733734,-5.48060338386,0.0,0.981948725879,0.0139418,671700,50.0,-3.91049,13434,41,0.0538414
565.1317694187164,-0.017356,-5.67274133654,0.0,0.987711384892,0.011463,673750,50.0,-3.90475,13475,41,0.0377389
566.8352463245392,-0.0202234,-5.65324666586,0.0,0.981555739418,0.0140325,675800,50.0,-3.90598,13516,41,0.0503946
568.5611598491669,-0.0130125,-5.88505217397,0.0,0.989606433548,0.0130085,677850,50.0,-3.91377,13557,41,0.0415832
570.2650954723358,0.00238608,-5.85921912328,0.0,0.96815251559,0.0338257,679900,50.0,-3.91683,13598,41,0.329771
571.9836461544037,-0.0191781,-5.51077079688,0.0,0.972492435947,0.0176088,681950,50.0,-3.91717,13639,41,0.0515671
573.6783533096313,-0.0173629,-5.35909238385,0.0,0.975786214694,0.0176781,684000,50.0,-3.91858,13680,41,0.0367977
575.3974807262421,-0.00912662,-5.77304909065,0.0,0.980415301397,0.0277546,686050,50.0,-3.92026,13721,41,0.0483045
577.1014130115509,-0.00467534,-5.91461565232,0.0,0.984110850841,0.0140797,688100,50.0,-3.91751,13762,41,0.0435267
578.8190162181854,-0.0238478,-6.02577996339,0.0,0.986748605035,0.0174282,690150,50.0,-3.9542,13803,41,0.0490429
580.5219073295593,-0.0210264,-5.90965180423,0.0,0.931474082172,0.0345375,692200,50.0,-3.95176,13844,41,0.0551485
582.2409512996674,-0.0191413,-5.63892857097,0.0,0.966171428561,0.016981,694250,50.0,-3.9543,13885,41,0.0270785
583.9488191604614,-0.0255408,-6.08060721174,0.0,0.983153132722,0.0134026,696300,50.0,-3.95982,13926,41,0.041237
585.6996541023254,-0.0195054,-6.13868543684,0.0,0.963152643293,0.0283899,698350,50.0,-3.98514,13967,41,0.0265842
587.3971183300018,-0.0238131,-5.79661797631,0.0,0.978957829997,0.0186449,700400,50.0,-3.96562,14008,41,0.0349498
589.1177034378052,-0.0182644,-6.08299161085,0.0,0.983604729176,0.0226836,702450,50.0,-3.95994,14049,41,0.0743141
590.8374092578888,-0.00345305,-6.05052933173,0.0,0.964174691588,0.0171982,704500,50.0,-3.95721,14090,41,0.0348972
592.5541756153107,-0.0197552,-6.43564525686,0.0,0.98304418847,0.0268856,706550,50.0,-3.95031,14131,41,0.0391995
594.2574572563171,-0.0161529,-6.19532469915,0.0,0.968713849783,0.023707,708600,50.0,-3.94233,14172,41,0.0552025
595.959764957428,-0.0187584,-6.07396669274,0.0,0.976590601727,0.0259241,710650,50.0,-3.95753,14213,41,0.0476149
597.6787023544312,-0.0154633,-6.21994108685,0.0,0.976609762758,0.0236748,712700,50.0,-3.9471,14254,41,0.0342878
599.3899641036987,-0.0176282,-6.32971861763,0.0,0.97446209006,0.024276,714750,50.0,-3.97315,14295,41,0.0453517
601.1247003078461,0.0092943,-6.02163338827,0.0,0.956703554839,0.0253016,716800,50.0,-3.9699,14336,41,0.105658
602.8123688697815,-0.0164041,-5.89025866705,0.0,0.976182673126,0.015919,718800,50.0,-3.97196,14376,40,0.0273411
604.5410101413727,0.00875933,-5.76665488303,0.0,0.972419101745,0.021142,720850,50.0,-3.98144,14417,41,0.0809367
606.2334022521973,-0.0223422,-5.73438037031,0.0,0.963357828557,0.0257768,722900,50.0,-3.97007,14458,41,0.0376794
607.9686100482941,-0.0128306,-5.89083173905,0.0,0.968867031857,0.0203718,724950,50.0,-3.97846,14499,41,0.144103
609.6634967327118,-0.0270099,-5.99132794214,0.0,0.981486702338,0.0156728,727000,50.0,-4.00244,14540,41,0.0307505
611.3893942832947,-0.0264807,-5.75070857528,0.0,0.967522460967,0.0194583,729050,50.0,-4.00806,14581,41,0.0269063
613.0780136585236,-0.0105171,-5.49843807736,0.0,0.958971437067,0.0306927,731100,50.0,-4.02065,14622,41,0.0381963
614.8035125732422,-0.0125518,-5.76115182921,0.0,0.979374527931,0.0159196,733150,50.0,-4.03082,14663,41,0.0443478
616.519012928009,-0.00987199,-6.19230996846,0.0,0.972031282261,0.0174378,735200,50.0,-4.01758,14704,41,0.0447022
618.2291774749756,-0.0111127,-6.20919603386,0.0,0.976935470477,0.0206958,737250,50.0,-3.99998,14745,41,0.0449443
619.9523911476135,-0.00459075,-5.7256391514,0.0,0.968779925257,0.0172694,739300,50.0,-4.00177,14786,41,0.172916
621.6631424427032,-0.0111036,-5.80199717756,0.0,0.979659043252,0.01945,741350,50.0,-4.02134,14827,41,0.0475437
623.3670511245728,-0.0159159,-6.04272799003,0.0,0.985481525771,0.016699,743400,50.0,-4.04517,14868,41,0.0539506
625.0878782272339,-0.0144475,-5.98056964092,0.0,0.979362420738,0.0181859,745450,50.0,-4.02989,14909,41,0.0449463
626.7961523532867,-0.00694483,-5.86821352381,0.0,0.97202424705,0.0180243,747500,50.0,-4.01411,14950,41,0.0454972
628.5070939064026,-0.00236648,-6.03884731787,0.0,0.972563035786,0.0261571,749550,50.0,-4.01979,14991,41,0.0751546
630.2260642051697,-0.00613828,-5.4321233333,0.0,0.964953787625,0.0178855,751600,50.0,-4.01469,15032,41,0.0406232
631.9471347332001,-0.0107395,-5.32455268562,0.0,0.982506962493,0.018718,753650,50.0,-4.01927,15073,41,0.0435543
633.6635808944702,-0.0182342,-5.39500822291,0.0,0.972289687023,0.0226346,755700,50.0,-4.02854,15114,41,0.0420071
635.3690869808197,-0.0181411,-5.78319340759,0.0,0.98128140159,0.0201008,757750,50.0,-4.02799,15155,41,0.0335776
637.093031167984,-0.0204674,-5.60780892507,0.0,0.978591891006,0.0166967,759800,50.0,-4.02545,15196,41,0.0338231
638.7806634902954,-0.02257,-5.44857971777,0.0,0.971160974354,0.0139295,761850,50.0,-4.03697,15237,41,0.048663
640.5070569515228,-0.0135687,-5.26728172641,0.0,0.977978600189,0.0201008,763900,50.0,-4.0565,15278,41,0.0405849
642.1948888301849,0.00236641,-5.5915544895,0.0,0.96577925235,0.0234197,765950,50.0,-4.06141,15319,41,0.057618
643.9160730838776,-0.0123922,-5.75913858209,0.0,0.973659493029,0.017886,768000,50.0,-4.05968,15360,41,0.0401391
645.616776227951,0.00460171,-6.02524795271,0.0,0.980701224878,0.0245331,770000,50.0,-4.04638,15400,40,0.0690474
647.3416645526886,-0.0100178,-5.86852731514,0.0,0.967258725315,0.0251146,772050,50.0,-4.03414,15441,41,0.0294238
649.04616355896,-0.015453,-5.83827002181,0.0,0.982567302883,0.0178191,774100,50.0,-4.0144,15482,41,0.0368345
650.7806596755981,-0.0252691,-5.80010459616,0.0,0.978059260175,0.0165706,776150,50.0,-4.01237,15523,41,0.0364595
652.4758565425873,-0.0180059,-6.12385586343,0.0,0.980962380767,0.0176228,778200,50.0,-4.02939,15564,41,0.048567
654.1947598457336,0.0021852,-5.7330810527,0.0,0.973553538322,0.0189574,780250,50.0,-4.03655,15605,41,0.0675579
655.9136197566986,-0.0118492,-5.71469138849,0.0,0.985922368243,0.0161067,782300,50.0,-4.02518,15646,41,0.0380907
657.633350610733,-0.00312059,-5.44905128267,0.0,0.976442569867,0.0143413,784350,50.0,-4.02692,15687,41,0.0461647
659.3436875343323,-0.00925286,-5.76425310706,0.0,0.976966770366,0.0153573,786400,50.0,-4.03081,15728,41,0.0496904
661.0699152946472,-0.0237994,-6.00255254049,0.0,0.979520857334,0.0148357,788450,50.0,-4.03122,15769,41,0.0454778
662.790736913681,-0.0137376,-5.8372296993,0.0,0.975172929466,0.0208048,790500,50.0,-4.04139,15810,41,0.0564238
664.4910356998444,-0.00637411,-5.77063864821,0.0,0.98050314188,0.0197637,792550,50.0,-4.03534,15851,41,0.0403536
666.20995926857,-0.0105291,-5.75670961438,0.0,0.981996472925,0.0137634,794600,50.0,-4.04013,15892,41,0.0485091
667.9288229942322,-0.00782969,-5.98015343462,0.0,0.979514323175,0.0228349,796650,50.0,-4.02662,15933,41,0.0508435
669.6633648872375,-0.0261549,-5.71385686027,0.0,0.984037643299,0.0144877,798700,50.0,-4.0415,15974,41,0.0266424
671.3579947948456,-0.00297673,-5.72873626297,0.0,0.985730896704,0.0148558,800750,50.0,-4.05518,16015,41,0.0685526
673.093169927597,-0.0182808,-5.74148013776,0.0,0.987171444111,0.01606,802800,50.0,-4.07005,16056,41,0.0371228
674.7883212566376,0.00907435,-5.55227359735,0.0,0.982070459053,0.0154268,804850,50.0,-4.08675,16097,41,0.0583492
676.5152072906494,-0.0113334,-5.43670324933,0.0,0.977465797216,0.0198595,806900,50.0,-4.09337,16138,41,0.0292965
678.2185201644897,-0.0276387,-5.2938163948,0.0,0.97645400092,0.0161855,808950,50.0,-4.10523,16179,41,0.0299658
679.9440562725067,-0.00657296,-5.37024572,0.0,0.975893665105,0.0114915,811000,50.0,-4.09061,16220,41,0.0575548
681.6316466331482,-0.00940431,-5.72010477854,0.0,0.97113661468,0.0207557,813050,50.0,-4.1153,16261,41,0.0458934
683.3585386276245,-0.0116504,-5.65877067174,0.0,0.971665278077,0.0284187,815100,50.0,-4.11743,16302,41,0.0504839
685.0618631839752,-0.018548,-5.86617904999,0.0,0.977119823918,0.0267477,817150,50.0,-4.12957,16343,41,0.0513862
686.7798366546631,-0.00241519,-5.90647170061,0.0,0.968364048749,0.0465668,819200,50.0,-4.12592,16384,41,0.0562954
688.4759569168091,-0.00418718,-5.64425252447,0.0,0.972990285605,0.0163037,821200,50.0,-4.11161,16424,40,0.0572696
690.197098493576,-0.00866116,-5.68759271352,0.0,0.970008317381,0.0212067,823250,50.0,-4.13395,16465,41,0.0493265
691.9061369895935,-0.0189504,-5.7135278402,0.0,0.95115378499,0.0363602,825300,50.0,-4.11425,16506,41,0.0564023
693.6333637237549,-0.00709063,-5.54236455488,0.0,0.962744578719,0.0252321,827350,50.0,-4.14322,16547,41,0.0625465
695.3360066413879,-0.0172586,-6.01200302463,0.0,0.979083368555,0.0253029,829400,50.0,-4.1238,16588,41,0.0507699
697.0379123687744,-0.0166831,-6.26834792513,0.0,0.967915888876,0.0283082,831450,50.0,-4.13591,16629,41,0.0481076
698.757440328598,0.00572524,-5.94617463075,0.0,0.976034209132,0.015956,833500,50.0,-4.13078,16670,41,0.102451
700.4686703681946,-0.0140621,-5.71347104065,0.0,0.978035055101,0.0199677,835550,50.0,-4.14761,16711,41,0.0416956
702.1941645145416,-0.025222,-5.79436151669,0.0,0.969216300175,0.0228048,837600,50.0,-4.13846,16752,41,0.0324365
703.8818163871765,-0.011209,-5.93150283458,0.0,0.959745839238,0.0277499,839650,50.0,-4.11377,16793,41,0.0769259
705.6003835201263,-0.00679098,-5.94758358585,0.0,0.96663248539,0.0264309,841700,50.0,-4.08413,16834,41,0.039212
707.3040525913239,-0.0248008,-5.7724190856,0.0,0.969982955605,0.0185971,843750,50.0,-4.08949,16875,41,0.045895
709.0226452350616,-0.00222898,-5.87462867225,0.0,0.972974808887,0.0221188,845800,50.0,-4.09769,16916,41,0.0475479
710.7105023860931,-0.000729981,-5.86229193935,0.0,0.983546139672,0.0167741,847850,50.0,-4.11349,16957,41,0.337904
712.4363799095154,-0.019377,-5.87931756647,0.0,0.971238913015,0.0142505,849900,50.0,-4.12354,16998,41,0.0597005
714.140355348587,-0.0181784,-5.89137807862,0.0,0.974811248481,0.0254202,851950,50.0,-4.14325,17039,41,0.0369901
715.8737411499023,-0.0138706,-5.80070526659,0.0,0.973639169708,0.0173441,854000,50.0,-4.16186,17080,41,0.041059
717.5695497989655,-0.000943809,-5.99030853427,0.0,0.980355173349,0.0252733,856050,50.0,-4.1805,17121,41,0.0843049
719.3037538528442,-0.0165678,-6.37364039982,0.0,0.973113495857,0.0201615,858100,50.0,-4.17837,17162,41,0.0361021
721.0222957134247,-0.00678845,-6.09398070471,0.0,0.975436929613,0.0224622,860150,50.0,-4.16741,17203,41,0.070821
722.7571604251862,-0.0281274,-6.01852482978,0.0,0.967323880643,0.022989,862200,50.0,-4.18955,17244,41,0.0527006
724.4684162139893,-0.0129171,-5.97349229858,0.0,0.967440735549,0.0223161,864250,50.0,-4.20046,17285,41,0.0500111
726.1714005470276,0.0126055,-5.8131196205,0.0,0.974987529218,0.0206669,866300,50.0,-4.20971,17326,41,0.0681037
727.8898315429688,-0.0179329,-5.6026518401,0.0,0.985939366743,0.012744,868350,50.0,-4.18519,17367,41,0.0312666
729.6168653964996,-0.0120601,-5.59296266893,0.0,0.979933856055,0.0133062,870400,50.0,-4.18719,17408,41,0.0500263
731.3291833400726,-0.0205026,-5.58021086508,0.0,0.986192715354,0.013548,872400,50.0,-4.20003,17448,40,0.0478473
733.035147190094,-0.0130635,-6.03909925625,0.0,0.98944805935,0.00961738,874450,50.0,-4.19525,17489,41,0.069205
734.7565042972565,-0.0066545,-6.05120051123,0.0,0.984887238592,0.0125076,876500,50.0,-4.18493,17530,41,0.0529383
736.4511380195618,-0.0191321,-6.03374042976,0.0,0.98687567655,0.0116651,878550,50.0,-4.16888,17571,41,0.0467472
738.1866989135742,-0.0180023,-6.03062874874,0.0,0.979661144316,0.0114606,880600,50.0,-4.14823,17612,41,0.03867
739.8744010925293,-0.0367603,-6.02147873149,0.0,0.972677664831,0.0189981,882650,50.0,-4.17105,17653,41,0.0802792
741.6007239818573,-0.00736289,-5.81377602047,0.0,0.978120582178,0.0142023,884700,50.0,-4.17864,17694,41,0.0581555
743.2879769802094,-0.00412523,-5.5887162292,0.0,0.981000220403,0.0115321,886750,50.0,-4.17882,17735,41,0.0562562
745.0221748352051,-0.0181136,-5.66183143916,0.0,0.987979882397,0.0117037,888800,50.0,-4.17905,17776,41,0.0406288
746.7110493183136,-0.0114502,-5.46111390273,0.0,0.979550546035,0.0131771,890850,50.0,-4.1729,17817,41,0.0449115
748.4369678497314,-0.0152704,-5.914747934,0.0,0.974196832627,0.0144957,892900,50.0,-4.17166,17858,41,0.056805
750.1398673057556,-0.0175623,-5.79711796973,0.0,0.969535844401,0.0219284,894950,50.0,-4.17092,17899,41,0.040272
751.8584096431732,-0.0265086,-5.72077700196,0.0,0.978453697637,0.0144531,897000,50.0,-4.20064,17940,41,0.0481297
753.5698564052582,-0.0113563,-5.90431036352,0.0,0.974357742816,0.013637,899050,50.0,-4.23283,17981,41,0.083672
