ev_tdlam_before,EpLenMean,loss_pol_surr,loss_kl,loss_pol_entpen,EpRewMean,loss_ent,loss_vf_loss,EpisodesSoFar,TimestepsSoFar,EpThisIter,TimeElapsed
0.988960664719,1000.0,-0.0175523,0.0301174,0.0,78.9956827572,-0.0593106,0.114423,458,458000,2,405.03196811676025
0.994111233391,1000.0,-0.00594206,0.0224563,0.0,79.3364310521,-0.07099,0.0560296,460,460000,2,406.8443603515625
0.995517663192,1000.0,-0.00952871,0.014667,0.0,79.6468411757,-0.0691315,0.0503977,462,462000,2,408.6419665813446
0.995655099396,1000.0,-0.00762825,0.033629,0.0,80.0419152578,-0.0962377,0.04478,464,464000,2,410.43900322914124
0.987309273332,1000.0,-0.0121116,0.0224749,0.0,80.3299712666,-0.0959237,0.134772,466,466000,2,412.24302411079407
0.991742652841,1000.0,-0.0152032,0.0225925,0.0,80.5422979114,-0.103663,0.0807545,468,468000,2,414.03374218940735
0.98724262882,1000.0,-0.0111947,0.0147771,0.0,81.0356208751,-0.0967796,0.185548,471,471000,3,415.82938861846924
0.987550147809,1000.0,-0.00557769,0.0276236,0.0,81.3888303642,-0.0882302,0.117433,473,473000,2,417.6253743171692
0.979366106912,1000.0,-0.0167075,0.0188572,0.0,81.7314924334,-0.0729201,0.184759,475,475000,2,419.43936252593994
0.990182148293,1000.0,-0.0147085,0.0284363,0.0,82.0482186505,-0.0506984,0.0946592,477,477000,2,421.2349247932434
0.97218895331,1000.0,-0.0127942,0.0163274,0.0,82.3468946546,-0.0245714,0.198354,479,479000,2,423.0277409553528
0.985335713252,1000.0,-0.013442,0.0264541,0.0,82.6779303072,-0.0201223,0.126151,481,481000,2,424.86073899269104
0.985841108486,1000.0,-0.0148181,0.0169524,0.0,83.1069343935,-0.0216492,0.15719,483,483000,2,426.66914987564087
0.991685478017,1000.0,-0.0155272,0.0157458,0.0,83.4843241291,-0.0555969,0.0678745,485,485000,2,428.462286233902
0.991414381191,1000.0,-0.0046236,0.0211848,0.0,83.866068903,-0.0636789,0.0889051,487,487000,2,430.26567029953003
0.868244215846,1000.0,-0.0166559,0.0306149,0.0,83.5001348266,-0.0774302,0.162027,489,489000,2,432.07882857322693
0.988431748934,1000.0,-0.0184203,0.0166365,0.0,83.9710266733,-0.130419,0.0966381,491,491000,2,433.86506819725037
0.98608543817,1000.0,-0.01569,0.0385441,0.0,84.341548515,-0.161831,0.156545,493,493000,2,435.67302417755127
0.979433815926,1000.0,-0.0122106,0.0733955,0.0,84.6736932375,-0.16037,0.189192,495,495000,2,437.4695293903351
0.982990747318,1000.0,-0.0150179,0.0640456,0.0,84.9291420005,-0.165861,0.103919,497,497000,2,439.2821226119995
0.988862535916,1000.0,-0.0104645,0.0202328,0.0,85.1858326626,-0.177423,0.0948162,499,499000,2,441.0781741142273
0.988081573509,1000.0,-0.0132525,0.0176037,0.0,85.5002519111,-0.180788,0.124451,501,501000,2,442.8767902851105
0.979971451685,1000.0,-0.0119734,0.0245989,0.0,85.8165637514,-0.16057,0.215765,503,503000,2,444.6879360675812
0.984748890623,1000.0,-0.0115835,0.0171277,0.0,86.0717150391,-0.160663,0.136228,505,505000,2,446.50011801719666
0.977848889306,1000.0,-0.0116655,0.0309311,0.0,86.2859426255,-0.126212,0.19327,507,507000,2,448.29737067222595
0.978579321876,1000.0,-0.013105,0.0244667,0.0,86.5214134151,-0.0839798,0.212024,509,509000,2,450.09831261634827
0.973215805367,1000.0,-0.00803926,0.013707,0.0,87.0677501299,-0.0892266,0.260652,512,512000,3,451.89324975013733
0.986453691497,1000.0,-0.0133889,0.0272286,0.0,87.3857630922,-0.0926996,0.163908,514,514000,2,453.6887812614441
0.987479906529,1000.0,-0.0155396,0.0252944,0.0,87.7684491534,-0.121832,0.110479,516,516000,2,455.50082063674927
0.987118354999,1000.0,-0.00508138,0.0263643,0.0,88.0736847368,-0.12087,0.13862,518,518000,2,457.29845547676086
0.967001993209,1000.0,-0.00702481,0.0269668,0.0,88.358218329,-0.126497,0.303947,520,520000,2,459.0943183898926
0.975434755906,1000.0,-0.0144692,0.0255725,0.0,88.6729719357,-0.101942,0.236993,522,522000,2,460.906786441803
0.981934130192,1000.0,0.000183245,0.0391222,0.0,88.9492800954,-0.108746,0.155701,524,524000,2,462.7051200866699
0.979312371463,1000.0,-0.0145612,0.0155999,0.0,89.2514708856,-0.0992823,0.205036,526,526000,2,464.500372171402
0.969808757305,1000.0,-0.0144378,0.0240348,0.0,89.4765060083,-0.114432,0.236256,528,528000,2,466.31387281417847
0.976579887792,1000.0,-0.00251955,0.0349818,0.0,89.7018696349,-0.0964016,0.226488,530,530000,2,468.1095218658447
0.980816371739,1000.0,-0.00891143,0.0270122,0.0,89.9928275255,-0.109712,0.193815,532,532000,2,469.92294216156006
0.969388535246,1000.0,-0.0144802,0.0171941,0.0,90.3331203831,-0.147669,0.31303,534,534000,2,471.72044348716736
0.975450592116,1000.0,-0.0123017,0.0191249,0.0,90.5855911319,-0.110828,0.228095,536,536000,2,473.5319347381592
0.976844122633,1000.0,-0.00804681,0.0249614,0.0,90.8484332921,-0.0954238,0.214891,538,538000,2,475.32915210723877
0.980189384893,1000.0,-0.00917494,0.0267519,0.0,91.0814212392,-0.0800904,0.186425,540,540000,2,477.14616441726685
0.9544127509,1000.0,-0.0125983,0.0172798,0.0,91.2889722475,-0.0517513,0.422309,542,542000,2,478.939240694046
0.959719162434,1000.0,-0.0148066,0.0161967,0.0,91.5086174219,-0.0763726,0.359628,544,544000,2,480.7516784667969
0.952772013843,1000.0,-0.0144003,0.0222486,0.0,91.5293068624,-0.0669851,0.409832,546,546000,2,482.5473849773407
0.95278378576,1000.0,-0.00753928,0.0417487,0.0,91.7705111391,-0.0724757,0.402676,548,548000,2,484.36025762557983
0.972174417228,1000.0,-0.005269,0.0294917,0.0,92.1249176787,-0.0910769,0.230796,550,550000,2,486.1725597381592
0.95594464615,1000.0,-0.0155526,0.0204555,0.0,92.3880883685,-0.101709,0.388257,552,552000,2,487.97010374069214
0.967751152813,1000.0,-0.0109731,0.0339003,0.0,92.7838725131,-0.108013,0.35437,555,555000,3,489.78186082839966
0.957137260586,1000.0,-0.0137323,0.0171679,0.0,93.0417675456,-0.0972475,0.482255,557,557000,2,491.57818841934204
0.962714761496,1000.0,-0.0105176,0.038103,0.0,93.2883909395,-0.130366,0.32023,559,559000,2,493.3758399486542
0.964772868901,1000.0,-0.00362961,0.0442805,0.0,93.5054764803,-0.146242,0.405111,561,561000,2,495.1882743835449
0.978153746575,1000.0,0.000642879,0.0323049,0.0,93.8203337284,-0.167853,0.210269,563,563000,2,496.98614525794983
0.967602275312,1000.0,-0.00931865,0.0199849,0.0,93.9907689352,-0.158825,0.291269,565,565000,2,498.7984232902527
0.979063475505,1000.0,-0.0148041,0.0173985,0.0,94.3139749415,-0.149836,0.177812,567,567000,2,500.6055660247803
0.966275487095,1000.0,-0.0108823,0.0165466,0.0,94.4510547188,-0.113197,0.274025,569,569000,2,502.4226665496826
0.950391281396,1000.0,-0.00341085,0.0225863,0.0,94.6655828545,-0.114942,0.42477,571,571000,2,504.2506079673767
0.971258720383,1000.0,-0.00875231,0.0297768,0.0,94.8853575688,-0.128372,0.256404,573,573000,2,506.06281089782715
0.949205435812,1000.0,-0.0135511,0.0251569,0.0,95.0595485382,-0.11441,0.490642,575,575000,2,507.8594093322754
0.974094547331,1000.0,-0.00734905,0.0207129,0.0,95.2261150446,-0.104417,0.203963,577,577000,2,509.6733148097992
0.963814474642,1000.0,-0.0149099,0.0129021,0.0,95.4977867818,-0.0978069,0.372178,579,579000,2,511.4847228527069
0.972179247066,1000.0,-0.00669125,0.0275829,0.0,95.7151624747,-0.114413,0.225768,581,581000,2,513.2971303462982
0.967087645084,1000.0,-0.0125474,0.0194152,0.0,95.7953926264,-0.110761,0.31681,583,583000,2,515.1096332073212
0.975396085531,1000.0,-0.00744765,0.0243062,0.0,96.0091848321,-0.133289,0.230873,585,585000,2,516.9228978157043
0.967191167176,1000.0,-0.00882853,0.0268983,0.0,96.1643720176,-0.119434,0.287205,587,587000,2,518.7192723751068
0.950603891164,1000.0,-0.0119482,0.0272305,0.0,97.0717719933,-0.121346,0.479897,589,589000,2,520.5316376686096
0.97865669243,1000.0,-0.0114347,0.0165879,0.0,97.1311346363,-0.128327,0.174575,591,591000,2,522.345428943634
0.956360485405,1000.0,-0.00568017,0.0181252,0.0,97.3038699462,-0.114894,0.420997,593,593000,2,524.1556205749512
0.980005253106,1000.0,-0.0136766,0.022961,0.0,97.5122711649,-0.124014,0.183616,595,595000,2,525.9539256095886
0.986530437134,1000.0,-0.00548193,0.0329674,0.0,97.9851875849,-0.112301,0.178249,598,598000,3,527.7671749591827
0.989000983536,1000.0,-0.0152542,0.012803,0.0,98.1509514781,-0.127287,0.0879894,600,600000,2,529.5640158653259
0.979070108384,1000.0,-0.000569722,0.0996607,0.0,98.3474670398,-0.12607,0.188774,602,602000,2,531.3918752670288
0.958595599979,1000.0,-0.00529108,0.0453551,0.0,98.4905480196,-0.151935,0.346268,604,604000,2,533.1884255409241
0.940922759473,1000.0,-0.0116755,0.0153041,0.0,98.6029785332,-0.178502,0.547506,606,606000,2,535.0016331672668
0.936634428799,1000.0,-0.00901639,0.0162089,0.0,98.6718958364,-0.158114,0.581749,608,608000,2,536.8139636516571
0.963545762002,1000.0,-0.0085495,0.0354759,0.0,98.7259441931,-0.163633,0.317503,610,610000,2,538.6252455711365
0.969351392239,1000.0,-0.00620023,0.0387899,0.0,98.6861370194,-0.173902,0.274112,612,612000,2,540.4220221042633
0.970497965813,1000.0,-0.0109741,0.0121539,0.0,98.76026061,-0.151522,0.271557,614,614000,2,542.2362406253815
0.970058808103,1000.0,-0.0118508,0.0288156,0.0,98.6745584813,-0.176941,0.288897,616,616000,2,544.0475969314575
0.953796539456,1000.0,-0.0132075,0.0349946,0.0,98.6932176512,-0.191376,0.387859,618,618000,2,545.8608968257904
0.963619444519,1000.0,-0.00196526,0.0324563,0.0,98.7436367013,-0.173987,0.282094,620,620000,2,547.6724195480347
0.95988195017,1000.0,-0.00097008,0.0402222,0.0,98.790741005,-0.190632,0.380389,622,622000,2,549.4845128059387
0.963867880404,1000.0,-0.00869136,0.0340304,0.0,98.7850712195,-0.190653,0.270638,624,624000,2,551.2978115081787
0.976875094697,1000.0,-0.00829304,0.0144632,0.0,98.822327833,-0.201739,0.219269,626,626000,2,553.1093926429749
0.971785344183,1000.0,-0.0108337,0.0238421,0.0,98.9242551711,-0.211652,0.267058,628,628000,2,554.9244365692139
0.964564342052,1000.0,-0.00923453,0.0203677,0.0,98.9871324066,-0.209313,0.338972,630,630000,2,556.7357096672058
0.970821058378,1000.0,-0.0149429,0.0287811,0.0,98.8186777365,-0.209161,0.237778,632,632000,2,558.5475420951843
0.956983320415,1000.0,-0.00886794,0.0232646,0.0,98.6139949931,-0.189002,0.406648,634,634000,2,560.3763065338135
0.966766551137,1000.0,-0.0125278,0.0236877,0.0,98.3904055523,-0.168175,0.343958,636,636000,2,562.1884014606476
0.972406644374,1000.0,0.00358094,0.0884966,0.0,98.124260449,-0.154352,0.234938,638,638000,2,564.0006971359253
0.972214171663,1000.0,-0.0115503,0.0189467,0.0,97.8404371084,-0.166206,0.343021,641,641000,3,565.813960313797
0.972949871793,1000.0,-0.00980104,0.0239493,0.0,97.7486097967,-0.165693,0.30366,643,643000,2,567.640483379364
0.961478557438,1000.0,-0.0133187,0.018016,0.0,97.5849550471,-0.178322,0.396287,645,645000,2,569.4544072151184
0.977069878951,1000.0,-0.00257041,0.0288604,0.0,97.678228366,-0.188339,0.217457,647,647000,2,571.2814037799835
0.971888545901,1000.0,-0.00968573,0.0120016,0.0,97.6918830693,-0.192031,0.244068,649,649000,2,573.0782570838928
0.977193260565,1000.0,-0.00260333,0.0183614,0.0,97.6111285052,-0.204628,0.221243,651,651000,2,574.914404630661
0.973084203899,1000.0,-0.00978185,0.0280042,0.0,97.6122199091,-0.195109,0.219659,653,653000,2,576.7188203334808
0.960506275296,1000.0,-0.00934115,0.0182523,0.0,97.56097517,-0.213948,0.37154,655,655000,2,578.5318365097046
0.970636321232,1000.0,-0.00736818,0.0350243,0.0,97.4700948684,-0.201026,0.295405,657,657000,2,580.3284142017365
0.965173788369,1000.0,-0.0113788,0.0516194,0.0,97.3732122945,-0.203401,0.338951,659,659000,2,582.1563003063202
0.969101138413,1000.0,-0.0110912,0.0181218,0.0,97.2992048806,-0.219559,0.229503,661,661000,2,583.9539232254028
0.972449326888,1000.0,-0.00922384,0.0254187,0.0,97.1378895327,-0.214927,0.25694,663,663000,2,585.7814836502075
0.9745463375,1000.0,-0.00570913,0.016511,0.0,97.1511070962,-0.176234,0.24958,665,665000,2,587.5784451961517
0.974517475814,1000.0,-0.00242693,0.0341832,0.0,97.1306197603,-0.175871,0.257064,667,667000,2,589.4070401191711
0.962157361209,1000.0,-0.0103224,0.0182012,0.0,97.1531001574,-0.146533,0.382927,669,669000,2,591.2039566040039
0.975763002411,1000.0,-0.00491582,0.0287063,0.0,97.126048452,-0.142141,0.244579,671,671000,2,593.0321900844574
0.958606485277,1000.0,-0.00596508,0.0202483,0.0,96.969633549,-0.134889,0.384728,673,673000,2,594.8680331707001
0.958472859114,1000.0,-0.0147947,0.0319066,0.0,96.9267810872,-0.153762,0.382162,675,675000,2,596.7194812297821
0.976208452135,1000.0,-0.0141477,0.0224299,0.0,96.9490578806,-0.151806,0.213786,677,677000,2,598.6099922657013
0.970616789535,1000.0,-0.0166128,0.0421788,0.0,96.905853048,-0.145461,0.24385,679,679000,2,600.51664686203
0.950844727457,1000.0,-0.0140091,0.02243,0.0,96.8437799688,-0.139367,0.440832,681,681000,2,602.4076957702637
0.959511313587,1000.0,-0.00711764,0.0162222,0.0,96.7474057816,-0.160915,0.530218,684,684000,3,604.3137986660004
0.974432280287,1000.0,-0.0058407,0.0239084,0.0,96.7608890972,-0.177035,0.230962,686,686000,2,606.2197921276093
0.977111764252,1000.0,-0.0178404,0.0379565,0.0,96.8357274784,-0.153325,0.204808,688,688000,2,608.1102108955383
0.972402784973,1000.0,-0.0142209,0.0176326,0.0,96.8655758545,-0.146312,0.231928,690,690000,2,610.0015828609467
0.966232150793,1000.0,-0.0172541,0.0337285,0.0,96.892286241,-0.132051,0.331365,692,692000,2,611.9070346355438
0.962438937277,1000.0,-0.00966192,0.0189611,0.0,96.8165656302,-0.131741,0.374469,694,694000,2,613.7977676391602
0.949194215238,1000.0,-0.0126221,0.0428067,0.0,96.755935835,-0.129846,0.475167,696,696000,2,615.7048363685608
0.966210842133,1000.0,-0.0165903,0.0258655,0.0,96.7222986154,-0.118677,0.281883,698,698000,2,617.5942714214325
0.960067007691,1000.0,-0.0107849,0.0245177,0.0,96.7606564867,-0.158805,0.314414,700,700000,2,619.500764131546
0.967703506351,1000.0,-0.00908272,0.0280416,0.0,96.7917691084,-0.140031,0.304024,702,702000,2,621.4006021022797
0.953013535589,1000.0,-0.0105181,0.0254939,0.0,96.8705983699,-0.141823,0.436941,704,704000,2,623.2976379394531
0.970772622153,1000.0,-0.0109984,0.0305889,0.0,96.9933264176,-0.147105,0.291079,706,706000,2,625.2351093292236
0.969371829182,1000.0,-0.0127429,0.0134699,0.0,97.1884354985,-0.141395,0.311843,708,708000,2,627.1246576309204
0.969011371955,1000.0,-0.0106941,0.0197003,0.0,97.31283693,-0.124598,0.292276,710,710000,2,629.047199010849
0.96486062929,1000.0,-0.00860728,0.0350069,0.0,97.481389253,-0.135712,0.319346,712,712000,2,630.9383482933044
0.967704080045,1000.0,-0.0169059,0.0225814,0.0,97.6362222279,-0.139059,0.32106,714,714000,2,632.8443002700806
0.963758829981,1000.0,-0.012311,0.0280413,0.0,97.9222621192,-0.145232,0.349023,716,716000,2,634.7217564582825
0.967773936689,1000.0,-0.00164652,0.0310639,0.0,98.0868724667,-0.147345,0.307325,718,718000,2,636.6414980888367
0.958217088133,1000.0,-0.0127792,0.0242342,0.0,98.1548251923,-0.130692,0.371239,720,720000,2,638.5313906669617
0.964267335832,1000.0,-0.00939702,0.0160557,0.0,98.2031296336,-0.132538,0.328874,722,722000,2,640.4542133808136
0.969781937078,1000.0,-0.00897518,0.00799987,0.0,98.3104740198,-0.111061,0.300298,724,724000,2,642.3446974754333
0.969872390851,1000.0,-0.00390004,0.033822,0.0,98.4100191127,-0.104129,0.414905,727,727000,3,644.156989812851
0.958912439644,1000.0,-0.0172492,0.0249294,0.0,98.45008174,-0.0856775,0.347423,729,729000,2,645.954119682312
0.963190641254,1000.0,-0.00137701,0.0668067,0.0,98.6236012457,-0.0741684,0.341594,731,731000,2,647.7819669246674
0.957600425929,1000.0,-0.0131203,0.0311675,0.0,98.8456842846,-0.0987891,0.382867,733,733000,2,649.5795767307281
0.957997161895,1000.0,-0.0107099,0.0119942,0.0,99.1865528767,-0.111951,0.308056,735,735000,2,651.3917977809906
0.959844172001,1000.0,-0.00586682,0.0128796,0.0,99.4388801349,-0.11997,0.286031,737,737000,2,653.20317029953
0.95617094636,1000.0,-0.0111975,0.0207925,0.0,99.5936582698,-0.084666,0.408934,739,739000,2,655.0161519050598
0.947762023658,1000.0,-0.011369,0.0175074,0.0,99.8473704906,-0.079788,0.486679,741,741000,2,656.8057005405426
0.953109323978,1000.0,-0.0145837,0.0219445,0.0,99.9608577245,-0.0545443,0.350774,743,743000,2,658.6253662109375
0.964537788182,1000.0,-0.00879521,0.017279,0.0,100.194001723,-0.0599371,0.294722,745,745000,2,660.4220108985901
0.965646892786,1000.0,-0.0148159,0.0196903,0.0,100.271120292,-0.0552669,0.236276,747,747000,2,662.2363836765289
0.930413238704,1000.0,-0.00700207,0.0437031,0.0,100.222953123,-0.0492499,0.543102,749,749000,2,664.0476825237274
0.960009533912,1000.0,-0.00716743,0.0329381,0.0,100.316431047,-0.0654235,0.328937,751,751000,2,665.859653711319
0.967612940818,1000.0,-0.0166061,0.0176674,0.0,100.305538398,-0.0682093,0.293642,753,753000,2,667.6720168590546
0.967980150133,1000.0,-0.01368,0.0156613,0.0,100.302062272,-0.0821705,0.256508,755,755000,2,669.4850957393646
0.964612595737,1000.0,-0.0099701,0.0218603,0.0,100.369149548,-0.0825825,0.339942,757,757000,2,671.2820489406586
0.971318071708,1000.0,-0.00125331,0.0416405,0.0,100.471486203,-0.102065,0.254419,759,759000,2,673.1101584434509
0.975132320076,1000.0,-0.0116252,0.0138356,0.0,100.55692541,-0.0783858,0.242034,761,761000,2,674.9067776203156
0.94005414471,1000.0,-0.0147475,0.0205165,0.0,100.645404656,-0.0983991,0.566129,763,763000,2,676.7346837520599
0.967849362642,1000.0,-0.0122685,0.026942,0.0,100.691060948,-0.106445,0.262351,765,765000,2,678.5318334102631
0.939921632409,1000.0,-0.0157348,0.0217477,0.0,100.651385951,-0.114021,0.592266,768,768000,3,680.3443403244019
0.97985237278,1000.0,-0.00470078,0.0436189,0.0,100.812881978,-0.106967,0.273281,770,770000,2,682.1566936969757
0.974770413712,1000.0,-0.00822533,0.0182212,0.0,100.918369358,-0.101342,0.238115,772,772000,2,683.9728474617004
0.964875388891,1000.0,-0.0158331,0.0256839,0.0,100.966701982,-0.121893,0.258513,774,774000,2,685.7822043895721
0.967067524791,1000.0,-0.0153045,0.02153,0.0,100.946742403,-0.114365,0.265723,776,776000,2,687.5973536968231
0.980687582865,1000.0,-0.0116516,0.0145294,0.0,100.942566061,-0.121911,0.181637,778,778000,2,689.4062659740448
0.971359526739,1000.0,-0.0123179,0.0208634,0.0,100.943422874,-0.122077,0.287201,780,780000,2,691.2196221351624
0.962819628417,1000.0,-0.0100907,0.0339872,0.0,100.992248727,-0.112223,0.347186,782,782000,2,693.0268292427063
0.968230430037,1000.0,-0.00599621,0.0250319,0.0,101.018872471,-0.116329,0.296741,784,784000,2,694.8382730484009
0.971321767196,1000.0,-0.0183215,0.0232612,0.0,100.988268989,-0.110859,0.284356,786,786000,2,696.6408665180206
0.972824988887,1000.0,-0.0114894,0.0184649,0.0,100.977808748,-0.0891364,0.261812,788,788000,2,698.4541838169098
0.970246318728,1000.0,-0.0155976,0.0183325,0.0,100.955243695,-0.102448,0.270621,790,790000,2,700.2674646377563
0.970370702446,1000.0,-0.0107792,0.0319202,0.0,100.92216569,-0.124392,0.262682,792,792000,2,702.0817492008209
0.954755671322,1000.0,-0.0142466,0.0133478,0.0,101.00197353,-0.136592,0.383733,794,794000,2,703.8767504692078
0.967150487006,1000.0,-0.00795161,0.0227844,0.0,101.006328328,-0.149563,0.259833,796,796000,2,705.7033135890961
0.968197073787,1000.0,-0.00701436,0.0142274,0.0,101.006583344,-0.157479,0.288476,798,798000,2,707.5018558502197
0.968375265598,1000.0,-0.0114773,0.0164868,0.0,101.095377766,-0.159839,0.282465,800,800000,2,709.3294711112976
0.96574543789,1000.0,-0.0102499,0.0163527,0.0,101.108509327,-0.143722,0.303798,802,802000,2,711.1264626979828
0.945496030152,1000.0,-0.0164305,0.028504,0.0,101.111035741,-0.1476,0.460442,804,804000,2,712.9387080669403
0.944148175418,1000.0,-0.00776177,0.0320305,0.0,101.056895733,-0.168966,0.504564,806,806000,2,714.7673738002777
0.941181551665,1000.0,-0.00763967,0.0197309,0.0,100.923486575,-0.170622,0.513829,808,808000,2,716.5792956352234
0.939813349396,1000.0,-0.0146407,0.0180747,0.0,100.795948691,-0.138454,0.593298,811,811000,3,718.3913295269012
0.964257176965,1000.0,-0.0148218,0.0174554,0.0,100.69898644,-0.155428,0.366604,813,813000,2,720.2192301750183
0.962915275246,1000.0,-0.0166763,0.018881,0.0,100.506791969,-0.140582,0.273335,815,815000,2,722.0159826278687
0.953755944967,1000.0,-0.0122392,0.0126814,0.0,100.430222835,-0.136407,0.444164,817,817000,2,723.828325510025
0.954207725823,1000.0,-0.0100997,0.0178375,0.0,100.491128448,-0.129226,0.435202,819,819000,2,725.6254897117615
0.964878920466,1000.0,-0.00625711,0.0331582,0.0,100.435135741,-0.153863,0.295121,821,821000,2,727.4387843608856
0.965428441763,1000.0,-0.00841069,0.0136511,0.0,100.363447496,-0.160158,0.323568,823,823000,2,729.2510125637054
0.936413578689,1000.0,-0.0137298,0.023312,0.0,100.262726426,-0.165709,0.632113,825,825000,2,731.0625064373016
0.966767400503,1000.0,-0.00762824,0.0234019,0.0,100.249038803,-0.172588,0.277296,827,827000,2,732.8598718643188
0.963868021965,1000.0,-0.0152855,0.0243408,0.0,100.270685389,-0.169357,0.324483,829,829000,2,734.6722238063812
0.971300058067,1000.0,-0.0103572,0.0184109,0.0,100.318242179,-0.175405,0.293585,831,831000,2,736.4690225124359
0.953099194914,1000.0,-0.015081,0.0205712,0.0,100.270372907,-0.19209,0.497782,833,833000,2,738.2813012599945
0.961027558893,1000.0,-0.0161599,0.0189978,0.0,100.297753732,-0.176324,0.332178,835,835000,2,740.0791773796082
0.964719004929,1000.0,-0.0136778,0.0150666,0.0,100.345280392,-0.160185,0.299607,837,837000,2,741.8912754058838
0.966574162245,1000.0,-0.0115295,0.0182225,0.0,100.519505932,-0.139495,0.248712,839,839000,2,743.7045633792877
0.967785190791,1000.0,-0.00981829,0.0141581,0.0,100.595068919,-0.132452,0.318765,841,841000,2,745.5164155960083
0.970562646165,1000.0,-0.0127855,0.0118062,0.0,100.776438951,-0.135227,0.315292,843,843000,2,747.3296868801117
0.965434942394,1000.0,-0.0112441,0.0328938,0.0,100.909814157,-0.131068,0.33544,845,845000,2,749.1412253379822
0.969526069239,1000.0,-0.0125991,0.0117587,0.0,100.975593485,-0.125132,0.2706,847,847000,2,750.9381108283997
0.963749468327,1000.0,-0.0129161,0.0198089,0.0,101.174726495,-0.0972567,0.3275,849,849000,2,752.7514219284058
0.952724486589,1000.0,-0.0130867,0.0184548,0.0,101.250921835,-0.0963907,0.447852,851,851000,2,754.5644116401672
0.95812966302,1000.0,-0.0147386,0.0198687,0.0,101.419673421,-0.0928482,0.539689,854,854000,3,756.3757381439209
0.956073865294,1000.0,-0.0199191,0.0196542,0.0,101.5400545,-0.110007,0.289783,856,856000,2,758.1723787784576
0.935394838452,1000.0,-0.0160275,0.0244053,0.0,101.573813621,-0.114304,0.592506,858,858000,2,759.9852483272552
0.971185911447,1000.0,-0.0145099,0.0197065,0.0,101.567122815,-0.135178,0.277569,860,860000,2,761.7814834117889
0.966542296112,1000.0,-0.0141017,0.0155038,0.0,101.693193567,-0.136231,0.303731,862,862000,2,763.5937778949738
0.973642472178,1000.0,-0.00959708,0.0195097,0.0,101.830818989,-0.135507,0.271799,864,864000,2,765.4063723087311
0.960581019521,1000.0,-0.0110361,0.0136913,0.0,101.85148688,-0.110497,0.429241,866,866000,2,767.2192373275757
0.972834844142,1000.0,-0.0143917,0.0240251,0.0,101.987492663,-0.0885541,0.258173,868,868000,2,769.0180268287659
0.968394946307,1000.0,-0.0107996,0.0294223,0.0,101.982897921,-0.0861261,0.292067,870,870000,2,770.8283808231354
0.971582474187,1000.0,0.00794544,0.037305,0.0,101.972296053,-0.0899663,0.281137,872,872000,2,772.6478497982025
0.972156949341,1000.0,-0.0121428,0.0186579,0.0,102.129601149,-0.10262,0.289421,874,874000,2,774.4537980556488
0.968889288604,1000.0,-0.0134742,0.0264812,0.0,102.226886862,-0.112968,0.292285,876,876000,2,776.2663156986237
0.969548458233,1000.0,-0.0130824,0.0138023,0.0,102.270780098,-0.0879422,0.284837,878,878000,2,778.0704562664032
0.97224076651,1000.0,-0.00905931,0.0205008,0.0,102.397393271,-0.0706038,0.267124,880,880000,2,779.8765931129456
0.958093240857,1000.0,-0.0149616,0.0287516,0.0,102.448605629,-0.111063,0.36464,882,882000,2,781.7035892009735
0.964981433004,1000.0,-0.0176848,0.0204819,0.0,102.577409898,-0.115456,0.263312,884,884000,2,783.5008566379547
0.971193190664,1000.0,-0.0135338,0.02008,0.0,102.719855118,-0.140101,0.270984,886,886000,2,785.3132367134094
0.970249261707,1000.0,-0.0140126,0.022245,0.0,102.771416635,-0.12511,0.272533,888,888000,2,787.1112842559814
0.946503471583,1000.0,-0.0112712,0.0225359,0.0,102.855526811,-0.112242,0.545304,890,890000,2,788.9242541790009
0.949085656554,1000.0,-0.00466733,0.0334343,0.0,102.95733876,-0.0921729,0.471683,892,892000,2,790.7361924648285
0.954014446586,1000.0,-0.00909601,0.0181876,0.0,103.052421854,-0.0857009,0.464883,894,894000,2,792.5473961830139
0.960260402411,1000.0,-0.0125911,0.0293233,0.0,103.22239348,-0.0818076,0.496358,897,897000,3,794.3596143722534
0.965207803994,1000.0,-0.00285902,0.0371237,0.0,103.229326108,-0.107183,0.298401,899,899000,2,796.1721596717834
0.948207538575,1000.0,-0.011868,0.0178804,0.0,103.231871595,-0.109944,0.486194,901,901000,2,797.968905210495
0.963565178216,1000.0,-0.0178232,0.0229387,0.0,103.277336467,-0.112308,0.332907,903,903000,2,799.7817673683167
0.966602757573,1000.0,-0.0149772,0.0181542,0.0,103.370788984,-0.107048,0.305124,905,905000,2,801.5953304767609
0.952095329762,1000.0,-0.0151517,0.0235559,0.0,103.430193449,-0.0987811,0.447335,907,907000,2,803.4066801071167
0.958488456905,1000.0,-0.0199874,0.019184,0.0,103.492688924,-0.0822897,0.425016,909,909000,2,805.219101190567
0.969075310975,1000.0,-0.00944163,0.0168476,0.0,103.514284972,-0.0486412,0.291457,911,911000,2,807.0318427085876
0.965114362538,1000.0,-0.0111311,0.0425877,0.0,103.528018656,-0.0424728,0.335967,913,913000,2,808.8285694122314
0.959606293589,1000.0,-0.0131212,0.0141564,0.0,103.58510296,-0.0511458,0.332658,915,915000,2,810.6567754745483
0.963133372366,1000.0,-0.0149298,0.0152063,0.0,103.594914222,-0.0685872,0.360272,917,917000,2,812.4594552516937
