TimestepsSoFar,loss_pol_entpen,TimeElapsed,ev_tdlam_before,EpThisIter,EpLenMean,loss_pol_surr,EpisodesSoFar,loss_ent,loss_kl,EpRewMean,loss_vf_loss
4071378,0.0,7034.758952140808,0.925681307912,22,92.46,-0.0800679,38587,-0.842295,1.89022,47.1351887441,0.970545
4073421,0.0,7038.347991704941,0.927756197751,22,93.26,-0.116914,38609,-0.859722,0.880937,47.329818707,0.84334
4075461,0.0,7041.925117731094,0.936934746802,24,91.04,-0.122353,38633,-0.926383,1.15871,46.5530877343,0.984402
4077545,0.0,7045.596257925034,0.933164417744,22,91.02,-0.113333,38655,-0.901106,1.06067,46.520986538,0.808559
4079543,0.0,7049.2596027851105,0.915377035737,22,91.4,-0.130305,38677,-0.908832,1.1305,46.6482115149,0.952605
4081612,0.0,7052.948043823242,0.944876391441,22,91.37,-0.130389,38699,-0.890325,1.20697,46.3503032874,0.783335
4083681,0.0,7056.572597980499,0.917267307639,24,90.61,-0.105501,38723,-0.879091,1.30503,45.7177463662,0.99041
4085722,0.0,7060.174956321716,0.921712443233,26,87.46,-0.0118367,38749,-0.916744,3.51017,43.9557866767,0.996027
4087735,0.0,7063.799609899521,0.949378654361,24,85.41,-0.122108,38773,-0.914705,0.874219,42.8398101615,0.726564
4089850,0.0,7067.479370594025,0.931610226631,23,85.77,-0.123293,38796,-0.904659,0.988579,43.1034285301,0.763287
4091901,0.0,7071.112350940704,0.934983953834,24,84.18,-0.0578181,38820,-0.945173,2.00267,42.129072182,0.709214
4093847,0.0,7074.7994430065155,0.927831269801,21,87.75,0.0178612,38841,-0.90745,7.22543,43.9769586411,0.634922
4095887,0.0,7078.422461509705,0.93892909959,24,87.85,-0.00447155,38865,-0.820768,3.51545,44.0109718969,0.769662
4097968,0.0,7082.041267156601,0.900987520814,19,92.25,-0.0392211,38884,-0.783035,2.05558,46.3320706572,0.735181
4100054,0.0,7085.6667573452,0.93675108999,23,92.26,-0.0811707,38907,-0.80711,1.47641,46.4610155519,0.670661
4102010,0.0,7089.331235408783,0.939877197146,20,95.0,-0.114984,38927,-0.801836,0.753528,47.9839341161,0.655991
4104070,0.0,7092.955764532089,0.931249864399,23,94.21,-0.139744,38950,-0.837158,0.542334,47.6552572914,0.947271
4106160,0.0,7096.597959518433,0.923690862954,23,93.7,-0.139311,38973,-0.846941,0.66989,47.3664986061,0.895786
4108264,0.0,7100.238659858704,0.903147771955,24,90.96,-0.123627,38997,-0.811035,0.729421,46.0514025054,1.24732
4110222,0.0,7103.862218618393,0.929142378271,21,90.64,-0.125365,39018,-0.834465,1.0304,46.001271243,0.953972
4112382,0.0,7107.501132726669,0.897772066295,23,91.29,-0.0798207,39041,-0.858923,2.22105,46.3464732575,0.856283
4114385,0.0,7111.097058296204,0.930856220424,23,90.56,-0.10949,39064,-0.884099,0.992472,46.1669734412,0.752902
4116436,0.0,7114.734903097153,0.93231382221,22,90.59,-0.131533,39086,-0.875066,0.809466,46.2847896394,1.00521
4118474,0.0,7118.344738006592,0.935881763697,22,92.43,-0.13591,39108,-0.855696,0.773446,47.3232639137,0.866104
4120569,0.0,7121.949911117554,0.943882141262,24,91.23,-0.104359,39132,-0.839313,1.25827,46.7978767983,0.882886
4122618,0.0,7125.596570968628,0.921468667686,20,92.67,-0.113023,39152,-0.839533,1.09247,47.4293254532,0.812046
4124600,0.0,7129.226548671722,0.925320021808,21,92.76,-0.110626,39173,-0.8834,1.25017,47.480231765,0.841668
4126712,0.0,7132.806136846542,0.930778816342,24,92.94,0.000822232,39197,-0.85399,2.87723,47.4146587181,0.920972
4128670,0.0,7136.430795907974,0.931949399412,20,94.46,-0.0771717,39217,-0.889874,1.89872,48.2927813859,0.617947
4130748,0.0,7140.034153699875,0.933896429837,24,92.59,-0.116016,39241,-0.93359,1.01984,47.4054080761,0.761426
4132828,0.0,7143.675198316574,0.937351495028,22,92.06,-0.138004,39263,-0.93482,0.949187,46.9795498089,0.750478
4134869,0.0,7147.29167509079,0.940657235682,21,92.69,-0.139662,39284,-0.948329,0.869204,47.3691771135,0.834224
4136938,0.0,7150.916522979736,0.939300507307,23,92.08,0.128778,39307,-0.870457,11.799,47.1049373613,0.754969
4138979,0.0,7154.508625507355,0.926595918834,24,90.29,-0.134752,39331,-0.887911,0.657714,46.0547016464,0.974046
4141045,0.0,7158.09693980217,0.938072517514,25,89.51,-0.133767,39356,-0.888954,0.682673,45.665261653,0.805923
4143086,0.0,7161.690258026123,0.901849880815,24,86.15,-0.13736,39380,-0.895711,0.767583,43.972589265,0.899516
4145120,0.0,7165.292120456696,0.933182455599,22,86.13,-0.139721,39402,-0.905391,0.778301,43.8401556869,0.867515
4147158,0.0,7168.85410118103,0.934970006347,24,86.32,-0.139105,39426,-0.901969,0.76823,43.9192819918,0.83759
4149148,0.0,7172.494522809982,0.912667550147,20,89.42,-0.0377114,39446,-0.909136,2.65183,45.2970731908,0.834216
4151130,0.0,7176.0967926979065,0.91088090837,22,90.02,-0.0988866,39468,-0.887754,1.45838,45.5864542554,1.08091
4153236,0.0,7179.659340620041,0.927197039127,21,94.32,-0.139766,39489,-0.8918,0.776687,47.6888253461,0.844397
4155364,0.0,7183.275398731232,0.919523619115,21,95.11,-0.126984,39510,-0.903363,0.894453,47.8718998547,0.899355
4157391,0.0,7186.862029314041,0.935922250152,23,95.17,-0.133078,39533,-0.977158,0.765616,48.0956601102,0.719509
4159469,0.0,7190.4461324214935,0.896820165217,23,94.17,-0.134207,39556,-0.962889,0.837771,47.6570902112,1.40812
4161494,0.0,7194.02639746666,0.922116726637,24,91.58,-0.105488,39580,-0.999547,1.22172,46.4152041861,1.06371
4163472,0.0,7197.6510281562805,0.907087042928,19,91.66,-0.135526,39599,-0.97755,0.85725,46.2302202584,0.78007
4165591,0.0,7201.268385410309,0.927117548883,22,92.65,-0.123825,39621,-0.955793,0.933861,46.6698688036,0.934022
4167637,0.0,7204.925176858902,0.917234353721,21,94.43,-0.124789,39642,-0.977345,0.995065,47.6509914554,0.722848
4169702,0.0,7208.502646207809,0.922166220844,23,94.96,-0.0671063,39665,-0.976717,2.18054,48.0494808851,0.782327
4171766,0.0,7212.119652748108,0.927447907627,24,93.16,-0.0349282,39689,-0.929402,2.69557,47.1889125924,0.880405
4173815,0.0,7215.675051450729,0.919709384441,23,90.64,-0.0941227,39712,-0.946726,1.40886,46.294325186,0.95603
4175803,0.0,7219.328887462616,0.927104227245,21,90.16,-0.129897,39733,-0.96738,0.851412,46.2489861322,0.751557
4177909,0.0,7222.940503120422,0.941689245403,23,89.88,-0.0605997,39756,-0.958183,2.4786,46.2060819223,0.796772
4179915,0.0,7226.540119886398,0.916508682072,23,90.49,-0.00195681,39779,-0.944069,3.09137,46.5099417431,0.968118
4181962,0.0,7230.127791404724,0.909849181771,22,91.12,-0.130139,39801,-0.942072,0.885582,46.8431392373,0.944015
4184005,0.0,7233.752734184265,0.919984541833,21,92.06,-0.128935,39822,-0.898752,1.01209,47.2743697912,0.848452
4186095,0.0,7237.344434261322,0.911486759782,23,91.87,0.0306652,39845,-0.829967,4.32747,47.1836899091,0.965112
4188075,0.0,7240.931779384613,0.925810620189,22,91.94,-0.136579,39867,-0.844001,0.675167,47.3005467819,0.864439
4190144,0.0,7244.540973901749,0.928998678923,24,92.68,-0.13561,39891,-0.851437,0.740169,47.5901568013,0.839325
4192166,0.0,7248.135010242462,0.934119969606,23,88.56,-0.134574,39914,-0.888231,0.794272,45.5837987227,0.911465
4194239,0.0,7251.730268239975,0.922393381596,24,88.07,-0.0916869,39938,-0.854477,1.47646,45.078816922,0.937118
4196307,0.0,7255.375757694244,0.926190927625,23,87.19,-0.0258326,39961,-0.816826,3.07286,44.7438746212,0.86354
4198392,0.0,7258.969120979309,0.920977592468,24,87.51,-0.136712,39985,-0.818332,0.679607,44.9898746364,0.731145
4200410,0.0,7262.580598592758,0.919699728489,22,89.58,-0.100281,40007,-0.80709,1.09878,45.963905178,0.876489
4202493,0.0,7266.188348531723,0.935208566487,24,88.93,-0.134079,40031,-0.789058,0.830542,45.8492067865,0.68711
4204465,0.0,7269.784055948257,0.934013552964,21,89.93,-0.055717,40052,-0.777735,3.93471,46.3780255361,0.68094
4206568,0.0,7273.422641992569,0.923590116203,22,90.72,-0.122515,40074,-0.805144,1.40435,46.7180374283,0.647393
4208525,0.0,7277.031995534897,0.91771042347,22,91.94,-0.128309,40096,-0.782049,0.932952,47.1543382478,0.673944
4210600,0.0,7280.67440032959,0.932338759303,22,92.04,-0.0781387,40118,-0.753462,1.53823,47.3469308164,0.750959
4212642,0.0,7284.307639837265,0.934971436858,21,94.3,-0.129885,40139,-0.7484,0.998574,48.6351189862,0.748827
4214712,0.0,7287.92492723465,0.921641819179,22,93.92,-0.110963,40161,-0.799902,1.44639,48.3118118076,0.859813
4216810,0.0,7291.53257727623,0.926933251321,23,93.25,-0.101198,40184,-0.773852,1.19195,47.9444551182,0.805503
4218833,0.0,7295.150919675827,0.940796785057,23,93.18,-0.119344,40207,-0.733846,1.07483,47.9877271329,0.706792
4220923,0.0,7298.795291662216,0.936401821673,22,92.33,-0.105499,40229,-0.7111,1.11915,47.1859015493,0.693482
4222961,0.0,7302.376266956329,0.921901658177,23,91.52,-0.124582,40252,-0.737038,0.906396,46.684357413,0.864203
4224953,0.0,7305.962783813477,0.919222123921,22,90.27,-0.119606,40274,-0.743664,1.06163,46.0017615873,0.900078
4227028,0.0,7309.550613164902,0.917162455618,24,89.88,-0.132377,40298,-0.760167,0.787495,45.872403305,0.888388
4229111,0.0,7313.151031970978,0.928683817387,24,87.73,-0.11406,40322,-0.774679,1.22421,44.8538998792,0.931667
4231160,0.0,7316.791882991791,0.931980460882,20,90.7,-0.110869,40342,-0.76567,1.20791,46.5198965375,0.695023
4233111,0.0,7320.432287693024,0.939191941172,20,92.88,-0.107961,40362,-0.717229,1.34649,47.5957854989,0.713048
4235160,0.0,7324.081547021866,0.937334209681,23,92.6,-0.0642407,40385,-0.698946,1.84434,47.4134643958,0.772731
4237308,0.0,7327.659421205521,0.940981034189,23,94.43,-0.133817,40408,-0.655788,0.766711,48.428725645,0.65226
4239320,0.0,7331.291559934616,0.94272717461,22,94.41,-0.0999523,40430,-0.649515,1.37852,48.1971595254,0.719868
4241350,0.0,7334.8915848731995,0.940467022359,24,90.38,-0.102476,40454,-0.654123,1.42812,46.2756940673,0.647068
4243380,0.0,7338.565124511719,0.937511976808,21,91.26,-0.0799252,40475,-0.660549,1.96123,46.6174856185,0.615542
4245465,0.0,7342.17297577858,0.938089031726,21,91.9,-0.12956,40496,-0.67226,0.955819,46.9082303667,0.562022
4247510,0.0,7345.815060138702,0.94714711979,21,94.56,-0.0243898,40517,-0.601982,2.87678,48.1580853996,0.590328
4249567,0.0,7349.440953969955,0.943764653057,21,95.62,0.0201405,40538,-0.523022,3.57992,48.8885009133,0.608816
4251598,0.0,7353.026114225388,0.918395146728,24,94.33,-0.116075,40562,-0.529594,0.905009,48.4368495255,0.854914
4253628,0.0,7356.643087387085,0.932821072638,22,94.22,-0.0891335,40584,-0.536072,1.48192,48.3096610775,0.599828
4255711,0.0,7360.278768777847,0.94302810356,22,92.78,-0.125701,40606,-0.535058,0.750518,47.7893352011,0.735023
4257717,0.0,7363.915211200714,0.935682609677,20,93.3,-0.133651,40626,-0.544434,0.751827,47.958876447,0.634121
4259779,0.0,7367.51212978363,0.942022681236,24,91.42,-0.130288,40650,-0.540359,0.649219,46.8234440332,0.621139
4261845,0.0,7371.133597612381,0.935081526637,22,93.04,-0.0995624,40672,-0.564871,1.53202,47.5679154512,0.732324
4263916,0.0,7374.774416923523,0.944350060076,22,94.01,-0.104753,40694,-0.531618,1.49635,47.9503072168,0.627248
4265904,0.0,7378.363550186157,0.93693806231,21,92.59,-0.125255,40715,-0.547135,0.967727,47.1714820748,0.723538
4268006,0.0,7381.972660303116,0.94138341397,24,91.99,-0.0699165,40739,-0.481789,1.7381,46.9881544307,0.660769
4270042,0.0,7385.551012516022,0.912903159857,23,91.94,-0.0868058,40762,-0.467243,1.47978,46.7376739037,0.883656
4272085,0.0,7389.206014633179,0.932373352349,20,93.34,-0.129273,40782,-0.491621,0.81936,47.3488037924,0.785037
4274149,0.0,7392.814986228943,0.935453847051,24,90.83,-0.118262,40806,-0.505273,0.788575,46.0677722026,0.837768
4276151,0.0,7396.4406480789185,0.925818502903,20,92.76,-0.132125,40826,-0.508917,0.929349,46.9902608085,0.700419
4278228,0.0,7400.0886244773865,0.929800838232,21,95.36,-0.129545,40847,-0.537306,0.686223,48.3355782738,0.848521
4280266,0.0,7403.682286024094,0.934842646122,23,94.63,-0.124556,40870,-0.524779,0.943304,48.0316256276,0.828854
4282365,0.0,7407.304664134979,0.932551965117,23,93.28,-0.104225,40893,-0.479037,1.43963,47.8704441158,0.921591
4284341,0.0,7410.900359630585,0.932757116854,23,92.25,-0.116967,40916,-0.443526,1.13417,47.4110448396,0.682629
4286400,0.0,7414.590359210968,0.906327217817,21,92.36,-0.106361,40937,-0.433693,1.38175,47.3358667228,0.768825
4288411,0.0,7418.247054100037,0.927511453629,22,90.45,-0.0639979,40959,-0.408453,2.54435,46.5320013253,0.781388
4290544,0.0,7421.887799501419,0.922502763569,22,92.67,-0.101466,40981,-0.385037,1.5177,47.6181585517,0.677441
4292606,0.0,7425.549846172333,0.934576377273,21,94.55,-0.105044,41002,-0.359392,1.1758,48.411849783,0.794868
4294620,0.0,7429.18239402771,0.921579755843,21,96.35,-0.131295,41023,-0.350355,0.781895,49.5634838962,0.853972
4296647,0.0,7432.850850582123,0.918231926858,21,95.18,-0.0881866,41044,-0.359083,1.65347,49.0569600843,0.746711
4298699,0.0,7436.447982549667,0.941926177591,22,96.21,-0.133118,41066,-0.335825,0.893414,49.3555925576,0.820893
4300745,0.0,7440.055611848831,0.93419380486,21,96.02,-0.108616,41087,-0.332759,1.33855,49.2098180017,0.664687
4302792,0.0,7443.634313821793,0.92236341536,21,96.14,-0.120816,41108,-0.337566,1.041,49.2847051704,0.718618
4304822,0.0,7447.224095821381,0.940243866295,22,94.85,-0.125904,41130,-0.315806,0.893572,48.5638140134,0.781522
4306870,0.0,7450.839067220688,0.931025363505,22,93.97,-0.092288,41152,-0.30991,1.42631,48.0614503083,0.752627
4308962,0.0,7454.447285413742,0.935153082013,23,94.38,-0.124765,41175,-0.332274,1.12407,48.505203746,0.628509
4310944,0.0,7458.0336990356445,0.925104059279,21,93.1,-0.0992369,41196,-0.349049,1.39791,47.9342843194,0.616059
4313052,0.0,7461.64368724823,0.943428970873,22,92.58,-0.125247,41218,-0.372015,0.97613,47.8142940421,0.563368
4315093,0.0,7465.253041267395,0.943627085537,23,92.55,-0.095897,41241,-0.32357,1.15163,47.7435225536,0.733158
4317121,0.0,7468.862019300461,0.928412973881,22,92.28,-0.121965,41263,-0.343157,1.08776,47.6430913036,0.57953
4319170,0.0,7472.471905231476,0.935630343854,22,92.3,-0.1312,41285,-0.340772,0.827766,47.5719082788,0.596117
4321225,0.0,7476.118826389313,0.951611284167,22,92.38,-0.124801,41307,-0.360538,0.923347,47.4965241612,0.551656
4323215,0.0,7479.690181016922,0.935445077717,23,91.01,-0.121984,41330,-0.366856,0.998506,46.9356535788,0.65152
4325316,0.0,7483.272244691849,0.945837866515,22,91.36,-0.120828,41352,-0.357111,1.14514,47.2346323141,0.585962
4327361,0.0,7486.868803977966,0.943150166422,23,91.43,-0.120019,41375,-0.390927,1.02647,47.3174807774,0.61243
4329434,0.0,7490.447844982147,0.94391451031,23,90.48,0.120439,41398,-0.345699,8.05004,46.8960701137,0.643422
4331509,0.0,7494.031708240509,0.928811222315,23,90.32,-0.131054,41421,-0.328075,0.7943,46.8021544294,0.575519
4333514,0.0,7497.61274600029,0.91103194654,22,90.19,-0.123452,41443,-0.323534,0.830244,46.7475500394,0.686036
4335603,0.0,7501.182057142258,0.918342962861,23,90.24,-0.130834,41466,-0.352657,0.927663,46.7762985807,0.679112
4337645,0.0,7504.744686841965,0.914771214128,24,90.12,-0.12958,41490,-0.366139,0.807771,46.7647743838,0.823118
4339696,0.0,7508.30021572113,0.926480025053,22,89.24,-0.123502,41512,-0.340922,1.03527,46.1993251916,0.54414
4341734,0.0,7511.908705711365,0.930589318275,21,90.56,-0.0616756,41533,-0.356389,1.59769,46.8387125512,0.591001
4343761,0.0,7515.548050880432,0.915499188006,21,91.56,-0.107677,41554,-0.36749,0.866293,47.275998979,0.738312
4345829,0.0,7519.1239812374115,0.91781141609,23,92.56,-0.127356,41577,-0.380625,1.00986,47.7393092006,0.857336
4347885,0.0,7522.757749080658,0.931087344885,22,93.67,-0.117196,41599,-0.363301,1.05365,48.3586836659,0.618107
4349879,0.0,7526.344390153885,0.933097466826,20,94.89,-0.112495,41619,-0.401399,1.03027,48.922896254,0.615572
4351910,0.0,7529.931272983551,0.928961597383,21,95.11,-0.130594,41640,-0.411844,0.810194,49.1279613378,0.577686
4353970,0.0,7533.525675296783,0.919401042163,22,95.1,-0.0830176,41662,-0.389545,1.40638,49.0839900925,0.865743
4356063,0.0,7537.097178697586,0.927353940904,23,94.79,-0.0850425,41685,-0.347769,1.27323,49.0555930412,0.670703
4358107,0.0,7540.690424919128,0.925072565675,21,95.3,-0.107746,41706,-0.307748,1.18853,49.2947714441,0.668888
4360083,0.0,7544.275949478149,0.913800641894,21,94.49,-0.132442,41727,-0.296011,0.707357,49.054804856,0.712916
4362209,0.0,7547.866128444672,0.944200929254,22,94.9,-0.123188,41749,-0.309044,0.851584,49.3728531668,0.612196
4364266,0.0,7551.480079174042,0.929425373673,22,95.39,-0.0626395,41771,-0.29826,1.93649,49.6505104211,0.819733
4366309,0.0,7555.085590839386,0.946889717132,20,97.17,-0.00288873,41791,-0.192931,3.18102,50.4754732853,0.535585
4368360,0.0,7558.728439569473,0.939250852913,20,98.12,-0.12355,41811,-0.192089,0.814808,50.6707170002,0.760774
4370366,0.0,7562.31646156311,0.940558258444,21,97.75,-0.133013,41832,-0.165079,0.589441,50.3430318773,0.698384
4372441,0.0,7565.92508482933,0.932384096086,22,97.68,-0.0851968,41854,-0.172428,2.14373,50.365714816,0.600983
4374432,0.0,7569.503238201141,0.919830091298,21,97.14,-0.118042,41875,-0.159612,0.955401,50.2357665474,0.732104
4376561,0.0,7573.11992931366,0.92954095453,21,96.32,-0.12098,41896,-0.140134,0.894344,49.8874582586,0.694349
4378616,0.0,7576.729296684265,0.925917215645,21,97.04,-0.127182,41917,-0.170943,0.760965,50.3949809864,0.597341
4380608,0.0,7580.327818870544,0.938848946244,22,96.43,-0.131309,41939,-0.182685,0.735068,50.0071588744,0.897804
4382598,0.0,7583.916076183319,0.932688012719,22,95.04,-0.106562,41961,-0.187725,1.15426,49.0621881221,0.872553
4384686,0.0,7587.485154390335,0.930549018085,23,94.28,-0.11637,41984,-0.179237,0.990073,48.7451016958,0.744466
4386768,0.0,7591.800195217133,0.936504535377,20,95.24,-0.133745,42004,-0.158457,0.694913,49.1098461793,0.785591
4388796,0.0,7595.392141819,0.942908450961,23,91.81,-0.127913,42027,-0.162757,0.794315,47.4804391491,0.717201
4390828,0.0,7598.979001283646,0.945290960371,22,93.02,-0.110962,42049,-0.216771,0.93346,48.0831582237,0.629265
4392934,0.0,7602.574322462082,0.932597830892,21,95.05,-0.0977222,42070,-0.194894,1.40567,49.2812462184,0.637206
4394989,0.0,7606.159741401672,0.939038872719,22,94.85,-0.12254,42092,-0.216414,0.878212,49.163530218,0.557726
4396963,0.0,7609.78179526329,0.933648839593,21,93.83,-0.113599,42113,-0.202945,1.05006,48.9867406261,0.601575
4399067,0.0,7613.416964054108,0.94139323011,22,95.67,-0.0987718,42135,-0.21296,1.15974,49.6582103031,0.656906
4401074,0.0,7616.992763996124,0.917862616479,22,94.64,0.104027,42157,-0.156952,9.51687,49.439869162,0.650984
4403090,0.0,7620.619324207306,0.943838842213,21,94.49,-0.134634,42178,-0.158567,0.926803,49.3616435737,0.634196
4405167,0.0,7624.2374958992,0.920744031668,22,94.94,-0.111087,42200,-0.133588,1.11974,49.5107455096,0.759606
4407238,0.0,7627.861956357956,0.943472448736,22,93.41,-0.130949,42222,-0.178928,0.97868,48.529753438,0.695126
4409269,0.0,7631.471651792526,0.922207757831,21,94.24,-0.130845,42243,-0.178922,0.751825,48.9586594132,0.7172
4411381,0.0,7635.103848934174,0.923032164574,22,95.34,-0.105377,42265,-0.196855,1.37378,49.1251658744,0.97718
4413389,0.0,7638.713357448578,0.932263061404,22,93.74,-0.132514,42287,-0.200792,0.637859,48.3783189769,0.758589
4415475,0.0,7642.33086681366,0.933108404279,21,95.11,-0.104383,42308,-0.19865,1.15433,49.2139408212,0.741683
4417468,0.0,7645.962872982025,0.946846690029,20,96.28,-0.0538727,42328,-0.151362,2.19673,49.7747128943,0.601766
4419551,0.0,7649.572297334671,0.933246001601,22,95.39,-0.0634021,42350,-0.169555,2.08555,49.4190735428,0.718139
4421576,0.0,7653.227624416351,0.932301796973,19,98.57,-0.130731,42369,-0.204684,0.660049,51.0416261666,0.700164
4423607,0.0,7656.862555980682,0.912657864392,20,99.98,-0.128654,42389,-0.253731,0.740501,51.7423175562,0.848257
4425692,0.0,7660.471541881561,0.931706212461,22,99.33,-0.127411,42411,-0.298625,0.783835,51.4053694521,0.714768
4427769,0.0,7664.072621822357,0.95270717144,22,97.67,-0.121736,42433,-0.287653,1.01285,50.5577818742,0.661745
4429736,0.0,7667.712360858917,0.929920978844,22,97.19,-0.123494,42455,-0.309814,0.836806,50.1633007008,0.77859
4431826,0.0,7671.347624540329,0.940308529884,23,94.26,-0.0968925,42478,-0.291712,1.17617,48.622043279,0.71438
4433906,0.0,7675.066247224808,0.919040597975,19,94.84,-0.0845333,42497,-0.287859,1.5496,49.0930315425,0.580712
4435875,0.0,7678.741938829422,0.927030041814,21,95.22,-0.112889,42518,-0.292554,0.816811,49.3595147185,0.884468
4437973,0.0,7682.425897121429,0.95407044515,21,96.92,-0.103861,42539,-0.299961,1.57072,50.2067273279,0.764102
4440027,0.0,7686.064177513123,0.928035102785,21,98.26,-0.124046,42560,-0.331301,0.96449,51.0416002319,0.883207
4442043,0.0,7689.746571302414,0.931544214487,21,99.21,-0.119066,42581,-0.334693,0.935127,51.5812138516,0.830807
4444084,0.0,7693.42570233345,0.938838649541,22,96.48,-0.0920624,42603,-0.324293,1.51275,49.911422523,0.744012
4446153,0.0,7697.064059019089,0.937235817313,21,96.38,-0.121511,42624,-0.305797,1.04253,49.740652017,0.776399
4448190,0.0,7700.6981291770935,0.945944577456,19,98.95,-0.129778,42643,-0.3038,0.969278,51.2871661365,0.576075
4450245,0.0,7704.330754518509,0.951435852796,21,98.62,-0.129067,42664,-0.307605,0.875672,51.157607583,0.759894
4452349,0.0,7707.956757068634,0.939794141799,21,100.16,-0.123487,42685,-0.302641,0.65656,51.8565085347,0.955559
4454369,0.0,7711.6139550209045,0.93991433084,21,99.75,-0.107989,42706,-0.299791,1.03084,51.896302196,0.853713
4456445,0.0,7715.258753538132,0.918756380677,23,97.63,-0.0980733,42729,-0.308859,1.04749,50.8133149045,0.936403
4458445,0.0,7718.947969675064,0.941552534699,19,96.48,-0.0928957,42748,-0.305507,1.47296,49.8118371755,0.766822
4460507,0.0,7722.5732226371765,0.925339534879,20,98.92,-0.11599,42768,-0.265151,1.22871,51.2138109885,0.810876
4462569,0.0,7726.203542232513,0.940367266536,22,96.85,0.0344054,42790,-0.206813,4.59131,50.1742332662,0.760443
4464547,0.0,7729.828786373138,0.929504998028,21,97.24,-0.10062,42811,-0.178034,1.11877,50.3412807383,0.774567
4466684,0.0,7733.4697024822235,0.922505073249,21,99.57,-0.127615,42832,-0.196361,1.03262,51.5603468633,0.698884
4468645,0.0,7737.109412431717,0.937582314014,21,96.27,-0.126112,42853,-0.157856,1.01362,49.974761515,0.742832
4470683,0.0,7740.7531588077545,0.934669777751,19,97.7,-0.136663,42872,-0.189168,0.905274,50.5465577292,0.684098
4472753,0.0,7744.424630641937,0.93858987093,19,101.16,-0.131062,42891,-0.173377,0.713266,52.1963216503,0.645943
4474830,0.0,7748.073844671249,0.929519243538,21,101.67,-0.125978,42912,-0.188758,0.871858,52.3697582423,0.865568
4476876,0.0,7751.675573825836,0.939268931746,22,99.89,-0.107889,42934,-0.205406,1.29957,51.4451886252,0.712452
4478974,0.0,7755.329254627228,0.941140085459,22,100.1,-0.120664,42956,-0.226903,0.886474,51.508658888,0.785431
4480940,0.0,7758.957598209381,0.937687482685,20,98.5,-0.0974671,42976,-0.190157,1.18563,50.7087978215,0.665232
4483070,0.0,7762.613532304764,0.895887739956,21,97.67,-0.0511422,42997,-0.221881,2.19473,50.3701093868,0.977892
4485075,0.0,7766.266763925552,0.935594148934,21,97.39,0.000113985,43018,-0.158698,3.28727,50.4026149696,0.872748
4487119,0.0,7769.971481800079,0.92521930486,20,98.89,-0.115608,43038,-0.159642,1.11497,51.0282149866,0.87478
4489113,0.0,7773.619600772858,0.942732162774,20,99.5,-0.117832,43058,-0.164343,1.10546,51.4283827258,0.812746
4491205,0.0,7777.222612142563,0.948571376503,23,96.89,-0.0130681,43081,-0.138239,3.63539,50.2642126571,0.724394
4493269,0.0,7780.861901521683,0.945442914963,22,96.15,-0.137199,43103,-0.151719,0.626738,49.7924850976,0.701867
4495359,0.0,7784.509518861771,0.921203933656,21,95.26,-0.125505,43124,-0.161798,0.89907,49.3354780983,0.914238
4497370,0.0,7788.120960474014,0.930454835296,21,95.02,-0.138693,43145,-0.140557,0.748622,49.4633096681,0.890286
4499329,0.0,7791.744531869888,0.93674710393,21,94.95,-0.132766,43166,-0.150156,0.816767,49.4789334644,0.767379
4501454,0.0,7795.378684997559,0.919731907547,22,96.98,-0.134931,43188,-0.184387,0.668742,50.3562702908,0.828445
4503506,0.0,7799.039194107056,0.919794484973,20,97.81,-0.122686,43208,-0.230527,0.937919,50.7471183129,0.864493
4505488,0.0,7802.712606668472,0.939391110092,20,97.43,-0.123284,43228,-0.229761,0.953639,50.5990602315,0.780819
4507543,0.0,7806.329306840897,0.928245328367,23,96.21,-0.0276299,43251,-0.149195,2.75025,49.8580632035,0.824306
4509656,0.0,7809.972782611847,0.948683347553,22,96.31,-0.103473,43273,-0.167278,1.26232,49.848840231,0.571392
4511619,0.0,7813.6255259513855,0.941526509821,21,94.89,-0.124677,43294,-0.18957,0.833821,49.2813074707,0.504271
4513790,0.0,7817.230323076248,0.903728038073,26,90.82,-0.085988,43320,-0.160842,1.62786,47.1947957801,1.0883
4515805,0.0,7820.847023487091,0.901564821601,18,94.09,-0.117376,43338,-0.182445,1.22145,49.07000162,0.728186
4517820,0.0,7824.51885175705,0.933709912002,20,95.38,-0.132519,43358,-0.16088,0.774991,49.7599777408,0.648411
4519829,0.0,7828.134609222412,0.920602284372,21,96.37,-0.0633893,43379,-0.133086,1.83512,50.3190791547,0.696955
4521881,0.0,7831.855329036713,0.93574475497,22,96.69,-0.118884,43401,-0.122363,0.868688,50.7072328887,0.743343
4523991,0.0,7835.518478393555,0.927714832127,22,99.33,-0.125584,43423,-0.137359,0.798974,51.7471633419,0.778098
4526059,0.0,7839.184714317322,0.920681856573,20,97.68,-0.103385,43443,-0.128636,1.39067,50.7539097432,0.634874
4528112,0.0,7842.85369515419,0.926756873727,19,99.79,-0.119981,43462,-0.11353,1.00808,51.7229972051,0.708382
4530096,0.0,7846.503509759903,0.915140666068,19,100.63,-0.0204494,43481,-0.0180998,2.65604,52.0989199518,0.592903
4532150,0.0,7850.104638338089,0.931064166129,21,101.48,-0.128734,43502,-0.0242931,0.736365,52.6453650564,0.695168
4534258,0.0,7853.743799209595,0.936877988279,23,100.7,-0.132347,43525,-0.0527766,0.738826,52.2792864398,0.788226
