loss_kl,TimestepsSoFar,ev_tdlam_before,loss_pol_surr,EpisodesSoFar,loss_ent,EpLenMean,EpThisIter,loss_pol_entpen,loss_vf_loss,TimeElapsed,EpRewMean
0.0385723,931554,0.660049021244,-0.0441093,2440,0.839064,804.14,3,0.0,1054.09,924.4001100063324,3376.77267844
0.0424928,933554,0.190960168839,-0.0428552,2442,0.816513,816.59,2,0.0,839.854,926.4208948612213,3432.1781924
0.0467154,935476,0.794941648841,-0.0526526,2445,0.810048,819.45,3,0.0,650.009,928.4438192844391,3442.430929
0.0657488,937663,0.836219757795,-0.0522268,2448,0.759029,827.84,3,0.0,300.095,930.4874949455261,3477.96434334
0.0559849,939569,0.789770439267,-0.0491433,2450,0.7682,836.89,2,0.0,729.881,932.5126931667328,3516.69484923
0.0646122,941712,0.941754151136,-0.0673823,2453,0.770225,839.03,3,0.0,140.444,934.5440344810486,3526.11488867
0.0421761,943787,0.797282904387,-0.0545912,2456,0.763992,829.78,3,0.0,767.983,936.5645682811737,3483.13847464
0.0375634,945363,0.730076998472,-0.0402259,2458,0.742872,826.22,2,0.0,718.394,938.5953705310822,3465.71196739
0.0373458,947363,0.298573732376,-0.0368738,2460,0.732657,826.22,2,0.0,1326.39,940.6156442165375,3462.35189766
0.0353275,949919,0.656123161316,-0.0429715,2463,0.690778,821.78,3,0.0,989.861,942.6466872692108,3439.03784241
0.0466259,952152,0.81767500937,-0.0562168,2466,0.668667,814.11,3,0.0,233.86,944.6775419712067,3404.12530998
0.0493044,953561,0.747136086226,-0.0406779,2468,0.685154,814.27,2,0.0,675.11,946.6939086914062,3401.74386005
0.0430278,955929,0.612688183784,-0.0458289,2471,0.684489,815.41,3,0.0,1173.07,948.7413671016693,3405.0616187
0.0437807,958417,0.811806932092,-0.0475364,2474,0.666794,825.13,3,0.0,717.218,950.7557249069214,3447.99482587
0.0515421,959739,0.931456811726,-0.0708438,2476,0.638487,820.86,2,0.0,98.9965,952.787290096283,3425.11582478
0.0522434,962383,0.712055832148,-0.052362,2480,0.618901,819.08,4,0.0,1254.22,954.8182244300842,3414.98879402
0.0649635,964186,0.763182148337,-0.0525268,2482,0.603906,823.7,2,0.0,680.99,956.8427319526672,3434.55238077
0.0667244,966186,0.073025405407,-0.0377316,2484,0.601051,832.01,2,0.0,1129.64,958.8740663528442,3472.30392306
0.0745993,968523,0.6787981987,-0.0394108,2487,0.555027,825.38,3,0.0,805.543,960.9008946418762,3443.46648785
0.0838685,970178,0.717977017164,-0.0347605,2489,0.562327,832.07,2,0.0,759.332,962.952033996582,3472.40841139
0.0593629,971820,0.732558012009,-0.0329912,2491,0.556831,833.26,2,0.0,675.116,964.9749360084534,3479.79216452
0.0496086,974490,0.643876791,-0.0359802,2494,0.57632,829.96,3,0.0,1272.98,967.0063467025757,3464.81442113
0.0458616,976114,0.776251345873,-0.0457635,2496,0.562218,827.87,2,0.0,653.192,969.0442960262299,3456.23951964
0.0856843,978889,0.820920318365,-0.0375407,2499,0.551086,838.53,3,0.0,647.455,971.0715456008911,3504.93164932
0.0431989,980635,0.750698104501,-0.0375742,2501,0.539834,836.53,2,0.0,659.373,973.1079030036926,3493.38720529
0.0379916,982998,0.838985323906,-0.0496285,2504,0.525773,837.06,3,0.0,654.54,975.1237328052521,3493.85624114
0.0692492,984279,0.821018055081,-0.0388291,2506,0.535973,829.87,2,0.0,653.43,977.1551787853241,3462.0744989
0.0434104,987050,0.873891502619,-0.0490071,2510,0.523576,817.58,4,0.0,691.209,979.1784176826477,3405.59664081
0.0669516,989050,0.188082516193,-0.0340377,2512,0.520769,817.58,2,0.0,916.168,981.2093172073364,3407.13882886
0.0660598,991050,0.122066378593,-0.0351335,2514,0.522085,821.13,2,0.0,1301.11,983.2407619953156,3423.54508738
0.0611914,992828,0.719534546137,-0.0479904,2516,0.509289,824.55,2,0.0,728.531,985.2721660137177,3441.30084961
0.0529895,994828,0.181528568268,-0.0375499,2518,0.497996,824.55,2,0.0,1092.56,987.3052864074707,3441.00170597
0.0401899,996828,0.171998918056,-0.0428251,2520,0.475351,824.55,2,0.0,1254.24,989.3420252799988,3438.48797578
0.0800458,998828,0.138740360737,-0.0400523,2522,0.442322,827.76,2,0.0,1192.12,991.3721566200256,3450.99758836
0.045556,1000806,0.658190280199,-0.0457092,2524,0.417304,829.02,2,0.0,636.078,993.3885970115662,3454.90005744
