loss_kl,loss_vf_loss,EpThisIter,TimestepsSoFar,EpisodesSoFar,loss_ent,TimeElapsed,loss_pol_surr,EpRewMean,loss_pol_entpen,ev_tdlam_before,EpLenMean
0.016806,0.0162575,2,456000,456,-0.801073,403.5481526851654,-0.00824854,53.4322489361,0.0,0.998577157967,1000.0
0.0190227,0.0158479,2,458000,458,-0.81731,405.3453121185303,-0.017126,53.5482457633,0.0,0.998290623655,1000.0
0.023188,0.0378373,2,460000,460,-0.800983,407.1734743118286,-0.0101794,53.649324811,0.0,0.996467306744,1000.0
0.0170352,0.0352666,2,462000,462,-0.815111,408.96925115585327,-0.0113851,53.7780263019,0.0,0.996795621468,1000.0
0.0347227,0.0249587,2,464000,464,-0.827701,410.78152203559875,-0.0100554,53.8638853743,0.0,0.997597067617,1000.0
0.0229755,0.0118384,2,466000,466,-0.86171,412.5777099132538,-0.0210358,53.7931326301,0.0,0.99849871255,1000.0
0.029009,0.0173043,2,468000,468,-0.885658,414.4062166213989,-0.00766315,53.8317188241,0.0,0.997681006556,1000.0
0.045494,0.0662924,3,471000,471,-0.88129,416.1886360645294,-0.00554168,53.9560555277,0.0,0.995721266139,1000.0
0.0152398,0.0168778,2,473000,473,-0.874832,418.00047278404236,-0.0132157,54.068463403,0.0,0.996573548531,1000.0
0.011677,0.0238624,2,475000,475,-0.894867,419.7972707748413,-0.00727903,54.2848004581,0.0,0.997455722652,1000.0
0.0168256,0.0189858,2,477000,477,-0.892665,421.62516260147095,-0.00633683,54.4602685216,0.0,0.998236098443,1000.0
0.015303,0.0304519,2,479000,479,-0.90467,423.42221188545227,-0.0122019,54.6776947667,0.0,0.99598711729,1000.0
0.0145551,0.0255699,2,481000,481,-0.887073,425.25075578689575,-0.0130192,54.8962199356,0.0,0.996926072985,1000.0
0.0297636,0.032395,2,483000,483,-0.889416,427.0466957092285,-0.00164884,55.0159999751,0.0,0.996618369827,1000.0
0.0618903,0.0570139,2,485000,485,-0.88535,428.874671459198,-0.00744301,55.1879646802,0.0,0.995175950695,1000.0
0.0281151,0.0221704,2,487000,487,-0.916059,430.68724274635315,-0.00357504,55.138473937,0.0,0.997069083387,1000.0
0.0238004,0.0364641,2,489000,489,-0.92677,432.51530170440674,-0.0051338,55.2602933655,0.0,0.996671306901,1000.0
0.0285416,0.0529166,2,491000,491,-0.937223,434.3136856555939,-0.00690963,55.3768804073,0.0,0.995093348436,1000.0
0.0430285,0.0278949,2,493000,493,-0.937136,436.12651920318604,-0.00142512,55.4944339859,0.0,0.995789255947,1000.0
0.0469621,0.043254,2,495000,495,-0.928722,437.9225220680237,-0.0128745,55.6222097637,0.0,0.9948433307,1000.0
0.0225283,0.0203019,2,497000,497,-0.94993,439.7498092651367,-0.0119486,55.6524570677,0.0,0.996555337682,1000.0
0.0494395,0.0186945,2,499000,499,-0.95628,441.5469620227814,-0.00598978,55.6924616592,0.0,0.997839386575,1000.0
0.0217738,0.0178691,2,501000,501,-0.943453,443.3753764629364,-0.0181077,55.7639279098,0.0,0.998079774552,1000.0
0.0171123,0.00839858,2,503000,503,-0.953254,445.1718854904175,-0.0076868,55.9478797874,0.0,0.99904210493,1000.0
0.0180122,0.0542705,2,505000,505,-0.958717,447.0007996559143,-0.00503612,55.7321467105,0.0,0.963779974729,1000.0
0.0268786,0.021669,2,507000,507,-0.95665,448.79771637916565,-0.0102352,55.8380738011,0.0,0.997279776726,1000.0
0.0335077,0.058225,2,509000,509,-0.946302,450.62458872795105,-0.0144913,55.9416645116,0.0,0.99421597505,1000.0
0.033888,0.0358211,3,512000,512,-0.934132,452.4224660396576,-0.00034514,56.0572801353,0.0,0.996354212519,1000.0
0.0251381,0.0365066,2,514000,514,-0.925003,454.2497534751892,-0.015557,56.0600808618,0.0,0.99711144343,1000.0
0.0194097,0.0329943,2,516000,516,-0.948528,456.0466229915619,-0.0117125,56.2418113814,0.0,0.996802216861,1000.0
0.0118808,0.0357411,2,518000,518,-0.97473,457.8758192062378,-0.0154466,56.3417078548,0.0,0.987768615596,1000.0
0.0190734,0.0187924,2,520000,520,-0.981041,459.68779826164246,-0.0112926,56.1667155709,0.0,0.994045894127,1000.0
0.0910262,0.0484748,2,522000,522,-0.993334,461.51589274406433,-0.00583261,56.2424177093,0.0,0.994575344492,1000.0
0.0247412,0.0235344,2,524000,524,-1.04207,463.31379079818726,-0.0146261,56.3896866714,0.0,0.997401364148,1000.0
0.0400001,0.0144662,2,526000,526,-1.06944,465.1403651237488,-0.0103145,56.5881915246,0.0,0.998381489073,1000.0
0.0268468,0.0264999,2,528000,528,-1.08,466.9378514289856,-0.0151142,56.6406298984,0.0,0.984857475385,1000.0
0.0200636,0.0129003,2,530000,530,-1.08569,468.76561546325684,-0.0084514,56.8160844921,0.0,0.998396508396,1000.0
0.0771631,0.0395689,2,532000,532,-1.08071,470.56695771217346,-0.00939575,56.9087816633,0.0,0.995418131817,1000.0
0.0174662,0.0439267,2,534000,534,-1.05242,472.3908700942993,-0.0152375,56.9695596401,0.0,0.994884745218,1000.0
0.0244794,0.0256457,2,536000,536,-1.07583,474.18890595436096,-0.0129441,56.9201641053,0.0,0.996239643777,1000.0
0.0361441,0.0566434,2,538000,538,-1.10552,476.01708698272705,-0.00665771,57.0943815124,0.0,0.994306296576,1000.0
0.0322412,0.0473395,2,540000,540,-1.10807,477.8283143043518,-0.00523038,57.1680705454,0.0,0.995397139806,1000.0
0.0125435,0.0475125,2,542000,542,-1.11807,479.6483027935028,0.00125045,57.2439314263,0.0,0.995137727354,1000.0
0.0239392,0.0511498,2,544000,544,-1.12485,481.4528992176056,-0.00532304,57.2436690253,0.0,0.995259858668,1000.0
3.44255,0.0677015,2,546000,546,-1.13132,483.2824831008911,0.0404992,57.3936728798,0.0,0.992142717354,1000.0
0.081745,0.00540763,2,548000,548,-1.13558,485.0937407016754,-0.0139519,57.3540025812,0.0,0.998363918276,1000.0
0.018235,0.0031459,2,550000,550,-1.12676,486.9223759174347,-0.0113675,57.1469420132,0.0,0.99792758585,1000.0
0.0228894,0.00811762,2,552000,552,-1.11797,488.71912932395935,-0.0178462,56.9057450619,0.0,0.996920072939,1000.0
0.0883901,0.00183965,3,555000,555,-1.11172,490.5478014945984,-0.0179505,56.6550326626,0.0,0.999694673577,1000.0
0.015421,0.0031338,2,557000,557,-1.12795,492.3746747970581,-0.0126302,56.4581900071,0.0,0.999301825999,1000.0
0.0169625,0.000838205,2,559000,559,-1.12669,494.31293296813965,-0.00143157,56.227955044,0.0,0.99966127114,1000.0
0.0231785,0.000470152,2,561000,561,-1.14381,496.1879289150238,-0.00062003,55.9996577154,0.0,0.999913627493,1000.0
0.0585393,0.000804598,2,563000,563,-1.15862,498.11058807373047,-0.0158976,55.751618777,0.0,0.999798952209,1000.0
0.0247566,0.00254101,2,565000,565,-1.20658,500.0014967918396,0.00823768,55.5909144056,0.0,0.999757068465,1000.0
0.05988,0.000520233,2,567000,567,-1.21026,501.9222266674042,-0.0183182,55.4338462236,0.0,0.999676689389,1000.0
0.0140658,0.00915947,2,569000,569,-1.21106,503.81365489959717,-0.0131878,55.169861295,0.0,0.996305825189,1000.0
0.0791053,0.00173183,2,571000,571,-1.22197,505.7214789390564,-0.00621829,54.9532209214,0.0,0.999344140699,1000.0
0.0185653,0.00150764,2,573000,573,-1.2189,507.6214933395386,-0.0066913,54.7908493189,0.0,0.999655116379,1000.0
0.0098915,0.005877,2,575000,575,-1.23975,509.5172190666199,-0.00930001,54.4861024006,0.0,0.996473619947,1000.0
0.0481934,0.00345677,2,577000,577,-1.23098,511.4071500301361,-0.00355843,54.2475405611,0.0,0.999408302654,1000.0
0.0419223,0.000684295,2,579000,579,-1.23478,513.3125100135803,0.0131421,53.9696163753,0.0,0.998153465684,1000.0
0.0280089,0.00133841,2,581000,581,-1.23231,515.2203450202942,-0.00955581,53.7147924723,0.0,0.99915339821,1000.0
0.0196997,0.00246271,2,583000,583,-1.20869,517.124630689621,-0.00563022,53.5008656088,0.0,0.99953697162,1000.0
0.0519512,0.00154839,2,585000,585,-1.20211,519.0311503410339,-0.016354,53.2452452932,0.0,0.998408800457,1000.0
0.0513506,0.00241336,2,587000,587,-1.17003,520.9218564033508,-0.0075931,53.1142100258,0.0,0.997678652406,1000.0
0.0142816,0.00727818,2,589000,589,-1.16181,522.8436205387115,-0.0132321,52.910727419,0.0,0.996963124257,1000.0
0.023089,0.00389101,2,591000,591,-1.16455,524.7355802059174,-0.0217488,52.6615011442,0.0,0.995271896478,1000.0
0.130234,0.0142406,2,593000,593,-1.1759,526.6578109264374,-0.0242682,52.2188150529,0.0,0.990420700051,1000.0
0.0206672,0.00657982,2,595000,595,-1.16447,528.5471286773682,-0.0141632,51.8575224578,0.0,0.996981792385,1000.0
0.0148634,0.00786645,3,598000,598,-1.17904,530.469911813736,-0.0147934,51.5118811659,0.0,0.998413024121,1000.0
0.0159238,0.00114802,2,600000,600,-1.17895,532.3591704368591,-0.013226,51.3589029616,0.0,0.999502208666,1000.0
0.0240367,0.00150397,2,602000,602,-1.20266,534.2812411785126,-0.0154018,51.1303886982,0.0,0.999790947913,1000.0
0.0335376,0.000781273,2,604000,604,-1.24342,536.1724908351898,-0.0102218,50.8786663411,0.0,0.999860939308,1000.0
0.0219776,0.00139418,2,606000,606,-1.25226,538.0951571464539,-0.0184535,50.927329631,0.0,0.999744683795,1000.0
0.0728761,0.0031583,2,608000,608,-1.25489,539.9703135490417,-0.0131866,50.7158713881,0.0,0.993403564673,1000.0
0.0125016,0.00402794,2,610000,610,-1.21762,541.9069783687592,-0.00801495,50.2592380046,0.0,0.99873888155,1000.0
0.0455386,0.00122572,2,612000,612,-1.2103,543.7828142642975,-0.0144966,50.0260889373,0.0,0.99982959246,1000.0
0.0253407,0.000698093,2,614000,614,-1.25557,545.7191352844238,0.0160276,49.8280457629,0.0,0.999732738332,1000.0
0.0237448,0.000886256,2,616000,616,-1.25462,547.6103928089142,-0.0155019,49.6218308367,0.0,0.999859010422,1000.0
0.0277997,0.000942454,2,618000,618,-1.26111,549.5160121917725,-0.0170254,49.3462790517,0.0,0.999715465034,1000.0
0.0163508,0.000724771,2,620000,620,-1.2937,551.405919790268,-0.00819499,49.3673926023,0.0,0.999770615294,1000.0
0.0305137,0.00313518,2,622000,622,-1.29288,553.3120896816254,-0.0145322,49.1544314737,0.0,0.995448490605,1000.0
0.0364899,0.0137793,2,624000,624,-1.30268,555.220344543457,-0.0231473,48.8521059307,0.0,0.983457442373,1000.0
0.013292,0.00387481,2,626000,626,-1.30975,557.1251902580261,-0.00799572,48.4343066388,0.0,0.998181205592,1000.0
0.0767877,0.000802158,2,628000,628,-1.32878,559.0311713218689,-0.0020675,48.4039330407,0.0,0.999634054024,1000.0
0.691292,0.00116102,2,630000,630,-1.3666,560.9224450588226,-0.0266392,48.1493193963,0.0,0.999541310826,1000.0
0.0357515,0.0313003,2,632000,632,-1.36585,562.8450872898102,-0.00376189,47.9364495169,0.0,0.945082921535,1000.0
0.720309,0.314586,2,634000,634,-1.32363,564.7509207725525,-0.0423466,47.1837269861,0.0,0.940408684313,1000.0
0.0270927,0.0014926,2,636000,636,-1.34273,566.6688759326935,0.0332891,47.1078759,0.0,0.997826452134,1000.0
0.0675351,0.000977818,2,638000,638,-1.35958,568.562737941742,-0.0236227,46.8153848696,0.0,0.999753786688,1000.0
0.0144499,0.00130368,3,641000,641,-1.33464,570.4546115398407,-0.0125396,46.4158608256,0.0,0.999881576638,1000.0
0.0444052,0.000777051,2,643000,643,-1.31686,572.2503809928894,-0.0151828,46.1274972838,0.0,0.999877890819,1000.0
0.0412447,0.0301516,2,645000,645,-1.33553,574.078572511673,0.00303368,45.6654590935,0.0,0.982952514663,1000.0
0.0221569,0.0205164,2,647000,647,-1.31171,575.8751499652863,-0.0169349,45.4186411994,0.0,0.984368471429,1000.0
0.00703098,0.044762,2,649000,649,-1.31184,577.7036395072937,-0.0057387,45.1209829653,0.0,0.983293469995,1000.0
0.0408221,0.00305125,2,651000,651,-1.32732,579.5159575939178,-0.00685353,45.2177672889,0.0,0.999489945592,1000.0
0.0877798,0.000754146,2,653000,653,-1.34054,581.3291702270508,0.00130792,45.2493548139,0.0,0.999556460301,1000.0
0.024952,0.00193807,2,655000,655,-1.35587,583.1415538787842,-0.00794918,45.3352103605,0.0,0.9994505996,1000.0
0.146366,0.00157177,2,657000,657,-1.38146,584.9689857959747,-0.0128544,45.3475544652,0.0,0.99971220328,1000.0
0.0281112,0.00373667,2,659000,659,-1.38157,586.7668213844299,-0.00738406,45.4340211101,0.0,0.99945327529,1000.0
0.0148903,0.00421974,2,661000,661,-1.38546,588.5937294960022,-0.014773,45.4757105773,0.0,0.999536407326,1000.0
0.020026,0.0124681,2,663000,663,-1.35932,590.4063742160797,-0.0047548,45.566677018,0.0,0.971175551414,1000.0
0.012054,0.128272,2,665000,665,-1.33197,592.2391505241394,0.00344424,45.1354654748,0.0,0.964416023344,1000.0
0.0113364,0.00302684,2,667000,667,-1.35997,594.0314407348633,-0.0110865,45.164658651,0.0,0.999570541986,1000.0
0.00989589,0.0114723,2,669000,669,-1.35844,595.8617227077484,-0.0123641,45.2204078029,0.0,0.966391827911,1000.0
0.00707645,0.0648956,2,671000,671,-1.34405,597.6798524856567,-0.00588894,44.8407884686,0.0,0.982476999983,1000.0
0.135047,0.00138753,2,673000,673,-1.36422,599.5011537075043,-0.0127398,44.9398246468,0.0,0.999537809694,1000.0
0.031093,0.00295951,2,675000,675,-1.37464,601.3125185966492,0.00127287,45.061558577,0.0,0.999659546185,1000.0
0.0207329,0.00131115,2,677000,677,-1.40014,603.1413195133209,-0.00501071,45.1456265529,0.0,0.999755013239,1000.0
0.0201796,0.0199468,2,679000,679,-1.38715,604.953125,-0.0134219,44.8492173197,0.0,0.978944998235,1000.0
0.0138465,0.0013062,2,681000,681,-1.40099,606.7810008525848,-0.00152519,44.9150309546,0.0,0.999244540522,1000.0
0.0456064,0.00336835,3,684000,684,-1.39271,608.5782787799835,-0.00585299,44.9374861137,0.0,0.999501339276,1000.0
0.0391101,0.0117828,2,686000,686,-1.40826,610.4071395397186,-0.0198173,44.7757703374,0.0,0.995004116558,1000.0
0.0159884,0.009551,2,688000,688,-1.43176,612.2186183929443,-0.0122688,44.8642555796,0.0,0.994775028434,1000.0
0.0153398,0.00379849,2,690000,690,-1.45168,614.0862054824829,-0.0055011,44.6977468111,0.0,0.995852625463,1000.0
0.0162275,0.00484223,2,692000,692,-1.44634,615.8919203281403,-0.00987128,44.8923036343,0.0,0.998779244488,1000.0
0.0213309,0.00356848,2,694000,694,-1.45289,617.718599319458,-0.0052041,45.141471729,0.0,0.999529486755,1000.0
0.00859435,0.00176022,2,696000,696,-1.47574,619.5321326255798,-0.00921311,45.1626687784,0.0,0.999268728949,1000.0
0.0917194,0.00291897,2,698000,698,-1.45737,621.359179019928,-0.000624734,45.2552638434,0.0,0.999403876136,1000.0
0.0601689,0.00112414,2,700000,700,-1.47717,623.157749414444,-0.0182659,45.268173372,0.0,0.999330758641,1000.0
0.0261587,0.00121603,2,702000,702,-1.47836,624.9845325946808,-0.00225614,45.2905576425,0.0,0.999688133568,1000.0
0.0360984,0.00305008,2,704000,704,-1.47128,626.7893824577332,-0.00608604,45.2665468161,0.0,0.999526719446,1000.0
0.0903017,0.00160483,2,706000,706,-1.45825,628.6189119815826,-0.00476517,45.2764984851,0.0,0.999737321894,1000.0
0.0737041,0.00103322,2,708000,708,-1.46961,630.4223124980927,-0.014994,45.3100508255,0.0,0.999824848375,1000.0
0.505649,0.00120558,2,710000,710,-1.48088,632.2501549720764,-0.0335343,45.5116030342,0.0,0.998243389651,1000.0
0.0238962,0.000859998,2,712000,712,-1.49667,634.0470004081726,0.0122118,45.4708461037,0.0,0.999711552693,1000.0
0.0239386,0.000666558,2,714000,714,-1.51755,635.8745949268341,-0.0130588,45.4629529697,0.0,0.999874189554,1000.0
0.0111438,0.000976405,2,716000,716,-1.56746,637.6721549034119,-0.00719393,45.4510429557,0.0,0.999740721367,1000.0
0.0465217,0.00110573,2,718000,718,-1.56153,639.5001308917999,-0.0139442,45.4832461334,0.0,0.999742075102,1000.0
0.0189742,0.00101549,2,720000,720,-1.56784,641.312586069107,-0.0124695,45.5232825076,0.0,0.999715966871,1000.0
0.0269668,0.000880763,2,722000,722,-1.59735,643.1405415534973,-0.00849218,45.5213064269,0.0,0.999710023898,1000.0
0.0484037,0.00163956,2,724000,724,-1.60975,644.953675031662,-0.0193388,45.6048272688,0.0,0.999811523114,1000.0
0.458457,0.0016274,3,727000,727,-1.63201,646.7831771373749,-0.00148805,45.7703181254,0.0,0.999851149885,1000.0
0.0402664,0.00191666,2,729000,729,-1.63478,648.5780160427094,0.00871153,45.755821038,0.0,0.999675214174,1000.0
0.0618083,0.0173416,2,731000,731,-1.63826,650.4073970317841,-0.0148284,45.7087765537,0.0,0.95368181169,1000.0
0.00614992,0.00242558,2,733000,733,-1.66619,652.2199296951294,-0.0124505,46.2036100885,0.0,0.998919901671,1000.0
0.0343151,0.00141877,2,735000,735,-1.65952,654.0466272830963,0.0062662,46.2463995758,0.0,0.999784020969,1000.0
0.176164,0.000960055,2,737000,737,-1.67988,655.8547923564911,-0.0130838,46.2459779439,0.0,0.999714225851,1000.0
0.242472,0.00164834,2,739000,739,-1.71157,657.6724269390106,-0.00216084,46.2514314776,0.0,0.999713176658,1000.0
0.0100865,0.00115715,2,741000,741,-1.72369,659.4723701477051,-0.0161966,46.2473529534,0.0,0.99964788169,1000.0
0.0254474,0.00405099,2,743000,743,-1.72452,661.2982103824615,-0.0156536,46.2508565068,0.0,0.998843973619,1000.0
0.0179938,0.00162566,2,745000,745,-1.7304,663.1034898757935,-0.0028057,46.4479175147,0.0,0.999574997462,1000.0
0.106213,0.00431057,2,747000,747,-1.73508,664.9217414855957,-0.00549347,46.4357438822,0.0,0.999162863125,1000.0
0.0211318,0.00279082,2,749000,749,-1.75993,666.7353022098541,-0.00564071,46.7292920402,0.0,0.999459289247,1000.0
0.0146601,0.00151488,2,751000,751,-1.77458,668.5535731315613,-0.0157903,46.6823122484,0.0,0.999660553294,1000.0
0.0677539,0.000771431,2,753000,753,-1.77775,670.3592839241028,-0.0171566,46.681273638,0.0,0.999735695048,1000.0
0.0408008,0.00270211,2,755000,755,-1.77966,672.1874084472656,-0.00162173,46.6104170371,0.0,0.999440447777,1000.0
0.0076446,0.000690443,2,757000,757,-1.78422,673.9845259189606,-0.00409721,46.6058590116,0.0,0.999750542978,1000.0
0.0702823,0.000575328,2,759000,759,-1.77302,675.8126337528229,-0.0239464,46.5448614557,0.0,0.999922381241,1000.0
0.0350691,0.00153161,2,761000,761,-1.77054,677.6102294921875,-0.0116267,46.4651622317,0.0,0.999766479814,1000.0
0.0612635,0.00201833,2,763000,763,-1.79862,679.437356710434,-0.00172222,46.4081988972,0.0,0.999635392451,1000.0
0.0407723,0.00109664,2,765000,765,-1.80063,681.2416062355042,-0.00452868,46.8132395387,0.0,0.999712487275,1000.0
0.14569,0.00213627,3,768000,768,-1.81349,683.0465681552887,-0.00361987,46.7106428462,0.0,0.999556368217,1000.0
0.0775634,0.00194893,2,770000,770,-1.83057,684.8597190380096,-0.00905575,47.1733100363,0.0,0.999566356972,1000.0
0.0268885,0.0008449,2,772000,772,-1.84286,686.6732831001282,-0.00721946,47.0855128352,0.0,0.999823103848,1000.0
0.0229533,0.000769719,2,774000,774,-1.86524,688.4850645065308,-0.0181165,47.0083330067,0.0,0.999780915838,1000.0
0.107169,0.00288209,2,776000,776,-1.85446,690.2973308563232,0.00834106,46.9085435816,0.0,0.999799895813,1000.0
4.27288,0.00895927,2,778000,778,-1.82676,692.1003625392914,0.0165331,46.8121827405,0.0,0.998453215696,1000.0
0.0300887,0.193984,2,780000,780,-1.82096,693.9233713150024,0.00492755,47.0894764057,0.0,0.945535577834,1000.0
0.0278203,0.0802093,2,782000,782,-1.80161,695.7199292182922,0.00327469,46.9602672714,0.0,0.982442658395,1000.0
0.0485416,0.0400914,2,784000,784,-1.79488,697.5315248966217,0.0120361,46.9336583858,0.0,0.991676423699,1000.0
0.0343238,0.0252283,2,786000,786,-1.80092,699.3440647125244,0.00708235,47.0530170502,0.0,0.995148402173,1000.0
0.026406,0.0156489,2,788000,788,-1.79176,701.1565778255463,-0.00392693,46.9435441321,0.0,0.996697458671,1000.0
0.0178987,0.0122869,2,790000,790,-1.82003,702.9687058925629,-0.00228133,47.0259867764,0.0,0.997935463209,1000.0
0.0188498,0.00673113,2,792000,792,-1.80284,704.7812464237213,-0.0109368,46.9390133445,0.0,0.998646592954,1000.0
0.0125828,0.00572098,2,794000,794,-1.7989,706.5934870243073,-0.0169374,46.8921967198,0.0,0.9990160733,1000.0
0.0347672,0.00348911,2,796000,796,-1.79365,708.4060916900635,-0.00867325,46.8576857261,0.0,0.99943500146,1000.0
0.0224345,0.00225477,2,798000,798,-1.75159,710.2030534744263,-0.0127834,46.7620553897,0.0,0.999791817521,1000.0
0.0374424,0.00148242,2,800000,800,-1.72966,712.0161414146423,-0.00898421,46.6734024337,0.0,0.999735520541,1000.0
0.0392865,0.00220975,2,802000,802,-1.73469,713.8305802345276,0.00279103,46.6135994431,0.0,0.999667371041,1000.0
0.0363447,0.00105724,2,804000,804,-1.74038,715.6409332752228,-0.0263047,46.5604701858,0.0,0.999528048676,1000.0
0.0436848,0.00278828,2,806000,806,-1.70942,717.4375333786011,-0.0161158,46.5202935892,0.0,0.999746743939,1000.0
0.091679,0.000768123,2,808000,808,-1.68813,719.2504262924194,-0.0237215,46.4516066318,0.0,0.999613976979,1000.0
0.0484854,0.00213111,3,811000,811,-1.6861,721.0548975467682,0.00231945,46.4129236307,0.0,0.999682696711,1000.0
0.0198443,0.00130394,2,813000,813,-1.67871,722.8532226085663,-0.0124812,46.3659935193,0.0,0.999776276891,1000.0
0.111017,0.00669085,2,815000,815,-1.67419,724.6721658706665,-0.0204381,46.2907546368,0.0,0.996413944755,1000.0
0.0383364,0.0406801,2,817000,817,-1.65945,726.453183889389,0.000582407,46.1727527687,0.0,0.986661905423,1000.0
0.0364195,0.0192763,2,819000,819,-1.66805,728.266298532486,-0.0171621,46.0296081046,0.0,0.997928089229,1000.0
0.0574456,0.00161994,2,821000,821,-1.66238,730.0629386901855,0.0136189,46.0534919276,0.0,0.99968485735,1000.0
0.364929,0.0099923,2,823000,823,-1.64557,731.8754198551178,-0.00919848,45.9510249669,0.0,0.997926750453,1000.0
0.157669,0.00183412,2,825000,825,-1.66625,733.6876652240753,-0.00484009,45.9083405994,0.0,0.999544553284,1000.0
0.0221479,0.00263739,2,827000,827,-1.68167,735.5005779266357,-0.0215859,45.9023763084,0.0,0.99942116061,1000.0
0.0255559,0.00131465,2,829000,829,-1.65081,737.2973046302795,-0.00432469,45.8713025432,0.0,0.999680174573,1000.0
0.0191873,0.00260849,2,831000,831,-1.67207,739.109724521637,-0.00561737,45.888436444,0.0,0.999707433279,1000.0
0.0546891,0.00125499,2,833000,833,-1.66465,740.9065847396851,-0.0015617,45.9131384268,0.0,0.999724299647,1000.0
0.117787,0.00334519,2,835000,835,-1.65176,742.70374584198,-0.0304045,45.8694365849,0.0,0.998862919863,1000.0
0.0448924,0.00168925,2,837000,837,-1.64744,744.5000586509705,0.00253882,45.8780528002,0.0,0.999705782684,1000.0
0.0371018,0.00130807,2,839000,839,-1.64568,746.3135023117065,-0.0167131,45.9047882632,0.0,0.999608312763,1000.0
0.0399352,0.000807214,2,841000,841,-1.65405,748.1103422641754,-0.0164607,45.9255912327,0.0,0.999874448695,1000.0
0.0122379,0.00145754,2,843000,843,-1.66414,749.9262325763702,-0.00533808,45.896194433,0.0,0.999779282414,1000.0
0.0193064,0.000762245,2,845000,845,-1.66631,751.7315497398376,-0.00701509,45.9250293138,0.0,0.999842083183,1000.0
0.237316,0.000682995,2,847000,847,-1.66855,753.5311353206635,-0.0144003,45.9314942357,0.0,0.999734765879,1000.0
0.022223,0.000751842,2,849000,849,-1.67979,755.3439364433289,-0.00375363,45.9563635532,0.0,0.999363303941,1000.0
0.0212951,0.00203955,2,851000,851,-1.64258,757.1571702957153,-0.0126477,45.9077649712,0.0,0.99972199797,1000.0
0.0181193,0.00208396,3,854000,854,-1.63522,758.9527733325958,-0.0101586,45.9109097356,0.0,0.999725038273,1000.0
0.0434473,0.000462263,2,856000,856,-1.64027,760.7821576595306,-0.0120756,45.9083778462,0.0,0.999855430855,1000.0
0.0913318,0.00106809,2,858000,858,-1.67382,762.5778577327728,-0.0141297,45.8957742544,0.0,0.999759526982,1000.0
0.0246625,0.00341098,2,860000,860,-1.65777,764.3903193473816,-0.0124867,45.8819804565,0.0,0.999318376358,1000.0
0.0301613,0.000531955,2,862000,862,-1.68594,766.1716475486755,-0.00568285,45.884367691,0.0,0.999757089347,1000.0
0.0282548,0.00146897,2,864000,864,-1.69786,768.0013854503632,0.0226845,45.8814761106,0.0,0.999786275308,1000.0
0.0340793,0.00165311,2,866000,866,-1.72459,769.7981724739075,-0.0180959,45.898194496,0.0,0.999731882417,1000.0
0.0124037,0.000880987,2,868000,868,-1.73677,771.6098232269287,-0.00803511,45.925853606,0.0,0.999588168022,1000.0
0.0497162,0.00130304,2,870000,870,-1.77146,773.422235250473,-0.0127184,45.9788373253,0.0,0.99973638443,1000.0
0.110669,0.00109433,2,872000,872,-1.78322,775.2367944717407,-0.0217057,45.9677758865,0.0,0.999578326475,1000.0
0.0297894,0.00153596,2,874000,874,-1.76379,777.0318043231964,-0.00229894,46.0018397568,0.0,0.999320217059,1000.0
0.0560291,0.00195706,2,876000,876,-1.75364,778.8284122943878,-0.00807678,46.0775499487,0.0,0.999697061052,1000.0
0.0254206,0.00132805,2,878000,878,-1.77037,780.6252100467682,-0.000930735,46.1346645771,0.0,0.999723575282,1000.0
0.0200076,0.000900964,2,880000,880,-1.75278,782.4380149841309,-0.00495034,46.2153434252,0.0,0.999739471532,1000.0
0.0482982,0.000786546,2,882000,882,-1.76402,784.2655336856842,-0.00571696,46.3224445878,0.0,0.99984642661,1000.0
0.35011,0.00101068,2,884000,884,-1.77232,786.0902905464172,-0.0106683,46.3684859362,0.0,0.99972635202,1000.0
0.128607,0.00380108,2,886000,886,-1.77731,787.8909366130829,-0.0204835,46.4290256267,0.0,0.99789298512,1000.0
0.026361,0.000857167,2,888000,888,-1.80946,789.7032279968262,-0.0115365,46.4629991858,0.0,0.999654301704,1000.0
0.0784556,0.00230404,2,890000,890,-1.81654,791.5004737377167,-0.00217968,46.5872008113,0.0,0.999776865137,1000.0
0.0233092,0.00166077,2,892000,892,-1.83631,793.3127915859222,-0.0106893,46.5755962033,0.0,0.999696829647,1000.0
0.0344731,0.00197781,2,894000,894,-1.83486,795.1093709468842,-0.0122567,46.6231089789,0.0,0.999726863141,1000.0
0.0439429,0.00155106,3,897000,897,-1.87671,796.9219832420349,-0.0148918,46.6549840472,0.0,0.99984814231,1000.0
0.0159627,0.00181813,2,899000,899,-1.88285,798.7191212177277,-0.00097079,46.6470914196,0.0,0.999605234858,1000.0
0.0502832,0.00172497,2,901000,901,-1.87214,800.5315849781036,0.0196619,46.7160865372,0.0,0.999810045483,1000.0
0.0341395,0.00110259,2,903000,903,-1.87205,802.3284969329834,-0.010221,46.7922026046,0.0,0.999859850723,1000.0
0.411775,0.00696683,2,905000,905,-1.84837,804.126407623291,-0.00855018,46.7973248122,0.0,0.99849923607,1000.0
0.131532,0.0114161,2,907000,907,-1.83895,806.0157968997955,-0.00147077,46.7979328096,0.0,0.996290640905,1000.0
0.20989,0.0138037,2,909000,909,-1.86782,807.8286285400391,-0.0157934,46.7662197135,0.0,0.993773389142,1000.0
