ev_tdlam_before,TimestepsSoFar,EpThisIter,EpisodesSoFar,loss_ent,TimeElapsed,EpRewMean,loss_vf_loss,loss_kl,loss_pol_surr,loss_pol_entpen,EpLenMean
0.996795267798,319407,6,1883,2.38902,351.19490480422974,1333.41217176,9.91733,0.0174354,-0.0380631,0.0,373.39
0.996364881285,321496,5,1888,2.37567,353.27281188964844,1341.42416134,8.19928,0.0134124,-0.0308664,0.0,375.28
0.997734242585,323345,5,1893,2.34892,355.38085532188416,1354.70286068,5.53519,0.0174218,-0.0320203,0.0,378.43
0.997155136196,325390,5,1898,2.35017,357.49183440208435,1367.73150296,7.2944,0.0144629,-0.0352486,0.0,381.98
0.99789194297,327522,5,1903,2.3409,359.67948150634766,1379.50815928,5.59833,0.0184783,-0.0358318,0.0,384.97
0.997659962159,329628,6,1909,2.32003,362.07852435112,1391.34944747,5.24294,0.0199334,-0.027611,0.0,387.28
0.940884150565,331423,5,1914,2.31137,364.35149002075195,1400.17864155,113.084,0.0149663,-0.0198488,0.0,389.66
0.994223316666,333734,6,1920,2.29478,366.60175132751465,1391.27635873,8.60405,0.0164513,-0.0294067,0.0,386.26
0.99784436007,335470,4,1924,2.27508,368.86967039108276,1406.87395956,5.70445,0.015101,-0.0335702,0.0,390.27
0.998498591827,337475,5,1929,2.21498,371.24320006370544,1416.10677157,3.82807,0.0158372,-0.0367391,0.0,391.55
0.996956682066,339658,4,1933,2.17384,373.71054339408875,1433.10031211,8.41448,0.016899,-0.0291447,0.0,395.51
0.996013967786,341370,4,1937,2.14889,376.1343894004822,1454.75164285,7.83454,0.0228484,-0.0320747,0.0,401.36
0.997657319065,343672,6,1943,2.15331,378.52356791496277,1468.48301114,9.10403,0.0157532,-0.036225,0.0,404.9
0.921973668039,345639,5,1948,2.14831,380.97254633903503,1475.00517979,313.889,0.0333615,-0.021452,0.0,406.37
0.993739401456,348098,4,1952,2.10954,383.48255014419556,1522.32683379,6.62527,0.0130828,-0.0268949,0.0,419.23
0.995920460671,350003,3,1955,2.11118,386.064080953598,1543.12450519,5.45142,0.0184029,-0.032938,0.0,424.47
0.99688884709,352146,5,1960,2.07032,388.532377243042,1533.33619075,8.64915,0.0183815,-0.0328017,0.0,420.92
0.998057772173,354118,5,1965,2.05835,390.80601978302,1516.8997,6.60781,0.0137561,-0.0321399,0.0,415.24
0.998227261705,356313,5,1970,2.03174,392.8851840496063,1513.17224496,5.50612,0.025115,-0.0308895,0.0,413.13
0.996260484681,358037,4,1974,2.02285,395.00068855285645,1527.46014699,7.59708,0.020144,-0.0395388,0.0,416.74
0.997816950548,360427,5,1979,2.03919,397.0853159427643,1556.29889739,6.77887,0.0165056,-0.0333256,0.0,423.59
0.99780386081,362322,4,1983,2.00469,399.16371846199036,1578.52229564,4.63055,0.0186465,-0.0382262,0.0,429.15
0.997602509102,364259,4,1987,1.99818,401.2422032356262,1597.18147014,5.99893,0.0188081,-0.0362652,0.0,433.7
0.995459044352,366155,4,1991,1.9707,403.3281533718109,1609.45851976,8.99473,0.0252105,-0.0307944,0.0,436.84
0.996880276594,368621,6,1997,1.96267,405.4373998641968,1611.19834271,7.70714,0.0177667,-0.0309497,0.0,436.02
0.995125002693,370083,3,2000,1.95781,407.56136322021484,1612.71375852,10.3939,0.0169346,-0.0347817,0.0,435.73
0.980663487688,372241,4,2004,1.9598,409.642217874527,1640.81512699,11.266,0.0151496,-0.027029,0.0,443.28
0.991450556554,374454,5,2009,1.9539,411.6948883533478,1660.78295286,7.84428,0.0176891,-0.0283997,0.0,448.26
0.996894847834,376702,7,2016,1.92561,413.7954149246216,1651.56207602,9.47515,0.0201694,-0.0320731,0.0,444.9
0.997554322006,377978,3,2019,1.91635,415.88276767730713,1656.97049572,5.6994,0.0151164,-0.0246637,0.0,446.0
0.997669287259,380349,4,2023,1.91708,418.03896284103394,1679.88239173,6.10247,0.0170934,-0.0346717,0.0,451.55
0.997465512948,382883,7,2030,1.90693,420.13286209106445,1664.12707249,10.1193,0.0176169,-0.030588,0.0,446.66
0.8860623613,384860,4,2034,1.90977,422.28118324279785,1655.7919167,497.834,0.0391437,-0.0156462,0.0,444.2
0.993599016685,386652,3,2037,1.94152,424.50028944015503,1688.53666327,6.65162,0.0161159,-0.0301706,0.0,452.82
0.995411542244,388813,6,2043,1.91917,426.7978994846344,1685.69055227,6.992,0.0188659,-0.0315044,0.0,451.41
0.997254591668,390688,4,2047,1.90731,429.11764430999756,1685.33619794,8.36654,0.0199307,-0.0270708,0.0,450.91
0.997482709819,392771,4,2051,1.88043,431.3984706401825,1705.57597937,6.16013,0.0158531,-0.0304654,0.0,455.35
0.997738381848,395251,5,2056,1.88895,433.6821229457855,1684.51657701,7.25442,0.0187072,-0.037455,0.0,448.53
0.998040227685,397281,5,2061,1.88333,436.07834005355835,1677.50541533,7.28236,0.0193432,-0.0354257,0.0,445.93
0.997818452073,399179,5,2066,1.8819,438.5114223957062,1682.98855892,8.37387,0.0203023,-0.0308904,0.0,446.55
0.985985651612,401398,7,2073,1.88061,440.9689037799835,1646.23767312,14.8359,0.0131775,-0.0305402,0.0,436.85
0.994678593706,403119,5,2078,1.90161,443.40168046951294,1623.63313094,13.4617,0.0164343,-0.0330794,0.0,430.56
0.996848876355,405286,6,2084,1.87826,445.8511860370636,1597.3708332,8.8999,0.023419,-0.0379532,0.0,422.95
0.996109677479,407333,4,2088,1.87928,448.36088252067566,1611.23808101,7.15774,0.0265362,-0.0346744,0.0,426.23
0.99688866362,408898,3,2091,1.84886,450.85183334350586,1617.79203751,5.25037,0.0171109,-0.0321002,0.0,427.43
0.902595102787,411419,6,2097,1.87521,453.39217591285706,1617.43895987,403.829,0.0203034,-0.023405,0.0,427.98
0.991760766134,413563,4,2101,1.85615,455.4767949581146,1607.29882706,9.80617,0.0164906,-0.0298807,0.0,424.8
0.992923080921,415577,6,2107,1.81376,457.5270595550537,1586.70021038,16.5614,0.0190196,-0.0349127,0.0,419.26
0.99692678568,417622,6,2113,1.80434,459.6099338531494,1585.55133544,9.83411,0.0209383,-0.0346777,0.0,418.94
0.996937549207,419562,5,2118,1.7958,461.71060395240784,1587.62652859,9.08318,0.0196535,-0.0330747,0.0,419.45
0.995047528762,421861,7,2125,1.83395,463.8202705383301,1532.35846989,16.4734,0.0178863,-0.0338119,0.0,405.08
0.996333342046,423558,3,2128,1.83505,465.89120984077454,1563.89910302,8.3847,0.0168789,-0.0318956,0.0,413.15
0.997309384635,425157,3,2131,1.8087,467.9604151248932,1587.99446349,6.53311,0.0169793,-0.0430421,0.0,419.32
0.986669167876,427991,7,2138,1.81261,470.0231170654297,1547.79944276,38.1673,0.0205139,-0.0319878,0.0,407.76
0.996216229862,429613,5,2143,1.80082,472.1482708454132,1547.73186782,10.5568,0.0190117,-0.0377536,0.0,408.0
0.997339802561,432111,5,2148,1.80198,474.26499819755554,1550.83072785,7.66671,0.020201,-0.0362999,0.0,408.66
0.996294917539,434130,4,2152,1.79289,476.34382367134094,1550.56093896,9.63168,0.0256356,-0.0287853,0.0,408.73
