TimestepsSoFar,TimeElapsed,EpRewMean,EpLenMean,EpThisIter,EpisodesSoFar,loss_pol_entpen,loss_vf_loss,loss_ent,loss_kl,loss_pol_surr,ev_tdlam_before
4491261,7694.100327968597,51.9472145852,103.33,20,41109,0.0,0.64843,-1.98371,3.4658,-0.0380074,0.947757732123
4493225,7697.617498636246,51.9835050173,103.89,19,41128,0.0,0.52433,-2.00253,0.983654,-0.125095,0.916802354157
4495330,7701.131283044815,52.3887641604,104.76,20,41148,0.0,0.660174,-1.98057,2.23512,-0.074058,0.940528124571
4497341,7704.676837444305,52.6257097985,105.75,19,41167,0.0,0.546062,-1.96984,0.839294,-0.125768,0.934059083462
4499456,7708.193021774292,52.6299629449,105.52,20,41187,0.0,0.479509,-1.97244,1.04642,-0.139444,0.937039360404
4501439,7711.709424257278,52.8459453143,105.87,18,41205,0.0,0.497904,-1.96236,0.82036,-0.143504,0.942574296147
4503430,7715.208909034729,52.8364288329,105.76,19,41224,0.0,0.479212,-2.00252,0.791273,-0.142637,0.966395542026
4505573,7718.723986148834,51.8938649996,103.45,23,41247,0.0,0.641688,-1.97749,1.33882,-0.0793878,0.946050710976
4507632,7722.270646095276,51.8441887446,103.93,19,41266,0.0,0.509854,-1.97646,1.05901,-0.126096,0.95252584666
4509588,7725.773336172104,51.5663271101,103.4,19,41285,0.0,0.399085,-1.9742,1.61562,-0.0792249,0.941893063486
4511621,7729.349145889282,50.9596239177,102.63,19,41304,0.0,0.392309,-1.98391,1.50449,-0.112148,0.941140178591
4513702,7732.927412986755,51.3358699119,103.86,19,41323,0.0,0.377588,-1.92778,2.82125,-0.0291019,0.950975172222
4515720,7736.443170547485,52.9268142685,107.39,18,41341,0.0,0.462031,-1.94124,0.899689,-0.138308,0.939067907631
4517870,7739.978664636612,52.6560110303,107.37,21,41362,0.0,0.484403,-1.95472,0.967264,-0.12775,0.966089069843
4519870,7743.505020618439,52.2471656575,106.9,19,41381,0.0,0.397426,-1.90817,1.35639,-0.111864,0.951843157411
4521973,7747.051839351654,51.2573070975,104.62,22,41403,0.0,0.522525,-1.93414,1.2946,-0.116415,0.955882206559
4523956,7750.582195043564,50.8949354092,103.92,19,41422,0.0,0.424238,-1.94461,1.86214,-0.108823,0.947323102504
4525998,7754.09877204895,50.5108848261,102.78,19,41441,0.0,0.480566,-1.97624,1.64453,-0.0963639,0.932819798589
4528093,7757.6470012664795,51.1211486331,103.43,20,41461,0.0,0.480891,-1.9286,3.18407,-0.0322629,0.946788236499
4530124,7761.146114826202,51.3689792457,103.64,19,41480,0.0,0.448524,-1.93665,0.916475,-0.127501,0.941918838769
4532130,7764.646456480026,52.1576978615,104.54,20,41500,0.0,0.517131,-1.94335,0.766665,-0.138579,0.944680828601
4534253,7768.178491353989,52.4856460236,104.95,20,41520,0.0,0.512485,-1.93993,1.34638,-0.113508,0.928330443799
4536301,7771.693059921265,52.4281049087,104.34,20,41540,0.0,0.577786,-1.94519,0.811594,-0.130013,0.944669473916
4538331,7775.225127220154,52.7479849807,104.83,19,41559,0.0,0.40864,-1.95279,0.909699,-0.13176,0.933387681842
4540415,7778.740691661835,51.9180378699,102.91,21,41580,0.0,0.479527,-1.95067,0.957846,-0.138718,0.952574811876
4542436,7782.240169286728,52.2984534789,104.03,19,41599,0.0,0.412783,-1.90649,2.89756,-0.0476903,0.943161938339
4544486,7785.739395141602,51.2423545083,101.52,22,41621,0.0,0.561232,-1.91315,0.906847,-0.119051,0.939414344728
4546549,7789.239956617355,52.0410811027,103.42,18,41639,0.0,0.533502,-1.91912,1.62227,-0.116228,0.928589366376
4548510,7792.771284103394,51.8924096886,102.75,19,41658,0.0,0.44519,-1.88304,1.97077,-0.0948158,0.923542387784
4550647,7796.304639577866,51.8926960002,103.02,21,41679,0.0,0.44983,-1.87091,0.945032,-0.128359,0.93111359328
4552659,7799.833299160004,51.3454690465,102.23,20,41699,0.0,0.446824,-1.86607,1.01095,-0.128105,0.944101970643
4554644,7803.332985162735,52.8029231631,105.22,18,41717,0.0,0.486536,-1.90931,1.14714,-0.133817,0.920314401388
4556752,7806.834403514862,51.7311579083,102.83,21,41738,0.0,0.476179,-1.92767,1.08096,-0.125179,0.952177755535
4558840,7810.349505186081,50.6710905145,100.78,22,41760,0.0,0.580091,-1.93953,1.19434,-0.111181,0.943595834076
4560882,7813.880480051041,51.582476308,102.35,19,41779,0.0,0.500471,-1.89612,1.16634,-0.127713,0.950481209904
4562929,7817.398551225662,51.430085744,101.33,21,41800,0.0,0.517485,-1.94011,1.0178,-0.129533,0.939535308629
4564968,7820.896009683609,51.3543899476,100.82,19,41819,0.0,0.575828,-1.94829,1.38536,-0.101785,0.93345105648
4566972,7824.395011425018,51.5237330107,101.16,20,41839,0.0,0.536762,-1.92503,1.02994,-0.13289,0.938141189516
4569039,7827.927034854889,52.4680266801,103.03,20,41859,0.0,0.550518,-1.93183,1.80894,-0.0937992,0.928454875946
4571075,7831.412086963654,51.5581619965,100.63,21,41880,0.0,0.584395,-1.90925,1.66993,-0.0829913,0.943708676845
4573184,7834.942675590515,52.7154689828,103.21,19,41899,0.0,0.439407,-1.88524,1.01379,-0.12605,0.944737289101
4575210,7838.458588600159,52.5701742323,103.26,19,41918,0.0,0.492358,-1.82323,2.88311,-0.0344391,0.936407133937
4577161,7841.973745107651,51.5592423892,101.89,21,41939,0.0,0.470223,-1.83276,0.936688,-0.131556,0.947456981987
4579256,7845.4920399188995,50.9256052673,100.9,21,41960,0.0,0.487572,-1.81931,8.10664,0.141503,0.952334858477
4581287,7849.004978179932,52.0406282115,103.26,19,41979,0.0,0.525914,-1.8283,0.801704,-0.118594,0.93558075279
4583422,7852.677057981491,53.1348258469,105.79,18,41997,0.0,0.400223,-1.83535,0.551327,-0.14613,0.953524917364
4585409,7856.3359570503235,52.7756028614,104.66,19,42016,0.0,0.628363,-1.83646,0.706356,-0.129979,0.949849355966
4587455,7860.085045099258,52.5906676325,104.58,21,42037,0.0,0.533415,-1.83339,0.516961,-0.138832,0.946088444442
4589492,7863.802236795425,52.7167357441,104.89,20,42057,0.0,0.510581,-1.83627,0.615055,-0.127686,0.927315421402
4591514,7867.52179312706,52.4381405901,104.63,20,42077,0.0,0.557502,-1.83867,1.05324,-0.131483,0.940496843308
4593624,7871.255072593689,50.4934023197,100.95,21,42098,0.0,0.685731,-1.87119,0.658036,-0.137667,0.917260862887
4595647,7874.95849275589,49.9525837316,100.15,20,42118,0.0,0.573135,-1.86396,2.69499,-0.0614656,0.931094773114
4597743,7878.692527294159,51.0183294554,102.05,20,42138,0.0,0.512235,-1.85695,0.650435,-0.138776,0.947971332818
4599713,7882.301844120026,50.5163104867,100.73,20,42158,0.0,0.621244,-1.86019,1.01222,-0.12369,0.934121698141
4601801,7885.833754301071,50.9139648769,101.58,20,42178,0.0,0.627106,-1.87768,0.719155,-0.139025,0.925807580352
4603808,7889.365205287933,50.630928886,100.72,21,42199,0.0,0.770343,-1.90411,1.025,-0.118151,0.937493443489
4605893,7892.911707878113,50.2043355152,100.2,21,42220,0.0,0.664522,-1.94282,1.49808,-0.0882031,0.934186890721
4607987,7896.474054336548,49.7721762163,99.41,21,42241,0.0,0.408023,-1.94671,1.55715,-0.108632,0.950778972358
4610026,7900.021134853363,48.7800324355,97.8,22,42263,0.0,1.37054,-1.95768,0.580717,-0.117745,0.913181610405
4612018,7903.551802635193,48.5639744037,97.13,20,42283,0.0,1.05171,-1.98327,1.48818,-0.109168,0.921245090663
4614045,7907.083597898483,49.6663402335,100.02,19,42302,0.0,0.588929,-1.96914,1.73656,-0.0928475,0.943220160902
4616192,7910.672867059708,49.6300840085,100.23,21,42323,0.0,0.560979,-1.98831,0.719202,-0.136044,0.94672299549
4618224,7914.192491531372,49.9189778956,100.67,20,42343,0.0,0.695154,-1.97691,1.23217,-0.111472,0.92051717639
4620258,7917.740122318268,49.7499215452,100.35,22,42365,0.0,0.77152,-1.94114,1.15571,-0.11799,0.938612103462
4622237,7921.274871349335,49.7746894575,100.07,20,42385,0.0,0.690357,-1.96185,1.11402,-0.113709,0.938891425729
4624353,7924.78703379631,50.2839785167,100.95,19,42404,0.0,0.555505,-1.97042,1.09367,-0.120842,0.932912066579
4626407,7928.319908380508,50.0161179805,100.04,21,42425,0.0,0.546625,-1.99437,0.927516,-0.130158,0.949002556503
4628390,7931.86434841156,48.5835973578,96.96,22,42447,0.0,1.28231,-1.99701,1.99562,-0.0767635,0.91902974993
4630443,7935.382931947708,48.6563784533,97.84,21,42468,0.0,0.549424,-2.02678,1.43002,-0.112283,0.934214390814
4632462,7938.911990642548,50.1423186322,100.76,18,42486,0.0,0.586826,-2.03935,3.0385,-0.0558406,0.927837103605
4634527,7942.443039655685,49.7360889406,99.63,21,42507,0.0,0.868785,-2.0442,1.33352,-0.122341,0.934484183788
4636628,7945.958688020706,50.0957408706,100.0,20,42527,0.0,0.621783,-2.06446,1.83315,-0.0923702,0.931080169976
4638668,7949.474374055862,50.3645268195,100.41,22,42549,0.0,0.678217,-2.02762,1.18534,-0.107167,0.931685373187
4640723,7953.021222829819,49.5701455393,98.15,23,42572,0.0,0.857347,-2.02951,0.768769,-0.137602,0.938535448164
4642785,7956.568634748459,49.9678845333,99.44,17,42589,0.0,0.558684,-2.02031,0.994533,-0.139573,0.930244736373
4644848,7960.099427461624,50.0925394454,99.95,21,42610,0.0,0.598467,-2.01476,1.7809,-0.0863376,0.933961473405
4646879,7963.646363973618,49.8899808447,99.92,19,42629,0.0,0.558999,-2.00708,2.33039,-0.0327723,0.93457968533
4648915,7967.196503400803,51.6789151749,103.48,19,42648,0.0,0.753213,-2.01834,0.85658,-0.130331,0.927608899772
4650996,7970.755203962326,53.1298193752,106.69,19,42667,0.0,0.641854,-2.00539,1.61524,-0.0999391,0.942008949816
4653012,7974.286146879196,51.3994526237,103.21,21,42688,0.0,0.720453,-1.95546,1.14239,-0.108334,0.913894928992
4655030,7977.84925532341,50.8483052742,102.7,21,42709,0.0,0.655981,-1.93041,1.24041,-0.123377,0.923482090235
4657115,7981.373698472977,50.8098025392,102.36,20,42729,0.0,0.566255,-1.92339,1.88866,-0.0878174,0.921958744526
4659148,7984.896215677261,49.6315950495,100.37,21,42750,0.0,0.732993,-1.91302,0.857374,-0.132615,0.909731186926
4661168,7988.427250385284,48.9720797541,98.76,20,42770,0.0,0.641384,-1.92955,1.70028,-0.0881341,0.933067545295
4663188,7991.943096637726,49.4896925752,99.24,21,42791,0.0,0.820405,-1.95049,0.862457,-0.130991,0.918853618205
4665298,7995.475991725922,50.9455816934,101.11,20,42811,0.0,0.693443,-1.93948,1.58714,-0.10927,0.920527994633
4667349,7998.989440441132,50.2224883037,99.32,21,42832,0.0,0.665176,-2.00202,0.986901,-0.119375,0.912755832076
4669435,8002.510647535324,51.0076616653,100.82,20,42852,0.0,0.758821,-1.96253,2.49804,-0.017273,0.929414696991
4671458,8006.067631006241,50.5139826448,100.45,20,42872,0.0,0.72572,-1.98524,0.904837,-0.133937,0.936917461455
4673504,8009.599926233292,50.5312899082,100.91,21,42893,0.0,0.513909,-1.99357,1.13989,-0.131876,0.94972557202
4675553,8013.11474609375,49.3199121697,99.37,21,42914,0.0,0.697625,-1.9878,1.29483,-0.126316,0.904631018639
4677614,8016.677401065826,48.8144032341,99.6,21,42935,0.0,0.792969,-1.99226,1.27254,-0.116259,0.93561848253
4679622,8020.20866560936,47.7012356779,97.11,21,42956,0.0,0.717852,-1.98748,1.28247,-0.130438,0.93636149168
4681674,8023.741176843643,48.2347873523,97.38,21,42977,0.0,0.938105,-2.03168,0.887978,-0.13876,0.917289599776
4683699,8027.333524942398,49.071104859,99.09,19,42996,0.0,0.714682,-2.03872,1.9597,-0.106722,0.906659640372
4685729,8030.959626674652,48.6527737422,97.92,21,43017,0.0,0.644,-2.06271,1.90953,-0.0677732,0.954643797129
4687810,8034.520735740662,49.8300363036,99.47,21,43038,0.0,0.711144,-2.08791,0.835824,-0.124528,0.936421565711
4689842,8038.067509889603,51.8587120584,103.36,17,43055,0.0,0.450476,-2.03322,1.63883,-0.0957226,0.943118073046
4691934,8041.600992679596,52.2650011766,104.52,20,43075,0.0,0.548973,-1.99901,1.49735,-0.113653,0.936088584363
4693927,8045.13033413887,51.8353652786,103.57,20,43095,0.0,0.691931,-2.0209,1.00991,-0.116619,0.925198875368
4696055,8048.648240804672,51.5081477266,103.26,22,43117,0.0,0.601256,-2.03279,1.03176,-0.124368,0.938917964697
4698008,8052.193167924881,51.1230341242,102.88,20,43137,0.0,0.534607,-2.03504,0.950344,-0.127906,0.93667819351
4700125,8055.724261045456,50.3362988034,101.79,19,43156,0.0,0.803088,-2.04137,1.66287,-0.0981512,0.92919049412
4702187,8059.242238998413,49.9719021476,100.64,21,43177,0.0,0.59939,-2.01271,1.70074,-0.0975824,0.936320722103
4704168,8062.7709171772,50.2810791064,101.34,19,43196,0.0,0.620296,-2.00662,1.13599,-0.127009,0.90863557905
4706274,8066.30183839798,51.6857880411,103.47,20,43216,0.0,0.725228,-2.01323,1.49125,-0.105402,0.935523115098
4708275,8069.8491468429565,51.3609279145,102.67,21,43237,0.0,0.671746,-2.0155,1.38182,-0.118342,0.924201793969
4710387,8073.395710468292,51.0488787236,101.64,20,43257,0.0,0.50446,-2.06882,1.5578,-0.124558,0.930965572596
4712360,8076.9681231975555,51.6385005458,103.44,18,43275,0.0,0.698911,-2.03209,1.50936,-0.104554,0.927473641932
4714437,8080.508910894394,51.169577144,102.69,21,43296,0.0,0.58907,-2.07686,2.84024,-0.0496201,0.940220683813
4716493,8084.083895206451,49.9226633494,100.92,21,43317,0.0,0.498995,-2.05151,3.03635,-0.0263544,0.94467324391
4718560,8087.64594745636,50.3106738984,101.55,21,43338,0.0,0.606518,-2.03426,0.929923,-0.119574,0.944718170911
4720623,8091.208516359329,49.4098018193,100.16,21,43359,0.0,0.635071,-2.03844,0.946293,-0.129067,0.947084002197
4722636,8094.7410843372345,49.1995921606,99.84,19,43378,0.0,0.526052,-2.03693,1.07041,-0.124667,0.943349514157
4724674,8098.287842750549,49.9013989094,100.73,20,43398,0.0,0.563404,-2.05367,1.02876,-0.133388,0.953256893903
4726780,8101.850196123123,50.2903722878,101.86,20,43418,0.0,0.604633,-2.04393,1.05476,-0.12197,0.949131637812
4728789,8105.426779747009,50.9440305559,103.6,18,43436,0.0,0.610108,-2.0318,1.04582,-0.134263,0.940053895116
4730844,8108.958765745163,52.684207364,106.36,19,43455,0.0,0.611606,-2.04092,1.2094,-0.112,0.928900815547
4732813,8112.50674200058,52.7094878531,105.89,19,43474,0.0,0.628312,-2.03286,1.15737,-0.112596,0.949966944754
4734971,8116.052201032639,52.8072135709,106.06,21,43495,0.0,0.586526,-2.04631,1.06589,-0.111554,0.94390283525
4737009,8119.61428976059,52.582937613,105.09,20,43515,0.0,0.605772,-2.04224,1.04747,-0.12594,0.947293993086
4739065,8123.130539178848,51.7015657113,102.76,21,43536,0.0,0.545959,-2.04377,1.56816,-0.0950116,0.952109947801
4741089,8126.675133466721,50.5046870367,101.11,21,43557,0.0,0.519187,-2.04181,1.49441,-0.102961,0.958260849118
4743092,8130.225052118301,50.5856891748,101.43,18,43575,0.0,0.463828,-2.02047,1.72283,-0.113714,0.935569554567
4745181,8133.771840810776,51.5379081412,103.81,18,43593,0.0,0.502361,-2.02424,2.29937,-0.0985841,0.929176166654
4747238,8137.298073530197,51.6889505969,104.04,20,43613,0.0,0.529582,-2.02841,1.32213,-0.126391,0.940158117563
4749196,8140.817395210266,51.6594650541,103.47,21,43634,0.0,0.580251,-2.05371,0.982786,-0.123095,0.939664620906
4751314,8144.3648273944855,52.1227878674,104.23,21,43655,0.0,0.508045,-2.09627,0.965753,-0.137256,0.95071779564
4753348,8147.912431001663,50.9478965228,101.73,21,43676,0.0,0.540008,-2.09547,1.59313,-0.106344,0.940418854356
4755448,8151.458793640137,49.7197509486,99.15,20,43696,0.0,0.442123,-2.09993,1.12626,-0.12443,0.943474039435
4757436,8154.974182844162,48.386467212,97.07,22,43718,0.0,0.602854,-2.06546,2.17087,-0.0511313,0.95398010686
4759438,8158.521817445755,49.1460553692,98.97,19,43737,0.0,0.633757,-2.09687,1.04695,-0.127759,0.923304706812
4761522,8162.083257198334,50.6680084904,102.08,18,43755,0.0,0.49035,-2.11668,1.3741,-0.1239,0.940169170499
4763556,8165.607362508774,49.3424041837,98.75,24,43779,0.0,0.787165,-1.99266,6.16555,0.0866863,0.916709773242
4765692,8169.146190166473,50.3291088129,100.71,19,43798,0.0,0.578916,-2.0265,0.676343,-0.143704,0.932315185666
4767704,8172.67684340477,50.9451436183,101.33,21,43819,0.0,0.635526,-2.02852,0.892578,-0.134145,0.936262771487
4769777,8176.24004817009,50.3126445967,99.93,21,43840,0.0,0.639358,-2.00384,0.981074,-0.12634,0.94947167486
4771757,8179.755641222,49.9854223676,99.13,18,43858,0.0,0.590982,-2.00143,0.866392,-0.133398,0.938561279327
4773868,8183.28657746315,53.1865495071,105.09,19,43877,0.0,0.737501,-2.02315,3.19313,-0.0108891,0.931247003376
4775919,8186.8185839653015,52.3818977529,103.33,20,43897,0.0,0.603238,-2.03814,0.693331,-0.143658,0.948093600571
4777908,8190.33335185051,51.6600016969,102.04,22,43919,0.0,0.595566,-2.03065,1.07545,-0.115259,0.937300786376
4780012,8193.853619098663,51.5135178179,101.37,22,43941,0.0,0.493558,-2.0442,0.980842,-0.12387,0.946329493076
4782032,8197.396123409271,49.6110898725,97.46,21,43962,0.0,0.753711,-2.05198,0.726938,-0.13624,0.935774639249
4784062,8200.911766767502,48.3440267491,95.3,21,43983,0.0,0.612793,-2.05372,1.03541,-0.122915,0.947150401771
4786176,8204.427211761475,49.8964390664,97.66,20,44003,0.0,0.613182,-2.04125,3.11093,-0.070885,0.926210157573
4788206,8207.94317483902,51.2315394071,100.38,19,44022,0.0,0.635939,-2.05714,0.923794,-0.135632,0.950474474579
4790265,8211.490161895752,51.6954305002,101.27,20,44042,0.0,0.663181,-2.07574,0.976444,-0.126961,0.949681796134
4792257,8215.022340536118,52.3309199055,102.96,19,44061,0.0,0.56866,-2.09098,0.980276,-0.136068,0.952897254378
4794302,8218.567842006683,53.8695608093,106.8,18,44079,0.0,0.597269,-2.09664,1.37152,-0.116969,0.954771313816
4796329,8222.068153142929,53.2118717877,105.77,20,44099,0.0,0.649295,-2.12634,0.820019,-0.142132,0.942949932069
4798422,8225.598759412766,53.0794477048,105.46,20,44119,0.0,0.753284,-2.08074,2.61761,-0.0561048,0.941732294858
4800436,8229.115152359009,52.2539322171,103.78,21,44140,0.0,0.696083,-2.0748,0.944758,-0.135409,0.920169867575
4802498,8232.667342662811,52.3267456567,103.75,20,44160,0.0,0.506637,-2.07637,0.775372,-0.130266,0.931721009314
4804528,8236.193865537643,52.2448289885,103.37,18,44178,0.0,0.527379,-2.06745,1.57663,-0.109807,0.946470633149
4806600,8239.708322525024,53.1308666343,104.95,18,44196,0.0,0.635469,-2.09202,1.20696,-0.127021,0.938427444547
4808679,8243.239979505539,53.6822466872,106.06,19,44215,0.0,0.617468,-2.07495,1.36571,-0.116479,0.94267238304
4810697,8246.771088600159,54.6017167784,108.03,19,44234,0.0,0.591147,-2.09413,1.31639,-0.125977,0.945022750646
4812732,8250.318174362183,56.2657231008,111.16,18,44252,0.0,0.499022,-2.08437,1.12175,-0.115077,0.937328025699
4814726,8253.864883899689,56.04424586,110.99,19,44271,0.0,0.576641,-2.0932,1.13819,-0.118278,0.952349219471
4816850,8257.395632266998,54.0743317626,106.82,21,44292,0.0,0.516709,-2.01923,5.92822,0.0673326,0.949116889387
4818907,8260.943223714828,53.5411250182,105.9,19,44311,0.0,0.401426,-2.0357,1.51943,-0.108281,0.94888420403
4820873,8264.457990646362,53.0766115971,104.81,20,44331,0.0,0.746894,-2.03341,2.94598,-0.0121739,0.926766291261
4823014,8267.959146022797,52.0671101479,102.82,21,44352,0.0,0.562276,-2.07348,0.792189,-0.142207,0.95421211794
4825088,8271.52174448967,52.466129629,103.62,19,44371,0.0,0.703695,-2.07549,1.1493,-0.121145,0.937716092914
4827075,8275.036582231522,53.0433039873,104.15,19,44390,0.0,0.678663,-2.10332,1.03702,-0.127455,0.933987408876
4829077,8278.56880736351,51.9625408181,101.7,21,44411,0.0,0.737438,-2.09859,0.714559,-0.147954,0.928584970534
4831100,8282.09871506691,52.8517031337,103.2,19,44430,0.0,0.581376,-2.1244,0.909418,-0.142795,0.949349295348
4833227,8285.630865097046,53.057756482,104.2,20,44450,0.0,0.56245,-2.14959,1.15199,-0.130178,0.939467795193
4835324,8289.17801952362,52.6981715329,103.6,20,44470,0.0,0.494639,-2.15126,0.810317,-0.135461,0.949975073338
4837317,8292.724504470825,52.1246370711,103.34,19,44489,0.0,0.547105,-2.14665,0.979819,-0.128236,0.943270474672
4839392,8296.239998102188,51.9979489325,103.15,22,44511,0.0,0.606208,-2.17196,1.07869,-0.134965,0.943443980068
4841400,8299.77182173729,50.0051703067,99.33,22,44533,0.0,0.681933,-2.15087,4.68322,0.0206746,0.937098011374
4843466,8303.318910121918,49.8157343594,98.87,20,44553,0.0,0.549377,-2.16029,1.26078,-0.13428,0.952308736742
4845516,8306.848946332932,50.0937746604,99.19,20,44573,0.0,0.625443,-2.15572,1.13238,-0.130252,0.949907563627
4847573,8310.39552640915,49.9733844465,98.73,20,44593,0.0,0.603745,-2.14418,1.17033,-0.126514,0.948903568089
4849625,8313.912545681,49.7022571589,98.51,22,44615,0.0,0.61223,-2.14629,0.925535,-0.136349,0.949086826295
4851693,8317.444358587265,50.3693346357,99.59,21,44636,0.0,0.764856,-2.13802,1.56417,-0.0949683,0.922975689173
4853750,8320.997435569763,49.9120968126,98.41,21,44657,0.0,0.86605,-2.13614,0.954579,-0.136349,0.936102166772
4855769,8324.537630558014,51.0928779131,100.84,18,44675,0.0,0.587544,-2.11698,1.25303,-0.134234,0.936810977757
4857767,8328.067557811737,49.8699875907,98.05,22,44697,0.0,0.859068,-1.92865,12.9062,0.164798,0.938687812537
4859898,8331.645827293396,49.2379938268,97.49,23,44720,0.0,0.660905,-1.93716,0.801016,-0.139739,0.940298054367
4861934,8335.178192853928,49.8726735021,99.17,20,44740,0.0,0.806085,-1.94843,0.589957,-0.142712,0.931906975806
4863983,8338.694303274155,49.2764014891,98.35,21,44761,0.0,0.879405,-1.94524,0.826842,-0.127446,0.925325207412
4866001,8342.224374055862,47.9304160749,95.78,21,44782,0.0,0.79466,-1.95278,1.14438,-0.12596,0.938280180097
4868062,8345.786777496338,49.0722702995,97.78,20,44802,0.0,0.574469,-1.97491,0.961053,-0.132791,0.93819770962
4870130,8349.288085460663,49.2007310426,97.79,22,44824,0.0,0.728158,-1.99412,1.08608,-0.124909,0.933973826468
4872181,8352.817812204361,48.6678867313,97.35,21,44845,0.0,0.678114,-2.0014,1.5078,-0.101141,0.932117812335
4874177,8356.365651607513,49.9141403019,99.82,19,44864,0.0,0.752728,-2.01081,0.688621,-0.142622,0.918295271695
4876284,8359.879952669144,49.7598506459,99.69,22,44886,0.0,0.905979,-2.01378,0.769667,-0.134017,0.946552690119
4878317,8363.392519235611,49.2899317502,98.77,20,44906,0.0,0.64272,-2.04079,1.0089,-0.136462,0.933345645666
4880380,8366.911399841309,50.4219039932,100.6,20,44926,0.0,0.82654,-2.0446,5.03769,0.0232805,0.911549881101
4882410,8370.404380321503,49.539640675,98.27,23,44949,0.0,0.917156,-2.06796,0.966475,-0.136809,0.934846162796
4884460,8373.912612915039,47.5799890726,94.52,24,44973,0.0,0.890041,-2.06742,0.99768,-0.120417,0.952724013478
4886441,8377.439973831177,46.8108615538,92.92,22,44995,0.0,0.738265,-2.07349,2.00886,-0.0813463,0.923869751394
4888562,8380.96241569519,45.2957538588,89.79,22,45017,0.0,0.663631,-2.09082,0.86483,-0.14224,0.942664925009
4890558,8384.458965063095,46.2567959032,91.57,21,45038,0.0,0.664298,-2.07096,1.37636,-0.113358,0.947209570557
4892547,8388.005346775055,47.6122205613,94.4,20,45058,0.0,0.724472,-2.06254,1.84115,-0.0938203,0.941534049809
4894660,8391.537388801575,47.4474514917,94.09,23,45081,0.0,0.637094,-2.04111,1.26942,-0.128737,0.950996480882
4896758,8395.067507266998,47.9826839628,95.54,22,45103,0.0,0.837315,-2.04883,0.785546,-0.137224,0.942823600024
4898811,8398.59930896759,48.91638415,97.89,19,45122,0.0,0.637203,-2.0833,1.3433,-0.122812,0.946986652911
4900801,8402.114994049072,49.7708959682,99.65,19,45141,0.0,0.758953,-2.15165,0.952117,-0.138964,0.942001339048
4902880,8405.67691397667,49.8880387794,100.33,20,45161,0.0,0.780829,-2.16312,1.48826,-0.0863668,0.930800765753
4904928,8409.223860502243,50.8662987214,102.68,20,45181,0.0,0.724352,-2.17549,1.9059,-0.103208,0.934837825596
4906946,8412.756578207016,51.8720543562,104.67,19,45200,0.0,0.728133,-2.11442,5.86315,0.0443184,0.913149014115
4908976,8416.353726625443,51.8006684354,104.68,20,45220,0.0,0.700154,-2.15353,0.87627,-0.122161,0.929820403457
4911052,8419.895698785782,49.5394461901,100.91,23,45243,0.0,0.799864,-2.16645,0.724308,-0.134243,0.943681817502
4913137,8423.426830768585,50.3009989056,102.57,18,45261,0.0,0.722658,-2.18314,0.763176,-0.13643,0.930676564574
4915116,8426.974828004837,50.3193892823,101.88,20,45281,0.0,0.697954,-2.17246,1.09622,-0.13084,0.956127375364
4917180,8430.50575184822,50.4278384865,102.34,19,45300,0.0,0.798984,-2.17717,1.07814,-0.126738,0.951914723963
4919157,8434.08393907547,50.3712561568,102.6,19,45319,0.0,0.892582,-2.13628,1.58677,-0.0823726,0.940609231591
4921308,8437.630833625793,51.5748564107,104.89,22,45341,0.0,0.823188,-2.15531,0.893778,-0.132971,0.946947555989
4923347,8441.161813020706,50.0740999511,101.42,21,45362,0.0,0.842948,-2.16852,0.96596,-0.121227,0.93081715703
4925391,8444.693392038345,49.3010947045,100.32,21,45383,0.0,0.746238,-2.14242,2.9849,-0.0178121,0.95589190349
4927437,8448.239799261093,49.5566946067,100.99,19,45402,0.0,0.61232,-2.11222,1.10397,-0.126502,0.948153693229
4929450,8451.817517280579,49.0310820824,99.49,20,45422,0.0,0.593197,-2.11857,1.57841,-0.107126,0.940647635609
4931539,8455.381331920624,50.3761333572,102.31,19,45441,0.0,0.650491,-2.11258,1.66076,-0.112466,0.942418519408
4933603,8458.927053928375,51.1047230787,103.67,20,45461,0.0,0.665185,-2.08613,0.792752,-0.141284,0.952666070312
4935638,8462.474298715591,51.5936680581,104.25,20,45481,0.0,0.85603,-2.0773,0.913833,-0.127708,0.944055758417
4937644,8465.989440441132,51.6965657107,104.16,19,45500,0.0,0.581325,-2.12604,1.9232,-0.0685046,0.947351571172
4939745,8469.535060882568,52.0492525165,105.01,20,45520,0.0,0.719854,-2.18925,0.87092,-0.123939,0.953735135496
4941751,8473.083846330643,51.513062333,103.17,20,45540,0.0,0.685185,-2.18174,1.13515,-0.10927,0.938183195889
4943775,8476.614377260208,51.9516424143,104.08,19,45559,0.0,0.553576,-2.19648,1.32793,-0.129802,0.934535615146
4945889,8480.17691874504,51.8402946016,104.01,20,45579,0.0,0.633691,-2.21676,1.35645,-0.110975,0.941580690444
4947952,8483.692694425583,51.953252851,104.35,20,45599,0.0,0.703425,-2.25489,1.28984,-0.132741,0.935641773045
4949978,8487.23954296112,53.124070153,106.3,17,45616,0.0,0.490999,-2.2897,1.34201,-0.116606,0.939820501953
4952030,8490.78680562973,53.665974509,107.97,19,45635,0.0,0.564261,-2.25448,1.24359,-0.121596,0.950458761305
4953979,8494.365511894226,53.6933993993,107.58,19,45654,0.0,0.536865,-2.247,1.19837,-0.120082,0.944042544812
