loss_ent,TimeElapsed,EpLenMean,loss_kl,EpThisIter,loss_vf_loss,EpisodesSoFar,ev_tdlam_before,TimestepsSoFar,loss_pol_entpen,EpRewMean,loss_pol_surr
-2.71301,14807.844746112823,95.78,1.12149,21,0.579024,66909,0.950787730515,7292909,0.0,49.546913683,-0.129005
-2.79157,14811.712103128433,96.63,0.909654,20,0.680756,66929,0.950603570789,7294895,0.0,49.8223271474,-0.130203
-2.77613,14815.514926671982,96.82,0.819694,21,0.718938,66950,0.942269828171,7296908,0.0,49.9742830903,-0.129096
-2.77556,14819.40631222725,96.17,1.27014,23,0.91715,66973,0.931010402739,7299043,0.0,49.6809199297,-0.104972
-2.74524,14823.35358285904,96.83,1.36484,20,0.522299,66993,0.949205428362,7301029,0.0,50.2057910171,-0.105969
-2.71752,14827.296842098236,96.56,1.24821,21,0.560079,67014,0.951112966985,7303074,0.0,50.1745872268,-0.122596
-2.7477,14831.4292345047,96.09,1.43972,22,0.531495,67036,0.931583859026,7305211,0.0,49.7192544949,-0.113756
-2.77456,14835.821667194366,99.13,1.52636,17,0.596354,67053,0.934709735215,7307203,0.0,50.9722242706,-0.105028
-2.72692,14839.999659061432,100.48,2.11252,22,0.806639,67075,0.951572082937,7309278,0.0,51.8280307252,-0.0653654
-2.73375,14844.335675477982,99.92,1.41816,21,0.636954,67096,0.946250215173,7311329,0.0,51.3346132972,-0.115587
-2.76611,14848.795716524124,97.21,3.09452,22,0.797214,67118,0.947802774608,7313352,0.0,50.2886100779,-0.0326692
-2.65994,14853.241174936295,100.52,6.51646,19,0.473324,67137,0.947967559099,7315387,0.0,51.8664564651,0.0708859
-2.65148,14857.80458521843,97.83,0.657081,21,0.705425,67158,0.945214726031,7317465,0.0,50.5478370783,-0.136676
-2.67046,14862.39035654068,101.32,0.723976,18,0.642009,67176,0.93627717346,7319475,0.0,52.0654696092,-0.127472
-2.67606,14866.978810787201,99.38,1.53769,23,0.683234,67199,0.953244727105,7321568,0.0,51.1320186009,-0.0923139
-2.69354,14871.303637266159,101.11,0.854698,21,0.734133,67220,0.937698453665,7323632,0.0,51.6585026494,-0.130893
-2.70061,14875.132374763489,98.38,0.765419,21,0.668539,67241,0.929816126823,7325677,0.0,50.2636963495,-0.137599
-2.71494,14879.000096321106,97.63,1.06868,21,0.662245,67262,0.93765373528,7327693,0.0,50.2025043407,-0.129343
-2.72613,14882.828082561493,95.84,0.860442,22,0.964302,67284,0.916917435825,7329755,0.0,49.6218621063,-0.124246
-2.74083,14886.65599155426,95.34,1.26404,21,0.665877,67305,0.946029562503,7331811,0.0,49.4832094907,-0.107684
-2.71012,14890.547016859055,94.8,1.14933,21,0.726358,67326,0.934245094657,7333763,0.0,49.5587838203,-0.122509
-2.68801,14894.399940252304,97.22,1.05199,20,0.793565,67346,0.929169595242,7335874,0.0,50.7825260419,-0.11551
-2.69126,14898.242645740509,98.13,2.18938,21,0.673734,67367,0.939939469099,7337933,0.0,51.1750577274,-0.099472
-2.66812,14902.14858341217,100.3,2.00582,19,0.739331,67386,0.936211273074,7339946,0.0,52.1408620155,-0.0833795
-2.65801,14905.952131271362,100.32,1.4342,21,0.763216,67407,0.918987981975,7342052,0.0,52.470309365,-0.0867942
-2.67283,14909.891305923462,99.68,0.953215,22,0.711998,67429,0.953566469252,7344097,0.0,52.2121160378,-0.13346
-2.67556,14913.897965192795,99.11,1.15365,20,0.772136,67449,0.929376497865,7346118,0.0,51.8523206205,-0.127103
-2.69153,14917.999732494354,97.69,1.32294,22,0.817093,67471,0.942022144794,7348156,0.0,51.1254171258,-0.107979
-2.62386,14922.265266180038,99.01,2.35522,19,0.518015,67490,0.938173037022,7350231,0.0,51.7072976941,-0.0665642
-2.62568,14926.50706243515,99.56,1.33356,21,0.642987,67511,0.941605418921,7352314,0.0,51.8286452881,-0.123828
-2.58987,14930.819772481918,100.52,1.71804,20,0.80204,67531,0.931455917656,7354309,0.0,52.285130856,-0.0847597
-2.59311,14935.312969207764,100.83,1.35005,20,0.624917,67551,0.949009161443,7356360,0.0,52.6069846809,-0.125222
-2.49676,14939.788306713104,100.62,5.45496,22,0.644508,67573,0.945568025112,7358421,0.0,52.4719273554,0.0646224
-2.516,14944.30364370346,95.18,1.01474,24,0.612445,67597,0.950619038194,7360482,0.0,49.5978748623,-0.130637
-2.49457,14948.991357088089,94.9,1.32413,22,0.675666,67619,0.933154784143,7362544,0.0,49.3960447724,-0.103057
-2.48456,14953.539068698883,93.04,1.51602,21,0.688076,67640,0.937210962176,7364544,0.0,48.5720578327,-0.0991259
-2.4962,14957.677356481552,92.13,0.858167,23,0.800339,67663,0.936853870749,7366592,0.0,48.079650183,-0.120491
-2.48334,14961.538498163223,91.76,1.08608,22,0.681049,67685,0.940764009953,7368638,0.0,47.7475198829,-0.121663
-2.48435,14965.429462194443,91.12,0.957011,24,0.889849,67709,0.937695071101,7370709,0.0,47.2054633712,-0.138066
-2.4943,14969.73436665535,92.34,1.36293,21,0.707857,67730,0.932505600154,7372792,0.0,47.8216107732,-0.106463
-2.51229,14974.025808095932,93.66,1.74818,19,0.595575,67749,0.93846957013,7374796,0.0,48.31142146,-0.103632
-2.51733,14978.338198661804,95.25,1.32239,21,0.575742,67770,0.957857277244,7376867,0.0,49.3320934375,-0.115488
-2.56353,14982.179782152176,97.31,1.10493,21,0.655769,67791,0.922427393496,7378914,0.0,50.3159556333,-0.109717
-2.59311,14986.040514945984,101.26,1.16203,19,0.793231,67810,0.936382047832,7380906,0.0,52.4400440604,-0.116617
-2.60825,14989.906146287918,102.15,1.60765,20,0.573467,67830,0.950307130814,7383007,0.0,52.8048248819,-0.0924909
-2.57279,14993.756851911545,98.55,1.63523,23,0.610963,67853,0.943409144878,7385036,0.0,50.7929645716,-0.11035
-2.57434,14997.702882289886,99.8,1.21514,20,0.528971,67873,0.945749882609,7387092,0.0,51.6082620573,-0.130538
-2.57287,15001.664828538895,97.06,1.74107,23,0.533711,67896,0.943354412913,7389135,0.0,50.1185441806,-0.093813
-2.6147,15005.80747628212,94.75,1.04616,22,0.685587,67918,0.947645008564,7391213,0.0,49.0507813429,-0.125526
-2.6371,15010.116335630417,95.98,1.31582,19,0.556877,67937,0.93123421073,7393251,0.0,49.5136031552,-0.116247
-2.63274,15014.358794212341,96.73,1.30877,21,0.611276,67958,0.947534818202,7395283,0.0,49.9687448516,-0.121864
-2.62318,15018.652453422546,96.51,1.4783,22,0.768332,67980,0.937284812331,7397361,0.0,50.0907734668,-0.109913
-2.61942,15023.194546461105,97.7,2.36216,21,0.640218,68001,0.943162869662,7399404,0.0,50.9073180801,-0.0486957
-2.61507,15027.63599061966,101.93,3.02077,17,0.531056,68018,0.937849547714,7401406,0.0,53.1463328913,-0.0468592
-2.5736,15032.148193120956,98.36,3.56362,23,0.724138,68041,0.932451143861,7403513,0.0,51.4802682905,0.0116578
-2.56017,15036.812249183655,100.67,1.29142,19,0.519384,68060,0.946545187384,7405530,0.0,52.6451953162,-0.116046
-2.4564,15041.382898330688,100.28,5.02323,22,0.664086,68082,0.951577868313,7407535,0.0,52.0879062161,0.048844
-2.4685,15045.743485689163,100.79,0.883909,20,0.552155,68102,0.940081104636,7409644,0.0,52.2181340589,-0.128033
-2.50046,15049.577983379364,99.95,0.75108,18,0.584463,68120,0.935109369457,7411601,0.0,51.6817626294,-0.132974
-2.51539,15053.40601348877,101.68,1.1676,21,0.503947,68141,0.941861309111,7413681,0.0,52.6259032489,-0.130382
-2.53012,15057.319795370102,99.57,0.709954,21,0.686955,68162,0.938697446138,7415712,0.0,51.4695288575,-0.135657
-2.51632,15061.194328308105,103.56,1.71531,19,0.453311,68181,0.944882161915,7417796,0.0,53.4027150113,-0.11268
-2.50721,15065.076871395111,103.98,0.716046,19,0.670563,68200,0.935839891434,7419820,0.0,53.4931097932,-0.133473
-2.52571,15068.936784982681,102.96,0.823221,20,0.652785,68220,0.930238768458,7421897,0.0,53.0613409519,-0.121167
-2.55161,15072.774868965149,103.14,1.0362,21,0.554035,68241,0.946782633662,7423995,0.0,53.0168469047,-0.127994
-2.56581,15076.686655282974,104.85,1.3749,19,0.774,68260,0.938081115484,7425986,0.0,53.7602812703,-0.10258
-2.5944,15080.569976329803,102.75,1.08343,21,0.519435,68281,0.94790122658,7428071,0.0,52.9340486169,-0.128702
-2.58984,15084.465220928192,101.89,2.04159,20,0.490517,68301,0.937815211713,7430115,0.0,52.3898644617,-0.0943457
-2.58702,15088.553777217865,100.82,1.79845,21,0.598776,68322,0.952609110624,7432174,0.0,51.7399172836,-0.0893525
-2.57777,15092.665602207184,100.26,1.22338,20,0.58422,68342,0.947203487158,7434135,0.0,51.4811809314,-0.129732
-2.47305,15096.929026126862,102.08,5.99829,19,0.62566,68361,0.936543546617,7436265,0.0,52.4559798943,0.101728
-2.47671,15101.178567171097,101.89,0.825619,20,0.793102,68381,0.925420157611,7438260,0.0,52.3916267205,-0.115758
-2.47806,15105.476939439774,101.14,0.631702,21,0.792416,68402,0.940564781427,7440319,0.0,52.1931034669,-0.138941
-2.49206,15109.937304019928,98.7,0.661319,24,0.896089,68426,0.930431351066,7442424,0.0,50.9687453391,-0.138378
-2.4911,15114.397918224335,97.83,0.705017,21,0.756374,68447,0.920670151711,7444468,0.0,50.8747653344,-0.1283
-2.49457,15118.897676229477,98.19,0.807692,19,0.71462,68466,0.90939553082,7446447,0.0,51.2534070794,-0.128267
-2.50673,15123.570073604584,95.26,1.04928,22,0.702245,68488,0.947240341455,7448511,0.0,49.5444146741,-0.109486
-2.5294,15128.131830692291,95.78,0.656792,22,0.629992,68510,0.949223119766,7450614,0.0,49.7735189827,-0.133217
-2.53451,15132.272874116898,97.92,0.988774,21,0.694806,68531,0.950409833342,7452648,0.0,50.6913071856,-0.12067
-2.52729,15136.178728580475,98.38,0.655291,20,0.596533,68551,0.940749026835,7454696,0.0,50.6028777155,-0.13461
-2.50298,15140.023689746857,98.52,4.42326,20,0.567002,68571,0.94180419296,7456742,0.0,50.7057775555,0.0179379
-2.51671,15143.899200439453,100.02,0.554311,20,0.689469,68591,0.936544150114,7458813,0.0,51.5048596388,-0.140254
-2.5166,15147.765167713165,102.37,0.80946,19,0.620101,68610,0.950620304793,7460851,0.0,52.7406965599,-0.129348
-2.5273,15151.609289169312,102.89,0.90691,19,0.612805,68629,0.950197976083,7462787,0.0,52.9013691632,-0.124933
-2.52148,15155.497260808945,102.59,1.67034,22,0.642449,68651,0.949929863214,7464955,0.0,52.9539198987,-0.071871
-2.49488,15159.304104328156,101.43,1.27431,21,0.71982,68672,0.941360663623,7466975,0.0,52.4367587918,-0.0910752
-2.50964,15163.179074525833,100.28,0.846811,20,0.644976,68692,0.944394987077,7468959,0.0,52.0702331661,-0.138567
-2.52424,15167.11699271202,100.9,0.817792,19,0.661297,68711,0.948459424078,7471080,0.0,52.3283905142,-0.135616
-2.54535,15171.025331258774,102.75,1.2378,18,0.543811,68729,0.941752765328,7473062,0.0,53.3522366322,-0.129697
-2.5629,15175.022723913193,103.58,1.05417,20,0.714779,68749,0.92577008158,7475151,0.0,53.5848321326,-0.13258
-2.57426,15179.225692033768,105.74,0.981567,19,0.684178,68768,0.930585876107,7477150,0.0,54.5915943613,-0.126531
-2.5773,15183.431226491928,105.2,1.02655,21,0.999495,68789,0.939938038588,7479243,0.0,54.0371774241,-0.12026
-2.61583,15187.710725545883,103.99,0.842841,20,0.671697,68809,0.949244197458,7481315,0.0,53.5197719396,-0.135148
-2.53981,15192.007292032242,103.38,2.57806,19,0.752123,68828,0.938322842121,7483272,0.0,53.2803068538,-0.0567739
-2.56891,15196.491769313812,101.61,2.41083,22,0.706196,68850,0.940227553248,7485408,0.0,52.5782187534,-0.0612197
-2.54253,15201.02576327324,99.64,4.5299,21,0.737279,68871,0.943649843335,7487419,0.0,51.5794251742,0.0597162
-2.553,15205.484266281128,99.26,0.720748,21,0.763563,68892,0.94798695296,7489471,0.0,51.1693407389,-0.126824
-2.55944,15210.250742435455,100.27,0.741809,19,0.662357,68911,0.923653230071,7491514,0.0,51.6854454081,-0.131738
-2.56377,15214.948093175888,101.89,1.48589,18,0.486768,68929,0.938025388867,7493585,0.0,52.5262543885,-0.102349
-2.59108,15219.336911201477,101.84,0.818634,21,0.622023,68950,0.937316790223,7495592,0.0,52.4451180143,-0.131197
-2.59371,15223.259449243546,103.39,1.34904,20,0.741977,68970,0.944712828845,7497668,0.0,53.1636199653,-0.10646
-2.61488,15227.088481426239,104.65,0.882083,20,0.638136,68990,0.9493037723,7499725,0.0,53.7998500936,-0.131192
-2.64032,15230.952869176865,101.39,0.920986,22,0.629786,69012,0.94569998607,7501819,0.0,52.2859739102,-0.126461
-2.61611,15234.82720375061,99.28,2.12341,20,0.915409,69032,0.935382112861,7503810,0.0,51.3674304317,-0.080204
-2.62534,15238.664496421814,100.8,3.22069,20,0.559079,69052,0.949673011899,7505869,0.0,52.0523646734,0.00429977
-2.63898,15242.516435861588,98.57,1.48312,22,1.22757,69074,0.941455516964,7507943,0.0,51.0460324153,-0.0919709
-2.65925,15246.382181406021,99.23,1.03903,19,0.604798,69093,0.948479231447,7509907,0.0,51.4199642453,-0.115856
-2.65732,15250.241998910904,99.8,1.88928,21,0.568748,69114,0.946497950703,7511988,0.0,51.4877018763,-0.0873042
-2.63556,15254.148113489151,100.71,0.818936,20,0.525791,69134,0.953732408583,7514070,0.0,51.8935213968,-0.134998
-2.64561,15258.054190635681,99.91,1.07014,20,0.538033,69154,0.946708191186,7516097,0.0,51.3669645753,-0.120642
-2.65366,15262.069651126862,100.58,1.50095,22,0.500324,69176,0.964952263981,7518180,0.0,51.6344804175,-0.10231
-2.67235,15266.29512143135,98.65,1.1544,20,0.527374,69196,0.946233581752,7520128,0.0,50.7498761129,-0.117473
-2.70171,15270.499480009079,99.19,1.35594,21,0.571195,69217,0.942724488676,7522241,0.0,51.1023634378,-0.115609
-2.70668,15274.765317201614,98.6,1.32747,20,0.432588,69237,0.964236158878,7524250,0.0,50.8315263472,-0.103646
-2.68347,15279.163262605667,98.21,1.5235,21,0.602151,69258,0.952830974013,7526351,0.0,50.9736350676,-0.0997959
-2.6885,15283.639582633972,100.06,1.91898,20,0.603481,69278,0.939222168177,7528414,0.0,52.0056235639,-0.0681613
-2.69778,15288.132584810257,100.47,1.44646,20,0.701353,69298,0.932434260845,7530435,0.0,52.1792618482,-0.0949673
-2.66104,15292.682495355606,103.87,2.01212,18,0.568109,69316,0.939151126891,7532540,0.0,54.2251500004,-0.0982095
-2.67253,15297.289271116257,104.31,1.19301,20,0.726612,69336,0.925846472383,7534588,0.0,54.2655291562,-0.120379
-2.67417,15301.960640907288,105.3,1.17898,19,0.58212,69355,0.935493439436,7536579,0.0,54.7447941575,-0.117874
-2.66122,15305.982614040375,104.31,1.71336,21,0.704194,69376,0.945248309523,7538659,0.0,54.0342392612,-0.0808911
-2.57113,15309.835618257523,104.31,7.58615,20,0.570439,69396,0.950881294906,7540671,0.0,54.3455982378,0.0902694
-2.57335,15313.779542922974,102.26,1.21662,20,0.479485,69416,0.960311133415,7542766,0.0,52.836974307,-0.125008
-2.58193,15317.577785730362,101.5,1.08076,20,0.565121,69436,0.956004407257,7544738,0.0,52.7230664851,-0.110556
-2.58087,15321.46884894371,100.5,0.734861,21,0.779012,69457,0.942239586264,7546873,0.0,52.1776370277,-0.138045
-2.59373,15325.296448946,101.8,1.19937,19,0.811055,69476,0.935463123024,7548839,0.0,52.7722510639,-0.115521
-2.59053,15329.1318192482,101.71,1.20189,21,0.72067,69497,0.948456175625,7550953,0.0,52.5587814736,-0.115263
-2.60522,15333.09303855896,100.36,1.22495,20,0.797766,69517,0.91999001801,7552935,0.0,52.1644486606,-0.0891673
-2.59682,15336.938130140305,101.53,1.36344,20,0.547033,69537,0.951860684901,7555000,0.0,52.6148633467,-0.108007
-2.6185,15340.837734937668,102.62,1.22978,19,0.684626,69556,0.941992685199,7557051,0.0,52.9594834443,-0.122915
-2.619,15344.773235321045,102.16,1.11881,21,0.770665,69577,0.94815761596,7559149,0.0,52.9195065242,-0.120451
-2.65722,15348.763978004456,101.48,1.0261,21,0.464023,69598,0.955723851919,7561196,0.0,52.6093448328,-0.126717
-2.64067,15352.960187911987,102.02,1.46111,20,0.566326,69618,0.950994890183,7563243,0.0,52.7171499534,-0.0928308
-2.62702,15357.195106506348,101.53,4.03119,20,0.83629,69638,0.930975735188,7565238,0.0,52.7046487007,-0.0341422
-2.6221,15361.428939342499,101.92,1.09007,19,0.691216,69657,0.943297538906,7567313,0.0,53.127415867,-0.12047
-2.63772,15365.813061714172,102.33,0.932544,20,0.769673,69677,0.945913366973,7569382,0.0,53.2769596307,-0.12524
-2.61057,15370.25719332695,102.53,1.88504,20,0.514264,69697,0.945603828877,7571376,0.0,53.3140241314,-0.0869723
-2.63039,15374.714344024658,102.77,1.21235,20,0.469119,69717,0.964697569609,7573417,0.0,53.6797360525,-0.116128
-2.61904,15379.337879180908,103.16,1.20817,20,0.578886,69737,0.957947641611,7575445,0.0,53.6999968962,-0.113967
-2.60535,15383.905637025833,103.67,4.26434,19,0.512822,69756,0.932617731392,7577520,0.0,54.0447283548,0.00312253
-2.62774,15388.538078546524,105.55,0.870427,18,0.499567,69774,0.947406716645,7579597,0.0,54.8238897955,-0.131557
-2.63635,15392.760331392288,108.16,1.4305,19,0.494809,69793,0.9638691172,7581679,0.0,56.0575522585,-0.108542
-2.61222,15396.625740766525,107.08,1.54872,19,0.531013,69812,0.952233500779,7583653,0.0,55.2893779159,-0.0966975
-2.61368,15400.538141012192,109.31,1.03046,18,0.54825,69830,0.956579048187,7585698,0.0,56.321310473,-0.13202
-2.61798,15404.397776126862,110.13,1.16589,19,0.720622,69849,0.959552951157,7587735,0.0,56.5441597235,-0.107831
-2.63964,15408.274244785309,106.85,1.16714,21,0.597928,69870,0.964707944542,7589885,0.0,55.0957221178,-0.122775
-2.6651,15412.218678474426,106.86,1.2496,19,0.806688,69889,0.949505340308,7591863,0.0,55.0071236937,-0.101692
-2.67547,15416.032024383545,107.05,1.38018,19,0.52976,69908,0.952837459743,7593953,0.0,55.3462199187,-0.107386
-2.71685,15419.929718494415,107.07,1.42092,18,0.564651,69926,0.950494974852,7595923,0.0,54.9415286809,-0.120087
-2.69492,15423.827606201172,105.47,2.86504,21,0.506042,69947,0.963659450412,7598065,0.0,53.9842438677,-0.060214
-2.65916,15427.687384843826,105.33,1.04939,19,0.614304,69966,0.952246524394,7600012,0.0,53.8243819836,-0.11667
-2.6386,15431.663477897644,108.35,1.24777,18,0.565348,69984,0.954551719129,7602126,0.0,55.2510093714,-0.118828
-2.61003,15435.632009744644,105.21,1.74913,21,0.492773,70005,0.962397303432,7604185,0.0,54.0427312436,-0.0974651
-2.62859,15439.835483074188,105.45,1.25728,19,0.592608,70024,0.952128823847,7606243,0.0,54.5778182969,-0.118769
-2.61433,15444.147633314133,107.27,2.37156,17,0.696094,70041,0.935951068997,7608219,0.0,55.6205043793,-0.0789775
-2.58845,15448.342539072037,111.02,1.5079,17,0.594338,70058,0.938415229321,7610297,0.0,57.4453089962,-0.10295
-2.60759,15452.835189819336,110.9,1.739,18,0.674382,70076,0.947924222797,7612308,0.0,57.4694319922,-0.0923176
-2.64116,15457.382438898087,112.8,1.13905,19,0.544578,70095,0.944026689976,7614463,0.0,58.2308907957,-0.122999
-2.60001,15461.859256505966,115.48,1.34829,16,0.450408,70111,0.943409044296,7616430,0.0,59.3248022229,-0.117065
-2.5941,15466.514844179153,116.64,1.16069,19,0.6756,70130,0.958518717438,7618516,0.0,59.7876159906,-0.111722
-2.57199,15471.213889837265,112.85,1.49295,19,0.688267,70149,0.960452403873,7620563,0.0,57.8024719116,-0.091317
-2.57989,15475.78178691864,114.53,1.23902,17,0.517335,70166,0.927652619779,7622571,0.0,58.682621427,-0.115589
-2.55089,15479.75676369667,112.98,1.15853,20,0.649962,70186,0.952176272869,7624695,0.0,57.901522843,-0.113994
-2.49523,15483.636714458466,110.6,4.59889,18,0.653209,70204,0.9492912516,7626724,0.0,56.4693213313,0.0659316
-2.49753,15487.499413013458,108.67,1.06608,19,0.632514,70223,0.952477417886,7628633,0.0,55.9025241146,-0.115442
-2.4809,15491.406930923462,111.25,1.64207,18,0.623186,70241,0.934239670634,7630793,0.0,57.4474786924,-0.0745012
-2.47344,15495.275102615356,110.12,1.38422,18,0.567045,70259,0.949010677636,7632844,0.0,56.8780317018,-0.105776
-2.47924,15499.164135217667,109.33,1.08742,21,0.822019,70280,0.929081380367,7634940,0.0,56.1843197272,-0.115229
-2.47953,15503.026140213013,107.55,2.02872,19,0.74915,70299,0.95358786732,7636941,0.0,55.3854519912,-0.0694792
-2.45492,15506.949674606323,109.21,0.998927,18,0.66568,70317,0.947829477489,7638988,0.0,56.3173304043,-0.136265
-2.47437,15510.93664598465,109.11,1.592,18,0.532763,70335,0.94457507506,7641012,0.0,56.2423476661,-0.115054
-2.52051,15514.8696911335,105.87,1.01975,21,0.886804,70356,0.939035203308,7643135,0.0,54.3572785251,-0.122247
-2.52531,15518.88236451149,107.03,1.24029,19,0.798842,70375,0.934273086488,7645151,0.0,55.2550178252,-0.117005
-2.50732,15523.10087275505,110.0,2.00049,17,0.65654,70392,0.932655572891,7647123,0.0,56.6732587931,-0.105138
-2.49049,15527.343815088272,109.61,2.9017,18,0.691438,70410,0.945479210466,7649234,0.0,56.4492779817,-0.0331227
-2.5261,15531.679346084595,109.8,0.768705,18,0.756769,70428,0.952207464725,7651211,0.0,56.3269139959,-0.127461
-2.49876,15536.038365602493,110.93,5.11715,19,0.59321,70447,0.96242018044,7653348,0.0,57.0569021212,0.0013064
-2.45256,15540.538627147675,112.5,6.68823,18,0.584127,70465,0.927985064685,7655390,0.0,57.8609152528,0.101009
-2.45983,15545.085535526276,114.85,0.781522,18,0.658348,70483,0.94034877792,7657419,0.0,59.1303221715,-0.134378
-2.49987,15549.619091033936,111.01,0.70311,20,0.744646,70503,0.952738925815,7659464,0.0,57.3357888333,-0.134461
-2.57079,15554.259821176529,106.32,0.620589,22,0.634974,70525,0.960355438292,7661504,0.0,55.0864429333,-0.13609
-2.59518,15558.984344482422,104.52,0.991978,19,0.616693,70544,0.949739854783,7663509,0.0,54.2449547581,-0.123687
-2.61783,15563.194185256958,102.47,1.12021,21,0.695519,70565,0.93877158314,7665637,0.0,53.4817580088,-0.125616
-2.63491,15567.101193189621,99.56,0.798622,21,0.612394,70586,0.948716100305,7667711,0.0,51.9476314206,-0.136778
-2.65679,15570.999954462051,99.58,0.902375,20,0.774729,70606,0.948078401387,7669716,0.0,52.0070559469,-0.141353
-2.68533,15574.819894075394,101.02,1.64927,21,0.830087,70627,0.94412541762,7671789,0.0,52.9269820269,-0.0797484
-2.69254,15578.729281425476,101.85,1.23206,18,0.635637,70645,0.949592806399,7673814,0.0,53.3370246859,-0.11679
-2.69141,15582.577666521072,105.22,1.4308,17,0.628402,70662,0.919909715652,7675882,0.0,55.1946471758,-0.116747
-2.74318,15586.436186790466,106.88,1.24969,19,0.667792,70681,0.946564611048,7677897,0.0,55.9780985427,-0.115911
-2.72543,15590.389834880829,105.76,2.87513,21,0.713629,70702,0.958998717368,7679923,0.0,55.5588998783,0.000437215
-2.70869,15594.218564271927,106.76,2.2264,20,0.650748,70722,0.948179751635,7682019,0.0,55.7689595316,-0.0809559
-2.75224,15598.116102933884,108.04,1.06419,18,0.570818,70740,0.941363804042,7684047,0.0,56.3785696004,-0.124257
-2.74312,15602.061908721924,105.16,1.35244,19,0.727275,70759,0.922911085188,7686108,0.0,54.6298500944,-0.106174
-2.75384,15606.078451395035,105.04,1.06806,20,0.554915,70779,0.953600302339,7688182,0.0,54.4206923253,-0.117746
-2.72698,15610.281738042831,105.34,3.28501,20,0.780957,70799,0.95076982677,7690167,0.0,54.5323332252,-0.0555203
-2.75283,15614.538272380829,104.59,1.38038,21,0.794878,70820,0.938150901347,7692285,0.0,54.326094353,-0.0952411
-2.79836,15618.796895742416,103.66,1.00806,19,0.790987,70839,0.938530873507,7694255,0.0,53.7287474394,-0.130081
-2.8384,15623.227307796478,102.2,1.32322,20,0.87881,70859,0.953727267683,7696328,0.0,53.2131031009,-0.110674
-2.84316,15627.74864768982,101.52,0.98333,20,0.826488,70879,0.934701524675,7698334,0.0,52.9124582445,-0.121336
-2.82637,15632.266856193542,103.65,1.50981,19,0.825669,70898,0.947588872164,7700432,0.0,53.984090878,-0.110003
-2.79953,15636.87983083725,106.08,6.36545,17,0.616511,70915,0.938624925911,7702395,0.0,55.2691895725,0.0621879
-2.78884,15641.49109172821,107.55,1.39988,20,0.532245,70935,0.957666475326,7704565,0.0,56.1868111141,-0.115743
-2.77292,15646.147488117218,107.16,1.43597,19,0.659693,70954,0.946469254792,7706521,0.0,55.9901354512,-0.111758
-2.77764,15650.398212432861,108.79,0.703936,19,0.678711,70973,0.935049295425,7708608,0.0,56.5863492116,-0.133953
-2.78803,15654.311967849731,109.06,0.845022,19,0.720152,70992,0.946605172008,7710709,0.0,56.4694428898,-0.138357
-2.81695,15658.312289237976,109.86,1.13098,17,0.553547,71009,0.935535639524,7712700,0.0,56.7801760325,-0.131069
-2.81834,15662.163825750351,108.44,1.80359,19,0.679373,71028,0.945235904306,7714705,0.0,56.0209502561,-0.0862108
-2.82604,15666.030997037888,110.17,2.0793,19,0.798552,71047,0.938443608582,7716808,0.0,56.8819898111,-0.0446234
-2.85541,15669.945490121841,110.64,1.27404,19,0.874954,71066,0.944896709174,7718843,0.0,57.1022854227,-0.108489
-2.84945,15673.819508552551,112.11,2.32318,18,0.607004,71084,0.9371137321,7720942,0.0,57.8599494906,-0.0656565
-2.86694,15678.148112297058,110.19,0.981373,19,0.717726,71103,0.937715835869,7722995,0.0,57.0420515466,-0.132694
-2.85328,15682.491808891296,110.02,1.17605,19,0.662375,71122,0.953155305237,7725023,0.0,57.0583588858,-0.12415
-2.83273,15686.88532948494,110.06,1.09031,18,0.860246,71140,0.939385410398,7727018,0.0,56.8755283134,-0.116924
-2.83384,15690.838073730469,107.38,2.15593,22,1.02388,71162,0.926127843559,7729140,0.0,55.1136164481,-0.0909391
-2.85119,15694.859062433243,105.91,2.39808,18,0.69429,71180,0.941169138998,7731078,0.0,54.4610723641,-0.0736316
-2.8249,15699.085242271423,106.25,1.94222,19,0.668167,71199,0.955696444958,7733238,0.0,54.6302347063,-0.0971363
-2.84232,15703.328544855118,105.75,2.51271,19,0.738202,71218,0.949996173382,7735248,0.0,54.314905901,-0.0766403
-2.85977,15707.655816316605,107.05,1.49555,17,0.617534,71235,0.931335784495,7737266,0.0,54.9576941624,-0.104911
-2.85175,15712.05476474762,110.75,1.00693,18,0.681936,71253,0.943843245506,7739330,0.0,57.020563634,-0.123153
-2.85554,15716.563599824905,111.58,2.05762,19,0.715326,71272,0.950913000852,7741370,0.0,57.5202018406,-0.0894742
-2.81006,15721.13265824318,111.97,1.06919,18,0.798745,71290,0.946604594588,7743395,0.0,57.9064007177,-0.122664
-2.81915,15725.670884609222,112.45,1.24275,17,0.651743,71307,0.941224593669,7745330,0.0,58.2182724588,-0.102441
-2.81687,15730.275799751282,113.63,1.19428,20,0.816738,71327,0.935232274234,7747577,0.0,58.7527701105,-0.120105
-2.84232,15734.983989715576,111.5,1.57277,17,0.669438,71344,0.952401123941,7749588,0.0,57.7617618351,-0.104588
-2.89051,15739.164591789246,113.47,1.45195,19,0.624357,71363,0.944115027785,7751630,0.0,58.6391694009,-0.099909
-2.87186,15743.077869415283,111.05,1.62988,19,0.618694,71382,0.946006566286,7753646,0.0,57.5114083975,-0.0867919
-2.84715,15746.952363014221,108.84,1.19438,21,0.912813,71403,0.948662482202,7755774,0.0,56.4262105871,-0.114543
