TimeElapsed,loss_kl,loss_ent,TimestepsSoFar,loss_pol_surr,loss_pol_entpen,EpisodesSoFar,ev_tdlam_before,EpThisIter,loss_vf_loss,EpRewMean,EpLenMean
393.983412027359,0.0128219,-0.563078,456683,-0.0104951,0.0,4890,-0.00914514064789,3,8537.17,8743.92768844,936.7
395.7490336894989,0.0109724,-0.554855,458683,-0.00709434,0.0,4892,-0.00921714305878,2,5916.64,8743.79578555,936.7
397.7959005832672,0.0109855,-0.539389,459837,-0.0129228,0.0,4894,0.290746688843,2,4916.41,8664.69112056,928.24
399.56297636032104,0.0170953,-0.54718,462837,-0.00724633,0.0,4897,-0.00180733203888,3,8776.01,8664.50104895,928.24
401.32738161087036,0.0120664,-0.567866,464103,-0.00992254,0.0,4901,0.501598715782,4,4853.58,8546.96733201,915.67
403.09308528900146,0.0142686,-0.543017,466103,-0.0112773,0.0,4903,-0.00758731365204,2,5916.74,8593.98765033,920.72
404.8431921005249,0.0135282,-0.520055,468103,-0.00758502,0.0,4905,-0.016765832901,2,5930.11,8616.25781902,923.12
406.59295082092285,0.0176295,-0.520939,470103,-0.00695876,0.0,4907,-0.0288772583008,2,5941.5,8616.00668554,923.12
408.35817551612854,0.0177255,-0.503981,472103,-0.00895596,0.0,4909,-0.00181579589844,2,5933.54,8615.82273905,923.12
410.12446117401123,0.0130947,-0.516905,475045,-0.0117182,0.0,4912,0.275590002537,3,5790.92,8610.1532625,922.54
411.8741946220398,0.00768405,-0.508205,477045,-0.00605965,0.0,4914,-0.0370320081711,2,5965.02,8660.3679028,927.93
413.6403307914734,0.016226,-0.514717,479045,-0.00409148,0.0,4916,-0.0214866399765,2,5926.25,8710.24451493,933.29
415.3894181251526,0.0130766,-0.508757,480647,-0.01151,0.0,4919,0.459782242775,3,3602.61,8669.42530259,928.93
417.1550385951996,0.0134437,-0.494822,482998,-0.0104087,0.0,4923,0.623484522104,4,6451.33,8518.85740705,912.83
418.9206573963165,0.00762144,-0.482381,485251,-0.0116246,0.0,4926,0.482766509056,3,4623.19,8448.91565148,905.36
420.6706528663635,0.0202709,-0.493523,487251,-0.010139,0.0,4928,-0.0965096950531,2,6005.5,8527.87890684,913.83
422.43627166748047,0.00775629,-0.487873,489251,-0.00654671,0.0,4930,-0.00708305835724,2,5919.18,8527.84571969,913.83
424.1863594055176,0.0119725,-0.473072,491152,-0.014401,0.0,4933,0.593902468681,3,5167.94,8425.18095024,902.84
425.9363532066345,0.0170372,-0.477953,493349,-0.0112012,0.0,4936,0.360235989094,3,7009.37,8350.23114144,894.81
427.70197463035583,0.0127519,-0.473819,495349,-0.0104786,0.0,4938,-0.0436906814575,2,5932.56,8406.51864319,900.84
429.45196771621704,0.0157746,-0.463358,497349,-0.00821471,0.0,4940,-0.00377213954926,2,5907.91,8406.51225409,900.84
431.2175884246826,0.015776,-0.446144,499571,-0.0149792,0.0,4943,0.490387558937,3,4540.6,8333.77335201,893.06
432.9681303501129,0.0119715,-0.44314,501571,-0.00911172,0.0,4945,-0.0183874368668,2,4336.81,8333.76295736,893.06
434.7100021839142,0.0118882,-0.451162,503571,-0.00992269,0.0,4947,0.0147143006325,2,5621.27,8333.74648458,893.06
436.4681010246277,0.0116023,-0.472406,504899,-0.00484582,0.0,4949,0.210133135319,2,5552.14,8270.93369853,886.34
438.23352909088135,0.0188243,-0.486674,507680,-0.0127095,0.0,4954,0.511577546597,5,9551.2,8063.5604912,864.15
439.98432302474976,0.0179433,-0.500018,509680,-0.00762044,0.0,4956,-0.0370279550552,2,5957.22,8063.58294493,864.15
441.7489700317383,0.0111279,-0.491673,511680,-0.00939931,0.0,4958,-0.0177458524704,2,5883.01,8063.61917511,864.15
443.4975366592407,0.0135453,-0.491729,513680,-0.00785135,0.0,4960,0.000127196311951,2,5310.17,8109.39472184,869.05
445.24944162368774,0.00678918,-0.479456,515680,-0.00702479,0.0,4962,-0.0209283828735,2,5911.4,8112.68182404,869.39
447.0007236003876,0.00813739,-0.476524,517680,-0.00855585,0.0,4964,-0.00197172164917,2,5900.55,8112.77653837,869.39
448.75626277923584,0.0103005,-0.473645,519680,-0.0092698,0.0,4966,-0.00498855113983,2,5909.73,8112.85976076,869.39
450.53144335746765,0.0124494,-0.473522,521633,-0.0130939,0.0,4968,0.474436581135,2,3393.97,8108.48978471,868.92
452.2958734035492,0.0113604,-0.474155,523633,-0.00718292,0.0,4970,-0.049657702446,2,5921.05,8108.44719473,868.92
454.0614957809448,0.00703095,-0.451427,525633,-0.00607078,0.0,4972,-0.0705577135086,2,6012.06,8108.41995682,868.92
455.8271129131317,0.0147287,-0.451728,527633,-0.0086472,0.0,4974,0.00104290246964,2,5891.13,8108.37521214,868.92
457.5771086215973,0.0103733,-0.445091,530040,-0.0101253,0.0,4978,0.287896513939,4,8038.66,7965.05058035,853.57
459.32710361480713,0.0241623,-0.4362,532040,-0.00544519,0.0,4980,-0.104837536812,2,5929.93,7965.08188057,853.57
461.09378719329834,0.00807888,-0.42548,534040,-0.00947275,0.0,4982,-0.00363516807556,2,5900.0,7965.07088371,853.57
462.85612201690674,0.00590053,-0.412935,536040,-0.00560346,0.0,4984,-0.00182390213013,2,5903.44,7965.07505195,853.57
464.6150634288788,0.00852075,-0.399141,538040,-0.00751073,0.0,4986,-0.00765371322632,2,5911.26,7965.0565128,853.57
466.37497091293335,0.0109713,-0.416911,540582,-0.00910881,0.0,4989,0.335977435112,3,7609.44,7922.35966158,848.99
468.13958072662354,0.0126829,-0.408968,542535,-0.0154417,0.0,4993,0.779570788145,4,3790.01,7731.34832872,828.52
469.9051990509033,0.021011,-0.412191,544367,-0.010971,0.0,4995,0.392051041126,2,4975.06,7794.6849165,835.3
471.67082023620605,0.00897543,-0.405577,545853,-0.0182786,0.0,4998,0.81588947773,3,2590.73,7735.46404719,828.96
473.42081356048584,0.0123662,-0.414341,548853,-0.00811002,0.0,5001,-0.0338577032089,3,8767.69,7908.53854739,847.5
475.2020604610443,0.0105884,-0.426819,550831,-0.0197176,0.0,5009,0.799999237061,8,5152.23,7346.47369373,787.28
476.9681897163391,0.020133,-0.429003,552917,-0.0103711,0.0,5012,0.21176224947,3,6059.73,7266.66412248,778.72
478.7336401939392,0.0132244,-0.44194,554203,-0.0117858,0.0,5014,0.435464978218,2,4449.97,7199.94610923,771.58
480.4838898181915,0.0120658,-0.454556,556203,-0.00818733,0.0,5016,-0.0128359794617,2,5914.9,7199.90136564,771.58
482.24906039237976,0.00741899,-0.44672,558531,-0.011829,0.0,5019,0.437474966049,3,4539.35,7267.56445614,778.84
484.01469016075134,0.0107337,-0.445326,560466,-0.0121206,0.0,5021,0.534075766802,2,5790.5,7282.42736213,780.44
485.7655916213989,0.00625213,-0.438702,563164,-0.00659375,0.0,5024,0.338253498077,3,5893.04,7387.08165849,791.66
487.5218744277954,0.00857653,-0.436591,565164,-0.00627524,0.0,5026,-0.0107709169388,2,5923.6,7456.83458661,799.13
489.28006172180176,0.0123986,-0.447363,566912,-0.00920542,0.0,5028,0.495577454567,2,4359.84,7433.34908439,796.61
491.0309121608734,0.0101661,-0.438607,568912,-0.00800793,0.0,5030,-0.0471415519714,2,5818.36,7433.37436715,796.61
492.79559302330017,0.00609349,-0.444448,570912,-0.0093505,0.0,5032,0.00809979438782,2,5839.98,7452.94263369,798.7
494.54558801651,0.0136464,-0.445594,572912,-0.0117817,0.0,5034,0.0658521056175,2,5326.99,7536.05147792,807.6
496.3112082481384,0.00960547,-0.434448,574912,-0.00860148,0.0,5036,0.0127431154251,2,5901.77,7610.97678287,815.63
498.06120228767395,0.0157442,-0.446047,576912,-0.0129281,0.0,5038,0.064937889576,2,5504.01,7610.87307754,815.63
499.82682251930237,0.0230013,-0.447278,578912,-0.00680163,0.0,5040,0.102064967155,2,4681.43,7610.86096952,815.63
501.57681703567505,0.00665343,-0.448509,580912,-0.00706304,0.0,5042,-0.0223083496094,2,5967.95,7615.0963934,816.09
503.3424367904663,0.0181581,-0.453756,583546,-0.0100322,0.0,5046,0.460240542889,4,7899.55,7555.66498713,809.75
505.1080560684204,0.0112502,-0.453474,585546,-0.0100211,0.0,5048,-0.0633739233017,2,5973.45,7618.39177375,816.47
506.8580513000488,0.0171801,-0.444021,587546,-0.00929438,0.0,5050,-0.00667119026184,2,5947.04,7618.50481637,816.47
508.62367057800293,0.0152196,-0.453593,589760,-0.0130218,0.0,5053,0.236382126808,3,6371.67,7677.73224056,822.8
510.3740155696869,0.0114193,-0.448757,591760,-0.0124522,0.0,5055,-0.00522994995117,2,5924.65,7752.444758,830.8
512.1240103244781,0.0128939,-0.447923,593760,-0.0102012,0.0,5057,-0.00267553329468,2,5932.75,7752.44080205,830.8
513.8740074634552,0.0164675,-0.459393,595362,-0.014042,0.0,5059,0.513235270977,2,3558.66,7715.23026602,826.82
515.6396243572235,0.0148023,-0.478999,597267,-0.00955733,0.0,5061,0.406928122044,2,4074.45,7706.27995045,825.87
517.4057040214539,0.0117614,-0.479943,599985,-0.0155626,0.0,5065,0.568441092968,4,5347.91,7586.30910382,813.05
519.1569969654083,0.00896477,-0.503492,601985,-0.00966712,0.0,5067,-0.0352100133896,2,6003.74,7590.69247736,813.52
520.9115495681763,0.0061022,-0.510046,603985,-0.00972653,0.0,5069,-0.124839186668,2,6207.49,7590.64722108,813.52
522.6869914531708,0.00742911,-0.490564,605985,-0.00720004,0.0,5071,-0.000217080116272,2,5974.36,7590.72832502,813.52
524.4369349479675,0.0124393,-0.499839,607709,-0.0159174,0.0,5073,0.4956356287,2,3337.04,7564.96934496,810.76
526.2019531726837,0.00872653,-0.517423,609709,-0.0106938,0.0,5075,-0.0438029766083,2,6008.65,7564.94328268,810.76
527.9519469738007,0.0122347,-0.51762,611709,-0.00385601,0.0,5077,-0.000448346138,2,5990.47,7623.99058246,817.08
529.7019426822662,0.00609405,-0.511206,613709,-0.00785241,0.0,5079,-0.00260770320892,2,5983.43,7713.70625919,826.69
531.4675614833832,0.0101056,-0.510914,615709,-0.00985346,0.0,5081,-0.00222039222717,2,5987.88,7713.65834289,826.69
533.2331836223602,0.0122876,-0.492376,617709,-0.0113242,0.0,5083,-0.0158935785294,2,5983.05,7713.61250824,826.69
534.9831759929657,0.0195479,-0.507321,620479,-0.0128469,0.0,5086,0.449631154537,3,6186.62,7692.0912181,824.39
536.7487962245941,0.0104719,-0.50556,622479,-0.0097921,0.0,5088,0.016118645668,2,5607.41,7734.81894789,828.97
538.5144147872925,0.0118422,-0.496629,624479,-0.0108238,0.0,5090,-0.00494492053986,2,5961.65,7806.18109527,836.62
540.280036687851,0.0137934,-0.505858,626479,-0.00805791,0.0,5092,-0.0419800281525,2,6113.87,7925.80838258,849.44
542.0336077213287,0.0153064,-0.506844,628479,-0.0126018,0.0,5094,0.0150203704834,2,5013.49,7941.38495257,851.12
543.795933008194,0.0172516,-0.504673,630304,-0.0134868,0.0,5097,0.826095506549,3,2835.32,7916.3234838,848.44
545.5615522861481,0.0159376,-0.496068,632304,-0.0116104,0.0,5099,0.291796386242,2,4235.42,7973.02591802,854.51
547.3268480300903,0.0150792,-0.507297,634304,-0.0109836,0.0,5101,-0.070818901062,2,6072.17,7973.02588011,854.51
549.0790905952454,0.0106936,-0.512593,636233,-0.0130446,0.0,5103,0.303146064281,2,4829.8,8115.83682887,869.81
550.8430161476135,0.0259298,-0.508182,638794,-0.00659671,0.0,5106,0.217219173908,3,7840.59,8275.78251776,886.94
552.5927574634552,0.0107745,-0.500556,640794,-0.0107133,0.0,5108,-0.0256463289261,2,5980.38,8413.94043415,901.73
554.3512909412384,0.0161769,-0.490637,642794,-0.00702466,0.0,5110,-0.0125761032104,2,5975.91,8573.06179215,918.77
556.1087255477905,0.0149757,-0.489509,644794,-0.00783344,0.0,5112,0.0232491493225,2,5348.7,8573.04431054,918.77
557.874701499939,0.0319312,-0.483969,646794,-3.42391e-05,0.0,5114,-0.00713217258453,2,5983.87,8639.78865797,925.91
559.6244359016418,0.0153695,-0.468783,649106,-0.0138025,0.0,5118,0.709698706865,4,4049.35,8539.15986733,915.14
561.3742353916168,0.0183374,-0.481941,651106,-0.00936363,0.0,5120,-0.0130004882813,2,6003.15,8550.92037376,916.4
563.1399936676025,0.0160067,-0.496743,652528,-0.0119884,0.0,5122,0.57342889905,2,4098.08,8525.23862489,913.64
564.8896083831787,0.0142566,-0.49828,654442,-0.0143546,0.0,5124,0.417322158813,2,4192.45,8517.18757057,912.78
566.6552255153656,0.0307121,-0.507293,656783,-0.00881548,0.0,5127,0.723286479712,3,4572.46,8479.26249883,908.71
568.4052200317383,0.0165734,-0.502294,658521,-0.00891815,0.0,5129,0.245526731014,2,5210.31,8454.80765294,906.09
570.195752620697,0.0325445,-0.510568,660521,-0.00453427,0.0,5131,-0.0245614051819,2,6042.67,8454.82090609,906.09
571.9590611457825,0.013255,-0.509867,663521,-0.011634,0.0,5134,-0.0531516075134,3,8614.99,8454.80488414,906.09
573.726001739502,0.00994432,-0.515896,665521,-0.00795565,0.0,5136,-0.00350415706635,2,5988.08,8454.90330815,906.09
575.4661252498627,0.0194242,-0.51067,667521,-0.00830277,0.0,5138,-0.0898666381836,2,6028.29,8455.07128749,906.09
577.248987197876,0.00932939,-0.499781,669521,-0.0105877,0.0,5140,-0.00352096557617,2,5984.49,8455.10629295,906.09
578.9991903305054,0.0573871,-0.508173,671521,-0.0054664,0.0,5142,-0.000303745269775,2,5983.85,8455.37691578,906.09
580.7646985054016,0.0187144,-0.524542,673052,-0.010236,0.0,5144,0.405954360962,2,2259.93,8461.10980086,906.68
582.5053946971893,0.0140064,-0.540053,675678,-0.0162237,0.0,5149,0.411009132862,5,11738.3,8317.85909488,891.32
584.2804977893829,0.0186106,-0.577357,677822,-0.00852229,0.0,5152,0.156579494476,3,8040.96,8311.46839493,890.62
586.0304925441742,0.0114662,-0.59292,679570,-0.00896131,0.0,5154,0.356305241585,2,4279.99,8288.14147962,888.1
587.7962656021118,0.0213479,-0.614386,681148,-0.00685096,0.0,5156,0.238503098488,2,4084.43,8248.83637712,883.88
589.5460460186005,0.00744413,-0.623461,683480,-0.0121139,0.0,5160,0.40988701582,4,8343.94,8130.51878913,871.18
591.3204514980316,0.007795,-0.629562,685480,-0.011378,0.0,5162,-0.0371202230453,2,5908.34,8139.64538014,872.13
593.063146352768,0.00890417,-0.633484,687480,-0.00739834,0.0,5164,-0.0777530670166,2,5921.23,8247.27028308,883.63
594.8275330066681,0.00679083,-0.633375,689480,-0.00996996,0.0,5166,-0.141082525253,2,5979.73,8259.81276025,884.95
596.5774254798889,0.0202559,-0.637045,691480,-0.00225629,0.0,5168,-0.000800967216492,2,5892.85,8260.01937396,884.95
598.3499891757965,0.0115576,-0.630833,693755,-0.0105629,0.0,5171,0.36418646574,3,6835.02,8192.39679716,877.7
600.1095542907715,0.0220122,-0.643791,695755,-0.0107468,0.0,5173,0.000674486160278,2,5873.48,8218.24546556,880.46
601.8665902614594,0.0322604,-0.634418,697755,-0.00236692,0.0,5175,0.00388550758362,2,5802.97,8218.34376112,880.46
603.6239876747131,0.0162729,-0.63113,699755,-0.0103504,0.0,5177,-0.0581337213516,2,5911.52,8218.44366505,880.46
605.3739829063416,0.0112893,-0.619179,701755,-0.00850131,0.0,5179,-0.00197887420654,2,5899.11,8218.5505819,880.46
607.1396019458771,0.0170503,-0.600977,704013,-0.0171733,0.0,5183,0.367494344711,4,6622.2,8056.0624722,863.04
608.9073488712311,0.015722,-0.596394,706013,-0.0117631,0.0,5185,-0.0271408557892,2,5841.15,8077.68707505,865.34
610.6551058292389,0.0111442,-0.58546,708013,-0.010915,0.0,5187,-0.00714683532715,2,5896.97,8077.84342494,865.34
612.4207270145416,0.0163284,-0.597807,710087,-0.00918216,0.0,5190,0.262097477913,3,6103.6,7991.5661766,856.08
614.17072057724,0.0142111,-0.604598,712087,-0.00734889,0.0,5192,-0.000126123428345,2,5900.36,7991.71158458,856.08
615.9366662502289,0.0117976,-0.61995,714087,-0.0119029,0.0,5194,0.000849783420563,2,5896.46,7992.00719392,856.08
617.6937479972839,0.00693469,-0.626303,716087,-0.0100657,0.0,5196,-0.111286878586,2,5978.02,8101.93499282,867.83
619.4522788524628,0.0190844,-0.636247,718087,-0.0113071,0.0,5198,-3.02791595459e-05,2,5915.15,8102.13205459,867.83
621.2178235054016,0.00950935,-0.623893,719954,-0.0121042,0.0,5203,0.715585500002,5,3515.52,7816.48816132,837.21
622.9749398231506,0.0150092,-0.630299,722435,-0.0115135,0.0,5207,0.691797554493,4,5173.04,7715.8059546,826.41
624.7406091690063,0.0100798,-0.637221,724435,-0.00789724,0.0,5209,-0.0544427633286,2,5990.15,7715.89263619,826.41
626.4988510608673,0.0156459,-0.649435,726450,-0.0212129,0.0,5213,0.620767921209,4,6640.99,7530.62615438,806.56
628.2488451004028,0.0273982,-0.64994,728450,-0.00510809,0.0,5215,0.00622576475143,2,5782.16,7530.799804,806.56
630.0144646167755,0.0121035,-0.661093,730450,-0.0150863,0.0,5217,-0.00626707077026,2,5871.55,7614.8268816,815.53
631.770702123642,0.0108686,-0.656496,732490,-0.0139708,0.0,5220,0.308191001415,3,6944.32,7599.36718157,813.84
633.5218772888184,0.00774666,-0.654074,735225,-0.0146027,0.0,5223,0.284191250801,3,7012.73,7628.86908056,816.97
635.2959041595459,0.016564,-0.649364,736853,-0.0117237,0.0,5225,0.705463349819,2,3166.07,7602.38144035,814.11
637.0615246295929,0.0104184,-0.643311,738781,-0.00675579,0.0,5227,0.382622659206,2,4416.23,7657.29476978,819.98
638.8115186691284,0.0114022,-0.648482,740781,-0.0124085,0.0,5229,-0.0339534282684,2,5914.3,7681.95177645,822.6
640.5771381855011,0.0146671,-0.661107,742767,-0.0120669,0.0,5231,0.355600953102,2,4260.62,7680.72946863,822.46
642.3270854949951,0.00916346,-0.656878,745344,-0.0103134,0.0,5234,0.298728048801,3,6593.24,7641.43354218,818.23
644.0926556587219,0.0145953,-0.654749,747344,-0.00904762,0.0,5236,-0.0334450006485,2,5975.97,7641.57337508,818.23
645.8426513671875,0.0141149,-0.653792,749547,-0.00575779,0.0,5239,0.30944108963,3,6895.0,7567.33862391,810.26
647.6082701683044,0.0735255,-0.661291,751547,0.00606192,0.0,5241,-0.0201532840729,2,6690.56,7567.4458264,810.26
649.3738899230957,0.0155838,-0.656,753651,-0.0087631,0.0,5244,0.48979139328,3,5997.93,7527.71933571,805.99
651.1395094394684,0.0096959,-0.658512,755651,-0.00899845,0.0,5246,-0.108140826225,2,5997.06,7565.67454296,810.05
652.9051291942596,0.0135284,-0.66777,756949,-0.0143801,0.0,5248,0.481472730637,2,4103.09,7615.04903406,815.33
654.6707482337952,0.0119944,-0.654764,758949,-0.00579864,0.0,5250,-0.0040637254715,2,5917.28,7684.12242629,822.71
656.4519939422607,0.0203365,-0.662153,761774,-0.00582787,0.0,5253,0.364744901657,3,7186.5,7747.73731299,829.52
658.2019884586334,0.00982365,-0.673943,763774,-0.00838208,0.0,5255,0.0131224393845,2,4801.02,7771.30758152,832.04
659.983234167099,0.00609208,-0.686273,765774,-0.0101945,0.0,5257,-0.0280108451843,2,5919.06,7810.8231086,836.26
661.7332279682159,0.0159974,-0.692563,767774,-0.0102419,0.0,5259,-0.00103068351746,2,5925.88,7966.70285289,852.94
663.5006422996521,0.0100938,-0.694312,769210,-0.011237,0.0,5261,0.601831108332,2,3246.38,7913.98916784,847.3
665.2494065761566,0.023523,-0.696306,771210,-0.00988547,0.0,5263,-0.00101733207703,2,5962.1,7913.94204829,847.3
667.0156755447388,0.0186527,-0.703182,773210,-0.0124006,0.0,5265,-0.0778155326843,2,5970.12,7913.9142725,847.3
668.7800800800323,0.0206578,-0.686651,775210,-0.0110317,0.0,5267,-0.00369620323181,2,5958.68,7913.84448853,847.3
670.5471460819244,0.0096867,-0.695517,777943,-0.0093865,0.0,5271,0.514175057411,4,6995.27,7863.27027668,841.88
672.2975616455078,0.0124208,-0.670572,779943,-0.00887626,0.0,5273,-0.00791358947754,2,5944.59,7863.33209463,841.88
674.0634388923645,0.0157908,-0.663298,781943,-0.00901231,0.0,5275,-0.0416529178619,2,3744.14,7863.43520541,841.88
675.8280680179596,0.0111127,-0.66037,783943,-0.00921921,0.0,5277,-0.0479564666748,2,5853.39,7863.43896028,841.88
677.5934579372406,0.0151939,-0.657256,786250,-0.00869456,0.0,5280,0.474143743515,3,6676.66,7798.73536307,834.95
679.3581178188324,0.0103604,-0.668445,788250,-0.0080431,0.0,5282,-0.037547826767,2,5951.77,7885.53681815,844.23
681.1237394809723,0.0150507,-0.645145,790250,-0.00877328,0.0,5284,-0.00115740299225,2,5940.63,7961.72064286,852.37
682.8737323284149,0.0150969,-0.641202,791701,-0.0104367,0.0,5286,0.515200793743,2,3288.39,7910.48035023,846.88
684.6393535137177,0.0242394,-0.636759,793701,-0.00317364,0.0,5288,-0.0198849439621,2,5979.64,7910.54554556,846.88
686.4049725532532,0.0151069,-0.626128,795701,-0.00576179,0.0,5290,-0.0612280368805,2,6039.73,7997.12512993,856.14
688.1551640033722,0.0203736,-0.61506,798701,-0.00471011,0.0,5293,-0.00258350372314,3,8775.01,7997.09900436,856.14
689.9207828044891,0.0146325,-0.609713,799821,-0.0100341,0.0,5295,0.537360012531,2,3041.76,7914.76180286,847.34
691.6864049434662,0.0144955,-0.616202,801821,-0.0143041,0.0,5297,-0.0337665081024,2,5942.26,7914.66881331,847.34
693.4363975524902,0.015515,-0.6103,804821,-0.0122451,0.0,5300,0.00806301832199,3,6213.44,7992.13926029,855.64
695.2020180225372,0.0102625,-0.597783,806305,-0.010312,0.0,5302,0.721926778555,2,544.321,8075.56673494,864.57
696.9520120620728,0.00857795,-0.599775,808305,-0.00839027,0.0,5304,-0.166982293129,2,6080.11,8159.07535251,873.51
698.7020080089569,0.00598357,-0.573794,810395,-0.00856226,0.0,5307,0.370883107185,3,6126.34,8215.9636533,879.6
700.4520010948181,0.0385503,-0.56336,812320,-0.0135721,0.0,5312,0.8364585042,5,4523.42,8027.1863043,859.39
702.2176215648651,0.0094623,-0.563833,814320,-0.0110887,0.0,5314,-0.174601793289,2,6127.6,8114.17993248,868.7
703.9832406044006,0.0308072,-0.559561,816320,-0.00390507,0.0,5316,0.000520050525665,2,5757.96,8114.12723174,868.7
705.733235836029,0.0235922,-0.567518,818320,-0.00793759,0.0,5318,-0.0159454345703,2,5967.37,8114.09352444,868.7
707.4974002838135,0.0172199,-0.558426,820320,-0.00853193,0.0,5320,-0.0068051815033,2,5987.7,8203.62069812,878.3
709.2493166923523,0.0229198,-0.542824,822975,-0.015731,0.0,5323,0.216766119003,3,6764.81,8195.80201376,877.5
710.999281167984,0.0124227,-0.543834,824975,-0.00443887,0.0,5325,-0.0175007581711,2,5979.46,8230.43272148,881.22
712.7646243572235,0.0109462,-0.567168,826975,-0.0105054,0.0,5327,-0.0125410556793,2,5837.07,8237.1239926,881.94
714.5302441120148,0.0090858,-0.555866,828975,-0.00834209,0.0,5329,-0.0112479925156,2,5952.97,8237.01684505,881.94
716.2802386283875,0.0183619,-0.560476,831005,-0.0190845,0.0,5332,0.591725677252,3,4451.44,8147.62754232,872.38
718.0459775924683,0.0269828,-0.559084,833364,-0.0141623,0.0,5335,0.54864653945,3,4155.65,8127.20795579,870.2
719.7965722084045,0.0148168,-0.563414,835168,-0.0156777,0.0,5337,0.230668127537,2,3959.47,8108.73424894,868.24
721.5659368038177,0.0159498,-0.56853,837168,-0.00837971,0.0,5339,-0.0437643527985,2,5951.65,8183.07678724,876.21
723.311770439148,0.0110406,-0.557803,838842,-0.0174451,0.0,5341,0.499147891998,2,3507.48,8152.4454761,872.95
725.0777835845947,0.0154668,-0.557424,841445,-0.0143095,0.0,5344,0.221703886986,3,7237.03,8198.87509688,877.94
726.8424799442291,0.0115892,-0.560735,843445,-0.00292384,0.0,5346,-0.0354076623917,2,5996.96,8198.85191276,877.94
728.6237244606018,0.00822275,-0.553755,845445,-0.0084189,0.0,5348,-0.213784337044,2,6286.82,8264.22220519,884.96
730.3737196922302,0.0120278,-0.563482,847020,-0.0157254,0.0,5350,0.47418564558,2,2115.44,8224.27025956,880.71
732.1393392086029,0.00953366,-0.551472,849020,-0.0102494,0.0,5352,-0.0581901073456,2,6007.21,8224.13066515,880.71
733.889333486557,0.0147199,-0.567857,851020,-0.0104958,0.0,5354,-0.00766384601593,2,5954.79,8240.46183236,882.46
735.655595779419,0.0117597,-0.566202,853482,-0.0155366,0.0,5357,0.277695596218,3,7583.32,8190.08481499,877.08
737.4055922031403,0.0130169,-0.568131,855482,-0.0120156,0.0,5359,-0.0970270633698,2,5958.46,8189.89848491,877.08
739.1714136600494,0.00965604,-0.557437,857482,-0.0091275,0.0,5361,-0.00289416313171,2,5954.31,8242.4990688,882.72
740.9405353069305,0.0122079,-0.542957,859482,-0.0122259,0.0,5363,-0.00775146484375,2,5872.21,8242.47925224,882.72
742.7019381523132,0.0100867,-0.548202,861482,-0.00822527,0.0,5365,-0.00480437278748,2,5951.19,8242.38618505,882.72
744.4519331455231,0.0169992,-0.545364,864074,-0.0112469,0.0,5368,0.26221549511,3,7956.15,8204.18877788,878.64
746.2187964916229,0.0177678,-0.527402,866074,-0.00981921,0.0,5370,-0.00917875766754,2,5915.98,8322.39624944,891.31
747.9677147865295,0.0168761,-0.521939,868074,-0.00923593,0.0,5372,-0.0260502099991,2,5911.84,8322.12688201,891.31
749.733335018158,0.00977461,-0.519784,869545,-0.0167565,0.0,5374,0.547738969326,2,2087.17,8272.44333954,886.02
751.4989533424377,0.0114459,-0.531944,872075,-0.00960484,0.0,5377,0.147165596485,3,8229.03,8228.28655379,881.32
753.2489500045776,0.00898692,-0.53541,874075,-0.0138885,0.0,5379,-0.0208086967468,2,5541.8,8228.04927794,881.32
755.014568567276,0.0106177,-0.546828,876075,-0.00928632,0.0,5381,0.0205999612808,2,5642.71,8292.60383731,888.25
756.7801885604858,0.0151743,-0.554345,878122,-0.0121883,0.0,5384,0.199722707272,3,7965.07,8203.28115076,878.72
758.5301864147186,0.015915,-0.56127,880122,-0.0107021,0.0,5386,-0.149884581566,2,5922.73,8254.34415686,884.21
760.2958030700684,0.0119931,-0.568123,882122,-0.010569,0.0,5388,-0.00580739974976,2,5905.51,8254.11541487,884.21
762.0457966327667,0.0073311,-0.577016,884122,-0.00982464,0.0,5390,-0.169750809669,2,6094.33,8253.980134,884.21
763.8114192485809,0.0154735,-0.579116,886122,-0.0135447,0.0,5392,-0.0073310136795,2,5915.28,8253.84539811,884.21
765.5621898174286,0.0162257,-0.586401,888122,-0.0113596,0.0,5394,-0.00176775455475,2,5914.41,8335.91458076,893.01
767.3119344711304,0.0070821,-0.571025,890122,-0.00541017,0.0,5396,-0.00139605998993,2,5917.56,8335.72395632,893.01
769.0775063037872,0.0224741,-0.549332,892122,-0.00821818,0.0,5398,-0.00148725509644,2,5914.57,8335.55909531,893.01
770.8353915214539,0.0144936,-0.552711,894486,-0.0177515,0.0,5403,0.435388743877,5,5090.07,8137.15672952,871.81
772.5925035476685,0.0135267,-0.559335,896486,-0.0114054,0.0,5405,-0.0956281423569,2,5950.36,8136.90228625,871.81
774.3588552474976,0.0127969,-0.569656,898858,-0.0190282,0.0,5408,0.469314038754,3,4893.13,8180.52012291,876.51
776.1086337566376,0.0150578,-0.553216,900831,-0.0183246,0.0,5413,0.758227497339,5,4896.54,8167.26483204,875.11
777.8740384578705,0.0124117,-0.563881,902831,-0.00875392,0.0,5415,-0.0654604434967,2,5897.75,8167.0828792,875.11
779.6396570205688,0.0234577,-0.584196,904892,-0.0120303,0.0,5418,0.268362939358,3,5411.1,8079.05699817,865.72
781.389651298523,0.0125533,-0.581662,906912,-0.0127897,0.0,5421,0.191396296024,3,6566.04,7987.55404387,855.92
