loss_ent,ev_tdlam_before,EpThisIter,TimestepsSoFar,loss_kl,loss_pol_entpen,EpisodesSoFar,loss_vf_loss,TimeElapsed,loss_pol_surr,EpLenMean,EpRewMean
0.776438,-0.0448197126389,2,948147,0.00698705,0.0,1723,67.6183,742.538950920105,-0.00708241,998.56,998.56
0.759031,0.0010649561882,2,950147,0.00889489,0.0,1725,67.6989,744.1483199596405,-0.00599874,998.56,998.56
0.743138,-0.0100133419037,2,952147,0.00438015,0.0,1727,67.7149,745.7420651912689,-0.00699993,998.56,998.56
0.762698,-0.00428211688995,2,954147,0.0123555,0.0,1729,68.2326,747.3514358997345,-0.00862399,998.56,998.56
0.762461,-0.00352251529694,2,956147,0.00509374,0.0,1731,68.1894,748.9451816082001,-0.00570477,998.56,998.56
0.774496,-0.0132495164871,2,958147,0.00241545,0.0,1733,60.1687,750.5389261245728,-0.00573101,998.56,998.56
0.786089,-0.0130202770233,2,960147,0.00616031,0.0,1735,68.1439,752.141194820404,-0.00688666,998.56,998.56
0.790436,-0.0239067077637,2,962147,0.00830659,0.0,1737,68.1879,753.7351007461548,-0.00800931,998.56,998.56
0.794576,0.00159013271332,2,964147,0.00636465,0.0,1739,66.7949,755.3364622592926,-0.00989599,998.56,998.56
0.829524,-0.0144821405411,2,966147,0.0134574,0.0,1741,67.2477,756.9335021972656,-0.00721859,998.56,998.56
0.834865,-0.00694334506989,2,968147,0.00781136,0.0,1743,68.2931,758.5389888286591,-0.00559349,998.56,998.56
0.839432,0.0164031386375,2,970147,0.0104973,0.0,1745,65.0793,760.1327345371246,-0.0104269,998.56,998.56
0.842074,0.0441690683365,2,972147,0.0072409,0.0,1747,63.2113,761.7421035766602,-0.00464113,998.56,998.56
0.843372,0.0532130599022,2,974147,0.00662531,0.0,1749,63.8977,763.3358500003815,-0.00335046,998.56,998.56
0.831089,-0.0778992176056,2,976147,0.00675707,0.0,1751,57.5555,764.9464957714081,-0.0112646,998.56,998.56
0.84086,0.00862282514572,2,978147,0.00925329,0.0,1753,63.7224,766.5405039787292,-0.0084611,998.56,998.56
0.831585,-0.0300890207291,2,980147,0.00849683,0.0,1755,64.3456,768.1423621177673,-0.00801267,998.56,998.56
0.839739,0.00729495286942,2,982147,0.0118737,0.0,1757,65.6905,769.7348670959473,-0.00521697,998.56,998.56
0.846443,0.0338600873947,2,984147,0.00911895,0.0,1759,64.5665,771.3362424373627,-0.00968187,998.56,998.56
0.843145,0.0846959352493,2,986147,0.00564365,0.0,1761,60.8401,772.9311051368713,-0.00937289,998.56,998.56
0.828369,0.00452941656113,3,989147,0.00982436,0.0,1764,92.5782,774.5271480083466,-0.00983779,998.56,998.56
0.805494,0.058700799942,2,991147,0.0173667,0.0,1766,66.7011,776.1436309814453,-0.0105792,998.56,998.56
0.810726,-0.0124050378799,2,993147,0.00890705,0.0,1768,70.1474,777.7419760227203,-0.00618515,998.56,998.56
0.804832,-0.013795375824,2,995147,0.0246876,0.0,1770,70.5234,779.3513467311859,-0.00734608,998.56,998.56
0.802311,-0.0016655921936,2,997147,0.0120196,0.0,1772,70.0527,780.9456412792206,-0.00167626,998.56,998.56
0.804556,0.0825024843216,2,999147,0.0109676,0.0,1774,65.614,782.5552363395691,-0.00820531,998.56,998.56
0.773445,-0.0216510295868,2,1001147,0.00913264,0.0,1776,69.2121,784.1571125984192,-0.0098353,998.56,998.56
