loss_vf_loss,loss_ent,loss_pol_entpen,EpLenMean,ev_tdlam_before,EpisodesSoFar,loss_kl,EpThisIter,loss_pol_surr,TimeElapsed,TimestepsSoFar,EpRewMean
124.95,-1.7159,0.0,1000.0,0.0851361751556,899,0.0336225,2,-0.0393415,773.3338334560394,899000,1322.94914911
129.689,-1.73281,0.0,1000.0,0.0845559239388,901,0.0430311,2,-0.035703,775.1085226535797,901000,1321.89581985
125.923,-1.72343,0.0,1000.0,0.0847925543785,903,0.0415188,2,-0.0345175,776.8898882865906,903000,1321.17933102
122.44,-1.76359,0.0,1000.0,0.119112491608,905,0.0367413,2,-0.0404956,778.6708941459656,905000,1320.67334376
126.896,-1.75159,0.0,1000.0,0.0312637090683,907,0.0508646,2,-0.0323989,780.4564232826233,907000,1320.76384549
129.149,-1.74892,0.0,1000.0,0.112814843655,909,0.0421372,2,-0.0361857,782.2334454059601,909000,1320.55773029
127.333,-1.7681,0.0,1000.0,0.161859512329,911,0.0459761,2,-0.0415801,784.0142347812653,911000,1320.93407024
133.814,-1.80848,0.0,1000.0,0.227831721306,913,0.0516139,2,-0.0395679,785.7960939407349,913000,1319.52137381
127.528,-1.82938,0.0,1000.0,0.114194989204,915,0.0503204,2,-0.0353388,787.5771300792694,915000,1320.89912616
135.654,-1.81449,0.0,1000.0,0.0815226435661,917,0.0371034,2,-0.0347822,789.373925447464,917000,1321.45979729
133.893,-1.84256,0.0,1000.0,0.11387181282,919,0.0366669,2,-0.0368089,791.1550841331482,919000,1320.73071228
132.264,-1.8439,0.0,1000.0,0.0780961513519,921,0.0420541,2,-0.0323988,792.9368195533752,921000,1320.57832895
129.127,-1.84683,0.0,1000.0,0.0692327618599,923,0.050289,2,-0.0329675,794.7022144794464,923000,1321.079924
133.118,-1.81025,0.0,1000.0,0.181412816048,925,0.0415861,2,-0.0378268,796.4834656715393,925000,1322.12725987
128.528,-1.81863,0.0,1000.0,0.0896176099777,927,0.0439672,2,-0.0308493,798.2646124362946,927000,1321.6410502
128.845,-1.8339,0.0,1000.0,0.0635917186737,929,0.0330604,2,-0.0348864,800.0537729263306,929000,1320.91495365
132.141,-1.82689,0.0,1000.0,0.0853301286697,931,0.0456002,2,-0.0338099,801.8266317844391,931000,1320.94861154
134.563,-1.85592,0.0,1000.0,0.0947011113167,933,0.0427037,2,-0.0354619,803.6081504821777,933000,1320.64569465
131.534,-1.85217,0.0,1000.0,0.0906637310982,935,0.0541726,2,-0.025363,805.3900799751282,935000,1321.57516995
135.946,-1.85995,0.0,1000.0,0.0820604562759,937,0.0443811,2,-0.0304565,807.1818442344666,937000,1323.07703676
192.368,-1.83906,0.0,1000.0,0.0651568174362,940,0.0487142,3,-0.0337797,808.9674088954926,940000,1324.60796812
133.593,-1.84714,0.0,1000.0,0.0749739408493,942,0.0494806,2,-0.0328982,810.7494432926178,942000,1325.33030039
134.514,-1.89538,0.0,1000.0,0.0728335976601,944,0.0794419,2,-0.0275165,812.5302906036377,944000,1325.9990667
130.071,-1.86773,0.0,1000.0,0.060375392437,946,0.0644061,2,-0.0274959,814.3112125396729,946000,1327.3765765
131.571,-1.8932,0.0,1000.0,0.0684753656387,948,0.0392981,2,-0.035608,816.093211889267,948000,1327.38067778
129.711,-1.88943,0.0,1000.0,0.0714824795723,950,0.0440015,2,-0.0276006,817.8893003463745,950000,1328.40729025
131.624,-1.86185,0.0,1000.0,0.182627618313,952,0.089524,2,-0.0220126,819.6713004112244,952000,1327.87146015
129.023,-1.8893,0.0,1000.0,0.0644108653069,954,0.043219,2,-0.0318882,821.45236992836,954000,1329.53798577
129.993,-1.89343,0.0,1000.0,0.0886306762695,956,0.0381868,2,-0.035623,823.2335855960846,956000,1331.27409461
130.407,-1.88746,0.0,1000.0,0.0695050954819,958,0.0455383,2,-0.0321262,825.0302386283875,958000,1330.31760689
134.516,-1.85104,0.0,1000.0,0.0662781000137,960,0.0378662,2,-0.0343637,826.7955780029297,960000,1330.68736529
129.063,-1.86662,0.0,1000.0,0.12900519371,962,0.0373092,2,-0.0394645,828.5923807621002,962000,1330.95802723
137.894,-1.86336,0.0,1000.0,0.0954301357269,964,0.040978,2,-0.0415677,830.3743391036987,964000,1330.96923789
129.264,-1.86966,0.0,1000.0,0.0477372407913,966,0.0557884,2,-0.0301249,832.1553242206573,966000,1330.38819737
126.784,-1.88448,0.0,1000.0,0.0909877419472,968,0.0331713,2,-0.0389922,833.936233997345,968000,1330.45575311
128.579,-1.83763,0.0,1000.0,0.0922256708145,970,0.0582836,2,-0.0284557,835.7176253795624,970000,1331.18098555
130.003,-1.85661,0.0,1000.0,0.0823751688004,972,0.0664408,2,-0.0250601,837.51415848732,972000,1330.63956122
132.844,-1.86917,0.0,1000.0,0.138908743858,974,0.055507,2,-0.034741,839.3110339641571,974000,1331.57770172
132.977,-1.87713,0.0,1000.0,0.133209168911,976,0.0408402,2,-0.0392726,841.0886671543121,976000,1332.3415425
133.444,-1.89768,0.0,1000.0,0.112533986568,978,0.0389873,2,-0.0394694,842.8736732006073,978000,1333.93656402
139.6,-1.90124,0.0,1000.0,0.189194440842,980,0.0462084,2,-0.0426364,844.6555721759796,980000,1334.01196134
172.963,-1.92126,0.0,1000.0,0.0790982246399,983,0.0820383,3,-0.0300013,846.4367938041687,983000,1334.17991968
131.22,-1.88346,0.0,1000.0,0.064304292202,985,0.0588179,2,-0.0301199,848.2187585830688,985000,1335.47397841
128.852,-1.87992,0.0,1000.0,0.080877661705,987,0.0512372,2,-0.0327972,849.9992172718048,987000,1335.61021707
131.895,-1.88726,0.0,1000.0,0.12958163023,989,0.0385174,2,-0.0404375,851.7860298156738,989000,1335.66470597
127.142,-1.90025,0.0,1000.0,0.035779774189,991,0.0361902,2,-0.0400978,853.5613243579865,991000,1336.72451921
129.727,-1.85513,0.0,1000.0,0.0775933861732,993,0.0520374,2,-0.0324644,855.3430037498474,993000,1337.23402018
124.659,-1.89456,0.0,1000.0,0.168373227119,995,0.0376006,2,-0.0407608,857.123925447464,995000,1338.2792275
128.399,-1.89787,0.0,1000.0,0.116585254669,997,0.0546755,2,-0.034745,858.9049949645996,997000,1339.77012691
138.583,-1.92302,0.0,1000.0,0.0944340229034,999,0.048081,2,-0.0354492,860.6865246295929,999000,1339.98637971
134.422,-1.93876,0.0,1000.0,0.113063275814,1001,0.0577489,2,-0.032377,862.4678611755371,1001000,1339.75192977
