loss_kl,EpisodesSoFar,ev_tdlam_before,TimeElapsed,TimestepsSoFar,EpRewMean,EpLenMean,loss_pol_surr,loss_ent,EpThisIter,loss_vf_loss,loss_pol_entpen
0.0306203,913,0.988601772115,816.4995303153992,913000,22.513057424,1000.0,-0.00368354,-1.7961,2,0.0270953,0.0
0.0245409,915,0.982057707384,818.3287897109985,915000,22.3416528497,1000.0,-0.00348425,-1.8166,2,0.0749455,0.0
0.206098,917,0.974852506071,820.1557266712189,917000,22.25855067,1000.0,-0.0280781,-1.82818,2,0.0167293,0.0
0.0180425,919,0.971834568307,821.9688324928284,919000,22.6124507152,1000.0,-0.0154158,-1.85057,2,0.0281368,0.0
0.00718998,921,0.981793515384,823.796457529068,921000,22.5511941858,1000.0,-0.0131038,-1.86369,2,0.026449,0.0
0.152704,923,0.985510620289,825.6247570514679,923000,22.9137344896,1000.0,-0.00935584,-1.90849,2,0.0363806,0.0
0.119483,925,0.975174123421,827.4545118808746,925000,23.3307009619,1000.0,-0.00921625,-1.93603,2,0.0262818,0.0
0.0466349,927,0.995227725711,829.2661831378937,927000,23.5435001134,1000.0,-0.0164046,-1.91959,2,0.00801043,0.0
0.0351303,929,0.972818795592,831.090903043747,929000,23.6988518703,1000.0,-0.00105704,-1.9291,2,0.0118302,0.0
0.0496284,931,0.959653183818,832.9218711853027,931000,23.6054187609,1000.0,0.0142827,-1.94618,2,0.0504794,0.0
0.0420425,933,0.921873986721,834.7498347759247,933000,23.3444730602,1000.0,-0.00175893,-1.97144,2,0.0415663,0.0
0.109158,935,0.968883836642,836.5626320838928,935000,23.399126753,1000.0,0.00124968,-1.98256,2,0.0333217,0.0
0.0613452,937,0.978219147772,838.374929189682,937000,23.2023558572,1000.0,-0.00968069,-1.96487,2,0.0144392,0.0
0.0392189,940,0.980541227385,840.2034738063812,940000,23.1153726359,1000.0,0.00674075,-1.98465,3,0.0272353,0.0
0.835742,942,0.981018476188,842.0157580375671,942000,23.1116730562,1000.0,0.0124644,-1.96999,2,0.0288713,0.0
0.0372974,944,0.970648858696,843.8438999652863,944000,22.7154570369,1000.0,0.00577504,-1.97829,2,0.020422,0.0
0.0473879,946,0.975048106164,845.6677198410034,946000,22.7176703481,1000.0,-0.00957955,-1.96935,2,0.0357067,0.0
0.0424081,948,0.983591685072,847.5002527236938,948000,22.915077916,1000.0,0.00488727,-1.98476,2,0.0203169,0.0
0.270709,950,0.972057981417,849.3415141105652,950000,22.9822735959,1000.0,0.0235211,-1.99011,2,0.0172582,0.0
0.012762,952,0.984447703697,851.1717073917389,952000,23.3591892093,1000.0,-0.0128885,-2.00013,2,0.0176174,0.0
0.0965674,954,0.954767420888,852.9841735363007,954000,23.4250392998,1000.0,0.00775894,-1.99525,2,0.158271,0.0
0.0140899,956,0.982246436179,854.8276109695435,956000,23.3016174183,1000.0,-0.00939216,-1.99998,2,0.0257337,0.0
0.0683317,958,0.986021984369,856.6404268741608,958000,23.7155908077,1000.0,0.0162802,-2.01047,2,0.0216627,0.0
0.0301441,960,0.99496272672,858.4682190418243,960000,23.8189271493,1000.0,-0.00885159,-2.02621,2,0.00870772,0.0
0.085803,962,0.987399034202,860.2815144062042,962000,23.9937146954,1000.0,-0.0179913,-2.03806,2,0.0271073,0.0
0.0297589,964,0.991652847268,862.1251726150513,964000,24.3889775334,1000.0,-0.019372,-2.04774,2,0.0415368,0.0
0.0532309,966,0.987524555996,863.9369945526123,966000,24.4545807724,1000.0,-0.00890106,-2.07392,2,0.0303644,0.0
0.135376,968,0.989228487015,865.7657997608185,968000,24.4572039922,1000.0,0.0457388,-2.07199,2,0.0144652,0.0
0.468472,970,0.995101445355,867.5936622619629,970000,24.9687355996,1000.0,0.00762964,-2.06686,2,0.00534845,0.0
0.0350116,972,0.946798890829,869.4218308925629,972000,25.3887589438,1000.0,-0.0148139,-2.06802,2,0.0184643,0.0
0.0346249,974,0.979853887111,871.2366101741791,974000,25.1464590833,1000.0,-0.00567241,-2.06719,2,0.0228921,0.0
0.0343352,976,0.988866684958,873.0620694160461,976000,25.1454879576,1000.0,0.00173022,-2.0928,2,0.00582289,0.0
0.109066,978,0.995597947389,874.881359577179,978000,26.0998970323,1000.0,-0.00367013,-2.09807,2,0.0047525,0.0
0.0362025,980,0.990178150125,876.6876473426819,980000,26.5290436364,1000.0,-0.00629687,-2.11319,2,0.00831287,0.0
0.0454757,983,0.997214659117,878.5074656009674,983000,26.6847017362,1000.0,-0.00931142,-2.09358,3,0.00552449,0.0
0.185449,985,0.994875143748,880.3382527828217,985000,27.2760439831,1000.0,-0.0298585,-2.10242,2,0.00407906,0.0
0.0522372,987,0.996212497819,882.1565825939178,987000,27.6750702218,1000.0,-0.0136314,-2.10531,2,0.00863405,0.0
0.0321363,989,0.998652227107,884.0001003742218,989000,27.9545268856,1000.0,-0.00580951,-2.13015,2,0.00400099,0.0
0.0486521,991,0.990471800789,885.8278193473816,991000,28.3530405153,1000.0,-0.0104603,-2.12517,2,0.00430666,0.0
0.0456274,993,0.996608000016,887.6407165527344,993000,28.3944102433,1000.0,-0.00498804,-2.12167,2,0.00729775,0.0
0.0689044,995,0.998856016668,889.4842481613159,995000,28.9324414077,1000.0,-0.00303608,-2.11668,2,0.00187626,0.0
0.278226,997,0.992523170076,891.296858549118,997000,29.013487432,1000.0,-0.0161377,-2.11619,2,0.00653956,0.0
0.056204,999,0.993239607662,893.125194311142,999000,29.5095417995,1000.0,-0.00663314,-2.11692,2,0.00982603,0.0
0.0386627,1001,0.987834173255,894.9373788833618,1001000,29.8127545772,1000.0,-0.00627465,-2.12235,2,0.0280793,0.0
