EpLenMean,ev_tdlam_before,loss_pol_entpen,loss_pol_surr,EpThisIter,TimestepsSoFar,loss_kl,loss_vf_loss,EpisodesSoFar,TimeElapsed,EpRewMean,loss_ent
1000.0,0.997162343934,0.0,-0.00863655,2,458000,0.0349873,0.0326434,458,407.57851243019104,62.3751801641,0.0687797
1000.0,0.995812384877,0.0,-0.0179351,2,460000,0.0149359,0.0499183,460,409.39012813568115,62.4142962005,0.0668731
1000.0,0.99694288196,0.0,-0.00441043,2,462000,0.0340765,0.0317466,462,411.1963188648224,62.5876077178,0.0672283
1000.0,0.996348663466,0.0,-0.009453,2,464000,0.0355042,0.0421979,464,413.0158977508545,62.6951472565,0.0552428
1000.0,0.995497501455,0.0,-0.0202375,2,466000,0.0248079,0.0296567,466,414.8135302066803,62.7784222146,0.0435649
1000.0,0.997048916062,0.0,-0.0155989,2,468000,0.0196402,0.0287374,468,416.6249656677246,62.9508502727,0.0418806
1000.0,0.998126740567,0.0,-0.00797551,3,471000,0.0215083,0.0285212,471,418.42259979248047,63.1821604577,0.0159383
1000.0,0.995571918786,0.0,-0.0163758,2,473000,0.0210986,0.0396615,473,420.25000381469727,63.2079091642,0.0340844
1000.0,0.997044327436,0.0,-0.010723,2,475000,0.0290421,0.0328094,475,422.04617500305176,63.3835754323,0.0303054
1000.0,0.996884903405,0.0,-0.0106011,2,477000,0.0404054,0.0334131,477,423.85919713974,63.7404618303,0.0484232
1000.0,0.997151156655,0.0,-0.0215581,2,479000,0.0220971,0.0288091,479,425.6715338230133,63.8198832459,0.0732103
1000.0,0.996383599937,0.0,-0.0132021,2,481000,0.0222459,0.0404037,481,427.4996838569641,63.9493090155,0.063921
1000.0,0.995376991108,0.0,-0.0139362,2,483000,0.0141729,0.043843,483,429.2965250015259,64.112566878,0.0877228
1000.0,0.997002457036,0.0,-0.0220423,2,485000,0.0151407,0.027815,485,431.1254246234894,64.2936479696,0.0999534
1000.0,0.994187993929,0.0,-0.0224266,2,487000,0.0312046,0.027547,487,432.9221203327179,64.3219313162,0.0771461
1000.0,0.99680521246,0.0,-0.0140911,2,489000,0.0156181,0.0278575,489,434.74994921684265,64.3796631547,0.0583827
1000.0,0.994833981153,0.0,-0.0223422,2,491000,0.0126735,0.0247799,491,436.5465850830078,64.3907299578,0.0499916
1000.0,0.995759974699,0.0,-0.0184737,2,493000,0.0180631,0.0328527,493,438.3744478225708,64.4434292318,0.0446143
1000.0,0.996969226282,0.0,-0.0179839,2,495000,0.0185902,0.0269412,495,440.17311668395996,64.5617206687,0.0217044
1000.0,0.996718941489,0.0,-0.0093137,2,497000,0.0217366,0.0306869,497,441.9995286464691,64.6647657533,0.0243645
1000.0,0.997520467965,0.0,-0.0152298,2,499000,0.016034,0.0274391,499,443.79702734947205,64.818781005,0.0546724
1000.0,0.995537678245,0.0,-0.0215471,2,501000,0.0174431,0.0327755,501,445.62518525123596,64.962553648,0.0844164
1000.0,0.9962819512,0.0,-0.0196858,2,503000,0.0282753,0.0370722,503,447.42206287384033,65.0440119467,0.0936895
1000.0,0.998418189003,0.0,-0.0193046,2,505000,0.0168219,0.0145705,505,449.2343227863312,65.1169147036,0.0859117
1000.0,0.99839305575,0.0,-0.0208135,2,507000,0.0241493,0.0167268,507,451.04655361175537,65.2132500232,0.0670328
1000.0,0.997235343326,0.0,-0.0151961,2,509000,0.0181555,0.0310079,509,452.8592405319214,65.3242080999,0.0608978
1000.0,0.994064435363,0.0,-0.014885,3,512000,0.0194217,0.0699239,512,454.6790523529053,65.4179793467,0.0565524
1000.0,0.99656668934,0.0,-0.0189321,2,514000,0.0152544,0.0545363,514,456.49971890449524,65.4690839415,0.0611775
1000.0,0.997636763845,0.0,-0.0131347,2,516000,0.0247956,0.0263439,516,458.32754254341125,65.469272995,0.0637941
1000.0,0.997809357708,0.0,-0.0201162,2,518000,0.0219908,0.0241793,518,460.1408395767212,65.5317340039,0.0748797
1000.0,0.99787760037,0.0,-0.0144722,2,520000,0.0938577,0.0177009,520,461.9542808532715,65.5914927118,0.0397085
1000.0,0.996346775908,0.0,-0.0187053,2,522000,0.0214812,0.0385924,522,463.7809021472931,65.5868036286,0.0454414
1000.0,0.995077812579,0.0,-0.0128808,2,524000,0.0189188,0.0525274,524,465.57843041419983,66.3640501102,0.0498816
1000.0,0.996611938812,0.0,-0.0185588,2,526000,0.0220647,0.032646,526,467.4065535068512,66.448396326,0.0484462
1000.0,0.998299045605,0.0,-0.0117701,2,528000,0.0147424,0.0184533,528,469.20245599746704,66.4316367646,0.063946
1000.0,0.998267412186,0.0,-0.0188765,2,530000,0.014314,0.0210885,530,471.03201484680176,66.5669721638,0.0327915
1000.0,0.99616108695,0.0,-0.0160717,2,532000,0.0243508,0.0453593,532,472.8282525539398,66.6501449187,0.00387704
1000.0,0.996318218997,0.0,-0.0140844,2,534000,0.0266111,0.0417066,534,474.6415810585022,66.7628645268,0.00649571
1000.0,0.99729844532,0.0,-0.0198861,2,536000,0.0163391,0.0313568,536,476.43683910369873,66.8288371751,-0.00531542
1000.0,0.995898814872,0.0,-0.0210648,2,538000,0.0167687,0.0408829,538,478.26579308509827,66.910148398,-0.0194288
1000.0,0.997270999476,0.0,-0.0153977,2,540000,0.0235947,0.0337457,540,480.0626223087311,66.9593996658,-0.00691241
1000.0,0.996283427346,0.0,-0.015589,2,542000,0.0294223,0.0430958,542,481.8909351825714,67.0536834114,-0.0271853
1000.0,0.994340910576,0.0,-0.0127581,2,544000,0.016682,0.0571554,544,483.6880807876587,67.0500967047,-0.0246812
1000.0,0.995111562777,0.0,-0.0171045,2,546000,0.0273609,0.0480667,546,485.4995594024658,67.0800830293,-0.0222378
1000.0,0.994627377018,0.0,-0.0132577,2,548000,0.0318033,0.0593032,548,487.31202602386475,67.1610077471,-0.0427902
1000.0,0.996707438491,0.0,-0.0172233,2,550000,0.0197569,0.0346258,550,489.1092391014099,67.2344631692,-0.0456514
1000.0,0.996607499197,0.0,-0.00299753,2,552000,0.0402449,0.0458465,552,490.9058530330658,67.2765331147,-0.052477
1000.0,0.995336663909,0.0,-0.0198499,3,555000,0.0168367,0.0602166,555,492.71902680397034,67.2998741179,-0.0455744
1000.0,0.996913775569,0.0,-0.0151661,2,557000,0.024417,0.0457329,557,494.5466799736023,67.3665931734,-0.0548798
1000.0,0.995470621623,0.0,-0.00790503,2,559000,0.0353836,0.0564975,559,496.4374635219574,67.4243646283,-0.0555553
1000.0,0.995861724485,0.0,-0.0189984,2,561000,0.0220303,0.0321495,561,498.3434805870056,67.4366987625,-0.0789414
1000.0,0.991085588932,0.0,-0.0117251,2,563000,0.0162588,0.0593969,563,500.24259543418884,67.2378800987,-0.104278
1000.0,0.994994756766,0.0,-0.00864047,2,565000,0.024881,0.0569116,565,502.14019989967346,67.2317586506,-0.100914
1000.0,0.868464782834,0.0,-0.00230496,2,567000,0.017687,0.929207,567,504.06381392478943,66.4850704003,-0.0890901
1000.0,0.993460690137,0.0,-0.00810171,2,569000,0.0199795,0.0334006,569,505.96891021728516,66.4662827457,-0.110059
1000.0,0.989016270265,0.0,-0.0122301,2,571000,0.0040612,0.0579217,571,507.9062659740448,65.8344277732,-0.126238
1000.0,0.997715804027,0.0,-0.0144029,2,573000,0.0193553,0.0148551,573,509.797221660614,65.8673218427,-0.132997
1000.0,0.996096206363,0.0,-0.0227993,2,575000,0.0168598,0.0413023,575,511.70340633392334,65.8951688733,-0.140562
1000.0,0.996947623789,0.0,-0.0188818,2,577000,0.0184671,0.0209102,577,513.6096656322479,65.8930242031,-0.125684
1000.0,0.992067740299,0.0,-0.0111163,2,579000,0.00692621,0.0464041,579,515.5318751335144,65.5887891064,-0.107602
1000.0,0.996549701318,0.0,-0.0134229,2,581000,0.0286341,0.0386146,581,517.4223673343658,65.5717163515,-0.119848
1000.0,0.993388001807,0.0,-0.00528586,2,583000,0.0157251,0.0301925,583,519.3444442749023,65.5476157418,-0.120109
1000.0,0.995268104598,0.0,-0.0101162,2,585000,0.0109616,0.0292973,585,521.2496614456177,65.3040647719,-0.115832
1000.0,0.996318234131,0.0,-0.01261,2,587000,0.0226853,0.022848,587,523.1762630939484,65.3467018376,-0.151913
1000.0,0.996281554224,0.0,-0.00434155,2,589000,0.0225413,0.0349893,589,525.0781836509705,65.0953553482,-0.144588
1000.0,0.993780374061,0.0,-0.00797349,2,591000,0.026698,0.061211,591,527.000164270401,65.2139370172,-0.162653
1000.0,0.997011097614,0.0,-0.0174636,2,593000,0.00806237,0.0185566,593,528.9075126647949,64.5198826225,-0.160012
1000.0,0.993709336501,0.0,-0.0196939,2,595000,0.0276752,0.0722089,595,530.8280112743378,64.5942094579,-0.158486
1000.0,0.994517881423,0.0,-0.0181212,3,598000,0.0151293,0.0817039,598,532.7180831432343,64.6546154208,-0.174242
1000.0,0.996907423949,0.0,-0.0168197,2,600000,0.00971478,0.0290712,600,534.6407551765442,64.2725656535,-0.158049
1000.0,0.998022885527,0.0,-0.0137048,2,602000,0.0182451,0.00867376,602,536.5627210140228,63.6369920927,-0.164636
1000.0,0.996932237642,0.0,-0.0138854,2,604000,0.0175368,0.0189816,604,538.4843516349792,63.2627420829,-0.16786
1000.0,0.996991749387,0.0,-0.0222301,2,606000,0.0141782,0.0237662,606,540.3909275531769,62.8813777578,-0.148986
1000.0,0.996173422784,0.0,-0.0198446,2,608000,0.0249003,0.0378277,608,542.3130340576172,62.8745931149,-0.156602
1000.0,0.99722966156,0.0,-0.0150493,2,610000,0.0104747,0.0171911,610,544.2178730964661,62.5453538669,-0.183625
1000.0,0.996490977937,0.0,-0.0162872,2,612000,0.0205286,0.0420153,612,546.1249816417694,62.5236680035,-0.159326
1000.0,0.995433528908,0.0,-0.0167321,2,614000,0.0371017,0.0579247,614,548.0164399147034,62.53160562,-0.143562
1000.0,0.994894361589,0.0,-0.0183224,2,616000,0.0199289,0.0548437,616,549.9374301433563,62.5662973217,-0.167528
1000.0,0.996282043634,0.0,-0.0129796,2,618000,0.0128765,0.0390715,618,551.843273639679,62.2883727183,-0.156029
1000.0,0.99397088401,0.0,-0.00903266,2,620000,0.0403889,0.0608045,620,553.7497766017914,62.3168751844,-0.174831
1000.0,0.99420100823,0.0,-0.00713822,2,622000,0.0334382,0.0467321,622,555.6564772129059,62.4271505849,-0.181898
1000.0,0.993087914772,0.0,-0.00367622,2,624000,0.0408717,0.0605844,624,557.578075170517,62.0796044219,-0.199667
1000.0,0.995935059153,0.0,-0.0179791,2,626000,0.00976444,0.0209526,626,559.4837853908539,61.7345952395,-0.206148
1000.0,0.997267722385,0.0,-0.0199863,2,628000,0.0157013,0.0118004,628,561.4123213291168,61.0663072202,-0.236441
1000.0,0.992726332508,0.0,-0.0102007,2,630000,0.029273,0.0709338,630,563.2987720966339,61.0528680382,-0.239755
1000.0,0.995521859732,0.0,-0.0075272,2,632000,0.0451734,0.0486205,632,565.1884365081787,61.1165510896,-0.272892
1000.0,0.990489515476,0.0,-0.00557951,2,634000,0.102795,0.0710218,634,567.1090717315674,60.7942991801,-0.298494
1000.0,0.982390601188,0.0,-0.019349,2,636000,0.0332944,0.136823,636,569.0034267902374,60.4948979986,-0.31087
1000.0,0.991068608128,0.0,-0.0196654,2,638000,0.01692,0.0820665,638,570.9220411777496,60.6117688236,-0.305121
1000.0,0.987430651672,0.0,-0.000451633,3,641000,0.0555867,0.163488,641,572.7822043895721,60.4982800246,-0.283212
1000.0,0.985320098698,0.0,-0.0121558,2,643000,0.0286562,0.154199,643,574.5794591903687,60.6502229067,-0.293272
1000.0,0.992330581415,0.0,-0.00800524,2,645000,0.0356565,0.0823073,645,576.3751766681671,60.9721821465,-0.306286
1000.0,0.987207693979,0.0,-0.0216581,2,647000,0.0366378,0.137961,647,578.1880235671997,61.1554527613,-0.303436
1000.0,0.991307276301,0.0,-0.0189776,2,649000,0.0204215,0.0897814,649,579.983734369278,61.3521300315,-0.308423
1000.0,0.992406126577,0.0,-0.0173374,2,651000,0.0242176,0.0807342,651,581.7969825267792,61.6783754606,-0.322748
1000.0,0.979685746133,0.0,-0.0112303,2,653000,0.0337761,0.195635,653,583.6101675033569,62.1022133459,-0.341024
1000.0,0.985817555338,0.0,-0.0199804,2,655000,0.0183778,0.140837,655,585.4203701019287,62.3387330132,-0.333099
1000.0,0.974397385493,0.0,-0.0179147,2,657000,0.0224834,0.238403,657,587.2338876724243,62.6566632948,-0.347925
1000.0,0.959883067757,0.0,-0.0170866,2,659000,0.0247126,0.38966,659,589.0629649162292,63.0131702578,-0.376788
1000.0,0.97371786274,0.0,-0.0208148,2,661000,0.0298101,0.235636,661,590.8919370174408,63.3377752251,-0.362289
1000.0,0.979547111318,0.0,-0.0166264,2,663000,0.0166347,0.178158,663,592.7195284366608,63.9000039468,-0.356214
1000.0,0.981743048877,0.0,-0.0200568,2,665000,0.0247353,0.162548,665,594.5464534759521,64.3047151244,-0.341882
1000.0,0.978213621303,0.0,-0.0129898,2,667000,0.0193609,0.233522,667,596.370778799057,65.5056923605,-0.333931
1000.0,0.975994184613,0.0,-0.0144813,2,669000,0.0171751,0.228419,669,598.2027423381805,65.8851885374,-0.321539
1000.0,0.975781273097,0.0,-0.0155279,2,671000,0.0125013,0.224936,671,600.015875339508,66.7278599337,-0.318862
1000.0,0.9800026007,0.0,-0.010106,2,673000,0.02722,0.203777,673,601.8431441783905,67.2490512564,-0.314146
1000.0,0.984387004748,0.0,-0.0167801,2,675000,0.0142992,0.14011,675,603.6407399177551,67.7329418981,-0.286931
1000.0,0.970328252763,0.0,-0.0106222,2,677000,0.0246192,0.288903,677,605.4681477546692,68.1528694237,-0.273935
1000.0,0.983091212809,0.0,-0.019747,2,679000,0.0131041,0.162052,679,607.2806560993195,68.5345736135,-0.279023
1000.0,0.97380851768,0.0,-0.0166228,2,681000,0.0119816,0.268865,681,609.1088984012604,69.0125414693,-0.288986
1000.0,0.980094565079,0.0,-0.0145217,3,684000,0.0134182,0.273869,684,610.9157845973969,70.015462081,-0.298481
1000.0,0.98056120798,0.0,-0.00620785,2,686000,0.0353959,0.190667,686,612.7495357990265,70.4402516454,-0.304247
1000.0,0.973647831008,0.0,-0.0143706,2,688000,0.026993,0.266978,688,614.5462324619293,71.1880746726,-0.308886
1000.0,0.979408737272,0.0,-0.0148741,2,690000,0.0199794,0.208972,690,616.3755073547363,71.6237341614,-0.313867
1000.0,0.977442122996,0.0,-0.0174589,2,692000,0.021133,0.218275,692,618.1880660057068,72.4275505676,-0.311543
1000.0,0.98356731981,0.0,-0.0119416,2,694000,0.0110653,0.192183,694,620.0152971744537,72.86620905,-0.311553
1000.0,0.973489232361,0.0,-0.0182218,2,696000,0.0258782,0.225769,696,621.8440687656403,72.9436675833,-0.274282
1000.0,0.980046648532,0.0,-0.0132037,2,698000,0.0196289,0.204389,698,623.6872444152832,73.3883519196,-0.261463
1000.0,0.977466851473,0.0,-0.0126628,2,700000,0.0232022,0.192018,700,625.4841277599335,74.2121371945,-0.260364
1000.0,0.97408160381,0.0,0.00178535,2,702000,0.0657455,0.235566,702,627.313285112381,75.4630426839,-0.253977
1000.0,0.973492927849,0.0,-0.0160402,2,704000,0.0194855,0.249458,704,629.1250123977661,76.4204469221,-0.279661
1000.0,0.977432843298,0.0,-0.016626,2,706000,0.0326362,0.228522,706,630.9532108306885,77.3536982131,-0.295285
1000.0,0.972945125774,0.0,-0.0185251,2,708000,0.0163634,0.264488,708,632.7840225696564,77.9160874342,-0.314101
1000.0,0.975118013099,0.0,-0.0018363,2,710000,0.0384184,0.227717,710,634.6091094017029,78.8038796554,-0.335231
1000.0,0.947642665356,0.0,-0.0129332,2,712000,0.0154248,0.502086,712,636.4165320396423,79.3157400749,-0.328307
1000.0,0.965155322105,0.0,-0.0149271,2,714000,0.0242094,0.342303,714,638.226772069931,79.6789474975,-0.322335
1000.0,0.971462940797,0.0,-0.0084045,2,716000,0.0191886,0.234094,716,640.0312676429749,80.2255540913,-0.32584
1000.0,0.979988766834,0.0,-0.0125469,2,718000,0.0201043,0.217777,718,641.8595149517059,81.0872144537,-0.311975
1000.0,0.97893008031,0.0,-0.0182003,2,720000,0.0202537,0.209367,720,643.7203164100647,81.6474642313,-0.308034
1000.0,0.965807471424,0.0,-0.0111972,2,722000,0.0203928,0.373574,722,645.5475525856018,82.1424245027,-0.302708
1000.0,0.946742314845,0.0,-0.0121832,2,724000,0.0423671,0.532466,724,647.3434844017029,83.0380680457,-0.290166
1000.0,0.967200417072,0.0,-0.0172348,3,727000,0.0222326,0.399391,727,649.1725087165833,84.5054992891,-0.27874
1000.0,0.964852679521,0.0,-0.0139091,2,729000,0.0267899,0.32981,729,650.9996581077576,85.3498854351,-0.281529
1000.0,0.970223894343,0.0,-0.0122957,2,731000,0.028789,0.28497,731,652.8123316764832,85.813730003,-0.257249
1000.0,0.97407480143,0.0,-0.0137601,2,733000,0.0402553,0.274388,733,654.6259272098541,86.3093095189,-0.259908
1000.0,0.978417877108,0.0,0.00149187,2,735000,0.0335565,0.222409,735,656.4221029281616,87.4802396336,-0.279331
1000.0,0.977515822276,0.0,-0.00792599,2,737000,0.0221842,0.211508,737,658.2345457077026,87.9222459642,-0.286242
1000.0,0.97182626836,0.0,-0.0122925,2,739000,0.0180596,0.301953,739,660.031373500824,88.6679856741,-0.318872
1000.0,0.975332291797,0.0,-0.00726165,2,741000,0.0195873,0.249081,741,661.8591547012329,89.1467014961,-0.335444
1000.0,0.978178877383,0.0,-0.00689261,2,743000,0.0180466,0.234954,743,663.6716239452362,89.492288067,-0.341387
1000.0,0.974820783362,0.0,-0.0109322,2,745000,0.0190067,0.270762,745,665.5003368854523,89.8509136522,-0.355553
1000.0,0.976847680286,0.0,-0.0127576,2,747000,0.032706,0.268105,747,667.3136990070343,90.2614970328,-0.352781
1000.0,0.974617455155,0.0,-0.00556999,2,749000,0.013819,0.261294,749,669.1399965286255,90.6821484961,-0.338826
1000.0,0.974164662883,0.0,-0.0124609,2,751000,0.021101,0.259173,751,670.952584028244,90.9114789594,-0.324608
1000.0,0.971844630316,0.0,-0.0138746,2,753000,0.0251213,0.25887,753,672.7806506156921,90.9964745873,-0.335174
1000.0,0.973129352555,0.0,-0.00639589,2,755000,0.0155826,0.238725,755,674.5792655944824,91.2600889627,-0.33768
1000.0,0.969585435465,0.0,-0.0150294,2,757000,0.0252579,0.248226,757,676.4220559597015,91.4268217114,-0.320221
1000.0,0.938711021096,0.0,-0.00751918,2,759000,0.0434496,0.588254,759,678.2187542915344,91.5969139546,-0.330659
1000.0,0.974243769422,0.0,-0.0166678,2,761000,0.0330256,0.265635,761,680.0620031356812,91.8979003206,-0.332303
1000.0,0.967688031495,0.0,-0.0113332,2,763000,0.0387203,0.314928,763,681.8588490486145,92.115942152,-0.334339
1000.0,0.938800241798,0.0,-0.0132325,2,765000,0.0172234,0.577321,765,683.7025902271271,92.2588670759,-0.347074
1000.0,0.946636516601,0.0,-0.0149724,3,768000,0.0336544,0.568316,768,685.5150458812714,92.4989222561,-0.345226
1000.0,0.976032527164,0.0,-0.0120441,2,770000,0.0142574,0.258023,770,687.3431465625763,92.7883132676,-0.340365
1000.0,0.967055235058,0.0,-0.00140401,2,772000,0.0410796,0.259728,772,689.1417224407196,92.9752560871,-0.353066
1000.0,0.949069991708,0.0,-0.0148139,2,774000,0.0180369,0.495773,774,690.9861257076263,93.0924061331,-0.36647
1000.0,0.94745766744,0.0,-0.0154984,2,776000,0.0262922,0.465465,776,692.7808060646057,93.170539351,-0.355615
1000.0,0.971137411892,0.0,-0.00112322,2,778000,0.0397359,0.263108,778,694.6096861362457,93.3217027273,-0.344253
1000.0,0.958862151951,0.0,-0.00667479,2,780000,0.0244486,0.380511,780,696.4225218296051,93.7406634491,-0.369641
1000.0,0.96532760188,0.0,-0.0144483,2,782000,0.0300832,0.31574,782,698.2502579689026,93.8044363086,-0.340415
1000.0,0.97651851736,0.0,-0.0102717,2,784000,0.0193083,0.197452,784,700.0548284053802,93.8368662221,-0.366552
1000.0,0.96845305711,0.0,-0.012801,2,786000,0.0244352,0.299165,786,701.8749270439148,93.8253204524,-0.377669
1000.0,0.970554366708,0.0,-0.013179,2,788000,0.0197213,0.251558,788,703.686915397644,93.9891763025,-0.360478
1000.0,0.977375803515,0.0,-0.00457727,2,790000,0.0249838,0.210411,790,705.5159406661987,94.1409631675,-0.367445
1000.0,0.952564097941,0.0,-0.0146612,2,792000,0.0179034,0.506297,792,707.3260684013367,94.1795100857,-0.362617
1000.0,0.979608468711,0.0,-0.0132321,2,794000,0.0178508,0.154916,794,709.1571714878082,94.7198247264,-0.358169
1000.0,0.977776018903,0.0,-0.0141147,2,796000,0.0310798,0.227393,796,710.9527614116669,95.2331092379,-0.363932
1000.0,0.976861895993,0.0,0.00747941,2,798000,0.0554681,0.212684,798,712.7810413837433,95.3844290917,-0.381969
1000.0,0.975783100352,0.0,-0.00853646,2,800000,0.0320399,0.253394,800,714.5937168598175,95.5772034824,-0.367983
1000.0,0.972849965096,0.0,-0.00994647,2,802000,0.0488515,0.250183,802,716.4145224094391,95.7173865152,-0.386412
1000.0,0.966300029308,0.0,-0.00911784,2,804000,0.197034,0.353647,804,718.2190992832184,95.8127340827,-0.382664
1000.0,0.971599711105,0.0,-0.00907831,2,806000,0.0342432,0.294321,806,720.0313501358032,95.9414930108,-0.385831
1000.0,0.976379889995,0.0,-0.00309894,2,808000,0.0401259,0.195115,808,721.8591892719269,96.1083379364,-0.369715
1000.0,0.958373468369,0.0,-0.0137044,3,811000,0.0125596,0.492817,811,723.67120885849,96.3634845824,-0.373605
1000.0,0.975758936256,0.0,-0.00777187,2,813000,0.0080347,0.278347,813,725.4844689369202,96.6860382567,-0.35403
1000.0,0.93778045848,0.0,-0.0157722,2,815000,0.0205248,0.582561,815,727.2852876186371,96.7965209888,-0.346388
1000.0,0.971813341603,0.0,-0.0114988,2,817000,0.024856,0.274085,817,729.093718290329,97.0165409687,-0.346116
1000.0,0.956923637539,0.0,-0.00993696,2,819000,0.0484529,0.427917,819,730.8903188705444,97.0703137689,-0.334287
1000.0,0.958016492426,0.0,0.00140883,2,821000,0.0615312,0.42491,821,732.7189085483551,97.2707251919,-0.344631
1000.0,0.955652683973,0.0,-0.0140003,2,823000,0.0144871,0.380256,823,734.5324745178223,97.29839102,-0.397738
1000.0,0.969450218603,0.0,-0.0136264,2,825000,0.015948,0.300523,825,736.3638262748718,97.4282928024,-0.366233
1000.0,0.9688579496,0.0,-0.0101426,2,827000,0.0167392,0.301942,827,738.1721405982971,97.6104677752,-0.407844
1000.0,0.969080921263,0.0,-0.0126219,2,829000,0.0175771,0.293239,829,740.0000877380371,97.8280934589,-0.416356
1000.0,0.966190192848,0.0,-0.00723607,2,831000,0.0308487,0.320878,831,741.8129699230194,97.9720547589,-0.416431
1000.0,0.965621866286,0.0,-0.00876364,2,833000,0.0360487,0.342375,833,743.6419293880463,98.1256208918,-0.412523
1000.0,0.967757858336,0.0,-0.00910074,2,835000,0.0288854,0.310319,835,745.4528057575226,98.2800621732,-0.416368
1000.0,0.941376265138,0.0,-0.0146647,2,837000,0.0122589,0.555799,837,747.2810664176941,98.3362758175,-0.42539
1000.0,0.954171098769,0.0,-0.008905,2,839000,0.0171884,0.398591,839,749.0939438343048,98.4389065299,-0.434634
1000.0,0.962739411741,0.0,-0.00774304,2,841000,0.03239,0.35017,841,750.9217014312744,98.5109646484,-0.406983
1000.0,0.967591363937,0.0,-0.00708571,2,843000,0.0318292,0.320742,843,752.7183294296265,98.759473778,-0.383171
1000.0,0.955595865846,0.0,-0.0135762,2,845000,0.0290524,0.364094,845,754.5472168922424,98.8304241971,-0.419546
1000.0,0.967370554805,0.0,-0.00568734,2,847000,0.0189209,0.296946,847,756.3606286048889,98.8847789133,-0.40262
1000.0,0.961684230715,0.0,-0.0190488,2,849000,0.0381411,0.350302,849,758.1876637935638,98.93244255,-0.41912
1000.0,0.971401745453,0.0,-0.0101197,2,851000,0.0287385,0.237442,851,760.015988111496,99.0760032388,-0.420178
1000.0,0.958727728575,0.0,-0.011269,3,854000,0.0235392,0.48211,854,761.8649740219116,99.3077369494,-0.367062
1000.0,0.96796143055,0.0,-0.0121291,2,856000,0.0455376,0.343411,856,763.6871857643127,99.5378483431,-0.381148
1000.0,0.942348070443,0.0,-0.0114592,2,858000,0.0402263,0.544324,858,765.5152268409729,99.6216745673,-0.384059
1000.0,0.960857216269,0.0,-0.00471759,2,860000,0.0571442,0.337226,860,767.3277039527893,99.7307287009,-0.368012
1000.0,0.96478883177,0.0,-0.00972603,2,862000,0.0218125,0.346351,862,769.1557881832123,99.7889094181,-0.32924
1000.0,0.959040686488,0.0,-0.0102838,2,864000,0.0293483,0.4179,864,770.9693336486816,99.9697132239,-0.298143
1000.0,0.965924773365,0.0,-0.00852152,2,866000,0.0180014,0.300257,866,772.7964894771576,100.140576825,-0.289256
1000.0,0.967456113547,0.0,-0.00658997,2,868000,0.0205228,0.321456,868,774.6087734699249,100.390068215,-0.281534
1000.0,0.964230775833,0.0,-0.0150732,2,870000,0.0292192,0.355597,870,776.4387586116791,100.58923095,-0.269948
1000.0,0.96690454334,0.0,-0.00466151,2,872000,0.0165597,0.334825,872,778.2510006427765,100.767357569,-0.242994
1000.0,0.924895845354,0.0,-0.0135858,2,874000,0.0503738,0.673066,874,780.0931854248047,100.848412617,-0.233915
1000.0,0.941301923245,0.0,-0.0108797,2,876000,0.0319778,0.551656,876,781.9056825637817,100.964867345,-0.267667
1000.0,0.935917161405,0.0,-0.0130457,2,878000,0.0237883,0.607716,878,783.7346978187561,101.128267216,-0.267025
1000.0,0.959338534623,0.0,-0.0120271,2,880000,0.0147117,0.407403,880,785.5307886600494,101.350629844,-0.263369
1000.0,0.967496607453,0.0,-0.000765179,2,882000,0.0388593,0.285154,882,787.3599097728729,101.530764797,-0.275878
1000.0,0.961648389697,0.0,-0.0157123,2,884000,0.0342185,0.306406,884,789.1740341186523,101.703468351,-0.264649
1000.0,0.966638315469,0.0,-0.0105808,2,886000,0.0241759,0.344628,886,790.9999058246613,101.916304864,-0.240643
1000.0,0.952570635825,0.0,-0.0172233,2,888000,0.022127,0.415376,888,792.8118431568146,101.924912115,-0.237436
1000.0,0.965634535998,0.0,-0.0119337,2,890000,0.0167894,0.28584,890,794.6407752037048,102.047497443,-0.255283
1000.0,0.959291033447,0.0,-0.00356149,2,892000,0.0574716,0.330991,892,796.4532291889191,102.165777194,-0.284699
1000.0,0.96540876478,0.0,-0.0128212,2,894000,0.0438553,0.341092,894,798.282054901123,102.238057205,-0.273377
1000.0,0.967025164515,0.0,-0.00757254,3,897000,0.0251683,0.396314,897,800.0949985980988,102.143624539,-0.259015
1000.0,0.962738282979,0.0,-0.00576301,2,899000,0.0184533,0.296189,899,801.9218804836273,102.143660791,-0.259453
1000.0,0.964210852981,0.0,-0.00499795,2,901000,0.0217372,0.308171,901,803.7344427108765,102.094868435,-0.268952
1000.0,0.969406263903,0.0,-0.00604465,2,903000,0.0493551,0.242694,903,805.546560049057,102.122534309,-0.25989
1000.0,0.961055587977,0.0,-0.0161611,2,905000,0.0358308,0.313242,905,807.3750784397125,102.162876857,-0.271537
1000.0,0.972637079656,0.0,-0.00567051,2,907000,0.0283564,0.228842,907,809.1874883174896,102.134551046,-0.271353
1000.0,0.956230953336,0.0,-0.0159945,2,909000,0.0305832,0.349974,909,811.0000874996185,101.924139544,-0.26524
1000.0,0.965739067644,0.0,-0.0125097,2,911000,0.0214511,0.297035,911,812.796685218811,101.968650996,-0.288057
1000.0,0.965028077364,0.0,-0.0097223,2,913000,0.00930238,0.296557,913,814.6100046634674,101.958207193,-0.286777
1000.0,0.954978778958,0.0,-0.0174317,2,915000,0.0261665,0.422449,915,816.4223322868347,102.077307578,-0.275497
