loss_vf_loss,EpLenMean,EpisodesSoFar,TimeElapsed,ev_tdlam_before,loss_kl,EpRewMean,TimestepsSoFar,loss_pol_surr,loss_pol_entpen,loss_ent,EpThisIter
64.3261,900.81,1697,765.9917361736298,-0.00738525390625,0.00535959,900.81,951373,-0.00877799,0.0,1.08248,2
67.2237,900.81,1699,767.6326193809509,-0.00453519821167,0.0108866,900.81,953373,-0.0131618,0.0,1.08693,2
83.173,900.81,1702,769.2743797302246,0.0274918079376,0.0124284,900.81,956373,-0.00698537,0.0,1.09813,3
68.3168,900.81,1704,770.9217529296875,-0.0235242843628,0.00573069,900.81,958373,-0.00721668,0.0,1.09902,2
67.8295,900.81,1706,772.5466139316559,-0.034080862999,0.00517472,900.81,960373,-0.0072634,0.0,1.09989,2
62.4631,894.13,1708,774.2028596401215,0.00626587867737,0.00928547,894.13,961705,-0.0101342,0.0,1.09466,2
67.6106,894.13,1710,775.8434798717499,-0.0267757177353,0.00902852,894.13,963705,-0.00996521,0.0,1.09949,2
65.8081,894.13,1712,777.4997253417969,0.0269867777824,0.00836122,894.13,965705,-0.0110759,0.0,1.09326,2
66.4032,894.13,1714,779.1247198581696,0.0298185348511,0.0096429,894.13,967705,-0.00485606,0.0,1.09694,2
67.0665,894.13,1717,780.7741434574127,-0.0355014801025,0.0106603,894.13,970705,-0.0113427,0.0,1.09022,3
66.1523,894.13,1719,782.4138588905334,-0.033627986908,0.00805609,894.13,972705,-0.0102264,0.0,1.10139,2
57.7312,894.13,1721,784.0790205001831,0.00450104475021,0.00433346,894.13,974705,-0.00657381,0.0,1.12033,2
60.579,892.67,1723,785.7184374332428,0.0947213172913,0.00646531,892.67,976559,-0.00925115,0.0,1.11823,2
57.4321,889.93,1725,787.3746829032898,0.173659682274,0.0130115,889.93,978285,-0.0153683,0.0,1.08677,2
66.8997,889.87,1727,788.9996771812439,0.0316298604012,0.00543678,889.87,980279,-0.0107627,0.0,1.09464,2
66.2827,897.56,1729,790.6559226512909,0.0102161765099,0.0112206,897.56,982279,-0.00804835,0.0,1.10513,2
61.9564,902.44,1731,792.3121659755707,0.0736657977104,0.00987356,902.44,984248,-0.00764783,0.0,1.09194,2
66.7447,916.03,1733,793.9527864456177,0.0716342329979,0.00775586,916.03,986248,-0.00891339,0.0,1.07538,2
68.0387,924.23,1735,795.624657869339,-0.0668079853058,0.00831031,924.23,988248,-0.0103935,0.0,1.06568,2
96.9023,935.86,1738,797.2965276241302,-0.0061981678009,0.0127034,935.86,990951,-0.00871377,0.0,1.04434,3
66.3321,935.86,1740,798.9527721405029,-0.0479161739349,0.00608563,935.86,992951,-0.0080277,0.0,1.05039,2
64.2481,935.86,1742,800.593391418457,0.0355240106583,0.00623207,935.86,994951,-0.00711299,0.0,1.04032,2
66.2339,935.86,1744,802.2652621269226,0.0605608224869,0.0106714,935.86,996951,-0.0121087,0.0,1.04122,2
65.3169,935.86,1746,803.9215068817139,0.0869814753532,0.0139391,935.86,998951,-0.0106074,0.0,1.019,2
66.5707,943.49,1748,805.5792586803436,0.0283264517784,0.00840038,943.49,1000951,-0.00978215,0.0,1.02162,2
