EpRewMean,ev_tdlam_before,TimeElapsed,EpThisIter,loss_pol_entpen,loss_pol_surr,loss_kl,EpisodesSoFar,loss_ent,TimestepsSoFar,EpLenMean,loss_vf_loss
88.0757778043,0.984017767012,807.1719305515289,2,0.0,-0.022488,0.015736,913,-0.624306,913000,1000.0,0.0994234
88.2163534222,0.983901426196,808.9687201976776,2,0.0,-0.0104471,0.0268903,915,-0.613154,915000,1000.0,0.140137
88.4483496755,0.990247874521,810.7810704708099,2,0.0,-0.00960365,0.0232372,917,-0.606531,917000,1000.0,0.0910911
88.6455120761,0.974063169211,812.5791921615601,2,0.0,-0.0179734,0.0162636,919,-0.582922,919000,1000.0,0.18802
88.7493663937,0.972119856626,814.3927838802338,2,0.0,-0.0174375,0.0244401,921,-0.532695,921000,1000.0,0.214308
88.9325840788,0.974093172699,816.1836297512054,2,0.0,-0.0117707,0.0485377,923,-0.555139,923000,1000.0,0.174457
89.1729371269,0.964701391757,817.9997582435608,2,0.0,-0.0115635,0.0315051,925,-0.546316,925000,1000.0,0.25812
89.3860423376,0.980701757595,819.7963786125183,2,0.0,-0.0152183,0.0171816,927,-0.554827,927000,1000.0,0.154724
89.6226232326,0.965358372778,821.608570098877,2,0.0,-0.00862481,0.0352327,929,-0.58686,929000,1000.0,0.327561
89.7253866972,0.98435019888,823.4066236019135,2,0.0,-0.018994,0.0291996,931,-0.578232,931000,1000.0,0.131005
89.819450081,0.963347200304,825.203138589859,2,0.0,-0.0196985,0.0335224,933,-0.575712,933000,1000.0,0.287653
89.9294613572,0.981244336814,826.9998445510864,2,0.0,-0.0207682,0.0239754,935,-0.573811,935000,1000.0,0.153912
90.1111031294,0.979856429622,828.7965648174286,2,0.0,-0.00636282,0.0878399,937,-0.588531,937000,1000.0,0.186135
90.2096979758,0.960963401943,830.5930469036102,3,0.0,-0.0129933,0.0340584,940,-0.605482,940000,1000.0,0.401628
90.2646439901,0.964586403221,832.3906152248383,2,0.0,-0.0137198,0.0353655,942,-0.609524,942000,1000.0,0.273567
90.3487408832,0.945211853832,834.2027597427368,2,0.0,-0.0104892,0.0634526,944,-0.593623,944000,1000.0,0.399873
90.220943243,0.944513551891,836.0005207061768,2,0.0,-0.014434,0.0379427,946,-0.612614,946000,1000.0,0.451926
90.2329403635,0.973565779626,837.8117473125458,2,0.0,-0.00939016,0.0233687,948,-0.614633,948000,1000.0,0.21849
90.1893973794,0.979244032875,839.6092746257782,2,0.0,-0.00685376,0.0265484,950,-0.617619,950000,1000.0,0.186866
90.2060061311,0.977038823068,841.4213449954987,2,0.0,-0.018344,0.0191099,952,-0.608534,952000,1000.0,0.173118
90.1545368477,0.959782693535,843.2188549041748,2,0.0,-0.0119495,0.0371372,954,-0.60261,954000,1000.0,0.394265
90.0097099802,0.98007642664,845.031177520752,2,0.0,-0.00795222,0.031291,956,-0.660685,956000,1000.0,0.148724
90.0311037771,0.969573434442,846.8275842666626,2,0.0,-0.0128538,0.594879,958,-0.662558,958000,1000.0,0.217262
90.2182712068,0.978492371738,848.6410896778107,2,0.0,-0.0094818,0.0359917,960,-0.68486,960000,1000.0,0.181373
90.318442057,0.975725432858,850.4372565746307,2,0.0,-0.0116555,0.0666522,962,-0.684383,962000,1000.0,0.252414
90.4363763623,0.980813482776,852.3027331829071,2,0.0,-0.00439263,0.0347709,964,-0.681789,964000,1000.0,0.172466
90.4368799539,0.970184581354,854.1168699264526,2,0.0,-0.00861143,0.0178394,966,-0.679197,966000,1000.0,0.292922
90.4480322463,0.966949999332,855.9246082305908,2,0.0,-0.0141561,0.0410761,968,-0.652372,968000,1000.0,0.309271
90.4258078106,0.977341240272,857.7372355461121,2,0.0,-0.00906663,0.043252,970,-0.637984,970000,1000.0,0.187706
90.3591185806,0.979483278468,859.5341172218323,2,0.0,-0.0148327,0.0278,972,-0.636896,972000,1000.0,0.163598
90.3545137288,0.984121739864,861.350350856781,2,0.0,-0.0162722,0.0249836,974,-0.625088,974000,1000.0,0.128436
90.3614292891,0.979371335357,863.1421113014221,2,0.0,0.0053015,0.0518372,976,-0.627067,976000,1000.0,0.15148
90.2273693168,0.982180200517,864.9548025131226,2,0.0,-0.00409217,0.0317821,978,-0.610769,978000,1000.0,0.163721
90.1319271357,0.971988959238,866.7518048286438,2,0.0,-0.0141548,0.0393738,980,-0.60588,980000,1000.0,0.235701
89.8059259003,0.985248480923,868.564080953598,3,0.0,-0.0132766,0.0269371,983,-0.593957,983000,1000.0,0.203435
89.6955022787,0.987002681009,870.3778495788574,2,0.0,-0.0170842,0.0299033,985,-0.588425,985000,1000.0,0.11357
89.6371083255,0.986044641584,872.204238653183,2,0.0,-0.0137122,0.0281384,987,-0.613272,987000,1000.0,0.137391
89.8967405785,0.977217081934,874.0020008087158,2,0.0,-0.0143362,0.0142985,989,-0.613952,989000,1000.0,0.201573
90.0793057754,0.983448496088,875.8136913776398,2,0.0,-0.00878221,0.0286663,991,-0.628849,991000,1000.0,0.153247
90.2943837967,0.977818509564,877.622799873352,2,0.0,-0.011029,0.0556545,993,-0.61236,993000,1000.0,0.190784
90.3289121249,0.976470839232,879.4074499607086,2,0.0,-0.0173314,0.0245075,995,-0.593393,995000,1000.0,0.190487
90.3783678642,0.980880735442,881.2078940868378,2,0.0,-0.00554871,0.0255023,997,-0.606423,997000,1000.0,0.154292
90.3732580695,0.984829279594,883.0324177742004,2,0.0,-0.0107896,0.038122,999,-0.57209,999000,1000.0,0.152063
90.4543893146,0.9842271097,884.8295357227325,2,0.0,-0.0175527,0.0232385,1001,-0.541906,1001000,1000.0,0.140752
