loss_kl,EpRewMean,EpisodesSoFar,TimeElapsed,loss_pol_surr,loss_pol_entpen,EpLenMean,loss_ent,loss_vf_loss,EpThisIter,ev_tdlam_before,TimestepsSoFar
0.0306751,1215.18329844,468,412.10928988456726,-0.0353282,0.0,1000.0,0.335275,114.422,2,0.0687183141708,468000
0.0325273,1218.39693572,471,413.90622186660767,-0.0308205,0.0,1000.0,0.34272,151.31,3,0.0488147735596,471000
0.0534571,1219.54443682,473,415.67171931266785,-0.0253232,0.0,1000.0,0.314723,119.723,2,0.0484946370125,473000
0.0325934,1221.72402615,475,417.46890354156494,-0.0295622,0.0,1000.0,0.280379,115.84,2,0.0653167963028,475000
0.037342,1223.5123949,477,419.25013732910156,-0.032098,0.0,1000.0,0.275225,119.779,2,0.0632138252258,477000
0.0319598,1225.00161046,479,421.04909896850586,-0.0340396,0.0,1000.0,0.244219,117.568,2,0.103255569935,479000
0.0373071,1227.23320335,481,422.8277871608734,-0.0326964,0.0,1000.0,0.249764,119.679,2,0.0545091629028,481000
0.0286283,1228.82625696,483,424.6165626049042,-0.0305336,0.0,1000.0,0.24747,118.54,2,0.0349246263504,483000
0.0361702,1230.68419459,485,426.4214413166046,-0.0306031,0.0,1000.0,0.2516,124.054,2,0.0573324561119,485000
0.150718,1233.19405661,487,428.2193567752838,-0.0325936,0.0,1000.0,0.223031,117.145,2,0.180163443089,487000
0.029479,1233.13633472,489,429.99998211860657,-0.0416869,0.0,1000.0,0.198382,126.412,2,0.321346402168,489000
0.0367364,1234.93991403,491,431.79628705978394,-0.0298055,0.0,1000.0,0.16894,119.782,2,0.13671785593,491000
0.0256297,1236.63800674,493,433.59365701675415,-0.0346785,0.0,1000.0,0.200747,124.409,2,0.231485068798,493000
0.0309564,1238.18978218,495,435.4069621562958,-0.0329081,0.0,1000.0,0.201043,119.493,2,0.122777938843,495000
0.0326547,1240.40042627,497,437.18720984458923,-0.0316423,0.0,1000.0,0.171286,122.713,2,0.0678308606148,497000
0.0385948,1242.06637012,499,438.98522210121155,-0.0307534,0.0,1000.0,0.167376,126.512,2,0.0509295463562,499000
0.0371951,1246.5676037,501,440.7810287475586,-0.0291141,0.0,1000.0,0.146934,119.84,2,0.0441567897797,501000
0.0351772,1248.67576361,503,442.56269931793213,-0.0339587,0.0,1000.0,0.121597,128.659,2,0.0603800415993,503000
0.0436123,1250.10445782,505,444.3283357620239,-0.0267604,0.0,1000.0,0.141284,127.595,2,0.0502891540527,505000
0.0307168,1252.62244371,507,446.1252512931824,-0.0348827,0.0,1000.0,0.166713,132.303,2,0.0960296392441,507000
0.0362666,1255.2151334,509,447.9063379764557,-0.0308832,0.0,1000.0,0.164689,123.931,2,0.0445092916489,509000
0.044863,1257.80072245,512,449.70267367362976,-0.0295246,0.0,1000.0,0.202501,179.694,3,0.0053431391716,512000
0.0325126,1259.16332902,514,451.4849474430084,-0.03295,0.0,1000.0,0.190706,126.221,2,0.0724753141403,514000
0.0340885,1261.12085352,516,453.2701003551483,-0.0317718,0.0,1000.0,0.201685,129.19,2,0.0438494682312,516000
0.0320661,1262.28932978,518,455.0629482269287,-0.0328319,0.0,1000.0,0.161252,125.506,2,0.0543649196625,518000
0.0334982,1262.66875998,520,456.859090089798,-0.0361035,0.0,1000.0,0.132203,120.605,2,0.0778130292892,520000
0.0387145,1264.07771852,522,458.6403532028198,-0.0317016,0.0,1000.0,0.157689,125.233,2,0.0695542097092,522000
0.0231868,1266.41169143,524,460.4372978210449,-0.0353725,0.0,1000.0,0.146542,124.008,2,0.0843064785004,524000
0.0401331,1268.30890677,526,462.21862983703613,-0.0320937,0.0,1000.0,0.128665,123.804,2,0.0702255964279,526000
0.0378523,1269.3410603,528,463.9993267059326,-0.0337354,0.0,1000.0,0.158647,122.178,2,0.0344107747078,528000
0.0472665,1272.2408482,530,465.79641795158386,-0.0259472,0.0,1000.0,0.182907,124.874,2,0.0597187280655,530000
0.0281751,1273.77631439,532,467.57932353019714,-0.037627,0.0,1000.0,0.162721,130.664,2,0.092550098896,532000
0.0507982,1275.48170473,534,469.38581585884094,-0.0289867,0.0,1000.0,0.147839,128.947,2,0.0914916992188,534000
0.0365589,1277.76018003,536,471.15746092796326,-0.033221,0.0,1000.0,0.122374,130.921,2,0.0708220005035,536000
0.0354572,1279.32497132,538,472.9529082775116,-0.0343771,0.0,1000.0,0.0932944,124.444,2,0.042353272438,538000
0.0285416,1280.88686232,540,474.7340462207794,-0.0325639,0.0,1000.0,0.118439,127.385,2,0.0717292428017,540000
0.0350245,1282.81937261,542,476.5312192440033,-0.0330857,0.0,1000.0,0.103001,122.644,2,0.0631011724472,542000
0.0384758,1285.20893156,544,478.3120665550232,-0.0303672,0.0,1000.0,0.129147,124.381,2,0.0483939647675,544000
0.0257943,1286.92431779,546,480.0939247608185,-0.0315941,0.0,1000.0,0.161138,125.826,2,0.0766031742096,546000
0.0308871,1287.9617731,548,481.89065957069397,-0.0328319,0.0,1000.0,0.16101,128.148,2,0.112315177917,548000
0.0386402,1290.0316047,550,483.68726873397827,-0.0291353,0.0,1000.0,0.128733,127.11,2,0.106372117996,550000
0.0272972,1291.92114915,552,485.48431158065796,-0.0336377,0.0,1000.0,0.104647,128.957,2,0.081111073494,552000
0.0281703,1293.52036587,555,487.2730965614319,-0.0368405,0.0,1000.0,0.0955052,188.38,3,0.0632977485657,555000
0.0321959,1296.21629007,557,489.0619008541107,-0.0337923,0.0,1000.0,0.0732505,123.243,2,0.141515612602,557000
0.0288616,1297.75307297,559,490.84384202957153,-0.0378706,0.0,1000.0,0.0884586,129.748,2,0.0800607204437,559000
0.0343818,1302.12155443,561,492.6405117511749,-0.0342091,0.0,1000.0,0.0754217,127.69,2,0.0805394649506,561000
0.0308667,1304.07527562,563,494.4216060638428,-0.0325277,0.0,1000.0,0.0697832,135.683,2,0.0953269600868,563000
0.0700242,1305.05926264,565,496.2188284397125,-0.0199706,0.0,1000.0,0.0633986,132.415,2,0.0991875529289,565000
0.0286984,1307.08335565,567,497.99980306625366,-0.0332665,0.0,1000.0,0.0348496,125.206,2,0.0844379067421,567000
0.0326476,1308.94652954,569,499.79647946357727,-0.0299169,0.0,1000.0,0.0586643,133.451,2,0.0825445055962,569000
0.0322421,1309.75539279,571,501.609671831131,-0.0326199,0.0,1000.0,0.0754,133.923,2,0.0961566567421,571000
0.0255471,1311.12000295,573,503.3905131816864,-0.0344093,0.0,1000.0,0.070784,133.015,2,0.0977698564529,573000
0.0273295,1312.06334167,575,505.1873836517334,-0.0330064,0.0,1000.0,0.0500638,132.482,2,0.0995537042618,575000
0.0294073,1312.85067283,577,506.984263420105,-0.0323242,0.0,1000.0,0.0632577,126.043,2,0.0756037831306,577000
0.0296081,1313.55743977,579,508.7652008533478,-0.0304547,0.0,1000.0,0.0564059,129.433,2,0.0503260493279,579000
0.033668,1314.31402724,581,510.5617735385895,-0.0340459,0.0,1000.0,0.048115,134.174,2,0.119600713253,581000
0.0313648,1315.37255514,583,512.3590085506439,-0.0322266,0.0,1000.0,0.0726695,131.687,2,0.0729612708092,583000
0.034369,1316.73615171,585,514.1400935649872,-0.0286729,0.0,1000.0,0.0745928,128.188,2,0.102313220501,585000
0.0497373,1315.72276944,587,515.9377975463867,-0.0314537,0.0,1000.0,0.111387,135.283,2,0.30532759428,587000
0.0394264,1317.77165969,589,517.7186584472656,-0.0277693,0.0,1000.0,0.0913011,130.022,2,0.0942651033401,589000
0.0403469,1319.07784496,591,519.5159063339233,-0.0315717,0.0,1000.0,0.0615108,122.278,2,0.0981006622314,591000
0.0266619,1320.2120323,593,521.296145439148,-0.036614,0.0,1000.0,0.0284868,133.507,2,0.0681838989258,593000
0.0359581,1321.18163195,595,523.0884838104248,-0.0303304,0.0,1000.0,0.0293721,135.259,2,0.0558879971504,595000
0.040741,1323.32662604,598,524.8751168251038,-0.029526,0.0,1000.0,0.0452718,194.831,3,0.0646871328354,598000
0.0352083,1324.77200964,600,526.686919927597,-0.0322579,0.0,1000.0,0.0744066,134.068,2,0.0711250305176,600000
0.0409534,1324.5749627,602,528.4680545330048,-0.0321729,0.0,1000.0,0.0874972,133.861,2,0.0847576856613,602000
0.0370412,1324.28997324,604,530.3022089004517,-0.0312809,0.0,1000.0,0.0637813,135.72,2,0.0776987671852,604000
0.036734,1324.12116766,606,532.0927095413208,-0.0314786,0.0,1000.0,0.0639455,131.929,2,0.0637881755829,606000
0.033386,1324.97238566,608,533.8904056549072,-0.0358371,0.0,1000.0,0.0286103,132.054,2,0.0912563204765,608000
0.0591631,1325.82603031,610,535.6869430541992,-0.0232381,0.0,1000.0,-0.0116357,135.69,2,0.0978045463562,610000
0.0387609,1325.78459764,612,537.4682357311249,-0.0288499,0.0,1000.0,-0.0252421,128.673,2,0.0900339484215,612000
0.0368095,1325.65586146,614,539.2570660114288,-0.0340349,0.0,1000.0,-0.020836,131.759,2,0.109392523766,614000
0.0308139,1325.04176944,616,541.0468304157257,-0.0358415,0.0,1000.0,-0.0503342,132.986,2,0.136022746563,616000
0.0415933,1326.03052675,618,542.8277406692505,-0.0303573,0.0,1000.0,-0.072938,127.439,2,0.0836370587349,618000
0.0379436,1327.47424733,620,544.6245555877686,-0.0337697,0.0,1000.0,-0.0733724,131.736,2,0.0846863389015,620000
0.0308474,1327.96828474,622,546.4067625999451,-0.0339354,0.0,1000.0,-0.0537887,132.533,2,0.110779643059,622000
0.0381919,1328.79026865,624,548.1872084140778,-0.0323669,0.0,1000.0,-0.059006,128.148,2,0.105501770973,624000
0.0322428,1329.98512828,626,549.9994442462921,-0.0324522,0.0,1000.0,-0.0651056,133.375,2,0.0939382910728,626000
0.0399576,1330.74621139,628,551.7826175689697,-0.028374,0.0,1000.0,-0.0752968,129.828,2,0.07984572649,628000
0.0374692,1330.52344078,630,553.5939302444458,-0.0292741,0.0,1000.0,-0.0915275,129.439,2,0.0673605203629,630000
0.0300322,1331.51246178,632,555.38782954216,-0.0362672,0.0,1000.0,-0.158367,134.582,2,0.0993048548698,632000
0.0464416,1332.29183476,634,557.172219991684,-0.0272496,0.0,1000.0,-0.184961,130.266,2,0.074904024601,634000
0.0295755,1332.32295633,636,558.9689297676086,-0.0321072,0.0,1000.0,-0.197296,126.596,2,0.0524516105652,636000
0.0415189,1332.93570442,638,560.7345459461212,-0.033773,0.0,1000.0,-0.184701,134.77,2,0.0865182876587,638000
0.0360572,1334.09183754,641,562.5312297344208,-0.032527,0.0,1000.0,-0.178481,185.77,3,0.074858725071,641000
0.0424007,1333.27859551,643,564.3119330406189,-0.027069,0.0,1000.0,-0.210882,127.538,2,0.0513846874237,643000
0.0713779,1334.03554534,645,566.1106009483337,-0.0217566,0.0,1000.0,-0.214638,126.105,2,0.0717555880547,645000
0.0361779,1335.05247528,647,567.8748948574066,-0.0307733,0.0,1000.0,-0.221806,132.836,2,0.05923807621,647000
0.0335927,1335.25654939,649,569.671454668045,-0.0305042,0.0,1000.0,-0.233786,132.064,2,0.0702268481255,649000
0.0347731,1334.97872272,651,571.4680254459381,-0.0298633,0.0,1000.0,-0.239387,128.812,2,0.0653208494186,651000
0.0594533,1335.98876238,653,573.2652525901794,-0.022951,0.0,1000.0,-0.285648,131.053,2,0.0794035792351,653000
0.0381758,1336.31852248,655,575.0523464679718,-0.0331266,0.0,1000.0,-0.282017,132.078,2,0.0935868024826,655000
0.054308,1336.52885458,657,576.8568227291107,-0.020813,0.0,1000.0,-0.263872,131.872,2,0.0567252039909,657000
0.0388573,1336.42942309,659,578.6405520439148,-0.0314447,0.0,1000.0,-0.297849,135.545,2,0.0679976940155,659000
0.0418146,1336.90460178,661,580.4538271427155,-0.029326,0.0,1000.0,-0.290224,133.915,2,0.0579697489738,661000
0.0267315,1337.50317455,663,582.2319374084473,-0.0329095,0.0,1000.0,-0.304885,134.323,2,0.0637540221214,663000
0.0339437,1337.03496438,665,584.0465245246887,-0.0358895,0.0,1000.0,-0.305338,134.631,2,0.156572461128,665000
0.0367527,1337.55618689,667,585.8281826972961,-0.0307862,0.0,1000.0,-0.278799,138.343,2,0.127205729485,667000
0.0292695,1337.19148475,669,587.6248731613159,-0.033457,0.0,1000.0,-0.30233,128.097,2,0.06079018116,669000
0.0319826,1338.29475187,671,589.4059927463531,-0.0270801,0.0,1000.0,-0.275292,135.706,2,0.0845949649811,671000
0.0318442,1339.16375594,673,591.2052536010742,-0.0308872,0.0,1000.0,-0.27192,136.768,2,0.0955949425697,673000
0.0351243,1339.46359043,675,592.9866697788239,-0.0308987,0.0,1000.0,-0.327589,136.338,2,0.0875774621964,675000
0.0296995,1340.12573939,677,594.7810537815094,-0.0300965,0.0,1000.0,-0.348155,133.642,2,0.0650541186333,677000
0.0272809,1340.72242117,679,596.5622267723083,-0.0347617,0.0,1000.0,-0.332538,130.207,2,0.0895262956619,679000
0.0368937,1340.76725232,681,598.359099149704,-0.0326573,0.0,1000.0,-0.341293,130.699,2,0.0659065246582,681000
0.0327895,1340.37456112,684,600.1560924053192,-0.0379289,0.0,1000.0,-0.367119,188.045,3,0.112831890583,684000
0.0307156,1340.91737592,686,601.9532997608185,-0.0310332,0.0,1000.0,-0.372467,130.609,2,0.0879248976707,686000
0.0370645,1342.56606498,688,603.7337827682495,-0.0274512,0.0,1000.0,-0.360941,131.337,2,0.0630146861076,688000
0.0335921,1343.54380696,690,605.5163178443909,-0.0307166,0.0,1000.0,-0.388873,133.144,2,0.0575833320618,690000
0.0436228,1344.5678841,692,607.312258720398,-0.0241126,0.0,1000.0,-0.402935,131.892,2,0.0634781718254,692000
0.0354632,1344.33320591,694,609.0955159664154,-0.0300538,0.0,1000.0,-0.381496,131.311,2,0.0836778283119,694000
0.0294638,1344.60522664,696,610.874742269516,-0.0324095,0.0,1000.0,-0.389079,134.238,2,0.0662457942963,696000
0.0284017,1344.39791517,698,612.6720523834229,-0.0322425,0.0,1000.0,-0.383601,131.973,2,0.0968720912933,698000
0.0318385,1344.89351147,700,614.4687819480896,-0.0259473,0.0,1000.0,-0.41428,136.227,2,0.0974287390709,700000
0.0356235,1345.69361653,702,616.2654356956482,-0.0304679,0.0,1000.0,-0.436178,140.49,2,0.0924543142319,702000
0.0264112,1346.38247721,704,618.0461902618408,-0.0338119,0.0,1000.0,-0.43617,134.472,2,0.0787021517754,704000
0.0501533,1346.51312068,706,619.8439545631409,-0.0266771,0.0,1000.0,-0.452341,139.138,2,0.0516268610954,706000
0.0479431,1347.61833618,708,621.625049829483,-0.02923,0.0,1000.0,-0.462264,137.461,2,0.0759801864624,708000
0.0288264,1347.9308018,710,623.4215850830078,-0.0340935,0.0,1000.0,-0.503553,141.384,2,0.133559942245,710000
0.0346867,1348.64232494,712,625.2195291519165,-0.0309675,0.0,1000.0,-0.490755,140.814,2,0.129177808762,712000
0.0302907,1350.92776206,714,627.0154187679291,-0.0358935,0.0,1000.0,-0.524014,139.737,2,0.093893289566,714000
0.0344725,1352.68608185,716,628.7964189052582,-0.0300034,0.0,1000.0,-0.543262,143.247,2,0.0909027457237,716000
0.0388494,1354.52018949,718,630.6086287498474,-0.0321689,0.0,1000.0,-0.561787,137.619,2,0.0779107809067,718000
0.0248602,1354.87784786,720,632.3901088237762,-0.0367077,0.0,1000.0,-0.560353,143.418,2,0.0934703946114,720000
0.0405912,1356.26109223,722,634.188708782196,-0.0304268,0.0,1000.0,-0.595309,143.08,2,0.0722406506538,722000
0.0411884,1356.67208646,724,635.9524686336517,-0.032037,0.0,1000.0,-0.594313,144.219,2,0.151303112507,724000
0.0457565,1357.53992055,727,637.7494297027588,-0.0288694,0.0,1000.0,-0.628012,170.31,3,0.116214334965,727000
0.0458657,1358.00248387,729,639.5314631462097,-0.0305207,0.0,1000.0,-0.651635,141.94,2,0.0189480781555,729000
0.034633,1359.83741405,731,641.3439438343048,-0.0324187,0.0,1000.0,-0.686822,140.411,2,0.0539648532867,731000
0.0435284,1360.38579002,733,643.1259717941284,-0.0289342,0.0,1000.0,-0.654095,138.979,2,0.112650692463,733000
0.0322485,1361.51676723,735,644.9066936969757,-0.0347306,0.0,1000.0,-0.692596,139.13,2,0.0480809807777,735000
0.0367465,1362.03236716,737,646.68683552742,-0.0337258,0.0,1000.0,-0.749188,141.686,2,0.0936494469643,737000
0.0496332,1362.82622269,739,648.4844443798065,-0.0250995,0.0,1000.0,-0.758687,133.805,2,0.059899687767,739000
0.261326,1364.4543696,741,650.2810797691345,-0.0319692,0.0,1000.0,-0.764854,140.969,2,0.18662083149,741000
0.0300404,1364.99583012,743,652.0621302127838,-0.0305318,0.0,1000.0,-0.763708,139.729,2,0.0769580006599,743000
0.0512237,1366.22507312,745,653.8431172370911,-0.0378659,0.0,1000.0,-0.73469,144.84,2,0.431735694408,745000
0.0347355,1364.52716175,747,655.6564164161682,-0.0319271,0.0,1000.0,-0.73778,141.542,2,0.0783366560936,747000
0.0520288,1366.0871936,749,657.4531679153442,-0.0272222,0.0,1000.0,-0.742479,144.736,2,0.0556463003159,749000
0.0307037,1367.38129694,751,659.2345077991486,-0.0298236,0.0,1000.0,-0.739335,144.308,2,0.0512556433678,751000
0.0501996,1368.40440419,753,661.0163104534149,-0.0228796,0.0,1000.0,-0.735831,139.799,2,0.121009171009,753000
0.033349,1369.23094612,755,662.8124778270721,-0.034831,0.0,1000.0,-0.764671,143.165,2,0.158030211926,755000
0.0262829,1370.68864752,757,664.5929992198944,-0.0326111,0.0,1000.0,-0.759019,141.531,2,0.0852454900742,757000
0.0349941,1372.31943999,759,666.3889896869659,-0.032586,0.0,1000.0,-0.776348,143.34,2,0.0589537024498,759000
0.0510237,1372.17384083,761,668.1559686660767,-0.0289346,0.0,1000.0,-0.812616,146.129,2,0.12211728096,761000
0.030382,1372.6867485,763,669.9531140327454,-0.0342362,0.0,1000.0,-0.817808,144.823,2,0.0927609205246,763000
0.0341606,1374.02235711,765,671.7499215602875,-0.0336209,0.0,1000.0,-0.832345,141.95,2,0.0695984959602,765000
0.0413967,1374.19302496,768,673.5311105251312,-0.0341738,0.0,1000.0,-0.810635,210.718,3,0.0581993460655,768000
0.0448784,1374.86822171,770,675.3274624347687,-0.0329057,0.0,1000.0,-0.806667,146.348,2,0.109444499016,770000
0.0501903,1374.68611282,772,677.1113338470459,-0.0277486,0.0,1000.0,-0.807215,141.366,2,0.050345480442,772000
0.0480767,1374.44002811,774,678.8903131484985,-0.0254697,0.0,1000.0,-0.805838,136.346,2,0.069456756115,774000
0.0381383,1374.50747517,776,680.6870400905609,-0.0324476,0.0,1000.0,-0.824912,137.728,2,0.0822328925133,776000
0.0650058,1374.8773887,778,682.4690515995026,-0.0269114,0.0,1000.0,-0.831347,136.292,2,0.0598645210266,778000
0.0307293,1375.71727381,780,684.254302740097,-0.0327782,0.0,1000.0,-0.817789,142.93,2,0.0681910514832,780000
0.0401162,1375.45270738,782,686.0468690395355,-0.0307359,0.0,1000.0,-0.803985,131.199,2,0.102488577366,782000
0.0660159,1377.32638141,784,687.8438348770142,-0.0316208,0.0,1000.0,-0.838511,138.718,2,0.697778403759,784000
0.0347544,1368.7091459,786,689.6562240123749,-0.0415475,0.0,1000.0,-0.811028,145.184,2,0.623093426228,786000
0.0525925,1369.2592728,788,691.4369294643402,-0.0286219,0.0,1000.0,-0.812282,136.546,2,0.0427311658859,788000
0.037722,1369.94094435,790,693.218175649643,-0.0300342,0.0,1000.0,-0.823967,134.918,2,0.0508329868317,790000
0.0285489,1370.48483215,792,695.0159950256348,-0.0327671,0.0,1000.0,-0.815805,141.571,2,0.0913580060005,792000
0.0516785,1371.46585021,794,696.8015484809875,-0.0281112,0.0,1000.0,-0.843426,139.773,2,0.0521458983421,794000
0.0715614,1372.35542508,796,698.6097257137299,-0.0229914,0.0,1000.0,-0.835827,140.351,2,0.0612753629684,796000
0.0385717,1371.97751701,798,700.3823561668396,-0.0300633,0.0,1000.0,-0.861221,141.455,2,0.0622274875641,798000
0.0381058,1372.10350674,800,702.157134771347,-0.0305097,0.0,1000.0,-0.853556,140.975,2,0.0719051361084,800000
0.0374379,1372.46149656,802,703.937178850174,-0.0321969,0.0,1000.0,-0.872692,138.339,2,0.0835746526718,802000
0.0397678,1372.17371948,804,705.7495384216309,-0.0315997,0.0,1000.0,-0.885123,142.527,2,0.191527247429,804000
0.0334199,1372.92295513,806,707.530704498291,-0.0319925,0.0,1000.0,-0.913768,136.708,2,0.119478344917,806000
0.0402285,1372.67211082,808,709.3285644054413,-0.0300715,0.0,1000.0,-0.943249,136.248,2,0.0809658169746,808000
0.0377629,1373.76826114,811,711.1124603748322,-0.0351546,0.0,1000.0,-0.950038,202.255,3,0.0837796330452,811000
0.0372966,1374.17947533,813,712.9064285755157,-0.0333745,0.0,1000.0,-0.964382,141.119,2,0.0768206715584,813000
0.0327724,1374.11593216,815,714.6870684623718,-0.0339259,0.0,1000.0,-1.03297,138.38,2,0.0874488949776,815000
0.0468949,1373.36309362,817,716.4838931560516,-0.0370735,0.0,1000.0,-1.05731,140.66,2,0.210772454739,817000
0.0344089,1373.06626574,819,718.2664573192596,-0.0332257,0.0,1000.0,-1.05719,138.593,2,0.0731933116913,819000
0.0333952,1373.98549263,821,720.0618135929108,-0.0333454,0.0,1000.0,-1.07489,142.233,2,0.0694429278374,821000
0.032455,1374.50784333,823,721.8296971321106,-0.0341746,0.0,1000.0,-1.098,140.857,2,0.0692549943924,823000
0.0472783,1375.81856912,825,723.6249961853027,-0.0246991,0.0,1000.0,-1.08698,140.851,2,0.056535243988,825000
0.0624668,1376.56741218,827,725.4371995925903,-0.0199714,0.0,1000.0,-1.1021,139.501,2,0.067103266716,827000
0.0421114,1376.28508921,829,727.2184240818024,-0.0315909,0.0,1000.0,-1.10351,143.843,2,0.184241712093,829000
0.0462265,1376.20676397,831,729.0154190063477,-0.0243059,0.0,1000.0,-1.08129,139.231,2,0.0475015640259,831000
0.0359746,1377.05984728,833,730.8048357963562,-0.0295779,0.0,1000.0,-1.10052,145.112,2,0.0821840167046,833000
0.0399993,1376.62715792,835,732.5934536457062,-0.0306632,0.0,1000.0,-1.07708,146.241,2,0.064824283123,835000
0.0352756,1376.4418465,837,734.3859963417053,-0.0333528,0.0,1000.0,-1.09333,143.951,2,0.107614278793,837000
0.0343465,1377.01829058,839,736.1566052436829,-0.0304481,0.0,1000.0,-1.09617,143.249,2,0.0748047828674,839000
0.0459978,1376.60499881,841,737.9687974452972,-0.0338607,0.0,1000.0,-1.10722,144.88,2,0.0713632702827,841000
0.0322454,1377.53035584,843,739.7499692440033,-0.0305549,0.0,1000.0,-1.10758,143.992,2,0.0704917907715,843000
0.213123,1376.20941962,845,741.5462665557861,-0.0374964,0.0,1000.0,-1.12364,144.902,2,0.269186258316,845000
0.0443612,1378.10657213,847,743.3128795623779,-0.0282841,0.0,1000.0,-1.12995,141.345,2,0.106673419476,847000
0.0369214,1377.00842683,849,745.1104352474213,-0.0322901,0.0,1000.0,-1.13393,138.443,2,0.130822598934,849000
0.0444643,1375.8217805,851,746.8899955749512,-0.0268068,0.0,1000.0,-1.12707,140.033,2,0.0923153162003,851000
0.0349579,1374.67389203,854,748.687516450882,-0.0362545,0.0,1000.0,-1.11567,196.988,3,0.104277253151,854000
0.0320814,1374.52058675,856,750.4684057235718,-0.0331066,0.0,1000.0,-1.12683,137.399,2,0.0766069293022,856000
0.0514569,1374.14513202,858,752.2649388313293,-0.0331344,0.0,1000.0,-1.13464,139.803,2,0.0778338313103,858000
0.0434596,1372.99554779,860,754.0464859008789,-0.0294207,0.0,1000.0,-1.11556,137.084,2,0.109662353992,860000
0.0463864,1372.60793568,862,755.8283882141113,-0.0292392,0.0,1000.0,-1.12274,138.14,2,0.120218336582,862000
0.0322357,1371.96094523,864,757.6245853900909,-0.0343885,0.0,1000.0,-1.14843,140.874,2,0.0845736265182,864000
0.0387558,1372.32048065,866,759.4224996566772,-0.0341001,0.0,1000.0,-1.1622,142.58,2,0.0982468128204,866000
0.0384615,1372.21821902,868,761.2193531990051,-0.0306096,0.0,1000.0,-1.18636,136.291,2,0.0654730796814,868000
0.0405145,1371.39019785,870,763.0047216415405,-0.0347632,0.0,1000.0,-1.17605,137.466,2,0.064383327961,870000
0.0511348,1371.46406872,872,764.7980899810791,-0.0340563,0.0,1000.0,-1.18285,137.967,2,0.15333789587,872000
0.0279206,1371.66823909,874,766.5777082443237,-0.037838,0.0,1000.0,-1.21224,140.852,2,0.0759283900261,874000
0.0356401,1372.30437489,876,768.3598053455353,-0.0275237,0.0,1000.0,-1.20459,135.691,2,0.0616548657417,876000
0.0489356,1372.29036476,878,770.155567407608,-0.0298008,0.0,1000.0,-1.21599,139.738,2,0.0806874036789,878000
0.0419672,1371.99376028,880,771.9377002716064,-0.0333481,0.0,1000.0,-1.18547,136.397,2,0.0557795166969,880000
0.0365974,1371.90888583,882,773.7655158042908,-0.0329888,0.0,1000.0,-1.14537,134.682,2,0.0560639500618,882000
0.0357894,1370.86312853,884,775.5464839935303,-0.0340329,0.0,1000.0,-1.17911,139.857,2,0.0584921836853,884000
0.0413259,1379.91678898,886,777.3288779258728,-0.0293162,0.0,1000.0,-1.16274,134.179,2,0.0314959287643,886000
0.0339719,1379.05261897,888,779.1088263988495,-0.033225,0.0,1000.0,-1.17368,129.614,2,0.0427271723747,888000
0.032302,1377.66933085,890,780.9055080413818,-0.0356579,0.0,1000.0,-1.18167,130.089,2,0.0630455613136,890000
0.0372615,1376.26843302,892,782.6821331977844,-0.0332647,0.0,1000.0,-1.20415,133.087,2,0.0663399100304,892000
0.0498912,1375.10249757,894,784.4837863445282,-0.0308654,0.0,1000.0,-1.21951,135.388,2,0.0684207081795,894000
0.0416977,1373.31314559,897,786.2657051086426,-0.0328835,0.0,1000.0,-1.20835,194.172,3,0.0368543863297,897000
0.038407,1373.62999078,899,788.0623400211334,-0.0314518,0.0,1000.0,-1.18939,132.031,2,0.0360137820244,899000
0.0539795,1373.93993132,901,789.8524265289307,-0.0307896,0.0,1000.0,-1.20031,135.892,2,0.0825517773628,901000
0.0413782,1374.10478881,903,791.6405007839203,-0.0301501,0.0,1000.0,-1.23957,133.039,2,0.0601189136505,903000
0.029491,1374.34696496,905,793.4376721382141,-0.0353083,0.0,1000.0,-1.24278,137.683,2,0.0518737435341,905000
0.0318537,1374.40608242,907,795.218939781189,-0.0350642,0.0,1000.0,-1.25415,140.006,2,0.0645155906677,907000
0.0335155,1374.82414173,909,796.9843590259552,-0.0330717,0.0,1000.0,-1.25748,138.156,2,0.0478821992874,909000
0.0384689,1374.51218404,911,798.7967877388,-0.0339687,0.0,1000.0,-1.26822,135.04,2,0.0414643883705,911000
0.0358449,1374.90802269,913,800.5778107643127,-0.0299563,0.0,1000.0,-1.24994,138.92,2,0.0407761931419,913000
0.046867,1374.47136222,915,802.3800449371338,-0.0298494,0.0,1000.0,-1.2659,139.634,2,0.0469201803207,915000
0.0362391,1374.48526657,917,804.156408071518,-0.032781,0.0,1000.0,-1.30824,138.944,2,0.0473698377609,917000
0.0316761,1375.0239476,919,805.9531230926514,-0.0307724,0.0,1000.0,-1.29996,140.007,2,0.0418805480003,919000
0.0398898,1374.08054473,921,807.7185301780701,-0.0334036,0.0,1000.0,-1.30578,143.615,2,0.0705198645592,921000
0.0427832,1373.67442064,923,809.5155258178711,-0.0307521,0.0,1000.0,-1.29203,136.354,2,0.0150527954102,923000
0.0460321,1373.50066875,925,811.2811708450317,-0.0295672,0.0,1000.0,-1.26909,142.345,2,0.0436175465584,925000
0.0749889,1373.66444427,927,813.0790989398956,-0.0196669,0.0,1000.0,-1.26234,146.322,2,0.0701816678047,927000
0.0378615,1374.86915025,929,814.844156742096,-0.0322424,0.0,1000.0,-1.25123,140.699,2,0.0414847135544,929000
